ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,CDNUM,CLINVSMCCN,COLLEDUC,DPRS08,EDUC,ENDPRIM,ENVICLIN,ENVIOBAM,ENVIRO,FTEVER,FTPRIM,FTVOTEP,GASTAX,GENDISS,GENDISS2,GENDISS4,GEOCODE,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,OBAMVSMCCN,ORDPRS08,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS08,RECSS082,REGION,REL5,RELIGN8,RELWHITE,REVWRIGHT,RVWRGHT2,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHARECLIN,SHAREOBAM,SHAREVAL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WHENOR3D,WHENORD,WHENORWK,WHITEREL,WINNOM,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3694027.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,1.0,2.0,8.0,Postgraduate study,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Something else,Something else,4.0,3.0,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,2.0,1.0,2.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,2.0,5.0,2.0,Something else,2.0,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,97212.0,1.48408961296082
3694021.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,All others,Complete,2.0,4.0,1.0,2.0,8.0,College graduate,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,,,,2.0,1.0,2.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,None,None,5.0,3.0,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,2.0,1.0,2.0,Rural,Small Cities/Rural,Oregon,Telephone survey,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,1.0,1.0,None,2.0,4.0,4.0,6.0,8.0,4.0,2.0,65+,Low Density Rural,Rural,Rural,Downscale,97459.0,0.57724267244339
3694020.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,5.0,1.0,1.0,8.0,High school graduate,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,None,None,5.0,2.0,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Oregon,Telephone survey,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,5.0,2.0,None,2.0,3.0,4.0,5.0,7.0,4.0,2.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,97338.0,0.372264444828033
3694015.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,5.0,9.0,2.0,8.0,College graduate,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,9.0,2.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,3.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,2.0,4.0,2.0,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,1.0,65+,Suburb,Urban,Urban Core,Downscale,97301.0,0.445384204387665
3694013.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,4.0,1.0,1.0,8.0,Some college or associate degree,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Catholic,Catholic,2.0,9.0,9.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,Oregon,Telephone survey,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,1.0,Catholic,2.0,3.0,3.0,4.0,5.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,97415.0,0.950034856796265
3694007.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,3.0,2.0,8.0,Postgraduate study,1.0,1.0,1.0,3.0,2.0,2.0,1.0,9.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,3.0,2.0,West,Catholic,Catholic,2.0,2.0,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,2.0,4.0,2.0,Catholic,2.0,3.0,4.0,5.0,7.0,4.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,97201.0,0.711247742176056
3694001.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,3.0,3.0,2.0,8.0,College graduate,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,1.0,2.0,18-64,Democrat,Non black Democrat,All other,Democrat,Liberal,2.0,1.0,American Indian,State questionnaire,Other,3.0,2.0,5.0,1.0,1.0,West,Catholic,Catholic,9.0,2.0,1.0,2.0,2.0,1.0,Female,Non black female,All other races,Non white female,Non white,2.0,1.0,2.0,Suburbs,Suburbs,Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,2.0,3.0,1.0,Non-white,2.0,2.0,2.0,3.0,3.0,13.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,97045.0,0.679943323135376
3693999.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,1.0,2.0,8.0,Postgraduate study,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,3.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,2.0,5.0,2.0,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,97212.0,1.09800815582275
3693994.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,1.0,8.0,Some college or associate degree,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,3.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,Suburbs,Suburbs,Oregon,Telephone survey,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,5.0,2.0,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,2.0,17-64,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale,97229.0,0.503159999847412
3693992.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,3.0,1.0,2.0,8.0,Postgraduate study,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Catholic,Catholic,2.0,4.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,4.0,2.0,Catholic,2.0,2.0,2.0,4.0,4.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,97236.0,1.59191119670868
3693991.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,2.0,4.0,1.0,1.0,8.0,Some college or associate degree,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,2.0,5.0,2.0,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,97405.0,0.995754241943359
3693990.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,4.0,1.0,2.0,8.0,Postgraduate study,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,1.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,West,None,None,5.0,2.0,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Oregon,Telephone survey,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,3.0,1.0,None,2.0,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,97370.0,1.35164487361908
3693984.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,All others,Complete,2.0,1.0,1.0,2.0,8.0,Postgraduate study,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,None,None,5.0,4.0,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,3.0,1.0,None,2.0,3.0,4.0,5.0,7.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,97219.0,0.711247742176056
3693981.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,1.0,1.0,8.0,Some college or associate degree,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Catholic,Catholic,2.0,4.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,Suburbs,Suburbs,Oregon,Telephone survey,9.0,9.0,Omit,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,3.0,1.0,Catholic,2.0,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale,97229.0,1.05438983440399
3693978.0,60+,60+,65+,75 or over,Non black 60+,All other,Once a week,More than once a week/Once a week,All others,Complete,9.0,3.0,3.0,1.0,8.0,High school graduate,9.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,9.0,9.0,9.0,1.0,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,1.0,2.0,65+,Democrat,Non black Democrat,All other,Democrat,Liberal,2.0,1.0,American Indian,State questionnaire,Other,3.0,2.0,5.0,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,9.0,9.0,2.0,2.0,1.0,Female,Non black female,All other races,Non white female,Non white,2.0,1.0,2.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,9.0,9.0,Omit,No one does,No,No,No,Version 1,2.0,5.0,2.0,Non-white,9.0,4.0,4.0,6.0,9.0,13.0,9.0,65+,Suburb,Urban,Urban Core,Downscale,97217.0,0.449900925159454
3693973.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,2.0,8.0,College graduate,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,Suburbs,Suburbs,Oregon,Telephone survey,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,2.0,1.0,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,97520.0,0.74483460187912
3693969.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,1.0,8.0,Some college or associate degree,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,2.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Catholic,Catholic,2.0,9.0,9.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Suburbs,Suburbs,Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,2.0,3.0,1.0,Catholic,2.0,4.0,4.0,6.0,8.0,4.0,1.0,65+,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale,97229.0,0.329518854618073
3693965.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,4.0,9.0,2.0,8.0,Postgraduate study,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,4.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,Oregon,Telephone survey,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,2.0,4.0,2.0,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Suburb,Rural,Rural,Very upscale,97330.0,1.8269100189209
3693960.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,9.0,4.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,9.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,9.0,9.0,9.0,Protestant/Other Christian,2.0,2.0,2.0,4.0,4.0,2.0,9.0,17-64,Suburb,Urban,Urban Core,Very downscale,97477.0,1.06809747219086
3693957.0,60+,60+,65+,65-74,Non black 60+,White 60+,Omit,Omit,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,2.0,8.0,College graduate,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,1.0,2.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Oregon,Telephone survey,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,4.0,2.0,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,2.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,97913.0,0.427074700593948
3693952.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,1.0,2.0,8.0,College graduate,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,,,,2.0,1.0,2.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Catholic,Catholic,2.0,3.0,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,4.0,2.0,Catholic,2.0,4.0,4.0,6.0,9.0,4.0,2.0,65+,Suburb,Urban,Urban Core,Very upscale,97219.0,0.697662532329559
3693950.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Never,Never,All others,Complete,2.0,3.0,1.0,2.0,8.0,College graduate,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,4.0,2.0,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,2.0,65+,High Density Urban,Urban,Urban Core,Upscale,97202.0,0.697662532329559
3693949.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,All others,Complete,2.0,3.0,1.0,1.0,8.0,Some college or associate degree,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Something else,Something else,4.0,3.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,2.0,1.0,2.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,1.0,1.0,1.0,Something else,2.0,2.0,2.0,4.0,4.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,97206.0,2.15165877342224
3693948.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,5.0,1.0,1.0,8.0,Some college or associate degree,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Catholic,Catholic,2.0,3.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,1.0,1.0,1.0,Catholic,2.0,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,97301.0,1.42513430118561
3693947.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,All others,Complete,2.0,1.0,3.0,1.0,8.0,Some college or associate degree,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,West,None,None,5.0,3.0,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,2.0,1.0,2.0,Suburbs,Suburbs,Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,2.0,3.0,1.0,None,2.0,3.0,4.0,5.0,7.0,4.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,97062.0,0.503159999847412
3693946.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,2.0,1.0,8.0,Some college or associate degree,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,2.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Catholic,Catholic,2.0,4.0,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,2.0,1.0,2.0,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,3.0,1.0,Catholic,2.0,4.0,4.0,6.0,8.0,4.0,2.0,65+,Low Density Rural,Urban,Urban Core,Upscale,97701.0,0.57724267244339
3693945.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,1.0,1.0,2.0,8.0,College graduate,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,4.0,2.0,West,Something else,Something else,4.0,4.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,2.0,1.0,2.0,Suburbs,Suburbs,Oregon,Telephone survey,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,5.0,2.0,Something else,2.0,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,97007.0,0.776767075061798
