ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,AGEISS,AGEISS2,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKREP2,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,LATINO,MCCONSRV,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATHUCK,SATISREPTX,SATMCCN,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,VTRPRS08,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,PRECINCT,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1227275.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,Call 3,1.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.645727396011353
1227252.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,Call 3,1.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.718290507793427
1227229.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,Never,Never,All others,Complete,4.0,2.0,No,Call 3,1.0,2.0,College graduate,1.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,3.0,White,State questionnaire,White,East,None,None,5.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,None,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.645727396011353
1227215.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,Call 3,1.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,3.0,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.759046733379364
1227293.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Never,Never,All others,Complete,4.0,2.0,No,Call 3,1.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",4.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,2.0,White,State questionnaire,White,East,None,None,5.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,None,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.645727396011353
1222601.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,Call 1,1.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,2.0,,,,3.0,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,4.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.645727396011353
1222592.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,Call 1,1.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,3.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.844344019889832
1222581.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,Call 1,1.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,3.0,Poor,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.759046733379364
1227202.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,4.0,2.0,Yes,Call 3,1.0,2.0,College graduate,2.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,2.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.759046733379364
1222566.0,1.0,1.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Never,Never,All others,Complete,4.0,2.0,No,Call 1,1.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,White,State questionnaire,White,East,None,None,5.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,None,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.718290507793427
1222552.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Never,Never,All others,Complete,3.0,2.0,No,Call 1,1.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,3.0,White,State questionnaire,White,East,None,None,5.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,None,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.645727396011353
1224744.0,1.0,2.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,Call 2,1.0,1.0,High school graduate,2.0,1.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,3.0,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.844344019889832
1222537.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 1,1.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.645727396011353
1222515.0,1.0,2.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 1,1.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,3.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.759046733379364
1224711.0,1.0,2.0,60+,60+,65+,75 or over,Non black 60+,White 60+,2.0,1.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,Call 2,1.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,3.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,2.0,Catholic,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.844344019889832
1222493.0,1.0,1.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,Call 1,1.0,2.0,College graduate,1.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",3.0,No,3.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,White,State questionnaire,White,East,None,None,5.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,None,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.844344019889832
1224670.0,1.0,1.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,Call 2,1.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",3.0,No,3.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,2.0,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.844344019889832
1224642.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,Call 2,1.0,2.0,College graduate,1.0,1.0,3.0,2.0,9.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,3.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,1.0,2.0,1.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.759046733379364
1224760.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,Call 2,1.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.718290507793427
1222602.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,Call 1,1.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,2.0,,,,3.0,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,4.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.645727396011353
1224725.0,1.0,2.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,Never,Never,All others,Complete,4.0,2.0,No,Call 2,1.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,3.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,4.0,White,State questionnaire,White,East,None,None,5.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,None,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.844344019889832
1224696.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Yes,Call 2,1.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.645727396011353
1224682.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,Call 2,1.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,3.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,4.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.759046733379364
1222506.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,Call 1,1.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",4.0,No,3.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.844344019889832
1224632.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 2,1.0,2.0,College graduate,1.0,1.0,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",4.0,,3.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.844344019889832
1224653.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,Never,Never,All others,Complete,4.0,2.0,No,Call 2,1.0,2.0,College graduate,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,3.0,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,2.0,White,State questionnaire,White,East,None,None,5.0,6.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,3.0,None,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.593240201473236
1229686.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,Call 2,1.0,2.0,College graduate,2.0,1.0,3.0,2.0,3.0,,,,3.0,No,3.0,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,,9.0,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,1.12006270885468
1222524.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,White 60+,,,,,,Not complete,2.0,1.0,,Call 1,1.0,,,4.0,2.0,3.0,,,,,,2.0,No,,Good,Excellent/Good,65+,,,,,,,1.0,White,State questionnaire,White,East,,,,2.0,,,,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,1.0,,,,4.0,4.0,6.0,9.0,4.0,65+,28.0,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,0.873630702495575
1222681.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 1,1.0,1.0,Did not complete high school,2.0,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,1.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,1.0,1.0,1.0,Version 1,No,1.0,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,34.0,Extremely Low Density Rural,Rural,Rural,Very downscale,5839.0,1.54737758636475
1222635.0,1.0,2.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,1.0,1.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Yes,Call 1,1.0,1.0,High school graduate,4.0,2.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,1.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,1.0,Catholic,White Born-again/Evangelical Christians,All others,1.0,1.0,2.0,2.0,1.0,17-64,34.0,Extremely Low Density Rural,Rural,Rural,Very downscale,5839.0,2.06684231758118
1222654.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,2.0,1.0,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,Call 1,1.0,1.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,White,State questionnaire,White,East,Something else,Something else,4.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,2.0,Something else,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,34.0,Extremely Low Density Rural,Rural,Rural,Very downscale,5839.0,1.99755561351776
1222645.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,2.0,1.0,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,Call 1,1.0,2.0,College graduate,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,1.0,2.0,1.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,34.0,Extremely Low Density Rural,Rural,Rural,Very downscale,5839.0,1.66356110572815
