ID,ABORT2,ABORTION,AGEISS,AGEISS2,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,LATINO,MCCONSRV,NEC,NEC2,OHRPRS08,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATHUCK,SATISREPTX,SATMCCN,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1225438.0,2.0,3.0,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 2,16.0,1.0,High school graduate,1.0,1.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,3.0,Not so good,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,129.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44720.0,0.715607643127441
1225437.0,2.0,4.0,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 2,5.0,2.0,Postgraduate study,1.0,1.0,4.0,2.0,9.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,2.0,Excellent,Excellent/Good,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,148.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43551.0,1.41656470298767
1225433.0,1.0,2.0,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,9.0,No,Call 2,5.0,2.0,Postgraduate study,1.0,1.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,2.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,148.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43551.0,1.41656470298767
1222109.0,1.0,2.0,3.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,No,Call 1,5.0,2.0,Postgraduate study,1.0,1.0,4.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,3.0,Not so good,Not so good/Poor,3.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,148.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,6.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43551.0,0.449615150690079
1222465.0,2.0,4.0,9.0,9.0,Omit,Omit,Omit,Complete,9.0,9.0,,Call 1,17.0,,,2.0,1.0,2.0,,9.0,,,,9.0,No,9.0,Good,Excellent/Good,1.0,,,,,,,139.0,2.0,White,State questionnaire,White,Midwest,,,9.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,,All others,,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44685.0,0.911697030067444
1222095.0,2.0,3.0,3.0,2.0,Omit,Omit,All others,Complete,3.0,2.0,Yes,Call 1,3.0,2.0,Postgraduate study,2.0,1.0,5.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,3.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,145.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,45066.0,1.02349853515625
1222093.0,2.0,3.0,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Yes,Call 1,10.0,2.0,College graduate,2.0,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,18.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,3.0,1.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44140.0,1.41789472103119
1225395.0,2.0,3.0,3.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Yes,Call 2,16.0,1.0,Some college or associate degree,2.0,1.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,3.0,Poor,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,129.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44720.0,0.62859171628952
1225388.0,2.0,3.0,3.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,Call 2,8.0,1.0,Did not complete high school,2.0,1.0,5.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,2.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,7.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,45044.0,0.973293244838715
1222075.0,1.0,2.0,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,No,Call 1,5.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,3.0,Not so good,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,148.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43551.0,0.754954993724823
1225383.0,2.0,3.0,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 2,13.0,2.0,Postgraduate study,2.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",4.0,No,2.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,20.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44147.0,1.08721113204956
1225373.0,2.0,4.0,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 2,3.0,1.0,High school graduate,2.0,1.0,5.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",9.0,No,2.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,107.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,45377.0,1.04983508586884
1225357.0,2.0,3.0,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 2,3.0,2.0,College graduate,2.0,1.0,5.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,2.0,Good,Excellent/Good,1.0,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,107.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,45377.0,1.04983508586884
1227543.0,1.0,2.0,3.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,Call 3,18.0,2.0,College graduate,2.0,1.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,No,3.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,110.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,Ohio,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43701.0,1.22758424282074
1225333.0,2.0,3.0,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,Call 2,3.0,2.0,College graduate,2.0,1.0,5.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,2.0,Good,Excellent/Good,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,107.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,45377.0,0.888424932956696
1227516.0,2.0,3.0,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,Call 3,18.0,1.0,High school graduate,2.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,2.0,Good,Excellent/Good,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,110.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43701.0,1.33328092098236
1225292.0,2.0,3.0,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,Call 2,3.0,1.0,Some college or associate degree,2.0,1.0,5.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,1.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,145.0,2.0,White,State questionnaire,White,Midwest,None,None,5.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,None,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,45066.0,1.11162316799164
1225287.0,2.0,4.0,3.0,2.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,Call 2,15.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,,,,1.0,No,2.0,Good,Excellent/Good,1.0,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,5.0,54.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,2.0,1.0,Version 1,,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43123.0,1.4272985458374
1227686.0,2.0,4.0,3.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,Call 3,13.0,2.0,College graduate,2.0,1.0,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,3.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,20.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44147.0,0.92005443572998
1222333.0,2.0,3.0,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Yes,Call 1,13.0,1.0,High school graduate,2.0,1.0,1.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,2.0,Poor,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,20.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,1.0,1.0,Version 1,,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44147.0,1.2674503326416
1227474.0,2.0,4.0,3.0,2.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Yes,Call 3,10.0,1.0,Some college or associate degree,2.0,1.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",9.0,No,2.0,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,18.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44140.0,1.19989609718323
1225249.0,2.0,3.0,3.0,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,2.0,Yes,Call 2,3.0,2.0,College graduate,2.0,1.0,5.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,145.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,45066.0,1.31018853187561
1225223.0,2.0,4.0,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,Call 2,17.0,2.0,College graduate,2.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,3.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,139.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44685.0,0.771525323390961
1228525.0,1.0,2.0,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 3,15.0,1.0,High school graduate,2.0,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,54.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43123.0,1.20785403251648
1225211.0,2.0,3.0,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 2,3.0,2.0,College graduate,2.0,1.0,5.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,3.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,145.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,45066.0,1.11162316799164
1221866.0,1.0,1.0,1.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,Call 1,13.0,2.0,College graduate,2.0,1.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Poor,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,87.0,3.0,Other,State questionnaire,Other,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,2.0,1.0,Female,Non black female,All other races,Non white female,Non white,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,2.0,1.0,Version 1,,Non-white,All others,All others,2.0,2.0,3.0,3.0,13.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44012.0,0.586126685142517
1228457.0,2.0,3.0,2.0,1.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,Call 3,5.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,148.0,1.0,White,State questionnaire,White,Midwest,Something else,Something else,4.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,1.0,1.0,Version 1,No,Something else,White Born-again/Evangelical Christians,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43551.0,0.638882100582123
1228435.0,2.0,3.0,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,Call 3,5.0,2.0,Postgraduate study,2.0,1.0,4.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,2.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,148.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,43551.0,0.638882100582123
1228408.0,2.0,3.0,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 3,3.0,1.0,Some college or associate degree,2.0,1.0,5.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,2.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,107.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,45377.0,0.888424932956696
1228407.0,2.0,3.0,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 3,3.0,1.0,Some college or associate degree,2.0,1.0,5.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,2.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,107.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,45377.0,0.888424932956696
1222158.0,2.0,4.0,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 1,3.0,2.0,College graduate,2.0,1.0,5.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,107.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,45377.0,0.888424932956696
1221771.0,2.0,4.0,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,9.0,9.0,Yes,Call 1,16.0,1.0,High school graduate,2.0,1.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,3.0,Poor,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,128.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44641.0,1.3977290391922
