ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ALRPRS08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1116570.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 2,2.0,3.0,2.0,1.0,College graduate,3.0,2.0,3.0,,,,Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,20.0,4.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,3.0,Female,Non black female,White women,White female,White female,3.0,2.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,36092.0,0.891088604927063
1123566.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,4.0,3.0,1.0,3.0,High school graduate,3.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,79.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,1.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Upscale,35504.0,1.27327692508698
1123560.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,More than once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,4.0,3.0,1.0,3.0,High school graduate,5.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,65.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,35619.0,0.778154313564301
1128182.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Yes,3.0,2.0,Call 3,2.0,3.0,1.0,1.0,High school graduate,4.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,24.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,3.0,2.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,36301.0,1.42122566699982
1109810.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 1,6.0,9.0,2.0,5.0,College graduate,3.0,2.0,3.0,,,,Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,73.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35475.0,1.19182407855988
1116460.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 2,6.0,3.0,2.0,5.0,College graduate,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,36.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,2.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,35216.0,1.69633662700653
1116459.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,Omit,Omit,Protestant/Do not attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 2,2.0,2.0,1.0,2.0,High school graduate,3.0,1.0,2.0,,,,Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,20.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,36092.0,1.20236468315125
1123446.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,6.0,3.0,2.0,3.0,Postgraduate study,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,78.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Downscale,35476.0,0.891402542591095
1114113.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 2,6.0,3.0,1.0,5.0,Some college or associate degree,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,73.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,2.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35475.0,1.13318479061127
1123419.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,1.0,1.0,Call 3,4.0,3.0,2.0,3.0,College graduate,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,79.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,2.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,35504.0,1.10982525348663
1123418.0,9.0,9.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,,,,Not complete,9.0,9.0,,1.0,1.0,Call 3,5.0,,,,,5.0,,,,,,,,4.0,Omit,No,,,18-64,,,,,,,46.0,4.0,White,State questionnaire,White,South,,,,4.0,3.0,Male,Non black male,White men,White male,White male,,,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,,,,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35613.0,1.44612646102905
1109418.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,5.0,3.0,2.0,3.0,Postgraduate study,5.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",Somewhat disapprove,Disapprove,2.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,44.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Rural,Rural,Upscale,35630.0,0.868026494979858
1128079.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Yes,1.0,1.0,Call 3,5.0,3.0,1.0,3.0,High school graduate,5.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,9.0,My candidates leadership/personal qualities,,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,44.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Rural,Rural,Upscale,35630.0,0.868026494979858
1116501.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,,,,Not complete,2.0,1.0,,3.0,2.0,Call 2,2.0,,,,,3.0,,,,,,,,3.0,My candidates leadership/personal qualities,No,,,18-64,,,,,,,20.0,4.0,White,State questionnaire,White,South,,,,4.0,3.0,Female,Non black female,White women,White female,White female,,,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,3.0,1.0,Version 1,No,,,,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,36092.0,1.10869657993317
1109988.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,1.0,1.0,Call 1,6.0,3.0,1.0,3.0,Some college or associate degree,1.0,2.0,3.0,,,,Strongly approve,Approve,9.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,30.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Downscale,35062.0,1.43758189678192
1122814.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,3.0,2.0,Call 3,5.0,3.0,2.0,3.0,College graduate,5.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,4.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,28.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,1.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,35966.0,1.31507182121277
1123345.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,1.0,1.0,Call 3,5.0,3.0,2.0,3.0,Postgraduate study,5.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,50.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,35749.0,1.42005157470703
1109335.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 1,2.0,3.0,1.0,3.0,High school graduate,3.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,20.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,3.0,2.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,36092.0,1.20236468315125
1116333.0,9.0,9.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,,,,Not complete,9.0,9.0,,9.0,9.0,Call 2,4.0,,,,,5.0,,,,,,,,9.0,Omit,,,,65+,,,,,,,65.0,9.0,White,State questionnaire,White,South,,,,4.0,3.0,Male,Non black male,White men,White male,White male,,,Suburbs,Suburbs,Alabama,Election day exit poll,9.0,9.0,9.0,Version 1,,,,,4.0,4.0,6.0,9.0,4.0,65+,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,35619.0,1.04998004436493
1109317.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,1.0,1.0,Call 1,4.0,3.0,2.0,3.0,College graduate,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,79.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,35504.0,1.02336621284485
1109301.0,2.0,3.0,30-59,45-59,50-64,50-59,,,3.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Yes,2.0,1.0,Call 1,6.0,3.0,1.0,3.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,,,Republican,Liberal,2.0,78.0,2.0,,State questionnaire,,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,3.0,Male,,,,,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,,Non-white,All others,All others,3.0,3.0,5.0,6.0,,17-64,Suburb,70s Suburbs,Urban Perimeter,Downscale,35476.0,0.877016186714172
1116287.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 2,4.0,3.0,1.0,3.0,Some college or associate degree,5.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,65.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,35619.0,0.968183219432831
1123278.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,,,,Not complete,3.0,2.0,,2.0,1.0,Call 3,5.0,,,,,5.0,,,,,,,,3.0,My candidates leadership/personal qualities,No,,,65+,,,,,,,50.0,2.0,White,State questionnaire,White,South,,,,4.0,3.0,Male,Non black male,White men,White male,White male,,,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,,,,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,35749.0,1.76683473587036
1123274.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,3.0,2.0,Call 3,3.0,3.0,1.0,3.0,Some college or associate degree,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,68.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,3.0,2.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,36868.0,0.908401429653168
1109568.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,1.0,1.0,Call 1,5.0,3.0,2.0,3.0,College graduate,5.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,2.0,My candidates position on the issues,No,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,44.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,3.0,Male,Non black male,White men,White male,White male,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Suburb,Rural,Rural,Upscale,35630.0,1.08000254631042
1116240.0,1.0,2.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 2,6.0,3.0,1.0,3.0,Some college or associate degree,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,36.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,4.0,2.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,35216.0,1.69633662700653
1123229.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,Never,Never,Protestant/Do not attend weekly,Complete,1.0,1.0,Yes,3.0,2.0,Call 3,5.0,3.0,1.0,3.0,Some college or associate degree,5.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,50.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,35749.0,1.30942499637604
1116224.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Yes,2.0,1.0,Call 2,7.0,3.0,1.0,3.0,Some college or associate degree,1.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat disapprove,Disapprove,4.0,My candidates position on the issues,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,39.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,35206.0,1.18734228610992
1116223.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Yes,2.0,1.0,Call 2,7.0,3.0,1.0,3.0,Some college or associate degree,1.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat disapprove,Disapprove,4.0,My candidates position on the issues,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,39.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,35206.0,1.18734228610992
1123221.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Yes,1.0,1.0,Call 3,5.0,5.0,1.0,3.0,High school graduate,5.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,46.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,2.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35613.0,1.16228985786438
