ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BILLHELP,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDLA,COLLEDUC,DPRS08,EDUC,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,KATRINA,KATRINA2,LADPRS08,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITELA,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1154053.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Never,Never,Catholic/Do not attend weekly,Complete,2.0,4.0,2.0,Call 2,1.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,2.0,1.0,No,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,99.0,3.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,70431.0,0.826876997947693
1154046.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,Call 2,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,3.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,99.0,3.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,1.0,1.0,1.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,70431.0,0.826876997947693
1154042.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,3.0,2.0,Call 2,3.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,84.0,2.0,White,State questionnaire,White,2.0,1.0,South,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Catholic,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,70043.0,0.432835191488266
1154030.0,,,,,,,,,,Not complete,,9.0,9.0,Call 2,3.0,,,2.0,,,,1.0,,,,,,3.0,,,1.0,,Omit,Omit,,,,,,,,84.0,9.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,,,,,,Version 1,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Upscale,70043.0,0.432236909866333
1154027.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,3.0,2.0,Call 2,3.0,1.0,2.0,2.0,College graduate,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,84.0,3.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,70043.0,0.432167440652847
1154015.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 2,3.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,84.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,70043.0,0.432835191488266
1154004.0,60+,60+,65+,75 or over,Non black 60+,White 60+,,,,Not complete,,1.0,1.0,Call 2,3.0,,,2.0,,,,1.0,,,,,,3.0,,,1.0,No,Poor,Not so good/Poor,65+,,,,,,,84.0,2.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,,Version 1,,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Upscale,70043.0,0.541837811470032
1154001.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,All others,Complete,1.0,2.0,1.0,Call 2,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,96.0,3.0,White,State questionnaire,White,3.0,2.0,South,Something else,Something else,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Something else,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,70445.0,1.10501563549042
1153996.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 2,3.0,1.0,1.0,2.0,High school graduate,3.0,2.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,84.0,3.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Upscale,70043.0,0.541837811470032
1153993.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,1.0,Call 2,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,96.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,70445.0,1.10501563549042
1153983.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,1.0,1.0,Call 2,1.0,1.0,1.0,2.0,Did not complete high school,3.0,2.0,3.0,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,1.0,No,Good,Excellent/Good,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,96.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,,,,,Non white,Suburbs,Suburbs, Louisiana,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,70445.0,0.999012351036072
1153982.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Call 2,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,1.0,1.0,No,Good,Excellent/Good,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,65.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,1.0,1.0,1.0,1.0,5.0,17-64,High Density Urban,Urban,Urban Core,Upscale,70122.0,0.568310141563416
1153977.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,4.0,2.0,Call 2,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,3.0,2.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,96.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,70445.0,0.879995822906494
1153973.0,,,,,,,More than once a week,More than once a week/Once a week,All others,Complete,1.0,2.0,1.0,Call 2,1.0,1.0,1.0,2.0,Did not complete high school,1.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,1.0,1.0,1.0,Yes,Good,Excellent/Good,,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,96.0,1.0,Black,State questionnaire,Hispanic/Latino,1.0,1.0,South,,,9.0,9.0,9.0,9.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,,,,,,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,70445.0,0.952372968196869
1153971.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,4.0,2.0,Call 2,5.0,1.0,2.0,2.0,College graduate,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,3.0,2.0,1.0,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,78.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Upscale,71209.0,0.973614633083344
1153968.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 2,5.0,1.0,2.0,2.0,College graduate,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,3.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,78.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,71209.0,0.775352656841278
1153966.0,60+,60+,65+,65-74,,,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 2,5.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,3.0,2.0,1.0,No,Poor,Not so good/Poor,65+,Democrat,,,Democrat,Liberal,2.0,78.0,1.0,,State questionnaire,,3.0,2.0,South,Catholic,Catholic,9.0,1.0,1.0,2.0,Male,,,,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,4.0,4.0,6.0,8.0,,65+,Suburb,Urban,Urban Core,Upscale,71209.0,0.842023372650146
1153964.0,60+,60+,65+,65-74,Black 60+,Black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,1.0,Call 2,5.0,1.0,2.0,2.0,College graduate,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,3.0,2.0,1.0,No,Not so good,Not so good/Poor,65+,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,78.0,2.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Non-white,4.0,4.0,6.0,8.0,8.0,65+,Suburb,Urban,Urban Core,Upscale,71209.0,1.05189692974091
1153962.0,18-29,18-29,25-29,25-29,Black 18-29,Black 18-29,More than once a week,More than once a week/Once a week,All others,Complete,3.0,3.0,2.0,Call 2,5.0,1.0,2.0,2.0,College graduate,2.0,1.0,3.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,3.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,78.0,3.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,1.0,1.0,2.0,2.0,5.0,17-64,Suburb,Urban,Urban Core,Upscale,71209.0,0.847718954086304
1153961.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,1.0,Call 2,1.0,1.0,2.0,2.0,College graduate,3.0,2.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,3.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,96.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Catholic,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,70445.0,0.889153182506561
1153960.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Call 2,5.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,3.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,78.0,2.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Non-white,3.0,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Upscale,71209.0,0.840284645557404
1153958.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,1.0,1.0,Call 2,5.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,1.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,78.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,Urban,Urban Core,Upscale,71209.0,0.838988304138184
1153957.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 2,5.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",3.0,3.0,2.0,1.0,No,Good,Excellent/Good,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,78.0,2.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,Male,Black male,Black men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,Urban,Urban Core,Upscale,71209.0,0.840284645557404
1153955.0,60+,60+,50-64,60-64,Non black 60+,Latino 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Call 2,5.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,2.0,1.0,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Moderate,3.0,78.0,2.0,Other,State questionnaire,Hispanic/Latino,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,2.0,4.0,2.0,Female,Non black female,Latino women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,9.0,9.0,9.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Non-white,3.0,4.0,5.0,7.0,12.0,17-64,Suburb,Urban,Urban Core,Upscale,71209.0,0.972112596035004
1153954.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,3.0,2.0,Call 2,5.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,3.0,2.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,78.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,71209.0,0.776550710201263
1153952.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,,2.0,1.0,Call 2,5.0,,,2.0,,,,3.0,,,,,,1.0,,,1.0,,Omit,Omit,18-64,,,,,,,78.0,3.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,,,,,,Version 1,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,71209.0,0.775352656841278
1153951.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Call 2,5.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,3.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,78.0,3.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Non-white,3.0,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Upscale,71209.0,0.838988304138184
1153950.0,60+,60+,65+,65-74,Black 60+,Black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 2,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,1.0,1.0,No,Poor,Not so good/Poor,65+,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,65.0,3.0,Black,State questionnaire,Black,3.0,2.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,4.0,4.0,6.0,8.0,8.0,65+,High Density Urban,Urban,Urban Core,Upscale,70122.0,0.70519095659256
1153949.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,Omit,Omit,All others,Complete,1.0,3.0,2.0,Call 2,5.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,3.0,2.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,5.0,78.0,3.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Male,Black male,Black men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,Urban,Urban Core,Upscale,71209.0,0.840284645557404
1153767.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,3.0,2.0,Call 1,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,94.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,70431.0,1.90218698978424
1153765.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,4.0,2.0,Call 1,1.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,3.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,99.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,70431.0,0.826876997947693
