ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CLINVSMCCN,COLLEDUC,DPRS08,ECONCLIN,ECONDEM,ECONOBAM,EDUC,GENDISS,GENDISS2,GENDISS4,GEOCODE,GUNOWNER,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,INTOUCH,INTOUCHCLIN,INTOUCHOBAM,ISSIA08D,LATINO,OBAMVSMCCN,OVER65,PADPRS08,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS2,RECESSION,REGION,REGPADEM,REGPADEM1,REGPADEM2,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WHITEREL,WINNOM,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3634929.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 3,15.0,1.0,2.0,8.0,1.0,3.0,1.0,Postgraduate study,3.0,2.0,4.0,3.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,101.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,18104.0,0.667926490306854
3634928.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 3,11.0,2.0,1.0,8.0,2.0,2.0,1.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,Barack Obama is,1.0,,1.0,65+,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,106.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.23745846748352
3634927.0,30-59,45-59,40-49,45-49,Non black 45-59,All other,Never,Never,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 3,15.0,1.0,2.0,8.0,1.0,3.0,1.0,College graduate,3.0,2.0,4.0,3.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,101.0,1.0,Asian,State questionnaire,Asian,3.0,2.0,5.0,1.0,3.0,East,2.0,1.0,1.0,Catholic,Catholic,,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,1.0,1.0,1.0,9.0,9.0,Omit,No one does,No,No,No,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,13.0,17-64,Suburb,Urban,Urban Core,Very upscale,18104.0,0.667926490306854
3634924.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 3,9.0,3.0,2.0,8.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,2.0,5.0,No,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,2.0,Barack Obama is,2.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,82.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,17247.0,0.964625775814056
3634923.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 3,2.0,1.0,1.0,8.0,1.0,3.0,1.0,High school graduate,3.0,2.0,4.0,1.0,No,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,151.0,2.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,9.0,2.0,2.0,3.0,3.0,6.0,17-64,High Density Urban,Urban,Urban Core,Downscale,19131.0,0.646359980106354
3634922.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 3,15.0,1.0,1.0,8.0,2.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,3.0,No,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,1.0,Barack Obama is not,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,101.0,2.0,Black,State questionnaire,Black,3.0,2.0,4.0,2.0,1.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,5.0,17-64,Suburb,Urban,Urban Core,Very upscale,18104.0,0.709724724292755
3634921.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,11.0,1.0,1.0,8.0,1.0,3.0,1.0,High school graduate,3.0,2.0,2.0,3.0,Yes,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,106.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.31151902675629
3634918.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 3,9.0,1.0,1.0,8.0,1.0,3.0,1.0,High school graduate,3.0,2.0,4.0,5.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,1.0,Barack Obama is,2.0,No,1.0,65+,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,82.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Upscale,17247.0,0.924159467220306
3634917.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 3,11.0,1.0,1.0,8.0,2.0,2.0,1.0,High school graduate,3.0,2.0,2.0,3.0,No,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,106.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,1.0,3.0,2.0,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,Catholic,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.35167384147644
3634916.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,4.0,2.0,Call 3,15.0,1.0,1.0,8.0,1.0,3.0,1.0,Some college or associate degree,3.0,2.0,2.0,3.0,No,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,2.0,Barack Obama is,2.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,101.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,None,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,18104.0,0.812104344367981
3634915.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 3,12.0,1.0,1.0,8.0,1.0,3.0,1.0,High school graduate,3.0,2.0,4.0,5.0,No,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,42.0,1.0,Black,State questionnaire,Black,2.0,1.0,3.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Town,Rural,Rural,Very downscale,15902.0,1.61985814571381
3634914.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 3,5.0,1.0,2.0,8.0,1.0,3.0,1.0,Postgraduate study,3.0,2.0,4.0,5.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,1.0,Barack Obama is,2.0,No,1.0,18-64,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,47.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,4.0,2.0,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0,0.687587201595306
3634913.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 3,9.0,3.0,1.0,8.0,2.0,2.0,1.0,High school graduate,3.0,2.0,2.0,5.0,Yes,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,2.0,Barack Obama is not,1.0,No,1.0,65+,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,82.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Upscale,17247.0,1.12364745140076
3634910.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,2.0,1.0,2.0,8.0,2.0,2.0,1.0,College graduate,2.0,1.0,3.0,1.0,No,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,151.0,2.0,Black,State questionnaire,Black,2.0,1.0,3.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,High Density Urban,Urban,Urban Core,Downscale,19131.0,0.646359980106354
3634909.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,2.0,1.0,Call 3,11.0,3.0,1.0,8.0,2.0,4.0,2.0,High school graduate,3.0,2.0,4.0,3.0,No,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,2.0,Barack Obama is not,3.0,No,3.0,18-64,2.0,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,106.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,East,2.0,1.0,1.0,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Something else,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.0623300075531
3634908.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,Never,Never,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 3,15.0,1.0,2.0,8.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,4.0,3.0,No,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,2.0,Barack Obama is,1.0,Yes,1.0,18-64,2.0,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,101.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,5.0,1.0,3.0,East,2.0,1.0,1.0,Catholic,Catholic,,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,11.0,17-64,Suburb,Urban,Urban Core,Very upscale,18104.0,0.667926490306854
3634906.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,9.0,3.0,1.0,8.0,2.0,2.0,1.0,High school graduate,3.0,2.0,4.0,5.0,Yes,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,2.0,Barack Obama is,2.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,82.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,17247.0,0.793369889259338
3634905.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,Never,Never,All others,Complete,1.0,1.0,Call 3,2.0,3.0,1.0,8.0,1.0,3.0,1.0,High school graduate,3.0,2.0,2.0,1.0,No,2.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,Barack Obama is,2.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,5.0,142.0,4.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,3.0,East,2.0,1.0,1.0,None,None,,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,19132.0,0.867029547691345
3634904.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 3,5.0,1.0,1.0,8.0,2.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,5.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,47.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0,0.71954357624054
3634903.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,Never,Never,All others,Complete,1.0,1.0,Call 3,1.0,1.0,1.0,8.0,2.0,2.0,1.0,High school graduate,3.0,2.0,2.0,1.0,No,1.0,3.0,1.0,1.0,,,,2.0,2.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,152.0,4.0,Black,State questionnaire,Black,1.0,1.0,3.0,2.0,1.0,East,2.0,1.0,1.0,None,None,,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,19141.0,1.26523959636688
3634900.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 3,15.0,1.0,1.0,8.0,1.0,3.0,1.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,101.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,5.0,17-64,Suburb,Urban,Urban Core,Very upscale,18104.0,0.709724724292755
3634899.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 3,11.0,2.0,2.0,8.0,2.0,4.0,2.0,College graduate,3.0,2.0,4.0,3.0,No,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",4.0,2.0,Barack Obama is not,1.0,No,2.0,65+,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,106.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.23745846748352
3634898.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,2.0,3.0,1.0,8.0,2.0,2.0,1.0,Did not complete high school,2.0,1.0,3.0,1.0,No,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,142.0,9.0,Black,State questionnaire,Black,2.0,1.0,3.0,1.0,3.0,East,2.0,1.0,1.0,Something else,Something else,,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,4.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,19132.0,0.713100492954254
3634897.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,1.0,Call 3,9.0,3.0,1.0,8.0,2.0,2.0,1.0,High school graduate,3.0,2.0,2.0,5.0,Yes,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,2.0,Barack Obama is,2.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,82.0,2.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,3.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,17247.0,0.964625775814056
3634894.0,60+,60+,50-64,60-64,Black 60+,Black 60+,,,,Not complete,9.0,9.0,Call 3,5.0,,,8.0,,,,,,,,5.0,,,,,,,,,,,,1.0,,,18-64,2.0,,,,,,,47.0,1.0,Black,State questionnaire,Black,,,,2.0,1.0,East,,,,,,,1.0,1.0,2.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,1.0,1.0,,,,"Yes, I do",Yes,I am,Yes,Version 1,,1.0,3.0,4.0,5.0,7.0,8.0,17-64,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0,0.988812983036041
3634891.0,30-59,45-59,40-49,45-49,Non black 45-59,All other,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 3,1.0,3.0,2.0,8.0,2.0,2.0,1.0,College graduate,3.0,2.0,4.0,1.0,No,2.0,2.0,1.0,2.0,,,,2.0,2.0,Barack Obama is,3.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,All other,Democrat,Liberal,2.0,152.0,3.0,Other,State questionnaire,Other,3.0,2.0,5.0,1.0,2.0,East,2.0,1.0,1.0,Something else,Muslim,,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,13.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,19141.0,1.02484369277954
3634890.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 3,11.0,1.0,1.0,8.0,1.0,3.0,1.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,106.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.11170291900635
