ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,AGEISS,AGEISS2,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKREP2,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,LATINO,LATINOS,MCCONSRV,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATHUCK,SATISREPTX,SATMCCN,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,TXRPRS08,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1224169.0,1.0,2.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 1,7.0,2.0,College graduate,4.0,2.0,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,No (Spanish speaking),1.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,58.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,10.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",Spanish,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,4.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,77064.0,0.51743346452713
1229263.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,No,Call 3,7.0,2.0,College graduate,3.0,2.0,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,58.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,99.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,9.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,77064.0,0.623021364212036
1226906.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,Call 2,7.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,58.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,99.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,9.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,77064.0,0.537998378276825
1226894.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,Never,Never,All others,Complete,2.0,1.0,No,Call 2,7.0,1.0,High school graduate,3.0,2.0,3.0,1.0,9.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,58.0,3.0,White,State questionnaire,White,South,None,None,5.0,99.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,9.0,Version 1,No,None,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,77064.0,0.623021364212036
1224148.0,1.0,2.0,18-29,18-29,25-29,25-29,Black 18-29,Black 18-29,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,Call 1,9.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",9.0,No,No (Spanish speaking),3.0,Good,Excellent/Good,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,56.0,1.0,Black,State questionnaire,Black,South,Catholic,Catholic,9.0,2.0,2.0,4.0,2.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs,Spanish,Texas,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,,Non-white,All others,All others,1.0,1.0,2.0,2.0,5.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.352125585079193
1226626.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,All other,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,Call 2,9.0,2.0,College graduate,2.0,1.0,3.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,No,1.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Conservative,4.0,56.0,2.0,Other,State questionnaire,Other,South,None,None,9.0,2.0,1.0,3.0,1.0,Male,Non black male,All other races,Non white male,Non white,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,Version 1,No,Non-white,All others,All others,2.0,2.0,4.0,4.0,13.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.343011736869812
1226625.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,All other,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,Call 2,9.0,2.0,College graduate,2.0,1.0,3.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,No,1.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Conservative,4.0,56.0,2.0,Other,State questionnaire,Other,South,None,None,9.0,2.0,1.0,3.0,1.0,Male,Non black male,All other races,Non white male,Non white,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,Version 1,No,Non-white,All others,All others,2.0,2.0,4.0,4.0,13.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.343011736869812
1226612.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,No,Call 2,9.0,2.0,College graduate,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,No,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.343011736869812
1226607.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,No,Call 2,9.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",9.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.343011736869812
1226606.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,No,Call 2,9.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",9.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.343011736869812
1226600.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 2,9.0,2.0,College graduate,2.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,2.0,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.4380202293396
1226586.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 2,9.0,2.0,College graduate,3.0,2.0,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.296201288700104
1226581.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 2,9.0,2.0,College graduate,3.0,2.0,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.296201288700104
1226580.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 2,9.0,2.0,College graduate,3.0,2.0,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.296201288700104
1226550.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Yes,Call 2,9.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,No,No,2.0,Excellent,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.343011736869812
1226549.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Yes,Call 2,9.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,No,No,2.0,Excellent,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.343011736869812
1226537.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Yes,Call 2,9.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,56.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.343011736869812
1226536.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Yes,Call 2,9.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,56.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.343011736869812
1224172.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,3.0,2.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,Call 1,9.0,2.0,College graduate,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",4.0,Yes,Yes,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,56.0,3.0,,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,2.0,1.0,1.0,2.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,English,Texas,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,5.0,6.0,11.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.288260906934738
1224166.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 1,9.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",3.0,No,No,9.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.296201288700104
1224165.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,Call 1,9.0,2.0,College graduate,4.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.296201288700104
1224158.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,No,Call 1,9.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,9.0,100k or more,50k or more,"$150,000-$199,999",3.0,Yes,Yes,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,56.0,2.0,,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,English,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,11.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.248922273516655
1224152.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,Call 1,9.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",4.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.343011736869812
1224145.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,Call 1,9.0,2.0,College graduate,4.0,2.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.296201288700104
1224124.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,Call 1,9.0,2.0,College graduate,2.0,1.0,3.0,2.0,9.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.343011736869812
1226611.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,No,Call 2,9.0,2.0,College graduate,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,No,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.343011736869812
1226601.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 2,9.0,2.0,College graduate,2.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,2.0,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.4380202293396
1226585.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 2,9.0,2.0,College graduate,3.0,2.0,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.296201288700104
1224139.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,Call 1,9.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,56.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,0.343011736869812
