ID,ABORT2,ABORTION,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEMVA,BREAKREP,BREAKRP2,BRNAGAIN,CALL,CDNUM,CHIEFREPLA,COLLEDUC,ECONREPLA,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,MCCONSRV,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATISMCCN,SATMCCN2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TLKRADIO,TLKRADI2,VARPRS08,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1161311.0,2.0,3.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,No,Call 1,8.0,2.0,2.0,2.0,Postgraduate study,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,9.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,25.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,22312.0,0.896027565002441
1164468.0,1.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,No,Call 3,8.0,2.0,2.0,4.0,College graduate,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,1.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.731391727924347
1161157.0,1.0,2.0,Never,Never,All others,Complete,2.0,4.0,2.0,No,Call 1,8.0,2.0,2.0,2.0,College graduate,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",Somewhat disapprove,Disapprove,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,3.0,3.0,White,State questionnaire,White,South,None,None,5.0,4.0,4.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,2.0,Version 1,No,None,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.731391727924347
1162259.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,4.0,2.0,No,Call 2,4.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,3.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,All other,Independent,Conservative,4.0,10.0,4.0,Asian,State questionnaire,Asian,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,4.0,1.0,1.0,Female,Non black female,All other races,Non white female,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,2.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,13.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,23834.0,0.726262092590332
1164416.0,2.0,3.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,1.0,No,Call 3,8.0,2.0,2.0,4.0,Postgraduate study,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,4.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,2.0,Version 1,No,Catholic,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.731391727924347
1162417.0,1.0,2.0,,,,Not complete,2.0,4.0,2.0,,Call 2,4.0,,,,,3.0,,,,,,Somewhat approve,Approve,4.0,,Good,Excellent/Good,,,,,,,12.0,1.0,White,State questionnaire,White,South,,,,4.0,,,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,,,2.0,Version 1,No,,,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23831.0,1.08444237709045
1162256.0,9.0,9.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,No,Call 2,4.0,2.0,1.0,4.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,3.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,10.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,23834.0,0.726262092590332
1161149.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,1.0,No,Call 1,5.0,2.0,2.0,2.0,Postgraduate study,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,27.0,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,2.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,24121.0,0.883466720581055
1164433.0,1.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,No,Call 3,8.0,2.0,2.0,2.0,Postgraduate study,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,3.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,3.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.731391727924347
1161147.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,2.0,1.0,No,Call 1,2.0,2.0,1.0,4.0,Some college or associate degree,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,2.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,77.0,4.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,1.0,1.0,1.0,1.0,2.0,Version 1,Yes,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,23503.0,1.62436199188232
1161144.0,1.0,2.0,,,,Not complete,2.0,3.0,2.0,,Call 1,7.0,,,,,3.0,,,,,,Strongly approve,Approve,4.0,,Good,Excellent/Good,,,,,,,8.0,3.0,White,State questionnaire,White,South,,,,4.0,,,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,4.0,2.0,,,2.0,Version 1,Yes,,,,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,22546.0,0.896907210350037
1161217.0,2.0,3.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,3.0,2.0,No,Call 1,4.0,2.0,2.0,2.0,College graduate,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,68.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,3.0,2.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,23323.0,1.3858814239502
1161138.0,1.0,2.0,,,,Not complete,2.0,3.0,2.0,,Call 1,7.0,,,,,3.0,,,,,,Strongly approve,Approve,1.0,,Good,Excellent/Good,,,,,,,8.0,3.0,White,State questionnaire,White,South,,,,4.0,,,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,,,2.0,Version 1,Yes,,,,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,22546.0,0.896907210350037
1161135.0,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,Yes,Call 1,8.0,2.0,2.0,4.0,College graduate,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat disapprove,Disapprove,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,2.0,1.0,3.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.731391727924347
1161212.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,1.0,Yes,Call 1,9.0,4.0,1.0,4.0,High school graduate,4.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,4.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,62.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,1.0,2.0,1.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,24202.0,1.23231041431427
1161125.0,2.0,4.0,Never,Never,All others,Complete,2.0,1.0,1.0,,Call 1,3.0,2.0,1.0,2.0,High school graduate,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",Strongly approve,Approve,2.0,9.0,Excellent,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,,,72.0,4.0,White,State questionnaire,White,South,,,9.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,1.0,1.0,9.0,9.0,2.0,Version 1,,,All others,,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,23663.0,1.92869758605957
1161124.0,2.0,4.0,Never,Never,All others,Complete,2.0,1.0,1.0,,Call 1,3.0,2.0,1.0,2.0,High school graduate,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",Strongly approve,Approve,2.0,9.0,Excellent,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,,,72.0,4.0,White,State questionnaire,White,South,,,9.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,1.0,1.0,9.0,9.0,2.0,Version 1,,,All others,,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,23663.0,1.92869758605957
1161119.0,1.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,4.0,2.0,Yes,Call 1,8.0,2.0,2.0,2.0,Postgraduate study,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,4.0,3.0,Good,Excellent/Good,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,3.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,2.0,1.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.731391727924347
1162262.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,,Call 2,4.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,2.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,10.0,3.0,White,State questionnaire,White,South,Something else,Something else,4.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,2.0,Version 1,No,Something else,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,23834.0,0.726262092590332
1161111.0,1.0,1.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,No,Call 1,3.0,2.0,2.0,2.0,College graduate,2.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Strongly disapprove,Disapprove,1.0,3.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,72.0,2.0,White,State questionnaire,White,South,Something else,Something else,4.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,3.0,2.0,2.0,Version 1,Yes,Something else,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,23663.0,1.92869758605957
1161108.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,Yes,Call 1,9.0,2.0,2.0,4.0,College graduate,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,3.0,3.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,62.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,3.0,1.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Very downscale,24202.0,1.23231041431427
1161185.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,4.0,2.0,Yes,Call 1,2.0,2.0,1.0,4.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,1.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,77.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,3.0,1.0,1.0,1.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,23503.0,1.62436199188232
1161105.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,4.0,2.0,No,Call 1,8.0,2.0,2.0,4.0,College graduate,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,2.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,3.0,4.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.731391727924347
1161102.0,1.0,2.0,,,,Not complete,2.0,1.0,1.0,,Call 1,3.0,,,,,2.0,,,,,,Somewhat approve,Approve,3.0,,Not so good,Not so good/Poor,,,,,,,72.0,1.0,White,State questionnaire,White,South,,,,4.0,,,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,,,2.0,Version 1,No,,,,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,23663.0,1.92869758605957
1161094.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,Yes,Call 1,9.0,2.0,1.0,2.0,Some college or associate degree,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,4.0,3.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,62.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,3.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,24202.0,1.23231041431427
1164402.0,1.0,2.0,Never,Never,All others,Complete,2.0,2.0,1.0,No,Call 3,8.0,2.0,1.0,2.0,Some college or associate degree,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,3.0,3.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,3.0,3.0,White,State questionnaire,White,South,None,None,5.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,2.0,1.0,2.0,Version 1,No,None,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.731391727924347
1161092.0,1.0,1.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,No,Call 1,3.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,2.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,72.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,3.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,23663.0,1.92869758605957
1161089.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,No,Call 1,8.0,2.0,2.0,2.0,College graduate,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Strongly approve,Approve,2.0,3.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,3.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,2.0,1.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.731391727924347
1161087.0,2.0,3.0,,,,Not complete,2.0,9.0,9.0,,Call 1,9.0,,,,,4.0,,,,,,Strongly approve,Approve,9.0,,,,,,,,,,55.0,9.0,White,State questionnaire,White,South,,,,4.0,,,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,,,2.0,Version 1,Yes,,,,4.0,4.0,6.0,9.0,4.0,65+,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,24250.0,2.8270468711853
1162187.0,1.0,1.0,,,,Not complete,2.0,2.0,1.0,,Call 1,10.0,,,,,1.0,,,,,,Somewhat approve,Approve,3.0,,Not so good,Not so good/Poor,,,,,,,16.0,1.0,White,State questionnaire,White,South,,,,4.0,,,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,2.0,1.0,,,2.0,Version 1,No,,,,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,22066.0,1.2716748714447
1161307.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,4.0,2.0,No,Call 1,8.0,2.0,2.0,2.0,Postgraduate study,1.0,2.0,2.0,,,,Somewhat disapprove,Disapprove,2.0,3.0,Good,Excellent/Good,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,21.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,22150.0,1.23003363609314
1161079.0,2.0,4.0,,,,Not complete,2.0,4.0,2.0,,Call 1,9.0,,,,,4.0,,,,,,Strongly approve,Approve,9.0,,Good,Excellent/Good,,,,,,,62.0,9.0,White,State questionnaire,White,South,,,,4.0,,,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,3.0,1.0,,,2.0,Version 1,Yes,,,,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,24202.0,1.23231041431427
1161078.0,2.0,4.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,Yes,Call 1,7.0,2.0,1.0,2.0,High school graduate,3.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,4.0,3.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,49.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,22747.0,0.683192551136017
1162179.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,No,Call 1,10.0,2.0,2.0,2.0,Postgraduate study,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,3.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,16.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,1.0,1.0,4.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,22066.0,1.2716748714447
1161073.0,2.0,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,No,Call 1,8.0,2.0,2.0,2.0,Postgraduate study,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,4.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,22201.0,0.731391727924347
