ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEM,BORNINSC,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHANGEREP,COLLEDUC,EDUC,GEOCODE,GETAHEAD,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,ISSVQUAL,MOVETOSC,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SCRPRS08,SEX,SEXRACE,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TAXPREF,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
534524.0,2.0,3.0,60+,60+,65+,75 or over,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,1.0,3.0,2.0,No,2.0,1.0,Call 1,6.0,3.0,1.0,High school graduate,4.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates leadership/personal qualities,1.0,65+,Independent/Something else,Independent,Conservative,4.0,20.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,4.0,Male,White male,White male,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000",South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,9.0,65+,Suburb,Urban,Urban Core,Very downscale,29405.0,0.989716589450836
536855.0,2.0,3.0,60+,60+,65+,65-74,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,2.0,1.0,Yes,3.0,2.0,Call 2,2.0,3.0,2.0,College graduate,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,My candidates leadership/personal qualities,4.0,65+,Republican,Republican,Moderate,3.0,99.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,29210.0,1.40687191486359
534519.0,1.0,2.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,3.0,2.0,Yes,1.0,1.0,Call 1,6.0,3.0,1.0,Some college or associate degree,2.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Moderate,3.0,15.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,3.0,2.0,Rural,Small Cities/Rural,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Downscale,29135.0,1.25693559646606
534516.0,1.0,2.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,3.0,2.0,No,3.0,2.0,Call 1,2.0,3.0,1.0,Some college or associate degree,2.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Moderate,3.0,92.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,3.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0,0.958679676055908
534513.0,2.0,4.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,2.0,1.0,Yes,2.0,1.0,Call 1,6.0,3.0,1.0,High school graduate,4.0,2.0,1.0,3.0,,,,9.0,My candidates position on the issues,1.0,65+,Independent/Something else,Something else,Conservative,5.0,20.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Suburb,Urban,Urban Core,Very downscale,29405.0,1.01372873783112
534508.0,2.0,3.0,60+,60+,50-64,60-64,Never,Never,All others,Complete,3.0,1.0,2.0,1.0,No,1.0,1.0,Call 1,4.0,2.0,1.0,High school graduate,1.0,2.0,1.0,2.0,,,,1.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Conservative,4.0,105.0,2.0,White,State questionnaire,White,South,None,None,5.0,4.0,4.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,None,All others,All others,3.0,4.0,5.0,7.0,17-64,Town,70s Suburbs,Urban Perimeter,Upscale,29316.0,1.69614291191101
534503.0,1.0,2.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,3.0,2.0,Yes,3.0,2.0,Call 1,2.0,3.0,1.0,Some college or associate degree,2.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates leadership/personal qualities,4.0,18-64,Independent/Something else,Independent,Moderate,3.0,79.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,4.0,Female,White female,White female,4.0,2.0,Suburbs,Suburbs,South Carolina,9.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29073.0,0.9923175573349
534502.0,1.0,2.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,3.0,2.0,No,2.0,1.0,Call 1,4.0,3.0,2.0,Postgraduate study,1.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Moderate,3.0,111.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0,0.86565500497818
534498.0,1.0,2.0,30-59,45-59,50-64,50-59,Never,Never,Protestant/Do not attend weekly,Complete,3.0,1.0,4.0,2.0,No,2.0,1.0,Call 1,3.0,3.0,1.0,High school graduate,1.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"Under $15,000",3.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Conservative,4.0,61.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,1.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Town,Rural,Rural,Upscale,29649.0,0.779089510440826
534497.0,2.0,4.0,30-59,45-59,40-49,45-49,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,3.0,2.0,Yes,3.0,2.0,Call 1,2.0,3.0,2.0,Postgraduate study,2.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Conservative,5.0,79.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29073.0,0.968812584877014
534496.0,2.0,4.0,30-59,45-59,40-49,45-49,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,4.0,2.0,Yes,3.0,2.0,Call 1,4.0,6.0,1.0,Some college or associate degree,1.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates leadership/personal qualities,4.0,18-64,Republican,Republican,Conservative,4.0,111.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0,0.86565500497818
534493.0,,,60+,60+,65+,75 or over,,,,Not complete,,1.0,3.0,2.0,,2.0,1.0,Call 1,3.0,,,,1.0,,,,,,,2.0,My candidates leadership/personal qualities,1.0,65+,,,,,61.0,2.0,White,State questionnaire,White,South,,,,4.0,4.0,Male,White male,White male,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,,,,4.0,4.0,6.0,9.0,65+,Town,Rural,Rural,Upscale,29649.0,0.910781562328339
534492.0,2.0,3.0,60+,60+,65+,65-74,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,2.0,1.0,Yes,2.0,1.0,Call 1,3.0,3.0,1.0,High school graduate,1.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,My candidates position on the issues,1.0,65+,Republican,Republican,Conservative,4.0,61.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,2.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Town,Rural,Rural,Upscale,29649.0,0.932878613471985
536823.0,2.0,3.0,60+,60+,65+,75 or over,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,2.0,1.0,Yes,2.0,1.0,Call 2,2.0,3.0,1.0,Some college or associate degree,2.0,2.0,2.0,3.0,,,,3.0,My candidates position on the issues,4.0,65+,Republican,Republican,Conservative,5.0,99.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,4.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,29210.0,1.44100487232208
534489.0,2.0,3.0,60+,60+,50-64,60-64,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,2.0,1.0,Yes,4.0,2.0,Call 1,4.0,2.0,1.0,Some college or associate degree,1.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",1.0,My candidates position on the issues,4.0,18-64,Independent/Something else,Independent,Conservative,5.0,111.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0,1.03653180599213
534485.0,1.0,2.0,30-59,45-59,40-49,45-49,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,3.0,2.0,No,3.0,2.0,Call 1,6.0,3.0,1.0,Some college or associate degree,4.0,2.0,2.0,3.0,,,,3.0,My candidates leadership/personal qualities,4.0,18-64,Republican,Republican,Moderate,3.0,20.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000",South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,17-64,Suburb,Urban,Urban Core,Very downscale,29405.0,0.846611142158508
536807.0,2.0,4.0,60+,60+,65+,65-74,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,3.0,2.0,Yes,1.0,1.0,Call 2,6.0,3.0,1.0,High school graduate,4.0,1.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,My candidates leadership/personal qualities,3.0,65+,Republican,Republican,Conservative,4.0,22.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,4.0,4.0,Male,Non white male,Non white,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,Urban,Urban Core,Very downscale,29405.0,1.31962215900421
534468.0,2.0,4.0,30-59,45-59,50-64,50-59,Never,Never,All others,Complete,3.0,2.0,3.0,2.0,No,2.0,1.0,Call 1,1.0,3.0,1.0,High school graduate,4.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,My candidates position on the issues,2.0,18-64,Republican,Republican,Moderate,3.0,36.0,2.0,White,State questionnaire,White,South,None,None,5.0,4.0,4.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,None,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Upscale,29483.0,1.77119469642639
536794.0,2.0,4.0,60+,60+,65+,75 or over,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,3.0,2.0,Yes,2.0,1.0,Call 2,2.0,3.0,1.0,Some college or associate degree,2.0,2.0,2.0,3.0,,,,2.0,My candidates leadership/personal qualities,4.0,65+,Republican,Republican,Conservative,4.0,99.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,29210.0,1.40687191486359
534457.0,,,60+,60+,65+,65-74,,,,Not complete,,1.0,3.0,2.0,,2.0,1.0,Call 1,3.0,,,,1.0,,,,,,,2.0,My candidates position on the issues,1.0,65+,,,,,61.0,1.0,White,State questionnaire,White,South,,,,4.0,4.0,Male,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,,,,4.0,4.0,6.0,8.0,65+,Town,Rural,Rural,Upscale,29649.0,0.910781562328339
534452.0,1.0,2.0,30-59,45-59,40-49,45-49,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,2.0,1.0,No,2.0,1.0,Call 1,3.0,3.0,1.0,Some college or associate degree,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Liberal,2.0,61.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,4.0,Female,White female,White female,3.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,17-64,Town,Rural,Rural,Upscale,29649.0,0.779089510440826
536781.0,1.0,1.0,60+,60+,65+,75 or over,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,3.0,2.0,No,2.0,1.0,Call 2,1.0,3.0,2.0,College graduate,3.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates leadership/personal qualities,4.0,65+,Republican,Republican,Conservative,5.0,62.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,65+,Town,80s Suburbs,Urban Perimeter,Upscale,29575.0,1.26328074932098
534441.0,2.0,3.0,30-59,30-44,40-49,40-44,Omit,Omit,Omit,Complete,9.0,2.0,2.0,1.0,,2.0,1.0,Call 1,3.0,3.0,1.0,Some college or associate degree,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates position on the issues,4.0,18-64,Independent/Something else,Independent,Moderate,3.0,3.0,2.0,,State questionnaire,,South,,,9.0,4.0,4.0,Male,,,3.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,,,,2.0,2.0,4.0,4.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,29654.0,1.16388201713562
534440.0,2.0,4.0,60+,60+,50-64,60-64,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,2.0,1.0,Yes,2.0,1.0,Call 1,4.0,2.0,2.0,Postgraduate study,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Conservative,5.0,105.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,17-64,Town,70s Suburbs,Urban Perimeter,Upscale,29316.0,1.65596640110016
536766.0,1.0,1.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,3.0,2.0,Yes,3.0,2.0,Call 2,2.0,3.0,2.0,Postgraduate study,2.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Conservative,4.0,97.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29223.0,1.08773279190063
536765.0,2.0,3.0,30-59,45-59,40-49,45-49,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,4.0,2.0,No,2.0,1.0,Call 2,4.0,1.0,1.0,Some college or associate degree,1.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates leadership/personal qualities,4.0,18-64,Republican,Republican,Moderate,3.0,58.0,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,4.0,Female,White female,White female,3.0,2.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,3.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,29673.0,1.1401309967041
536755.0,1.0,2.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,2.0,1.0,Yes,2.0,1.0,Call 2,4.0,3.0,2.0,Postgraduate study,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Moderate,3.0,109.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Very upscale,29307.0,1.0583997964859
536754.0,1.0,2.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,2.0,1.0,Yes,2.0,1.0,Call 2,4.0,3.0,2.0,Postgraduate study,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Moderate,3.0,109.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Very upscale,29307.0,1.0583997964859
536752.0,1.0,1.0,60+,60+,50-64,60-64,Never,Never,Catholic/Do not attend weekly,Complete,3.0,2.0,3.0,2.0,No,3.0,2.0,Call 2,1.0,5.0,2.0,College graduate,4.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates leadership/personal qualities,2.0,18-64,Independent/Something else,Independent,Moderate,3.0,44.0,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,4.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Catholic,All others,All others,3.0,4.0,5.0,7.0,17-64,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0,1.34961354732513
536751.0,1.0,1.0,60+,60+,50-64,60-64,Never,Never,Catholic/Do not attend weekly,Complete,3.0,2.0,3.0,2.0,No,3.0,2.0,Call 2,1.0,5.0,2.0,College graduate,4.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates leadership/personal qualities,2.0,18-64,Independent/Something else,Independent,Moderate,3.0,44.0,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,4.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Catholic,All others,All others,3.0,4.0,5.0,7.0,17-64,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0,1.34961354732513
536745.0,2.0,3.0,30-59,45-59,40-49,45-49,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,3.0,2.0,Yes,2.0,1.0,Call 2,2.0,2.0,2.0,College graduate,2.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Conservative,4.0,97.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29223.0,1.06196761131287
536744.0,2.0,3.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,1.0,2.0,1.0,Yes,2.0,1.0,Call 2,6.0,3.0,,,4.0,1.0,,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Conservative,4.0,22.0,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,4.0,Female,White female,White female,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very downscale,29405.0,1.12881481647491
536740.0,2.0,3.0,60+,60+,65+,65-74,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,2.0,1.0,No,3.0,2.0,Call 2,1.0,3.0,2.0,College graduate,4.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,3.0,65+,Republican,Republican,Conservative,4.0,44.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0,1.34961354732513
536738.0,2.0,4.0,18-29,18-29,18-24,18-24,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,1.0,2.0,1.0,Yes,2.0,1.0,Call 2,1.0,3.0,1.0,Some college or associate degree,4.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Conservative,4.0,23.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,29407.0,1.07600498199463
