ID,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CLNVSMCNPR,COLLEDUC,DPRS08,EDUC,FAVBILL,FAVBILL2,FAVGWBUSH,FAVGWBS2,FAVVILA,FAVVILA2,GENDISS,GENDISS2,GENDISS4,GEOCODE,GETAHEAD,HSEDUC,INC15K,INC30K,INCOMEPR,IRAQWAR,IRAQWAR2,ISSIA08D,LIVEINNY,LIVEINUS,LIVENUS2,MORE4PR,MORECLIN,MOREOBAM,OBVSMCPR,OVER65,PARTYPR,PRDPRS08,PRSTATE,QTYPE,RACEISS,RACEISS2,RACEPR,REGION,SATCLIN,SATISDEM,SATOBAM,SEX,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,USORPR,USPR,VERSION,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,PRECINCT,ZIPCODE,WEIGHT
3703136.0,60+,60+,65+,65-74,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 1,1.0,1.0,2.0,Did not complete high school,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,Strongly disapprove,Disapprove,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,65+,3.0,1.0,2.0,State questionnaire,1.0,1.0,2.0,East,1.0,1.0,2.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,Version 1,4.0,4.0,6.0,8.0,65+,34.0,739.0,0.933129251003265
3703125.0,30-59,30-44,40-49,40-44,Once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 1,1.0,1.0,2.0,High school graduate,1.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,Strongly disapprove,Disapprove,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,18-64,2.0,1.0,1.0,State questionnaire,1.0,1.0,2.0,East,1.0,1.0,2.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,1.0,1.0,2.0,3.0,Version 1,2.0,2.0,4.0,4.0,17-64,34.0,739.0,0.905209183692932
3703114.0,30-59,30-44,30-39,30-39,A few times a year,A few times a month/A few times a year,Complete,2.0,1.0,Call 1,1.0,2.0,2.0,College graduate,2.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,Somewhat disapprove,Disapprove,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,18-64,2.0,1.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,3.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,Version 1,2.0,2.0,3.0,3.0,17-64,34.0,739.0,0.905209183692932
3703103.0,60+,60+,65+,65-74,Never,Never,Complete,1.0,1.0,Call 1,1.0,1.0,2.0,Did not complete high school,1.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,9.0,2.0,3.0,1.0,1.0,1.0,3.0,Strongly disapprove,Disapprove,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,65+,2.0,1.0,1.0,State questionnaire,3.0,2.0,2.0,East,2.0,4.0,2.0,,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,2.0,1.0,2.0,3.0,Version 1,4.0,4.0,6.0,8.0,65+,34.0,739.0,0.583704590797424
3703085.0,60+,60+,65+,65-74,A few times a year,A few times a month/A few times a year,Complete,9.0,9.0,Call 1,1.0,1.0,2.0,Did not complete high school,4.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,9.0,2.0,3.0,1.0,1.0,1.0,3.0,Somewhat disapprove,Disapprove,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,65+,2.0,1.0,1.0,State questionnaire,3.0,2.0,1.0,East,1.0,1.0,2.0,,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,2.0,1.0,2.0,3.0,Version 1,4.0,4.0,6.0,8.0,65+,34.0,739.0,0.583704590797424
3703068.0,18-29,18-29,18-24,18-24,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 1,1.0,1.0,2.0,Did not complete high school,4.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,Strongly disapprove,Disapprove,1.0,1.0,5.0,2.0,1.0,1.0,2.0,9.0,18-64,2.0,1.0,1.0,State questionnaire,9.0,9.0,,East,1.0,1.0,2.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,Version 1,1.0,1.0,1.0,1.0,17-64,34.0,739.0,0.85786110162735
3703053.0,60+,60+,50-64,60-64,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 1,1.0,,2.0,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,9.0,,,,,Somewhat disapprove,Disapprove,3.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,18-64,3.0,1.0,2.0,State questionnaire,3.0,2.0,2.0,East,1.0,1.0,2.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,3.0,4.0,5.0,7.0,17-64,34.0,739.0,0.933129251003265
3703020.0,18-29,18-29,18-24,18-24,Once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 1,1.0,2.0,2.0,Postgraduate study,1.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,Somewhat approve,Approve,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,18-64,2.0,1.0,1.0,State questionnaire,2.0,1.0,2.0,East,1.0,1.0,2.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,Version 1,1.0,1.0,1.0,1.0,17-64,34.0,739.0,0.874219954013824
3703007.0,60+,60+,50-64,60-64,A few times a year,A few times a month/A few times a year,Complete,1.0,1.0,Call 1,1.0,1.0,2.0,Did not complete high school,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,Strongly disapprove,Disapprove,2.0,2.0,5.0,2.0,1.0,1.0,2.0,3.0,18-64,3.0,1.0,2.0,State questionnaire,3.0,2.0,2.0,East,1.0,1.0,2.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,Version 1,3.0,4.0,5.0,7.0,17-64,34.0,739.0,0.933129251003265
3704183.0,18-29,18-29,25-29,25-29,A few times a month,A few times a month/A few times a year,Complete,1.0,1.0,Call 3,1.0,1.0,8.0,High school graduate,2.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,Strongly disapprove,Disapprove,2.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,18-64,2.0,2.0,1.0,State questionnaire,3.0,2.0,1.0,East,1.0,3.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,4.0,2.0,1.0,2.0,Version 1,1.0,1.0,2.0,2.0,17-64,34.0,739.0,0.915006160736084
3704170.0,60+,60+,50-64,60-64,,,Not complete,1.0,1.0,Call 3,,,8.0,,2.0,1.0,2.0,1.0,2.0,1.0,,,,2.0,,,,,,,,1.0,,4.0,1.0,,,,,18-64,,2.0,1.0,State questionnaire,,,,East,2.0,2.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,1.0,1.0,,,Version 1,3.0,4.0,5.0,7.0,17-64,34.0,739.0,0.976663827896118
3704163.0,30-59,45-59,50-64,50-59,A few times a month,A few times a month/A few times a year,Complete,1.0,1.0,Call 3,1.0,1.0,8.0,High school graduate,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,Strongly disapprove,Disapprove,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,18-64,2.0,2.0,2.0,State questionnaire,3.0,2.0,1.0,East,1.0,3.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,4.0,2.0,2.0,4.0,Version 1,3.0,3.0,5.0,6.0,17-64,34.0,739.0,0.929712235927582
3704071.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 3,1.0,1.0,8.0,High school graduate,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,Strongly disapprove,Disapprove,3.0,,4.0,1.0,2.0,2.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,3.0,2.0,1.0,East,2.0,2.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,1.0,1.0,2.0,3.0,Version 1,3.0,3.0,5.0,6.0,17-64,34.0,739.0,0.929712235927582
3704052.0,60+,60+,65+,65-74,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 3,1.0,1.0,8.0,High school graduate,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,Strongly disapprove,Disapprove,3.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,65+,3.0,2.0,2.0,State questionnaire,3.0,2.0,1.0,East,2.0,2.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,3.0,1.0,2.0,4.0,Version 1,4.0,4.0,6.0,8.0,65+,34.0,739.0,0.976663827896118
3704031.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Complete,2.0,1.0,Call 3,2.0,1.0,8.0,High school graduate,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,Strongly disapprove,Disapprove,2.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,18-64,2.0,2.0,1.0,State questionnaire,2.0,1.0,1.0,East,1.0,3.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,1.0,1.0,2.0,4.0,Version 1,3.0,3.0,5.0,6.0,17-64,34.0,739.0,0.929712235927582
3704024.0,30-59,30-44,40-49,40-44,A few times a month,A few times a month/A few times a year,Complete,1.0,1.0,Call 3,1.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,Strongly disapprove,Disapprove,3.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,18-64,5.0,2.0,1.0,State questionnaire,2.0,1.0,1.0,East,1.0,3.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,2.0,1.0,1.0,2.0,Version 1,2.0,2.0,4.0,4.0,17-64,34.0,739.0,0.929712235927582
3704013.0,18-29,18-29,18-24,18-24,Omit,Omit,Complete,1.0,1.0,Call 3,3.0,1.0,8.0,High school graduate,4.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,5.0,Strongly disapprove,Disapprove,2.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,2.0,1.0,2.0,East,2.0,2.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,1.0,1.0,2.0,4.0,Version 1,1.0,1.0,1.0,1.0,17-64,34.0,739.0,0.897884130477905
3703755.0,30-59,30-44,40-49,40-44,,,Not complete,1.0,1.0,Call 2,,,8.0,,2.0,1.0,2.0,1.0,3.0,2.0,,,,2.0,,,,,,,,1.0,,5.0,2.0,,,,,18-64,,2.0,2.0,State questionnaire,,,,East,1.0,3.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,3.0,1.0,,,Version 1,2.0,2.0,4.0,4.0,17-64,34.0,739.0,0.929712235927582
3703698.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 2,9.0,1.0,8.0,Some college or associate degree,1.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,Strongly disapprove,Disapprove,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,18-64,,2.0,1.0,State questionnaire,2.0,1.0,2.0,East,1.0,3.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,2.0,1.0,2.0,3.0,Version 1,3.0,3.0,5.0,6.0,17-64,34.0,739.0,0.929712235927582
3703614.0,60+,60+,65+,65-74,More than once a week,More than once a week/Once a week,Complete,2.0,1.0,Call 2,2.0,1.0,8.0,Did not complete high school,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,Somewhat approve,Approve,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,65+,2.0,2.0,1.0,State questionnaire,2.0,1.0,2.0,East,2.0,2.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,4.0,2.0,2.0,3.0,Version 1,4.0,4.0,6.0,8.0,65+,34.0,739.0,0.995288133621216
3703599.0,30-59,45-59,50-64,50-59,Omit,Omit,Complete,1.0,1.0,Call 2,1.0,,8.0,,2.0,1.0,4.0,2.0,3.0,2.0,9.0,9.0,9.0,2.0,2.0,,,,,Omit,Omit,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,18-64,,2.0,1.0,State questionnaire,9.0,9.0,,East,2.0,2.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,2.0,1.0,9.0,9.0,Version 1,3.0,3.0,5.0,6.0,17-64,34.0,739.0,0.947441220283508
3703590.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 2,9.0,1.0,8.0,Some college or associate degree,1.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,Strongly disapprove,Disapprove,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,18-64,,2.0,1.0,State questionnaire,2.0,1.0,2.0,East,1.0,3.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,2.0,1.0,2.0,3.0,Version 1,3.0,3.0,5.0,6.0,17-64,34.0,739.0,0.929712235927582
3703578.0,30-59,45-59,40-49,45-49,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 2,1.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,8.0,Strongly disapprove,Disapprove,2.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,18-64,2.0,2.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,3.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,4.0,2.0,9.0,9.0,Version 1,3.0,3.0,4.0,5.0,17-64,34.0,739.0,0.929712235927582
3703564.0,18-29,18-29,18-24,18-24,Once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 2,1.0,1.0,8.0,Some college or associate degree,2.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,Strongly disapprove,Disapprove,2.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,18-64,2.0,2.0,1.0,State questionnaire,3.0,2.0,,East,1.0,3.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,4.0,2.0,2.0,4.0,Version 1,1.0,1.0,1.0,1.0,17-64,34.0,739.0,0.897884130477905
3703175.0,30-59,45-59,50-64,50-59,,,Not complete,1.0,1.0,Call 1,,,8.0,,2.0,1.0,2.0,1.0,4.0,2.0,,,,2.0,,,,,,,,1.0,,5.0,2.0,,,,,18-64,,2.0,2.0,State questionnaire,,,,East,1.0,3.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,2.0,1.0,,,Version 1,3.0,3.0,5.0,6.0,17-64,34.0,739.0,0.947441220283508
3703174.0,30-59,45-59,50-64,50-59,,,Not complete,1.0,1.0,Call 1,,,8.0,,2.0,1.0,2.0,1.0,4.0,2.0,,,,2.0,,,,,,,,1.0,,5.0,2.0,,,,,18-64,,2.0,2.0,State questionnaire,,,,East,1.0,3.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,1.0,2.0,1.0,,,Version 1,3.0,3.0,5.0,6.0,17-64,34.0,739.0,0.947441220283508
3703164.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 1,3.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,Strongly disapprove,Disapprove,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,18-64,3.0,2.0,2.0,State questionnaire,3.0,2.0,2.0,East,1.0,3.0,1.0,Female,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,Version 1,2.0,2.0,3.0,3.0,17-64,34.0,739.0,0.929712235927582
3703151.0,60+,60+,50-64,60-64,A few times a year,A few times a month/A few times a year,Complete,1.0,1.0,Call 1,1.0,1.0,8.0,High school graduate,2.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,Somewhat disapprove,Disapprove,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,18-64,2.0,2.0,1.0,State questionnaire,3.0,2.0,1.0,East,1.0,3.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,Version 1,3.0,4.0,5.0,7.0,17-64,34.0,739.0,0.995288133621216
3703032.0,30-59,45-59,50-64,50-59,,,Not complete,1.0,1.0,Call 1,,,8.0,,2.0,1.0,3.0,2.0,1.0,1.0,,,,2.0,,,,,,,,1.0,,4.0,1.0,,,,,18-64,,2.0,2.0,State questionnaire,,,,East,1.0,3.0,1.0,Male,Rural,Small Cities/Rural,72.0,Election day exit poll,2.0,3.0,1.0,,,Version 1,3.0,3.0,5.0,6.0,17-64,34.0,739.0,0.947441220283508
3704157.0,60+,60+,65+,65-74,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 3,2.0,1.0,2.0,Did not complete high school,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Somewhat disapprove,Disapprove,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,65+,2.0,1.0,1.0,State questionnaire,1.0,1.0,2.0,East,1.0,1.0,2.0,Male,Suburbs,Suburbs,72.0,Election day exit poll,1.0,1.0,1.0,2.0,3.0,Version 1,4.0,4.0,6.0,8.0,65+,54.0,745.0,1.19515419006348
3704123.0,60+,60+,50-64,60-64,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 3,1.0,1.0,2.0,High school graduate,1.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,Strongly disapprove,Disapprove,1.0,1.0,5.0,2.0,1.0,1.0,2.0,9.0,18-64,,1.0,2.0,State questionnaire,3.0,2.0,,East,1.0,1.0,2.0,,Suburbs,Suburbs,72.0,Election day exit poll,1.0,2.0,1.0,2.0,4.0,Version 1,3.0,4.0,5.0,7.0,17-64,54.0,745.0,0.733620584011078
3704110.0,60+,60+,50-64,60-64,A few times a month,A few times a month/A few times a year,Complete,1.0,1.0,Call 3,2.0,1.0,2.0,High school graduate,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,Somewhat disapprove,Disapprove,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,18-64,2.0,1.0,1.0,State questionnaire,1.0,1.0,2.0,East,1.0,1.0,2.0,Male,Suburbs,Suburbs,72.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,Version 1,3.0,4.0,5.0,7.0,17-64,54.0,745.0,1.19515419006348
3704098.0,30-59,45-59,40-49,45-49,Once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 3,1.0,1.0,2.0,Did not complete high school,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,Strongly disapprove,Disapprove,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,18-64,3.0,1.0,2.0,State questionnaire,1.0,1.0,2.0,East,1.0,1.0,2.0,Male,Suburbs,Suburbs,72.0,Election day exit poll,1.0,1.0,1.0,2.0,3.0,Version 1,3.0,3.0,4.0,5.0,17-64,54.0,745.0,1.13769900798798
3704084.0,30-59,30-44,30-39,30-39,Never,Never,Complete,1.0,1.0,Call 3,1.0,1.0,2.0,High school graduate,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,Somewhat disapprove,Disapprove,1.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,18-64,2.0,1.0,2.0,State questionnaire,1.0,1.0,2.0,East,1.0,1.0,2.0,Male,Suburbs,Suburbs,72.0,Election day exit poll,1.0,1.0,1.0,2.0,4.0,Version 1,2.0,2.0,3.0,3.0,17-64,54.0,745.0,1.13769900798798
3704072.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 3,1.0,1.0,2.0,Did not complete high school,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,2.0,Somewhat approve,Approve,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,65+,2.0,1.0,1.0,State questionnaire,3.0,2.0,1.0,East,1.0,1.0,2.0,,Suburbs,Suburbs,72.0,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,4.0,4.0,6.0,8.0,65+,54.0,745.0,0.733620584011078
3704061.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Complete,1.0,1.0,Call 3,1.0,1.0,2.0,High school graduate,9.0,9.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,Somewhat approve,Approve,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,18-64,2.0,1.0,1.0,State questionnaire,1.0,1.0,1.0,East,1.0,1.0,2.0,Male,Suburbs,Suburbs,72.0,Election day exit poll,1.0,1.0,1.0,1.0,2.0,Version 1,3.0,3.0,5.0,6.0,17-64,54.0,745.0,1.13769900798798
3704046.0,60+,60+,65+,75 or over,A few times a year,A few times a month/A few times a year,Complete,1.0,1.0,Call 3,1.0,1.0,2.0,High school graduate,1.0,1.0,1.0,1.0,4.0,2.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,Somewhat disapprove,Disapprove,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,65+,3.0,1.0,1.0,State questionnaire,9.0,9.0,,East,1.0,1.0,2.0,Male,Suburbs,Suburbs,72.0,Election day exit poll,9.0,9.0,9.0,9.0,9.0,Version 1,4.0,4.0,6.0,9.0,65+,54.0,745.0,1.19515419006348
3704010.0,18-29,18-29,18-24,18-24,A few times a year,A few times a month/A few times a year,Complete,1.0,1.0,Call 3,1.0,2.0,2.0,College graduate,1.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,5.0,Strongly disapprove,Disapprove,1.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,18-64,2.0,1.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,3.0,1.0,Female,Suburbs,Suburbs,72.0,Election day exit poll,1.0,2.0,1.0,1.0,2.0,Version 1,1.0,1.0,1.0,1.0,17-64,54.0,745.0,1.07819020748138
3704005.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Complete,2.0,1.0,Call 3,1.0,2.0,2.0,College graduate,2.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,Strongly disapprove,Disapprove,3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,18-64,2.0,1.0,2.0,State questionnaire,2.0,1.0,2.0,East,1.0,1.0,2.0,Female,Suburbs,Suburbs,72.0,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,3.0,3.0,5.0,6.0,17-64,54.0,745.0,1.11640977859497
3703997.0,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 3,1.0,2.0,2.0,College graduate,1.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,4.0,Somewhat disapprove,Disapprove,1.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,18-64,2.0,1.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,1.0,2.0,Female,Suburbs,Suburbs,72.0,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,2.0,2.0,3.0,3.0,17-64,54.0,745.0,1.11640977859497
3703624.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Complete,2.0,1.0,Call 2,1.0,1.0,2.0,Some college or associate degree,1.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,Somewhat disapprove,Disapprove,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,18-64,2.0,1.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,3.0,1.0,Male,Suburbs,Suburbs,72.0,Election day exit poll,2.0,4.0,2.0,2.0,4.0,Version 1,3.0,3.0,5.0,6.0,17-64,54.0,745.0,1.13769900798798
3703613.0,60+,60+,50-64,60-64,More than once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 2,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,Somewhat disapprove,Disapprove,1.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,18-64,2.0,1.0,1.0,State questionnaire,3.0,2.0,1.0,East,1.0,3.0,1.0,Male,Suburbs,Suburbs,72.0,Election day exit poll,2.0,3.0,1.0,2.0,4.0,Version 1,3.0,4.0,5.0,7.0,17-64,54.0,745.0,1.19515419006348
3703598.0,60+,60+,65+,65-74,A few times a month,A few times a month/A few times a year,Complete,1.0,1.0,Call 2,1.0,1.0,2.0,High school graduate,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,Somewhat disapprove,Disapprove,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,65+,2.0,1.0,1.0,State questionnaire,3.0,2.0,1.0,East,9.0,9.0,9.0,Male,Suburbs,Suburbs,72.0,Election day exit poll,1.0,2.0,1.0,2.0,3.0,Version 1,4.0,4.0,6.0,8.0,65+,54.0,745.0,1.19515419006348
3703582.0,30-59,45-59,40-49,45-49,Once a week,More than once a week/Once a week,Complete,1.0,1.0,Call 2,1.0,1.0,2.0,High school graduate,1.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,Somewhat approve,Approve,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,18-64,2.0,1.0,1.0,State questionnaire,3.0,2.0,2.0,East,1.0,1.0,2.0,Female,Suburbs,Suburbs,72.0,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,3.0,3.0,4.0,5.0,17-64,54.0,745.0,1.11640977859497
