ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEMOH,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,MCCONSRV,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATISHUCK,SATHUCK2,SATISMCCN,SATMCCN2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TLKRADIO,TLKRADI2,USRELR,VERSION,VETVOTER,WHITEREL,WHTEVANG,WIRPRS08,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1199226.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,All other,Never,Never,All others,Complete,2.0,No,Call 1,5.0,1.0,High school graduate,2.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,9.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,All other,Something else,Liberal,2.0,91.0,1.0,American Indian,State questionnaire,Other,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,6.0,4.0,2.0,4.0,2.0,Female,Non black female,All other races,Non white female,Non white,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,2.0,3.0,Version 1,No,Non-white,All others,3.0,All others,2.0,2.0,4.0,4.0,13.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,53029.0,0.424445569515228
1199225.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,All other,Never,Never,All others,Complete,2.0,No,Call 1,5.0,1.0,High school graduate,2.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,9.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,All other,Something else,Liberal,2.0,91.0,1.0,American Indian,State questionnaire,Other,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,6.0,4.0,2.0,4.0,2.0,Female,Non black female,All other races,Non white female,Non white,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,2.0,3.0,Version 1,No,Non-white,All others,3.0,All others,2.0,2.0,4.0,4.0,13.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,53029.0,0.424445569515228
1199216.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,Never,Never,All others,Complete,2.0,No,Call 1,5.0,2.0,Postgraduate study,2.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Moderate,3.0,91.0,1.0,Asian,State questionnaire,Asian,Midwest,None,None,9.0,6.0,4.0,2.0,2.0,1.0,Male,Non black male,All other races,Non white male,Non white,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,1.0,1.0,2.0,1.0,2.0,Version 1,No,Non-white,All others,3.0,All others,2.0,2.0,3.0,3.0,13.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,53029.0,0.455917835235596
1199204.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,No,Call 1,5.0,2.0,Postgraduate study,2.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,1.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,94.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,3.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,2.0,1.0,3.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,3.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,53151.0,0.34700533747673
1200901.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,No,Call 3,5.0,2.0,College graduate,2.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,64.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,3.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,3.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,4.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,53012.0,1.77459323406219
1200026.0,1.0,2.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,No,Call 2,8.0,1.0,High school graduate,4.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,2.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,6.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,2.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,4.0,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very downscale,54303.0,0.61414623260498
1199947.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,Yes,Call 2,1.0,1.0,Some college or associate degree,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,2.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,45.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,3.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,4.0,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53132.0,0.50921642780304
1199637.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 2,5.0,2.0,College graduate,2.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",3.0,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,90.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,7.0,2.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,1.0,1.0,1.0,1.0,2.0,Version 1,No,Catholic,All others,4.0,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,53122.0,0.792244493961334
1199324.0,2.0,3.0,60+,60+,50-64,60-64,Black 60+,Black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,No,Call 1,5.0,2.0,College graduate,2.0,2.0,9.0,Less than 100k,50k or more,"$50,000-$74,999",9.0,2.0,Good,Excellent/Good,18-64,Republican,Black non Democrat,All Republicans,Republican,Conservative,5.0,64.0,9.0,Black,State questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,7.0,4.0,2.0,4.0,2.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,2.0,2.0,Version 1,No,Non-white,All others,4.0,All others,3.0,4.0,5.0,7.0,8.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,53012.0,1.54760777950287
1199162.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,9.0,Yes,Call 1,5.0,1.0,High school graduate,2.0,1.0,3.0,,,,4.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,91.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,4.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,1.0,1.0,9.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,4.0,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,53029.0,0.798076868057251
1200738.0,2.0,3.0,30-59,45-59,50-64,50-59,,,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,Yes,Call 3,1.0,2.0,College graduate,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,2.0,Good,Excellent/Good,18-64,Republican,,,Republican,Conservative,4.0,45.0,1.0,,State questionnaire,,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,,3.0,2.0,3.0,2.0,Female,,,,,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,2.0,1.0,1.0,1.0,2.0,Version 1,No,Non-white,All others,5.0,All others,3.0,3.0,5.0,6.0,,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53132.0,0.50921642780304
1200860.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,9.0,No,Call 3,5.0,1.0,High school graduate,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,94.0,9.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,99.0,3.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,3.0,1.0,2.0,1.0,2.0,Version 1,No,Catholic,All others,9.0,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,53151.0,0.323051363229752
1199632.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,Yes,Call 2,5.0,2.0,Postgraduate study,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,90.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,9.0,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,53122.0,0.452585935592651
1199586.0,1.0,1.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,No,Call 2,1.0,2.0,College graduate,3.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,3.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,71.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,9.0,9.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,1.0,1.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,9.0,All others,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,53406.0,1.38515830039978
1199409.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,Yes,Call 1,6.0,1.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,82.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,99.0,4.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,9.0,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,53081.0,0.450910121202469
1199357.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 1,5.0,2.0,Postgraduate study,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,64.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,99.0,4.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,1.0,1.0,2.0,Version 1,No,Catholic,All others,9.0,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,53012.0,1.01377284526825
1199352.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,,,,Not complete,2.0,,Call 1,5.0,,,2.0,,,,,,1.0,3.0,Not so good,Not so good/Poor,65+,,,,,,,64.0,4.0,White,State questionnaire,White,Midwest,,,,99.0,,,,,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,2.0,1.0,3.0,2.0,,Version 1,Yes,,,9.0,,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,53012.0,1.01377284526825
1199343.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,No,Call 1,5.0,2.0,College graduate,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",4.0,2.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,64.0,9.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,9.0,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,53012.0,1.01377284526825
1199163.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,No,Call 1,5.0,2.0,College graduate,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,94.0,4.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,99.0,2.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,2.0,1.0,1.0,1.0,2.0,Version 1,No,Catholic,All others,9.0,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,53151.0,0.323051363229752
1199155.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Yes,Call 1,8.0,2.0,Postgraduate study,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,34.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,1.0,3.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,1.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,1.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,54217.0,1.1742662191391
1199148.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 1,2.0,2.0,College graduate,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,73.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Version 1,No,Catholic,All others,1.0,All others,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,53576.0,0.889350712299347
1199128.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,No,Call 1,8.0,1.0,High school graduate,4.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,34.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,1.0,2.0,1.0,1.0,1.0,1.0,Version 1,No,Catholic,All others,1.0,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,54217.0,1.1742662191391
1199116.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 1,8.0,1.0,Some college or associate degree,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,3.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,34.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,3.0,1.0,2.0,1.0,2.0,Version 1,No,Catholic,All others,1.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,54217.0,1.09320604801178
1198893.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,Yes,Call 1,8.0,1.0,High school graduate,4.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,3.0,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,42.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,1.0,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,54157.0,1.22021877765656
1198742.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,Yes,Call 1,2.0,1.0,Some college or associate degree,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,80.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,3.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,3.0,1.0,3.0,2.0,2.0,Version 1,Yes,Catholic,White Born-again/Evangelical Christians,1.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,53583.0,1.83085811138153
1198721.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,No,Call 1,7.0,1.0,Some college or associate degree,5.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,23.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,1.0,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,54880.0,0.537874221801758
1198716.0,1.0,1.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,No,Call 1,7.0,1.0,Some college or associate degree,5.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,23.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,1.0,1.0,1.0,Version 1,No,Catholic,All others,1.0,All others,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,54880.0,0.539535522460938
1200978.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,Yes,Call 3,7.0,1.0,High school graduate,5.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,59.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,3.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,1.0,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,54501.0,0.51448780298233
1200972.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,Yes,Call 3,7.0,1.0,High school graduate,5.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,59.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,1.0,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,54501.0,0.51448780298233
1200958.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,All others,Complete,1.0,Yes,Call 3,7.0,1.0,High school graduate,5.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",4.0,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,59.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,3.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,1.0,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,54501.0,0.51448780298233
1200951.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,Yes,Call 3,7.0,2.0,Postgraduate study,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,2.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,59.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,3.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,1.0,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,54501.0,0.51448780298233
