ID,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREP2,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDEM2,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FINWORRY,FINWRRY2,GENDISS,GENDISS2,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,INSPIRSC,INSPIRSO,INSPIRES,ISSIA08D,LATINO,NEC,NEC2,OHDPRS08,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,SUPERDEL,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TRADE,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1224999.0,Never,Never,All others,Complete,2.0,3.0,2.0,Call 2,13.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,All other,Independent,Liberal,1.0,20.0,1.0,Asian,State questionnaire,Asian,3.0,2.0,Midwest,None,None,9.0,1.0,1.0,2.0,Female,Non black female,All other races,Non white female,Non white,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,2.0,3.0,3.0,13.0,2.0,1.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,44147.0,0.87986695766449
1227329.0,,,,Not complete,2.0,2.0,1.0,Call 3,13.0,,2.0,2.0,4.0,,2.0,,2.0,1.0,,,2.0,,,,,,,,2.0,No,Poor,Not so good/Poor,1.0,,,,,,,87.0,2.0,Black,State questionnaire,Black,,,Midwest,,,,,,,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs,Ohio,,Election day exit poll,1.0,1.0,1.0,,4.0,2.0,Barack Obama did not,,,,,Version 1,,2.0,2.0,4.0,4.0,6.0,2.0,,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,44012.0,1.22365581989288
1227322.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,1.0,1.0,3.0,2.0,5.0,2.0,Less than 100k,Less than 50k,"Under $15,000",9.0,9.0,9.0,9.0,No,Poor,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Something else,Liberal,1.0,65.0,9.0,White,State questionnaire,White,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Very downscale,45232.0,0.810611605644226
1224981.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Call 2,13.0,2.0,1.0,2.0,1.0,1.0,2.0,Did not complete high school,3.0,2.0,2.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,2.0,3.0,,Good,Excellent/Good,1.0,Republican,Black non Democrat,All Republicans,Republican,Liberal,2.0,90.0,3.0,Black,State questionnaire,Black,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,2.0,2.0,1.0,,,,,Non white,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,1.0,2.0,1.0,9.0,2.0,2.0,Barack Obama did,,,,,Version 1,Non-white,,,,,,2.0,2.0,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0,1.05369973182678
1227305.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,Call 3,13.0,1.0,1.0,2.0,1.0,,2.0,,1.0,1.0,3.0,2.0,2.0,,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,90.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,1.0,Election day exit poll,2.0,5.0,2.0,1.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,2.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0,0.916655421257019
1227292.0,Never,Never,All others,Complete,2.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,5.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,65.0,3.0,Black,State questionnaire,Black,3.0,2.0,Midwest,None,None,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Very downscale,45232.0,0.843518972396851
1225328.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,Call 2,4.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,74.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,2.0,Election day exit poll,1.0,1.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,45843.0,1.09827542304993
1224955.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,Call 2,12.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,2.0,No,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,51.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,3.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43017.0,1.02393901348114
1224937.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,1.0,Call 2,1.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,4.0,2.0,3.0,2.0,5.0,2.0,,,,1.0,1.0,3.0,2.0,No,Not so good,Not so good/Poor,1.0,Democrat,,,Democrat,Liberal,2.0,72.0,3.0,,State questionnaire,,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,,,,,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,1.0,1.0,1.0,9.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Non-white,4.0,4.0,6.0,9.0,,2.0,1.0,65+,Suburb,60s Suburbs,Urban Perimeter,Upscale,45231.0,0.793750703334808
1224921.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,9.0,9.0,Call 2,13.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,138.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,2.0,1.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44221.0,1.13791298866272
1224907.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,9.0,9.0,Call 2,12.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,3.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,2.0,4.0,1.0,No,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,51.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,4.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,2.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43017.0,1.12702298164368
1227475.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,1.0,Call 3,12.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,3.0,2.0,2.0,1.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,No,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,51.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,5.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,1.0,1.0,2.0,2.0,1.0,2.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43017.0,1.14453625679016
1227223.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,1.0,Call 3,9.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,1.0,1.0,2.0,1.0,4.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,2.0,No,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,94.0,1.0,White,State questionnaire,White,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,2.0,2.0,3.0,3.0,2.0,2.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,43607.0,0.935907602310181
1227195.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,1.0,Call 3,13.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,No,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,90.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,3.0,1.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Catholic,2.0,2.0,3.0,3.0,2.0,2.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0,0.916655421257019
1224849.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Call 2,2.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,1.0,1.0,3.0,2.0,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,3.0,No,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,144.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,1.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,2.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,45039.0,0.8827024102211
1227178.0,Never,Never,All others,Complete,2.0,1.0,1.0,Call 3,18.0,2.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,4.0,2.0,3.0,2.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,110.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,Ohio,1.0,Election day exit poll,1.0,1.0,1.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Suburb,Rural,Rural,Downscale,43701.0,0.76973819732666
1227159.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,3.0,2.0,Call 3,13.0,1.0,1.0,1.0,3.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,Good,Excellent/Good,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,132.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,1.0,1.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,1.0,2.0,2.0,1.0,2.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,44301.0,1.49398612976074
1224823.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,1.0,Call 2,7.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,9.0,9.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,44.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,43232.0,0.716788411140442
1227154.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,1.0,Call 3,10.0,2.0,2.0,2.0,4.0,1.0,8.0,High school graduate,1.0,1.0,3.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,2.0,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,23.0,2.0,Other,State questionnaire,Other,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,3.0,1.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,1.0,1.0,2.0,2.0,13.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,44102.0,1.16638827323914
1224820.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,Call 2,13.0,2.0,2.0,1.0,2.0,2.0,8.0,Postgraduate study,2.0,1.0,3.0,2.0,2.0,2.0,,,,2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,132.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,,,9.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,4.0,2.0,9.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,44301.0,1.29256939888
1224816.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 2,12.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,2.0,1.0,3.0,2.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,,,56.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs,Ohio,1.0,Election day exit poll,2.0,5.0,2.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,2.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43068.0,0.960339248180389
1224814.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,Call 2,7.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,3.0,No,Not so good,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,44.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,43232.0,0.651226878166199
1224812.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,1.0,Call 2,13.0,2.0,1.0,1.0,3.0,1.0,8.0,High school graduate,2.0,1.0,3.0,2.0,2.0,1.0,,,,2.0,1.0,2.0,3.0,No,Not so good,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,All other,Independent,Moderate,3.0,90.0,1.0,Other,State questionnaire,Other,3.0,2.0,Midwest,Catholic,Catholic,9.0,2.0,2.0,1.0,Female,Non black female,All other races,Non white female,Non white,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,1.0,2.0,1.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,2.0,4.0,4.0,13.0,2.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0,0.793073415756226
1221611.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 1,10.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,3.0,2.0,3.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,3.0,No,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,23.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,1.0,1.0,1.0,1.0,5.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,44102.0,1.33593046665192
1224805.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,1.0,Call 2,12.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,3.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,1.0,2.0,1.0,No,Good,Excellent/Good,2.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,51.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43017.0,0.656472444534302
1224802.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,Call 2,18.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,79.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,2.0,Election day exit poll,1.0,2.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,43019.0,0.584184527397156
1224800.0,Never,Never,All others,Complete,2.0,2.0,1.0,Call 2,7.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,44.0,1.0,Black,State questionnaire,Black,2.0,1.0,Midwest,None,None,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,43232.0,0.651226878166199
1224798.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 2,13.0,1.0,2.0,1.0,2.0,2.0,8.0,College graduate,1.0,1.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,2.0,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,132.0,1.0,Black,State questionnaire,Black,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,2.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,44301.0,1.32446086406708
1224795.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,Call 2,12.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,4.0,2.0,3.0,2.0,3.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,1.0,2.0,3.0,No,Not so good,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,51.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,1.0,2.0,1.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,1.0,1.0,1.0,1.0,2.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43017.0,0.733790278434753
1224794.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,Call 2,13.0,2.0,9.0,9.0,9.0,2.0,8.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,2.0,No,Poor,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,138.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,1.0,Election day exit poll,2.0,5.0,2.0,2.0,9.0,9.0,Omit,No one does,No,No,No,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,2.0,2.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44221.0,0.984501421451569
