ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHANGEREP,COLLEDUC,EDUC,GEOCODE,GETAHEAD,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,NEC,NEC2,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSMI08R,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXRACE,SEXWHITE,SHAREREL,SHAREREL2,SIZEPLAC,SIZEPLC3,STANUM,TAXPREF,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
518099.0,1.0,2.0,60+,60+,65+,65-74,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 2,3.0,3.0,2.0,Postgraduate study,4.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,4.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Republican,Republican,Moderate,3.0,39.0,4.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,49341.0,0.959929287433624
518005.0,,,60+,60+,65+,65-74,,,,Not complete,4.0,2.0,,2.0,1.0,Call 2,6.0,,,,4.0,,,,,,,Somewhat approve,Approve,3.0,My candidates position on the issues,,,65+,,,,,2.0,4.0,1.0,White,State questionnaire,White,Midwest,,,,4.0,Male,White male,White male,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,Election day exit poll,2.0,4.0,2.0,,,,,Version 1,Yes,,,,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Downscale,49010.0,0.760361194610596
517994.0,2.0,3.0,60+,60+,65+,65-74,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 2,10.0,3.0,2.0,Postgraduate study,5.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,Poor,Not so good/Poor,65+,Republican,Republican,Moderate,3.0,50.0,4.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,48446.0,1.08212316036224
517983.0,,,60+,60+,65+,65-74,,,,Not complete,4.0,2.0,,4.0,2.0,Call 2,6.0,,,,4.0,,,,,,,Strongly disapprove,Disapprove,2.0,Omit,,,65+,,,,,2.0,4.0,1.0,White,State questionnaire,White,Midwest,,,,4.0,Male,White male,White male,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,Election day exit poll,9.0,9.0,9.0,,,,,Version 1,Yes,,,,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Downscale,49010.0,0.760361194610596
517129.0,2.0,4.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 1,10.0,4.0,1.0,High school graduate,2.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,9.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,65+,Republican,Republican,Conservative,5.0,57.0,5.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,6.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48005.0,0.721620380878448
517068.0,1.0,1.0,60+,60+,65+,65-74,Never,Never,All others,Complete,4.0,2.0,No,4.0,2.0,Call 1,6.0,4.0,2.0,Postgraduate study,4.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,Poor,Not so good/Poor,65+,Independent/Something else,Something else,Moderate,3.0,2.0,5.0,2.0,White,State questionnaire,White,Midwest,Something else,Something else,4.0,6.0,Male,White male,White male,3.0,2.0,"Cities 10,000-50,000",Small Cities/Rural, Michigan,1.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,Yes,Something else,All others,All others,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Downscale,49010.0,0.697448968887329
518426.0,1.0,2.0,60+,60+,65+,65-74,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 2,15.0,4.0,2.0,College graduate,3.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Independent/Something else,Independent,Conservative,5.0,73.0,5.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,Male,White male,White male,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural, Michigan,1.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,Rural,Rural,Upscale,48162.0,0.431454807519913
518308.0,1.0,1.0,60+,60+,65+,65-74,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,4.0,2.0,Call 2,1.0,3.0,1.0,High school graduate,3.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Republican,Republican,Moderate,3.0,3.0,5.0,2.0,American Indian,State questionnaire,Other,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,6.0,,,Non white,3.0,2.0,Rural,Small Cities/Rural, Michigan,2.0,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Yes,Non-white,All others,All others,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Very downscale,49908.0,0.599641978740692
517976.0,,,60+,60+,65+,65-74,,,,Not complete,4.0,2.0,,3.0,2.0,Call 2,9.0,,,,2.0,,,,,,,Strongly disapprove,Disapprove,2.0,My candidates position on the issues,,,65+,,,,,87.0,5.0,1.0,White,State questionnaire,White,Midwest,,,,6.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs, Michigan,,Election day exit poll,2.0,5.0,2.0,,,,,Version 1,Yes,,,,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48309.0,1.37515640258789
517834.0,2.0,3.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 2,3.0,1.0,2.0,Postgraduate study,4.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Republican,Republican,Moderate,3.0,37.0,6.0,3.0,Other,State questionnaire,Other,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,7.0,Male,Non white male,Non white,2.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,Yes,Non-white,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,49301.0,1.19556987285614
517712.0,2.0,3.0,60+,60+,65+,75 or over,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,2.0,1.0,Call 1,3.0,3.0,1.0,High school graduate,4.0,1.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Independent/Something else,Independent,Moderate,3.0,39.0,6.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,3.0,1.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,49341.0,1.08094012737274
517667.0,2.0,3.0,60+,60+,65+,65-74,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 1,4.0,3.0,1.0,Some college or associate degree,5.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Independent/Something else,Independent,Conservative,4.0,25.0,6.0,3.0,,State questionnaire,,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,7.0,Male,,,2.0,1.0,Rural,Small Cities/Rural, Michigan,1.0,Election day exit poll,1.0,1.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Yes,Non-white,All others,All others,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Very downscale,48880.0,1.08295059204102
517651.0,2.0,4.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 1,3.0,5.0,2.0,College graduate,4.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Republican,Republican,Conservative,4.0,39.0,6.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,7.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,49341.0,1.08094012737274
517623.0,2.0,4.0,60+,60+,65+,65-74,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,1.0,1.0,Call 1,1.0,5.0,1.0,Some college or associate degree,3.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,My candidates position on the issues,Good,Excellent/Good,65+,Democrat,Democrat,Conservative,4.0,56.0,6.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,2.0,1.0,Rural,Small Cities/Rural, Michigan,2.0,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,49762.0,1.5521068572998
517584.0,2.0,3.0,60+,60+,65+,75 or over,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,No,3.0,2.0,Call 1,1.0,5.0,1.0,Some college or associate degree,3.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,Poor,Not so good/Poor,65+,Independent/Something else,Independent,Conservative,4.0,56.0,6.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,7.0,Male,White male,White male,4.0,2.0,Rural,Small Cities/Rural, Michigan,1.0,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,9.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,49762.0,1.5521068572998
517583.0,1.0,1.0,60+,60+,65+,65-74,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Yes,2.0,1.0,Call 1,11.0,5.0,1.0,High school graduate,1.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,Omit,Not so good,Not so good/Poor,65+,Republican,Republican,Conservative,5.0,142.0,6.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,7.0,,,Non white,9.0,9.0,"Cities 50,000-500,000","Cities over 50,000", Michigan,2.0,Election day exit poll,2.0,5.0,2.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,Yes,Catholic,White Born-again/Evangelical Christians,All others,4.0,4.0,6.0,8.0,65+,Suburb,Urban,Urban Core,Very upscale,48150.0,1.85523509979248
517506.0,1.0,2.0,60+,60+,65+,65-74,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 1,3.0,5.0,1.0,High school graduate,4.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Republican,Republican,Conservative,4.0,45.0,6.0,4.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,,,Non white,1.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,4.0,2.0,,,,,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,1.02479755878448
517358.0,1.0,2.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,4.0,2.0,Call 1,10.0,9.0,2.0,Postgraduate study,5.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,2.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Independent/Something else,Independent,Moderate,3.0,113.0,6.0,1.0,Black,State questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,7.0,Male,Non white male,Non white,4.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,3.0,1.0,No one does,No,No,No,Version 1,Yes,Non-white,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48040.0,1.61953115463257
517195.0,1.0,2.0,60+,60+,65+,75 or over,Omit,Omit,Protestant/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 1,4.0,9.0,2.0,Postgraduate study,3.0,2.0,2.0,2.0,,,,Somewhat approve,Approve,1.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Republican,Republican,Moderate,3.0,107.0,6.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48603.0,0.738182902336121
517132.0,1.0,2.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 1,2.0,5.0,2.0,College graduate,5.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Republican,Republican,Moderate,3.0,76.0,6.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,60s Suburbs,Urban Perimeter,Upscale,49445.0,1.71468460559845
518510.0,1.0,2.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 2,8.0,5.0,1.0,Some college or associate degree,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Republican,Republican,Moderate,3.0,53.0,6.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,7.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48139.0,1.14587187767029
518352.0,2.0,3.0,60+,60+,65+,65-74,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 2,1.0,5.0,1.0,Some college or associate degree,3.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,4.0,My candidates position on the issues,Good,Excellent/Good,65+,Independent/Something else,Independent,Conservative,4.0,3.0,6.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,3.0,2.0,Rural,Small Cities/Rural, Michigan,1.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Very downscale,49908.0,0.823139309883118
518269.0,2.0,3.0,60+,60+,65+,65-74,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 2,10.0,5.0,1.0,Some college or associate degree,5.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,4.0,My candidates position on the issues,Good,Excellent/Good,65+,Republican,Republican,Conservative,5.0,110.0,6.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48054.0,1.28972792625427
518263.0,2.0,4.0,60+,60+,65+,75 or over,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 2,12.0,5.0,1.0,High school graduate,2.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Democrat,Democrat,Moderate,3.0,83.0,6.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,7.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,9.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,1.33817780017853
518240.0,,,60+,60+,65+,65-74,,,,Not complete,3.0,2.0,,2.0,1.0,Call 2,1.0,,,,3.0,,,,,,,Strongly approve,Approve,3.0,My candidates leadership/personal qualities,,,65+,,,,,56.0,6.0,2.0,White,State questionnaire,White,Midwest,,,,7.0,Male,White male,White male,1.0,1.0,Rural,Small Cities/Rural, Michigan,,Election day exit poll,1.0,2.0,1.0,,,,,Version 1,Yes,,,,4.0,4.0,6.0,8.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,49762.0,1.5521068572998
518217.0,2.0,3.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 2,3.0,5.0,1.0,Some college or associate degree,4.0,3.0,2.0,3.0,,,,Strongly approve,Approve,4.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Republican,Republican,Conservative,4.0,39.0,6.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,7.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,49341.0,1.08094012737274
518184.0,9.0,9.0,60+,60+,65+,75 or over,Never,Never,All others,Complete,1.0,1.0,No,9.0,9.0,Call 2,12.0,5.0,1.0,Did not complete high school,2.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Republican,Republican,Moderate,3.0,83.0,6.0,3.0,White,State questionnaire,White,Midwest,None,None,5.0,7.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,Yes,None,All others,All others,4.0,4.0,6.0,9.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,1.33817780017853
518110.0,1.0,2.0,60+,60+,65+,65-74,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 2,7.0,5.0,1.0,Some college or associate degree,4.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,2.0,My candidates position on the issues,Good,Excellent/Good,65+,Republican,Republican,Conservative,4.0,51.0,6.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,49238.0,1.49258577823639
518092.0,2.0,4.0,60+,60+,65+,65-74,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,1.0,1.0,Call 2,10.0,5.0,1.0,Some college or associate degree,5.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,My candidates position on the issues,Excellent,Excellent/Good,65+,Republican,Republican,Conservative,4.0,113.0,6.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,9.0,9.0,9.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48040.0,1.2297260761261
518045.0,2.0,3.0,60+,60+,65+,65-74,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 2,10.0,1.0,1.0,Some college or associate degree,5.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Democrat,Democrat,Moderate,3.0,50.0,6.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,3.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,48446.0,1.24761164188385
517984.0,2.0,3.0,60+,60+,65+,75 or over,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 2,4.0,5.0,1.0,Some college or associate degree,3.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Republican,Republican,Liberal,2.0,107.0,6.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48603.0,0.738182902336121
517966.0,2.0,3.0,60+,60+,65+,75 or over,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 2,12.0,5.0,1.0,Some college or associate degree,2.0,2.0,2.0,1.0,,,,Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Republican,Republican,Liberal,1.0,63.0,6.0,4.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,7.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,3.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,9.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48021.0,1.06223738193512
517578.0,1.0,1.0,60+,60+,65+,65-74,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,No,9.0,9.0,Call 1,3.0,9.0,1.0,Some college or associate degree,4.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat approve,Approve,2.0,Omit,Not so good,Not so good/Poor,65+,Republican,Republican,Liberal,2.0,45.0,8.0,9.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,10.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.932888031005859
