ID,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BCLIN3RD,BEATREP,BREAKDEM,BREAKDM2,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFDEM,CHILD,COLLEDUC,DESCRIBPR,DPRS08,ECONWORR,ECOWORR2,EDUC,FAVBILL,FAVBILL2,FAVEDW,FAVEDW2,FAVHCLIN,FAVHCLN2,FAVOBAM,FAVOBAM2,FTEVER,FTPRIM,FTVOTEP,GEOCODE,GETAHEAD,GLOBWARM,HEALTHDEM,HONEST08,HSEDUC,INC100K,INC50K,INCOME07,IRAQKEEP,ISSIA08D,ISSVQUAL,LEADERD,MARCHILD,MARRIED,MARRIEDMOM,MOMS,NEC,NEC2,OVER65,PARENTS,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSNH08D,QLTNH08D,QRACEAI,QTYPE,RACE,REGION,REGNHDEM,REL5,RELIGN8,RELWHITE,SEX,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TERRWORR,TERWORR2,TIME3D,TIMEPR,TIMEWK,TOOSOON,UNFAIRDEM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITE,VERSION,WHITEREL,WOMENWED,WORK,WRKWOMEN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
470010.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,2.0,1.0,1.0,4.0,2.0,Call 2,2.0,2.0,No,2.0,,2.0,,,College graduate,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,,,,4.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",,,,2.0,All others,No,Women who are not married or have no children,2.0,,,18-64,Women without children,Democrat,Democrat,Moderate,3.0,74.0,2.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,,,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.861280262470245
470007.0,60+,60+,50-64,60-64,Never,Never,All others,Complete,,3.0,1.0,1.0,4.0,2.0,Call 2,2.0,2.0,No,1.0,,2.0,,,Some college or associate degree,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,,,,3.0,2.0,100k or more,50k or more,"$200,000 or more",,,,2.0,All others,No,Women who are not married or have no children,2.0,,,18-64,Women without children,Democrat,Democrat,Liberal,1.0,4.0,2.0,,White,State questionnaire,White,East,2.0,None,None,5.0,Female,White female,Non-married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,2.0,Version 1,None,2.0,,,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3811.0,0.9686279296875
470001.0,30-59,45-59,50-64,50-59,A few times a month,A few times a month/A few times a year,All others,Complete,,2.0,2.0,1.0,4.0,2.0,Call 2,2.0,2.0,No,2.0,,2.0,,,College graduate,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",,,,2.0,All others,Yes,Women who are not married or have no children,2.0,,,18-64,Women without children,Independent/Something else,Independent,Moderate,3.0,74.0,2.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,1.0,,,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.861280262470245
469982.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,2.0,2.0,1.0,2.0,1.0,Call 2,1.0,2.0,No,1.0,,2.0,,,High school graduate,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,,,,6.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",,,,5.0,All others,Yes,All men,2.0,,,18-64,Men without children,Democrat,Democrat,Moderate,3.0,24.0,2.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,Married men,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,"Yes, I do",Yes,I am,Yes,2.0,Version 1,Protestant/Other Christian,2.0,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.73598217964172
469970.0,30-59,45-59,40-49,45-49,A few times a year,A few times a month/A few times a year,All others,Complete,,2.0,1.0,1.0,4.0,2.0,Call 2,1.0,1.0,No,2.0,,2.0,,,College graduate,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,4.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",,,,2.0,All others,No,Women who are not married or have no children,2.0,,,18-64,Women without children,Democrat,Democrat,Liberal,2.0,24.0,2.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,Non-married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,5.0,Version 1,Protestant/Other Christian,2.0,,,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.66577637195587
469928.0,30-59,30-44,30-39,30-39,Never,Never,Protestant/Do not attend weekly,Complete,,2.0,2.0,1.0,3.0,2.0,Call 2,1.0,2.0,Yes,2.0,,2.0,,,College graduate,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",,,,2.0,Married with children,Yes,Married women with children,1.0,,,18-64,Moms - Women with children,Democrat,Democrat,Liberal,2.0,24.0,2.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,5.0,Version 1,Protestant/Other Christian,1.0,,,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.66577637195587
469926.0,30-59,30-44,40-49,40-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,2.0,2.0,1.0,3.0,2.0,Call 2,2.0,2.0,No,1.0,,2.0,,,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,,,,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",,,,2.0,All others,Yes,All men,2.0,,,18-64,Men without children,Independent/Something else,Independent,Moderate,3.0,87.0,2.0,,White,State questionnaire,White,East,3.0,Catholic,Catholic,2.0,Male,White male,Married men,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,"Yes, I do",Yes,I am,Yes,2.0,Version 1,Catholic,2.0,,,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0,0.839152038097382
469919.0,30-59,45-59,40-49,45-49,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,5.0,2.0,1.0,3.0,2.0,Call 2,1.0,2.0,No,1.0,,2.0,,,Some college or associate degree,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,,,,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",,,,2.0,All others,No,Women who are not married or have no children,2.0,,,18-64,Women without children,Independent/Something else,Independent,Liberal,2.0,104.0,2.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,Female,White female,Non-married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,2.0,Version 1,Catholic,2.0,,,3.0,3.0,4.0,5.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3873.0,0.893107712268829
469904.0,60+,60+,65+,65-74,Never,Never,Protestant/Do not attend weekly,Complete,,5.0,1.0,1.0,4.0,2.0,Call 2,2.0,2.0,No,2.0,,2.0,,,College graduate,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",,,,5.0,All others,Yes,Women who are not married or have no children,2.0,,,65+,Women without children,Independent/Something else,Independent,Liberal,1.0,4.0,2.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,5.0,Version 1,Protestant/Other Christian,1.0,,,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3811.0,0.9686279296875
469884.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,All others,Complete,,2.0,9.0,9.0,4.0,2.0,Call 2,2.0,2.0,Yes,1.0,,2.0,,,Some college or associate degree,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,,,,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",,,,2.0,All others,No,All men,2.0,,,18-64,Dads - Men with children,Democrat,Democrat,Liberal,2.0,4.0,2.0,,White,State questionnaire,White,East,2.0,None,None,5.0,Male,White male,Non-married men,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,2.0,Version 1,None,2.0,,,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3811.0,0.835042774677277
469876.0,30-59,45-59,50-64,50-59,Never,Never,Catholic/Do not attend weekly,Complete,,2.0,2.0,1.0,4.0,2.0,Call 2,2.0,2.0,No,2.0,,2.0,,,College graduate,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",,,,2.0,All others,Yes,Women who are not married or have no children,2.0,,,18-64,Women without children,Independent/Something else,Independent,Moderate,3.0,87.0,2.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,2.0,Version 1,Catholic,1.0,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0,0.805215418338776
469857.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,All others,Complete,,2.0,1.0,1.0,3.0,2.0,Call 2,2.0,1.0,,2.0,,2.0,,,Postgraduate study,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",,,,2.0,All others,Yes,,2.0,,,18-64,,Democrat,Democrat,Liberal,2.0,87.0,2.0,,White,State questionnaire,White,East,2.0,Something else,Muslim,4.0,Male,White male,Married men,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,2.0,Version 1,Something else,2.0,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0,0.839152038097382
469850.0,30-59,30-44,40-49,40-44,Never,Never,All others,Complete,,2.0,9.0,9.0,4.0,2.0,Call 2,2.0,2.0,Yes,1.0,,2.0,,,Some college or associate degree,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,,,,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",,,,2.0,Married with children,Yes,All men,2.0,,,18-64,Dads - Men with children,Democrat,Democrat,Liberal,2.0,4.0,2.0,,White,State questionnaire,White,East,2.0,None,None,5.0,Male,White male,Married men,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,2.0,Version 1,None,2.0,,,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3811.0,0.835042774677277
469827.0,30-59,45-59,40-49,45-49,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,2.0,3.0,2.0,4.0,2.0,Call 2,2.0,2.0,Yes,2.0,,2.0,,,College graduate,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,,,,2.0,2.0,100k or more,50k or more,"$200,000 or more",,,,2.0,Married with children,Yes,Married women with children,1.0,,,18-64,Moms - Women with children,Independent/Something else,Independent,Moderate,3.0,4.0,2.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,2.0,Version 1,Catholic,1.0,,,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3811.0,0.80127227306366
469815.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,All others,Complete,,2.0,2.0,1.0,4.0,2.0,Call 2,1.0,2.0,No,2.0,,2.0,,,Postgraduate study,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",,,,2.0,All others,Yes,Women who are not married or have no children,2.0,,,18-64,Women without children,Democrat,Democrat,Liberal,1.0,37.0,2.0,,White,State questionnaire,White,East,2.0,Something else,Something else,4.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,,,,,2.0,Version 1,Something else,1.0,,,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,3842.0,1.22241961956024
469802.0,18-29,18-29,25-29,25-29,A few times a year,A few times a month/A few times a year,All others,Complete,,2.0,1.0,1.0,4.0,2.0,Call 2,2.0,2.0,No,1.0,,2.0,,,Some college or associate degree,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,,,,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",,,,2.0,All others,No,Women who are not married or have no children,2.0,,,18-64,Women without children,Independent/Something else,Independent,Liberal,1.0,75.0,2.0,,White,State questionnaire,White,East,2.0,None,None,5.0,Female,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,2.0,Version 1,None,2.0,,,1.0,1.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,0.799269080162048
469799.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,2.0,2.0,1.0,3.0,2.0,Call 2,1.0,2.0,Yes,2.0,,2.0,,,College graduate,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,,,,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",,,,2.0,Married with children,Yes,Married women with children,1.0,,,18-64,Moms - Women with children,Democrat,Democrat,Liberal,2.0,104.0,2.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,"Yes, I do",Yes,I am,Yes,2.0,Version 1,Catholic,1.0,,,2.0,2.0,4.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3873.0,0.893107712268829
469785.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,5.0,2.0,1.0,3.0,2.0,Call 2,2.0,2.0,No,2.0,,2.0,,,College graduate,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",,,,2.0,All others,Yes,Women who are not married or have no children,2.0,,,18-64,Women without children,Democrat,Democrat,Liberal,2.0,78.0,2.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,Female,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,5.0,Version 1,Catholic,1.0,,,2.0,2.0,4.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,1.2505521774292
469752.0,30-59,45-59,50-64,50-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,2.0,1.0,1.0,4.0,2.0,Call 2,2.0,2.0,No,1.0,,2.0,,,Some college or associate degree,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,,,,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",,,,2.0,All others,Yes,Women who are not married or have no children,2.0,,,18-64,Women without children,Democrat,Democrat,Moderate,3.0,75.0,2.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,Female,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,"Yes, someone else does",Yes,"Member in household, but not voter",No,2.0,Version 1,Catholic,1.0,,,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,0.677768468856812
469712.0,60+,60+,50-64,60-64,Never,Never,Protestant/Do not attend weekly,Complete,,2.0,1.0,1.0,4.0,2.0,Call 2,2.0,2.0,No,2.0,,2.0,,,College graduate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,,,,3.0,2.0,Less than 100k,Less than 50k,"Under $15,000",,,,2.0,All others,No,All men,2.0,,,18-64,Men without children,Democrat,Democrat,Moderate,3.0,34.0,2.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,Non-married men,White male,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,2.0,,,3.0,4.0,5.0,7.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3240.0,1.8168261051178
469706.0,60+,60+,50-64,60-64,A few times a year,A few times a month/A few times a year,All others,Complete,,5.0,2.0,1.0,4.0,2.0,Call 2,2.0,2.0,No,2.0,,2.0,,,College graduate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",,,,2.0,All others,No,Women who are not married or have no children,2.0,,,18-64,Women without children,Democrat,Democrat,Liberal,1.0,75.0,2.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,2.0,,,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,0.819328784942627
469704.0,18-29,18-29,18-24,18-24,Never,Never,All others,Complete,,3.0,2.0,1.0,3.0,2.0,Call 2,1.0,5.0,No,1.0,,2.0,,,Some college or associate degree,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,5.0,2.0,100k or more,50k or more,"$150,000-$199,999",,,,2.0,All others,No,Women who are not married or have no children,2.0,,,18-64,Women without children,Democrat,Democrat,Liberal,1.0,56.0,2.0,,White,State questionnaire,White,East,2.0,None,None,5.0,Female,White female,Non-married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,5.0,Version 1,None,2.0,,,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3053.0,1.54305994510651
469690.0,30-59,45-59,40-49,45-49,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,2.0,3.0,2.0,4.0,2.0,Call 2,2.0,2.0,Yes,2.0,,2.0,,,Postgraduate study,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,,,,2.0,2.0,100k or more,50k or more,"$200,000 or more",,,,2.0,Married with children,Yes,Married women with children,1.0,,,18-64,Moms - Women with children,Democrat,Democrat,Moderate,3.0,3.0,2.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,2.0,Version 1,Catholic,1.0,,,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3031.0,0.145677804946899
469679.0,30-59,45-59,40-49,45-49,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,2.0,4.0,2.0,4.0,2.0,Call 2,2.0,2.0,Yes,2.0,,2.0,,,Postgraduate study,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,,,,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",,,,2.0,Married with children,Yes,Married women with children,1.0,,,18-64,Moms - Women with children,Democrat,Democrat,Moderate,3.0,119.0,2.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,"Yes, I do",Yes,I am,Yes,2.0,Version 1,Catholic,1.0,,,3.0,3.0,4.0,5.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3087.0,0.67538195848465
469672.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,2.0,1.0,1.0,3.0,2.0,Call 2,2.0,2.0,Yes,1.0,,2.0,,,Some college or associate degree,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",,,,2.0,Married with children,Yes,Married women with children,1.0,,,18-64,Moms - Women with children,,,,,45.0,2.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,2.0,Version 1,Catholic,1.0,,,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0,1.31762003898621
469670.0,60+,60+,65+,75 or over,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,2.0,4.0,2.0,4.0,2.0,Call 2,2.0,2.0,No,2.0,,2.0,,,Postgraduate study,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,,,,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",,,,2.0,All others,No,Women who are not married or have no children,2.0,,,65+,Women without children,Democrat,Democrat,Liberal,1.0,119.0,2.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,Female,White female,Non-married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,2.0,Version 1,Catholic,2.0,,,4.0,4.0,6.0,9.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3087.0,0.816443800926209
469659.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,2.0,1.0,1.0,3.0,2.0,Call 2,2.0,2.0,Yes,2.0,,2.0,,,Postgraduate study,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,,,,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",,,,2.0,Married with children,Yes,Married women with children,1.0,,,18-64,Moms - Women with children,Independent/Something else,Independent,Liberal,2.0,119.0,2.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,3.0,1.0,,,"Yes, I do",Yes,I am,Yes,2.0,Version 1,Protestant/Other Christian,1.0,,,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3087.0,0.67538195848465
469655.0,60+,60+,50-64,60-64,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,2.0,2.0,1.0,4.0,2.0,Call 2,2.0,2.0,No,1.0,,2.0,,,High school graduate,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",,,,2.0,All others,Yes,Women who are not married or have no children,2.0,,,18-64,Women without children,Democrat,Democrat,Liberal,1.0,3.0,2.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,1.0,,,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3031.0,0.176104411482811
469654.0,30-59,45-59,40-49,45-49,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,2.0,3.0,2.0,3.0,2.0,Call 2,2.0,2.0,No,2.0,,2.0,,,College graduate,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,,,,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",,,,2.0,All others,No,Women who are not married or have no children,2.0,,,18-64,Women without children,Republican,Republican,Conservative,4.0,45.0,2.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,Female,White female,Non-married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,No one does,No,No,No,2.0,Version 1,Catholic,2.0,,,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0,1.31762003898621
469644.0,30-59,30-44,30-39,30-39,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,5.0,2.0,1.0,4.0,2.0,Call 2,2.0,2.0,Yes,2.0,,2.0,,,Postgraduate study,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,,,,5.0,2.0,100k or more,50k or more,"$150,000-$199,999",,,,2.0,Married with children,Yes,Married women with children,1.0,,,18-64,Moms - Women with children,Independent/Something else,Independent,Liberal,2.0,55.0,2.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,Married women,White female,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,,,2.0,3.0,1.0,,,No one does,No,No,No,5.0,Version 1,Protestant/Other Christian,1.0,,,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3561.0,0.888641715049744
