ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREP2,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDEM2,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FINWORRY,FINWRRY2,GENDISS,GENDISS2,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,INSPIRSC,INSPIRSO,INSPIRES,ISSIA08D,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,RIDPRS08,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,SUPERDEL,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TRADE,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1226524.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,1.0,Call 2,1.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,2.0,1.0,3.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,45.0,1.0,White,State questionnaire,White,3.0,2.0,East,Something else,Something else,4.0,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,9.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Something else,3.0,4.0,5.0,7.0,4.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,2906.0,0.772572338581085
1226522.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,1.0,Call 2,1.0,2.0,2.0,2.0,4.0,1.0,8.0,High school graduate,2.0,1.0,2.0,1.0,3.0,1.0,,,,2.0,1.0,2.0,9.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,28.0,1.0,White,State questionnaire,White,1.0,1.0,East,Catholic,Catholic,2.0,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Rhode Island,2.0,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,3.0,4.0,5.0,7.0,4.0,2.0,2.0,17-64,Suburb,Rural,Rural,Very upscale,2842.0,0.713910043239594
1226516.0,60+,60+,50-64,60-64,Black 60+,Black 60+,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 2,1.0,2.0,2.0,1.0,2.0,1.0,8.0,Did not complete high school,1.0,1.0,2.0,1.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,2.0,3.0,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,47.0,1.0,Black,State questionnaire,Black,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,1.0,Election day exit poll,2.0,4.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Non-white,3.0,4.0,5.0,7.0,8.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,2918.0,0.780971169471741
1226500.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,Call 2,1.0,9.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,1.0,3.0,2.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,45.0,4.0,White,State questionnaire,White,3.0,2.0,East,Something else,Something else,4.0,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,9.0,9.0,Omit,No one does,No,No,No,Version 1,Something else,3.0,3.0,5.0,6.0,3.0,2.0,9.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,2906.0,0.684913277626038
1226496.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,1.0,Call 2,1.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,2.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,25.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,3.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,2.0,2.0,65+,Suburb,60s Suburbs,Urban Perimeter,Very upscale,2865.0,0.525609850883484
1226493.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,9.0,9.0,Call 2,1.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,29.0,2.0,Black,State questionnaire,Black,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,Rural,Small Cities/Rural,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,Rural,Rural,Very upscale,2842.0,1.21966004371643
1226492.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,3.0,2.0,Call 2,2.0,2.0,2.0,2.0,4.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,23.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,1.0,2.0,1.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,0.896318554878235
1226488.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,,,,Not complete,2.0,1.0,1.0,Call 2,1.0,,2.0,1.0,2.0,,8.0,,1.0,1.0,,,1.0,,,,,,,,3.0,,Good,Excellent/Good,18-64,,,,,,,47.0,2.0,Black,State questionnaire,Black,,,East,,,,1.0,,,,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,,Election day exit poll,1.0,1.0,1.0,,2.0,2.0,Barack Obama did,,,,,Version 1,,3.0,3.0,5.0,6.0,7.0,2.0,,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,2918.0,0.692359149456024
1226483.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,Never,Never,All others,Complete,2.0,1.0,1.0,Call 2,2.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,8.0,1.0,Black,State questionnaire,Black,3.0,2.0,East,Something else,Something else,9.0,1.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,2.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0,0.517927765846252
1226482.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,Call 2,1.0,2.0,2.0,2.0,4.0,2.0,8.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,28.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,2.0,2.0,17-64,Suburb,Rural,Rural,Very upscale,2842.0,0.84665435552597
1226479.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,2.0,2.0,1.0,Call 2,1.0,1.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,2.0,1.0,2.0,1.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,3.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,45.0,1.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,1.0,Election day exit poll,1.0,1.0,1.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Jewish,2.0,2.0,3.0,3.0,2.0,2.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,2906.0,0.684913277626038
1226475.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,3.0,2.0,Call 2,2.0,1.0,2.0,2.0,4.0,2.0,8.0,College graduate,2.0,1.0,3.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,23.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,3.0,1.0,2.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Catholic,2.0,2.0,4.0,4.0,2.0,2.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,1.06297993659973
1226473.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,2.0,1.0,Call 2,1.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,47.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,3.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,1.0,1.0,1.0,1.0,1.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,2918.0,0.740373373031616
1226466.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 2,1.0,1.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,3.0,2.0,No,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,29.0,1.0,White,State questionnaire,White,2.0,1.0,East,,,9.0,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Rhode Island,1.0,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,,4.0,4.0,6.0,9.0,4.0,2.0,1.0,65+,Suburb,Rural,Rural,Very upscale,2842.0,1.23755025863647
1226463.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,1.0,Call 2,2.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,1.0,1.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,23.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,3.0,1.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,2.0,2.0,4.0,4.0,2.0,2.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,0.896318554878235
1226459.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,1.0,Call 2,1.0,1.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,2.0,1.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,2.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,20.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,1.0,1.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,2.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,2915.0,0.65327262878418
1226458.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,2.0,4.0,2.0,Call 2,1.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,4.0,2.0,3.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,45.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,None,1.0,1.0,1.0,1.0,1.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,2906.0,0.81420636177063
1226447.0,60+,60+,65+,65-74,Non black 60+,All other,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,Call 2,2.0,2.0,2.0,1.0,2.0,1.0,8.0,High school graduate,1.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,23.0,2.0,Other,State questionnaire,Other,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,2.0,2.0,1.0,Female,Non black female,All other races,Non white female,Non white,Suburbs,Suburbs,Rhode Island,1.0,Election day exit poll,2.0,4.0,2.0,1.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,4.0,4.0,6.0,8.0,13.0,2.0,2.0,65+,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,1.01103448867798
1224113.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,1.0,Call 1,1.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,43.0,4.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,2.0,2.0,65+,Suburb,Rural,Rural,Very upscale,2871.0,0.697412431240082
1224112.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,Call 1,1.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,3.0,2.0,3.0,2.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,2.0,No,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,43.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Rhode Island,2.0,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,2.0,2.0,65+,Suburb,Rural,Rural,Very upscale,2871.0,0.697412431240082
1226443.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,Call 2,1.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,9.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,45.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,None,3.0,3.0,4.0,5.0,3.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,2906.0,0.812265992164612
1224109.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,9.0,9.0,Call 1,1.0,9.0,2.0,2.0,4.0,2.0,8.0,Postgraduate study,1.0,1.0,9.0,9.0,3.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,1.0,2.0,9.0,,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,43.0,2.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Rhode Island,2.0,Election day exit poll,1.0,1.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,2.0,9.0,17-64,Suburb,Rural,Rural,Very upscale,2871.0,0.521342873573303
1224105.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,3.0,2.0,Call 1,1.0,2.0,2.0,1.0,2.0,1.0,8.0,Did not complete high school,2.0,1.0,3.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,43.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Suburb,Rural,Rural,Very upscale,2871.0,0.618281304836273
1224103.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,Catholic/Do not attend weekly,Complete,2.0,2.0,1.0,Call 1,1.0,2.0,2.0,1.0,2.0,2.0,8.0,Postgraduate study,1.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,No,Excellent,Excellent/Good,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,43.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Catholic,3.0,4.0,5.0,7.0,4.0,2.0,2.0,17-64,Suburb,Rural,Rural,Very upscale,2871.0,0.588067293167114
1226434.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,2.0,2.0,1.0,Call 2,2.0,2.0,2.0,1.0,2.0,1.0,8.0,High school graduate,2.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,24.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,None,2.0,2.0,3.0,3.0,2.0,2.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,0.665448784828186
1226433.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,2.0,2.0,1.0,Call 2,1.0,2.0,2.0,1.0,2.0,1.0,8.0,High school graduate,1.0,1.0,3.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,2.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,None,1.0,1.0,1.0,1.0,1.0,2.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2859.0,1.06340515613556
1224097.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,Never,Never,Catholic/Do not attend weekly,Complete,2.0,2.0,1.0,Call 1,1.0,1.0,1.0,1.0,3.0,2.0,8.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,2.0,Yes,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,43.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,East,Catholic,Catholic,9.0,1.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,Rural,Small Cities/Rural,Rhode Island,2.0,Election day exit poll,1.0,2.0,1.0,3.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,2.0,3.0,3.0,10.0,2.0,1.0,17-64,Suburb,Rural,Rural,Very upscale,2871.0,0.618281304836273
1226428.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,Call 2,2.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,2.0,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,51.0,1.0,Black,State questionnaire,Black,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,2905.0,0.880033135414124
