ID,AGE3,BACKSIDE,BREAKCAU,BRNAGAIN,BUSHANG08,CALL,CDNUM,DESIA08R,GEOCODE,IAPARTYID,IARPRS08,INC100K,INC50K08,INCOME08,ISSIA08R,PHIL4R,PRECINCT,QLTIA08R,QRACE3,QTYPE,REGION,RPRS08,SEX,SHAREREL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMECAU,VERSION,XAGE,XAGE6,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
439123.0,30-59,Complete,2.0,No,2.0,Call 2,3.0,2.0,1.0,2.0,1.0,Less than 100k,1.0,3.0,3.0,3.0,84.0,3.0,3.0,State questionnaire,Midwest,1.0,Male,3.0,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,0.912743628025055
437038.0,60+,Complete,1.0,No,3.0,Call 1,3.0,2.0,1.0,3.0,4.0,Less than 100k,2.0,4.0,4.0,2.0,76.0,1.0,1.0,State questionnaire,Midwest,4.0,Male,2.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,2.0,Version 1,4.0,6.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.910625517368317
436885.0,60+,Complete,1.0,No,3.0,Call 1,3.0,2.0,1.0,3.0,4.0,Less than 100k,2.0,4.0,4.0,3.0,76.0,1.0,1.0,State questionnaire,Midwest,4.0,Female,2.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,Version 1,3.0,5.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.910625517368317
437199.0,30-59,Complete,1.0,No,3.0,Call 1,5.0,2.0,3.0,2.0,1.0,100k or more,2.0,6.0,3.0,3.0,14.0,3.0,1.0,State questionnaire,Midwest,1.0,Female,3.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Very downscale,50558.0,0.910530924797058
438789.0,30-59,Complete,2.0,No,3.0,Call 3,5.0,1.0,3.0,2.0,1.0,Less than 100k,2.0,4.0,3.0,3.0,14.0,2.0,1.0,State questionnaire,Midwest,1.0,Female,3.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Very downscale,50558.0,0.910530924797058
439422.0,18-29,Complete,4.0,No,3.0,Call 3,4.0,1.0,2.0,2.0,2.0,Less than 100k,2.0,5.0,1.0,1.0,115.0,1.0,,State questionnaire,Midwest,2.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,1.0,2.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52161.0,0.90785825252533
438363.0,60+,Complete,2.0,Yes,2.0,Call 1,5.0,3.0,3.0,2.0,4.0,Less than 100k,1.0,2.0,4.0,1.0,91.0,2.0,1.0,State questionnaire,Midwest,4.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Very downscale,51466.0,0.906719565391541
438322.0,60+,Complete,1.0,No,1.0,Call 1,5.0,1.0,3.0,2.0,4.0,Less than 100k,2.0,4.0,9.0,2.0,91.0,1.0,1.0,State questionnaire,Midwest,4.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Very downscale,51466.0,0.906719565391541
438243.0,60+,Complete,2.0,Yes,2.0,Call 1,5.0,1.0,3.0,2.0,4.0,Less than 100k,2.0,4.0,3.0,2.0,91.0,3.0,1.0,State questionnaire,Midwest,4.0,Male,3.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Very downscale,51466.0,0.906719565391541
439986.0,60+,Complete,9.0,No,2.0,Call 3,5.0,1.0,3.0,2.0,4.0,Less than 100k,2.0,4.0,3.0,2.0,91.0,3.0,1.0,State questionnaire,Midwest,4.0,Male,3.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Very downscale,51466.0,0.906719565391541
438059.0,30-59,Complete,1.0,No,4.0,Call 2,3.0,1.0,2.0,3.0,5.0,Less than 100k,2.0,4.0,3.0,2.0,36.0,1.0,1.0,State questionnaire,Midwest,6.0,Male,4.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Upscale,50642.0,0.905919313430786
438348.0,60+,Complete,1.0,Yes,3.0,Call 3,3.0,1.0,1.0,3.0,2.0,Less than 100k,2.0,4.0,3.0,2.0,76.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.902980327606201
438282.0,18-29,Complete,1.0,No,3.0,Call 3,3.0,1.0,1.0,2.0,2.0,Less than 100k,1.0,3.0,2.0,3.0,76.0,3.0,1.0,State questionnaire,Midwest,2.0,Male,3.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,3.0,Version 1,1.0,1.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.902980327606201
438184.0,30-59,Complete,2.0,Yes,2.0,Call 3,3.0,1.0,1.0,2.0,2.0,Less than 100k,1.0,2.0,4.0,1.0,76.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,Version 1,2.0,3.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.902980327606201
438154.0,30-59,Complete,2.0,Yes,2.0,Call 3,3.0,1.0,1.0,2.0,2.0,Less than 100k,2.0,4.0,3.0,1.0,76.0,1.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,Version 1,2.0,3.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.902980327606201
438114.0,30-59,Complete,2.0,Yes,2.0,Call 3,3.0,2.0,1.0,2.0,2.0,Less than 100k,2.0,4.0,1.0,1.0,76.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.902980327606201
438066.0,18-29,Complete,2.0,No,3.0,Call 3,3.0,1.0,1.0,2.0,2.0,Less than 100k,1.0,2.0,3.0,,76.0,2.0,3.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,Version 1,1.0,1.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.902980327606201
438041.0,18-29,Complete,9.0,Yes,2.0,Call 3,3.0,1.0,1.0,2.0,2.0,Less than 100k,1.0,2.0,4.0,2.0,76.0,1.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,Version 1,1.0,2.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.902980327606201
438011.0,60+,Complete,3.0,No,2.0,Call 3,3.0,2.0,1.0,2.0,2.0,Less than 100k,1.0,3.0,4.0,2.0,76.0,1.0,1.0,State questionnaire,Midwest,2.0,Female,2.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,Version 1,3.0,5.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.902980327606201
437560.0,30-59,Complete,2.0,No,2.0,Call 2,3.0,2.0,1.0,2.0,2.0,Less than 100k,2.0,4.0,3.0,2.0,76.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,3.0,Version 1,2.0,3.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.902980327606201
437426.0,30-59,Complete,1.0,Yes,3.0,Call 2,3.0,1.0,1.0,2.0,2.0,Less than 100k,1.0,2.0,2.0,1.0,76.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.902980327606201
437382.0,60+,Complete,9.0,Yes,9.0,Call 2,3.0,1.0,1.0,2.0,2.0,Less than 100k,2.0,4.0,2.0,2.0,76.0,1.0,1.0,State questionnaire,Midwest,2.0,,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,Version 1,3.0,5.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.902980327606201
437342.0,18-29,Complete,1.0,Yes,2.0,Call 2,3.0,1.0,1.0,2.0,2.0,Less than 100k,1.0,3.0,2.0,3.0,76.0,9.0,,State questionnaire,Midwest,2.0,Female,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,Version 1,1.0,1.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.902980327606201
436850.0,30-59,Complete,2.0,Yes,1.0,Call 1,3.0,1.0,1.0,3.0,2.0,Less than 100k,1.0,2.0,3.0,1.0,76.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.902980327606201
438479.0,30-59,Complete,2.0,No,2.0,Call 1,5.0,2.0,3.0,2.0,6.0,Less than 100k,2.0,5.0,3.0,2.0,91.0,4.0,1.0,State questionnaire,Midwest,7.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Very downscale,51466.0,0.901803314685822
439995.0,30-59,Complete,2.0,No,2.0,Call 3,5.0,2.0,3.0,2.0,6.0,Less than 100k,1.0,2.0,2.0,1.0,91.0,4.0,1.0,State questionnaire,Midwest,7.0,Female,3.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Very downscale,51466.0,0.901803314685822
437778.0,60+,Complete,1.0,,2.0,Call 2,1.0,1.0,2.0,2.0,6.0,Less than 100k,1.0,2.0,1.0,1.0,24.0,1.0,1.0,State questionnaire,Midwest,7.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,5.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52047.0,0.899912059307098
439209.0,60+,Complete,1.0,,3.0,Call 3,1.0,1.0,2.0,2.0,6.0,,,,1.0,3.0,24.0,2.0,1.0,State questionnaire,Midwest,7.0,Male,4.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52047.0,0.899912059307098
438470.0,30-59,Complete,1.0,Yes,3.0,Call 2,2.0,1.0,2.0,2.0,2.0,Less than 100k,2.0,4.0,2.0,2.0,105.0,1.0,1.0,State questionnaire,Midwest,2.0,,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52535.0,0.899756371974945
438518.0,30-59,Complete,3.0,Yes,1.0,Call 3,3.0,2.0,2.0,3.0,7.0,Less than 100k,1.0,3.0,3.0,1.0,36.0,2.0,1.0,State questionnaire,Midwest,9.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Upscale,50642.0,0.89712929725647
437930.0,30-59,Complete,2.0,Yes,2.0,Call 2,3.0,1.0,2.0,2.0,7.0,Less than 100k,2.0,4.0,4.0,1.0,36.0,3.0,1.0,State questionnaire,Midwest,9.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Upscale,50642.0,0.89712929725647
438194.0,60+,Complete,1.0,Yes,2.0,Call 2,5.0,1.0,3.0,3.0,2.0,Less than 100k,1.0,3.0,1.0,1.0,117.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,2.0,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,Version 1,3.0,5.0,Extremely Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,51048.0,0.893465518951416
437442.0,60+,Complete,1.0,Yes,4.0,Call 1,5.0,2.0,3.0,2.0,2.0,Less than 100k,1.0,1.0,1.0,3.0,117.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,Suburbs,Suburbs, Iowa,Election day exit poll,2.0,Version 1,4.0,6.0,Extremely Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,51048.0,0.893465518951416
439075.0,60+,Complete,1.0,Yes,4.0,Call 3,5.0,1.0,3.0,3.0,2.0,,,,9.0,2.0,117.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,Version 1,3.0,5.0,Extremely Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,51048.0,0.893465518951416
439215.0,60+,Complete,1.0,Yes,2.0,Call 3,5.0,1.0,3.0,2.0,2.0,,,,3.0,2.0,117.0,1.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,Version 1,4.0,6.0,Extremely Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,51048.0,0.893465518951416
437918.0,30-59,Complete,1.0,Yes,3.0,Call 2,3.0,2.0,2.0,2.0,6.0,Less than 100k,2.0,4.0,3.0,2.0,36.0,1.0,1.0,State questionnaire,Midwest,7.0,Female,3.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Upscale,50642.0,0.891286551952362
437359.0,30-59,Complete,1.0,Yes,2.0,Call 1,3.0,1.0,2.0,3.0,6.0,Less than 100k,1.0,1.0,1.0,3.0,36.0,2.0,1.0,State questionnaire,Midwest,7.0,Female,4.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Upscale,50642.0,0.891286551952362
440001.0,30-59,Complete,2.0,No,2.0,Call 3,5.0,1.0,3.0,2.0,7.0,Less than 100k,2.0,4.0,3.0,1.0,91.0,1.0,1.0,State questionnaire,Midwest,9.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Very downscale,51466.0,0.887668013572693
439828.0,30-59,Complete,3.0,No,2.0,Call 2,5.0,1.0,3.0,2.0,7.0,Less than 100k,2.0,4.0,1.0,1.0,91.0,2.0,1.0,State questionnaire,Midwest,9.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Very downscale,51466.0,0.887668013572693
439796.0,30-59,Complete,3.0,Yes,2.0,Call 2,5.0,2.0,3.0,2.0,7.0,,,,1.0,2.0,91.0,2.0,1.0,State questionnaire,Midwest,9.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Very downscale,51466.0,0.887668013572693
439272.0,60+,Complete,2.0,No,4.0,Call 3,1.0,1.0,2.0,3.0,5.0,Less than 100k,1.0,2.0,1.0,2.0,24.0,2.0,1.0,State questionnaire,Midwest,6.0,Male,4.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,5.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52047.0,0.883763790130615
438146.0,30-59,Complete,1.0,No,1.0,Call 1,1.0,2.0,2.0,2.0,6.0,Less than 100k,2.0,5.0,4.0,1.0,92.0,2.0,1.0,State questionnaire,Midwest,7.0,Male,2.0,Suburbs,Suburbs, Iowa,Election day exit poll,3.0,Version 1,2.0,3.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,0.882273733615875
440038.0,30-59,Complete,1.0,No,2.0,Call 3,1.0,1.0,2.0,2.0,6.0,100k or more,2.0,6.0,1.0,1.0,92.0,1.0,1.0,State questionnaire,Midwest,7.0,Male,1.0,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,0.882273733615875
440028.0,30-59,Complete,2.0,No,2.0,Call 3,1.0,2.0,2.0,2.0,6.0,100k or more,2.0,6.0,2.0,1.0,92.0,3.0,1.0,State questionnaire,Midwest,7.0,Male,4.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,0.882273733615875
439950.0,30-59,Complete,1.0,No,2.0,Call 3,1.0,1.0,2.0,2.0,6.0,100k or more,2.0,6.0,9.0,2.0,92.0,2.0,1.0,State questionnaire,Midwest,7.0,Male,3.0,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,0.882273733615875
439835.0,30-59,Complete,2.0,No,3.0,Call 2,1.0,1.0,2.0,2.0,6.0,100k or more,2.0,6.0,1.0,1.0,92.0,3.0,1.0,State questionnaire,Midwest,7.0,Male,3.0,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,Version 1,2.0,3.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,0.882273733615875
439960.0,30-59,Complete,2.0,Yes,2.0,Call 3,1.0,1.0,2.0,2.0,6.0,Less than 100k,2.0,5.0,1.0,1.0,92.0,2.0,1.0,State questionnaire,Midwest,7.0,Male,1.0,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,Version 1,2.0,3.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,0.882273733615875
440025.0,30-59,Complete,1.0,No,1.0,Call 3,1.0,1.0,2.0,2.0,6.0,100k or more,2.0,6.0,4.0,1.0,92.0,2.0,1.0,State questionnaire,Midwest,7.0,Male,4.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,0.882273733615875
440020.0,30-59,Complete,2.0,Yes,2.0,Call 3,1.0,2.0,2.0,2.0,6.0,100k or more,2.0,6.0,3.0,2.0,92.0,2.0,1.0,State questionnaire,Midwest,7.0,Male,3.0,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,Version 1,3.0,4.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,0.882273733615875
436253.0,60+,Complete,2.0,Yes,2.0,Call 1,1.0,2.0,2.0,2.0,2.0,Less than 100k,2.0,5.0,9.0,2.0,8.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Suburb,Urban,Urban Core,Very upscale,50701.0,0.880014479160309
438945.0,30-59,Complete,2.0,Yes,3.0,Call 3,1.0,1.0,2.0,2.0,5.0,100k or more,2.0,6.0,3.0,2.0,94.0,2.0,1.0,State questionnaire,Midwest,6.0,Male,1.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,2.0,3.0,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,52773.0,0.879499673843384
436308.0,60+,Complete,1.0,Yes,3.0,Call 2,1.0,1.0,2.0,2.0,2.0,Less than 100k,1.0,3.0,1.0,1.0,6.0,2.0,1.0,State questionnaire,Midwest,2.0,,4.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Suburb,Urban,Urban Core,Very upscale,50701.0,0.877774834632874
438763.0,30-59,Complete,2.0,Yes,1.0,Call 3,1.0,1.0,2.0,2.0,7.0,Less than 100k,2.0,5.0,4.0,2.0,94.0,4.0,1.0,State questionnaire,Midwest,9.0,Male,3.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,52773.0,0.870966017246246
438230.0,30-59,Complete,2.0,No,2.0,Call 2,1.0,1.0,2.0,2.0,7.0,Less than 100k,2.0,4.0,3.0,2.0,94.0,1.0,1.0,State questionnaire,Midwest,9.0,Male,3.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,2.0,3.0,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,52773.0,0.870966017246246
437580.0,30-59,Complete,3.0,No,2.0,Call 1,1.0,1.0,2.0,3.0,7.0,100k or more,2.0,6.0,4.0,2.0,94.0,1.0,1.0,State questionnaire,Midwest,9.0,Male,4.0,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,Version 1,3.0,4.0,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,52773.0,0.870966017246246
437286.0,30-59,Complete,1.0,No,3.0,Call 1,1.0,1.0,2.0,2.0,7.0,100k or more,2.0,6.0,1.0,1.0,94.0,3.0,1.0,State questionnaire,Midwest,9.0,Male,2.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,52773.0,0.870966017246246
438909.0,30-59,Complete,1.0,No,3.0,Call 3,1.0,1.0,2.0,2.0,7.0,Less than 100k,2.0,5.0,3.0,1.0,94.0,2.0,1.0,State questionnaire,Midwest,9.0,Male,4.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,52773.0,0.870966017246246
438837.0,30-59,Complete,2.0,No,1.0,Call 3,1.0,1.0,2.0,2.0,7.0,,,,4.0,1.0,94.0,4.0,1.0,State questionnaire,Midwest,9.0,Male,4.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,52773.0,0.870966017246246
438693.0,30-59,Complete,1.0,No,1.0,Call 3,1.0,1.0,2.0,2.0,7.0,100k or more,2.0,6.0,4.0,1.0,94.0,1.0,1.0,State questionnaire,Midwest,9.0,Male,2.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,52773.0,0.870966017246246
437889.0,18-29,Complete,3.0,Yes,3.0,Call 2,3.0,2.0,2.0,2.0,2.0,Less than 100k,2.0,4.0,2.0,1.0,36.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,1.0,2.0,Extremely Low Density Rural,Rural,Rural,Upscale,50642.0,0.870289742946625
437231.0,18-29,Complete,1.0,Yes,3.0,Call 1,3.0,1.0,2.0,2.0,2.0,Less than 100k,1.0,3.0,3.0,1.0,36.0,1.0,1.0,State questionnaire,Midwest,2.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,1.0,2.0,Extremely Low Density Rural,Rural,Rural,Upscale,50642.0,0.870289742946625
439328.0,60+,Complete,9.0,Yes,2.0,Call 3,1.0,1.0,2.0,2.0,6.0,Less than 100k,2.0,4.0,4.0,1.0,24.0,3.0,1.0,State questionnaire,Midwest,7.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,5.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52047.0,0.869488835334778
440014.0,30-59,Complete,1.0,Yes,3.0,Call 3,1.0,1.0,2.0,2.0,5.0,100k or more,2.0,6.0,2.0,2.0,92.0,2.0,1.0,State questionnaire,Midwest,6.0,Male,1.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,0.866441905498505
439970.0,30-59,Complete,3.0,Yes,3.0,Call 3,1.0,1.0,2.0,2.0,5.0,Less than 100k,2.0,5.0,3.0,1.0,92.0,1.0,1.0,State questionnaire,Midwest,6.0,Male,2.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,2.0,3.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,0.866441905498505
439947.0,30-59,Complete,3.0,No,2.0,Call 3,1.0,1.0,2.0,2.0,5.0,Less than 100k,2.0,5.0,3.0,2.0,92.0,2.0,1.0,State questionnaire,Midwest,6.0,Male,2.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,2.0,3.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,0.866441905498505
438421.0,30-59,Complete,1.0,No,2.0,Call 3,3.0,1.0,1.0,2.0,7.0,,,,9.0,1.0,76.0,2.0,1.0,State questionnaire,Midwest,9.0,Male,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,Version 1,3.0,4.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.865981578826904
436818.0,30-59,Complete,2.0,Yes,2.0,Call 1,3.0,1.0,1.0,2.0,7.0,Less than 100k,2.0,5.0,1.0,1.0,76.0,2.0,1.0,State questionnaire,Midwest,9.0,Male,2.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,Version 1,3.0,4.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.865981578826904
437986.0,30-59,Complete,1.0,Yes,2.0,Call 2,1.0,1.0,2.0,2.0,6.0,100k or more,2.0,6.0,9.0,2.0,94.0,9.0,1.0,State questionnaire,Midwest,7.0,Female,1.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,52773.0,0.865293622016907
437354.0,60+,Complete,1.0,Yes,2.0,Call 1,2.0,1.0,2.0,2.0,5.0,Less than 100k,1.0,2.0,1.0,1.0,105.0,2.0,,State questionnaire,Midwest,6.0,,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52535.0,0.864790439605713
440029.0,18-29,Complete,3.0,Yes,2.0,Call 3,1.0,1.0,2.0,2.0,2.0,100k or more,2.0,6.0,3.0,2.0,92.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,1.0,1.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,0.861489236354828
440024.0,18-29,Complete,9.0,No,4.0,Call 3,1.0,1.0,2.0,3.0,2.0,Less than 100k,2.0,4.0,9.0,2.0,92.0,1.0,1.0,State questionnaire,Midwest,2.0,Male,4.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,1.0,2.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,0.861489236354828
437266.0,30-59,Complete,1.0,No,2.0,Call 1,4.0,1.0,2.0,2.0,1.0,100k or more,2.0,6.0,4.0,2.0,115.0,3.0,1.0,State questionnaire,Midwest,1.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52161.0,0.859293639659882
