ID,ABORT2,ABORTION,ATTEND,ATTEND2,ATTREL,AZRPRS08,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,LATINOS,MOVETOAZ,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1129140.0,1.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,1.0,1.0,Yes,2.0,1.0,Call 3,7.0,3.0,2.0,3.0,College graduate,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,No,4.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,3.0,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,85325.0,1.33138382434845
1129217.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,3.0,Complete,2.0,1.0,Yes,1.0,1.0,Call 3,7.0,3.0,1.0,3.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,No,4.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,3.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,85325.0,1.30968499183655
1129205.0,2.0,3.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,3.0,Complete,2.0,1.0,No,2.0,1.0,Call 3,7.0,3.0,1.0,3.0,Some college or associate degree,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,2.0,My candidates leadership/personal qualities,No,No,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,4.0,3.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,English,Arizona,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,85325.0,1.30968499183655
1129194.0,1.0,2.0,A few times a year,A few times a month/A few times a year,All others,3.0,Complete,1.0,1.0,,3.0,2.0,Call 3,7.0,1.0,1.0,1.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,No,No,4.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,3.0,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,85325.0,1.33138382434845
1129619.0,2.0,3.0,A few times a month,A few times a month/A few times a year,All others,3.0,Complete,1.0,1.0,No,3.0,2.0,Call 3,1.0,1.0,1.0,5.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,No,No,1.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,All other,Something else,Moderate,3.0,1.0,3.0,American Indian,State questionnaire,Other,West,None,None,9.0,4.0,3.0,Female,Non black female,All other races,Non white female,Non white,Rural,Small Cities/Rural,English,Arizona,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,Yes,Non-white,All others,All others,2.0,2.0,3.0,3.0,13.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,86538.0,4.08017253875732
1102021.0,9.0,9.0,Never,Never,All others,4.0,Complete,,,No,4.0,2.0,,1.0,4.0,1.0,4.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,No,4.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,1.0,White,State questionnaire,White,West,None,None,5.0,6.0,4.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,None,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,85901.0,1.58727359771729
1102037.0,2.0,3.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,4.0,Complete,,,No,3.0,2.0,,8.0,4.0,2.0,4.0,College graduate,2.0,2.0,3.0,,,,Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,No,4.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,Urban,Urban Core,Upscale,85710.0,1.1568363904953
1102234.0,1.0,2.0,Never,Never,All others,4.0,Complete,,,No,3.0,2.0,,6.0,5.0,2.0,5.0,College graduate,1.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat disapprove,Disapprove,1.0,My candidates leadership/personal qualities,,,2.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,,1.0,White,State questionnaire,White,West,None,None,5.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,None,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85249.0,2.54065942764282
1102263.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,4.0,Complete,,,Yes,4.0,2.0,,5.0,4.0,1.0,4.0,High school graduate,1.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,No,4.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,85283.0,1.27032971382141
1101999.0,1.0,2.0,Never,Never,All others,4.0,Complete,,,No,4.0,2.0,,5.0,4.0,2.0,4.0,College graduate,1.0,2.0,1.0,,,,Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,No,4.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,2.0,White,State questionnaire,White,West,None,None,5.0,6.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,None,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,85255.0,1.27032971382141
1102211.0,2.0,4.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,4.0,Complete,,,,4.0,2.0,,3.0,4.0,2.0,4.0,College graduate,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,No,4.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85086.0,1.90624916553497
1102193.0,1.0,1.0,Never,Never,All others,4.0,Complete,,,No,3.0,2.0,,3.0,4.0,2.0,9.0,College graduate,1.0,2.0,9.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,9.0,My candidates leadership/personal qualities,No,No,3.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,2.0,White,State questionnaire,White,West,None,None,5.0,6.0,4.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,None,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Upscale,85023.0,1.90624916553497
1102227.0,9.0,9.0,A few times a month,A few times a month/A few times a year,All others,4.0,Complete,,,,3.0,2.0,,2.0,4.0,1.0,4.0,Some college or associate degree,1.0,2.0,3.0,,,,Strongly disapprove,Disapprove,2.0,My candidates leadership/personal qualities,Yes,Yes,4.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,Latino Independents,Independent,,,,9.0,White,State questionnaire,Hispanic/Latino,West,,,9.0,6.0,4.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,8.0,12.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,85351.0,0.953124582767487
1119475.0,2.0,4.0,A few times a year,A few times a month/A few times a year,All others,4.0,Complete,4.0,2.0,Yes,4.0,2.0,Call 2,1.0,4.0,1.0,4.0,Did not complete high school,2.0,1.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,No,4.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,59.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.285649180412292
1129430.0,1.0,2.0,A few times a year,A few times a month/A few times a year,All others,4.0,Complete,2.0,1.0,No,2.0,1.0,Call 3,1.0,4.0,1.0,4.0,High school graduate,2.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,No,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,59.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.284532696008682
1119309.0,2.0,4.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,4.0,Complete,4.0,2.0,,4.0,2.0,Call 2,6.0,4.0,1.0,4.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,4.0,My candidates position on the issues,No,No,4.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,5.0,58.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0,0.301312834024429
1119267.0,2.0,4.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,4.0,Complete,4.0,2.0,No,3.0,2.0,Call 2,6.0,4.0,2.0,4.0,College graduate,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,No,2.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,58.0,9.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0,0.302495151758194
1109671.0,2.0,3.0,,,,4.0,Not complete,1.0,1.0,,3.0,2.0,Call 1,6.0,,,,,2.0,,,,,,,,3.0,My candidates position on the issues,No,No,,,,,,,,,,58.0,2.0,White,State questionnaire,White,West,,,,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,,,,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0,0.301312834024429
1127956.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,4.0,Complete,4.0,2.0,No,4.0,2.0,Call 3,8.0,3.0,2.0,5.0,Postgraduate study,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,No,3.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,56.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85739.0,0.292182803153992
1108712.0,1.0,1.0,Never,Never,All others,4.0,Complete,3.0,2.0,No,4.0,2.0,Call 1,8.0,4.0,2.0,4.0,Postgraduate study,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,No,3.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,56.0,2.0,White,State questionnaire,White,West,None,None,5.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,None,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85739.0,0.292182803153992
1129138.0,2.0,3.0,Never,Never,All others,4.0,Complete,4.0,2.0,Yes,4.0,2.0,Call 3,8.0,4.0,1.0,4.0,Some college or associate degree,2.0,2.0,3.0,,,,Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,No,4.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,55.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,85716.0,0.167346462607384
1119515.0,2.0,3.0,Never,Never,All others,4.0,Complete,4.0,2.0,No,4.0,2.0,Call 2,8.0,4.0,2.0,4.0,College graduate,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,No,3.0,Poor,Not so good/Poor,,,,,,,55.0,1.0,White,State questionnaire,White,West,None,None,5.0,6.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,None,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,85716.0,0.167346462607384
1119514.0,2.0,3.0,Never,Never,All others,4.0,Complete,4.0,2.0,No,4.0,2.0,Call 2,8.0,4.0,2.0,4.0,College graduate,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,No,3.0,Poor,Not so good/Poor,,,,,,,55.0,1.0,White,State questionnaire,White,West,None,None,5.0,6.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,None,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,85716.0,0.167346462607384
1109277.0,1.0,2.0,Never,Never,All others,4.0,Complete,4.0,2.0,No,4.0,2.0,Call 1,8.0,9.0,2.0,9.0,Postgraduate study,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,No,4.0,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,55.0,2.0,White,State questionnaire,White,West,None,None,5.0,6.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,None,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,85716.0,0.167346462607384
1129191.0,1.0,2.0,Never,Never,All others,4.0,Complete,4.0,2.0,No,4.0,2.0,Call 3,8.0,4.0,1.0,4.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,No,4.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,55.0,2.0,White,State questionnaire,White,West,None,None,5.0,6.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,None,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,85716.0,0.167346462607384
1129213.0,1.0,1.0,Never,Never,All others,4.0,Complete,4.0,2.0,No,4.0,2.0,Call 3,8.0,4.0,2.0,4.0,Postgraduate study,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,No,4.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Something else,,,55.0,1.0,White,State questionnaire,White,West,None,None,5.0,6.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,None,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,85716.0,0.167346462607384
1118800.0,1.0,2.0,Once a week,More than once a week/Once a week,All others,4.0,Complete,4.0,2.0,Yes,3.0,2.0,Call 2,7.0,4.0,1.0,4.0,Some college or associate degree,2.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,No,1.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,53.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,85711.0,0.394349008798599
1129086.0,1.0,1.0,A few times a year,A few times a month/A few times a year,All others,4.0,Complete,4.0,2.0,No,4.0,2.0,Call 3,8.0,4.0,1.0,4.0,Some college or associate degree,2.0,2.0,9.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,No,2.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,50.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85735.0,0.241583183407784
1129085.0,1.0,1.0,A few times a year,A few times a month/A few times a year,All others,4.0,Complete,4.0,2.0,No,4.0,2.0,Call 3,8.0,4.0,1.0,4.0,Some college or associate degree,2.0,2.0,9.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,No,2.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,50.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85735.0,0.241583183407784
1107994.0,1.0,2.0,More than once a week,More than once a week/Once a week,All others,4.0,Complete,1.0,1.0,No,4.0,2.0,Call 1,8.0,4.0,1.0,4.0,Some college or associate degree,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,No,3.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,50.0,1.0,White,State questionnaire,White,West,Something else,Something else,4.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Something else,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85735.0,0.242531105875969
1108025.0,1.0,2.0,,,,4.0,Not complete,4.0,2.0,,2.0,1.0,Call 1,8.0,,,,,2.0,,,,,,,,1.0,My candidates position on the issues,No,No,,,,,,,,,,50.0,2.0,White,State questionnaire,White,West,,,,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,,,,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85735.0,0.242531105875969
1118529.0,2.0,4.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,4.0,Complete,4.0,2.0,Yes,4.0,2.0,Call 2,8.0,4.0,1.0,4.0,High school graduate,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,No,2.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,50.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85735.0,0.242531105875969
1108994.0,2.0,3.0,,,,4.0,Not complete,2.0,1.0,,3.0,2.0,Call 1,8.0,,,,,2.0,,,,,,,,3.0,My candidates position on the issues,No,No,,,,,,,,,,46.0,1.0,White,State questionnaire,White,West,,,,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,,,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85718.0,0.220386579632759
