ID,AGE3,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,BREAKDEM,BREAKDM2,CALL,CDNUM,CLINASVP,CLINVSMCCN,COLLEDUC,DPRS08,EDUC,GASTAX,GENDISS,GENDISS2,GENDISS4,GEOCODE,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,KYDPRS08,OBAMAASVP,OBAMVSMCCN,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS08,RECSS082,REGION,REL5,RELIGN8,RELWHITE,REVWRIGHT,RVWRGHT2,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHARECLIN,SHAREOBAM,SHAREVAL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,WINNOM,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3694729.0,30-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,4.0,2.0,Call 1,6.0,1.0,1.0,2.0,2.0,College graduate,1.0,2.0,1.0,3.0,5.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,24.0,1.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,1.0,South,Catholic,Catholic,2.0,2.0,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Catholic,2.0,3.0,3.0,4.0,5.0,3.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,40511.0,0.691809296607971
3694727.0,30-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 1,4.0,2.0,1.0,1.0,2.0,Some college or associate degree,9.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,9.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,8.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,41042.0,0.698776185512543
3694723.0,60+,Once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,2.0,Call 1,4.0,1.0,1.0,1.0,2.0,Some college or associate degree,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,1.0,2.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,61.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,3.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,2.0,2.0,4.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,1.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41017.0,1.17074382305145
3694722.0,30-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 1,6.0,1.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,3.0,5.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,24.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Catholic,Catholic,2.0,3.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,40511.0,0.691809296607971
3694721.0,30-59,More than once a week,More than once a week/Once a week,All others,Complete,2.0,3.0,2.0,Call 1,4.0,2.0,1.0,1.0,2.0,Some college or associate degree,1.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,8.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,41042.0,0.628419995307922
3694720.0,60+,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,4.0,2.0,Call 1,4.0,1.0,1.0,2.0,2.0,Postgraduate study,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,1.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,61.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,South,Jewish,Jewish,3.0,4.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Jewish,2.0,3.0,4.0,5.0,7.0,4.0,1.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41017.0,1.17074382305145
3694719.0,18-29,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Call 1,2.0,1.0,1.0,2.0,2.0,Postgraduate study,1.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,1.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,95.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,1.0,1.0,1.0,2.0,2.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very upscale,40065.0,0.905430793762207
3694718.0,30-59,More than once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,2.0,Call 1,6.0,1.0,1.0,2.0,2.0,Postgraduate study,9.0,3.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,1.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,24.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,40511.0,0.769262373447418
3694717.0,30-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,3.0,2.0,Call 1,3.0,1.0,1.0,2.0,2.0,College graduate,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,2.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,51.0,4.0,White,State questionnaire,White,1.0,1.0,1.0,2.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,1.0,2.0,2.0,4.0,4.0,2.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,40118.0,1.31961750984192
3694716.0,30-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,4.0,2.0,Call 1,4.0,9.0,1.0,2.0,2.0,College graduate,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,1.0,9.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,8.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,2.0,2.0,4.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,41042.0,0.698776185512543
3694714.0,60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 1,4.0,2.0,1.0,1.0,2.0,High school graduate,1.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,2.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,61.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Catholic,Catholic,2.0,2.0,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Catholic,1.0,4.0,4.0,6.0,8.0,4.0,1.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41017.0,1.05286777019501
3694713.0,30-59,Never,Never,All others,Complete,1.0,4.0,2.0,Call 1,6.0,1.0,1.0,2.0,2.0,Postgraduate study,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,1.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,24.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,South,None,None,5.0,1.0,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,None,2.0,3.0,3.0,4.0,5.0,3.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,40511.0,0.691809296607971
3694710.0,60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,4.0,2.0,Call 1,3.0,2.0,2.0,2.0,2.0,College graduate,1.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,,,,1.0,1.0,2.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,51.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,2.0,2.0,4.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,2.0,3.0,4.0,5.0,7.0,4.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,40118.0,1.86182248592377
3694709.0,30-59,Once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,2.0,Call 1,4.0,1.0,1.0,1.0,2.0,Some college or associate degree,1.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,61.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41017.0,0.746248781681061
3694708.0,30-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,3.0,2.0,Call 1,6.0,1.0,1.0,2.0,2.0,Postgraduate study,1.0,3.0,2.0,4.0,5.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,1.0,2.0,9.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,24.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,3.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,40511.0,0.691809296607971
3694707.0,30-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,1.0,Call 1,2.0,2.0,2.0,1.0,2.0,Some college or associate degree,1.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,1.0,2.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,95.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Very upscale,40065.0,0.905232727527618
3694704.0,30-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 1,3.0,2.0,1.0,1.0,2.0,High school graduate,1.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,1.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,51.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,1.0,3.0,3.0,4.0,5.0,3.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,40118.0,1.18675208091736
3694703.0,18-29,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,Call 1,6.0,1.0,1.0,2.0,2.0,Postgraduate study,1.0,2.0,1.0,3.0,5.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,1.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,24.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,1.0,1.0,2.0,2.0,1.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,40511.0,0.769430637359619
3694698.0,30-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,3.0,2.0,Call 1,5.0,1.0,2.0,1.0,2.0,Some college or associate degree,1.0,3.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,1.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,33.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,40819.0,1.80480778217316
3694696.0,30-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 1,3.0,2.0,1.0,1.0,2.0,Some college or associate degree,1.0,3.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,51.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,2.0,2.0,4.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,40118.0,1.18675208091736
3694695.0,30-59,Never,Never,All others,Complete,1.0,3.0,2.0,Call 1,4.0,1.0,1.0,2.0,2.0,Postgraduate study,1.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,1.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,8.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,None,None,5.0,4.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,None,2.0,2.0,2.0,4.0,4.0,2.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,41042.0,0.628419995307922
3694693.0,30-59,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Call 1,4.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,1.0,2.0,3.0,Democrat,Non black Democrat,All other,Democrat,Liberal,1.0,8.0,4.0,Asian,State questionnaire,Asian,3.0,2.0,5.0,4.0,2.0,South,Something else,Something else,9.0,2.0,1.0,1.0,1.0,2.0,Male,Non black male,All other races,Non white male,Non white,1.0,2.0,1.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,1.0,3.0,3.0,4.0,5.0,13.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,41042.0,0.698776185512543
3694691.0,60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,3.0,2.0,Call 1,3.0,1.0,1.0,1.0,2.0,Some college or associate degree,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,51.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,Suburbs,Suburbs,Kentucky,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,40118.0,1.86182248592377
3694689.0,18-29,Never,Never,All others,Complete,1.0,4.0,2.0,Call 1,4.0,1.0,1.0,1.0,2.0,Some college or associate degree,1.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,2.0,3.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,61.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,9.0,9.0,South,None,None,5.0,2.0,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41017.0,0.829978227615356
3694688.0,60+,Once a week,More than once a week/Once a week,All others,Complete,1.0,4.0,2.0,Call 1,5.0,2.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,3.0,3.0,9.0,9.0,9.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,2.0,3.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,70.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,3.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,41749.0,3.39052510261536
3694687.0,60+,Once a week,More than once a week/Once a week,All others,Complete,1.0,4.0,2.0,Call 1,5.0,2.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,3.0,3.0,9.0,9.0,9.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,2.0,3.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,70.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,3.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,41749.0,3.39052510261536
3696125.0,30-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,4.0,2.0,Call 3,2.0,1.0,1.0,1.0,2.0,Some college or associate degree,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,21.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Catholic,Catholic,2.0,3.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,2.0,2.0,2.0,4.0,4.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,42301.0,1.00030148029327
3696124.0,60+,More than once a week,More than once a week/Once a week,All others,Complete,1.0,4.0,2.0,Call 3,2.0,1.0,1.0,1.0,2.0,Some college or associate degree,1.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,2.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,2.0,2.0,4.0,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,42141.0,1.06701481342316
3696121.0,30-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,1.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,2.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,98.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Low Density Rural,Rural,Rural,Upscale,42437.0,1.33840882778168
3696115.0,18-29,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Call 3,2.0,1.0,1.0,1.0,2.0,Some college or associate degree,1.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,1.0,3.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,21.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,42301.0,1.00052034854889
