ID,@2NDIAD08,AGE3,BACKSIDE,BREAKCAU,CALL,CDNUM,DPRS08,GEOCODE,IADPRS08,IAPARTYID,INC100K,INC50K08,INCOME08,ISSIA08D,MARRIED,PHIL3,PHIL4,PRECINCT,PREVCAUC,QLTIA08D,QRACE3,QTYPE,REGION,SEX,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMECAU,UNION2,VERSION,WOMENWED,XAGE,XAGE6,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
436849.0,3.0,60+,Complete,2.0,Call 2,4.0,4.0,1.0,4.0,3.0,Less than 100k,2.0,5.0,2.0,Yes,Moderate,3.0,12.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,2.0,2.0,Version 1,1.0,4.0,6.0,Low Density Rural,Rural,Rural,Upscale,50036.0,0.501747310161591
436828.0,3.0,60+,Complete,2.0,Call 2,4.0,4.0,1.0,4.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Moderate,3.0,12.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,5.0,Low Density Rural,Rural,Rural,Upscale,50036.0,0.592975318431854
436773.0,6.0,30-59,Complete,4.0,Call 2,1.0,4.0,2.0,4.0,3.0,Less than 100k,1.0,3.0,1.0,Yes,Moderate,3.0,46.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,52310.0,1.1472235918045
436769.0,3.0,30-59,Complete,1.0,Call 2,4.0,4.0,1.0,4.0,3.0,Less than 100k,1.0,3.0,2.0,No,Moderate,3.0,99.0,2.0,4.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,2.0,3.0,Suburb,Urban,Urban Core,Very upscale,50010.0,0.976090252399445
436754.0,5.0,30-59,Complete,1.0,Call 2,3.0,4.0,1.0,4.0,3.0,100k or more,2.0,6.0,1.0,Yes,Moderate,3.0,67.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,3.0,4.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50009.0,1.50479209423065
436747.0,6.0,30-59,Complete,2.0,Call 1,3.0,4.0,1.0,4.0,3.0,100k or more,2.0,6.0,1.0,Yes,Conservative,4.0,83.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,1.0,Version 1,2.0,3.0,4.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,2.35191774368286
436703.0,2.0,30-59,Complete,1.0,Call 2,4.0,4.0,1.0,4.0,3.0,Less than 100k,1.0,2.0,1.0,No,Liberal,1.0,12.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,3.0,4.0,Low Density Rural,Rural,Rural,Upscale,50036.0,0.518999814987183
436659.0,3.0,60+,Complete,1.0,Call 2,2.0,4.0,2.0,4.0,3.0,100k or more,2.0,6.0,1.0,Yes,Liberal,2.0,108.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,2.0,2.0,Version 1,1.0,3.0,5.0,Low Density Rural,Rural,Rural,Very downscale,52501.0,0.720604181289673
436612.0,3.0,18-29,Complete,1.0,Call 1,1.0,4.0,2.0,4.0,3.0,Less than 100k,2.0,5.0,2.0,No,Liberal,2.0,6.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,1.0,Version 1,2.0,1.0,1.0,Suburb,Rural,Rural,Very upscale,50613.0,0.752657532691956
436601.0,2.0,60+,Complete,1.0,Call 2,2.0,4.0,2.0,4.0,3.0,Less than 100k,1.0,3.0,3.0,No,Liberal,1.0,50.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,4.0,6.0,Suburb,Urban,Urban Core,Upscale,52404.0,0.560046851634979
436576.0,4.0,30-59,Complete,1.0,Call 2,4.0,4.0,3.0,4.0,3.0,Less than 100k,1.0,1.0,3.0,Yes,Moderate,3.0,22.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,1.0,2.0,Version 1,1.0,3.0,4.0,Town,Rural,Rural,Upscale,50401.0,1.94349837303162
436502.0,5.0,30-59,Complete,1.0,Call 1,1.0,4.0,2.0,4.0,3.0,Less than 100k,2.0,4.0,2.0,Yes,Liberal,1.0,96.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,1.0,Version 1,1.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.36687558889389
436488.0,1.0,30-59,Complete,2.0,Call 1,1.0,4.0,2.0,4.0,3.0,Less than 100k,2.0,5.0,3.0,Yes,Moderate,3.0,6.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,3.0,4.0,Suburb,Rural,Rural,Very upscale,50613.0,0.764188289642334
436469.0,3.0,18-29,Complete,2.0,Call 1,1.0,4.0,2.0,4.0,3.0,Less than 100k,2.0,4.0,1.0,No,Liberal,2.0,6.0,2.0,3.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,3.0,1.0,Version 1,2.0,1.0,1.0,Suburb,Rural,Rural,Very upscale,50613.0,0.889506161212921
436460.0,4.0,60+,Complete,2.0,Call 1,1.0,4.0,2.0,4.0,3.0,Less than 100k,1.0,1.0,1.0,No,Moderate,3.0,46.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Non-married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,52310.0,0.938456892967224
436360.0,5.0,30-59,Complete,3.0,Call 1,3.0,4.0,1.0,4.0,3.0,Less than 100k,2.0,5.0,2.0,Yes,Moderate,3.0,71.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,3.0,1.0,Version 1,2.0,3.0,4.0,High Density Urban,Urban,Urban Core,Very upscale,50310.0,1.62563216686249
439959.0,3.0,30-59,Complete,1.0,Call 3,1.0,4.0,2.0,4.0,3.0,100k or more,2.0,6.0,1.0,Yes,Moderate,3.0,96.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,2.0,Version 1,1.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.36687558889389
439940.0,1.0,30-59,Complete,1.0,Call 3,1.0,4.0,2.0,4.0,3.0,100k or more,2.0,6.0,1.0,Yes,Moderate,3.0,96.0,2.0,4.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.43358114361763
439881.0,5.0,30-59,Complete,3.0,Call 3,3.0,4.0,1.0,4.0,3.0,Less than 100k,1.0,3.0,3.0,Yes,Moderate,3.0,76.0,1.0,3.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Downscale,50315.0,0.736860513687134
439755.0,3.0,18-29,Complete,1.0,Call 3,1.0,4.0,2.0,4.0,3.0,Less than 100k,1.0,3.0,2.0,Yes,Moderate,3.0,10.0,2.0,1.0,2.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,2.0,1.0,Version 1,1.0,1.0,2.0,Suburb,Urban,Urban Core,Downscale,50702.0,0.344683349132538
439753.0,3.0,30-59,Complete,2.0,Call 3,5.0,4.0,3.0,4.0,3.0,Less than 100k,1.0,3.0,1.0,Yes,Liberal,2.0,17.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,3.0,4.0,Low Density Rural,Rural,Rural,Upscale,51401.0,0.7535400390625
439638.0,3.0,30-59,Complete,2.0,Call 3,2.0,4.0,2.0,4.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Moderate,3.0,45.0,2.0,3.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,2.0,3.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52338.0,0.414340078830719
439533.0,3.0,30-59,Complete,2.0,Call 3,1.0,4.0,2.0,4.0,3.0,Less than 100k,2.0,5.0,3.0,Yes,Moderate,3.0,96.0,1.0,2.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.43358114361763
439483.0,6.0,30-59,Complete,9.0,Call 3,2.0,4.0,2.0,4.0,3.0,,,,1.0,Yes,Moderate,3.0,45.0,1.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,1.0,Version 1,1.0,2.0,3.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52338.0,0.350594729185104
439469.0,5.0,30-59,Complete,2.0,Call 3,2.0,4.0,2.0,4.0,3.0,Less than 100k,2.0,4.0,1.0,No,Liberal,2.0,108.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,2.0,3.0,Low Density Rural,Rural,Rural,Very downscale,52501.0,0.745382070541382
439364.0,3.0,60+,Complete,1.0,Call 3,4.0,4.0,2.0,4.0,3.0,Less than 100k,1.0,2.0,2.0,Yes,Moderate,3.0,34.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,2.0,Version 1,1.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,50435.0,0.434036314487457
439327.0,3.0,18-29,Complete,2.0,Call 3,4.0,4.0,1.0,4.0,3.0,Less than 100k,1.0,3.0,3.0,No,Liberal,1.0,99.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Very upscale,50010.0,0.813458502292633
439300.0,1.0,60+,Complete,2.0,Call 3,4.0,4.0,1.0,4.0,3.0,100k or more,2.0,6.0,2.0,Yes,Conservative,4.0,103.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,1.0,Version 1,2.0,3.0,5.0,Low Density Rural,Rural,Rural,Very upscale,50244.0,0.563168525695801
439275.0,6.0,30-59,Complete,1.0,Call 3,2.0,4.0,2.0,4.0,3.0,100k or more,2.0,6.0,3.0,Yes,Liberal,1.0,45.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,2.0,Version 1,1.0,3.0,4.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52338.0,0.350594729185104
439220.0,5.0,60+,Complete,2.0,Call 3,4.0,4.0,1.0,4.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Conservative,4.0,103.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,4.0,6.0,Low Density Rural,Rural,Rural,Very upscale,50244.0,0.563168525695801
439213.0,1.0,30-59,Complete,3.0,Call 3,4.0,4.0,2.0,4.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Liberal,2.0,34.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,50435.0,0.530590951442719
439138.0,1.0,60+,Complete,3.0,Call 3,3.0,4.0,2.0,4.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Moderate,3.0,39.0,1.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Upscale,52307.0,0.828332424163818
439036.0,6.0,30-59,Complete,1.0,Call 3,4.0,4.0,2.0,4.0,3.0,Less than 100k,2.0,5.0,3.0,Yes,Moderate,3.0,34.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,50435.0,0.530590951442719
439027.0,3.0,18-29,Complete,2.0,Call 3,2.0,4.0,2.0,4.0,3.0,,,,1.0,No,Liberal,2.0,43.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Upscale,52240.0,1.55646634101868
438931.0,1.0,30-59,Complete,1.0,Call 3,5.0,4.0,3.0,4.0,3.0,Less than 100k,1.0,2.0,3.0,No,Moderate,3.0,66.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Non-married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.675250172615051
438874.0,2.0,30-59,Complete,9.0,Call 3,2.0,4.0,2.0,4.0,3.0,Less than 100k,2.0,4.0,1.0,No,Moderate,3.0,108.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,2.0,3.0,Low Density Rural,Rural,Rural,Very downscale,52501.0,0.745382070541382
438869.0,3.0,60+,Complete,1.0,Call 3,4.0,4.0,3.0,4.0,3.0,,,,1.0,Yes,Moderate,3.0,37.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,3.0,5.0,Extremely Low Density Rural,Rural,Rural,Very downscale,50447.0,1.1689738035202
438844.0,3.0,18-29,Complete,1.0,Call 3,5.0,4.0,3.0,4.0,3.0,Less than 100k,1.0,1.0,2.0,Yes,Moderate,3.0,66.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,1.0,Version 1,1.0,1.0,1.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.665061354637146
438746.0,1.0,30-59,Complete,3.0,Call 3,4.0,4.0,1.0,4.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Moderate,3.0,12.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,3.0,4.0,Low Density Rural,Rural,Rural,Upscale,50036.0,0.613364696502686
438715.0,1.0,60+,Complete,1.0,Call 3,5.0,4.0,3.0,4.0,3.0,Less than 100k,2.0,4.0,2.0,,Moderate,3.0,66.0,1.0,3.0,1.0,State questionnaire,Midwest,Male,,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.771496772766113
438501.0,1.0,30-59,Complete,2.0,Call 3,5.0,4.0,3.0,4.0,3.0,100k or more,2.0,6.0,1.0,Yes,Moderate,3.0,66.0,2.0,2.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.767294704914093
438480.0,4.0,60+,Complete,2.0,Call 3,2.0,4.0,2.0,4.0,3.0,Less than 100k,1.0,3.0,3.0,Yes,Moderate,3.0,108.0,1.0,2.0,1.0,State questionnaire,Midwest,,,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Low Density Rural,Rural,Rural,Very downscale,52501.0,0.498135149478912
438445.0,3.0,30-59,Complete,2.0,Call 3,2.0,4.0,2.0,4.0,3.0,Less than 100k,1.0,1.0,3.0,No,Liberal,2.0,43.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52240.0,1.33718395233154
438337.0,3.0,30-59,Complete,1.0,Call 3,3.0,4.0,1.0,4.0,3.0,Less than 100k,2.0,4.0,3.0,Yes,Liberal,2.0,76.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Downscale,50315.0,0.736860513687134
438308.0,5.0,18-29,Complete,2.0,Call 3,4.0,4.0,1.0,4.0,3.0,Less than 100k,2.0,4.0,2.0,Yes,Moderate,3.0,110.0,2.0,2.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,1.0,2.0,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,50160.0,0.946970403194427
438233.0,5.0,30-59,Complete,1.0,Call 2,5.0,4.0,3.0,4.0,3.0,100k or more,2.0,6.0,2.0,Yes,Moderate,3.0,97.0,1.0,4.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Very downscale,51570.0,2.9540843963623
438019.0,5.0,30-59,Complete,2.0,Call 1,5.0,4.0,3.0,4.0,3.0,Less than 100k,1.0,3.0,9.0,Yes,Conservative,4.0,2.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Very downscale,50841.0,3.93877935409546
438000.0,3.0,18-29,Complete,3.0,Call 3,2.0,4.0,2.0,4.0,3.0,Less than 100k,1.0,1.0,1.0,No,Liberal,1.0,53.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,1.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Upscale,52404.0,1.00985598564148
437845.0,1.0,30-59,Complete,2.0,Call 2,2.0,4.0,2.0,4.0,3.0,Less than 100k,1.0,3.0,3.0,Yes,Liberal,1.0,105.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,2.0,Version 1,1.0,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0,1.63258409500122
437823.0,3.0,30-59,Complete,1.0,Call 2,2.0,4.0,2.0,4.0,3.0,Less than 100k,2.0,4.0,3.0,Yes,Moderate,3.0,105.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0,1.92942154407501
437775.0,3.0,60+,Complete,2.0,Call 3,2.0,4.0,2.0,4.0,3.0,,,,1.0,Yes,Conservative,4.0,44.0,1.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,3.0,2.0,Version 1,1.0,4.0,6.0,Suburb,Urban,Urban Core,Very upscale,52245.0,3.02101492881775
437770.0,3.0,60+,Complete,3.0,Call 3,3.0,4.0,1.0,4.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Liberal,2.0,71.0,2.0,2.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,5.0,High Density Urban,Urban,Urban Core,Very upscale,50310.0,1.57159316539764
437758.0,9.0,30-59,Complete,2.0,Call 2,2.0,4.0,2.0,4.0,3.0,Less than 100k,1.0,3.0,9.0,Yes,Moderate,3.0,105.0,2.0,9.0,,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,2.0,Version 1,2.0,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0,1.59764456748962
437755.0,3.0,30-59,Complete,3.0,Call 3,3.0,4.0,1.0,4.0,3.0,100k or more,2.0,6.0,3.0,Yes,Liberal,2.0,82.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,3.0,4.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,1.60089182853699
437714.0,3.0,30-59,Complete,1.0,Call 3,2.0,4.0,2.0,4.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Moderate,3.0,44.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,1.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Very upscale,52245.0,3.69306230545044
437690.0,4.0,30-59,Complete,9.0,Call 3,2.0,4.0,2.0,4.0,3.0,Less than 100k,2.0,4.0,2.0,Yes,Liberal,1.0,44.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,2.0,2.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Very upscale,52245.0,3.69306230545044
437609.0,3.0,18-29,Complete,1.0,Call 3,1.0,4.0,2.0,4.0,3.0,Less than 100k,1.0,2.0,3.0,Yes,Liberal,1.0,46.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,1.0,1.0,2.0,Extremely Low Density Rural,Rural,Rural,Downscale,52310.0,0.956078469753265
437608.0,3.0,18-29,Complete,1.0,Call 3,3.0,4.0,1.0,4.0,3.0,Less than 100k,1.0,1.0,2.0,Yes,Moderate,3.0,81.0,1.0,2.0,2.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,1.0,1.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50265.0,1.84807848930359
437591.0,3.0,18-29,Complete,3.0,Call 3,4.0,4.0,1.0,4.0,3.0,Less than 100k,1.0,1.0,3.0,No,Liberal,1.0,12.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,1.0,2.0,Low Density Rural,Rural,Rural,Upscale,50036.0,0.511168658733368
437543.0,6.0,18-29,Complete,3.0,Call 2,3.0,4.0,1.0,4.0,3.0,Less than 100k,2.0,4.0,2.0,No,Conservative,4.0,82.0,2.0,4.0,1.0,State questionnaire,Midwest,Male,Non-married men,Suburbs,Suburbs, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,1.0,1.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,1.86341917514801
436844.0,3.0,18-29,Complete,1.0,Call 2,1.0,4.0,2.0,4.0,4.0,Less than 100k,1.0,1.0,1.0,No,Liberal,1.0,46.0,2.0,2.0,1.0,State questionnaire,Midwest,Male,Non-married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,1.0,1.0,Extremely Low Density Rural,Rural,Rural,Downscale,52310.0,1.12991321086884
439290.0,1.0,30-59,Complete,1.0,Call 3,3.0,4.0,1.0,4.0,4.0,Less than 100k,1.0,2.0,2.0,No,Conservative,4.0,70.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,4.0,High Density Urban,Urban,Urban Core,Very upscale,50310.0,1.21515619754791
438493.0,1.0,18-29,Complete,2.0,Call 3,4.0,4.0,1.0,4.0,4.0,Less than 100k,2.0,4.0,3.0,Yes,Moderate,3.0,110.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,2.0,2.0,Version 1,1.0,1.0,1.0,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,50160.0,0.801280975341797
437583.0,3.0,18-29,Complete,4.0,Call 3,1.0,4.0,2.0,4.0,4.0,Less than 100k,1.0,2.0,1.0,Yes,Moderate,3.0,46.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,2.0,Extremely Low Density Rural,Rural,Rural,Downscale,52310.0,1.12991321086884
438316.0,3.0,18-29,Complete,2.0,Call 3,2.0,5.0,2.0,5.0,1.0,Less than 100k,1.0,2.0,1.0,Yes,Liberal,1.0,50.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,2.0,2.0,Version 1,1.0,1.0,2.0,Suburb,Urban,Urban Core,Upscale,52404.0,0.241037383675575
439433.0,2.0,18-29,Complete,4.0,Call 3,2.0,5.0,2.0,5.0,3.0,Less than 100k,2.0,4.0,1.0,No,Moderate,3.0,43.0,2.0,4.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Upscale,52240.0,0.556376814842224
439707.0,5.0,18-29,Complete,1.0,Call 3,3.0,5.0,1.0,5.0,4.0,Less than 100k,1.0,2.0,3.0,No,Moderate,3.0,80.0,2.0,1.0,3.0,State questionnaire,Midwest,Female,Non-married women,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,1.0,1.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0,0.266864717006683
