ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDSC,COLLEDUC,CUBAN3,CUBAN3S,DPRS08,EDUC,FLDPRS08,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,IRAQKEEP,ISSIA08D,ISSVQUAL,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,READYBLACK,RDYBLCK2,READYWOMAN,RDYWMN2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN2,SATISCLIN,SATISOBAM,SATOBAM2,SEX,SEXBLACK,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,UNFAIRSC,UNFRCLIN,UNFROBAM,UNITESC,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
702723.0,60+,60+,65+,75 or over,Non black 60+,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 1,13.0,1.0,2.0,3.0,3.0,2.0,Postgraduate study,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,2.0,My candidates position on the issues,Yes,Omit,Omit,65+,Democrat,Non black Democrat,Democrat,Moderate,3.0,94.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,1.0,Male,Non black male,White male,Married men,White male,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,34217.0,1.84334862232208
702700.0,60+,60+,65+,75 or over,Non black 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 1,13.0,4.0,2.0,2.0,2.0,8.0,Postgraduate study,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Liberal,1.0,94.0,4.0,White,State questionnaire,Hispanic/Latino,2.0,1.0,2.0,1.0,South,Catholic,Catholic,9.0,1.0,1.0,1.0,1.0,Male,Non black male,Non white male,Married men,Non white,Suburbs,Suburbs,English,Florida,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,Barack Obama did not,4.0,Version 1,Non-white,2.0,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,34217.0,1.45692586898804
702661.0,60+,60+,50-64,60-64,Non black 60+,Never,Never,All others,Complete,2.0,1.0,Call 1,13.0,4.0,2.0,3.0,3.0,8.0,College graduate,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Moderate,3.0,94.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,None,None,5.0,2.0,4.0,1.0,1.0,Female,Non black female,White female,Non-married women,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,None,2.0,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,34217.0,1.53961265087128
702704.0,30-59,45-59,50-64,50-59,Non black 45-59,Omit,Omit,Omit,Complete,4.0,2.0,Call 1,13.0,,,3.0,3.0,99.0,,9.0,2.0,,,,,1.0,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,,,,,,94.0,2.0,White,State questionnaire,White,3.0,2.0,3.0,2.0,South,,,9.0,2.0,4.0,4.0,2.0,Female,Non black female,White female,Non-married women,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,9.0,9.0,Omit,9.0,Version 1,,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,34217.0,1.80022788047791
704317.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 3,13.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,3.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Liberal,2.0,94.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,Barack Obama did,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,34217.0,1.656454205513
702677.0,60+,60+,65+,75 or over,Non black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 1,13.0,3.0,2.0,3.0,3.0,8.0,College graduate,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,3.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Liberal,1.0,94.0,4.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,3.0,1.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,Barack Obama did not,2.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,34217.0,1.53961265087128
702693.0,60+,60+,65+,65-74,Non black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 1,13.0,4.0,2.0,3.0,3.0,8.0,Postgraduate study,4.0,2.0,2.0,,,,1.0,3.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,Independent,Liberal,2.0,94.0,1.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,1.0,1.0,Male,Non black male,White male,Married men,White male,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,Barack Obama did not,4.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,34217.0,1.45692586898804
704227.0,60+,60+,50-64,60-64,Non black 60+,Omit,Omit,Omit,Complete,2.0,1.0,Call 3,13.0,,2.0,,,8.0,Postgraduate study,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,My candidates leadership/personal qualities,,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,93.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,,,9.0,1.0,2.0,1.0,1.0,Female,Non black female,White female,,White female,Suburbs,Suburbs,,Florida,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,Barack Obama did not,4.0,Version 1,,2.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.779172599315643
702533.0,30-59,30-44,40-49,40-44,Non black 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 1,13.0,1.0,1.0,3.0,3.0,2.0,High school graduate,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,93.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White female,Non-married women,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,4.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,4.0,4.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.838304221630096
704288.0,30-59,45-59,50-64,50-59,Non black 45-59,,,,Not complete,2.0,1.0,Call 3,13.0,,,3.0,3.0,2.0,,1.0,2.0,,,,,,1.0,My candidates leadership/personal qualities,,,,18-64,,,,,,93.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,,,,,,,,Female,Non black female,White female,,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,,,,,Version 1,,,3.0,3.0,5.0,6.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.838304221630096
704279.0,30-59,30-44,40-49,40-44,Non black 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 3,13.0,1.0,2.0,2.0,2.0,2.0,College graduate,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,93.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,1.0,1.0,South,Catholic,Catholic,9.0,1.0,1.0,1.0,1.0,,,,,Non white,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,1.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.768358170986176
704267.0,30-59,30-44,40-49,40-44,Non black 30-44,Never,Never,All others,Complete,4.0,2.0,Call 3,13.0,1.0,2.0,3.0,3.0,2.0,Postgraduate study,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Moderate,3.0,93.0,4.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,None,None,5.0,1.0,1.0,2.0,1.0,Male,Non black male,White male,Married men,White male,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,Barack Obama did,4.0,Version 1,None,2.0,2.0,2.0,4.0,4.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.793282151222229
703577.0,30-59,45-59,40-49,45-49,Non black 45-59,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 2,13.0,1.0,2.0,3.0,3.0,2.0,Postgraduate study,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,My candidates leadership/personal qualities,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,93.0,3.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,1.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.838304221630096
703539.0,60+,60+,65+,65-74,Non black 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,13.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Moderate,3.0,93.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,2.0,2.0,1.0,Male,Non black male,White male,Married men,White male,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,Barack Obama did,4.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,65+,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.932888388633728
703526.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,13.0,1.0,2.0,3.0,3.0,2.0,College graduate,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,93.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,2.0,1.0,1.0,Female,Non black female,White female,Non-married women,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,Barack Obama did,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.838304221630096
703515.0,30-59,45-59,50-64,50-59,Non black 45-59,Never,Never,All others,Complete,4.0,2.0,Call 2,13.0,1.0,2.0,3.0,3.0,2.0,College graduate,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,93.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,1.0,1.0,Male,Non black male,White male,Married men,White male,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.793282151222229
702572.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 1,13.0,1.0,2.0,3.0,3.0,2.0,Postgraduate study,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,My candidates leadership/personal qualities,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,93.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,1.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.838304221630096
702566.0,30-59,30-44,30-39,30-39,Non black 30-44,,,,Not complete,3.0,2.0,Call 1,13.0,,,3.0,3.0,2.0,,1.0,2.0,,,,,,1.0,My candidates position on the issues,,,,18-64,,,,,,93.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,,,,,,,,Female,Non black female,White female,,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,,,,,Version 1,,,2.0,2.0,3.0,3.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.838304221630096
702562.0,30-59,45-59,50-64,50-59,Non black 45-59,Never,Never,All others,Complete,1.0,1.0,Call 1,13.0,1.0,2.0,3.0,3.0,2.0,Postgraduate study,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,My candidates leadership/personal qualities,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,93.0,1.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,South,None,None,5.0,1.0,1.0,1.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,Barack Obama did not,2.0,Version 1,None,1.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.838304221630096
704255.0,30-59,45-59,40-49,45-49,Non black 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 3,13.0,2.0,2.0,3.0,3.0,4.0,College graduate,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates leadership/personal qualities,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,93.0,3.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Catholic,Catholic,2.0,1.0,2.0,1.0,1.0,Male,Non black male,White male,Married men,White male,Suburbs,Suburbs,English,Florida,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,Barack Obama did not,2.0,Version 1,Catholic,2.0,3.0,3.0,4.0,5.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.616227686405182
704326.0,30-59,45-59,50-64,50-59,Non black 45-59,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 3,13.0,4.0,1.0,3.0,3.0,8.0,Some college or associate degree,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,93.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,1.0,1.0,Female,Non black female,White female,Non-married women,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,4.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.66256982088089
704298.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 3,13.0,1.0,2.0,3.0,3.0,8.0,Postgraduate study,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,My candidates leadership/personal qualities,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Conservative,4.0,93.0,1.0,White,State questionnaire,White,3.0,2.0,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,4.0,2.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.66256982088089
704244.0,30-59,30-44,30-39,30-39,Black 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,13.0,4.0,1.0,3.0,3.0,8.0,Some college or associate degree,4.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Liberal,2.0,93.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,2.0,1.0,1.0,Male,Black male,Non white male,Married men,Non white,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.777439415454865
703562.0,60+,60+,65+,65-74,Non black 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,13.0,,2.0,3.0,3.0,8.0,College graduate,4.0,2.0,2.0,,,,9.0,1.0,My candidates leadership/personal qualities,Yes,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Liberal,2.0,93.0,2.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Jewish,Jewish,3.0,1.0,2.0,1.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,Jewish,1.0,4.0,4.0,6.0,8.0,65+,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.779172599315643
703550.0,30-59,30-44,30-39,30-39,Non black 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 2,13.0,4.0,2.0,3.0,3.0,8.0,College graduate,4.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,1.0,My candidates leadership/personal qualities,Yes,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,Independent,Liberal,2.0,93.0,4.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Catholic,Catholic,2.0,1.0,2.0,1.0,1.0,Male,Non black male,White male,Married men,White male,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,4.0,Version 1,Catholic,2.0,2.0,2.0,3.0,3.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.626985728740692
702543.0,30-59,30-44,40-49,40-44,Non black 30-44,Never,Never,All others,Complete,4.0,2.0,Call 1,13.0,4.0,2.0,3.0,3.0,8.0,College graduate,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,1.0,My candidates leadership/personal qualities,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Conservative,4.0,93.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,None,None,5.0,2.0,4.0,1.0,1.0,Male,Non black male,White male,Married men,White male,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,None,2.0,2.0,2.0,4.0,4.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.626985728740692
702557.0,18-29,18-29,18-24,18-24,Non black 18-29,Never,Never,All others,Complete,1.0,1.0,Call 1,13.0,4.0,1.0,2.0,2.0,8.0,Some college or associate degree,4.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,93.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,2.0,1.0,South,Something else,Something else,9.0,1.0,2.0,1.0,1.0,Female,Non black female,Non white female,Non-married women,Non white,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.822644174098969
702553.0,30-59,30-44,40-49,40-44,Non black 30-44,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 1,13.0,4.0,2.0,3.0,3.0,8.0,Postgraduate study,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,93.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,2.0,1.0,1.0,Male,Non black male,White male,Married men,White male,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,4.0,4.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.626985728740692
702538.0,30-59,30-44,40-49,40-44,Non black 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 1,13.0,4.0,2.0,3.0,3.0,8.0,Postgraduate study,4.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,1.0,My candidates leadership/personal qualities,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,93.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Jewish,Jewish,3.0,1.0,2.0,1.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,4.0,Version 1,Jewish,1.0,2.0,2.0,4.0,4.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.66256982088089
702548.0,60+,60+,65+,65-74,Non black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 1,13.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Moderate,3.0,93.0,3.0,White,State questionnaire,White,4.0,2.0,1.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,4.0,2.0,Male,Non black male,White male,Non-married men,White male,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,8.0,65+,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.932888388633728
704313.0,60+,60+,50-64,60-64,Non black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 3,13.0,4.0,2.0,3.0,3.0,8.0,College graduate,4.0,2.0,2.0,,,,1.0,2.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,93.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,Male,Non black male,White male,Married men,White male,Suburbs,Suburbs,English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,4.0,Version 1,Catholic,2.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.737326264381409
