ID,ABORT2,ABORTION,ATTEND,ATTEND2,ATTREL,BACKSIDE,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVHUCK,FAVHUCK2,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,MCCONSRV,MSRPRS08,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATMCCNNOM,STMCNNM2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TLKRADIO,TLKRADI2,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1249958.0,2.0,3.0,Once a week,More than once a week/Once a week,All others,Complete,Yes,Call 1,1.0,1.0,High school graduate,2.0,1.0,1.0,1.0,3.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,3.0,2.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,6.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,38651.0,0.796906352043152
1251546.0,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 3,4.0,1.0,Some college or associate degree,2.0,1.0,1.0,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,2.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,16.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,39556.0,1.52716612815857
1251544.0,2.0,4.0,,,,Not complete,,Call 3,1.0,,,1.0,1.0,2.0,1.0,3.0,,,,,,3.0,,2.0,Not so good,Not so good/Poor,,,,,,,42.0,2.0,White,State questionnaire,White,South,,,,4.0,,,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,1.0,2.0,1.0,1.0,1.0,Version 1,No,,,,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,38655.0,0.594647705554962
1250439.0,2.0,4.0,A few times a month,A few times a month/A few times a year,All others,Complete,Yes,Call 2,4.0,1.0,Some college or associate degree,4.0,2.0,2.0,1.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,37.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,5.0,39565.0,0.913880050182343
1250438.0,2.0,4.0,A few times a month,A few times a month/A few times a year,All others,Complete,Yes,Call 2,4.0,1.0,Some college or associate degree,4.0,2.0,2.0,1.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,37.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,5.0,39565.0,0.913880050182343
1251535.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 3,1.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,2.0,2.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,42.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,5.0,38655.0,0.954782247543335
1251534.0,1.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,Call 3,4.0,1.0,Some college or associate degree,3.0,2.0,2.0,1.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",2.0,3.0,2.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,16.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,39556.0,1.33990979194641
1250429.0,2.0,4.0,Once a week,More than once a week/Once a week,All others,Complete,No,Call 2,4.0,1.0,High school graduate,4.0,2.0,2.0,1.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,2.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,37.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,3.0,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,5.0,39565.0,0.913880050182343
1251525.0,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 3,4.0,2.0,Postgraduate study,1.0,1.0,2.0,1.0,2.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",3.0,2.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,16.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,39556.0,1.52716612815857
1250419.0,1.0,1.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,No,Call 2,4.0,1.0,High school graduate,2.0,1.0,1.0,1.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,37.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,5.0,39565.0,1.38144207000732
1251517.0,2.0,4.0,,,,Not complete,,Call 3,1.0,,,3.0,2.0,1.0,1.0,3.0,,,,,,4.0,,2.0,Good,Excellent/Good,,,,,,,42.0,9.0,White,State questionnaire,White,South,,,,4.0,,,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,No,,,,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,5.0,38655.0,0.837709784507751
1251511.0,1.0,2.0,Omit,Omit,All others,Complete,No,Call 3,4.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,3.0,2.0,2.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,16.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,39556.0,1.33990979194641
1251505.0,2.0,3.0,Once a week,More than once a week/Once a week,All others,Complete,Yes,Call 3,1.0,1.0,High school graduate,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,42.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,38655.0,0.594647705554962
1249905.0,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 1,1.0,2.0,Postgraduate study,1.0,1.0,1.0,1.0,3.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,42.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,5.0,38655.0,0.837709784507751
1251497.0,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 3,4.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,16.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,,,,,,,Low Density Rural,Rural,Rural,5.0,39556.0,1.39902412891388
1251486.0,9.0,9.0,,,,Not complete,,Call 3,1.0,,,9.0,9.0,9.0,9.0,3.0,,,,,,4.0,,2.0,Omit,Omit,,,,,,,42.0,9.0,White,State questionnaire,White,South,,,,4.0,,,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Version 1,,,,,,,,,,,Low Density Rural,Rural,Rural,5.0,38655.0,0.707652688026428
1251481.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 3,1.0,1.0,Some college or associate degree,3.0,2.0,1.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,42.0,9.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,9.0,9.0,9.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,5.0,38655.0,0.837709784507751
1250327.0,2.0,4.0,Once a week,More than once a week/Once a week,All others,Complete,Yes,Call 2,1.0,1.0,High school graduate,1.0,1.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,32.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,38655.0,0.709774434566498
1249834.0,2.0,3.0,,,,Not complete,,Call 1,4.0,,,2.0,1.0,1.0,1.0,2.0,,,,,,3.0,,2.0,Poor,Not so good/Poor,,,,,,,37.0,1.0,White,State questionnaire,White,South,,,,4.0,,,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,Yes,,,,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,5.0,39565.0,1.574502825737
1250316.0,2.0,3.0,More than once a week,More than once a week/Once a week,All others,Complete,Yes,Call 2,1.0,1.0,High school graduate,2.0,1.0,1.0,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,32.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,5.0,38655.0,0.877290606498718
1250309.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,1.0,2.0,Postgraduate study,2.0,1.0,1.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,2.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,32.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,38655.0,0.622744083404541
1250300.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,Yes,Call 2,1.0,1.0,High school graduate,2.0,1.0,2.0,1.0,3.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,2.0,2.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,32.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,3.0,1.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,38655.0,0.709774434566498
1250866.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,1.0,2.0,College graduate,2.0,1.0,1.0,1.0,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",3.0,2.0,2.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,31.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,1.0,1.0,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,38843.0,0.500032305717468
1250860.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,1.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,2.0,2.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,31.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,5.0,38843.0,0.704420387744904
1249771.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 1,4.0,2.0,College graduate,2.0,1.0,2.0,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,2.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,37.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Mississippi,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,39565.0,1.11765968799591
1249720.0,9.0,9.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,No,Call 1,2.0,2.0,College graduate,9.0,9.0,1.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Black non Democrat,All Republicans,Republican,Moderate,3.0,50.0,2.0,Black,State questionnaire,Black,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,4.0,1.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,9.0,8.0,65+,Low Density Rural,Rural,Rural,5.0,38930.0,1.10152697563171
1250788.0,2.0,4.0,A few times a month,A few times a month/A few times a year,All others,Complete,No,Call 2,3.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,45.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,5.0,39305.0,2.44716763496399
1250782.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,1.0,1.0,High school graduate,1.0,1.0,2.0,1.0,3.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,6.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,38651.0,0.796906352043152
1249711.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,Yes,Call 1,2.0,2.0,College graduate,2.0,1.0,1.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,50.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,5.0,38930.0,1.4014390707016
1250153.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 1,4.0,1.0,Some college or associate degree,2.0,1.0,1.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,11.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,5.0,39465.0,1.169438123703
1250738.0,2.0,3.0,Once a week,More than once a week/Once a week,All others,Complete,No,Call 2,3.0,2.0,College graduate,3.0,2.0,2.0,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,45.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,39305.0,1.73712027072906
1250151.0,2.0,4.0,Once a week,More than once a week/Once a week,All others,Complete,Yes,Call 1,1.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,2.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,31.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,5.0,38843.0,0.704420387744904
1250150.0,2.0,4.0,Once a week,More than once a week/Once a week,All others,Complete,Yes,Call 1,1.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,2.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,31.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,5.0,38843.0,0.704420387744904
1251805.0,2.0,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,Yes,Call 3,4.0,1.0,Some college or associate degree,2.0,1.0,1.0,1.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,2.0,2.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,11.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Mississippi,Election day exit poll,1.0,1.0,1.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,39465.0,0.830124855041504
