ID,@2NDNVD08,AGE3,AGE60,BACKSIDE,BREAKDNV,BREAKDN2,CALL,CDNUM,DPRS08,GEOCODE,INC100K,INC50K08,INCOME08,ISSIA08D,LATINO,LATINOS,NVDPRS08,NVPARTYID,OVER65,PARTYNV,PHIL3,PHIL5,PRECINCT,QLTNV08D,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,SEX,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3DNV,TIMECAUNV,TIMEWKNV,UNION2,VERSION,WHITEREL,XAGE,XAGE6,XAGE60,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
537196.0,3.0,30-59,30-44,Complete,3.0,2.0,Call 3,3.0,6.0,2.0,Less than 100k,1.0,3.0,3.0,No,No,3.0,3.0,18-64,3.0,Liberal,2.0,46.0,1.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,None,2.0,3.0,2.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,89103.0,0.863840401172638
536339.0,6.0,18-29,18-29,Complete,2.0,1.0,Call 1,3.0,8.0,2.0,Less than 100k,2.0,4.0,2.0,No,No,4.0,1.0,18-64,1.0,Liberal,2.0,46.0,1.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,None,1.0,2.0,1.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,89103.0,1.44786751270294
536328.0,1.0,60+,60+,Complete,1.0,1.0,Call 1,3.0,8.0,2.0,Less than 100k,1.0,3.0,9.0,No,No,4.0,1.0,18-64,1.0,Conservative,4.0,46.0,9.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Protestant/Other Christian,3.0,5.0,4.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,89103.0,1.59185481071472
536310.0,1.0,60+,60+,Complete,1.0,1.0,Call 1,3.0,8.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,4.0,1.0,65+,1.0,Moderate,3.0,46.0,1.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,Male,Non white male,Non white,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,4.0,6.0,4.0,65+,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,89103.0,1.42526292800903
536302.0,6.0,30-59,45-59,Complete,1.0,1.0,Call 1,3.0,8.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,4.0,3.0,18-64,3.0,Moderate,3.0,46.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,89103.0,1.5047721862793
537252.0,2.0,60+,60+,Complete,1.0,1.0,Call 3,3.0,8.0,2.0,Less than 100k,1.0,2.0,1.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,46.0,1.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Male,Non white male,Non white,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,,Version 1,Non-white,3.0,5.0,4.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,89103.0,1.42526292800903
537243.0,1.0,,,Complete,2.0,1.0,Call 3,3.0,8.0,2.0,100k or more,2.0,6.0,9.0,No,No,4.0,1.0,,1.0,Moderate,3.0,46.0,1.0,Other,State questionnaire,Other,West,None,None,9.0,Female,Non white female,Non white,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,3.0,1.0,2.0,Version 1,Non-white,,,,,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,89103.0,1.21261239051819
537222.0,2.0,30-59,45-59,Complete,2.0,1.0,Call 3,3.0,8.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,4.0,1.0,18-64,1.0,Liberal,2.0,46.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,1.0,2.0,1.0,1.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,89103.0,1.5047721862793
537214.0,5.0,30-59,45-59,Complete,2.0,1.0,Call 3,3.0,8.0,2.0,Less than 100k,2.0,4.0,3.0,No,No,4.0,3.0,18-64,3.0,Liberal,2.0,46.0,1.0,White,State questionnaire,White,West,Something else,Something else,4.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Something else,3.0,4.0,3.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,89103.0,1.37633204460144
537211.0,1.0,18-29,18-29,Complete,1.0,1.0,Call 3,3.0,8.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,4.0,1.0,18-64,1.0,Liberal,1.0,46.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Protestant/Other Christian,1.0,1.0,1.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,89103.0,1.32428443431854
536664.0,1.0,18-29,18-29,Complete,2.0,1.0,Call 2,3.0,8.0,2.0,Less than 100k,1.0,3.0,1.0,No,No,4.0,1.0,18-64,1.0,Liberal,2.0,46.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Catholic,1.0,2.0,1.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,89103.0,1.44786751270294
536638.0,1.0,18-29,18-29,Complete,4.0,2.0,Call 2,3.0,8.0,2.0,Less than 100k,2.0,4.0,2.0,Yes,Yes,4.0,1.0,18-64,1.0,Liberal,1.0,46.0,4.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,None,None,9.0,Male,Non white male,Non white,Suburbs,Suburbs,English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,Non-white,1.0,2.0,1.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,89103.0,1.44786751270294
536500.0,5.0,30-59,30-44,Complete,1.0,1.0,Call 3,3.0,2.0,2.0,100k or more,2.0,6.0,1.0,Yes,Yes,1.0,1.0,18-64,1.0,Liberal,1.0,42.0,1.0,,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,Female,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,2.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.13582098484039
536488.0,2.0,60+,60+,Complete,3.0,2.0,Call 3,3.0,2.0,2.0,100k or more,2.0,6.0,1.0,No,No,1.0,1.0,18-64,1.0,Liberal,2.0,42.0,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,5.0,4.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.52607619762421
536476.0,2.0,60+,60+,Complete,3.0,2.0,Call 3,3.0,2.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,1.0,65+,1.0,Moderate,3.0,42.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,White male,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.66849052906036
536466.0,2.0,60+,60+,Complete,1.0,1.0,Call 3,3.0,2.0,2.0,Less than 100k,1.0,3.0,3.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,42.0,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Male,White male,White male,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,5.0,4.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.66849052906036
536455.0,1.0,,,Complete,2.0,1.0,Call 3,3.0,2.0,2.0,Less than 100k,1.0,3.0,9.0,Yes,Yes,1.0,1.0,,1.0,,,42.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,,,Non white,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,,9.0,,2.0,Version 1,Non-white,,,,,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.2400096654892
536446.0,3.0,30-59,45-59,Complete,1.0,1.0,Call 3,3.0,2.0,2.0,Less than 100k,1.0,3.0,3.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,42.0,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,,,Non white,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.40742838382721
536430.0,2.0,60+,60+,Complete,4.0,2.0,Call 3,3.0,2.0,2.0,Less than 100k,2.0,4.0,2.0,Yes,Yes,1.0,3.0,18-64,3.0,Liberal,1.0,42.0,4.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,Female,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Non-white,3.0,5.0,4.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.52607619762421
536417.0,2.0,60+,60+,Complete,3.0,2.0,Call 3,3.0,2.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,1.0,65+,1.0,Liberal,2.0,42.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.52607619762421
536016.0,7.0,30-59,45-59,Complete,4.0,2.0,Call 2,3.0,2.0,2.0,100k or more,2.0,6.0,2.0,No,No,1.0,1.0,18-64,1.0,Liberal,2.0,42.0,3.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,None,3.0,4.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.50327801704407
535721.0,3.0,30-59,45-59,Complete,2.0,1.0,Call 1,3.0,2.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,1.0,18-64,1.0,Liberal,1.0,42.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.37496542930603
535716.0,6.0,30-59,45-59,Complete,9.0,9.0,Call 1,3.0,2.0,2.0,Less than 100k,2.0,5.0,2.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,42.0,1.0,White,State questionnaire,White,West,Something else,Something else,4.0,Female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Something else,3.0,4.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.37496542930603
535708.0,2.0,30-59,30-44,Complete,1.0,1.0,Call 1,3.0,2.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,42.0,3.0,White,State questionnaire,White,West,None,None,5.0,Female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,None,2.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.37496542930603
535701.0,6.0,30-59,45-59,Complete,2.0,1.0,Call 1,3.0,2.0,2.0,Less than 100k,2.0,4.0,3.0,No,No,1.0,1.0,18-64,1.0,Liberal,2.0,42.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.37496542930603
535692.0,7.0,30-59,45-59,Complete,1.0,1.0,Call 1,3.0,2.0,2.0,Less than 100k,2.0,5.0,1.0,No,No,1.0,1.0,18-64,1.0,Liberal,1.0,42.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.37496542930603
535685.0,3.0,30-59,45-59,Complete,2.0,1.0,Call 1,3.0,2.0,2.0,Less than 100k,1.0,2.0,1.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,42.0,1.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Male,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Non-white,3.0,4.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.28285944461823
535681.0,4.0,60+,60+,Complete,3.0,2.0,Call 1,3.0,2.0,2.0,Less than 100k,2.0,4.0,2.0,No,No,1.0,4.0,65+,3.0,Moderate,3.0,42.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Male,White male,White male,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Catholic,4.0,6.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.66849052906036
535673.0,7.0,60+,60+,Complete,2.0,1.0,Call 1,3.0,2.0,2.0,Less than 100k,2.0,4.0,3.0,No,No,1.0,1.0,65+,1.0,Moderate,3.0,42.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Catholic,4.0,6.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.52607619762421
536508.0,3.0,60+,60+,Complete,4.0,2.0,Call 3,3.0,4.0,2.0,Less than 100k,2.0,5.0,1.0,No,No,2.0,3.0,65+,3.0,Conservative,5.0,42.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.33811604976654
536000.0,1.0,30-59,45-59,Complete,3.0,2.0,Call 2,3.0,8.0,2.0,Less than 100k,1.0,3.0,1.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,42.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,White male,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.91988182067871
535987.0,3.0,60+,60+,Complete,1.0,1.0,Call 2,3.0,8.0,2.0,Less than 100k,2.0,4.0,3.0,,,4.0,1.0,65+,1.0,Conservative,5.0,42.0,1.0,,State questionnaire,,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Male,,,"Cities over 500,000","Cities over 50,000",,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Non-white,4.0,6.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.76026082038879
535972.0,2.0,30-59,45-59,Complete,4.0,2.0,Call 2,3.0,8.0,2.0,Less than 100k,2.0,4.0,2.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,42.0,4.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,,9.0,,1.0,Version 1,Catholic,3.0,4.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.7560099363327
535960.0,1.0,30-59,45-59,Complete,1.0,1.0,Call 2,3.0,8.0,2.0,100k or more,2.0,6.0,1.0,No,No,4.0,1.0,18-64,1.0,Liberal,2.0,42.0,1.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Male,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,3.0,4.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.63837862014771
535943.0,1.0,30-59,30-44,Complete,1.0,1.0,Call 2,3.0,8.0,2.0,Less than 100k,1.0,3.0,1.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,42.0,1.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Female,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,2.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.49853444099426
535933.0,1.0,30-59,45-59,Complete,1.0,1.0,Call 2,3.0,8.0,2.0,100k or more,2.0,6.0,1.0,No,No,4.0,1.0,18-64,1.0,Liberal,2.0,42.0,1.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Female,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,3.0,4.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.49853444099426
535921.0,6.0,30-59,45-59,Complete,2.0,1.0,Call 2,3.0,8.0,2.0,Less than 100k,2.0,5.0,9.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,42.0,1.0,White,State questionnaire,White,West,None,None,5.0,Female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,1.0,1.0,1.0,Version 1,None,3.0,4.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.7560099363327
535912.0,1.0,30-59,45-59,Complete,1.0,1.0,Call 2,3.0,8.0,2.0,Less than 100k,2.0,4.0,3.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,42.0,1.0,Black,State questionnaire,Black,West,None,None,9.0,,,Non white,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,3.0,1.0,2.0,Version 1,Non-white,3.0,4.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.53391492366791
535899.0,2.0,30-59,30-44,Complete,1.0,1.0,Call 2,3.0,8.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,42.0,1.0,Black,State questionnaire,Black,West,None,None,9.0,Male,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,2.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.63837862014771
535726.0,9.0,18-29,18-29,Complete,3.0,2.0,Call 1,3.0,8.0,2.0,100k or more,2.0,6.0,3.0,No,No,4.0,1.0,18-64,1.0,Liberal,2.0,42.0,2.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Female,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,1.0,2.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,1.44186568260193
535664.0,6.0,18-29,18-29,Complete,9.0,9.0,Call 1,3.0,10.0,2.0,,,,1.0,No,No,6.0,3.0,18-64,3.0,Moderate,3.0,42.0,4.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,,9.0,,1.0,Version 1,None,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,89110.0,0.520010352134705
536324.0,7.0,60+,60+,Complete,3.0,2.0,Call 2,3.0,2.0,2.0,100k or more,2.0,6.0,1.0,No,No,1.0,1.0,65+,1.0,Conservative,4.0,49.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Catholic,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,89120.0,0.967724502086639
536311.0,3.0,60+,60+,Complete,1.0,1.0,Call 2,3.0,2.0,2.0,Less than 100k,1.0,3.0,3.0,Yes,Yes,1.0,1.0,18-64,1.0,,,49.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,Male,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,89120.0,0.967724502086639
536300.0,9.0,60+,60+,Complete,1.0,1.0,Call 2,3.0,2.0,2.0,100k or more,2.0,6.0,1.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,49.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Catholic,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,89120.0,0.885124206542969
536288.0,3.0,18-29,18-29,Complete,1.0,1.0,Call 2,3.0,2.0,2.0,Less than 100k,2.0,5.0,1.0,Yes,Yes,1.0,1.0,18-64,1.0,Liberal,2.0,49.0,1.0,,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,,,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Non-white,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,89120.0,0.648829281330109
536279.0,9.0,30-59,45-59,Complete,9.0,9.0,Call 2,3.0,2.0,2.0,,,,9.0,Yes,Yes,1.0,1.0,18-64,1.0,,,49.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Non-white,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89120.0,0.79747998714447
536265.0,3.0,30-59,45-59,Complete,1.0,1.0,Call 2,3.0,2.0,2.0,Less than 100k,2.0,5.0,1.0,,,1.0,1.0,18-64,1.0,Liberal,2.0,49.0,1.0,American Indian,State questionnaire,Other,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",,Nevada,Election day exit poll,2.0,3.0,1.0,1.0,Version 1,Non-white,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89120.0,0.79747998714447
536076.0,3.0,30-59,45-59,Complete,1.0,1.0,Call 1,3.0,2.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,49.0,1.0,White,State questionnaire,White,West,None,None,5.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,3.0,1.0,2.0,Version 1,None,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89120.0,0.79747998714447
536065.0,3.0,30-59,45-59,Complete,1.0,1.0,Call 1,3.0,2.0,2.0,Less than 100k,2.0,5.0,1.0,Yes,Yes,1.0,1.0,18-64,1.0,Conservative,4.0,49.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89120.0,0.79747998714447
536050.0,2.0,18-29,18-29,Complete,2.0,1.0,Call 1,3.0,2.0,2.0,Less than 100k,1.0,3.0,2.0,No,No,1.0,1.0,18-64,1.0,Liberal,2.0,49.0,1.0,,State questionnaire,,West,None,None,9.0,Male,,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,89120.0,0.693016350269318
536033.0,3.0,30-59,45-59,Complete,1.0,1.0,Call 1,3.0,2.0,2.0,Less than 100k,1.0,3.0,2.0,No,No,1.0,1.0,18-64,1.0,,,49.0,4.0,Black,State questionnaire,Black,West,Catholic,Catholic,9.0,Male,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89120.0,0.7440584897995
536018.0,3.0,60+,60+,Complete,2.0,1.0,Call 1,3.0,2.0,2.0,Less than 100k,2.0,4.0,2.0,No,No,1.0,1.0,65+,1.0,Liberal,1.0,49.0,3.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,89120.0,0.755342602729797
535995.0,2.0,30-59,45-59,Complete,2.0,1.0,Call 1,3.0,2.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,49.0,3.0,White,State questionnaire,White,West,Something else,Something else,4.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Something else,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89120.0,0.79747998714447
