ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREP2,BREAKDEM,BREAKDEM2,CALL,CDNUM,CHIEFDEM2,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FINWORRY,FINWORRY2,GENDISS,GENDISS2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,INSPIRECLIN,INSPIREOBAM,INSPIRES,ISSIA08D,LATINO,LATINOS,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUPERDEL,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,TRADE,TXDPRS08,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1223847.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Call 1,9.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,51.0,3.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,77072.0,0.793819665908813
1228063.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 3,9.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,3.0,2.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,1.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Moderate,3.0,51.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,3.0,3.0,5.0,6.0,11.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,77072.0,0.789011120796204
1224084.0,60+,60+,50-64,60-64,Black 60+,Black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,Call 1,9.0,1.0,1.0,1.0,3.0,2.0,8.0,College graduate,1.0,1.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,51.0,4.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,Male,Black male,Black men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,3.0,4.0,5.0,7.0,8.0,2.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,77072.0,0.96985000371933
1223881.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,Call 1,9.0,1.0,1.0,1.0,3.0,1.0,8.0,High school graduate,1.0,1.0,3.0,2.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,2.0,3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,51.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,2.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,77072.0,0.704539954662323
1228142.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 3,9.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,3.0,1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,5.0,51.0,4.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,3.0,3.0,4.0,5.0,7.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,77072.0,0.704539954662323
1223829.0,30-59,30-44,40-49,40-44,Non black 30-44,Latino 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,1.0,Call 1,9.0,2.0,1.0,1.0,3.0,1.0,8.0,High school graduate,2.0,1.0,2.0,1.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,3.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,51.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,2.0,4.0,4.0,10.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,77072.0,0.700272262096405
1228254.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,1.0,Call 3,9.0,2.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,3.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,51.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,3.0,3.0,5.0,6.0,11.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,77072.0,0.660517513751984
1223197.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,,,,Not complete,2.0,3.0,2.0,Call 1,18.0,,1.0,1.0,3.0,,8.0,,3.0,2.0,,,3.0,,,,,,,,,2.0,No,No,Not so good,Not so good/Poor,18-64,,,,,,,48.0,1.0,White,State questionnaire,White,,,South,,,,,,,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",English,Texas,,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,,2.0,3.0,1.0,Barack Obama did,Version 1,,2.0,2.0,3.0,3.0,2.0,2.0,,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,77009.0,0.541979730129242
1223273.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Call 1,18.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,48.0,3.0,White,State questionnaire,White,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,77009.0,0.575992345809937
1228075.0,30-59,45-59,50-64,50-59,Non black 45-59,All other,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,3.0,2.0,Call 3,18.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,2.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,All other,Democrat,Conservative,5.0,48.0,2.0,Other,State questionnaire,Other,3.0,2.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,3.0,3.0,5.0,6.0,13.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,77009.0,0.575992345809937
1227719.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,4.0,2.0,Call 3,18.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,3.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,48.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,77009.0,0.575992345809937
1227995.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Call 3,18.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,1.0,1.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,2.0,Yes,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Conservative,4.0,48.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,2.0,3.0,3.0,10.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,77009.0,0.575992345809937
1225517.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,2.0,Call 2,18.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,1.0,1.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,2.0,No,No,Good,Excellent/Good,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,48.0,1.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,77009.0,0.575992345809937
1227944.0,18-29,18-29,25-29,25-29,Black 18-29,Black 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,1.0,Call 3,18.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,48.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,1.0,1.0,2.0,2.0,5.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,77009.0,0.724453568458557
1227878.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,1.0,Call 3,18.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,No,No,Good,Excellent/Good,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,48.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,1.0,1.0,2.0,2.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,77009.0,0.640629172325134
1227657.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,2.0,1.0,Call 3,18.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,2.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,48.0,1.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,77009.0,0.575992345809937
1225669.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Call 2,18.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,2.0,1.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,2.0,No,No,Good,Excellent/Good,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,48.0,3.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,77009.0,0.575992345809937
1227665.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,1.0,1.0,1.0,Call 3,7.0,,9.0,9.0,9.0,,2.0,,1.0,1.0,,,3.0,,,,,,,,,1.0,No,No,Not so good,Not so good/Poor,18-64,,,,,,,47.0,3.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,,1.0,3.0,1.0,Barack Obama did,Version 1,,3.0,3.0,5.0,6.0,3.0,1.0,,17-64,High Density Urban,Urban,Urban Core,Very upscale,77096.0,0.461328536272049
1223616.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,,,,Not complete,1.0,9.0,9.0,Call 1,7.0,,1.0,2.0,1.0,,2.0,,2.0,1.0,,,3.0,,,,,,,,,3.0,Yes,Yes,Not so good,Not so good/Poor,18-64,,,,,,,47.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,,,South,,,,,,,Female,Non black female,Latino women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,,1.0,3.0,1.0,Barack Obama did,Version 1,,3.0,3.0,4.0,5.0,11.0,1.0,,17-64,High Density Urban,Urban,Urban Core,Very upscale,77096.0,0.461328536272049
1223598.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,,,,Not complete,2.0,9.0,9.0,Call 1,7.0,,1.0,2.0,1.0,,2.0,,2.0,1.0,,,3.0,,,,,,,,,1.0,No,No,Not so good,Not so good/Poor,18-64,,,,,,,47.0,3.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,,1.0,3.0,1.0,Barack Obama did,Version 1,,2.0,2.0,3.0,3.0,2.0,2.0,,17-64,High Density Urban,Urban,Urban Core,Very upscale,77096.0,0.461328536272049
1225585.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,All others,Complete,1.0,2.0,1.0,Call 2,7.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,1.0,1.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,3.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,47.0,3.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,None,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,77096.0,0.598999857902527
1225485.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 2,7.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,3.0,1.0,1.0,100k or more,50k or more,"$150,000-$199,999",1.0,1.0,3.0,3.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,47.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,3.0,3.0,4.0,5.0,11.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,77096.0,0.461328536272049
1223639.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,2.0,Call 1,7.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,2.0,1.0,1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,47.0,3.0,White,State questionnaire,White,2.0,1.0,South,Jewish,Jewish,3.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,Jewish,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,77096.0,0.489094614982605
1225526.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,1.0,3.0,2.0,Call 2,7.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,3.0,No,No,Good,Excellent/Good,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,47.0,3.0,White,State questionnaire,White,9.0,9.0,South,Jewish,Jewish,3.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Jewish,1.0,1.0,2.0,2.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,77096.0,0.543979942798615
1225556.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 2,7.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,3.0,2.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,3.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,47.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,2.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,77096.0,0.461328536272049
1227730.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 3,7.0,2.0,2.0,2.0,4.0,1.0,8.0,High school graduate,2.0,1.0,3.0,2.0,3.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,47.0,1.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,Barack Obama did,Version 1,None,1.0,1.0,1.0,1.0,1.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,77096.0,0.455390632152557
1225703.0,30-59,30-44,40-49,40-44,Non black 30-44,Latino 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 2,23.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,4.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,2.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,37.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,South,Catholic,Catholic,9.0,1.0,1.0,2.0,Male,Non black male,Latino men,Non white male,Non white,Rural,Small Cities/Rural,English,Texas,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,2.0,4.0,4.0,10.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,78830.0,2.4659149646759
1223149.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 1,23.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,2.0,1.0,1.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,37.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non white,Rural,Small Cities/Rural,English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,2.0,3.0,3.0,10.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,78830.0,2.32592391967773
