ID,ABORT2,ABORTION,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKREP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,DERPRS08,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1108574.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 1,1.0,3.0,1.0,3.0,3.0,High school graduate,1.0,1.0,1.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,36.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19808.0,0.664946019649506
1114088.0,1.0,2.0,Never,Never,All others,Complete,9.0,9.0,No,3.0,2.0,Call 2,1.0,3.0,2.0,3.0,3.0,Postgraduate study,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,9.0,My candidates position on the issues,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,,,35.0,1.0,White,State questionnaire,White,East,None,None,5.0,4.0,3.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,None,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19707.0,1.68526339530945
1122909.0,1.0,2.0,,,,Not complete,1.0,1.0,,3.0,2.0,Call 3,1.0,,,3.0,,,1.0,,,,,,,,1.0,My candidates leadership/personal qualities,No,,,,,,,,,47.0,2.0,White,State questionnaire,White,East,,,,4.0,3.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,,,,4.0,4.0,6.0,9.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,19803.0,1.29396998882294
1122901.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 3,1.0,3.0,2.0,3.0,3.0,Postgraduate study,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,53.0,2.0,White,State questionnaire,Hispanic/Latino,East,Catholic,Catholic,9.0,4.0,3.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,11.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,1.71839487552643
1106350.0,2.0,4.0,Omit,Omit,Omit,Complete,9.0,9.0,,2.0,1.0,Call 1,1.0,9.0,,3.0,5.0,,1.0,,9.0,,,,Omit,Omit,2.0,My candidates position on the issues,No,Poor,Not so good/Poor,,,,,,,35.0,9.0,White,State questionnaire,White,East,,,9.0,4.0,3.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,,All others,,4.0,4.0,6.0,9.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19707.0,1.68526339530945
1106344.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,4.0,2.0,Call 1,1.0,3.0,2.0,3.0,5.0,College graduate,2.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,8.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0,1.63139283657074
1122812.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 3,1.0,4.0,2.0,4.0,4.0,College graduate,2.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",Somewhat disapprove,Disapprove,2.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,8.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0,0.797053635120392
1122811.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 3,1.0,4.0,2.0,4.0,4.0,College graduate,2.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",Somewhat disapprove,Disapprove,2.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,8.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0,0.797053635120392
1113754.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Yes,3.0,2.0,Call 2,1.0,4.0,1.0,4.0,5.0,Some college or associate degree,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,36.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19808.0,0.534922182559967
1113099.0,1.0,1.0,Never,Never,All others,Complete,3.0,2.0,No,3.0,2.0,Call 2,1.0,4.0,1.0,4.0,3.0,Some college or associate degree,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,53.0,2.0,White,State questionnaire,White,East,None,None,5.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,1.0,2.0,1.0,Version 1,No,None,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,1.38237917423248
1122645.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 3,1.0,3.0,2.0,4.0,1.0,Postgraduate study,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,53.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,1.50679790973663
1130983.0,1.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,1.0,4.0,1.0,4.0,3.0,Some college or associate degree,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,36.0,1.0,American Indian,State questionnaire,Other,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,6.0,4.0,Male,Non black male,All other races,Non white male,Non white,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,13.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19808.0,0.583066940307617
1131090.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 2,1.0,4.0,2.0,4.0,4.0,College graduate,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,32.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.679706335067749
1131004.0,2.0,3.0,,,,Not complete,4.0,2.0,,3.0,2.0,Call 3,1.0,,,4.0,,,1.0,,,,,,,,1.0,My candidates position on the issues,No,,,,,,,,,47.0,1.0,White,State questionnaire,White,East,,,,6.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Delaware,Election day exit poll,1.0,1.0,1.0,Version 1,No,,,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,19803.0,1.13463521003723
1131067.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,No,3.0,2.0,Call 3,1.0,4.0,2.0,4.0,4.0,Postgraduate study,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,64.0,2.0,White,State questionnaire,Hispanic/Latino,East,Catholic,Catholic,9.0,6.0,4.0,Male,Non black male,Latino men,Non white male,Non white,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,3.0,1.0,Version 1,No,Non-white,All others,All others,1.0,1.0,2.0,2.0,9.0,17-64,Low Density Rural,Rural,Rural,Downscale,19963.0,0.553184926509857
1131091.0,1.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,4.0,2.0,Call 2,1.0,4.0,1.0,4.0,3.0,Some college or associate degree,1.0,2.0,1.0,,,,Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Something else,Liberal,2.0,32.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.623581886291504
1113896.0,1.0,1.0,,,,Not complete,9.0,9.0,,2.0,1.0,Call 2,1.0,,,4.0,,,2.0,,,,,,,,4.0,My candidates position on the issues,No,,,,,,,,,70.0,2.0,White,State questionnaire,White,East,,,,6.0,4.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,,,,3.0,4.0,5.0,7.0,4.0,17-64,Town,Rural,Rural,Very downscale,19960.0,1.17416334152222
1130962.0,1.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,4.0,2.0,Call 1,1.0,3.0,2.0,4.0,4.0,College graduate,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,32.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.679706335067749
1126560.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,No,3.0,2.0,Call 3,1.0,4.0,2.0,4.0,4.0,Postgraduate study,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,64.0,2.0,White,State questionnaire,Hispanic/Latino,East,Catholic,Catholic,9.0,6.0,4.0,Male,Non black male,Latino men,Non white male,Non white,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,3.0,1.0,Version 1,No,Non-white,All others,All others,1.0,1.0,2.0,2.0,9.0,17-64,Low Density Rural,Rural,Rural,Downscale,19963.0,0.553184926509857
1130967.0,9.0,9.0,,,,Not complete,9.0,9.0,,9.0,9.0,Call 2,1.0,,,4.0,,,1.0,,,,,,,,9.0,Omit,,,,,,,,,,32.0,9.0,White,State questionnaire,White,East,,,,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,9.0,9.0,9.0,Version 1,,,,,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.623581886291504
1130951.0,2.0,3.0,A few times a month,A few times a month/A few times a year,All others,Complete,4.0,2.0,Yes,2.0,1.0,Call 3,1.0,2.0,1.0,4.0,4.0,High school graduate,2.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,19943.0,0.459606260061264
1130947.0,1.0,1.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Yes,3.0,2.0,Call 3,1.0,5.0,1.0,4.0,5.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,2.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,19943.0,0.459606260061264
1124264.0,1.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Yes,1.0,1.0,Call 3,1.0,1.0,1.0,4.0,1.0,Some college or associate degree,2.0,2.0,2.0,,,,Somewhat approve,Approve,2.0,My candidates position on the issues,No,Excellent,Excellent/Good,Independent/Something else,Non black non Democrat,All other,Something else,Conservative,5.0,70.0,1.0,American Indian,State questionnaire,Other,East,Catholic,Catholic,9.0,6.0,4.0,Female,Non black female,All other races,Non white female,Non white,Rural,Small Cities/Rural,Delaware,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Non-white,All others,All others,1.0,1.0,1.0,1.0,13.0,17-64,Town,Rural,Rural,Very downscale,19960.0,1.07721078395844
1126418.0,1.0,2.0,Never,Never,All others,Complete,4.0,2.0,No,4.0,2.0,Call 3,1.0,3.0,2.0,4.0,4.0,College graduate,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,32.0,1.0,White,State questionnaire,White,East,Something else,Something else,4.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,No,Something else,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.679706335067749
1122967.0,1.0,1.0,Never,Never,All others,Complete,4.0,2.0,No,4.0,2.0,Call 3,1.0,4.0,1.0,4.0,4.0,Some college or associate degree,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,53.0,2.0,White,State questionnaire,White,East,None,None,5.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,None,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,1.38237917423248
1122966.0,1.0,1.0,Never,Never,All others,Complete,4.0,2.0,No,4.0,2.0,Call 3,1.0,4.0,1.0,4.0,4.0,Some college or associate degree,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,53.0,2.0,White,State questionnaire,White,East,None,None,5.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,None,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,1.38237917423248
1113449.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 2,1.0,3.0,2.0,4.0,4.0,College graduate,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,20.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.816594839096069
1109612.0,2.0,4.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 1,1.0,5.0,2.0,5.0,5.0,College graduate,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,20.0,4.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Catholic,White Born-again/Evangelical Christians,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.836588263511658
1109611.0,2.0,4.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 1,1.0,5.0,2.0,5.0,5.0,College graduate,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,20.0,4.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Catholic,White Born-again/Evangelical Christians,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.836588263511658
1123946.0,2.0,3.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,No,3.0,2.0,Call 3,1.0,5.0,2.0,5.0,5.0,Postgraduate study,2.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,74.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,19947.0,0.713599503040314
1123945.0,2.0,3.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,No,3.0,2.0,Call 3,1.0,5.0,2.0,5.0,5.0,Postgraduate study,2.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,74.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,19947.0,0.713599503040314
1126150.0,1.0,2.0,,,,Not complete,1.0,1.0,,3.0,2.0,Call 3,1.0,,,5.0,,,1.0,,,,,,,,3.0,My candidates position on the issues,No,,,,,,,,,35.0,3.0,White,State questionnaire,White,East,,,,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,,,,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19707.0,1.38891971111298
1126149.0,1.0,2.0,,,,Not complete,1.0,1.0,,3.0,2.0,Call 3,1.0,,,5.0,,,1.0,,,,,,,,3.0,My candidates position on the issues,No,,,,,,,,,35.0,3.0,White,State questionnaire,White,East,,,,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,,,,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19707.0,1.38891971111298
1114002.0,2.0,4.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 2,1.0,3.0,1.0,5.0,5.0,Some college or associate degree,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,9.0,My candidates position on the issues,No,Excellent,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,55.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Delaware,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,19802.0,0.728658318519592
1105160.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,9.0,Yes,2.0,1.0,Call 1,1.0,3.0,2.0,5.0,5.0,Postgraduate study,2.0,2.0,2.0,,,,Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,70.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Delaware,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Town,Rural,Rural,Very downscale,19960.0,1.28995370864868
