V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
1.0,0.0,G,32.0,46.0,17.0,Third call,1.0,40-44,Hispanic,Male,Chavez,More,Yes,Approve,Approve,Hispanic,Neither,No,No,No,Same,Clinton,Democrat,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Democrat,40 to 49,0.585,Favorable
1.0,0.0,G,32.0,46.0,18.0,Third call,1.0,50-59,,Male,Chavez,More,No,Approve,Disapprove,,Support Clinton,No,No,Yes,Same,Clinton,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Little Texas,45 to 59,50 to 59,Independent/Other,50 to 64,0.5269999999999999,Unfavorable
1.0,0.0,G,32.0,46.0,19.0,Third call,1.0,30-39,Hispanic,Female,Chavez,More,Yes,Approve,Approve,Hispanic,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Democrat,30 to 39,0.58,Favorable
1.0,0.0,G,32.0,46.0,20.0,Third call,1.0,30-39,Hispanic,Male,Chavez,More,Yes,Approve,Disapprove,Hispanic,Neither,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Democrat,30 to 39,0.585,Favorable
1.0,0.0,G,32.0,46.0,21.0,Third call,1.0,30-39,Hispanic,Female,Chavez,More,Yes,Approve,Disapprove,Hispanic,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Democrat,30 to 39,0.58,Unfavorable
1.0,0.0,G,32.0,46.0,22.0,Third call,1.0,50-59,Hispanic,Female,Chavez,More,Yes,Approve,Disapprove,Hispanic,Neither,No,Yes,,Same,Clinton,Democrat,No HS,15 to 30K,Conservative,18 to 64,State,Complete,Little Texas,45 to 59,50 to 59,Democrat,50 to 64,0.58,Favorable
1.0,0.0,G,32.0,46.0,23.0,Third call,1.0,65 and over,Hispanic,Female,Chavez,,Yes,Approve,Approve,Hispanic,Support Clinton,No,No,No,Worse,Clinton,Democrat,No HS,Under 15K,Liberal,65 and over,State,Complete,Little Texas,60 and over,65 and over,Democrat,65 and over,0.6789999999999999,Favorable
1.0,0.0,G,32.0,46.0,24.0,Third call,1.0,30-39,Hispanic,Female,Chavez,More,Yes,Approve,Approve,Hispanic,Support Clinton,No,No,No,Better,Did not vote,Democrat,No HS,15 to 30K,Moderate,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Democrat,30 to 39,0.58,Favorable
1.0,0.0,G,32.0,46.0,25.0,Third call,1.0,65 and over,Hispanic,Male,Chavez,Less,Yes,Approve,Approve,Hispanic,Support Clinton,No,No,No,Same,Clinton,Democrat,No HS,Under 15K,Conservative,65 and over,State,Complete,Little Texas,60 and over,65 and over,Democrat,65 and over,0.684,Favorable
1.0,0.0,G,32.0,46.0,26.0,Third call,1.0,25-29,Hispanic,Female,Chavez,More,Yes,Approve,Approve,Hispanic,Support Clinton,No,No,No,Better,Clinton,Democrat,No HS,15 to 30K,Moderate,18 to 64,State,Complete,Little Texas,18 to 29,25 to 29,Democrat,25 to 29,0.5740000000000001,Favorable
1.0,0.0,G,32.0,46.0,27.0,Third call,1.0,18-24,Hispanic,Male,Chavez,More,Yes,Approve,Approve,Hispanic,Neither,No,No,No,Better,Clinton,Democrat,College grad,15 to 30K,Conservative,18 to 64,State,Complete,Little Texas,18 to 29,18 to 24,Democrat,18 to 24,0.578,Favorable
1.0,0.0,G,32.0,46.0,28.0,Third call,1.0,30-39,Hispanic,Female,Chavez,More,Yes,Approve,Approve,Hispanic,Support Clinton,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Democrat,30 to 39,0.58,Favorable
1.0,0.0,G,32.0,46.0,29.0,Third call,1.0,30-39,Hispanic,Female,Chavez,More,Yes,Approve,Approve,Hispanic,Neither,No,No,No,Worse,Did not vote,Democrat,No HS,15 to 30K,Moderate,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Democrat,30 to 39,0.58,Favorable
1.0,0.0,G,32.0,46.0,30.0,Third call,1.0,30-39,Hispanic,Male,Chavez,More,Yes,Approve,Approve,Hispanic,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Democrat,30 to 39,0.585,Favorable
1.0,0.0,G,32.0,46.0,31.0,Third call,1.0,50-59,Hispanic,Male,Chavez,Less,Yes,Approve,Approve,Hispanic,Oppose Clinton,No,No,No,Better,,Democrat,Postgrad,15 to 30K,Liberal,18 to 64,State,Complete,Little Texas,45 to 59,50 to 59,Democrat,50 to 64,0.585,Favorable
1.0,0.0,G,32.0,46.0,32.0,Third call,1.0,40-44,Hispanic,Male,Johnson,More,Yes,Approve,Approve,Hispanic,Support Clinton,No,Yes,Yes,Better,,Independent,HS grad,15 to 30K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Independent/Other,40 to 49,0.544,Favorable
1.0,0.0,G,32.0,46.0,33.0,Third call,1.0,45-49,Hispanic,Female,Chavez,More,Yes,Approve,Disapprove,Hispanic,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Some college,15 to 30K,Conservative,18 to 64,State,Complete,Little Texas,45 to 59,40 to 49,Democrat,40 to 49,0.58,Favorable
1.0,0.0,G,32.0,46.0,34.0,Third call,1.0,50-59,Hispanic,Male,Chavez,Less,Yes,Approve,Disapprove,Hispanic,Neither,No,No,No,Same,Clinton,Democrat,No HS,15 to 30K,Liberal,18 to 64,State,Complete,Little Texas,45 to 59,50 to 59,Democrat,50 to 64,0.585,Favorable
1.0,0.0,G,32.0,50.0,1.0,First call,1.0,65 and over,White,Female,Chavez,Less,No,Approve,Disapprove,White,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,30 to 50K,Liberal,65 and over,State,Complete,Little Texas,60 and over,65 and over,Democrat,65 and over,0.8240000000000001,Favorable
1.0,0.0,G,32.0,50.0,2.0,First call,1.0,45-49,Hispanic,Female,Chavez,Less,Yes,Approve,Approve,Hispanic,Neither,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Little Texas,45 to 59,40 to 49,Democrat,40 to 49,0.781,Unfavorable
1.0,0.0,G,32.0,50.0,3.0,First call,1.0,30-39,Asian,Male,Johnson,Less,No,Disapprove,Approve,Asian,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Republican,30 to 39,0.6599999999999999,Unfavorable
1.0,0.0,G,32.0,50.0,4.0,First call,1.0,45-49,White,Female,Chavez,Less,No,Approve,Approve,White,Neither,Yes,Yes,Yes,Same,Clinton,Independent,College grad,Under 15K,Conservative,18 to 64,State,Complete,Little Texas,45 to 59,40 to 49,Independent/Other,40 to 49,0.704,Unfavorable
1.0,0.0,G,32.0,50.0,5.0,First call,1.0,60-64,White,Male,Chavez,Less,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Little Texas,60 and over,65 and over,Democrat,50 to 64,0.8300000000000001,Favorable
1.0,0.0,G,32.0,50.0,6.0,First call,1.0,45-49,White,Female,Chavez,More,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Little Texas,45 to 59,40 to 49,Democrat,40 to 49,0.704,Favorable
1.0,0.0,G,32.0,50.0,7.0,First call,1.0,40-44,White,Male,Johnson,Less,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Republican,40 to 49,0.6599999999999999,Unfavorable
1.0,0.0,G,32.0,50.0,8.0,First call,1.0,18-24,Hispanic,Male,Chavez,More,Yes,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Little Texas,18 to 29,18 to 24,Democrat,18 to 24,0.777,Favorable
1.0,0.0,G,32.0,50.0,9.0,First call,1.0,30-39,Hispanic,Female,Chavez,,Yes,Approve,Approve,Hispanic,Neither,No,No,,Same,,Democrat,Some college,,,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Democrat,30 to 39,0.781,Favorable
1.0,0.0,G,32.0,50.0,10.0,First call,1.0,40-44,White,Male,Johnson,Less,,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,College grad,15 to 30K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Republican,40 to 49,0.6599999999999999,Unfavorable
1.0,0.0,G,32.0,50.0,11.0,First call,1.0,65 and over,White,Female,Johnson,,,Approve,Approve,White,Neither,No,No,Yes,Same,Dole,Democrat,Some college,15 to 30K,Moderate,65 and over,State,Complete,Little Texas,60 and over,65 and over,Democrat,65 and over,0.767,Favorable
1.0,0.0,G,32.0,50.0,12.0,First call,1.0,30-39,White,Female,Johnson,More,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Better,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Republican,30 to 39,0.6549999999999999,Unfavorable
1.0,0.0,G,32.0,50.0,13.0,First call,1.0,30-39,White,Female,Johnson,Less,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Republican,30 to 39,0.6549999999999999,Unfavorable
1.0,0.0,G,32.0,50.0,14.0,First call,1.0,18-24,White,Female,Chavez,More,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,State,Complete,Little Texas,18 to 29,18 to 24,Democrat,18 to 24,0.696,Favorable
1.0,0.0,G,32.0,50.0,15.0,First call,1.0,40-44,White,Male,Chavez,More,No,,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,30 to 50K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Republican,40 to 49,0.7089999999999999,Unfavorable
1.0,0.0,G,32.0,50.0,16.0,First call,1.0,45-49,White,Female,Chavez,Less,No,Disapprove,Approve,White,,,,,,,,,,,18 to 64,State,Not complete,Little Texas,45 to 59,40 to 49,,40 to 49,0.704,Unfavorable
1.0,0.0,G,32.0,50.0,17.0,Second call,1.0,65 and over,Other,Male,Chavez,More,No,Approve,Disapprove,Other,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,Under 15K,Liberal,65 and over,State,Complete,Little Texas,60 and over,65 and over,Democrat,65 and over,0.8300000000000001,Favorable
1.0,0.0,G,32.0,50.0,18.0,Second call,1.0,50-59,,Male,Chavez,,No,Approve,Approve,,Neither,,Yes,Yes,Same,Clinton,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Little Texas,45 to 59,50 to 59,Independent/Other,50 to 64,0.7089999999999999,Unfavorable
1.0,0.0,G,32.0,50.0,19.0,Second call,1.0,60-64,Hispanic,Male,Chavez,More,Yes,Approve,Approve,Hispanic,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Little Texas,60 and over,65 and over,Democrat,50 to 64,0.92,Favorable
1.0,0.0,G,32.0,50.0,20.0,Second call,1.0,65 and over,White,Female,Johnson,Less,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,Under 15K,Liberal,65 and over,State,Complete,Little Texas,60 and over,65 and over,Democrat,65 and over,0.767,Favorable
1.0,0.0,G,32.0,50.0,21.0,Second call,1.0,30-39,White,Male,Johnson,More,No,Approve,Approve,White,Support Clinton,No,No,Yes,Better,Clinton,Republican,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Republican,30 to 39,0.6599999999999999,Favorable
1.0,0.0,G,32.0,50.0,22.0,Second call,1.0,40-44,White,Male,Johnson,Less,No,Approve,Approve,White,Support Clinton,No,No,No,Same,Clinton,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Republican,40 to 49,0.6599999999999999,Favorable
1.0,0.0,G,32.0,50.0,23.0,Second call,1.0,40-44,White,Male,Johnson,Less,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Better,Other,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Republican,40 to 49,0.6599999999999999,Unfavorable
1.0,0.0,G,32.0,50.0,24.0,Second call,1.0,30-39,White,Male,Johnson,Less,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Better,Dole,Republican,Postgrad,15 to 30K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Republican,30 to 39,0.6599999999999999,Unfavorable
1.0,0.0,G,32.0,50.0,25.0,Second call,1.0,50-59,White,Male,Chavez,More,No,,Disapprove,White,Neither,No,No,,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Little Texas,45 to 59,50 to 59,Democrat,50 to 64,0.7089999999999999,Unfavorable
1.0,0.0,G,32.0,50.0,26.0,Second call,1.0,60-64,White,Female,Johnson,Less,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Same,Dole,Independent,HS grad,Under 15K,Conservative,18 to 64,State,Complete,Little Texas,60 and over,65 and over,Independent/Other,50 to 64,0.767,Unfavorable
1.0,0.0,G,32.0,50.0,27.0,Second call,1.0,65 and over,White,Male,Chavez,Less,No,Approve,Disapprove,White,Support Clinton,No,No,No,,Clinton,Democrat,HS grad,15 to 30K,Liberal,65 and over,State,Complete,Little Texas,60 and over,65 and over,Democrat,65 and over,0.8300000000000001,Favorable
1.0,0.0,G,32.0,50.0,28.0,Third call,1.0,30-39,White,Female,Chavez,More,No,Approve,Approve,White,Neither,No,No,Yes,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Democrat,30 to 39,0.704,Favorable
1.0,0.0,G,32.0,50.0,29.0,Third call,1.0,50-59,Hispanic,Female,Chavez,More,Yes,,Disapprove,Hispanic,Neither,No,No,No,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Little Texas,45 to 59,50 to 59,Democrat,50 to 64,0.781,
1.0,0.0,G,32.0,50.0,30.0,Third call,1.0,50-59,Hispanic,Male,Chavez,Less,Yes,Approve,Disapprove,Hispanic,Neither,No,No,No,Same,Clinton,Democrat,No HS,30 to 50K,Moderate,18 to 64,State,Complete,Little Texas,45 to 59,50 to 59,Democrat,50 to 64,0.786,Favorable
1.0,0.0,G,32.0,50.0,31.0,Third call,1.0,18-24,White,Female,Johnson,Less,No,Approve,Approve,White,Neither,No,No,No,Better,Perot,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Little Texas,18 to 29,18 to 24,Independent/Other,18 to 24,0.6489999999999999,Favorable
1.0,0.0,G,32.0,50.0,32.0,Third call,1.0,50-59,White,Male,Johnson,Less,No,Approve,Approve,White,Neither,No,Yes,,Same,Clinton,Independent,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Little Texas,45 to 59,50 to 59,Independent/Other,50 to 64,0.6599999999999999,Unfavorable
1.0,0.0,G,32.0,50.0,33.0,Third call,1.0,40-44,White,Female,Johnson,Less,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Republican,40 to 49,0.6549999999999999,Unfavorable
1.0,0.0,G,32.0,50.0,34.0,Third call,1.0,65 and over,White,Female,Johnson,Less,No,Disapprove,Approve,White,Neither,No,No,Yes,Same,Clinton,Republican,HS grad,30 to 50K,Conservative,65 and over,State,Complete,Little Texas,60 and over,65 and over,Republican,65 and over,0.767,Unfavorable
1.0,0.0,G,32.0,50.0,35.0,Third call,1.0,65 and over,White,Male,Johnson,More,No,Approve,Disapprove,White,Neither,No,No,Yes,Same,Clinton,Democrat,Some college,15 to 30K,Conservative,65 and over,State,Complete,Little Texas,60 and over,65 and over,Democrat,65 and over,0.7720000000000001,Favorable
1.0,0.0,G,32.0,50.0,36.0,Third call,1.0,45-49,White,Female,Johnson,Less,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Little Texas,45 to 59,40 to 49,Democrat,40 to 49,0.6549999999999999,Favorable
1.0,0.0,G,32.0,50.0,37.0,Third call,1.0,25-29,White,Male,Johnson,More,No,Approve,Approve,White,Neither,No,No,Yes,Same,Dole,Democrat,HS grad,15 to 30K,Liberal,18 to 64,State,Complete,Little Texas,18 to 29,25 to 29,Democrat,25 to 29,0.652,Unfavorable
1.0,0.0,G,32.0,50.0,38.0,Third call,1.0,60-64,White,Female,Johnson,Less,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Worse,Perot,Something else,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Little Texas,60 and over,65 and over,Independent/Other,50 to 64,0.767,Unfavorable
1.0,0.0,G,32.0,53.0,1.0,First call,1.0,65 and over,White,Male,Johnson,Less,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,HS grad,,Conservative,65 and over,State,Complete,Little Texas,60 and over,65 and over,Republican,65 and over,0.758,Unfavorable
1.0,0.0,G,32.0,53.0,2.0,First call,1.0,65 and over,White,Female,Johnson,,,,,White,,Yes,Yes,,Same,Dole,Republican,HS grad,,,65 and over,State,Complete,Little Texas,60 and over,65 and over,Republican,65 and over,0.7529999999999999,Unfavorable
1.0,0.0,G,32.0,53.0,3.0,First call,1.0,65 and over,,,Johnson,,No,Approve,Approve,,Support Clinton,No,No,No,Better,Clinton,Democrat,,,Moderate,65 and over,State,Complete,Little Texas,60 and over,65 and over,Democrat,65 and over,0.758,Favorable
1.0,0.0,G,32.0,53.0,4.0,First call,1.0,60-64,White,Male,Johnson,Less,No,Disapprove,Approve,White,,Yes,Yes,No,,Dole,Republican,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Little Texas,60 and over,65 and over,Republican,50 to 64,0.758,Unfavorable
1.0,0.0,G,32.0,53.0,5.0,First call,1.0,40-44,White,Female,Johnson,More,No,,Approve,White,Neither,No,Yes,Yes,Same,Clinton,Republican,,30 to 50K,Moderate,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Republican,40 to 49,0.644,Unfavorable
1.0,0.0,G,32.0,53.0,6.0,First call,1.0,45-49,Hispanic,Female,Johnson,Less,Yes,Approve,Approve,Hispanic,Neither,No,No,No,Worse,Clinton,Republican,Some college,Under 15K,Moderate,18 to 64,State,Complete,Little Texas,45 to 59,40 to 49,Republican,40 to 49,0.713,Unfavorable
1.0,0.0,G,32.0,53.0,7.0,First call,1.0,40-44,White,Male,Johnson,More,No,Approve,Disapprove,White,Neither,No,Yes,No,Same,Clinton,Democrat,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Democrat,40 to 49,0.6489999999999999,Unfavorable
1.0,0.0,G,32.0,53.0,8.0,First call,1.0,50-59,White,Female,Johnson,Less,No,Approve,Approve,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Little Texas,45 to 59,50 to 59,Democrat,50 to 64,0.644,Unfavorable
1.0,0.0,G,32.0,53.0,9.0,First call,1.0,40-44,Black,Male,Johnson,Less,No,Disapprove,Approve,Black,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Republican,40 to 49,0.718,Unfavorable
1.0,0.0,G,32.0,53.0,10.0,First call,1.0,,,,Chavez,Less,No,Approve,Disapprove,,Support Clinton,No,No,No,Better,Clinton,Independent,HS grad,30 to 50K,Moderate,,State,Complete,Little Texas,,,Independent/Other,,0.6920000000000001,Favorable
1.0,0.0,G,32.0,53.0,11.0,First call,1.0,40-44,Black,Male,Chavez,More,No,Disapprove,Disapprove,Black,Neither,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Democrat,40 to 49,0.7720000000000001,Unfavorable
1.0,0.0,G,32.0,53.0,12.0,First call,1.0,65 and over,Black,Female,Chavez,Less,No,Approve,Approve,Black,Support Clinton,No,No,Yes,Same,Clinton,Democrat,No HS,Under 15K,,65 and over,State,Complete,Little Texas,60 and over,65 and over,Democrat,65 and over,0.897,Favorable
1.0,0.0,G,32.0,53.0,13.0,First call,1.0,30-39,White,Male,Johnson,Less,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Republican,30 to 39,0.6489999999999999,Unfavorable
1.0,0.0,G,32.0,53.0,14.0,First call,1.0,45-49,White,Female,Chavez,Less,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Better,Clinton,Democrat,No HS,50 to 75K,Liberal,18 to 64,State,Complete,Little Texas,45 to 59,40 to 49,Democrat,40 to 49,0.6920000000000001,Favorable
1.0,0.0,G,32.0,53.0,15.0,First call,1.0,50-59,White,Female,Johnson,More,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Better,Clinton,Republican,HS grad,100K or more,Liberal,18 to 64,State,Complete,Little Texas,45 to 59,50 to 59,Republican,50 to 64,0.644,Favorable
1.0,0.0,G,32.0,53.0,16.0,First call,1.0,65 and over,White,,Johnson,Less,No,Disapprove,Approve,White,Oppose Clinton,,,Yes,Worse,Dole,Independent,HS grad,30 to 50K,Conservative,65 and over,State,Complete,Little Texas,60 and over,65 and over,Independent/Other,65 and over,0.758,Unfavorable
1.0,0.0,G,32.0,53.0,17.0,Second call,1.0,30-39,Hispanic,Female,Chavez,More,Yes,Disapprove,Disapprove,White,Neither,Yes,Yes,,Same,Clinton,Democrat,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Democrat,30 to 39,0.766,Unfavorable
1.0,0.0,G,32.0,53.0,18.0,Second call,1.0,25-29,White,Male,Johnson,More,No,Disapprove,Approve,White,Neither,No,Yes,Yes,Better,Dole,Republican,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Little Texas,18 to 29,25 to 29,Republican,25 to 29,0.642,Unfavorable
1.0,0.0,G,32.0,53.0,19.0,Second call,1.0,45-49,White,Male,Johnson,Less,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Worse,Dole,Something else,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Little Texas,45 to 59,40 to 49,Independent/Other,40 to 49,0.6489999999999999,Unfavorable
1.0,0.0,G,32.0,53.0,20.0,Second call,1.0,30-39,White,Male,Johnson,More,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Worse,Dole,Republican,Postgrad,30 to 50K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Republican,30 to 39,0.6489999999999999,Unfavorable
1.0,0.0,G,32.0,53.0,21.0,Second call,1.0,65 and over,White,Female,Johnson,More,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,No,Same,Clinton,Democrat,HS grad,30 to 50K,Conservative,65 and over,State,Complete,Little Texas,60 and over,65 and over,Democrat,65 and over,0.7529999999999999,Unfavorable
1.0,0.0,G,32.0,53.0,22.0,Second call,1.0,30-39,Hispanic,Female,Chavez,More,Yes,Approve,Approve,Hispanic,Support Clinton,No,No,No,Worse,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Democrat,30 to 39,0.766,Favorable
1.0,0.0,G,32.0,53.0,23.0,Second call,1.0,50-59,White,Female,Johnson,Less,No,Approve,Disapprove,White,Support Clinton,No,No,No,Worse,Clinton,Republican,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Little Texas,45 to 59,50 to 59,Republican,50 to 64,0.644,Favorable
1.0,0.0,G,32.0,53.0,24.0,Second call,1.0,40-44,White,Male,Johnson,Less,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Did not vote,Republican,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Republican,40 to 49,0.6489999999999999,Unfavorable
1.0,0.0,G,32.0,53.0,25.0,Second call,1.0,50-59,White,Male,Johnson,Less,No,Disapprove,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Little Texas,45 to 59,50 to 59,Republican,50 to 64,0.6489999999999999,Favorable
1.0,0.0,G,32.0,53.0,26.0,Second call,1.0,30-39,White,Male,Johnson,Less,No,Disapprove,Approve,White,Support Clinton,Yes,Yes,Yes,Worse,Did not vote,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Republican,30 to 39,0.6489999999999999,Unfavorable
1.0,0.0,G,32.0,53.0,27.0,Second call,1.0,40-44,White,Female,Chavez,Less,No,Disapprove,Approve,White,Neither,No,Yes,No,Worse,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Republican,40 to 49,0.6920000000000001,Unfavorable
1.0,0.0,G,32.0,53.0,28.0,Third call,1.0,45-49,White,Male,Johnson,Less,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Republican,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Little Texas,45 to 59,40 to 49,Republican,40 to 49,0.6489999999999999,Unfavorable
1.0,0.0,G,32.0,53.0,29.0,Third call,1.0,40-44,White,Male,Johnson,Less,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Little Texas,30 to 44,40 to 49,Republican,40 to 49,0.6489999999999999,Unfavorable
1.0,0.0,G,32.0,53.0,30.0,Third call,1.0,25-29,Hispanic,Female,Chavez,More,Yes,Disapprove,Approve,Hispanic,Oppose Clinton,Yes,Yes,Yes,Better,Clinton,Democrat,,50 to 75K,Liberal,18 to 64,State,Complete,Little Texas,18 to 29,25 to 29,Democrat,25 to 29,0.758,Unfavorable
1.0,0.0,G,32.0,53.0,31.0,Third call,1.0,30-39,White,Female,Johnson,Less,,Disapprove,Approve,White,Oppose Clinton,Yes,No,No,Worse,Dole,Republican,HS grad,30 to 50K,,18 to 64,State,Complete,Little Texas,30 to 44,30 to 39,Republican,30 to 39,0.644,Unfavorable
1.0,0.0,G,32.0,53.0,32.0,Third call,1.0,65 and over,White,Female,Chavez,More,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Democrat,No HS,15 to 30K,,65 and over,State,Complete,Little Texas,60 and over,65 and over,Democrat,65 and over,0.8089999999999999,Unfavorable
1.0,0.0,G,32.0,53.0,33.0,Third call,1.0,18-24,Hispanic,Female,Chavez,More,Yes,Disapprove,Approve,Hispanic,Neither,No,Yes,No,Better,Did not vote,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Little Texas,18 to 29,18 to 24,Democrat,18 to 24,0.758,Unfavorable
