V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45
1.0,0.0,G,14.0,84.0,25.0,Second call,1.0,45-49,White,Male,Moseley-Braun,Poshard,Approve,Disapprove,Poshard,For candidate,Support Clinton,No,Good,Neither,No,No,No,Better,Democrat,Mostly illegal,3.0,Some college,Catholic,100K or more,Moderate,18 to 64,Support,State,Complete,Collar counties,45 to 59,40 to 49,Independent/Other,40 to 49,0.606,Clin/Lwnsky,Favorable,No
1.0,0.0,G,14.0,84.0,26.0,Second call,1.0,65 and over,White,Male,Fitzgerald,Ryan,Disapprove,Approve,Ryan,Against candidate,Oppose Clinton,No,Good,Fitzgerald,Yes,Yes,Yes,Same,Republican,Mostly illegal,2.0,Postgrad,Protestant,100K or more,Conservative,65 and over,Oppose,State,Complete,Collar counties,60 and over,60 and over,Republican,65 and over,0.829,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,84.0,27.0,Second call,1.0,65 and over,White,Female,Fitzgerald,Ryan,,,,For candidate,Neither,Yes,Good,Fitzgerald,,,Yes,Same,Republican,Mostly illegal,2.0,Some college,Catholic,15 to 30K,Moderate,65 and over,Support,State,Complete,Collar counties,60 and over,60 and over,Republican,65 and over,0.762,,Unfavorable,No
1.0,0.0,G,14.0,84.0,28.0,Second call,1.0,60-64,White,Female,Fitzgerald,Ryan,Disapprove,Approve,Both,Against candidate,,No,Good,,Yes,Yes,,Same,Republican,Always legal,2.0,Postgrad,Protestant,100K or more,,18 to 64,Support,State,Complete,Collar counties,60 and over,60 and over,Republican,50 to 64,0.762,Taxes,Unfavorable,No
1.0,0.0,G,14.0,84.0,29.0,Second call,1.0,60-64,White,Female,Fitzgerald,Ryan,Disapprove,Approve,Both,For candidate,Oppose Clinton,No,Excellent,Fitzgerald,Yes,Yes,No,Better,Republican,Mostly illegal,3.0,College grad,Protestant,100K or more,Moderate,18 to 64,Oppose,State,Complete,Collar counties,60 and over,60 and over,Independent/Other,50 to 64,0.762,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,84.0,30.0,Second call,1.0,65 and over,White,Male,Fitzgerald,Ryan,,,Both,,,Yes,Good,,,,,,,Mostly illegal,,,,,,65 and over,,State,Not complete,Collar counties,60 and over,60 and over,,65 and over,0.829,Economy/jobs,,
1.0,0.0,G,14.0,84.0,31.0,Third call,1.0,65 and over,White,Female,Moseley-Braun,Poshard,Approve,Approve,Both,Against candidate,Support Clinton,,Good,Both,No,No,Yes,Better,Democrat,Mostly legal,3.0,College grad,Catholic,100K or more,Moderate,65 and over,Support,State,Complete,Collar counties,60 and over,60 and over,Independent/Other,65 and over,0.7840000000000001,,Unfavorable,No
1.0,0.0,G,14.0,84.0,32.0,Third call,1.0,40-44,White,Female,Moseley-Braun,Poshard,Approve,Disapprove,Neither,For candidate,Support Clinton,No,Good,Both,No,No,No,Better,Democrat,Mostly legal,3.0,College grad,Catholic,100K or more,Moderate,18 to 64,Support,State,Complete,Collar counties,30 to 44,40 to 49,Independent/Other,40 to 49,0.556,,Favorable,No
1.0,0.0,G,14.0,84.0,33.0,Third call,1.0,40-44,White,Female,Fitzgerald,Ryan,Disapprove,Approve,Ryan,Against candidate,Neither,No,Good,Fitzgerald,Yes,Yes,Yes,Same,Republican,Always legal,2.0,College grad,Catholic,,Moderate,18 to 64,Support,State,Complete,Collar counties,30 to 44,40 to 49,Republican,40 to 49,0.5389999999999999,Economy/jobs,Unfavorable,No
1.0,0.0,G,14.0,84.0,34.0,Third call,1.0,65 and over,White,Female,Fitzgerald,Ryan,Disapprove,Disapprove,,Against candidate,Oppose Clinton,Yes,,Fitzgerald,Yes,Yes,Yes,Same,Republican,Mostly illegal,2.0,College grad,Protestant,15 to 30K,Conservative,65 and over,Support,State,Complete,Collar counties,60 and over,60 and over,Republican,65 and over,0.762,,Unfavorable,No
1.0,0.0,G,14.0,84.0,35.0,Third call,1.0,50-59,White,Male,Fitzgerald,Ryan,Disapprove,Disapprove,Ryan,Against candidate,Neither,No,Good,Fitzgerald,Yes,Yes,Yes,Better,Republican,Always illegal,2.0,Postgrad,Catholic,100K or more,Moderate,18 to 64,Support,State,Complete,Collar counties,45 to 59,50 to 59,Republican,50 to 64,0.586,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,84.0,36.0,Third call,1.0,60-64,White,Male,Fitzgerald,Ryan,Disapprove,Disapprove,Both,For candidate,Oppose Clinton,Yes,Good,Fitzgerald,Yes,Yes,Yes,Worse,Republican,Mostly illegal,2.0,Postgrad,Catholic,100K or more,Conservative,18 to 64,Oppose,State,Complete,Collar counties,60 and over,60 and over,Republican,50 to 64,0.829,Abortion,Unfavorable,Yes
1.0,0.0,G,14.0,84.0,37.0,Third call,1.0,60-64,White,Female,Fitzgerald,Ryan,Disapprove,Disapprove,Ryan,For candidate,Oppose Clinton,,Good,Fitzgerald,Yes,Yes,Yes,Same,Republican,Always illegal,2.0,Some college,Protestant,,Moderate,18 to 64,Oppose,State,Complete,Collar counties,60 and over,60 and over,Republican,50 to 64,0.762,Abortion,Unfavorable,Yes
1.0,0.0,G,14.0,84.0,38.0,Third call,1.0,50-59,White,Male,Fitzgerald,Ryan,Approve,Approve,Neither,For candidate,Neither,No,Good,Neither,No,No,No,Better,Democrat,Mostly legal,2.0,Some college,Catholic,75 to 100K,Liberal,18 to 64,Support,State,Complete,Collar counties,45 to 59,50 to 59,Republican,50 to 64,0.586,Economy/jobs,Favorable,Yes
1.0,0.0,G,14.0,84.0,39.0,Third call,1.0,65 and over,White,Female,Fitzgerald,Ryan,Disapprove,Disapprove,Neither,For candidate,Oppose Clinton,Yes,Good,Fitzgerald,Yes,Yes,No,Same,,,2.0,College grad,Protestant,,Conservative,65 and over,Oppose,State,Complete,Collar counties,60 and over,60 and over,Republican,65 and over,0.762,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,84.0,40.0,Third call,1.0,50-59,White,Female,Fitzgerald,Ryan,Disapprove,Approve,Both,For candidate,Oppose Clinton,No,Good,Fitzgerald,Yes,Yes,Yes,Same,Republican,Mostly legal,2.0,Postgrad,Protestant,50 to 75K,Moderate,18 to 64,Oppose,State,Complete,Collar counties,45 to 59,50 to 59,Republican,50 to 64,0.5389999999999999,Economy/jobs,Unfavorable,No
1.0,0.0,G,14.0,84.0,41.0,Third call,1.0,30-39,White,Female,Moseley-Braun,Poshard,Approve,Disapprove,Neither,For candidate,Neither,No,Excellent,Moseley-Braun,No,No,Yes,Better,Democrat,Always legal,1.0,Postgrad,Protestant,100K or more,Liberal,18 to 64,Support,State,Complete,Collar counties,30 to 44,30 to 39,Democrat,30 to 39,0.556,Education,Favorable,No
1.0,0.0,G,14.0,84.0,42.0,Third call,1.0,50-59,White,Female,Fitzgerald,Ryan,Disapprove,,,For candidate,Oppose Clinton,No,Good,Fitzgerald,Yes,Yes,Yes,Same,Independent,Mostly illegal,2.0,College grad,Catholic,100K or more,Conservative,18 to 64,Support,State,Complete,Collar counties,45 to 59,50 to 59,Republican,50 to 64,0.5389999999999999,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,85.0,1.0,First call,1.0,18-24,White,Female,Fitzgerald,Ryan,,,,For candidate,,No,Good,,,,,,,Mostly illegal,,,,,,18 to 64,,State,Not complete,South,18 to 29,18 to 24,,18 to 24,1.714,Taxes,,
1.0,0.0,G,14.0,85.0,2.0,First call,1.0,40-44,White,Female,Fitzgerald,Ryan,Disapprove,Approve,Both,For candidate,Oppose Clinton,Yes,Not good,Fitzgerald,,Yes,Yes,Same,Republican,Always illegal,2.0,College grad,Protestant,15 to 30K,Liberal,18 to 64,Oppose,State,Complete,South,30 to 44,40 to 49,Republican,40 to 49,1.369,Abortion,Unfavorable,No
1.0,0.0,G,14.0,85.0,3.0,First call,1.0,40-44,White,Female,Fitzgerald,,Approve,Approve,Neither,Against candidate,Neither,No,Not good,Fitzgerald,No,No,Yes,Worse,Democrat,Mostly legal,1.0,Some college,Catholic,50 to 75K,Moderate,18 to 64,Support,State,Complete,South,30 to 44,40 to 49,Democrat,40 to 49,1.355,Social Security,Favorable,No
1.0,0.0,G,14.0,85.0,4.0,First call,1.0,30-39,White,Male,Fitzgerald,Ryan,Disapprove,Disapprove,Poshard,For candidate,Neither,No,Good,Neither,No,No,No,Worse,Republican,Mostly legal,2.0,HS grad,Other Christian,15 to 30K,Conservative,18 to 64,Oppose,State,Complete,South,30 to 44,30 to 39,Republican,30 to 39,1.278,Taxes,Unfavorable,No
1.0,0.0,G,14.0,85.0,5.0,First call,1.0,40-44,White,Male,Fitzgerald,Ryan,Disapprove,Disapprove,Neither,For candidate,Neither,No,Not good,Neither,Yes,Yes,Yes,Same,Republican,Mostly illegal,2.0,HS grad,Protestant,50 to 75K,Conservative,18 to 64,Oppose,State,Complete,South,30 to 44,40 to 49,Republican,40 to 49,1.278,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,85.0,6.0,First call,1.0,40-44,White,Male,Fitzgerald,Ryan,,,Neither,For candidate,,No,Good,,,,,,,Mostly legal,,,,,,18 to 64,,State,Not complete,South,30 to 44,40 to 49,,40 to 49,1.278,Social Security,,
1.0,0.0,G,14.0,85.0,7.0,First call,1.0,65 and over,White,Female,Fitzgerald,Ryan,Disapprove,Approve,Ryan,For candidate,Oppose Clinton,No,Good,Fitzgerald,,,Yes,Same,Republican,Mostly legal,2.0,College grad,Protestant,15 to 30K,Conservative,65 and over,Support,State,Complete,South,60 and over,60 and over,Republican,65 and over,1.583,Education,Unfavorable,No
1.0,0.0,G,14.0,85.0,8.0,First call,1.0,40-44,White,Male,Fitzgerald,Ryan,Approve,Approve,Both,For candidate,Neither,No,Good,Fitzgerald,Yes,Yes,Yes,Better,Democrat,Always legal,2.0,HS grad,Other Christian,30 to 50K,Moderate,18 to 64,Oppose,State,Complete,South,30 to 44,40 to 49,Republican,40 to 49,1.278,Social Security,Unfavorable,No
1.0,0.0,G,14.0,85.0,9.0,First call,1.0,50-59,White,Female,Moseley-Braun,Poshard,Approve,Disapprove,Both,For candidate,Support Clinton,Yes,Good,,No,No,Yes,Better,Democrat,Always illegal,1.0,HS grad,Protestant,30 to 50K,Moderate,18 to 64,Oppose,State,Complete,South,45 to 59,50 to 59,Democrat,50 to 64,1.106,Social Security,Favorable,No
1.0,0.0,G,14.0,85.0,10.0,First call,1.0,50-59,White,Female,Fitzgerald,Ryan,Disapprove,Approve,Both,For candidate,Neither,No,Good,Fitzgerald,No,Yes,Yes,Worse,Republican,Mostly legal,2.0,Some college,Protestant,15 to 30K,Moderate,18 to 64,Support,State,Complete,South,45 to 59,50 to 59,Republican,50 to 64,1.369,Economy/jobs,Unfavorable,No
1.0,0.0,G,14.0,85.0,11.0,Second call,1.0,25-29,White,Female,Moseley-Braun,Poshard,Approve,Approve,Both,For candidate,Neither,No,Good,Both,No,Yes,No,Better,Democrat,Mostly illegal,3.0,College grad,Other Christian,30 to 50K,Moderate,18 to 64,Oppose,State,Complete,South,18 to 29,25 to 29,Independent/Other,25 to 29,1.388,Education,Unfavorable,Yes
1.0,0.0,G,14.0,85.0,12.0,Second call,1.0,60-64,White,Female,Moseley-Braun,Poshard,Approve,Disapprove,Poshard,For candidate,Neither,No,Good,Both,No,No,No,Same,Democrat,Mostly illegal,1.0,HS grad,Protestant,15 to 30K,Moderate,18 to 64,Oppose,State,Complete,South,60 and over,60 and over,Democrat,50 to 64,1.28,Social Security,Favorable,No
1.0,0.0,G,14.0,85.0,13.0,Second call,1.0,65 and over,White,Male,Fitzgerald,Ryan,Approve,,Neither,Against candidate,Neither,No,Good,,No,No,Yes,Same,Democrat,Mostly legal,3.0,College grad,Protestant,50 to 75K,Conservative,65 and over,Support,State,Complete,South,60 and over,60 and over,Independent/Other,65 and over,1.478,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,85.0,14.0,Second call,1.0,65 and over,White,Female,Moseley-Braun,Poshard,Approve,,,For candidate,Neither,Yes,,,Yes,No,No,Better,Democrat,,1.0,,Protestant,15 to 30K,,65 and over,Support,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.28,Social Security,Favorable,No
1.0,0.0,G,14.0,85.0,15.0,Second call,1.0,65 and over,White,Male,,Ryan,,,Ryan,,,,Good,,,,,,,Mostly legal,,,,,,65 and over,,State,Not complete,South,60 and over,60 and over,,65 and over,1.3719999999999999,,,
1.0,0.0,G,14.0,85.0,16.0,Second call,1.0,60-64,White,Female,Fitzgerald,Ryan,,,,For candidate,,Yes,Good,,,,,,,Mostly illegal,,,,,,18 to 64,,State,Not complete,South,60 and over,60 and over,,50 to 64,1.583,Ethical standards,,
1.0,0.0,G,14.0,85.0,17.0,Second call,1.0,65 and over,White,Male,Moseley-Braun,Poshard,Approve,Disapprove,Poshard,For candidate,Neither,No,Good,Moseley-Braun,No,No,No,Same,Democrat,Mostly legal,1.0,,Protestant,,Moderate,65 and over,Oppose,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.196,,Favorable,Yes
1.0,0.0,G,14.0,85.0,18.0,Second call,1.0,65 and over,White,Female,Fitzgerald,Ryan,Disapprove,Approve,Both,For candidate,Oppose Clinton,Yes,Not good,Fitzgerald,Yes,Yes,Yes,Same,Republican,Mostly illegal,2.0,HS grad,Protestant,,Liberal,65 and over,Support,State,Complete,South,60 and over,60 and over,Republican,65 and over,1.583,,Unfavorable,No
1.0,0.0,G,14.0,85.0,19.0,Third call,1.0,40-44,White,Male,Fitzgerald,Poshard,Approve,Disapprove,,Against candidate,Support Clinton,Yes,Good,,No,No,No,Worse,,Always legal,3.0,Some college,Protestant,Under 15K,,18 to 64,Support,State,Complete,South,30 to 44,40 to 49,Independent/Other,40 to 49,1.246,Economy/jobs,Favorable,Yes
1.0,0.0,G,14.0,85.0,20.0,Third call,1.0,30-39,White,Female,Fitzgerald,Poshard,Approve,Approve,Both,Against candidate,Neither,Yes,Good,Fitzgerald,No,No,No,Worse,Republican,Mostly illegal,3.0,College grad,Other Christian,30 to 50K,Moderate,18 to 64,Support,State,Complete,South,30 to 44,30 to 39,Independent/Other,30 to 39,1.334,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,85.0,21.0,Third call,1.0,65 and over,White,Male,Fitzgerald,Ryan,Disapprove,Approve,Both,Against candidate,Neither,No,Good,Fitzgerald,Yes,Yes,Yes,Same,Republican,Mostly illegal,2.0,College grad,Catholic,30 to 50K,Conservative,65 and over,Support,State,Complete,South,60 and over,60 and over,Republican,65 and over,1.478,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,85.0,22.0,Third call,1.0,30-39,White,Male,,Poshard,,,Poshard,,,No,Good,,,,,,,Always legal,,,,,,18 to 64,,State,Not complete,South,30 to 44,30 to 39,,30 to 39,1.156,,,
1.0,0.0,G,14.0,85.0,23.0,Third call,1.0,65 and over,White,Female,,Ryan,,,Ryan,For candidate,,No,Poor,,,,,,,Mostly illegal,,,,,,65 and over,,State,Not complete,South,60 and over,60 and over,,65 and over,1.47,Social Security,,
1.0,0.0,G,14.0,85.0,24.0,Third call,1.0,45-49,White,Male,Fitzgerald,Ryan,Disapprove,Disapprove,Neither,For candidate,Neither,Yes,Good,Fitzgerald,Yes,Yes,Yes,Same,Republican,Always illegal,3.0,College grad,Protestant,30 to 50K,Conservative,18 to 64,Oppose,State,Complete,South,45 to 59,40 to 49,Independent/Other,40 to 49,1.278,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,85.0,25.0,Third call,1.0,50-59,White,Male,Fitzgerald,Ryan,Approve,Disapprove,Neither,Against candidate,Neither,Yes,Good,Neither,No,No,Yes,Same,Republican,Mostly illegal,1.0,HS grad,Protestant,15 to 30K,Moderate,18 to 64,Oppose,State,Complete,South,45 to 59,50 to 59,Democrat,50 to 64,1.278,Social Security,Unfavorable,No
1.0,0.0,G,14.0,85.0,26.0,Third call,1.0,65 and over,White,Male,Moseley-Braun,Poshard,Approve,Approve,Poshard,,Support Clinton,,Not good,Moseley-Braun,No,No,No,Same,Democrat,,1.0,HS grad,Protestant,Under 15K,Moderate,65 and over,Support,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.196,,Favorable,No
1.0,0.0,G,14.0,85.0,27.0,Third call,1.0,18-24,White,Female,Other,Poshard,Approve,Disapprove,Both,For candidate,Support Clinton,Yes,Good,Moseley-Braun,No,No,No,Better,,Mostly illegal,3.0,HS grad,Other Christian,15 to 30K,Moderate,18 to 64,Oppose,State,Complete,South,18 to 29,18 to 24,Independent/Other,18 to 24,1.971,Social Security,,Yes
1.0,0.0,G,14.0,85.0,28.0,Third call,1.0,65 and over,White,Female,Moseley-Braun,Poshard,Approve,Approve,Poshard,For candidate,Support Clinton,,Good,Moseley-Braun,No,No,No,Same,Democrat,,1.0,No HS,Protestant,Under 15K,Moderate,65 and over,Support,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.28,Social Security,Favorable,No
1.0,0.0,G,14.0,85.0,29.0,Third call,1.0,65 and over,White,Male,Fitzgerald,Ryan,,,Ryan,For candidate,,Yes,Not good,,,,,,,Mostly illegal,,,,,,65 and over,,State,Not complete,South,60 and over,60 and over,,65 and over,1.478,Abortion,,
1.0,0.0,G,14.0,85.0,30.0,Third call,1.0,65 and over,White,Male,Moseley-Braun,Poshard,Disapprove,Disapprove,Poshard,For candidate,Neither,No,Good,Moseley-Braun,Yes,Yes,Yes,Same,Democrat,Mostly illegal,3.0,HS grad,Something else,15 to 30K,Moderate,65 and over,Oppose,State,Complete,South,60 and over,60 and over,Independent/Other,65 and over,1.196,Ethical standards,Unfavorable,Yes
1.0,0.0,G,14.0,85.0,31.0,Third call,1.0,50-59,White,Male,Moseley-Braun,Poshard,Approve,Disapprove,Poshard,For candidate,Support Clinton,No,Good,Moseley-Braun,No,No,No,Better,Democrat,Mostly legal,1.0,HS grad,Other Christian,30 to 50K,Moderate,18 to 64,Oppose,State,Complete,South,45 to 59,50 to 59,Democrat,50 to 64,1.033,Taxes,Favorable,No
1.0,0.0,G,14.0,88.0,1.0,First call,1.0,65 and over,White,Female,Fitzgerald,Ryan,Disapprove,Approve,Ryan,For candidate,Neither,Yes,Excellent,Fitzgerald,No,Yes,Yes,Better,Republican,Always legal,2.0,HS grad,Protestant,50 to 75K,Liberal,65 and over,Oppose,State,Complete,South,60 and over,60 and over,Republican,65 and over,0.62,,Unfavorable,Yes
1.0,0.0,G,14.0,88.0,2.0,First call,1.0,30-39,White,Male,Fitzgerald,Ryan,Disapprove,Approve,Ryan,For candidate,Neither,No,Good,Fitzgerald,Yes,Yes,No,Better,Republican,Mostly legal,2.0,Some college,Other Christian,30 to 50K,Conservative,18 to 64,Oppose,State,Complete,South,30 to 44,30 to 39,Republican,30 to 39,0.5,Ethical standards,Unfavorable,Yes
1.0,0.0,G,14.0,88.0,3.0,First call,1.0,45-49,White,Female,Moseley-Braun,Poshard,Approve,Disapprove,Poshard,For candidate,Neither,No,Poor,Moseley-Braun,No,No,No,Same,Democrat,Mostly legal,1.0,Some college,Protestant,75 to 100K,Liberal,18 to 64,Oppose,State,Complete,South,45 to 59,40 to 49,Democrat,40 to 49,0.433,Economy/jobs,Favorable,No
1.0,0.0,G,14.0,88.0,4.0,First call,1.0,30-39,White,Female,Fitzgerald,Ryan,Approve,Disapprove,Ryan,For candidate,Oppose Clinton,No,Good,Fitzgerald,Yes,Yes,Yes,Worse,Republican,Mostly legal,2.0,HS grad,Catholic,50 to 75K,Moderate,18 to 64,,State,Complete,South,30 to 44,30 to 39,Republican,30 to 39,0.5349999999999999,Ethical standards,,Yes
1.0,0.0,G,14.0,88.0,5.0,First call,1.0,30-39,White,Male,Moseley-Braun,Poshard,Approve,Disapprove,Both,Against candidate,Neither,No,Good,Both,No,No,No,Better,Democrat,Always legal,1.0,College grad,Protestant,50 to 75K,Moderate,18 to 64,Support,State,Complete,South,30 to 44,30 to 39,Democrat,30 to 39,0.40499999999999997,Education,Favorable,No
1.0,0.0,G,14.0,88.0,6.0,First call,1.0,30-39,White,Female,Fitzgerald,Ryan,Disapprove,Approve,Poshard,For candidate,Neither,No,Good,Fitzgerald,No,Yes,Yes,Better,Republican,Always legal,2.0,College grad,Something else,50 to 75K,Moderate,18 to 64,Oppose,State,Complete,South,30 to 44,30 to 39,Republican,30 to 39,0.5349999999999999,Taxes,Unfavorable,Yes
1.0,0.0,G,14.0,88.0,7.0,First call,1.0,40-44,White,Female,Moseley-Braun,Poshard,Approve,Disapprove,Poshard,For candidate,Neither,No,Poor,Neither,No,No,No,Worse,Democrat,Mostly legal,1.0,Some college,Protestant,Under 15K,Conservative,18 to 64,Oppose,State,Complete,South,30 to 44,40 to 49,Democrat,40 to 49,0.433,Social Security,Favorable,Yes
1.0,0.0,G,14.0,88.0,8.0,First call,1.0,50-59,White,Female,Fitzgerald,Poshard,,,Poshard,For candidate,,Yes,Not good,,,,,,,Always illegal,,,,,,18 to 64,,State,Not complete,South,45 to 59,50 to 59,,50 to 64,0.522,Abortion,,
1.0,0.0,G,14.0,88.0,9.0,First call,1.0,30-39,Hispanic,Male,Fitzgerald,Ryan,Disapprove,Approve,Neither,Against candidate,Oppose Clinton,No,Good,Neither,Yes,Yes,No,Better,Democrat,Always legal,2.0,Some college,Catholic,30 to 50K,Moderate,18 to 64,Support,State,Complete,South,30 to 44,30 to 39,Republican,30 to 39,0.504,Abortion,Unfavorable,Yes
1.0,0.0,G,14.0,88.0,10.0,First call,1.0,65 and over,White,Male,Moseley-Braun,Poshard,Approve,Disapprove,Poshard,For candidate,Neither,No,Good,Neither,No,No,No,Same,Democrat,Mostly legal,1.0,Postgrad,Protestant,15 to 30K,Moderate,65 and over,Support,State,Complete,South,60 and over,60 and over,Democrat,65 and over,0.468,Abortion,Favorable,No
1.0,0.0,G,14.0,88.0,11.0,First call,1.0,40-44,White,Female,Fitzgerald,Poshard,Approve,Approve,Both,For candidate,Neither,No,Good,Both,No,No,,Worse,Democrat,Always legal,1.0,Some college,Protestant,30 to 50K,Moderate,18 to 64,Oppose,State,Complete,South,30 to 44,40 to 49,Democrat,40 to 49,0.522,Education,Favorable,Yes
1.0,0.0,G,14.0,88.0,12.0,Second call,1.0,,White,Male,Moseley-Braun,Poshard,Disapprove,Approve,Poshard,For candidate,Neither,,Good,Moseley-Braun,No,No,Yes,Better,Democrat,Mostly legal,1.0,College grad,Protestant,30 to 50K,Moderate,,Support,State,Complete,South,,,Democrat,,0.40499999999999997,,Unfavorable,Yes
1.0,0.0,G,14.0,88.0,13.0,Second call,1.0,30-39,White,Female,,Poshard,Approve,Approve,Poshard,,Neither,No,Not good,,No,No,No,Worse,Democrat,Mostly illegal,1.0,HS grad,Protestant,15 to 30K,Moderate,18 to 64,Oppose,State,Complete,South,30 to 44,30 to 39,Democrat,30 to 39,0.485,Education,Favorable,No
1.0,0.0,G,14.0,88.0,14.0,Second call,1.0,50-59,White,Female,Moseley-Braun,Poshard,Approve,Disapprove,Poshard,For candidate,Support Clinton,No,Good,Neither,No,No,No,Same,Democrat,Mostly illegal,1.0,Some college,Other Christian,50 to 75K,Moderate,18 to 64,Support,State,Complete,South,45 to 59,50 to 59,Democrat,50 to 64,0.433,Economy/jobs,Favorable,Yes
1.0,0.0,G,14.0,88.0,15.0,Second call,1.0,30-39,White,Male,Moseley-Braun,Poshard,Disapprove,Disapprove,Poshard,For candidate,Neither,Yes,Not good,Moseley-Braun,,,,Better,Republican,Mostly illegal,4.0,Some college,Protestant,Under 15K,Moderate,18 to 64,Support,State,Complete,South,30 to 44,30 to 39,Independent/Other,30 to 39,0.40499999999999997,Social Security,,No
1.0,0.0,G,14.0,88.0,16.0,Second call,1.0,30-39,White,Male,Moseley-Braun,Poshard,Approve,Approve,Poshard,For candidate,Neither,No,Not good,Moseley-Braun,No,No,No,Same,Democrat,Mostly illegal,1.0,College grad,Protestant,30 to 50K,Moderate,18 to 64,Support,State,Complete,South,30 to 44,30 to 39,Democrat,30 to 39,0.40499999999999997,Education,Favorable,No
1.0,0.0,G,14.0,88.0,17.0,Second call,1.0,30-39,White,Female,Moseley-Braun,Ryan,Disapprove,Approve,Ryan,For candidate,Oppose Clinton,Yes,Excellent,Moseley-Braun,Yes,Yes,Yes,Better,Republican,Always illegal,1.0,Some college,Protestant,15 to 30K,Moderate,18 to 64,Support,State,Complete,South,30 to 44,30 to 39,Democrat,30 to 39,0.445,Social Security,Favorable,Yes
1.0,0.0,G,14.0,88.0,18.0,Second call,1.0,65 and over,White,Female,Moseley-Braun,Poshard,Approve,Disapprove,Poshard,For candidate,Neither,No,Good,,No,No,No,Same,Democrat,Mostly illegal,1.0,Some college,Protestant,15 to 30K,Moderate,65 and over,Support,State,Complete,South,60 and over,60 and over,Democrat,65 and over,0.501,,Favorable,Yes
1.0,0.0,G,14.0,88.0,19.0,Second call,1.0,50-59,White,Female,Moseley-Braun,Poshard,Approve,Disapprove,Poshard,For candidate,Neither,No,Good,Neither,No,No,No,Same,Democrat,Mostly legal,1.0,HS grad,Protestant,30 to 50K,Moderate,18 to 64,Oppose,State,Complete,South,45 to 59,50 to 59,Democrat,50 to 64,0.433,Education,Unfavorable,No
1.0,0.0,G,14.0,88.0,20.0,Second call,1.0,60-64,White,Male,Fitzgerald,Poshard,Approve,Approve,Poshard,For candidate,Neither,No,Good,Fitzgerald,No,No,Yes,Same,Republican,Mostly illegal,3.0,HS grad,Protestant,30 to 50K,Moderate,18 to 64,Support,State,Complete,South,60 and over,60 and over,Independent/Other,50 to 64,0.5640000000000001,Education,Unfavorable,No
1.0,0.0,G,14.0,88.0,21.0,Second call,1.0,50-59,White,Male,Fitzgerald,Ryan,Disapprove,Approve,Both,For candidate,Oppose Clinton,Yes,Good,Fitzgerald,Yes,Yes,,Same,Republican,Mostly illegal,2.0,College grad,Protestant,30 to 50K,Conservative,18 to 64,Support,State,Complete,South,45 to 59,50 to 59,Republican,50 to 64,0.5,Ethical standards,Unfavorable,Yes
1.0,0.0,G,14.0,88.0,22.0,Second call,1.0,40-44,White,Female,Moseley-Braun,Poshard,Approve,Approve,Both,For candidate,Neither,No,Not good,Both,No,No,No,Better,Democrat,Mostly legal,1.0,Some college,Protestant,50 to 75K,Liberal,18 to 64,Support,State,Complete,South,30 to 44,40 to 49,Democrat,40 to 49,0.433,Ethical standards,Favorable,Yes
1.0,0.0,G,14.0,88.0,23.0,Second call,1.0,40-44,White,Male,,Poshard,Approve,Approve,Poshard,Against candidate,Neither,Yes,Good,Fitzgerald,No,No,No,Better,Democrat,Mostly illegal,2.0,No HS,Other Christian,50 to 75K,Liberal,18 to 64,Support,State,Complete,South,30 to 44,40 to 49,Republican,40 to 49,0.452,,Favorable,No
1.0,0.0,G,14.0,88.0,24.0,Third call,1.0,18-24,White,Male,Moseley-Braun,Poshard,Disapprove,Approve,Both,For candidate,Neither,No,Good,Both,No,Yes,Yes,Same,Democrat,Mostly legal,1.0,Some college,Protestant,15 to 30K,Moderate,18 to 64,Oppose,State,Complete,South,18 to 29,18 to 24,Democrat,18 to 24,0.506,Education,Unfavorable,Yes
1.0,0.0,G,14.0,88.0,25.0,Third call,1.0,18-24,White,Female,Moseley-Braun,Poshard,Approve,Approve,Poshard,Against candidate,Support Clinton,Yes,Not good,Neither,No,No,No,Same,Democrat,Always legal,1.0,Some college,Protestant,Under 15K,Conservative,18 to 64,Oppose,State,Complete,South,18 to 29,18 to 24,Democrat,18 to 24,0.5429999999999999,Economy/jobs,Favorable,No
