V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
1.0,0.0,G,17.0,34.0,30.0,Second call,1.0,65 and over,White,Female,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Same,Republican,75 to 100K,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.765
1.0,0.0,G,17.0,34.0,31.0,Second call,1.0,65 and over,White,Female,Felenciano,Graves,Approve,Disapprove,Support Clinton,No,No,No,,Same,Independent,30 to 50K,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,65 and over,1.355
1.0,0.0,G,17.0,34.0,32.0,Second call,1.0,18-24,White,Female,Brownback,Graves,Disapprove,Disapprove,Neither,No,No,Yes,Yes,Better,Independent,30 to 50K,Liberal,18 to 64,State,KC suburbs/SE,18 to 29,18 to 24,Independent/Other,18 to 24,1.634
1.0,0.0,G,17.0,34.0,33.0,Second call,1.0,65 and over,White,Female,Brownback,Graves,Disapprove,Approve,Neither,No,Yes,Yes,No,Same,Republican,100K or more,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.765
1.0,0.0,G,17.0,34.0,34.0,Second call,1.0,65 and over,White,Female,Felenciano,Sawyer,Approve,Disapprove,Neither,No,No,No,No,Same,Democrat,50 to 75K,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Democrat,65 and over,1.589
1.0,0.0,G,17.0,34.0,35.0,Second call,1.0,65 and over,White,Female,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Better,Republican,,,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.765
1.0,0.0,G,17.0,34.0,36.0,Third call,1.0,40-44,White,Female,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Worse,Republican,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Republican,40 to 49,1.514
1.0,0.0,G,17.0,34.0,37.0,Third call,1.0,65 and over,White,Female,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,,Same,Something else,30 to 50K,Conservative,65 and over,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,65 and over,1.765
1.0,0.0,G,17.0,34.0,38.0,Third call,1.0,40-44,White,Male,Brownback,Graves,Approve,Approve,Neither,No,No,No,Yes,Better,Republican,100K or more,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Republican,40 to 49,1.5899999999999999
1.0,0.0,G,17.0,34.0,39.0,Third call,1.0,40-44,White,Female,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Same,Republican,50 to 75K,Conservative,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Republican,40 to 49,1.514
1.0,0.0,G,17.0,34.0,40.0,Third call,1.0,40-44,White,Female,Felenciano,Sawyer,Approve,Approve,Neither,No,No,No,Yes,,Democrat,15 to 30K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Democrat,40 to 49,1.363
1.0,0.0,G,17.0,34.0,41.0,Third call,1.0,50-59,White,Male,Felenciano,Graves,Approve,Disapprove,Support Clinton,No,No,No,Yes,Better,Democrat,100K or more,Liberal,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Democrat,50 to 64,1.22
1.0,0.0,G,17.0,34.0,42.0,Third call,1.0,65 and over,White,Female,Brownback,Graves,Approve,Approve,Neither,Yes,No,No,No,Better,Independent,50 to 75K,Conservative,65 and over,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,65 and over,1.765
1.0,0.0,G,17.0,34.0,43.0,Third call,1.0,50-59,White,Male,Felenciano,,Approve,Disapprove,Neither,No,No,No,Yes,Same,Democrat,30 to 50K,Liberal,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Democrat,50 to 64,1.278
1.0,0.0,G,17.0,34.0,44.0,Third call,1.0,65 and over,White,Male,Brownback,Graves,Approve,Disapprove,Neither,No,Yes,Yes,No,Same,Republican,,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,1.851
1.0,0.0,G,17.0,34.0,45.0,Third call,1.0,40-44,White,Female,Brownback,Graves,Disapprove,Approve,Neither,No,No,No,Yes,Same,Republican,100K or more,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Republican,40 to 49,1.514
1.0,0.0,G,17.0,36.0,1.0,First call,1.0,65 and over,White,Female,Felenciano,Graves,Approve,Disapprove,Support Clinton,No,No,No,Yes,Better,Independent,30 to 50K,Liberal,65 and over,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,65 and over,0.6859999999999999
1.0,0.0,G,17.0,36.0,2.0,First call,1.0,65 and over,White,Female,Felenciano,Sawyer,Approve,Disapprove,Neither,No,No,No,No,Better,Democrat,Under 15K,Liberal,65 and over,State,KC suburbs/SE,60 and over,60 and over,Democrat,65 and over,0.803
1.0,0.0,G,17.0,36.0,3.0,First call,1.0,30-39,White,Female,Brownback,Graves,Approve,Disapprove,Neither,No,No,No,No,Better,Democrat,30 to 50K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Democrat,30 to 39,0.767
1.0,0.0,G,17.0,36.0,4.0,First call,1.0,45-49,White,Female,Felenciano,Graves,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Better,Independent,75 to 100K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Independent/Other,40 to 49,0.589
1.0,0.0,G,17.0,36.0,5.0,First call,1.0,25-29,White,Female,Brownback,Graves,Approve,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Worse,Independent,50 to 75K,Conservative,18 to 64,State,KC suburbs/SE,18 to 29,25 to 29,Independent/Other,25 to 29,0.827
1.0,0.0,G,17.0,36.0,6.0,First call,1.0,65 and over,White,Female,Brownback,Graves,Disapprove,Disapprove,Neither,No,No,Yes,Yes,Same,Republican,50 to 75K,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,0.894
1.0,0.0,G,17.0,36.0,7.0,First call,1.0,50-59,White,Male,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,,Yes,Yes,Yes,Same,Republican,,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Republican,50 to 64,0.805
1.0,0.0,G,17.0,36.0,8.0,First call,1.0,,White,Female,Felenciano,Graves,Disapprove,Disapprove,,,,,,,,,,,State,KC suburbs/SE,,,,,0.589
1.0,0.0,G,17.0,36.0,9.0,First call,1.0,30-39,White,Female,Felenciano,Graves,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Better,Independent,30 to 50K,Liberal,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Independent/Other,30 to 39,0.589
1.0,0.0,G,17.0,36.0,10.0,First call,1.0,30-39,White,Male,Felenciano,Graves,Disapprove,Disapprove,Neither,No,No,No,Yes,Better,Independent,30 to 50K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Independent/Other,30 to 39,0.6189999999999999
1.0,0.0,G,17.0,36.0,11.0,First call,1.0,50-59,White,Female,Felenciano,Graves,Approve,Disapprove,Neither,No,No,No,Yes,Same,Democrat,30 to 50K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Democrat,50 to 64,0.589
1.0,0.0,G,17.0,36.0,12.0,First call,1.0,40-44,White,Female,Brownback,Graves,Approve,Approve,Neither,No,No,Yes,No,Same,Independent,15 to 30K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Independent/Other,40 to 49,0.767
1.0,0.0,G,17.0,36.0,13.0,First call,1.0,45-49,White,Male,Felenciano,Graves,Disapprove,Disapprove,Neither,No,No,Yes,Yes,Better,Republican,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Republican,40 to 49,0.6189999999999999
1.0,0.0,G,17.0,36.0,14.0,First call,1.0,18-24,White,Male,Brownback,Other,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,No,Better,Republican,30 to 50K,Conservative,18 to 64,State,KC suburbs/SE,18 to 29,18 to 24,Republican,18 to 24,1.217
1.0,0.0,G,17.0,36.0,15.0,First call,1.0,30-39,White,Female,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Same,Independent,30 to 50K,Liberal,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Independent/Other,30 to 39,0.767
1.0,0.0,G,17.0,36.0,16.0,Second call,1.0,50-59,White,Female,Brownback,,Disapprove,Disapprove,Neither,No,No,Yes,Yes,Same,Democrat,15 to 30K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Democrat,50 to 64,0.802
1.0,0.0,G,17.0,36.0,17.0,Second call,1.0,25-29,White,Male,Brownback,Graves,Disapprove,Disapprove,Neither,No,Yes,Yes,No,Same,Republican,15 to 30K,Conservative,18 to 64,State,KC suburbs/SE,18 to 29,25 to 29,Republican,25 to 29,0.869
1.0,0.0,G,17.0,36.0,18.0,Second call,1.0,50-59,White,Male,Felenciano,Sawyer,Approve,Disapprove,Support Clinton,No,No,Yes,No,Same,Democrat,100K or more,Liberal,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Democrat,50 to 64,0.722
1.0,0.0,G,17.0,36.0,19.0,Second call,1.0,65 and over,White,Female,Felenciano,Graves,Approve,Disapprove,Neither,No,No,No,Yes,Better,Independent,15 to 30K,Liberal,65 and over,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,65 and over,0.6859999999999999
1.0,0.0,G,17.0,36.0,20.0,Second call,1.0,30-39,White,Female,Brownback,Graves,Approve,Disapprove,Neither,No,No,No,,Same,Democrat,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Democrat,30 to 39,0.767
1.0,0.0,G,17.0,36.0,21.0,Second call,1.0,30-39,White,Male,Felenciano,Graves,Disapprove,Disapprove,Neither,No,No,Yes,Yes,Better,Independent,50 to 75K,Liberal,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Independent/Other,30 to 39,0.6189999999999999
1.0,0.0,G,17.0,36.0,22.0,Second call,1.0,50-59,White,Male,Felenciano,Sawyer,Approve,Disapprove,Neither,No,No,No,Yes,Better,Independent,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Independent/Other,50 to 64,0.722
1.0,0.0,G,17.0,36.0,23.0,Second call,1.0,65 and over,White,Female,Felenciano,Graves,Approve,Disapprove,Neither,No,No,No,Yes,Same,Republican,,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,0.6859999999999999
1.0,0.0,G,17.0,36.0,24.0,Second call,1.0,65 and over,White,Male,Brownback,Graves,Approve,Disapprove,Neither,No,No,No,,Same,Democrat,15 to 30K,Conservative,65 and over,State,KC suburbs/SE,60 and over,60 and over,Democrat,65 and over,0.9380000000000001
1.0,0.0,G,17.0,36.0,25.0,Second call,1.0,40-44,White,Female,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Better,Republican,50 to 75K,Conservative,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Republican,40 to 49,0.767
1.0,0.0,G,17.0,36.0,26.0,Second call,1.0,40-44,White,Male,Brownback,Graves,Disapprove,Approve,Neither,No,Yes,Yes,No,Better,Republican,50 to 75K,Conservative,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Republican,40 to 49,0.805
1.0,0.0,G,17.0,36.0,27.0,Second call,1.0,18-24,White,Female,,Graves,,,Neither,,,,,Same,Independent,15 to 30K,Conservative,18 to 64,State,KC suburbs/SE,18 to 29,18 to 24,Independent/Other,18 to 24,0.767
1.0,0.0,G,17.0,36.0,28.0,Second call,1.0,65 and over,White,Female,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Same,Republican,15 to 30K,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Republican,65 and over,0.894
1.0,0.0,G,17.0,36.0,29.0,Second call,1.0,50-59,White,Male,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Better,Republican,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Republican,50 to 64,0.805
1.0,0.0,G,17.0,36.0,30.0,Third call,1.0,18-24,White,Female,Felenciano,Graves,,Disapprove,Neither,No,No,,,,,,,18 to 64,State,KC suburbs/SE,18 to 29,18 to 24,,18 to 24,0.636
1.0,0.0,G,17.0,36.0,31.0,Third call,1.0,40-44,White,Female,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Better,Independent,30 to 50K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Independent/Other,40 to 49,0.767
1.0,0.0,G,17.0,36.0,32.0,Third call,1.0,18-24,White,Male,Brownback,Graves,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Same,Something else,30 to 50K,Conservative,18 to 64,State,KC suburbs/SE,18 to 29,18 to 24,Independent/Other,18 to 24,0.869
1.0,0.0,G,17.0,36.0,33.0,Third call,1.0,65 and over,White,Female,Brownback,Graves,Approve,Disapprove,Neither,No,No,,Yes,Same,Independent,,Moderate,65 and over,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,65 and over,0.894
1.0,0.0,G,17.0,36.0,34.0,Third call,1.0,40-44,White,Female,Felenciano,Graves,Approve,Disapprove,Neither,No,No,No,Yes,Same,Independent,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Independent/Other,40 to 49,0.589
1.0,0.0,G,17.0,36.0,35.0,Third call,1.0,25-29,White,Male,Brownback,Graves,Approve,Approve,Neither,No,No,No,No,Better,Republican,30 to 50K,Moderate,18 to 64,State,KC suburbs/SE,18 to 29,25 to 29,Republican,25 to 29,0.869
1.0,0.0,G,17.0,36.0,36.0,Third call,1.0,40-44,White,Female,Felenciano,Sawyer,Approve,Disapprove,Support Clinton,No,No,No,No,Same,Democrat,50 to 75K,Liberal,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Democrat,40 to 49,0.689
1.0,0.0,G,17.0,36.0,37.0,Third call,1.0,50-59,Hispanic,Female,Brownback,Graves,Approve,Disapprove,Neither,No,No,No,Yes,Better,Republican,30 to 50K,Conservative,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Republican,50 to 64,0.612
1.0,0.0,G,17.0,36.0,38.0,Third call,1.0,40-44,White,Female,Brownback,Graves,Approve,Approve,Neither,No,No,No,No,Better,Democrat,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,40 to 49,Democrat,40 to 49,0.767
1.0,0.0,G,17.0,36.0,39.0,Third call,1.0,30-39,Asian,Male,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Same,Independent,30 to 50K,Moderate,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Independent/Other,30 to 39,0.805
1.0,0.0,G,17.0,36.0,40.0,Third call,1.0,65 and over,Hispanic,Female,Felenciano,Sawyer,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Democrat,30 to 50K,Liberal,65 and over,State,KC suburbs/SE,60 and over,60 and over,Democrat,65 and over,0.642
1.0,0.0,G,17.0,36.0,41.0,Third call,1.0,60-64,White,Male,Felenciano,Sawyer,Approve,Disapprove,Neither,No,No,No,Yes,Same,Democrat,30 to 50K,Liberal,18 to 64,State,KC suburbs/SE,60 and over,60 and over,Democrat,50 to 64,0.8420000000000001
1.0,0.0,G,17.0,36.0,42.0,Third call,1.0,50-59,White,Male,Felenciano,Graves,Disapprove,Disapprove,Neither,No,No,No,Yes,Same,Democrat,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Democrat,50 to 64,0.6189999999999999
1.0,0.0,G,17.0,36.0,43.0,Third call,1.0,30-39,White,Female,Felenciano,Graves,Approve,Approve,Neither,No,No,No,No,Same,Democrat,30 to 50K,Conservative,18 to 64,State,KC suburbs/SE,30 to 44,30 to 39,Democrat,30 to 39,0.589
1.0,0.0,G,17.0,36.0,44.0,Third call,1.0,18-24,White,Male,Other,Other,Approve,Disapprove,Neither,No,No,No,No,Same,Something else,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,18 to 29,18 to 24,Independent/Other,18 to 24,1.49
1.0,0.0,G,17.0,36.0,45.0,Third call,1.0,60-64,White,Male,Felenciano,Graves,Approve,Disapprove,Support Clinton,No,No,No,No,Same,Democrat,30 to 50K,Conservative,18 to 64,State,KC suburbs/SE,60 and over,60 and over,Democrat,50 to 64,0.7189999999999999
1.0,0.0,G,17.0,36.0,46.0,Third call,1.0,60-64,White,Female,Felenciano,Graves,Approve,Disapprove,Neither,No,No,No,Yes,Better,Independent,15 to 30K,Moderate,18 to 64,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,50 to 64,0.6859999999999999
1.0,0.0,G,17.0,36.0,47.0,Third call,1.0,45-49,White,Male,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Better,Republican,100K or more,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,40 to 49,Republican,40 to 49,0.805
1.0,0.0,G,17.0,36.0,48.0,Third call,1.0,50-59,White,Male,Felenciano,Sawyer,Approve,Disapprove,Neither,No,No,No,No,Same,Democrat,50 to 75K,Moderate,18 to 64,State,KC suburbs/SE,45 to 59,50 to 59,Democrat,50 to 64,0.722
1.0,0.0,G,17.0,36.0,49.0,Third call,1.0,60-64,White,Female,Felenciano,Graves,Approve,Disapprove,Neither,No,No,No,Yes,Better,Independent,15 to 30K,Moderate,18 to 64,State,KC suburbs/SE,60 and over,60 and over,Independent/Other,50 to 64,0.6859999999999999
1.0,0.0,G,17.0,50.0,1.0,First call,1.0,40-44,White,Male,Brownback,Graves,Disapprove,Approve,Oppose Clinton,,Yes,Yes,No,Same,Republican,30 to 50K,Conservative,18 to 64,State,Witchita area,30 to 44,40 to 49,Republican,40 to 49,0.6349999999999999
1.0,0.0,G,17.0,50.0,2.0,First call,1.0,40-44,White,Male,Brownback,Other,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Same,Republican,50 to 75K,Conservative,18 to 64,State,Witchita area,30 to 44,40 to 49,Republican,40 to 49,0.891
1.0,0.0,G,17.0,50.0,3.0,First call,1.0,60-64,White,Male,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Yes,Worse,Republican,75 to 100K,Conservative,18 to 64,State,Witchita area,60 and over,60 and over,Republican,50 to 64,0.725
1.0,0.0,G,17.0,50.0,4.0,First call,1.0,50-59,White,Male,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,No,Same,Republican,15 to 30K,Conservative,18 to 64,State,Witchita area,45 to 59,50 to 59,Republican,50 to 64,0.6349999999999999
1.0,0.0,G,17.0,50.0,5.0,First call,1.0,60-64,White,Female,Felenciano,Graves,Approve,Disapprove,Support Clinton,No,No,No,No,Same,Independent,15 to 30K,Moderate,18 to 64,State,Witchita area,60 and over,60 and over,Independent/Other,50 to 64,0.9500000000000001
1.0,0.0,G,17.0,50.0,6.0,First call,1.0,50-59,White,Male,Brownback,Graves,Disapprove,Disapprove,Neither,No,Yes,Yes,No,Worse,Independent,75 to 100K,Conservative,18 to 64,State,Witchita area,45 to 59,50 to 59,Independent/Other,50 to 64,0.6349999999999999
1.0,0.0,G,17.0,50.0,7.0,First call,1.0,65 and over,White,Male,Felenciano,Sawyer,Approve,Disapprove,Neither,No,No,No,No,Better,Something else,100K or more,Moderate,65 and over,State,Witchita area,60 and over,60 and over,Independent/Other,65 and over,1.06
1.0,0.0,G,17.0,50.0,8.0,First call,1.0,45-49,White,Male,Brownback,Graves,Approve,Disapprove,Neither,No,No,No,Yes,Better,Independent,30 to 50K,Conservative,18 to 64,State,Witchita area,45 to 59,40 to 49,Independent/Other,40 to 49,0.6349999999999999
1.0,0.0,G,17.0,50.0,9.0,First call,1.0,45-49,White,Female,Felenciano,Graves,Disapprove,Approve,Neither,No,No,Yes,Yes,Same,Republican,30 to 50K,Conservative,18 to 64,State,Witchita area,45 to 59,40 to 49,Republican,40 to 49,0.8300000000000001
1.0,0.0,G,17.0,50.0,10.0,First call,1.0,45-49,White,Male,Felenciano,Graves,Disapprove,Approve,Neither,No,No,Yes,Yes,Same,Republican,30 to 50K,Moderate,18 to 64,State,Witchita area,45 to 59,40 to 49,Republican,40 to 49,0.791
1.0,0.0,G,17.0,50.0,11.0,First call,1.0,45-49,White,Male,Brownback,Graves,Approve,Disapprove,,No,No,No,No,Same,Republican,50 to 75K,Conservative,18 to 64,State,Witchita area,45 to 59,40 to 49,Republican,40 to 49,0.6349999999999999
1.0,0.0,G,17.0,50.0,12.0,First call,1.0,30-39,White,Male,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Better,Republican,50 to 75K,Conservative,18 to 64,State,Witchita area,30 to 44,30 to 39,Republican,30 to 39,0.6349999999999999
1.0,0.0,G,17.0,50.0,13.0,First call,1.0,45-49,White,Male,Felenciano,Sawyer,Approve,Disapprove,Neither,No,No,No,Yes,Same,Independent,30 to 50K,Moderate,18 to 64,State,Witchita area,45 to 59,40 to 49,Independent/Other,40 to 49,0.925
1.0,0.0,G,17.0,50.0,14.0,First call,1.0,30-39,White,Male,Brownback,Graves,Disapprove,Disapprove,Neither,Yes,Yes,Yes,No,Better,Republican,15 to 30K,Conservative,18 to 64,State,Witchita area,30 to 44,30 to 39,Republican,30 to 39,0.6349999999999999
1.0,0.0,G,17.0,50.0,15.0,First call,1.0,45-49,White,Female,Felenciano,Sawyer,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Same,Democrat,30 to 50K,Moderate,18 to 64,State,Witchita area,45 to 59,40 to 49,Democrat,40 to 49,0.97
1.0,0.0,G,17.0,50.0,16.0,Second call,1.0,65 and over,White,Female,Felenciano,,Approve,Disapprove,Neither,No,No,No,No,Same,Republican,15 to 30K,Moderate,65 and over,State,Witchita area,60 and over,60 and over,Republican,65 and over,0.9920000000000001
1.0,0.0,G,17.0,50.0,17.0,Second call,1.0,65 and over,White,Female,,Graves,Disapprove,Approve,Neither,Yes,Yes,Yes,No,Same,Democrat,Under 15K,Conservative,65 and over,State,Witchita area,60 and over,60 and over,Democrat,65 and over,0.8280000000000001
1.0,0.0,G,17.0,50.0,18.0,Second call,1.0,65 and over,White,Female,Brownback,Graves,Disapprove,Disapprove,Oppose Clinton,,Yes,Yes,Yes,Same,Republican,,Conservative,65 and over,State,Witchita area,60 and over,60 and over,Republican,65 and over,0.762
1.0,0.0,G,17.0,50.0,19.0,Second call,1.0,65 and over,White,Female,Felenciano,Sawyer,Approve,Disapprove,Neither,Yes,Yes,Yes,Yes,Same,Something else,15 to 30K,Conservative,65 and over,State,Witchita area,60 and over,60 and over,Independent/Other,65 and over,1.11
1.0,0.0,G,17.0,50.0,20.0,Second call,1.0,65 and over,White,Female,Brownback,Sawyer,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Same,Republican,Under 15K,Conservative,65 and over,State,Witchita area,60 and over,60 and over,Republican,65 and over,0.8920000000000001
1.0,0.0,G,17.0,50.0,21.0,Second call,1.0,65 and over,White,Female,Felenciano,Graves,Approve,Disapprove,Support Clinton,No,No,No,Yes,Same,Independent,15 to 30K,Moderate,65 and over,State,Witchita area,60 and over,60 and over,Independent/Other,65 and over,0.9500000000000001
1.0,0.0,G,17.0,50.0,22.0,Second call,1.0,45-49,White,Male,Brownback,Sawyer,Disapprove,Disapprove,Neither,,Yes,Yes,Yes,Same,Republican,30 to 50K,Conservative,18 to 64,State,Witchita area,45 to 59,40 to 49,Republican,40 to 49,0.744
1.0,0.0,G,17.0,50.0,23.0,Second call,1.0,50-59,White,Male,Brownback,Graves,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Yes,Same,Independent,30 to 50K,Liberal,18 to 64,State,Witchita area,45 to 59,50 to 59,Independent/Other,50 to 64,0.6349999999999999
1.0,0.0,G,17.0,50.0,24.0,Second call,1.0,30-39,White,Female,Brownback,Graves,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,No,Same,Republican,15 to 30K,Conservative,18 to 64,State,Witchita area,30 to 44,30 to 39,Republican,30 to 39,0.666
1.0,0.0,G,17.0,50.0,25.0,Second call,1.0,30-39,White,Female,Brownback,Graves,,,Neither,No,No,No,,Same,,15 to 30K,,18 to 64,State,Witchita area,30 to 44,30 to 39,,30 to 39,0.666
1.0,0.0,G,17.0,50.0,26.0,Second call,1.0,30-39,White,Male,Felenciano,Graves,Approve,Disapprove,Neither,No,No,No,No,Better,Democrat,50 to 75K,Moderate,18 to 64,State,Witchita area,30 to 44,30 to 39,Democrat,30 to 39,0.791
1.0,0.0,G,17.0,50.0,27.0,Second call,1.0,45-49,White,Male,Brownback,Graves,Approve,Approve,Neither,No,No,No,No,Better,Republican,30 to 50K,Moderate,18 to 64,State,Witchita area,45 to 59,40 to 49,Republican,40 to 49,0.6349999999999999
1.0,0.0,G,17.0,50.0,28.0,Second call,1.0,65 and over,White,Male,Brownback,Graves,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Same,Republican,15 to 30K,Moderate,65 and over,State,Witchita area,60 and over,60 and over,Republican,65 and over,0.725
1.0,0.0,G,17.0,50.0,29.0,Second call,1.0,40-44,White,Male,Brownback,Graves,Disapprove,Approve,Neither,No,No,Yes,Yes,Better,Democrat,50 to 75K,Moderate,18 to 64,State,Witchita area,30 to 44,40 to 49,Democrat,40 to 49,0.6349999999999999
1.0,0.0,G,17.0,50.0,30.0,Second call,1.0,30-39,White,Female,Brownback,Graves,Disapprove,Disapprove,Neither,No,No,No,Yes,Same,Independent,15 to 30K,Moderate,18 to 64,State,Witchita area,30 to 44,30 to 39,Independent/Other,30 to 39,0.666
1.0,0.0,G,17.0,50.0,31.0,Second call,1.0,60-64,White,Female,Felenciano,Sawyer,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Democrat,15 to 30K,Moderate,18 to 64,State,Witchita area,60 and over,60 and over,Democrat,50 to 64,1.11
1.0,0.0,G,17.0,50.0,32.0,Third call,1.0,40-44,White,Male,Felenciano,Sawyer,Approve,Disapprove,Neither,Yes,Yes,Yes,Yes,Same,Democrat,15 to 30K,Moderate,18 to 64,State,Witchita area,30 to 44,40 to 49,Democrat,40 to 49,0.925
1.0,0.0,G,17.0,50.0,33.0,Third call,1.0,60-64,White,Female,Brownback,Graves,Disapprove,Disapprove,Neither,No,Yes,No,Yes,Better,Republican,50 to 75K,Moderate,18 to 64,State,Witchita area,60 and over,60 and over,Republican,50 to 64,0.762
1.0,0.0,G,17.0,50.0,34.0,Third call,1.0,65 and over,White,Male,Felenciano,Graves,Approve,Disapprove,Support Clinton,No,No,No,No,Same,Republican,30 to 50K,Moderate,65 and over,State,Witchita area,60 and over,60 and over,Republican,65 and over,0.905
1.0,0.0,G,17.0,50.0,35.0,Third call,1.0,50-59,White,Female,Felenciano,Graves,Approve,Disapprove,Neither,No,No,No,No,Same,Democrat,15 to 30K,Liberal,18 to 64,State,Witchita area,45 to 59,50 to 59,Democrat,50 to 64,0.8300000000000001
1.0,0.0,G,17.0,50.0,36.0,Third call,1.0,60-64,White,Male,Brownback,Graves,Approve,Disapprove,Neither,No,No,No,Yes,Better,Republican,50 to 75K,Moderate,18 to 64,State,Witchita area,60 and over,60 and over,Republican,50 to 64,0.725
