V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
1.0,0.0,G,42.0,26.0,12.0,First call,1.0,65 and over,White,Female,Schmidt,Hunhoff,Moser,Approve,Approve,Neither,No,No,Yes,Same,Clinton,,No,Under 15K,Conservative,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,,65 and over,0.5489999999999999
1.0,0.0,G,42.0,26.0,13.0,First call,1.0,65 and over,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,,Yes,Yes,Yes,Same,Dole,Republican,Yes,,Moderate,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.86
1.0,0.0,G,42.0,26.0,14.0,First call,1.0,65 and over,White,Male,Schmidt,Hunhoff,Moser,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Clinton,Independent,Yes,Under 15K,Moderate,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Independent/Other,65 and over,0.511
1.0,0.0,G,42.0,26.0,15.0,First call,1.0,50-59,White,Female,Daschle,Hunhoff,Moser,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Republican,No,30 to 50K,Conservative,18 to 64,Approve,State,Complete,Northeast,45 to 59,50 to 59,Republican,50 to 64,0.622
1.0,0.0,G,42.0,26.0,16.0,First call,1.0,50-59,White,Female,Daschle,Hunhoff,Moser,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,Yes,50 to 75K,Liberal,18 to 64,Approve,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.511
1.0,0.0,G,42.0,26.0,17.0,First call,1.0,40-44,White,Female,Daschle,Hunhoff,Moser,Disapprove,Approve,Neither,Yes,Yes,Yes,Worse,Clinton,Independent,Yes,50 to 75K,Moderate,18 to 64,Disapprove,State,Complete,Northeast,30 to 44,40 to 49,Independent/Other,40 to 49,0.511
1.0,0.0,G,42.0,26.0,18.0,First call,1.0,65 and over,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,No,30 to 50K,Conservative,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,1.046
1.0,0.0,G,42.0,26.0,19.0,First call,1.0,65 and over,White,Female,Schmidt,Janklow,Thune,Approve,Disapprove,Neither,No,No,Yes,Same,Dole,Republican,No,30 to 50K,Conservative,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.923
1.0,0.0,G,42.0,26.0,20.0,Second call,1.0,45-49,White,Female,Daschle,Other,Thune,,Approve,Neither,No,No,Yes,Worse,Clinton,Republican,No,,Liberal,18 to 64,,State,Complete,Northeast,45 to 59,40 to 49,Republican,40 to 49,1.6869999999999998
1.0,0.0,G,42.0,26.0,21.0,Second call,1.0,65 and over,White,Female,Schmidt,Janklow,Thune,Disapprove,,Oppose Clinton,Yes,Yes,Yes,Same,Perot,Republican,No,,Conservative,65 and over,,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.923
1.0,0.0,G,42.0,26.0,22.0,Second call,1.0,65 and over,White,Male,Schmidt,Hunhoff,Thune,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,,Under 15K,Moderate,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.69
1.0,0.0,G,42.0,26.0,23.0,Second call,1.0,65 and over,White,Female,Daschle,Janklow,Thune,Approve,,Neither,No,No,No,Same,Clinton,Democrat,No,15 to 30K,Conservative,65 and over,,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,1.039
1.0,0.0,G,42.0,26.0,24.0,Second call,1.0,65 and over,White,Female,Daschle,Hunhoff,Thune,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,No,Under 15K,Conservative,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.718
1.0,0.0,G,42.0,26.0,25.0,Second call,1.0,60-64,White,Female,Daschle,Hunhoff,Moser,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Clinton,Democrat,Yes,50 to 75K,Liberal,18 to 64,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,50 to 64,0.506
1.0,0.0,G,42.0,26.0,26.0,Second call,1.0,65 and over,White,,Daschle,Janklow,Moser,Disapprove,Approve,Neither,No,No,No,Same,Clinton,Republican,Yes,15 to 30K,Liberal,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.732
1.0,0.0,G,42.0,26.0,27.0,Second call,1.0,60-64,White,Male,Schmidt,Hunhoff,Thune,Approve,Disapprove,Neither,No,No,No,Same,Dole,Republican,Yes,50 to 75K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,60 and over,60 and over,Republican,50 to 64,0.594
1.0,0.0,G,42.0,26.0,28.0,Second call,1.0,60-64,White,Female,Schmidt,Hunhoff,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Yes,50 to 75K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,60 and over,60 and over,Republican,50 to 64,0.5269999999999999
1.0,0.0,G,42.0,26.0,29.0,Second call,1.0,65 and over,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,Yes,50 to 75K,Conservative,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.5720000000000001
1.0,0.0,G,42.0,26.0,30.0,Second call,1.0,30-39,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,,Same,Clinton,Democrat,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,1.048
1.0,0.0,G,42.0,26.0,31.0,Second call,1.0,50-59,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.703
1.0,0.0,G,42.0,26.0,32.0,Third call,1.0,40-44,White,Male,Daschle,Janklow,Thune,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Independent,No,15 to 30K,Conservative,18 to 64,Approve,State,Complete,Northeast,30 to 44,40 to 49,Independent/Other,40 to 49,1.186
1.0,0.0,G,42.0,26.0,33.0,Third call,1.0,30-39,White,Male,Daschle,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,No,30 to 50K,Liberal,18 to 64,Disapprove,State,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,1.186
1.0,0.0,G,42.0,26.0,34.0,Third call,1.0,30-39,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,No,No,Yes,Same,Dole,Republican,Yes,50 to 75K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.768
1.0,0.0,G,42.0,26.0,35.0,Third call,1.0,45-49,White,Male,Schmidt,Janklow,Moser,Disapprove,Approve,Neither,No,No,Yes,Better,Dole,Republican,No,50 to 75K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,45 to 59,40 to 49,Republican,40 to 49,0.905
1.0,0.0,G,42.0,26.0,36.0,Third call,1.0,30-39,White,Male,Daschle,Hunhoff,Moser,Disapprove,Disapprove,Neither,No,Yes,Yes,Worse,Clinton,Democrat,No,15 to 30K,Conservative,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.703
1.0,0.0,G,42.0,26.0,37.0,Third call,1.0,30-39,White,Female,Daschle,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,1.048
1.0,0.0,G,42.0,26.0,38.0,Third call,1.0,65 and over,White,Female,Daschle,Janklow,Thune,Disapprove,,Oppose Clinton,Yes,Yes,Yes,Better,Clinton,Democrat,Yes,,Liberal,65 and over,,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.8520000000000001
1.0,0.0,G,42.0,26.0,39.0,Third call,1.0,50-59,White,Female,Daschle,Janklow,Moser,Approve,Approve,Neither,No,No,Yes,Worse,Clinton,Democrat,Yes,15 to 30K,Conservative,18 to 64,,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.741
1.0,0.0,G,42.0,26.0,40.0,Third call,1.0,40-44,Black,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,No,Yes,No,Better,Dole,Republican,No,75 to 100K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,1.054
1.0,0.0,G,42.0,26.0,41.0,Third call,1.0,40-44,White,Female,Schmidt,Hunhoff,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Clinton,Independent,No,15 to 30K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,30 to 44,40 to 49,Independent/Other,40 to 49,0.646
1.0,0.0,G,42.0,26.0,42.0,Third call,1.0,50-59,White,Female,Daschle,Hunhoff,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Perot,Republican,No,75 to 100K,Conservative,18 to 64,,State,Complete,Northeast,45 to 59,50 to 59,Republican,50 to 64,0.725
1.0,0.0,G,42.0,26.0,43.0,Third call,1.0,40-44,White,Male,Daschle,Janklow,Moser,,Disapprove,Neither,No,No,Yes,Same,Clinton,Independent,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,Northeast,30 to 44,40 to 49,Independent/Other,40 to 49,1.018
1.0,0.0,G,42.0,26.0,44.0,Third call,1.0,60-64,White,Male,Daschle,Hunhoff,Moser,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,50 to 64,0.699
1.0,0.0,G,42.0,26.0,45.0,Third call,1.0,40-44,White,Female,Schmidt,Hunhoff,Thune,,Disapprove,Neither,No,No,Yes,Worse,Other,Republican,No,15 to 30K,Liberal,18 to 64,Approve,State,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,0.646
1.0,0.0,G,42.0,26.0,46.0,Third call,1.0,30-39,White,Female,Schmidt,Janklow,Thune,Approve,Approve,Neither,Yes,Yes,No,Same,Dole,Republican,Yes,50 to 75K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.768
1.0,0.0,G,42.0,26.0,47.0,Third call,1.0,50-59,White,Female,Daschle,Hunhoff,Moser,Approve,,Support Clinton,No,No,No,Same,Clinton,Independent,,,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.593
1.0,0.0,G,42.0,26.0,48.0,Third call,1.0,30-39,White,Male,Daschle,Hunhoff,Moser,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,Yes,50 to 75K,Liberal,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.575
1.0,0.0,G,42.0,27.0,1.0,First call,1.0,50-59,White,Male,Daschle,Other,Moser,Approve,Approve,Neither,No,No,Yes,Worse,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,1.822
1.0,0.0,G,42.0,27.0,2.0,First call,1.0,50-59,White,Female,Schmidt,Hunhoff,Thune,Approve,Disapprove,Support Clinton,No,No,No,Worse,Clinton,Democrat,No,Under 15K,Moderate,18 to 64,Disapprove,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.717
1.0,0.0,G,42.0,27.0,3.0,First call,1.0,65 and over,White,Female,Daschle,Hunhoff,Thune,Approve,Approve,Neither,No,No,No,Same,Dole,Republican,No,Under 15K,Conservative,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.797
1.0,0.0,G,42.0,27.0,4.0,First call,1.0,45-49,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,45 to 59,40 to 49,Republican,40 to 49,1.173
1.0,0.0,G,42.0,27.0,5.0,First call,1.0,65 and over,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,No,No,No,Same,Dole,Republican,No,30 to 50K,Moderate,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,1.026
1.0,0.0,G,42.0,27.0,6.0,First call,1.0,50-59,White,Female,Daschle,Janklow,Thune,Disapprove,Disapprove,Neither,No,No,Yes,Same,Clinton,Republican,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,50 to 59,Republican,50 to 64,1.166
1.0,0.0,G,42.0,27.0,7.0,First call,1.0,30-39,White,Male,Schmidt,Hunhoff,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.811
1.0,0.0,G,42.0,27.0,8.0,First call,1.0,65 and over,White,Male,Daschle,Janklow,Thune,Disapprove,Disapprove,,Yes,Yes,,Same,,Republican,Yes,,,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,1.072
1.0,0.0,G,42.0,27.0,9.0,First call,1.0,45-49,White,Female,Daschle,Hunhoff,Moser,Approve,Approve,Neither,Yes,Yes,Yes,Worse,Other,Independent,No,Under 15K,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,40 to 49,Independent/Other,40 to 49,0.69
1.0,0.0,G,42.0,27.0,10.0,First call,1.0,45-49,White,Female,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Disapprove,State,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.69
1.0,0.0,G,42.0,27.0,11.0,First call,1.0,60-64,White,Female,Daschle,Hunhoff,Thune,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,Yes,75 to 100K,Moderate,18 to 64,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,50 to 64,0.6569999999999999
1.0,0.0,G,42.0,27.0,12.0,First call,1.0,40-44,,Male,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Better,Clinton,Republican,Yes,50 to 75K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,1.084
1.0,0.0,G,42.0,27.0,13.0,First call,1.0,25-29,White,Female,Daschle,Hunhoff,Moser,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,No,30 to 50K,Liberal,18 to 64,Approve,State,Complete,Northeast,18 to 29,25 to 29,Democrat,25 to 29,0.8420000000000001
1.0,0.0,G,42.0,27.0,14.0,First call,1.0,18-24,White,Male,Daschle,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,No,No,No,Better,Clinton,Democrat,Yes,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,18 to 29,18 to 24,Democrat,18 to 24,1.323
1.0,0.0,G,42.0,27.0,15.0,First call,1.0,65 and over,White,Female,Daschle,Hunhoff,Moser,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Clinton,Democrat,,15 to 30K,Conservative,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.654
1.0,0.0,G,42.0,27.0,16.0,First call,1.0,18-24,White,Female,Daschle,Hunhoff,Thune,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,Republican,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,18 to 29,18 to 24,Republican,18 to 24,0.983
1.0,0.0,G,42.0,27.0,17.0,First call,1.0,60-64,White,Female,Daschle,Janklow,Thune,Approve,Approve,Support Clinton,No,No,No,Better,Clinton,Democrat,Yes,100K or more,Moderate,18 to 64,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,50 to 64,0.947
1.0,0.0,G,42.0,27.0,18.0,First call,1.0,65 and over,White,Male,,Janklow,Moser,Approve,Disapprove,Support Clinton,No,No,,Worse,Clinton,Democrat,No,30 to 50K,Conservative,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,1.069
1.0,0.0,G,42.0,27.0,19.0,First call,1.0,65 and over,White,Female,Daschle,Janklow,Moser,Approve,Disapprove,Neither,No,Yes,,Same,Dole,Democrat,No,,Conservative,65 and over,,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.988
1.0,0.0,G,42.0,27.0,20.0,Second call,1.0,50-59,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,Yes,Yes,No,Worse,Perot,Republican,No,30 to 50K,Conservative,18 to 64,Approve,State,Complete,Northeast,45 to 59,50 to 59,Republican,50 to 64,0.7820000000000001
1.0,0.0,G,42.0,27.0,21.0,Second call,1.0,40-44,White,Male,Other,Other,Thune,Approve,,Neither,No,No,No,Same,Clinton,Independent,Yes,15 to 30K,Conservative,18 to 64,,State,Complete,Northeast,30 to 44,40 to 49,Independent/Other,40 to 49,1.554
1.0,0.0,G,42.0,27.0,22.0,Second call,1.0,50-59,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,1.166
1.0,0.0,G,42.0,27.0,23.0,Second call,1.0,40-44,White,Female,Daschle,Janklow,Thune,Disapprove,Approve,Oppose Clinton,No,No,Yes,Same,,Republican,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,1.166
1.0,0.0,G,42.0,27.0,24.0,Second call,1.0,60-64,White,Female,Daschle,Hunhoff,Moser,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,50 to 64,0.6829999999999999
1.0,0.0,G,42.0,27.0,25.0,Second call,1.0,65 and over,White,Female,Schmidt,Hunhoff,Moser,Approve,Approve,Neither,No,No,,Same,Clinton,Democrat,No,15 to 30K,,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.608
1.0,0.0,G,42.0,27.0,26.0,Second call,1.0,45-49,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,No,Yes,Yes,Same,Perot,Republican,Yes,30 to 50K,Moderate,18 to 64,Disapprove,State,Complete,Northeast,45 to 59,40 to 49,Republican,40 to 49,0.9640000000000001
1.0,0.0,G,42.0,27.0,27.0,Second call,1.0,30-39,White,Male,Schmidt,Hunhoff,Moser,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Clinton,Democrat,No,30 to 50K,Moderate,18 to 64,Disapprove,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.696
1.0,0.0,G,42.0,27.0,28.0,Second call,1.0,30-39,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,No,Better,Clinton,Republican,No,75 to 100K,Moderate,18 to 64,Disapprove,State,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,1.036
1.0,0.0,G,42.0,27.0,29.0,Second call,1.0,25-29,White,Female,Daschle,Hunhoff,Thune,Disapprove,Approve,Neither,No,Yes,Yes,Worse,Perot,Democrat,No,Under 15K,Moderate,18 to 64,Approve,State,Complete,Northeast,18 to 29,25 to 29,Democrat,25 to 29,0.983
1.0,0.0,G,42.0,27.0,30.0,Second call,1.0,30-39,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,Yes,30 to 50K,Moderate,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,1.084
1.0,0.0,G,42.0,27.0,31.0,Second call,1.0,25-29,White,Male,Schmidt,Hunhoff,Moser,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,18 to 29,25 to 29,Republican,25 to 29,0.849
1.0,0.0,G,42.0,27.0,32.0,Second call,1.0,25-29,White,Male,Schmidt,,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,No,15 to 30K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,18 to 29,25 to 29,Republican,25 to 29,1.271
1.0,0.0,G,42.0,27.0,33.0,Second call,1.0,65 and over,White,Female,Daschle,Janklow,Moser,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,No,15 to 30K,Liberal,65 and over,,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.988
1.0,0.0,G,42.0,27.0,34.0,Second call,1.0,30-39,White,Male,Daschle,Janklow,Moser,Disapprove,Disapprove,Neither,No,Yes,Yes,Worse,Dole,Republican,No,Under 15K,Conservative,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,1.131
1.0,0.0,G,42.0,27.0,35.0,Second call,1.0,60-64,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Yes,Under 15K,Moderate,18 to 64,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,50 to 64,0.638
1.0,0.0,G,42.0,27.0,36.0,Second call,1.0,65 and over,White,Male,Daschle,Janklow,Thune,Approve,Approve,Support Clinton,No,No,Yes,Worse,Clinton,Republican,Yes,15 to 30K,Moderate,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,1.072
1.0,0.0,G,42.0,27.0,37.0,Third call,1.0,25-29,White,Female,Schmidt,Hunhoff,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,No,15 to 30K,Conservative,18 to 64,Approve,State,Complete,Northeast,18 to 29,25 to 29,Republican,25 to 29,0.873
1.0,0.0,G,42.0,27.0,38.0,Third call,1.0,65 and over,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Same,Clinton,Republican,No,Under 15K,Moderate,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,1.151
1.0,0.0,G,42.0,27.0,39.0,Third call,1.0,50-59,White,Female,Daschle,Hunhoff,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Democrat,Yes,,Moderate,18 to 64,Disapprove,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.6629999999999999
1.0,0.0,G,42.0,27.0,40.0,Third call,1.0,60-64,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,,Worse,Dole,Republican,Yes,Under 15K,Moderate,18 to 64,Disapprove,State,Complete,Northeast,60 and over,60 and over,Republican,50 to 64,0.843
1.0,0.0,G,42.0,27.0,41.0,Third call,1.0,50-59,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Worse,Clinton,Republican,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,50 to 59,Republican,50 to 64,1.166
1.0,0.0,G,42.0,27.0,42.0,Third call,1.0,45-49,White,Female,Schmidt,Hunhoff,Moser,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Republican,No,Under 15K,Moderate,18 to 64,Disapprove,State,Complete,Northeast,45 to 59,40 to 49,Republican,40 to 49,0.615
1.0,0.0,G,42.0,27.0,43.0,Third call,1.0,18-24,White,Male,,,,Approve,Approve,Neither,No,No,No,Same,Did not vote,Independent,No,,Moderate,18 to 64,,State,Complete,Northeast,18 to 29,18 to 24,Independent/Other,18 to 24,1.31
1.0,0.0,G,42.0,27.0,44.0,Third call,1.0,50-59,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Support Clinton,No,No,No,Worse,Clinton,Independent,Yes,15 to 30K,Liberal,18 to 64,Disapprove,State,Complete,Northeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.644
1.0,0.0,G,42.0,27.0,45.0,Third call,1.0,40-44,White,Female,Daschle,Janklow,Moser,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Independent,No,30 to 50K,Liberal,18 to 64,Approve,State,Complete,Northeast,30 to 44,40 to 49,Independent/Other,40 to 49,0.998
1.0,0.0,G,42.0,27.0,46.0,Third call,1.0,30-39,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,Yes,50 to 75K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.8520000000000001
1.0,0.0,G,42.0,27.0,47.0,Third call,1.0,18-24,White,Female,Daschle,Hunhoff,Moser,Approve,Approve,Neither,No,No,No,Same,Other,Democrat,Yes,30 to 50K,,18 to 64,Approve,State,Complete,Northeast,18 to 29,18 to 24,Democrat,18 to 24,0.693
1.0,0.0,G,42.0,27.0,48.0,Third call,1.0,40-44,White,Female,Daschle,Janklow,Thune,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,Democrat,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,1.166
1.0,0.0,G,42.0,27.0,49.0,Third call,1.0,65 and over,White,Female,Daschle,Janklow,Moser,Approve,Approve,Support Clinton,No,No,No,Worse,Clinton,Democrat,No,30 to 50K,Liberal,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.988
1.0,0.0,G,42.0,27.0,50.0,Third call,1.0,65 and over,White,Male,Daschle,Janklow,Moser,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,No,30 to 50K,Conservative,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,1.118
1.0,0.0,G,42.0,27.0,51.0,Third call,1.0,50-59,White,Female,Daschle,Janklow,Moser,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,Yes,15 to 30K,Conservative,18 to 64,Approve,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.8220000000000001
1.0,0.0,G,42.0,27.0,52.0,Third call,1.0,30-39,White,Female,Daschle,Janklow,Moser,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Republican,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.998
1.0,0.0,G,42.0,30.0,1.0,First call,1.0,45-49,White,Male,Schmidt,Janklow,Thune,Approve,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,No,100K or more,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,40 to 49,Republican,40 to 49,1.3719999999999999
1.0,0.0,G,42.0,30.0,2.0,First call,1.0,30-39,White,Male,,Hunhoff,Thune,Approve,Approve,,,,,,,,No,,,18 to 64,Approve,State,Not complete,West,30 to 44,30 to 39,,30 to 39,1.505
1.0,0.0,G,42.0,30.0,3.0,First call,1.0,50-59,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,1.3719999999999999
