V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
1.0,0.0,G,39.0,63.0,22.0,Second call,1.0,25-29,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Central/N Tier,18 to 29,25 to 29,Republican,25 to 29,0.805,Unfavorable,No
1.0,0.0,G,39.0,63.0,23.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Approve,Approve,Neither,No,Yes,Yes,Worse,Clinton,Republican,No HS,15 to 30K,Moderate,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,0.713,Favorable,No
1.0,0.0,G,39.0,63.0,24.0,Third call,1.0,60-64,White,Female,Specter,Luksik,Disapprove,Approve,Support Clinton,Yes,Yes,Yes,Better,Did not vote,Republican,Postgrad,Under 15K,Liberal,18 to 64,State,Complete,Central/N Tier,60 and over,60 and over,Republican,50 to 64,0.716,Favorable,Yes
1.0,0.0,G,39.0,63.0,25.0,Third call,1.0,50-59,White,Female,Lloyd,Luksik,Approve,Disapprove,Support Clinton,Yes,No,,Worse,Dole,Republican,,,Moderate,18 to 64,State,Complete,Central/N Tier,45 to 59,50 to 59,Republican,50 to 64,0.907,Unfavorable,No
1.0,0.0,G,39.0,63.0,26.0,Third call,1.0,40-44,White,Male,Specter,Ridge,Disapprove,Approve,Support Clinton,Yes,Yes,No,Better,Dole,Republican,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Central/N Tier,30 to 44,40 to 49,Republican,40 to 49,0.616,Unfavorable,No
1.0,0.0,G,39.0,63.0,27.0,Third call,1.0,50-59,White,Male,Specter,Ridge,Disapprove,Disapprove,Neither,Yes,No,No,Same,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Central/N Tier,45 to 59,50 to 59,Republican,50 to 64,0.616,Unfavorable,Yes
1.0,0.0,G,39.0,63.0,28.0,Third call,1.0,18-24,White,Male,Specter,Luksik,Approve,Approve,Neither,No,No,No,Better,Did not vote,Democrat,No HS,100K or more,Moderate,18 to 64,State,Complete,Central/N Tier,18 to 29,18 to 24,Democrat,18 to 24,0.795,Unfavorable,Yes
1.0,0.0,G,39.0,63.0,29.0,Third call,1.0,25-29,White,Female,Lloyd,Ridge,,Approve,Neither,,,,Better,Clinton,Republican,,30 to 50K,Moderate,18 to 64,State,Complete,Central/N Tier,18 to 29,25 to 29,Republican,25 to 29,1.207,,Yes
1.0,0.0,G,39.0,63.0,30.0,Third call,1.0,40-44,White,Female,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Central/N Tier,30 to 44,40 to 49,Independent/Other,40 to 49,0.628,Unfavorable,Yes
1.0,0.0,G,39.0,63.0,31.0,Third call,1.0,30-39,White,Male,Specter,Ridge,Approve,Disapprove,,,,,,,,,,,18 to 64,State,Not complete,Central/N Tier,30 to 44,30 to 39,,30 to 39,0.616,Unfavorable,Yes
1.0,0.0,G,39.0,63.0,32.0,Third call,1.0,30-39,White,Male,Specter,Ridge,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Republican,,50 to 75K,Moderate,18 to 64,State,Complete,Central/N Tier,30 to 44,30 to 39,Republican,30 to 39,0.616,Unfavorable,No
1.0,0.0,G,39.0,63.0,33.0,Third call,1.0,30-39,Other,Female,Specter,Ridge,Approve,Approve,Neither,Yes,Yes,Yes,Better,Clinton,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Central/N Tier,30 to 44,30 to 39,Republican,30 to 39,0.628,Unfavorable,Yes
1.0,0.0,G,39.0,63.0,34.0,Third call,1.0,50-59,White,Female,Specter,Luksik,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Central/N Tier,45 to 59,50 to 59,Democrat,50 to 64,0.618,Unfavorable,Yes
1.0,0.0,G,39.0,63.0,35.0,Third call,1.0,40-44,White,Male,,Ridge,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Central/N Tier,30 to 44,40 to 49,Democrat,40 to 49,0.699,Unfavorable,Yes
1.0,0.0,G,39.0,63.0,36.0,Third call,1.0,40-44,White,Male,Specter,Ridge,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Central/N Tier,30 to 44,40 to 49,Democrat,40 to 49,0.616,Favorable,No
1.0,0.0,G,39.0,63.0,37.0,Third call,1.0,65 and over,White,Female,Specter,Itkin,Approve,Disapprove,Neither,No,No,Yes,Same,Perot,Something else,College grad,,Moderate,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Independent/Other,65 and over,0.674,Favorable,No
1.0,0.0,G,39.0,63.0,38.0,Third call,1.0,50-59,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,No,No,Yes,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Central/N Tier,45 to 59,50 to 59,Republican,50 to 64,0.616,Unfavorable,No
1.0,0.0,G,39.0,63.0,39.0,Third call,1.0,40-44,Hispanic,Female,Specter,Itkin,Approve,Disapprove,Neither,No,Yes,Yes,Worse,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Central/N Tier,30 to 44,40 to 49,Democrat,40 to 49,0.404,Unfavorable,Yes
1.0,0.0,G,39.0,63.0,40.0,Third call,1.0,65 and over,White,Female,Specter,Ridge,,,,,Yes,No,Same,Clinton,Republican,No HS,,,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,0.7269999999999999,Favorable,No
1.0,0.0,G,39.0,74.0,1.0,First call,1.0,30-39,White,Female,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Philly suburbs,30 to 44,30 to 39,Republican,30 to 39,1.133,Unfavorable,No
1.0,0.0,G,39.0,74.0,2.0,First call,1.0,30-39,White,Male,Specter,Luksik,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Philly suburbs,30 to 44,30 to 39,Republican,30 to 39,1.097,Unfavorable,No
1.0,0.0,G,39.0,74.0,3.0,First call,1.0,50-59,White,Male,Specter,Ridge,Approve,Disapprove,Neither,Yes,Yes,Yes,Same,Clinton,Republican,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Philly suburbs,45 to 59,50 to 59,Republican,50 to 64,1.114,Unfavorable,No
1.0,0.0,G,39.0,74.0,4.0,First call,1.0,65 and over,White,Female,Lloyd,Itkin,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,HS grad,15 to 30K,Moderate,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Democrat,65 and over,1.069,Unfavorable,No
1.0,0.0,G,39.0,74.0,5.0,First call,1.0,60-64,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,,Yes,Yes,Same,Dole,Republican,College grad,75 to 100K,,18 to 64,State,Complete,Philly suburbs,60 and over,60 and over,Republican,50 to 64,1.173,Unfavorable,No
1.0,0.0,G,39.0,74.0,6.0,First call,1.0,50-59,White,Female,Specter,Luksik,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Dole,Independent,Some college,75 to 100K,Liberal,18 to 64,State,Complete,Philly suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,1.117,Unfavorable,No
1.0,0.0,G,39.0,74.0,7.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,College grad,30 to 50K,Conservative,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Republican,65 and over,1.173,Unfavorable,No
1.0,0.0,G,39.0,74.0,8.0,Second call,1.0,65 and over,White,Female,Specter,Ridge,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,HS grad,,Moderate,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Democrat,65 and over,1.193,Favorable,Yes
1.0,0.0,G,39.0,74.0,9.0,Second call,1.0,30-39,White,Male,Lloyd,Luksik,Approve,Approve,Neither,No,Yes,Yes,Worse,Did not vote,Independent,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Philly suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,1.062,Unfavorable,No
1.0,0.0,G,39.0,74.0,10.0,Second call,1.0,30-39,White,Male,Lloyd,Ridge,Disapprove,Approve,Neither,No,Yes,Yes,Same,Dole,Republican,College grad,100K or more,Moderate,18 to 64,State,Complete,Philly suburbs,30 to 44,30 to 39,Republican,30 to 39,1.079,Unfavorable,No
1.0,0.0,G,39.0,74.0,11.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Approve,Approve,Neither,,No,No,Better,Clinton,Republican,HS grad,,Liberal,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Republican,65 and over,1.173,,Yes
1.0,0.0,G,39.0,74.0,12.0,Second call,1.0,45-49,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Did not vote,Independent,College grad,100K or more,Conservative,18 to 64,State,Complete,Philly suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,1.114,Unfavorable,No
1.0,0.0,G,39.0,74.0,13.0,Second call,1.0,65 and over,White,Male,Specter,Luksik,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Worse,Dole,Independent,Postgrad,30 to 50K,Conservative,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Independent/Other,65 and over,1.155,Unfavorable,No
1.0,0.0,G,39.0,74.0,14.0,Second call,1.0,40-44,White,Female,Specter,Ridge,Disapprove,Approve,Neither,Yes,Yes,No,Same,Dole,Republican,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Philly suburbs,30 to 44,40 to 49,Republican,40 to 49,1.133,Unfavorable,No
1.0,0.0,G,39.0,74.0,15.0,Second call,1.0,25-29,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Perot,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Philly suburbs,18 to 29,25 to 29,Republican,25 to 29,0.863,Unfavorable,No
1.0,0.0,G,39.0,74.0,16.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Disapprove,Approve,Neither,No,Yes,Yes,Same,Dole,Republican,Postgrad,30 to 50K,Conservative,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Republican,65 and over,1.173,Unfavorable,No
1.0,0.0,G,39.0,74.0,17.0,Second call,1.0,40-44,White,Male,Specter,Ridge,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Philly suburbs,30 to 44,40 to 49,Democrat,40 to 49,1.114,Favorable,Yes
1.0,0.0,G,39.0,74.0,18.0,Second call,1.0,60-64,White,Female,Lloyd,Ridge,Approve,Approve,Support Clinton,No,No,Yes,Better,Clinton,Republican,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Philly suburbs,60 and over,60 and over,Republican,50 to 64,1.154,Unfavorable,No
1.0,0.0,G,39.0,74.0,19.0,Second call,1.0,65 and over,White,Female,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,Under 15K,Moderate,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Democrat,65 and over,1.069,Favorable,Yes
1.0,0.0,G,39.0,74.0,20.0,Second call,1.0,65 and over,White,Female,Specter,Ridge,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,HS grad,15 to 30K,Moderate,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Democrat,65 and over,1.193,Favorable,Yes
1.0,0.0,G,39.0,74.0,21.0,Second call,1.0,50-59,White,Female,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Philly suburbs,45 to 59,50 to 59,Democrat,50 to 64,1.016,Favorable,Yes
1.0,0.0,G,39.0,74.0,22.0,Second call,1.0,65 and over,White,Male,Lloyd,Luksik,Approve,Disapprove,Oppose Clinton,No,No,No,Same,Clinton,Democrat,College grad,50 to 75K,Moderate,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Democrat,65 and over,1.116,Favorable,No
1.0,0.0,G,39.0,74.0,23.0,Second call,1.0,65 and over,White,Male,Lloyd,Luksik,Approve,Disapprove,Neither,No,No,No,Worse,Clinton,Independent,Some college,15 to 30K,Liberal,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Independent/Other,65 and over,1.116,Favorable,Yes
1.0,0.0,G,39.0,74.0,24.0,Second call,1.0,60-64,Black,Female,Lloyd,Ridge,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Philly suburbs,60 and over,60 and over,Democrat,50 to 64,0.803,Favorable,No
1.0,0.0,G,39.0,74.0,25.0,Second call,1.0,65 and over,White,Male,Lloyd,Itkin,Disapprove,Approve,Neither,No,No,Yes,Same,Clinton,Democrat,College grad,Under 15K,Moderate,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Democrat,65 and over,1.052,Unfavorable,No
1.0,0.0,G,39.0,74.0,26.0,Second call,1.0,18-24,White,Male,Specter,Itkin,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Philly suburbs,18 to 29,18 to 24,Independent/Other,18 to 24,0.799,Unfavorable,No
1.0,0.0,G,39.0,74.0,27.0,Third call,1.0,30-39,White,Male,Lloyd,Luksik,Approve,Disapprove,Support Clinton,No,No,No,Better,Dole,Republican,Postgrad,15 to 30K,Moderate,18 to 64,State,Complete,Philly suburbs,30 to 44,30 to 39,Republican,30 to 39,1.062,Favorable,No
1.0,0.0,G,39.0,74.0,28.0,Third call,1.0,25-29,White,Female,Specter,Ridge,Approve,Approve,Neither,No,No,Yes,Same,Dole,Republican,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Philly suburbs,18 to 29,25 to 29,Republican,25 to 29,0.877,Favorable,No
1.0,0.0,G,39.0,74.0,29.0,Third call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,Approve,,,Yes,,Worse,Dole,Independent,Postgrad,100K or more,Moderate,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Independent/Other,65 and over,1.193,Unfavorable,No
1.0,0.0,G,39.0,74.0,30.0,Third call,1.0,25-29,White,Female,Specter,Ridge,,,Neither,No,No,No,,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Philly suburbs,18 to 29,25 to 29,Democrat,25 to 29,0.877,Unfavorable,No
1.0,0.0,G,39.0,74.0,31.0,Third call,1.0,30-39,White,Female,Lloyd,Itkin,Approve,Approve,Support Clinton,No,No,No,,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Philly suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,1.016,Favorable,Yes
1.0,0.0,G,39.0,74.0,32.0,Third call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Republican,65 and over,1.193,Unfavorable,No
1.0,0.0,G,39.0,74.0,33.0,Third call,1.0,18-24,White,Male,Specter,Luksik,Disapprove,Approve,Neither,Yes,No,No,Worse,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Philly suburbs,18 to 29,18 to 24,Republican,18 to 24,0.8510000000000001,Unfavorable,No
1.0,0.0,G,39.0,74.0,34.0,Third call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,Approve,Neither,No,Yes,No,Same,Dole,Republican,HS grad,30 to 50K,Moderate,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Republican,65 and over,1.193,Unfavorable,No
1.0,0.0,G,39.0,74.0,35.0,Third call,1.0,65 and over,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,HS grad,15 to 30K,Conservative,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Independent/Other,65 and over,1.173,Unfavorable,No
1.0,0.0,G,39.0,74.0,36.0,Third call,1.0,50-59,White,Female,Lloyd,Itkin,Approve,Approve,Support Clinton,No,No,Yes,Better,Clinton,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Philly suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,1.016,Favorable,No
1.0,0.0,G,39.0,74.0,37.0,Third call,1.0,45-49,White,Female,,Ridge,Disapprove,Disapprove,Neither,No,No,Yes,Better,Dole,Republican,Postgrad,75 to 100K,Conservative,18 to 64,State,Complete,Philly suburbs,45 to 59,40 to 49,Republican,40 to 49,1.1480000000000001,Unfavorable,No
1.0,0.0,G,39.0,74.0,38.0,Third call,1.0,40-44,White,Male,Specter,Ridge,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Philly suburbs,30 to 44,40 to 49,Republican,40 to 49,1.114,Unfavorable,No
1.0,0.0,G,39.0,74.0,39.0,Third call,1.0,65 and over,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,College grad,75 to 100K,Conservative,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Republican,65 and over,1.173,Unfavorable,No
1.0,0.0,G,39.0,74.0,40.0,Third call,1.0,50-59,White,Female,Specter,Ridge,Approve,Approve,Neither,No,No,No,Same,Clinton,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Philly suburbs,45 to 59,50 to 59,Republican,50 to 64,1.133,Unfavorable,No
1.0,0.0,G,39.0,74.0,41.0,Third call,1.0,60-64,White,Male,Lloyd,Ridge,Approve,Disapprove,Neither,Yes,Yes,Yes,,Perot,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Philly suburbs,60 and over,60 and over,Independent/Other,50 to 64,1.133,Unfavorable,No
1.0,0.0,G,39.0,74.0,42.0,Third call,1.0,30-39,White,Female,Specter,Ridge,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Philly suburbs,30 to 44,30 to 39,Republican,30 to 39,1.133,Unfavorable,No
1.0,0.0,G,39.0,74.0,43.0,Third call,1.0,25-29,White,Male,Specter,Ridge,Approve,Approve,Neither,No,No,Yes,Better,Perot,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Philly suburbs,18 to 29,25 to 29,Republican,25 to 29,0.863,Unfavorable,Yes
1.0,0.0,G,39.0,74.0,44.0,Third call,1.0,18-24,White,Male,Specter,Ridge,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Did not vote,Republican,No HS,Under 15K,Liberal,18 to 64,State,Complete,Philly suburbs,18 to 29,18 to 24,Republican,18 to 24,0.863,Unfavorable,Yes
1.0,0.0,G,39.0,74.0,45.0,Third call,1.0,40-44,White,Female,Specter,Ridge,Disapprove,,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,HS grad,75 to 100K,Conservative,18 to 64,State,Complete,Philly suburbs,30 to 44,40 to 49,Republican,40 to 49,1.133,Unfavorable,Yes
1.0,0.0,G,39.0,74.0,46.0,Third call,1.0,40-44,White,Female,Lloyd,Ridge,Disapprove,Approve,Neither,,Yes,Yes,Better,Dole,Independent,College grad,100K or more,Moderate,18 to 64,State,Complete,Philly suburbs,30 to 44,40 to 49,Independent/Other,40 to 49,1.096,Unfavorable,No
1.0,0.0,G,39.0,84.0,1.0,First call,1.0,60-64,White,Male,Other,Ridge,Approve,Disapprove,,,,,,,,,,,18 to 64,National,Not complete,Central/N Tier,60 and over,60 and over,,50 to 64,2.338,,Yes
1.0,0.0,G,39.0,84.0,2.0,First call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,Approve,,,,,,,,,,,65 and over,National,Not complete,Central/N Tier,60 and over,60 and over,,65 and over,1.116,,No
1.0,0.0,G,39.0,84.0,3.0,First call,1.0,65 and over,White,Female,Specter,Ridge,Approve,Disapprove,Neither,No,No,,Worse,Clinton,Republican,HS grad,,,65 and over,National,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,1.116,Unfavorable,No
1.0,0.0,G,39.0,84.0,4.0,First call,1.0,,White,Male,Lloyd,Itkin,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,,National,Complete,Central/N Tier,,,Democrat,,1.284,Favorable,Yes
1.0,0.0,G,39.0,84.0,5.0,First call,1.0,65 and over,White,Male,Lloyd,Itkin,Approve,,,,,,Same,,Democrat,,15 to 30K,Moderate,65 and over,National,Complete,Central/N Tier,60 and over,60 and over,Democrat,65 and over,1.487,,
1.0,0.0,G,39.0,84.0,6.0,First call,1.0,65 and over,White,Male,Lloyd,Other,Approve,,,,,,Same,,Democrat,,,Moderate,65 and over,National,Complete,Central/N Tier,60 and over,60 and over,Democrat,65 and over,0.9580000000000001,,
1.0,0.0,G,39.0,84.0,7.0,First call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,,,,,,Same,,Independent,,,Moderate,65 and over,National,Complete,Central/N Tier,60 and over,60 and over,Independent/Other,65 and over,1.116,,
1.0,0.0,G,39.0,84.0,8.0,Second call,1.0,50-59,White,Male,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Something else,Postgrad,15 to 30K,Moderate,18 to 64,National,Complete,Central/N Tier,45 to 59,50 to 59,Independent/Other,50 to 64,1.284,Favorable,Yes
1.0,0.0,G,39.0,84.0,9.0,Second call,1.0,30-39,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Worse,Clinton,Republican,HS grad,30 to 50K,Liberal,18 to 64,National,Complete,Central/N Tier,30 to 44,30 to 39,Republican,30 to 39,0.9420000000000001,Unfavorable,No
1.0,0.0,G,39.0,84.0,10.0,Second call,1.0,30-39,White,Female,Specter,Ridge,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,HS grad,50 to 75K,Liberal,18 to 64,National,Complete,Central/N Tier,30 to 44,30 to 39,Democrat,30 to 39,0.9620000000000001,Unfavorable,No
1.0,0.0,G,39.0,84.0,11.0,Second call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,Disapprove,Oppose Clinton,No,No,No,Same,Dole,Republican,Postgrad,15 to 30K,Moderate,65 and over,National,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,1.116,Unfavorable,No
1.0,0.0,G,39.0,84.0,12.0,Second call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,Same,Dole,Republican,Postgrad,15 to 30K,Moderate,65 and over,National,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,1.116,Unfavorable,No
1.0,0.0,G,39.0,84.0,13.0,Second call,1.0,25-29,White,Female,Specter,Ridge,Disapprove,Approve,Neither,Yes,Yes,No,Better,Dole,Republican,College grad,100K or more,Moderate,18 to 64,National,Complete,Central/N Tier,18 to 29,25 to 29,Republican,25 to 29,1.264,Unfavorable,Yes
1.0,0.0,G,39.0,84.0,14.0,Second call,1.0,30-39,White,Female,Lloyd,Ridge,Approve,Approve,Neither,No,Yes,No,Better,Clinton,Independent,College grad,15 to 30K,Moderate,18 to 64,National,Complete,Central/N Tier,30 to 44,30 to 39,Independent/Other,30 to 39,1.413,Unfavorable,No
1.0,0.0,G,39.0,84.0,15.0,Second call,1.0,30-39,White,Female,Specter,Ridge,Approve,,,,,,Better,,Independent,,30 to 50K,Moderate,18 to 64,National,Complete,Central/N Tier,30 to 44,30 to 39,Independent/Other,30 to 39,0.9620000000000001,,
1.0,0.0,G,39.0,84.0,16.0,Second call,1.0,65 and over,White,Female,Specter,Ridge,Approve,,,,,,,,Republican,,15 to 30K,Moderate,65 and over,National,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,1.116,,
1.0,0.0,G,39.0,84.0,17.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Disapprove,,,,,,,,,,,,65 and over,National,Not complete,Central/N Tier,60 and over,60 and over,,65 and over,1.093,,
1.0,0.0,G,39.0,84.0,18.0,Second call,1.0,65 and over,White,Female,Specter,Ridge,,,,,,,,,,,,,65 and over,National,Not complete,Central/N Tier,60 and over,60 and over,,65 and over,1.116,,
1.0,0.0,G,39.0,84.0,19.0,Second call,1.0,30-39,Black,Male,Specter,Ridge,Disapprove,,,,,,Same,,Republican,,30 to 50K,Conservative,18 to 64,National,Complete,Central/N Tier,30 to 44,30 to 39,Republican,30 to 39,0.6569999999999999,,
1.0,0.0,G,39.0,84.0,20.0,Second call,1.0,30-39,White,Male,Specter,Ridge,Approve,,,,,,Same,,Democrat,,50 to 75K,Liberal,18 to 64,National,Complete,Central/N Tier,30 to 44,30 to 39,Democrat,30 to 39,0.9420000000000001,,
1.0,0.0,G,39.0,84.0,21.0,Second call,1.0,60-64,White,Female,Specter,Ridge,Disapprove,,,,,,Same,,Republican,,,Moderate,18 to 64,National,Complete,Central/N Tier,60 and over,60 and over,Republican,50 to 64,1.116,,
1.0,0.0,G,39.0,84.0,22.0,Third call,1.0,40-44,White,Male,Specter,Ridge,Approve,Approve,Neither,No,No,No,Same,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,National,Complete,Central/N Tier,30 to 44,40 to 49,Republican,40 to 49,0.9420000000000001,Favorable,No
1.0,0.0,G,39.0,84.0,23.0,Third call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,Approve,Oppose Clinton,,,Yes,Same,Other,Democrat,,,Conservative,65 and over,National,Complete,Central/N Tier,60 and over,60 and over,Democrat,65 and over,1.116,Unfavorable,No
1.0,0.0,G,39.0,84.0,24.0,Third call,1.0,50-59,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,75 to 100K,Moderate,18 to 64,National,Complete,Central/N Tier,45 to 59,50 to 59,Republican,50 to 64,0.9420000000000001,Unfavorable,No
1.0,0.0,G,39.0,84.0,25.0,Third call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,Disapprove,,,,,,,,,,,65 and over,National,Not complete,Central/N Tier,60 and over,60 and over,,65 and over,1.116,,No
1.0,0.0,G,39.0,84.0,26.0,Third call,1.0,30-39,White,Female,Lloyd,Itkin,Approve,Disapprove,Neither,No,No,No,Worse,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,National,Complete,Central/N Tier,30 to 44,30 to 39,Democrat,30 to 39,1.309,Unfavorable,No
1.0,0.0,G,39.0,84.0,27.0,Third call,1.0,40-44,White,Female,Specter,Ridge,Disapprove,Disapprove,Neither,No,Yes,No,Same,Did not vote,Republican,College grad,50 to 75K,Liberal,18 to 64,National,Complete,Central/N Tier,30 to 44,40 to 49,Republican,40 to 49,0.9620000000000001,Unfavorable,No
1.0,0.0,G,39.0,84.0,28.0,Third call,1.0,60-64,White,Female,Specter,Ridge,Disapprove,,,Yes,Yes,,Same,Other,Republican,No HS,15 to 30K,,18 to 64,National,Complete,Central/N Tier,60 and over,60 and over,Republican,50 to 64,1.116,Unfavorable,No
