V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
1.0,0.0,G,3.0,48.0,48.0,Third call,1.0,30-39,Hispanic,Female,Ranger,Johnson,Yes,Approve,,,,,,,Better,,Democrat,,Under 15K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Democrat,30 to 39,0.905
1.0,0.0,G,3.0,48.0,49.0,Third call,1.0,30-39,White,Male,McCain,Hull,No,Disapprove,,White,,,,,Worse,,Independent,,50 to 75K,Conservative,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Independent/Other,30 to 39,0.6699999999999999
1.0,0.0,G,3.0,48.0,50.0,Third call,1.0,40-44,Hispanic,Male,Ranger,Johnson,Yes,Approve,,,,,,,Better,,Democrat,,Under 15K,,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Democrat,40 to 49,0.839
1.0,0.0,G,3.0,48.0,51.0,Third call,1.0,50-59,Hispanic,Female,Ranger,Hull,Yes,Approve,,,,,,,Better,,Democrat,,30 to 50K,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,50 to 59,Democrat,50 to 64,0.806
1.0,0.0,G,3.0,48.0,52.0,Third call,1.0,40-44,Hispanic,Female,Ranger,Hull,Yes,Approve,,,,,,,Better,,Democrat,,15 to 30K,Conservative,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Democrat,40 to 49,0.806
1.0,0.0,G,3.0,48.0,53.0,Third call,1.0,45-49,White,Male,McCain,Johnson,No,Disapprove,,White,,,,,Same,,Republican,,15 to 30K,Conservative,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Republican,40 to 49,0.7529999999999999
1.0,0.0,G,3.0,48.0,54.0,Third call,1.0,18-24,White,Male,McCain,Hull,No,Disapprove,,White,,,,,Same,,Something else,,30 to 50K,Conservative,18 to 64,,National,Complete,Maricopa County,18 to 29,18 to 24,Independent/Other,18 to 24,0.971
1.0,0.0,G,3.0,48.0,55.0,Third call,1.0,30-39,White,Female,Ranger,Johnson,No,Approve,,White,,,,,Better,,Democrat,,15 to 30K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Democrat,30 to 39,0.847
1.0,0.0,G,3.0,48.0,56.0,Third call,1.0,45-49,White,Female,McCain,Hull,No,Approve,,White,,,,,Better,,Independent,,30 to 50K,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Independent/Other,40 to 49,0.722
1.0,0.0,G,3.0,48.0,57.0,Third call,1.0,30-39,Hispanic,Male,Other,Other,Yes,Disapprove,,,,,,,Same,,Republican,,30 to 50K,Conservative,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Republican,30 to 39,1.369
1.0,0.0,G,3.0,48.0,58.0,Third call,1.0,65 and over,Black,,Ranger,Hull,No,Approve,,Black,,,,,Better,,Democrat,,Under 15K,Moderate,65 and over,,National,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,0.7599999999999999
1.0,0.0,G,3.0,48.0,59.0,Third call,1.0,18-24,Hispanic,Female,McCain,Johnson,Yes,Approve,,,,,,,Better,,Democrat,,50 to 75K,Moderate,18 to 64,,National,Complete,Maricopa County,18 to 29,18 to 24,Democrat,18 to 24,1.2610000000000001
1.0,0.0,G,3.0,48.0,60.0,Third call,1.0,65 and over,White,Male,Ranger,Hull,No,Approve,,White,,,,,Same,,Democrat,,50 to 75K,Moderate,65 and over,,National,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,0.711
1.0,0.0,G,3.0,49.0,1.0,First call,1.0,45-49,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Worse,Perot,Independent,Some college,75 to 100K,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Independent/Other,40 to 49,0.435
1.0,0.0,G,3.0,49.0,2.0,First call,1.0,45-49,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Same,Clinton,Independent,Some college,50 to 75K,Conservative,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Independent/Other,40 to 49,0.435
1.0,0.0,G,3.0,49.0,3.0,First call,1.0,60-64,Hispanic,Male,Other,Other,Yes,Disapprove,Approve,,Neither,No,No,Yes,Worse,Perot,Republican,Some college,100K or more,Moderate,18 to 64,,National,Complete,Maricopa County,60 and over,65 and over,Republican,50 to 64,0.905
1.0,0.0,G,3.0,49.0,4.0,First call,1.0,40-44,Hispanic,Male,McCain,Hull,Yes,Disapprove,,,,,,,Better,,Republican,,30 to 50K,Conservative,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Republican,40 to 49,0.46499999999999997
1.0,0.0,G,3.0,49.0,5.0,First call,1.0,45-49,White,Female,McCain,Hull,No,Disapprove,,White,,,,,Worse,,Independent,,75 to 100K,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Independent/Other,40 to 49,0.47000000000000003
1.0,0.0,G,3.0,49.0,6.0,First call,1.0,50-59,White,Female,Other,Other,No,Disapprove,,White,,,,,Same,,Republican,,100K or more,Conservative,18 to 64,,National,Complete,Maricopa County,45 to 59,50 to 59,Republican,50 to 64,0.899
1.0,0.0,G,3.0,49.0,7.0,Second call,1.0,25-29,White,Female,Ranger,Johnson,No,Disapprove,,White,Neither,Yes,Yes,Yes,Same,Perot,Democrat,College grad,50 to 75K,Liberal,18 to 64,,National,Complete,Maricopa County,18 to 29,25 to 29,Democrat,25 to 29,0.8
1.0,0.0,G,3.0,49.0,8.0,Second call,1.0,65 and over,Hispanic,Female,Ranger,Johnson,Yes,Approve,Approve,White,Neither,No,No,No,Worse,Clinton,Independent,College grad,30 to 50K,Moderate,65 and over,,National,Complete,Maricopa County,60 and over,65 and over,Independent/Other,65 and over,0.6
1.0,0.0,G,3.0,49.0,9.0,Second call,1.0,50-59,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,50 to 59,Republican,50 to 64,0.435
1.0,0.0,G,3.0,49.0,10.0,Second call,1.0,45-49,White,Male,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Better,Perot,Independent,Postgrad,75 to 100K,Liberal,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Independent/Other,40 to 49,0.435
1.0,0.0,G,3.0,49.0,11.0,Second call,1.0,30-39,White,Female,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Democrat,30 to 39,0.5289999999999999
1.0,0.0,G,3.0,49.0,12.0,Second call,1.0,60-64,Hispanic,Male,Other,Other,Yes,Disapprove,Approve,,Neither,No,No,Yes,Worse,Perot,Republican,Some college,100K or more,Moderate,18 to 64,,National,Complete,Maricopa County,60 and over,65 and over,Republican,50 to 64,0.905
1.0,0.0,G,3.0,49.0,13.0,Second call,1.0,45-49,Hispanic,Male,McCain,Hull,Yes,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Same,Clinton,Independent,Some college,50 to 75K,Conservative,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Independent/Other,40 to 49,0.46499999999999997
1.0,0.0,G,3.0,49.0,14.0,Second call,1.0,40-44,Hispanic,Male,McCain,Hull,No,Disapprove,,,,,,,Worse,,Republican,,15 to 30K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Republican,40 to 49,0.46499999999999997
1.0,0.0,G,3.0,49.0,15.0,Second call,1.0,45-49,White,Female,McCain,Hull,No,Disapprove,,White,,,,,Worse,,Independent,,75 to 100K,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Independent/Other,40 to 49,0.47000000000000003
1.0,0.0,G,3.0,49.0,16.0,Second call,1.0,50-59,White,Female,McCain,Other,No,,,White,,,,,Same,,Democrat,,100K or more,Conservative,18 to 64,,National,Complete,Maricopa County,45 to 59,50 to 59,Democrat,50 to 64,0.967
1.0,0.0,G,3.0,49.0,17.0,Second call,1.0,65 and over,White,Female,McCain,Hull,No,Disapprove,,White,,,,,Same,,Independent,,30 to 50K,Conservative,65 and over,,National,Complete,Maricopa County,60 and over,65 and over,Independent/Other,65 and over,0.47800000000000004
1.0,0.0,G,3.0,49.0,18.0,Second call,1.0,40-44,Hispanic,Female,,Hull,Yes,Approve,,,,,,,Worse,,Democrat,,75 to 100K,Liberal,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Democrat,40 to 49,0.506
1.0,0.0,G,3.0,49.0,19.0,Second call,1.0,18-24,White,Male,McCain,Hull,No,Disapprove,,White,,,,,Better,,Republican,,50 to 75K,Moderate,18 to 64,,National,Complete,Maricopa County,18 to 29,18 to 24,Republican,18 to 24,0.633
1.0,0.0,G,3.0,49.0,20.0,Third call,1.0,40-44,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Republican,40 to 49,0.435
1.0,0.0,G,3.0,49.0,21.0,Third call,1.0,45-49,White,Male,,,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Worse,Dole,Independent,Some college,,Conservative,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Independent/Other,40 to 49,0.467
1.0,0.0,G,3.0,49.0,22.0,Third call,1.0,40-44,Hispanic,Female,McCain,Johnson,Yes,Approve,Approve,,Neither,No,No,No,Same,Clinton,Democrat,No HS,15 to 30K,Liberal,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Democrat,40 to 49,0.5660000000000001
1.0,0.0,G,3.0,49.0,23.0,Third call,1.0,30-39,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,100K or more,Liberal,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Democrat,30 to 39,0.551
1.0,0.0,G,3.0,49.0,24.0,Third call,1.0,50-59,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Better,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,,National,Complete,Maricopa County,45 to 59,50 to 59,Republican,50 to 64,0.47000000000000003
1.0,0.0,G,3.0,49.0,25.0,Third call,1.0,50-59,White,Female,,Johnson,No,Approve,Approve,White,Neither,No,No,Yes,Same,Dole,Independent,College grad,50 to 75K,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,50 to 59,Independent/Other,50 to 64,0.532
1.0,0.0,G,3.0,49.0,26.0,Third call,1.0,40-44,White,Male,,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,College grad,30 to 50K,Conservative,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Independent/Other,40 to 49,0.438
1.0,0.0,G,3.0,49.0,27.0,Third call,1.0,40-44,White,Female,Ranger,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Independent,Some college,100K or more,Liberal,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Independent/Other,40 to 49,0.491
1.0,0.0,G,3.0,49.0,28.0,Third call,1.0,45-49,White,Male,McCain,Johnson,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Same,Clinton,Independent,College grad,50 to 75K,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Independent/Other,40 to 49,0.48800000000000004
1.0,0.0,G,3.0,49.0,29.0,Third call,1.0,40-44,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,College grad,100K or more,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Republican,40 to 49,0.47000000000000003
1.0,0.0,G,3.0,49.0,30.0,Third call,1.0,50-59,White,Female,McCain,Hull,No,Approve,Approve,White,Support Clinton,No,Yes,Yes,Better,Clinton,Independent,Some college,50 to 75K,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,50 to 59,Independent/Other,50 to 64,0.47000000000000003
1.0,0.0,G,3.0,49.0,31.0,Third call,1.0,60-64,White,Male,McCain,Hull,No,Approve,Approve,White,Neither,Yes,Yes,Yes,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,,National,Complete,Maricopa County,60 and over,65 and over,Republican,50 to 64,0.442
1.0,0.0,G,3.0,49.0,32.0,Third call,1.0,45-49,White,Female,McCain,Hull,No,Disapprove,,White,,,,,Same,,Republican,,100K or more,Conservative,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Republican,40 to 49,0.47000000000000003
1.0,0.0,G,3.0,49.0,33.0,Third call,1.0,30-39,White,Female,McCain,Hull,No,Disapprove,,White,,,,,Worse,,Republican,,30 to 50K,Conservative,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Republican,30 to 39,0.47000000000000003
1.0,0.0,G,3.0,49.0,34.0,Third call,1.0,40-44,White,Male,McCain,Johnson,No,Disapprove,,White,,,,,Same,,Independent,,100K or more,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Independent/Other,40 to 49,0.48800000000000004
1.0,0.0,G,3.0,49.0,35.0,Third call,1.0,30-39,Hispanic,Female,Ranger,Johnson,Yes,Approve,,,,,,,Better,,Democrat,,30 to 50K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Democrat,30 to 39,0.59
1.0,0.0,G,3.0,49.0,36.0,Third call,1.0,45-49,White,Female,McCain,Hull,No,Disapprove,,White,,,,,Better,,Republican,,,Conservative,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Republican,40 to 49,0.47000000000000003
1.0,0.0,G,3.0,49.0,37.0,Third call,1.0,50-59,White,Male,McCain,Hull,No,Disapprove,,White,,,,,Better,,Republican,,,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,50 to 59,Republican,50 to 64,0.435
1.0,0.0,G,3.0,49.0,38.0,Third call,1.0,25-29,White,Female,McCain,,No,Approve,,White,,,,,Better,,Republican,,15 to 30K,Moderate,18 to 64,,National,Complete,Maricopa County,18 to 29,25 to 29,Republican,25 to 29,0.7269999999999999
1.0,0.0,G,3.0,49.0,39.0,Third call,1.0,45-49,White,Female,McCain,Hull,No,Disapprove,,White,,,,,Better,,Republican,,100K or more,Conservative,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Republican,40 to 49,0.47000000000000003
1.0,0.0,G,3.0,49.0,40.0,Third call,1.0,40-44,White,Male,Ranger,Johnson,No,Approve,,White,,,,,Better,,Democrat,,100K or more,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Democrat,40 to 49,0.512
1.0,0.0,G,3.0,49.0,41.0,Third call,1.0,30-39,White,Male,McCain,Hull,No,,,White,,,,,Same,,Independent,,50 to 75K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Independent/Other,30 to 39,0.435
1.0,0.0,G,3.0,49.0,42.0,Third call,1.0,40-44,White,Female,McCain,Hull,No,Disapprove,,White,,,,,Same,,Republican,,50 to 75K,Conservative,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Republican,40 to 49,0.47000000000000003
1.0,0.0,G,3.0,49.0,43.0,Third call,1.0,18-24,White,Male,McCain,Hull,No,Disapprove,,White,,,,,Better,,Republican,,100K or more,Conservative,18 to 64,,National,Complete,Maricopa County,18 to 29,18 to 24,Republican,18 to 24,0.633
1.0,0.0,G,3.0,58.0,1.0,First call,1.0,45-49,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,No,Yes,No,Better,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,No,State,Complete,Desert area,45 to 59,40 to 49,Republican,40 to 49,1.429
1.0,0.0,G,3.0,58.0,2.0,First call,1.0,60-64,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,No,No,No,Same,Clinton,Republican,HS grad,15 to 30K,Conservative,18 to 64,,State,Complete,Desert area,60 and over,65 and over,Republican,50 to 64,1.359
1.0,0.0,G,3.0,58.0,3.0,First call,1.0,45-49,White,Female,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,No,Same,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,Yes,State,Complete,Desert area,45 to 59,40 to 49,Democrat,40 to 49,1.162
1.0,0.0,G,3.0,58.0,4.0,First call,1.0,45-49,White,Male,McCain,Hull,,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,College grad,100K or more,Conservative,18 to 64,,State,Complete,Desert area,45 to 59,40 to 49,Republican,40 to 49,1.434
1.0,0.0,G,3.0,58.0,5.0,First call,1.0,30-39,White,Male,McCain,Hull,No,Approve,Disapprove,White,,,,,,,,,,,18 to 64,No,State,Not complete,Desert area,30 to 44,30 to 39,,30 to 39,1.429
1.0,0.0,G,3.0,58.0,6.0,First call,1.0,18-24,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Better,Did not vote,Republican,No HS,30 to 50K,Conservative,18 to 64,No,State,Complete,Desert area,18 to 29,18 to 24,Republican,18 to 24,1.421
1.0,0.0,G,3.0,58.0,7.0,First call,1.0,60-64,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Same,Dole,Republican,HS grad,50 to 75K,Conservative,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Republican,50 to 64,1.355
1.0,0.0,G,3.0,58.0,8.0,First call,1.0,50-59,White,Male,McCain,Hull,No,Approve,Approve,White,Neither,,Yes,No,Better,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,1.429
1.0,0.0,G,3.0,58.0,9.0,First call,1.0,50-59,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,No,No,Yes,Better,Perot,Republican,Some college,15 to 30K,Moderate,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,1.429
1.0,0.0,G,3.0,58.0,10.0,First call,1.0,45-49,White,Male,McCain,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Independent,College grad,15 to 30K,Liberal,18 to 64,Yes,State,Complete,Desert area,45 to 59,40 to 49,Independent/Other,40 to 49,1.227
1.0,0.0,G,3.0,58.0,11.0,First call,1.0,30-39,White,Female,Ranger,Hull,No,Approve,Approve,White,Neither,No,No,No,Worse,Clinton,Democrat,,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Desert area,30 to 44,30 to 39,Democrat,30 to 39,1.4180000000000001
1.0,0.0,G,3.0,58.0,12.0,First call,1.0,60-64,White,Female,McCain,Johnson,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Same,Dole,Independent,Some college,30 to 50K,Conservative,18 to 64,,State,Complete,Desert area,60 and over,65 and over,Independent/Other,50 to 64,1.094
1.0,0.0,G,3.0,58.0,13.0,First call,1.0,65 and over,Asian,Female,McCain,Hull,No,Approve,Approve,,Support Clinton,No,No,No,Better,Clinton,Republican,No HS,15 to 30K,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,1.286
1.0,0.0,G,3.0,58.0,14.0,First call,1.0,65 and over,White,Female,McCain,Johnson,No,Approve,Disapprove,White,,No,No,No,Same,Clinton,Democrat,No HS,Under 15K,Conservative,65 and over,,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,1.094
1.0,0.0,G,3.0,58.0,15.0,First call,1.0,45-49,White,Female,McCain,Hull,No,Approve,Approve,White,Neither,No,No,No,Better,Did not vote,Independent,College grad,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Desert area,45 to 59,40 to 49,Independent/Other,40 to 49,1.3599999999999999
1.0,0.0,G,3.0,59.0,1.0,First call,1.0,50-59,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,Worse,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,1.057
1.0,0.0,G,3.0,59.0,2.0,First call,1.0,45-49,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,Some college,,Conservative,18 to 64,Yes,State,Complete,Desert area,45 to 59,40 to 49,Republican,40 to 49,1.057
1.0,0.0,G,3.0,59.0,3.0,First call,1.0,65 and over,White,Male,McCain,Johnson,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Worse,Other,Republican,Postgrad,Under 15K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.8540000000000001
1.0,0.0,G,3.0,59.0,4.0,First call,1.0,50-59,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,1.05
1.0,0.0,G,3.0,59.0,5.0,First call,1.0,50-59,White,Female,,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Worse,Did not vote,Republican,Some college,30 to 50K,Conservative,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,0.999
1.0,0.0,G,3.0,59.0,6.0,First call,1.0,65 and over,White,Female,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.947
1.0,0.0,G,3.0,59.0,7.0,First call,1.0,50-59,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Worse,Clinton,Democrat,,15 to 30K,Conservative,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,1.057
1.0,0.0,G,3.0,59.0,8.0,First call,1.0,65 and over,White,Female,Other,,No,Disapprove,Disapprove,White,,,,,,,,,,,65 and over,No,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.837
1.0,0.0,G,3.0,59.0,9.0,First call,1.0,50-59,White,Female,Other,Johnson,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Same,Other,Independent,Postgrad,75 to 100K,Moderate,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Independent/Other,50 to 64,0.7920000000000001
1.0,0.0,G,3.0,59.0,10.0,First call,1.0,50-59,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,1.057
1.0,0.0,G,3.0,59.0,11.0,First call,1.0,40-44,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Better,Perot,Independent,College grad,50 to 75K,Conservative,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Independent/Other,40 to 49,1.05
1.0,0.0,G,3.0,59.0,12.0,First call,1.0,50-59,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,1.057
1.0,0.0,G,3.0,59.0,13.0,First call,1.0,50-59,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,No,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,1.057
1.0,0.0,G,3.0,59.0,14.0,First call,1.0,50-59,White,Female,McCain,Hull,No,Disapprove,Approve,White,,,,,,,,,,,18 to 64,Yes,State,Not complete,Desert area,45 to 59,50 to 59,,50 to 64,0.999
1.0,0.0,G,3.0,59.0,15.0,First call,1.0,40-44,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Better,Dole,Republican,College grad,30 to 50K,Moderate,18 to 64,Yes,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,1.057
1.0,0.0,G,3.0,59.0,16.0,Second call,1.0,50-59,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,0.999
1.0,0.0,G,3.0,59.0,17.0,Second call,1.0,40-44,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Better,Perot,Republican,Some college,75 to 100K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,1.05
1.0,0.0,G,3.0,59.0,18.0,Second call,1.0,50-59,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Better,Perot,Republican,HS grad,30 to 50K,Conservative,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,1.05
1.0,0.0,G,3.0,59.0,19.0,Second call,1.0,40-44,White,Female,Ranger,Johnson,No,Disapprove,Approve,White,Neither,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Democrat,40 to 49,0.8820000000000001
1.0,0.0,G,3.0,59.0,20.0,Second call,1.0,25-29,Hispanic,Male,Other,Hull,Yes,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Desert area,18 to 29,25 to 29,Republican,25 to 29,0.8380000000000001
1.0,0.0,G,3.0,59.0,21.0,Second call,1.0,65 and over,White,Male,McCain,Hull,No,Disapprove,Approve,White,,,,,,,,,,,65 and over,Yes,State,Not complete,Desert area,60 and over,65 and over,,65 and over,1.002
1.0,0.0,G,3.0,59.0,22.0,Second call,1.0,40-44,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,0.999
1.0,0.0,G,3.0,59.0,23.0,Second call,1.0,65 and over,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,Under 15K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.947
1.0,0.0,G,3.0,59.0,24.0,Second call,1.0,40-44,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,HS grad,50 to 75K,Liberal,18 to 64,Yes,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,1.057
1.0,0.0,G,3.0,59.0,25.0,Second call,1.0,18-24,White,Female,McCain,Hull,No,Disapprove,Approve,White,Neither,No,No,No,Same,Dole,Republican,Some college,15 to 30K,Conservative,18 to 64,No,State,Complete,Desert area,18 to 29,18 to 24,Republican,18 to 24,0.987
