V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
1.0,0.0,G,21.0,50.0,39.0,Third call,1.0,30-39,White,Female,Mikulski,Sauerbrey,Approve,Approve,Sauerbrey,Neither,Yes,Yes,Yes,Better,Perot,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Independent/Other,30 to 39,0.945,Gambling,Unfavorable
1.0,0.0,G,21.0,50.0,40.0,Third call,1.0,40-44,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,40 to 49,Republican,40 to 49,0.732,Gun control,Unfavorable
1.0,0.0,G,21.0,50.0,41.0,Third call,1.0,50-59,White,Male,Pierpoint,Glendening,Approve,Disapprove,Glendening,Neither,No,Yes,Yes,Worse,Clinton,Democrat,Some college,75 to 100K,Liberal,18 to 64,State,Complete,Rural/rest of MD,45 to 59,50 to 59,Democrat,50 to 64,0.455,Economy/jobs,Unfavorable
1.0,0.0,G,21.0,50.0,42.0,Third call,1.0,30-39,Black,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Democrat,30 to 39,0.7740000000000001,Economy/jobs,Favorable
1.0,0.0,G,21.0,50.0,43.0,Third call,1.0,45-49,Black,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Same,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Rural/rest of MD,45 to 59,40 to 49,Democrat,40 to 49,0.8500000000000001,Education,Unfavorable
1.0,0.0,G,21.0,50.0,44.0,Third call,1.0,25-29,White,Male,Pierpoint,Sauerbrey,Approve,Approve,Sauerbrey,Neither,No,No,No,Same,Dole,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Rural/rest of MD,18 to 29,25 to 29,Republican,25 to 29,1.241,Education,Favorable
1.0,0.0,G,21.0,50.0,45.0,Third call,1.0,30-39,White,Male,Mikulski,Glendening,Disapprove,Approve,Glendening,Neither,Yes,Yes,Yes,Same,Dole,Democrat,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Democrat,30 to 39,0.534,Education,Unfavorable
1.0,0.0,G,21.0,50.0,46.0,Third call,1.0,40-44,White,Male,Pierpoint,Glendening,Approve,Disapprove,Sauerbrey,Neither,No,No,Yes,Same,Clinton,Republican,Some college,75 to 100K,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,40 to 49,Republican,40 to 49,0.455,Economy/jobs,Favorable
1.0,0.0,G,21.0,50.0,47.0,Third call,1.0,60-64,White,Male,,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,,Conservative,18 to 64,State,Complete,Rural/rest of MD,60 and over,60 and over,Democrat,50 to 64,0.865,,Favorable
1.0,0.0,G,21.0,50.0,48.0,Third call,1.0,30-39,White,Female,Mikulski,Glendening,Approve,Approve,Glendening,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Democrat,30 to 39,0.587,Taxes,
1.0,0.0,G,21.0,50.0,49.0,Third call,1.0,30-39,Black,Female,Mikulski,Glendening,Approve,Approve,Did not vote,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Democrat,30 to 39,0.8500000000000001,Education,Favorable
1.0,0.0,G,21.0,50.0,50.0,Third call,1.0,50-59,White,Female,Mikulski,Sauerbrey,,Disapprove,Sauerbrey,Neither,No,No,No,Better,Clinton,Democrat,HS grad,75 to 100K,Moderate,18 to 64,State,Complete,Rural/rest of MD,45 to 59,50 to 59,Democrat,50 to 64,0.945,Taxes,Favorable
1.0,0.0,G,21.0,50.0,51.0,Third call,1.0,40-44,White,Female,Mikulski,Glendening,Approve,Approve,Glendening,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,100K or more,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,40 to 49,Democrat,40 to 49,0.587,Economy/jobs,Favorable
1.0,0.0,G,21.0,50.0,52.0,Third call,1.0,30-39,Hispanic,Male,Mikulski,Sauerbrey,Approve,Disapprove,Sauerbrey,Neither,Yes,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,1.2429999999999999,Taxes,Unfavorable
1.0,0.0,G,21.0,50.0,53.0,Third call,1.0,40-44,White,Female,Mikulski,Glendening,Approve,Approve,Did not vote,Neither,No,No,No,Better,Did not vote,Independent,Some college,15 to 30K,Liberal,18 to 64,State,Complete,Rural/rest of MD,30 to 44,40 to 49,Independent/Other,40 to 49,0.587,Education,Favorable
1.0,0.0,G,21.0,50.0,54.0,Third call,1.0,30-39,Hispanic,Female,Mikulski,Glendening,Approve,Disapprove,Did not vote,Neither,No,Yes,Yes,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Democrat,30 to 39,0.8500000000000001,Gun control,Unfavorable
1.0,0.0,G,21.0,50.0,55.0,Third call,1.0,25-29,White,Female,Pierpoint,Sauerbrey,Disapprove,Disapprove,Did not vote,Neither,Yes,Yes,Yes,Better,Did not vote,Republican,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Rural/rest of MD,18 to 29,25 to 29,Republican,25 to 29,1.363,Education,Unfavorable
1.0,0.0,G,21.0,52.0,1.0,First call,1.0,30-39,White,Male,Mikulski,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.8480000000000001,Taxes,Unfavorable
1.0,0.0,G,21.0,52.0,2.0,First call,1.0,30-39,White,Male,Pierpoint,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Independent,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Independent/Other,30 to 39,0.721,,Unfavorable
1.0,0.0,G,21.0,52.0,3.0,First call,1.0,60-64,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Rural/rest of MD,60 and over,60 and over,Republican,50 to 64,1.226,Abortion,Unfavorable
1.0,0.0,G,21.0,52.0,4.0,First call,1.0,45-49,White,Male,Mikulski,Glendening,Approve,,Glendening,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Rural/rest of MD,45 to 59,40 to 49,Democrat,40 to 49,0.5289999999999999,Economy/jobs,Favorable
1.0,0.0,G,21.0,52.0,5.0,First call,1.0,45-49,White,Male,Mikulski,Glendening,Approve,Approve,Sauerbrey,,,,,,,,,,,18 to 64,State,Not complete,Rural/rest of MD,45 to 59,40 to 49,,40 to 49,0.5289999999999999,Education,Unfavorable
1.0,0.0,G,21.0,52.0,6.0,First call,1.0,65 and over,White,Female,Pierpoint,Sauerbrey,Disapprove,,Sauerbrey,,,Yes,Yes,Same,Dole,Republican,Some college,,Conservative,65 and over,State,Complete,Rural/rest of MD,60 and over,60 and over,Republican,65 and over,1.346,,Unfavorable
1.0,0.0,G,21.0,52.0,7.0,First call,1.0,65 and over,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,No,Same,Clinton,Democrat,Some college,,Moderate,65 and over,State,Complete,Rural/rest of MD,60 and over,60 and over,Democrat,65 and over,0.985,Education,Unfavorable
1.0,0.0,G,21.0,52.0,8.0,First call,1.0,25-29,White,Male,Mikulski,Sauerbrey,Approve,Approve,Glendening,Neither,No,No,,Same,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,State,Complete,Rural/rest of MD,18 to 29,25 to 29,Democrat,25 to 29,1.44,Taxes,
1.0,0.0,G,21.0,52.0,9.0,First call,1.0,30-39,Black,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,50 to 75K,Liberal,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Democrat,30 to 39,0.764,Education,Favorable
1.0,0.0,G,21.0,52.0,10.0,First call,1.0,40-44,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,No,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,40 to 49,Republican,40 to 49,0.721,Abortion,Unfavorable
1.0,0.0,G,21.0,52.0,11.0,First call,1.0,50-59,White,Female,Mikulski,Sauerbrey,Disapprove,Disapprove,Glendening,Neither,No,Yes,Yes,Better,Clinton,Democrat,Postgrad,15 to 30K,Liberal,18 to 64,State,Complete,Rural/rest of MD,45 to 59,50 to 59,Democrat,50 to 64,0.932,Education,Unfavorable
1.0,0.0,G,21.0,52.0,12.0,First call,1.0,40-44,White,Male,Mikulski,Glendening,Approve,Approve,Glendening,Support Clinton,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Rural/rest of MD,30 to 44,40 to 49,Democrat,40 to 49,0.5289999999999999,Taxes,Unfavorable
1.0,0.0,G,21.0,52.0,13.0,First call,1.0,65 and over,White,Female,Mikulski,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,Yes,Same,Dole,Republican,HS grad,30 to 50K,Liberal,65 and over,State,Complete,Rural/rest of MD,60 and over,60 and over,Republican,65 and over,1.583,Gun control,Unfavorable
1.0,0.0,G,21.0,52.0,14.0,First call,1.0,65 and over,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,,,,,,,,,,,65 and over,State,Not complete,Rural/rest of MD,60 and over,60 and over,,65 and over,0.899,,Unfavorable
1.0,0.0,G,21.0,52.0,15.0,First call,1.0,30-39,White,Male,Mikulski,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.8480000000000001,Gambling,Unfavorable
1.0,0.0,G,21.0,52.0,16.0,First call,1.0,30-39,Hispanic,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,No,Same,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Democrat,30 to 39,0.764,Environment,Favorable
1.0,0.0,G,21.0,52.0,17.0,Second call,1.0,40-44,White,Male,Pierpoint,Sauerbrey,,Approve,Did not vote,Neither,No,No,Yes,Better,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,40 to 49,Republican,40 to 49,0.721,Taxes,Unfavorable
1.0,0.0,G,21.0,52.0,18.0,Second call,1.0,30-39,White,Female,Mikulski,Glendening,Approve,Approve,Did not vote,Neither,No,Yes,Yes,Better,Did not vote,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Democrat,30 to 39,0.58,,Unfavorable
1.0,0.0,G,21.0,52.0,19.0,Second call,1.0,30-39,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,No,Worse,Clinton,Democrat,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Democrat,30 to 39,0.58,Education,Favorable
1.0,0.0,G,21.0,52.0,20.0,Second call,1.0,50-59,White,Female,Mikulski,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Neither,Yes,Yes,Yes,Same,Clinton,Republican,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Rural/rest of MD,45 to 59,50 to 59,Republican,50 to 64,0.932,Education,Unfavorable
1.0,0.0,G,21.0,52.0,21.0,Second call,1.0,30-39,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,Glendening,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.793,,Unfavorable
1.0,0.0,G,21.0,52.0,22.0,Second call,1.0,40-44,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,No,Same,Perot,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,40 to 49,Independent/Other,40 to 49,0.58,Education,Favorable
1.0,0.0,G,21.0,52.0,23.0,Second call,1.0,30-39,White,Male,Pierpoint,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Neither,No,No,Yes,Better,Dole,Republican,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.721,Taxes,Favorable
1.0,0.0,G,21.0,52.0,24.0,Second call,1.0,65 and over,White,Male,Pierpoint,Sauerbrey,Approve,Disapprove,Glendening,Neither,No,No,Yes,Same,Clinton,Independent,Postgrad,,Moderate,65 and over,State,Complete,Rural/rest of MD,60 and over,60 and over,Independent/Other,65 and over,1.226,Abortion,Unfavorable
1.0,0.0,G,21.0,52.0,25.0,Second call,1.0,65 and over,White,Female,Pierpoint,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Neither,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,65 and over,State,Complete,Rural/rest of MD,60 and over,60 and over,Republican,65 and over,1.346,Education,Unfavorable
1.0,0.0,G,21.0,52.0,26.0,Second call,1.0,30-39,Other,Female,Mikulski,Glendening,Disapprove,Disapprove,Glendening,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Independent/Other,30 to 39,0.58,Education,Unfavorable
1.0,0.0,G,21.0,52.0,27.0,Second call,1.0,30-39,White,Male,Pierpoint,Sauerbrey,Approve,Approve,Did not vote,Neither,No,No,Yes,Same,Dole,Republican,No HS,50 to 75K,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.721,Abortion,Favorable
1.0,0.0,G,21.0,52.0,28.0,Second call,1.0,45-49,Black,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,No,Same,Clinton,Democrat,Postgrad,,Moderate,18 to 64,State,Complete,Rural/rest of MD,45 to 59,40 to 49,Democrat,40 to 49,0.839,Education,Favorable
1.0,0.0,G,21.0,52.0,29.0,Third call,1.0,30-39,White,Female,Pierpoint,Sauerbrey,Approve,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.793,Education,Unfavorable
1.0,0.0,G,21.0,52.0,30.0,Third call,1.0,30-39,White,Male,Pierpoint,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Neither,Yes,Yes,No,Same,Dole,Republican,No HS,15 to 30K,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.721,Abortion,Unfavorable
1.0,0.0,G,21.0,52.0,31.0,Third call,1.0,30-39,White,Female,Pierpoint,Sauerbrey,Disapprove,Disapprove,Glendening,Oppose Clinton,Yes,Yes,No,Same,Dole,Independent,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Independent/Other,30 to 39,0.793,Abortion,Unfavorable
1.0,0.0,G,21.0,52.0,32.0,Third call,1.0,30-39,White,Female,Mikulski,Sauerbrey,Disapprove,Approve,Did not vote,Neither,No,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.932,Taxes,Unfavorable
1.0,0.0,G,21.0,52.0,33.0,Third call,1.0,50-59,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Rural/rest of MD,45 to 59,50 to 59,Democrat,50 to 64,0.5289999999999999,Education,Unfavorable
1.0,0.0,G,21.0,52.0,34.0,Third call,1.0,25-29,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Rural/rest of MD,18 to 29,25 to 29,Democrat,25 to 29,0.985,Education,Favorable
1.0,0.0,G,21.0,52.0,35.0,Third call,1.0,65 and over,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,,,,,,,,,,,65 and over,State,Not complete,Rural/rest of MD,60 and over,60 and over,,65 and over,1.346,Taxes,Unfavorable
1.0,0.0,G,21.0,52.0,36.0,Third call,1.0,65 and over,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Same,Clinton,Independent,College grad,50 to 75K,Liberal,65 and over,State,Complete,Rural/rest of MD,60 and over,60 and over,Independent/Other,65 and over,0.899,Environment,Unfavorable
1.0,0.0,G,21.0,52.0,37.0,Third call,1.0,30-39,White,Female,,Glendening,Approve,Disapprove,Glendening,Neither,No,Yes,Yes,Better,Clinton,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.5529999999999999,Education,Unfavorable
1.0,0.0,G,21.0,52.0,38.0,Third call,1.0,30-39,White,Female,,Glendening,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,Yes,Better,Clinton,Republican,Postgrad,15 to 30K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.5529999999999999,Gambling,Unfavorable
1.0,0.0,G,21.0,52.0,39.0,Third call,1.0,50-59,Black,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Rural/rest of MD,45 to 59,50 to 59,Democrat,50 to 64,0.764,Gun control,Favorable
1.0,0.0,G,21.0,52.0,40.0,Third call,1.0,40-44,White,Female,Mikulski,Glendening,Approve,Approve,Glendening,Neither,No,No,,Better,Clinton,Independent,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Rural/rest of MD,30 to 44,40 to 49,Independent/Other,40 to 49,0.58,Abortion,Favorable
1.0,0.0,G,21.0,52.0,41.0,Third call,1.0,45-49,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,No,Better,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,State,Complete,Rural/rest of MD,45 to 59,40 to 49,Democrat,40 to 49,0.5289999999999999,Economy/jobs,Favorable
1.0,0.0,G,21.0,52.0,42.0,Third call,1.0,30-39,White,Female,Mikulski,Glendening,Approve,Disapprove,Did not vote,Support Clinton,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Democrat,30 to 39,0.58,Education,Favorable
1.0,0.0,G,21.0,52.0,43.0,Third call,1.0,45-49,White,Female,Pierpoint,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Neither,Yes,Yes,Yes,Worse,Dole,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,Complete,Rural/rest of MD,45 to 59,40 to 49,Democrat,40 to 49,0.793,,Unfavorable
1.0,0.0,G,21.0,52.0,44.0,Third call,1.0,30-39,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,Yes,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Democrat,30 to 39,0.5289999999999999,Education,Unfavorable
1.0,0.0,G,21.0,52.0,45.0,Third call,1.0,30-39,,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,,,Yes,Better,Did not vote,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Democrat,30 to 39,0.58,Education,Unfavorable
1.0,0.0,G,21.0,52.0,46.0,Third call,1.0,45-49,White,Female,Mikulski,Glendening,Approve,Approve,Glendening,Neither,Yes,Yes,Yes,Worse,Perot,Democrat,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Rural/rest of MD,45 to 59,40 to 49,Democrat,40 to 49,0.58,,Unfavorable
1.0,0.0,G,21.0,52.0,47.0,Third call,1.0,25-29,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Did not vote,Oppose Clinton,Yes,Yes,,Better,Dole,Republican,HS grad,75 to 100K,Conservative,18 to 64,State,Complete,Rural/rest of MD,18 to 29,25 to 29,Republican,25 to 29,1.226,Education,Unfavorable
1.0,0.0,G,21.0,52.0,48.0,Third call,1.0,40-44,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,No,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,40 to 49,Republican,40 to 49,0.721,Economy/jobs,Unfavorable
1.0,0.0,G,21.0,53.0,1.0,First call,1.0,30-39,White,Female,Pierpoint,Sauerbrey,Approve,Approve,Sauerbrey,Neither,No,No,Yes,Better,Dole,Republican,Some college,100K or more,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.756,Education,Favorable
1.0,0.0,G,21.0,53.0,2.0,First call,1.0,30-39,White,Male,Mikulski,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Neither,No,Yes,Yes,Better,Dole,Republican,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.8089999999999999,Education,Unfavorable
1.0,0.0,G,21.0,53.0,3.0,First call,1.0,45-49,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Rural/rest of MD,45 to 59,40 to 49,Republican,40 to 49,0.689,Taxes,Unfavorable
1.0,0.0,G,21.0,53.0,4.0,First call,1.0,30-39,White,Male,Mikulski,Glendening,Approve,Approve,Did not vote,Neither,No,No,No,Same,Did not vote,Democrat,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Democrat,30 to 39,0.502,Taxes,Favorable
1.0,0.0,G,21.0,53.0,5.0,First call,1.0,50-59,White,Female,Mikulski,Glendening,Approve,Approve,Glendening,Neither,No,No,Yes,Better,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,State,Complete,Rural/rest of MD,45 to 59,50 to 59,Democrat,50 to 64,0.5529999999999999,,Unfavorable
1.0,0.0,G,21.0,53.0,6.0,First call,1.0,65 and over,White,Male,Mikulski,Glendening,Disapprove,Disapprove,,,,,,Same,Clinton,Democrat,No HS,,,65 and over,State,Complete,Rural/rest of MD,60 and over,60 and over,Democrat,65 and over,0.855,Economy/jobs,
1.0,0.0,G,21.0,53.0,7.0,First call,1.0,50-59,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,No,No,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Rural/rest of MD,45 to 59,50 to 59,Republican,50 to 64,0.689,Gun control,Unfavorable
1.0,0.0,G,21.0,53.0,8.0,First call,1.0,30-39,White,Male,Pierpoint,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Better,Dole,Republican,HS grad,100K or more,Conservative,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.42700000000000005,Economy/jobs,Unfavorable
1.0,0.0,G,21.0,53.0,9.0,First call,1.0,30-39,White,Male,Mikulski,Glendening,Disapprove,Disapprove,Sauerbrey,Neither,Yes,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.502,Taxes,Unfavorable
1.0,0.0,G,21.0,53.0,10.0,First call,1.0,30-39,White,Female,Mikulski,Sauerbrey,Approve,Disapprove,Sauerbrey,Support Clinton,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Democrat,30 to 39,0.889,Education,Unfavorable
1.0,0.0,G,21.0,53.0,11.0,First call,1.0,30-39,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,No,Better,Clinton,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Independent/Other,30 to 39,0.5529999999999999,Education,Favorable
1.0,0.0,G,21.0,53.0,12.0,First call,1.0,30-39,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Glendening,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,College grad,100K or more,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.689,Taxes,Unfavorable
1.0,0.0,G,21.0,53.0,13.0,First call,1.0,45-49,White,Male,Mikulski,Sauerbrey,Approve,Disapprove,Did not vote,Oppose Clinton,Yes,Yes,Yes,Same,Perot,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Rural/rest of MD,45 to 59,40 to 49,Republican,40 to 49,0.8089999999999999,Gambling,Unfavorable
1.0,0.0,G,21.0,53.0,14.0,First call,1.0,30-39,White,Male,Mikulski,Glendening,Approve,Approve,Glendening,Neither,Yes,Yes,No,Better,Clinton,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Independent/Other,30 to 39,0.502,Education,Unfavorable
1.0,0.0,G,21.0,53.0,15.0,First call,1.0,60-64,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Glendening,Neither,Yes,Yes,Yes,Same,Dole,Republican,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Rural/rest of MD,60 and over,60 and over,Republican,50 to 64,1.17,Taxes,Unfavorable
1.0,0.0,G,21.0,53.0,16.0,First call,1.0,45-49,,Male,Mikulski,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Neither,Yes,Yes,No,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Rural/rest of MD,45 to 59,40 to 49,Republican,40 to 49,0.8089999999999999,Education,Unfavorable
1.0,0.0,G,21.0,53.0,17.0,Second call,1.0,30-39,White,Male,Pierpoint,Sauerbrey,Approve,Disapprove,Sauerbrey,Neither,No,No,No,Better,Perot,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Rural/rest of MD,30 to 44,30 to 39,Republican,30 to 39,0.689,Education,Unfavorable
