V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
1.0,0.0,G,7.0,29.0,52.0,Third call,1.0,30-39,White,Female,Dodd,Rowland,Approve,Disapprove,Support Clinton,Good,No,No,Yes,Same,Clinton,Independent,Some college,50 to 75K,,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Independent/Other,30 to 39,0.9269999999999999,Favorable
1.0,0.0,G,7.0,29.0,53.0,Third call,1.0,50-59,White,Female,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,Yes,Better,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Large Cities,45 to 59,50 to 59,Democrat,50 to 64,0.9269999999999999,Unfavorable
1.0,0.0,G,7.0,29.0,54.0,Third call,1.0,45-49,White,Male,Franks,Rowland,Approve,Approve,Oppose Clinton,Good,No,Yes,No,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Large Cities,45 to 59,40 to 49,Republican,40 to 49,1.4729999999999999,Unfavorable
1.0,0.0,G,7.0,29.0,55.0,Third call,1.0,50-59,White,Male,Other,Rowland,Approve,Disapprove,,Good,,,,,,,,,,18 to 64,State,Not complete,Large Cities,45 to 59,50 to 59,,50 to 64,2.778,Favorable
1.0,0.0,G,7.0,29.0,56.0,Third call,1.0,45-49,Black,Male,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Good,No,No,No,Better,Clinton,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,45 to 59,40 to 49,Independent/Other,40 to 49,0.797,Favorable
1.0,0.0,G,7.0,29.0,57.0,Third call,1.0,50-59,White,Female,Dodd,Rowland,Disapprove,Disapprove,Neither,Not so good,Yes,Yes,Yes,Same,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Large Cities,45 to 59,50 to 59,Independent/Other,50 to 64,0.9269999999999999,Unfavorable
1.0,0.0,G,7.0,29.0,58.0,Third call,1.0,25-29,White,Female,Dodd,Rowland,Approve,Approve,Neither,Good,No,No,No,Same,Perot,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Large Cities,18 to 29,25 to 29,Independent/Other,25 to 29,0.7599999999999999,Favorable
1.0,0.0,G,7.0,29.0,59.0,Third call,1.0,40-44,White,Female,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Not so good,No,No,No,Same,Clinton,Democrat,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,40 to 49,Democrat,40 to 49,0.8510000000000001,Favorable
1.0,0.0,G,7.0,29.0,60.0,Third call,1.0,65 and over,Other,Female,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Good,No,No,No,Better,Clinton,Independent,Postgrad,50 to 75K,Liberal,65 and over,State,Complete,Large Cities,60 and over,60 and over,Independent/Other,65 and over,1.248,Favorable
1.0,0.0,G,7.0,29.0,61.0,Third call,1.0,30-39,White,Male,Dodd,Kennelly,Approve,Disapprove,Neither,Good,No,No,Yes,Same,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Independent/Other,30 to 39,0.961,
1.0,0.0,G,7.0,32.0,1.0,First call,1.0,50-59,White,Female,Dodd,Kennelly,Approve,Approve,Neither,Not so good,No,No,Yes,Same,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Democrat,50 to 64,1.108,Unfavorable
1.0,0.0,G,7.0,32.0,2.0,First call,1.0,65 and over,White,Male,Dodd,Kennelly,Approve,Disapprove,Neither,Good,Yes,Yes,Yes,Same,Perot,Independent,HS grad,50 to 75K,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Independent/Other,65 and over,1.506,Unfavorable
1.0,0.0,G,7.0,32.0,3.0,First call,1.0,40-44,White,Female,Dodd,Kennelly,Approve,Approve,Support Clinton,Good,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,40 to 49,Democrat,40 to 49,1.108,Favorable
1.0,0.0,G,7.0,32.0,4.0,First call,1.0,45-49,White,Male,Franks,Rowland,Disapprove,Disapprove,Neither,Good,Yes,Yes,Yes,Same,Clinton,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,CT Valley,45 to 59,40 to 49,Republican,40 to 49,1.3559999999999999,Unfavorable
1.0,0.0,G,7.0,32.0,5.0,First call,1.0,65 and over,White,Female,Dodd,Rowland,Approve,Approve,Neither,Excellent,Yes,Yes,Yes,Better,Did not vote,Independent,HS grad,,Conservative,65 and over,State,Complete,CT Valley,60 and over,60 and over,Independent/Other,65 and over,1.518,Unfavorable
1.0,0.0,G,7.0,32.0,6.0,Second call,1.0,65 and over,White,Female,Dodd,Rowland,Approve,Disapprove,Support Clinton,Good,No,No,Yes,Better,Clinton,Democrat,HS grad,Under 15K,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Democrat,65 and over,1.518,Unfavorable
1.0,0.0,G,7.0,32.0,7.0,Second call,1.0,65 and over,White,Female,Franks,Rowland,Disapprove,Disapprove,Neither,Good,No,Yes,Yes,Same,Dole,Independent,College grad,50 to 75K,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Independent/Other,65 and over,1.569,Unfavorable
1.0,0.0,G,7.0,32.0,8.0,Second call,1.0,65 and over,White,Female,Dodd,Rowland,Approve,Approve,Neither,Not so good,No,No,No,Worse,Clinton,Independent,College grad,15 to 30K,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Independent/Other,65 and over,1.518,Unfavorable
1.0,0.0,G,7.0,32.0,9.0,Second call,1.0,65 and over,White,Female,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,,Same,Dole,Republican,College grad,50 to 75K,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Republican,65 and over,1.569,Unfavorable
1.0,0.0,G,7.0,32.0,10.0,Second call,1.0,18-24,White,Female,Dodd,Kennelly,Approve,Disapprove,Neither,Good,No,No,Yes,Better,Did not vote,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,CT Valley,18 to 29,18 to 24,Democrat,18 to 24,1.155,Unfavorable
1.0,0.0,G,7.0,32.0,11.0,Second call,1.0,65 and over,White,Male,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,,Same,Dole,Republican,College grad,75 to 100K,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Republican,65 and over,1.701,Unfavorable
1.0,0.0,G,7.0,32.0,12.0,Second call,1.0,65 and over,White,Female,Dodd,Rowland,Approve,Approve,Neither,Good,No,No,Yes,Same,Clinton,Republican,Some college,,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Republican,65 and over,1.518,Favorable
1.0,0.0,G,7.0,32.0,13.0,Second call,1.0,40-44,Black,Female,Dodd,Kennelly,Approve,Disapprove,Neither,Good,No,No,Yes,Same,Clinton,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,40 to 49,Independent/Other,40 to 49,1.015,Unfavorable
1.0,0.0,G,7.0,32.0,14.0,Second call,1.0,60-64,White,Male,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,Yes,Better,Dole,Democrat,No HS,50 to 75K,Conservative,18 to 64,State,Complete,CT Valley,60 and over,60 and over,Democrat,50 to 64,1.701,
1.0,0.0,G,7.0,32.0,15.0,Second call,1.0,50-59,White,Male,Dodd,Kennelly,Approve,Approve,Neither,Good,No,No,No,Same,Clinton,Democrat,No HS,30 to 50K,Moderate,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Democrat,50 to 64,1.2,Favorable
1.0,0.0,G,7.0,32.0,16.0,Second call,1.0,65 and over,White,Female,Dodd,Kennelly,Approve,Disapprove,,Good,,,,,,,,,,65 and over,State,Not complete,CT Valley,60 and over,60 and over,,65 and over,1.391,Unfavorable
1.0,0.0,G,7.0,32.0,17.0,Second call,1.0,60-64,White,Female,Dodd,Kennelly,Approve,Disapprove,Neither,Not so good,No,No,No,Better,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,CT Valley,60 and over,60 and over,Democrat,50 to 64,1.391,
1.0,0.0,G,7.0,32.0,18.0,Second call,1.0,60-64,White,Female,Dodd,Kennelly,Approve,Disapprove,Neither,Good,No,No,Yes,Better,Clinton,Democrat,HS grad,,Moderate,18 to 64,State,Complete,CT Valley,60 and over,60 and over,Democrat,50 to 64,1.391,Unfavorable
1.0,0.0,G,7.0,32.0,19.0,Second call,1.0,65 and over,White,Male,Dodd,Kennelly,Disapprove,,Neither,Not so good,No,Yes,Yes,Same,Dole,Democrat,Some college,,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Democrat,65 and over,1.506,Unfavorable
1.0,0.0,G,7.0,32.0,20.0,Second call,1.0,65 and over,White,Female,Dodd,Kennelly,Approve,Approve,Neither,Excellent,No,No,No,Better,Clinton,Democrat,Some college,,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Democrat,65 and over,1.391,Favorable
1.0,0.0,G,7.0,32.0,21.0,Second call,1.0,25-29,Black,Male,Franks,Kennelly,Disapprove,Disapprove,Support Clinton,Poor,No,No,Yes,Better,Dole,Democrat,No HS,50 to 75K,Liberal,18 to 64,State,Complete,CT Valley,18 to 29,25 to 29,Democrat,25 to 29,1.185,Favorable
1.0,0.0,G,7.0,32.0,22.0,Second call,1.0,25-29,Asian,Male,Franks,Kennelly,Disapprove,Approve,Oppose Clinton,Good,No,,Yes,,Clinton,Republican,HS grad,,Conservative,18 to 64,State,Complete,CT Valley,18 to 29,25 to 29,Republican,25 to 29,1.293,Favorable
1.0,0.0,G,7.0,32.0,23.0,Third call,1.0,30-39,White,Female,Dodd,Rowland,Approve,Approve,Support Clinton,Good,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,State,Complete,CT Valley,30 to 44,30 to 39,Democrat,30 to 39,1.211,
1.0,0.0,G,7.0,32.0,24.0,Third call,1.0,30-39,White,Male,Dodd,Kennelly,Approve,Approve,Neither,Good,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,30 to 39,Democrat,30 to 39,1.2,Unfavorable
1.0,0.0,G,7.0,32.0,25.0,Third call,1.0,30-39,White,Male,Dodd,Rowland,Approve,Disapprove,Neither,Not so good,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Conservative,18 to 64,State,Complete,CT Valley,30 to 44,30 to 39,Democrat,30 to 39,1.312,Unfavorable
1.0,0.0,G,7.0,32.0,26.0,Third call,1.0,30-39,White,Female,Dodd,Kennelly,,,Neither,,No,No,Yes,Same,Clinton,Democrat,,30 to 50K,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,30 to 39,Democrat,30 to 39,1.108,
1.0,0.0,G,7.0,32.0,27.0,Third call,1.0,40-44,White,Male,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Good,No,No,Yes,Same,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Complete,CT Valley,30 to 44,40 to 49,Democrat,40 to 49,1.2,Favorable
1.0,0.0,G,7.0,32.0,28.0,Third call,1.0,40-44,White,Female,Dodd,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,No,Better,Dole,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,40 to 49,Democrat,40 to 49,1.211,Unfavorable
1.0,0.0,G,7.0,32.0,29.0,Third call,1.0,65 and over,White,Male,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,Yes,Same,Clinton,Independent,Some college,30 to 50K,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Independent/Other,65 and over,1.646,Unfavorable
1.0,0.0,G,7.0,32.0,30.0,Third call,1.0,50-59,White,Female,Dodd,Rowland,Approve,Approve,Neither,Good,No,Yes,Yes,Same,Clinton,Democrat,College grad,,Liberal,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Democrat,50 to 64,1.211,Favorable
1.0,0.0,G,7.0,32.0,31.0,Third call,1.0,45-49,White,Female,Dodd,Rowland,,,Neither,,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,,18 to 64,State,Complete,CT Valley,45 to 59,40 to 49,Democrat,40 to 49,1.211,Unfavorable
1.0,0.0,G,7.0,32.0,32.0,Third call,1.0,40-44,White,Male,Franks,Kennelly,Approve,Approve,Neither,Excellent,No,No,No,Better,Clinton,Democrat,Some college,100K or more,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,40 to 49,Democrat,40 to 49,1.242,Favorable
1.0,0.0,G,7.0,32.0,33.0,Third call,1.0,40-44,White,Female,Dodd,Kennelly,Approve,Approve,Neither,Not so good,No,No,No,Better,Clinton,Democrat,Some college,75 to 100K,Liberal,18 to 64,State,Complete,CT Valley,30 to 44,40 to 49,Democrat,40 to 49,1.108,Favorable
1.0,0.0,G,7.0,32.0,34.0,Third call,1.0,30-39,White,Female,Dodd,Rowland,,,,Good,,,,Better,Clinton,Democrat,College grad,75 to 100K,,18 to 64,State,Complete,CT Valley,30 to 44,30 to 39,Democrat,30 to 39,1.211,Unfavorable
1.0,0.0,G,7.0,32.0,35.0,Third call,1.0,30-39,White,Male,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,Yes,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,30 to 39,Democrat,30 to 39,1.312,Favorable
1.0,0.0,G,7.0,32.0,36.0,Third call,1.0,45-49,White,Male,Dodd,Rowland,Disapprove,Disapprove,Neither,Good,No,Yes,Yes,Better,Clinton,Democrat,Some college,75 to 100K,Conservative,18 to 64,State,Complete,CT Valley,45 to 59,40 to 49,Democrat,40 to 49,1.312,Unfavorable
1.0,0.0,G,7.0,32.0,37.0,Third call,1.0,30-39,White,Male,Franks,Rowland,Disapprove,Approve,Neither,Good,No,Yes,Yes,Better,Dole,Republican,College grad,30 to 50K,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,30 to 39,Republican,30 to 39,1.3559999999999999,Unfavorable
1.0,0.0,G,7.0,32.0,38.0,Third call,1.0,50-59,White,Female,Dodd,Rowland,Approve,,Neither,Good,No,No,No,Better,Clinton,Democrat,Some college,75 to 100K,Moderate,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Democrat,50 to 64,1.211,Unfavorable
1.0,0.0,G,7.0,32.0,39.0,Third call,1.0,50-59,White,Male,Dodd,Rowland,Approve,Approve,Neither,Good,No,No,No,Same,Clinton,Democrat,Some college,75 to 100K,Moderate,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Democrat,50 to 64,1.312,Favorable
1.0,0.0,G,7.0,32.0,40.0,Third call,1.0,60-64,White,Female,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Good,No,No,No,Same,Clinton,,Some college,50 to 75K,Moderate,18 to 64,State,Complete,CT Valley,60 and over,60 and over,,50 to 64,1.391,Favorable
1.0,0.0,G,7.0,32.0,41.0,Third call,1.0,65 and over,White,Female,Franks,Rowland,Approve,Approve,Neither,Good,Yes,Yes,,Better,Dole,Republican,HS grad,30 to 50K,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Republican,65 and over,1.569,Unfavorable
1.0,0.0,G,7.0,32.0,42.0,Third call,1.0,40-44,White,Male,Other,Rowland,Approve,Disapprove,Support Clinton,Excellent,No,No,No,Better,Clinton,Independent,,100K or more,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,40 to 49,Independent/Other,40 to 49,3.264,Unfavorable
1.0,0.0,G,7.0,32.0,43.0,Third call,1.0,50-59,White,Female,Dodd,Rowland,Approve,Disapprove,Neither,Excellent,No,No,No,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Democrat,50 to 64,1.211,Favorable
1.0,0.0,G,7.0,32.0,44.0,Third call,1.0,30-39,White,Male,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,No,Yes,Yes,Better,Dole,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,30 to 39,Independent/Other,30 to 39,1.3559999999999999,Unfavorable
1.0,0.0,G,7.0,32.0,45.0,Third call,1.0,45-49,White,Male,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,No,Better,Clinton,Independent,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,CT Valley,45 to 59,40 to 49,Independent/Other,40 to 49,1.312,Favorable
1.0,0.0,G,7.0,32.0,46.0,Third call,1.0,60-64,White,Male,Franks,Kennelly,Disapprove,Disapprove,Oppose Clinton,Good,Yes,Yes,Yes,Same,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,State,Complete,CT Valley,60 and over,60 and over,Republican,50 to 64,1.557,Unfavorable
1.0,0.0,G,7.0,32.0,47.0,Third call,1.0,40-44,White,Female,Dodd,Rowland,Disapprove,Disapprove,Neither,Good,No,No,Yes,Better,Dole,,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,40 to 49,,40 to 49,1.211,Unfavorable
1.0,0.0,G,7.0,32.0,48.0,Third call,1.0,50-59,White,Female,Dodd,Kennelly,Approve,Approve,Neither,Good,No,No,No,Same,Clinton,Democrat,College grad,15 to 30K,Moderate,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Democrat,50 to 64,1.108,
1.0,0.0,G,7.0,32.0,49.0,Third call,1.0,30-39,White,Female,Franks,Kennelly,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,No,Better,Dole,Republican,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,30 to 39,Republican,30 to 39,1.145,Unfavorable
1.0,0.0,G,7.0,32.0,50.0,Third call,1.0,45-49,White,Female,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,CT Valley,45 to 59,40 to 49,Democrat,40 to 49,1.211,Unfavorable
1.0,0.0,G,7.0,32.0,51.0,Third call,1.0,65 and over,White,Female,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,,Yes,Yes,Same,Dole,Republican,HS grad,15 to 30K,Conservative,65 and over,State,Complete,CT Valley,60 and over,60 and over,Republican,65 and over,1.569,Unfavorable
1.0,0.0,G,7.0,32.0,52.0,Third call,1.0,65 and over,White,Female,Dodd,Rowland,Disapprove,,Oppose Clinton,Excellent,Yes,Yes,Yes,Better,Did not vote,Republican,,Under 15K,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Republican,65 and over,1.518,Unfavorable
1.0,0.0,G,7.0,37.0,1.0,First call,1.0,50-59,White,Female,Dodd,Kennelly,Approve,Approve,Neither,Good,No,No,No,Better,Clinton,Democrat,College grad,15 to 30K,Moderate,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Democrat,50 to 64,1.151,Unfavorable
1.0,0.0,G,7.0,37.0,2.0,First call,1.0,60-64,White,Male,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,No,Worse,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,CT Valley,60 and over,60 and over,Republican,50 to 64,1.766,Unfavorable
1.0,0.0,G,7.0,37.0,3.0,First call,1.0,30-39,White,Female,Franks,Rowland,Disapprove,Approve,Neither,Good,Yes,Yes,No,Same,Dole,Republican,Some college,75 to 100K,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,30 to 39,Republican,30 to 39,1.298,Unfavorable
1.0,0.0,G,7.0,37.0,4.0,First call,1.0,30-39,White,Male,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,Yes,Better,Dole,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,30 to 39,Independent/Other,30 to 39,1.4060000000000001,Unfavorable
1.0,0.0,G,7.0,37.0,5.0,First call,1.0,50-59,White,Female,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,No,Same,Perot,Independent,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Independent/Other,50 to 64,1.258,Unfavorable
1.0,0.0,G,7.0,37.0,6.0,First call,1.0,50-59,White,Female,Franks,Kennelly,Disapprove,Approve,Oppose Clinton,Good,No,Yes,Yes,Better,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Republican,50 to 64,1.187,Unfavorable
1.0,0.0,G,7.0,37.0,7.0,First call,1.0,50-59,White,Male,Dodd,Rowland,Approve,Approve,Neither,Good,No,No,No,Better,Clinton,Independent,College grad,100K or more,Moderate,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Independent/Other,50 to 64,1.3639999999999999,Favorable
1.0,0.0,G,7.0,37.0,8.0,First call,1.0,65 and over,White,Male,Franks,Rowland,Disapprove,Disapprove,Neither,Good,Yes,Yes,Yes,Better,Clinton,Republican,HS grad,30 to 50K,Conservative,65 and over,State,Complete,CT Valley,60 and over,60 and over,Republican,65 and over,1.766,Unfavorable
1.0,0.0,G,7.0,37.0,9.0,First call,1.0,45-49,White,Female,Dodd,Kennelly,Approve,,Neither,Not so good,No,No,No,Worse,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Complete,CT Valley,45 to 59,40 to 49,Democrat,40 to 49,1.151,Unfavorable
1.0,0.0,G,7.0,37.0,10.0,First call,1.0,50-59,White,Female,Dodd,Kennelly,Approve,Disapprove,Neither,Good,No,No,Yes,Same,Clinton,Independent,Some college,,Liberal,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Independent/Other,50 to 64,1.151,Unfavorable
1.0,0.0,G,7.0,37.0,11.0,Second call,1.0,65 and over,White,Female,Dodd,Kennelly,Approve,Approve,Neither,Good,No,No,Yes,Same,Clinton,Independent,Some college,Under 15K,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Independent/Other,65 and over,1.443,Unfavorable
1.0,0.0,G,7.0,37.0,12.0,Second call,1.0,40-44,White,Female,Dodd,Rowland,Approve,Approve,Neither,Good,No,No,Yes,Better,Clinton,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Complete,CT Valley,30 to 44,40 to 49,Independent/Other,40 to 49,1.258,Unfavorable
1.0,0.0,G,7.0,37.0,13.0,Second call,1.0,50-59,White,Female,Franks,Kennelly,Approve,Disapprove,Neither,Good,No,No,Yes,Same,Dole,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Independent/Other,50 to 64,1.187,Unfavorable
1.0,0.0,G,7.0,37.0,14.0,Second call,1.0,50-59,White,Male,Dodd,Rowland,Disapprove,Disapprove,Neither,Good,No,Yes,Yes,Better,Dole,Democrat,HS grad,75 to 100K,Moderate,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Democrat,50 to 64,1.3639999999999999,Unfavorable
1.0,0.0,G,7.0,37.0,15.0,Second call,1.0,40-44,White,Female,Dodd,Rowland,Disapprove,Disapprove,Neither,Good,,Yes,Yes,Worse,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,CT Valley,30 to 44,40 to 49,Republican,40 to 49,1.258,Unfavorable
1.0,0.0,G,7.0,37.0,16.0,Second call,1.0,50-59,White,Male,Franks,Rowland,Disapprove,Disapprove,Neither,Good,Yes,Yes,,Same,Dole,Republican,Some college,15 to 30K,Conservative,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Republican,50 to 64,1.4060000000000001,Unfavorable
1.0,0.0,G,7.0,37.0,17.0,Second call,1.0,65 and over,White,Female,Franks,Rowland,Disapprove,Disapprove,Neither,Good,No,Yes,Yes,Same,Perot,Independent,Some college,50 to 75K,Conservative,65 and over,State,Complete,CT Valley,60 and over,60 and over,Independent/Other,65 and over,1.629,
1.0,0.0,G,7.0,37.0,18.0,Second call,1.0,65 and over,White,Male,Dodd,Rowland,Disapprove,Disapprove,Neither,Not so good,Yes,Yes,Yes,Same,Perot,Republican,HS grad,30 to 50K,Conservative,65 and over,State,Complete,CT Valley,60 and over,60 and over,Republican,65 and over,1.708,Unfavorable
1.0,0.0,G,7.0,37.0,19.0,Second call,1.0,45-49,White,Female,Franks,Rowland,Disapprove,Approve,Neither,Good,No,No,No,Worse,Dole,Republican,Postgrad,75 to 100K,Conservative,18 to 64,State,Complete,CT Valley,45 to 59,40 to 49,Republican,40 to 49,1.298,Unfavorable
1.0,0.0,G,7.0,37.0,20.0,Second call,1.0,65 and over,White,Female,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,Yes,Same,Clinton,Republican,Some college,15 to 30K,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Republican,65 and over,1.576,Unfavorable
1.0,0.0,G,7.0,37.0,21.0,Second call,1.0,50-59,White,Female,Franks,Rowland,Disapprove,,Neither,Good,Yes,Yes,,Same,Dole,Independent,Some college,50 to 75K,Conservative,18 to 64,State,Complete,CT Valley,45 to 59,50 to 59,Independent/Other,50 to 64,1.298,Unfavorable
1.0,0.0,G,7.0,37.0,22.0,Second call,1.0,25-29,Black,Female,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Not so good,No,No,,Same,Clinton,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,Complete,CT Valley,18 to 29,25 to 29,Democrat,25 to 29,1.098,Favorable
1.0,0.0,G,7.0,37.0,23.0,Third call,1.0,25-29,White,Female,Dodd,Rowland,Approve,Approve,Neither,Good,No,No,No,Same,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,CT Valley,18 to 29,25 to 29,Democrat,25 to 29,1.309,Unfavorable
1.0,0.0,G,7.0,37.0,24.0,Third call,1.0,40-44,White,Male,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,No,Better,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,CT Valley,30 to 44,40 to 49,Republican,40 to 49,1.4060000000000001,Unfavorable
1.0,0.0,G,7.0,37.0,25.0,Third call,1.0,65 and over,White,Male,Dodd,Kennelly,Approve,Disapprove,Neither,Good,No,Yes,Yes,Same,Clinton,Democrat,College grad,50 to 75K,Moderate,65 and over,State,Complete,CT Valley,60 and over,60 and over,Democrat,65 and over,1.565,Unfavorable
1.0,0.0,G,7.0,37.0,26.0,Third call,1.0,30-39,White,Male,Franks,Rowland,Disapprove,Approve,Neither,Good,Yes,Yes,No,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,CT Valley,30 to 44,30 to 39,Republican,30 to 39,1.4060000000000001,Unfavorable
1.0,0.0,G,7.0,37.0,27.0,Third call,1.0,30-39,White,Female,Franks,Rowland,Disapprove,Disapprove,Oppose Clinton,Good,Yes,Yes,No,Same,Dole,Independent,College grad,75 to 100K,Conservative,18 to 64,State,Complete,CT Valley,30 to 44,30 to 39,Independent/Other,30 to 39,1.298,Unfavorable
1.0,0.0,G,7.0,37.0,28.0,Third call,1.0,45-49,White,Female,Dodd,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,CT Valley,45 to 59,40 to 49,Democrat,40 to 49,1.258,Unfavorable
