V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
1.0,0.0,G,13.0,39.0,34.0,Third call,1.0,40-44,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Something else,75 to 100K,Moderate,18 to 64,State,Southwest,30 to 44,40 to 49,Independent/Other,40 to 49,0.581
1.0,0.0,G,13.0,39.0,35.0,Third call,1.0,40-44,White,Female,Mauk,Huntley,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Republican,30 to 50K,Moderate,18 to 64,State,Southwest,30 to 44,40 to 49,Republican,40 to 49,0.581
1.0,0.0,G,13.0,39.0,36.0,Third call,1.0,40-44,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,75 to 100K,Liberal,18 to 64,State,Southwest,30 to 44,40 to 49,Democrat,40 to 49,0.613
1.0,0.0,G,13.0,39.0,37.0,Third call,1.0,50-59,White,Female,Crapo,Huntley,Approve,Approve,Neither,No,No,Yes,Same,Dole,Republican,Under 15K,Moderate,18 to 64,State,Southwest,45 to 59,50 to 59,Republican,50 to 64,0.617
1.0,0.0,G,13.0,39.0,38.0,Third call,1.0,50-59,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Independent,50 to 75K,Moderate,18 to 64,State,Southwest,45 to 59,50 to 59,Independent/Other,50 to 64,0.613
1.0,0.0,G,13.0,39.0,39.0,Third call,1.0,40-44,White,Female,Mauk,Huntley,Approve,Approve,Support Clinton,No,No,Yes,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Southwest,30 to 44,40 to 49,Democrat,40 to 49,0.581
1.0,0.0,G,13.0,39.0,40.0,Third call,1.0,40-44,White,Male,Crapo,Kempthorne,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,30 to 50K,Liberal,18 to 64,State,Southwest,30 to 44,40 to 49,Democrat,40 to 49,0.746
1.0,0.0,G,13.0,39.0,41.0,Third call,1.0,45-49,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,,No,,Worse,Clinton,Democrat,15 to 30K,Liberal,18 to 64,State,Southwest,45 to 59,40 to 49,Democrat,40 to 49,0.704
1.0,0.0,G,13.0,39.0,42.0,Third call,1.0,50-59,White,Male,Crapo,Kempthorne,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Independent,,Moderate,18 to 64,State,Southwest,45 to 59,50 to 59,Independent/Other,50 to 64,0.746
1.0,0.0,G,13.0,39.0,43.0,Third call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Neither,Yes,Yes,,Better,Perot,Republican,30 to 50K,Moderate,18 to 64,State,Southwest,30 to 44,30 to 39,Republican,30 to 39,0.746
1.0,0.0,G,13.0,39.0,44.0,Third call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Southwest,30 to 44,30 to 39,Republican,30 to 39,0.746
1.0,0.0,G,13.0,39.0,45.0,Third call,1.0,50-59,White,Male,Mauk,Huntley,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Democrat,75 to 100K,,18 to 64,State,Southwest,45 to 59,50 to 59,Democrat,50 to 64,0.613
1.0,0.0,G,13.0,39.0,46.0,Third call,1.0,65 and over,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,,Same,Dole,Republican,,Conservative,65 and over,State,Southwest,60 and over,60 and over,Republican,65 and over,0.887
1.0,0.0,G,13.0,39.0,47.0,Third call,1.0,25-29,Hispanic,Female,Crapo,Kempthorne,Approve,Approve,Neither,,,,Worse,Did not vote,Independent,Under 15K,Moderate,18 to 64,State,Southwest,18 to 29,25 to 29,Independent/Other,25 to 29,0.447
1.0,0.0,G,13.0,39.0,48.0,Third call,1.0,65 and over,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Neither,No,No,No,Same,Dole,Republican,50 to 75K,Moderate,65 and over,State,Southwest,60 and over,60 and over,Republican,65 and over,0.8400000000000001
1.0,0.0,G,13.0,39.0,49.0,Third call,1.0,40-44,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,30 to 44,40 to 49,Republican,40 to 49,0.704
1.0,0.0,G,13.0,39.0,50.0,Third call,1.0,25-29,White,Male,Mauk,Kempthorne,Approve,Approve,Neither,No,No,No,Worse,Perot,Independent,15 to 30K,Liberal,18 to 64,State,Southwest,18 to 29,25 to 29,Independent/Other,25 to 29,0.599
1.0,0.0,G,13.0,39.0,51.0,Third call,1.0,18-24,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Dole,,30 to 50K,Conservative,18 to 64,State,Southwest,18 to 29,18 to 24,,18 to 24,0.6389999999999999
1.0,0.0,G,13.0,39.0,52.0,Third call,1.0,40-44,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Neither,,Yes,,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,30 to 44,40 to 49,Republican,40 to 49,0.746
1.0,0.0,G,13.0,39.0,53.0,Third call,1.0,65 and over,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,65 and over,State,Southwest,60 and over,60 and over,Republican,65 and over,0.8400000000000001
1.0,0.0,G,13.0,39.0,54.0,Third call,1.0,,White,Female,Mauk,Kempthorne,Disapprove,Disapprove,Support Clinton,Yes,Yes,,Same,Clinton,Republican,,Liberal,,State,Southwest,,,Republican,,0.664
1.0,0.0,G,13.0,39.0,55.0,Third call,1.0,65 and over,White,Female,Crapo,Kempthorne,Approve,,Neither,No,No,,Same,Clinton,Independent,30 to 50K,Moderate,65 and over,State,Southwest,60 and over,60 and over,Independent/Other,65 and over,0.8400000000000001
1.0,0.0,G,13.0,39.0,56.0,Third call,1.0,18-24,White,Male,Crapo,Kempthorne,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,Southwest,18 to 29,18 to 24,Democrat,18 to 24,0.6389999999999999
1.0,0.0,G,13.0,39.0,57.0,Third call,1.0,25-29,White,Male,Crapo,Kempthorne,Approve,,Neither,No,No,Yes,Same,Clinton,Independent,30 to 50K,Moderate,18 to 64,State,Southwest,18 to 29,25 to 29,Independent/Other,25 to 29,0.6389999999999999
1.0,0.0,G,13.0,39.0,58.0,Third call,1.0,18-24,Hispanic,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Did not vote,Democrat,Under 15K,Conservative,18 to 64,State,Southwest,18 to 29,18 to 24,Democrat,18 to 24,0.447
1.0,0.0,G,13.0,42.0,1.0,First call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,No,Better,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Southwest,30 to 44,30 to 39,Republican,30 to 39,0.74
1.0,0.0,G,13.0,42.0,2.0,First call,1.0,45-49,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Under 15K,Conservative,18 to 64,State,Southwest,45 to 59,40 to 49,Republican,40 to 49,0.699
1.0,0.0,G,13.0,42.0,3.0,First call,1.0,30-39,Other,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Republican,100K or more,Moderate,18 to 64,State,Southwest,30 to 44,30 to 39,Republican,30 to 39,0.74
1.0,0.0,G,13.0,42.0,4.0,First call,1.0,50-59,White,Female,Mauk,Huntley,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,15 to 30K,Moderate,18 to 64,State,Southwest,45 to 59,50 to 59,Democrat,50 to 64,0.577
1.0,0.0,G,13.0,42.0,5.0,First call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,30 to 44,30 to 39,Republican,30 to 39,0.74
1.0,0.0,G,13.0,42.0,6.0,First call,1.0,50-59,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,45 to 59,50 to 59,Republican,50 to 64,0.699
1.0,0.0,G,13.0,42.0,7.0,First call,1.0,50-59,White,Male,Mauk,Huntley,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Democrat,,Moderate,18 to 64,State,Southwest,45 to 59,50 to 59,Democrat,50 to 64,0.607
1.0,0.0,G,13.0,42.0,8.0,First call,1.0,65 and over,White,Male,Mauk,Huntley,Approve,Disapprove,Support Clinton,No,No,No,Better,Did not vote,Democrat,15 to 30K,Moderate,65 and over,State,Southwest,60 and over,60 and over,Democrat,65 and over,0.724
1.0,0.0,G,13.0,42.0,9.0,First call,1.0,65 and over,White,Female,Crapo,Huntley,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,15 to 30K,Moderate,65 and over,State,Southwest,60 and over,60 and over,Democrat,65 and over,0.7289999999999999
1.0,0.0,G,13.0,42.0,10.0,First call,1.0,65 and over,White,Male,Crapo,Kempthorne,Approve,Disapprove,Neither,No,Yes,Yes,Better,Dole,Republican,,Conservative,65 and over,State,Southwest,60 and over,60 and over,Republican,65 and over,0.881
1.0,0.0,G,13.0,42.0,11.0,First call,1.0,60-64,White,Female,Mauk,Huntley,Approve,Approve,,No,No,No,Same,Clinton,Democrat,15 to 30K,Conservative,18 to 64,State,Southwest,60 and over,60 and over,Democrat,50 to 64,0.6849999999999999
1.0,0.0,G,13.0,42.0,12.0,First call,1.0,50-59,Other,Male,Other,Other,Disapprove,Disapprove,Neither,No,No,No,Same,Dole,Independent,30 to 50K,Moderate,18 to 64,State,Southwest,45 to 59,50 to 59,Independent/Other,50 to 64,1.633
1.0,0.0,G,13.0,42.0,13.0,First call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,,Conservative,18 to 64,State,Southwest,30 to 44,30 to 39,Republican,30 to 39,0.74
1.0,0.0,G,13.0,42.0,14.0,First call,1.0,65 and over,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Worse,Perot,Democrat,30 to 50K,Moderate,65 and over,State,Southwest,60 and over,60 and over,Democrat,65 and over,0.724
1.0,0.0,G,13.0,42.0,15.0,Second call,1.0,30-39,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,,Same,Dole,Independent,30 to 50K,Moderate,18 to 64,State,Southwest,30 to 44,30 to 39,Independent/Other,30 to 39,0.699
1.0,0.0,G,13.0,42.0,16.0,Second call,1.0,65 and over,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,15 to 30K,Conservative,65 and over,State,Southwest,60 and over,60 and over,Republican,65 and over,0.881
1.0,0.0,G,13.0,42.0,17.0,Second call,1.0,65 and over,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,Under 15K,Conservative,65 and over,State,Southwest,60 and over,60 and over,Republican,65 and over,0.881
1.0,0.0,G,13.0,42.0,18.0,Second call,1.0,18-24,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Southwest,18 to 29,18 to 24,Republican,18 to 24,0.634
1.0,0.0,G,13.0,42.0,19.0,Second call,1.0,30-39,White,Male,Crapo,Huntley,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Worse,Dole,Independent,15 to 30K,Moderate,18 to 64,State,Southwest,30 to 44,30 to 39,Independent/Other,30 to 39,0.648
1.0,0.0,G,13.0,42.0,20.0,Second call,1.0,25-29,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Southwest,18 to 29,25 to 29,Republican,25 to 29,0.634
1.0,0.0,G,13.0,42.0,21.0,Second call,1.0,50-59,,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,45 to 59,50 to 59,Republican,50 to 64,0.74
1.0,0.0,G,13.0,42.0,22.0,Second call,1.0,40-44,White,Female,Mauk,Huntley,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,15 to 30K,Liberal,18 to 64,State,Southwest,30 to 44,40 to 49,Democrat,40 to 49,0.577
1.0,0.0,G,13.0,42.0,23.0,Second call,1.0,65 and over,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,,,Same,Dole,Republican,Under 15K,Conservative,65 and over,State,Southwest,60 and over,60 and over,Republican,65 and over,0.8330000000000001
1.0,0.0,G,13.0,42.0,24.0,Second call,1.0,30-39,White,Female,Crapo,Kempthorne,Disapprove,,Neither,Yes,Yes,,Better,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,30 to 44,30 to 39,Republican,30 to 39,0.699
1.0,0.0,G,13.0,42.0,25.0,Second call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Southwest,30 to 44,30 to 39,Republican,30 to 39,0.74
1.0,0.0,G,13.0,42.0,26.0,Second call,1.0,60-64,White,Female,Crapo,Kempthorne,Disapprove,Approve,,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Southwest,60 and over,60 and over,Republican,50 to 64,0.8330000000000001
1.0,0.0,G,13.0,42.0,27.0,Second call,1.0,45-49,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Neither,No,No,No,Better,Dole,Independent,30 to 50K,Moderate,18 to 64,State,Southwest,45 to 59,40 to 49,Independent/Other,40 to 49,0.699
1.0,0.0,G,13.0,42.0,28.0,Second call,1.0,25-29,White,Male,Crapo,Kempthorne,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Something else,30 to 50K,Moderate,18 to 64,State,Southwest,18 to 29,25 to 29,Independent/Other,25 to 29,0.634
1.0,0.0,G,13.0,42.0,29.0,Second call,1.0,60-64,White,,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,60 and over,60 and over,Republican,50 to 64,0.8330000000000001
1.0,0.0,G,13.0,42.0,30.0,Second call,1.0,50-59,White,Male,Mauk,Huntley,Disapprove,Disapprove,Neither,,Yes,,Better,Clinton,Independent,50 to 75K,Moderate,18 to 64,State,Southwest,45 to 59,50 to 59,Independent/Other,50 to 64,0.607
1.0,0.0,G,13.0,42.0,31.0,Second call,1.0,50-59,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Independent,75 to 100K,Moderate,18 to 64,State,Southwest,45 to 59,50 to 59,Independent/Other,50 to 64,0.74
1.0,0.0,G,13.0,42.0,32.0,Second call,1.0,65 and over,White,Female,Mauk,Huntley,Disapprove,Approve,Neither,No,No,Yes,Worse,Clinton,Democrat,15 to 30K,Conservative,65 and over,State,Southwest,60 and over,60 and over,Democrat,65 and over,0.6849999999999999
1.0,0.0,G,13.0,42.0,33.0,Second call,1.0,30-39,,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,No,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,30 to 44,30 to 39,Republican,30 to 39,0.699
1.0,0.0,G,13.0,42.0,34.0,Second call,1.0,60-64,White,Female,Mauk,Huntley,Disapprove,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,15 to 30K,Moderate,18 to 64,State,Southwest,60 and over,60 and over,Democrat,50 to 64,0.6849999999999999
1.0,0.0,G,13.0,42.0,35.0,Second call,1.0,18-24,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,No,Yes,Yes,Better,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,18 to 29,18 to 24,Republican,18 to 24,0.599
1.0,0.0,G,13.0,42.0,36.0,Second call,1.0,40-44,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Independent,100K or more,Conservative,18 to 64,State,Southwest,30 to 44,40 to 49,Independent/Other,40 to 49,0.74
1.0,0.0,G,13.0,42.0,37.0,Second call,1.0,25-29,,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Perot,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,18 to 29,25 to 29,Republican,25 to 29,0.634
1.0,0.0,G,13.0,42.0,38.0,Second call,1.0,65 and over,White,Female,Mauk,Huntley,Disapprove,Disapprove,Oppose Clinton,No,,No,Same,Clinton,Independent,15 to 30K,Conservative,65 and over,State,Southwest,60 and over,60 and over,Independent/Other,65 and over,0.6849999999999999
1.0,0.0,G,13.0,42.0,39.0,Second call,1.0,45-49,White,Male,Crapo,Kempthorne,Approve,Approve,Neither,No,Yes,Yes,Same,Clinton,Democrat,15 to 30K,Conservative,18 to 64,State,Southwest,45 to 59,40 to 49,Democrat,40 to 49,0.74
1.0,0.0,G,13.0,42.0,40.0,Second call,1.0,40-44,White,Male,Mauk,Huntley,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Independent,15 to 30K,Moderate,18 to 64,State,Southwest,30 to 44,40 to 49,Independent/Other,40 to 49,0.607
1.0,0.0,G,13.0,42.0,41.0,Third call,1.0,18-24,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,No,Better,Perot,Independent,30 to 50K,Liberal,18 to 64,State,Southwest,18 to 29,18 to 24,Independent/Other,18 to 24,0.634
1.0,0.0,G,13.0,42.0,42.0,Third call,1.0,45-49,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Southwest,45 to 59,40 to 49,Republican,40 to 49,0.74
1.0,0.0,G,13.0,42.0,43.0,Third call,1.0,60-64,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,No,Yes,Yes,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,60 and over,60 and over,Republican,50 to 64,0.8330000000000001
1.0,0.0,G,13.0,42.0,44.0,Third call,1.0,45-49,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Same,Dole,Independent,30 to 50K,Moderate,18 to 64,State,Southwest,45 to 59,40 to 49,Independent/Other,40 to 49,0.74
1.0,0.0,G,13.0,42.0,45.0,Third call,1.0,25-29,,Female,Crapo,Kempthorne,Approve,Approve,Neither,No,Yes,Yes,Better,Dole,Republican,50 to 75K,Moderate,18 to 64,State,Southwest,18 to 29,25 to 29,Republican,25 to 29,0.599
1.0,0.0,G,13.0,42.0,46.0,Third call,1.0,40-44,Hispanic,Female,Mauk,Huntley,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,Southwest,30 to 44,40 to 49,Democrat,40 to 49,0.425
1.0,0.0,G,13.0,42.0,47.0,Third call,1.0,50-59,White,Male,Crapo,Kempthorne,Approve,Disapprove,Neither,Yes,Yes,Yes,Better,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,45 to 59,50 to 59,Republican,50 to 64,0.74
1.0,0.0,G,13.0,42.0,48.0,Third call,1.0,50-59,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,45 to 59,50 to 59,Republican,50 to 64,0.699
1.0,0.0,G,13.0,42.0,49.0,Third call,1.0,60-64,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,60 and over,60 and over,Republican,50 to 64,0.881
1.0,0.0,G,13.0,42.0,50.0,Third call,1.0,40-44,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,,,Yes,,Better,Dole,Republican,,Moderate,18 to 64,State,Southwest,30 to 44,40 to 49,Republican,40 to 49,0.699
1.0,0.0,G,13.0,42.0,51.0,Third call,1.0,40-44,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,No,No,Yes,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Southwest,30 to 44,40 to 49,Republican,40 to 49,0.699
1.0,0.0,G,13.0,42.0,52.0,Third call,1.0,65 and over,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,,Conservative,65 and over,State,Southwest,60 and over,60 and over,Republican,65 and over,0.8330000000000001
1.0,0.0,G,13.0,42.0,53.0,Third call,1.0,40-44,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Southwest,30 to 44,40 to 49,Democrat,40 to 49,0.577
1.0,0.0,G,13.0,42.0,54.0,Third call,1.0,25-29,White,Male,Crapo,Kempthorne,Disapprove,,Neither,Yes,Yes,,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Southwest,18 to 29,25 to 29,Republican,25 to 29,0.634
1.0,0.0,G,13.0,42.0,55.0,Third call,1.0,30-39,White,Male,Crapo,Kempthorne,Approve,Disapprove,Oppose Clinton,No,Yes,No,Same,Dole,Republican,15 to 30K,Moderate,18 to 64,State,Southwest,30 to 44,30 to 39,Republican,30 to 39,0.74
1.0,0.0,G,13.0,42.0,56.0,Third call,1.0,30-39,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,No,Yes,Yes,Same,Dole,Republican,30 to 50K,Moderate,18 to 64,State,Southwest,30 to 44,30 to 39,Republican,30 to 39,0.699
1.0,0.0,G,13.0,42.0,57.0,Third call,1.0,18-24,Hispanic,Female,Crapo,Huntley,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Did not vote,Independent,Under 15K,Moderate,18 to 64,State,Southwest,18 to 29,18 to 24,Independent/Other,18 to 24,0.387
1.0,0.0,G,13.0,42.0,58.0,Third call,1.0,50-59,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,30 to 50K,Liberal,18 to 64,State,Southwest,45 to 59,50 to 59,Democrat,50 to 64,0.607
1.0,0.0,G,13.0,42.0,59.0,Third call,1.0,45-49,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,45 to 59,40 to 49,Republican,40 to 49,0.699
1.0,0.0,G,13.0,42.0,60.0,Third call,1.0,30-39,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,30 to 50K,Moderate,18 to 64,State,Southwest,30 to 44,30 to 39,Republican,30 to 39,0.699
1.0,0.0,G,13.0,42.0,61.0,Third call,1.0,45-49,White,Male,Mauk,Huntley,Approve,Approve,Support Clinton,No,No,Yes,Same,Clinton,Democrat,30 to 50K,Liberal,18 to 64,State,Southwest,45 to 59,40 to 49,Democrat,40 to 49,0.607
1.0,0.0,G,13.0,42.0,62.0,Third call,1.0,30-39,White,Male,Crapo,Kempthorne,Approve,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Southwest,30 to 44,30 to 39,Republican,30 to 39,0.74
1.0,0.0,G,13.0,42.0,63.0,Third call,1.0,40-44,White,Male,Crapo,Kempthorne,Approve,Disapprove,Neither,No,No,Yes,Same,Dole,Independent,50 to 75K,Moderate,18 to 64,State,Southwest,30 to 44,40 to 49,Independent/Other,40 to 49,0.74
1.0,0.0,G,13.0,42.0,64.0,Third call,1.0,30-39,White,Female,Mauk,Huntley,Approve,Approve,Neither,No,Yes,Yes,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,Southwest,30 to 44,30 to 39,Democrat,30 to 39,0.577
1.0,0.0,G,13.0,46.0,1.0,First call,1.0,65 and over,White,Male,Crapo,Kempthorne,Disapprove,,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,15 to 30K,Conservative,65 and over,State,Southwest,60 and over,60 and over,Republican,65 and over,1.581
1.0,0.0,G,13.0,46.0,2.0,First call,1.0,50-59,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Neither,,,Yes,Better,Dole,Republican,15 to 30K,Conservative,18 to 64,State,Southwest,45 to 59,50 to 59,Republican,50 to 64,1.259
1.0,0.0,G,13.0,46.0,3.0,First call,1.0,40-44,White,Female,Mauk,Kempthorne,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Southwest,30 to 44,40 to 49,Democrat,40 to 49,1.181
1.0,0.0,G,13.0,46.0,4.0,First call,1.0,45-49,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Southwest,45 to 59,40 to 49,Republican,40 to 49,1.259
1.0,0.0,G,13.0,46.0,5.0,First call,1.0,45-49,White,Male,Crapo,Kempthorne,Approve,Disapprove,Neither,No,No,No,Worse,Clinton,Independent,30 to 50K,Liberal,18 to 64,State,Southwest,45 to 59,40 to 49,Independent/Other,40 to 49,1.327
1.0,0.0,G,13.0,46.0,6.0,First call,1.0,,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,30 to 50K,Conservative,,State,Southwest,,,Republican,,1.327
1.0,0.0,G,13.0,46.0,7.0,First call,1.0,65 and over,White,Male,Crapo,Kempthorne,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,Under 15K,Conservative,65 and over,State,Southwest,60 and over,60 and over,Democrat,65 and over,1.581
1.0,0.0,G,13.0,46.0,8.0,First call,1.0,50-59,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Something else,30 to 50K,Moderate,18 to 64,State,Southwest,45 to 59,50 to 59,Independent/Other,50 to 64,1.093
1.0,0.0,G,13.0,46.0,9.0,First call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Worse,Dole,Independent,30 to 50K,Conservative,18 to 64,State,Southwest,30 to 44,30 to 39,Independent/Other,30 to 39,1.327
1.0,0.0,G,13.0,46.0,10.0,First call,1.0,50-59,White,Male,Mauk,Kempthorne,Disapprove,Approve,Neither,No,No,No,Better,Dole,Democrat,50 to 75K,Conservative,18 to 64,State,Southwest,45 to 59,50 to 59,Democrat,50 to 64,1.246
1.0,0.0,G,13.0,46.0,11.0,First call,1.0,60-64,White,Male,Crapo,Kempthorne,Approve,Disapprove,Neither,No,No,No,Worse,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Southwest,60 and over,60 and over,Republican,50 to 64,1.581
1.0,0.0,G,13.0,46.0,12.0,First call,1.0,50-59,White,Female,Mauk,Kempthorne,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Southwest,45 to 59,50 to 59,Democrat,50 to 64,1.181
