V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42
1.0,0.0,G,18.0,45.0,40.0,Third call,1.0,50-59,White,Female,Bunning,Approve,Approve,Disapprove,,Neither,No,Former,No,No,No,Same,Clinton,Favorable,Democrat,College grad,Good,75 to 100K,Conservative,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,Democrat,50 to 64,0.906,,Favorable,Yes
1.0,0.0,G,18.0,45.0,41.0,Third call,1.0,45-49,White,Male,Bunning,Approve,Approve,Disapprove,Neither,Neither,No,Former,No,Yes,Yes,Same,Dole,Unfavorable,Democrat,College grad,Excellent,50 to 75K,Moderate,18 to 64,State,Complete,Jefferson County,45 to 59,40 to 49,Democrat,40 to 49,0.91,Clin/Lwnsky,Favorable,Yes
1.0,0.0,G,18.0,45.0,42.0,Third call,1.0,50-59,White,Female,Baesler,,,,Bunning,Neither,No,,No,No,Yes,Worse,Clinton,Unfavorable,,,Good,30 to 50K,Moderate,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,,50 to 64,0.91,Clin/Lwnsky,,No
1.0,0.0,G,18.0,45.0,43.0,Third call,1.0,25-29,White,Female,Bunning,Disapprove,Approve,Approve,Bunning,Oppose Clinton,No,Never,Yes,No,No,Better,Dole,Favorable,Independent,Postgrad,Not good,100K or more,Conservative,18 to 64,State,Complete,Jefferson County,18 to 29,25 to 29,Independent/Other,25 to 29,1.057,Education,Unfavorable,Yes
1.0,0.0,G,18.0,45.0,44.0,Third call,1.0,30-39,White,Male,Bunning,Disapprove,Approve,Disapprove,,Oppose Clinton,No,Current,Yes,Yes,Yes,Better,Dole,Favorable,Independent,Some college,Good,15 to 30K,Conservative,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Independent/Other,30 to 39,0.91,,Unfavorable,No
1.0,0.0,G,18.0,45.0,45.0,Third call,1.0,30-39,White,Female,Baesler,Approve,,,,Neither,No,Never,No,Yes,Yes,Better,Clinton,Favorable,Democrat,College grad,Good,50 to 75K,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Democrat,30 to 39,0.91,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,45.0,46.0,Third call,1.0,18-24,White,Female,Baesler,Approve,Disapprove,Disapprove,Both,Neither,No,Never,No,No,Yes,Better,Clinton,Unfavorable,Independent,Some college,Good,100K or more,Liberal,18 to 64,State,Complete,Jefferson County,18 to 29,18 to 24,Independent/Other,18 to 24,1.061,,Unfavorable,No
1.0,0.0,G,18.0,46.0,1.0,First call,1.0,30-39,White,Female,Baesler,Approve,Disapprove,Approve,Baesler,Neither,No,Current,No,No,Yes,Better,Clinton,Unfavorable,Democrat,Some college,Good,30 to 50K,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Democrat,30 to 39,0.756,Education,Favorable,Yes
1.0,0.0,G,18.0,46.0,2.0,First call,1.0,30-39,White,Male,Baesler,Approve,Disapprove,Approve,Baesler,Neither,Yes,Never,No,Yes,Yes,Same,Clinton,Unfavorable,Democrat,Postgrad,Good,75 to 100K,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Democrat,30 to 39,0.7599999999999999,Economy/jobs,Favorable,No
1.0,0.0,G,18.0,46.0,3.0,First call,1.0,50-59,White,Female,Baesler,Disapprove,Disapprove,Disapprove,Both,Neither,No,Former,No,No,Yes,Same,Clinton,Unfavorable,Democrat,Postgrad,Good,30 to 50K,Liberal,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,Democrat,50 to 64,0.756,Foreign Policy,Unfavorable,No
1.0,0.0,G,18.0,46.0,4.0,First call,1.0,50-59,White,Male,Baesler,Approve,Disapprove,Approve,Baesler,Neither,No,Former,No,No,No,Same,Clinton,Unfavorable,Democrat,Some college,Good,50 to 75K,Moderate,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,Democrat,50 to 64,0.7599999999999999,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,5.0,First call,1.0,25-29,Black,Male,Baesler,Approve,Approve,Approve,Both,Neither,No,Never,Yes,No,No,Better,Clinton,Favorable,Democrat,College grad,Good,30 to 50K,Moderate,18 to 64,State,Complete,Jefferson County,18 to 29,25 to 29,Democrat,25 to 29,1.18,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,6.0,First call,1.0,50-59,White,Male,Baesler,Approve,Disapprove,Approve,Neither,Neither,No,Never,No,No,No,Better,Clinton,Unfavorable,Democrat,College grad,Excellent,30 to 50K,Liberal,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,Democrat,50 to 64,0.7599999999999999,Economy/jobs,Favorable,Yes
1.0,0.0,G,18.0,46.0,7.0,First call,1.0,45-49,White,Female,Baesler,Approve,Approve,Approve,Baesler,Neither,No,Former,No,No,Yes,Better,Clinton,Unfavorable,Democrat,HS grad,Good,,Liberal,18 to 64,State,Complete,Jefferson County,45 to 59,40 to 49,Democrat,40 to 49,0.756,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,8.0,First call,1.0,30-39,White,Male,Baesler,Approve,Disapprove,Approve,Both,Neither,No,Never,No,No,Yes,Same,Clinton,Unfavorable,Democrat,Postgrad,Good,30 to 50K,Liberal,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Democrat,30 to 39,0.7599999999999999,Economy/jobs,Favorable,Yes
1.0,0.0,G,18.0,46.0,9.0,First call,1.0,65 and over,White,Female,Bunning,Disapprove,Disapprove,Disapprove,Bunning,Support Clinton,Yes,Current,No,No,No,Worse,Dole,Favorable,Republican,Some college,Poor,15 to 30K,Conservative,65 and over,State,Complete,Jefferson County,60 and over,60 and over,Republican,65 and over,1.216,Clin/Lwnsky,Unfavorable,No
1.0,0.0,G,18.0,46.0,10.0,First call,1.0,30-39,White,Male,Bunning,Disapprove,Approve,Disapprove,Baesler,Oppose Clinton,Yes,Never,Yes,Yes,No,Better,Dole,Unfavorable,Republican,College grad,Good,30 to 50K,Conservative,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Republican,30 to 39,0.7569999999999999,Taxes,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,11.0,First call,1.0,40-44,White,Male,Bunning,Approve,Approve,Approve,Neither,Neither,No,Former,Yes,Yes,No,Better,Dole,Unfavorable,Republican,Some college,Good,75 to 100K,Liberal,18 to 64,State,Complete,Jefferson County,30 to 44,40 to 49,Republican,40 to 49,0.7569999999999999,Economy/jobs,,No
1.0,0.0,G,18.0,46.0,12.0,First call,1.0,30-39,White,Female,Bunning,Disapprove,Disapprove,Disapprove,Bunning,Oppose Clinton,Yes,Current,Yes,Yes,Yes,Same,Dole,Favorable,Republican,HS grad,Not good,Under 15K,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Republican,30 to 39,0.7529999999999999,Taxes,Unfavorable,No
1.0,0.0,G,18.0,46.0,13.0,Second call,1.0,30-39,White,Male,Bunning,Disapprove,Disapprove,Approve,Bunning,Neither,Yes,Current,Yes,Yes,No,Better,Clinton,Favorable,Republican,Postgrad,Good,30 to 50K,Conservative,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Republican,30 to 39,0.7569999999999999,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,14.0,Second call,1.0,30-39,White,Male,Baesler,Approve,Disapprove,Approve,Both,Neither,No,Never,No,No,Yes,Better,Perot,Favorable,Independent,College grad,Good,30 to 50K,Conservative,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Independent/Other,30 to 39,0.7599999999999999,Economy/jobs,Favorable,Yes
1.0,0.0,G,18.0,46.0,15.0,Second call,1.0,50-59,White,Female,Baesler,Disapprove,Disapprove,Disapprove,Both,Neither,No,Former,No,No,Yes,Same,Clinton,Unfavorable,Democrat,Postgrad,Good,30 to 50K,Liberal,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,Democrat,50 to 64,0.756,Foreign Policy,Unfavorable,No
1.0,0.0,G,18.0,46.0,16.0,Second call,1.0,40-44,White,Male,Bunning,Disapprove,Disapprove,Disapprove,Both,Neither,No,Former,No,Yes,Yes,Better,Perot,Favorable,Democrat,College grad,Good,30 to 50K,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,40 to 49,Democrat,40 to 49,0.7569999999999999,Education,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,17.0,Second call,1.0,50-59,White,Male,Baesler,Approve,Disapprove,Approve,Baesler,Neither,No,Former,No,No,No,Same,Clinton,Unfavorable,Democrat,Some college,Good,50 to 75K,Moderate,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,Democrat,50 to 64,0.7599999999999999,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,18.0,Second call,1.0,25-29,White,Male,Baesler,Approve,Approve,Approve,Both,Neither,No,Never,Yes,No,No,Better,Clinton,Unfavorable,Democrat,College grad,Good,30 to 50K,Moderate,18 to 64,State,Complete,Jefferson County,18 to 29,25 to 29,Democrat,25 to 29,0.887,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,19.0,Second call,1.0,30-39,White,Male,Bunning,Disapprove,Approve,Disapprove,Baesler,Oppose Clinton,Yes,Never,Yes,Yes,Yes,Better,Dole,Unfavorable,Republican,College grad,Good,30 to 50K,Conservative,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Republican,30 to 39,0.7569999999999999,Taxes,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,20.0,Second call,1.0,65 and over,Black,Male,Baesler,Approve,Disapprove,Approve,Both,Neither,No,Former,No,No,No,Same,Clinton,Unfavorable,Independent,HS grad,Good,15 to 30K,Moderate,65 and over,State,Complete,Jefferson County,60 and over,60 and over,Independent/Other,65 and over,1.633,Clin/Lwnsky,Favorable,No
1.0,0.0,G,18.0,46.0,21.0,Second call,1.0,50-59,White,Male,Baesler,Approve,Disapprove,Approve,Neither,Neither,No,Never,No,No,No,Better,Clinton,Unfavorable,Democrat,Postgrad,Excellent,30 to 50K,Liberal,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,Democrat,50 to 64,0.7599999999999999,Economy/jobs,Favorable,Yes
1.0,0.0,G,18.0,46.0,22.0,Second call,1.0,40-44,White,Male,Baesler,Approve,Disapprove,Approve,Both,Neither,No,Never,No,No,No,Better,Clinton,Unfavorable,Democrat,Some college,Good,50 to 75K,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,40 to 49,Democrat,40 to 49,0.7599999999999999,Economy/jobs,Favorable,Yes
1.0,0.0,G,18.0,46.0,23.0,Second call,1.0,45-49,White,Female,Baesler,Approve,Approve,Approve,Baesler,Neither,No,Former,No,No,Yes,Better,Clinton,Unfavorable,Democrat,HS grad,Good,75 to 100K,Liberal,18 to 64,State,Complete,Jefferson County,45 to 59,40 to 49,Democrat,40 to 49,0.756,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,24.0,Second call,1.0,25-29,White,Female,Baesler,Approve,Disapprove,Disapprove,Baesler,Support Clinton,No,Never,No,No,No,Better,Clinton,Unfavorable,Democrat,Postgrad,Excellent,15 to 30K,Liberal,18 to 64,State,Complete,Jefferson County,18 to 29,25 to 29,Democrat,25 to 29,0.8820000000000001,Clin/Lwnsky,Favorable,No
1.0,0.0,G,18.0,46.0,25.0,Second call,1.0,30-39,White,Female,Baesler,Approve,Approve,,,Support Clinton,No,Never,No,No,No,Same,Dole,Favorable,Democrat,Some college,Good,30 to 50K,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Democrat,30 to 39,0.756,Health Care,Unfavorable,No
1.0,0.0,G,18.0,46.0,26.0,Second call,1.0,40-44,White,Female,Baesler,Approve,Approve,Approve,,Neither,No,Never,No,Yes,Yes,Worse,Clinton,,Democrat,College grad,Good,100K or more,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,40 to 49,Democrat,40 to 49,0.756,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,27.0,Second call,1.0,30-39,White,Male,Baesler,Approve,Disapprove,Approve,Baesler,Neither,Yes,Never,No,Yes,Yes,Same,Clinton,Unfavorable,Democrat,Postgrad,Good,75 to 100K,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Democrat,30 to 39,0.7599999999999999,Economy/jobs,Favorable,No
1.0,0.0,G,18.0,46.0,28.0,Second call,1.0,18-24,White,Female,Baesler,Approve,Disapprove,Disapprove,Baesler,Neither,No,Never,No,No,No,Better,Clinton,Unfavorable,Democrat,Some college,Good,15 to 30K,Moderate,18 to 64,State,Complete,Jefferson County,18 to 29,18 to 24,Democrat,18 to 24,0.8820000000000001,Clin/Lwnsky,Favorable,No
1.0,0.0,G,18.0,46.0,29.0,Second call,1.0,30-39,White,Female,Bunning,Disapprove,Disapprove,Disapprove,Bunning,Oppose Clinton,Yes,Current,Yes,Yes,Yes,Same,Dole,Favorable,Republican,Some college,Not good,Under 15K,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Republican,30 to 39,0.7529999999999999,Taxes,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,30.0,Second call,1.0,25-29,White,Female,Baesler,Approve,Disapprove,Approve,Both,Oppose Clinton,No,Current,Yes,Yes,Yes,Better,Dole,Favorable,Republican,Some college,Good,15 to 30K,Conservative,18 to 64,State,Complete,Jefferson County,18 to 29,25 to 29,Republican,25 to 29,0.8820000000000001,Clin/Lwnsky,Unfavorable,No
1.0,0.0,G,18.0,46.0,31.0,Third call,1.0,18-24,White,Female,Baesler,Approve,Disapprove,Disapprove,Baesler,Neither,No,Never,No,No,No,Better,Clinton,Unfavorable,Democrat,Some college,Good,15 to 30K,Moderate,18 to 64,State,Complete,Jefferson County,18 to 29,18 to 24,Democrat,18 to 24,0.8820000000000001,Clin/Lwnsky,Favorable,No
1.0,0.0,G,18.0,46.0,32.0,Third call,1.0,30-39,White,Male,Bunning,Disapprove,Disapprove,Approve,Bunning,Neither,Yes,Current,Yes,Yes,No,Better,Clinton,Favorable,Republican,Postgrad,Good,30 to 50K,Conservative,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Republican,30 to 39,0.7569999999999999,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,33.0,Third call,1.0,40-44,White,Male,Baesler,Approve,Approve,Approve,,Neither,No,Never,No,No,Yes,Better,Clinton,Unfavorable,Democrat,College grad,Good,50 to 75K,Liberal,18 to 64,State,Complete,Jefferson County,30 to 44,40 to 49,Democrat,40 to 49,0.7599999999999999,Economy/jobs,,Yes
1.0,0.0,G,18.0,46.0,34.0,Third call,1.0,18-24,Black,Female,Baesler,Approve,Disapprove,Disapprove,Both,Neither,No,Never,No,No,No,Better,Clinton,Favorable,Democrat,Some college,Excellent,15 to 30K,Moderate,18 to 64,State,Complete,Jefferson County,18 to 29,18 to 24,Democrat,18 to 24,1.174,Clin/Lwnsky,Favorable,No
1.0,0.0,G,18.0,46.0,35.0,Third call,1.0,45-49,White,Male,Bunning,Approve,Disapprove,Approve,Bunning,Neither,No,Current,No,No,No,Same,Perot,Favorable,Republican,HS grad,Good,30 to 50K,Moderate,18 to 64,State,Complete,Jefferson County,45 to 59,40 to 49,Republican,40 to 49,0.7569999999999999,Economy/jobs,Favorable,Yes
1.0,0.0,G,18.0,46.0,36.0,Third call,1.0,30-39,White,Male,Bunning,Disapprove,Approve,Disapprove,Baesler,Oppose Clinton,Yes,Never,Yes,Yes,No,Better,Dole,Unfavorable,Republican,College grad,Good,30 to 50K,Conservative,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Republican,30 to 39,0.7569999999999999,Taxes,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,37.0,Third call,1.0,65 and over,White,Male,Baesler,Approve,Disapprove,Approve,Both,Neither,No,Former,No,No,No,Same,Clinton,Unfavorable,Independent,HS grad,Good,15 to 30K,Moderate,65 and over,State,Complete,Jefferson County,60 and over,60 and over,Independent/Other,65 and over,1.226,Clin/Lwnsky,Favorable,No
1.0,0.0,G,18.0,46.0,38.0,Third call,1.0,40-44,White,Male,Baesler,Approve,Approve,Approve,Neither,Neither,No,Current,Yes,Yes,No,Better,Dole,Favorable,Democrat,Some college,Poor,75 to 100K,Liberal,18 to 64,State,Complete,Jefferson County,30 to 44,40 to 49,Democrat,40 to 49,0.7599999999999999,Health Care,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,39.0,Third call,1.0,45-49,White,Male,Baesler,Approve,Approve,Approve,Baesler,Neither,No,Current,No,No,Yes,Same,Clinton,Favorable,Democrat,No HS,Good,30 to 50K,Liberal,18 to 64,State,Complete,Jefferson County,45 to 59,40 to 49,Democrat,40 to 49,0.7599999999999999,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,40.0,Third call,1.0,30-39,White,Male,Baesler,Disapprove,Approve,Disapprove,Bunning,Neither,No,Current,Yes,Yes,No,Better,Dole,Unfavorable,Democrat,Some college,Good,30 to 50K,Conservative,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Democrat,30 to 39,0.7599999999999999,Health Care,Unfavorable,Yes
1.0,0.0,G,18.0,46.0,41.0,Third call,1.0,65 and over,White,Male,Baesler,Approve,Approve,Approve,Both,Neither,No,Current,No,No,No,Same,Clinton,Favorable,Independent,HS grad,Good,15 to 30K,Moderate,65 and over,State,Complete,Jefferson County,60 and over,60 and over,Independent/Other,65 and over,1.226,Clin/Lwnsky,Favorable,Yes
1.0,0.0,G,18.0,47.0,1.0,First call,1.0,45-49,White,Female,Baesler,Approve,Approve,Approve,,Neither,No,Never,No,Yes,No,Better,Clinton,Unfavorable,Democrat,College grad,Good,75 to 100K,Moderate,18 to 64,State,Complete,Jefferson County,45 to 59,40 to 49,Democrat,40 to 49,0.541,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,47.0,2.0,First call,1.0,50-59,White,Female,Baesler,Approve,Approve,Approve,Both,Neither,No,Current,No,No,No,Worse,Clinton,Favorable,Independent,HS grad,Not good,30 to 50K,Conservative,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,Independent/Other,50 to 64,0.541,Clin/Lwnsky,Unfavorable,No
1.0,0.0,G,18.0,47.0,3.0,First call,1.0,40-44,White,Female,Bunning,Approve,Approve,Approve,Both,Neither,Yes,Never,No,No,No,Better,Clinton,Favorable,Democrat,Postgrad,Excellent,50 to 75K,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,40 to 49,Democrat,40 to 49,0.5389999999999999,Economy/jobs,Unfavorable,No
1.0,0.0,G,18.0,47.0,4.0,First call,1.0,45-49,White,Male,Bunning,Disapprove,Disapprove,,Neither,,,Never,Yes,Yes,,,Dole,Unfavorable,Democrat,College grad,Good,75 to 100K,Conservative,18 to 64,State,Complete,Jefferson County,45 to 59,40 to 49,Democrat,40 to 49,0.541,Foreign Policy,Unfavorable,No
1.0,0.0,G,18.0,47.0,5.0,First call,1.0,65 and over,White,Female,Bunning,Disapprove,Approve,,Bunning,Oppose Clinton,Yes,Never,Yes,Yes,Yes,Worse,Dole,Favorable,Independent,No HS,Good,15 to 30K,Moderate,65 and over,State,Complete,Jefferson County,60 and over,60 and over,Independent/Other,65 and over,0.869,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,47.0,6.0,First call,1.0,65 and over,White,Female,Baesler,Approve,Disapprove,Approve,Neither,Neither,No,Former,No,No,Yes,Better,Clinton,Unfavorable,Democrat,HS grad,Good,15 to 30K,Moderate,65 and over,State,Complete,Jefferson County,60 and over,60 and over,Democrat,65 and over,0.873,Clin/Lwnsky,Favorable,Yes
1.0,0.0,G,18.0,47.0,7.0,First call,1.0,50-59,White,Female,Baesler,Approve,Approve,Approve,Neither,Neither,,Never,No,No,Yes,Same,Dole,Favorable,Republican,Some college,Good,50 to 75K,Moderate,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,Republican,50 to 64,0.541,Clin/Lwnsky,,Yes
1.0,0.0,G,18.0,47.0,8.0,First call,1.0,30-39,White,Female,Bunning,Disapprove,Approve,Approve,Neither,Oppose Clinton,No,Never,No,Yes,Yes,Better,,Favorable,Republican,College grad,Good,30 to 50K,Conservative,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Republican,30 to 39,0.5389999999999999,Taxes,Unfavorable,Yes
1.0,0.0,G,18.0,47.0,9.0,First call,1.0,50-59,White,Female,Baesler,Approve,Disapprove,,,Neither,,Current,No,No,No,Better,Clinton,Unfavorable,Democrat,College grad,Excellent,50 to 75K,Liberal,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,Democrat,50 to 64,0.541,Clin/Lwnsky,,Yes
1.0,0.0,G,18.0,47.0,10.0,First call,1.0,45-49,White,Male,Baesler,Approve,Disapprove,Approve,Both,Neither,No,Never,No,No,No,Better,Clinton,Unfavorable,Democrat,HS grad,Good,75 to 100K,Moderate,18 to 64,State,Complete,Jefferson County,45 to 59,40 to 49,Democrat,40 to 49,0.5429999999999999,Economy/jobs,Favorable,Yes
1.0,0.0,G,18.0,47.0,11.0,First call,1.0,65 and over,White,Female,Baesler,Approve,Disapprove,,Neither,Support Clinton,No,Never,No,No,,Better,Clinton,Unfavorable,Democrat,HS grad,Excellent,30 to 50K,Moderate,65 and over,State,Complete,Jefferson County,60 and over,60 and over,Democrat,65 and over,0.873,Clin/Lwnsky,Favorable,Yes
1.0,0.0,G,18.0,47.0,12.0,Second call,1.0,50-59,White,Female,Bunning,Disapprove,Disapprove,Disapprove,Neither,Neither,No,Never,Yes,Yes,No,Better,Dole,Unfavorable,Republican,Postgrad,Not good,30 to 50K,Moderate,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,Republican,50 to 64,0.5389999999999999,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,47.0,13.0,Second call,1.0,30-39,White,Female,Bunning,Disapprove,Disapprove,Approve,,Oppose Clinton,No,Never,Yes,Yes,,Better,Dole,Favorable,Democrat,Postgrad,Good,100K or more,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,30 to 39,Democrat,30 to 39,0.5389999999999999,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,47.0,14.0,Second call,1.0,50-59,White,Female,Bunning,,,,,Neither,Yes,Former,No,Yes,Yes,Better,Clinton,Favorable,,College grad,Good,50 to 75K,Moderate,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,,50 to 64,0.5389999999999999,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,47.0,15.0,Second call,1.0,60-64,White,Female,Bunning,Approve,Disapprove,Disapprove,Both,Neither,No,Current,No,No,Yes,Better,Dole,Favorable,Republican,,Good,75 to 100K,Moderate,18 to 64,State,Complete,Jefferson County,60 and over,60 and over,Republican,50 to 64,0.869,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,47.0,16.0,Second call,1.0,60-64,White,Female,Bunning,Disapprove,Approve,Disapprove,Bunning,Oppose Clinton,No,Current,Yes,Yes,No,Same,Dole,,Independent,Some college,Good,30 to 50K,Moderate,18 to 64,State,Complete,Jefferson County,60 and over,60 and over,Independent/Other,50 to 64,0.869,Taxes,Unfavorable,Yes
1.0,0.0,G,18.0,47.0,17.0,Second call,1.0,40-44,White,Female,Bunning,,Disapprove,Approve,Bunning,Neither,No,Current,,,,Better,Dole,Favorable,Republican,HS grad,Good,75 to 100K,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,40 to 49,Republican,40 to 49,0.5389999999999999,,Unfavorable,Yes
1.0,0.0,G,18.0,47.0,18.0,Second call,1.0,65 and over,White,Male,Baesler,Approve,Disapprove,Approve,,Neither,,Current,No,No,No,Better,Clinton,Unfavorable,Democrat,No HS,Excellent,15 to 30K,Liberal,65 and over,State,Complete,Jefferson County,60 and over,60 and over,Democrat,65 and over,0.877,Economy/jobs,Favorable,Yes
1.0,0.0,G,18.0,47.0,19.0,Second call,1.0,50-59,White,Female,Baesler,Approve,Disapprove,Disapprove,,Support Clinton,No,Current,No,No,No,Same,Clinton,Favorable,Democrat,College grad,Good,50 to 75K,Moderate,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,Democrat,50 to 64,0.541,Taxes,Favorable,No
1.0,0.0,G,18.0,47.0,20.0,Second call,1.0,65 and over,White,Male,Bunning,Disapprove,Approve,Disapprove,Both,Oppose Clinton,Yes,Never,Yes,Yes,,Same,Dole,Favorable,Independent,Some college,Not good,30 to 50K,Conservative,65 and over,State,Complete,Jefferson County,60 and over,60 and over,Independent/Other,65 and over,0.8740000000000001,Taxes,Unfavorable,Yes
1.0,0.0,G,18.0,47.0,21.0,Second call,1.0,50-59,White,Male,Bunning,Disapprove,Approve,Disapprove,Bunning,Oppose Clinton,No,Never,Yes,Yes,Yes,Same,Dole,Favorable,Independent,College grad,Good,50 to 75K,Moderate,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,Independent/Other,50 to 64,0.541,Education,Unfavorable,No
1.0,0.0,G,18.0,47.0,22.0,Second call,1.0,40-44,White,Female,Bunning,Disapprove,Disapprove,Disapprove,Bunning,Oppose Clinton,,Current,Yes,Yes,No,Same,Dole,Favorable,Republican,Some college,,50 to 75K,,18 to 64,State,Complete,Jefferson County,30 to 44,40 to 49,Republican,40 to 49,0.5389999999999999,,Unfavorable,Yes
1.0,0.0,G,18.0,47.0,23.0,Second call,1.0,40-44,White,Female,Bunning,,,Disapprove,,,Yes,,,,,,,,,,Not good,,,18 to 64,State,Not complete,Jefferson County,30 to 44,40 to 49,,40 to 49,0.5389999999999999,,,
1.0,0.0,G,18.0,47.0,24.0,Second call,1.0,40-44,White,Female,Baesler,Approve,Approve,Approve,Both,Neither,No,Never,No,No,No,Better,Clinton,Favorable,Independent,Postgrad,Good,100K or more,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,40 to 49,Independent/Other,40 to 49,0.541,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,47.0,25.0,Second call,1.0,50-59,White,Female,Bunning,Disapprove,Approve,Disapprove,Neither,Neither,Yes,Former,No,No,Yes,Same,Dole,Favorable,Republican,HS grad,Good,50 to 75K,Moderate,18 to 64,State,Complete,Jefferson County,45 to 59,50 to 59,Republican,50 to 64,0.5389999999999999,,Unfavorable,Yes
1.0,0.0,G,18.0,47.0,26.0,Second call,1.0,40-44,White,Female,Baesler,Approve,Disapprove,Approve,Both,Support Clinton,No,Never,No,No,No,Better,Clinton,Unfavorable,Democrat,College grad,Excellent,100K or more,Moderate,18 to 64,State,Complete,Jefferson County,30 to 44,40 to 49,Democrat,40 to 49,0.541,Taxes,Favorable,No
1.0,0.0,G,18.0,47.0,27.0,Second call,1.0,65 and over,White,Female,Bunning,Disapprove,Disapprove,Disapprove,Bunning,Oppose Clinton,Yes,Never,,Yes,Yes,Worse,Dole,Favorable,Republican,Some college,Not good,50 to 75K,Moderate,65 and over,State,Complete,Jefferson County,60 and over,60 and over,Republican,65 and over,0.869,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,47.0,28.0,Second call,1.0,40-44,White,Male,Bunning,Approve,Disapprove,Approve,Baesler,Neither,Yes,Current,No,Yes,No,Same,Dole,Favorable,Republican,College grad,Good,50 to 75K,Conservative,18 to 64,State,Complete,Jefferson County,30 to 44,40 to 49,Republican,40 to 49,0.541,Education,Unfavorable,Yes
