V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42
1.0,0.0,G,11.0,49.0,18.0,First call,1.0,50-59,White,Male,Coles,Barnes,Approve,Disapprove,Support Clinton,No,Excellent,No,No,No,Better,Clinton,Both,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Suburban Reps,45 to 59,50 to 59,Democrat,50 to 64,0.8360000000000001,Health Care,Economy/jobs,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,49.0,19.0,Second call,1.0,30-39,White,Female,Coverdale,Millner,Disapprove,Disapprove,Neither,No,Good,No,Yes,No,Better,Dole,Millner,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Suburban Reps,30 to 44,30 to 39,Republican,30 to 39,1.124,Taxes,Economy/jobs,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,20.0,Second call,1.0,50-59,White,Female,Coles,Millner,Disapprove,Approve,Oppose Clinton,No,Not so good,Yes,Yes,Yes,Same,Dole,Millner,Republican,Some college,Under 15K,Conservative,18 to 64,State,Complete,Suburban Reps,45 to 59,50 to 59,Republican,50 to 64,0.987,Social Security,State taxes,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,21.0,Second call,1.0,50-59,White,Female,Coverdale,Millner,Disapprove,Disapprove,Oppose Clinton,Yes,Good,Yes,Yes,Yes,Same,Dole,Both,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Suburban Reps,45 to 59,50 to 59,Republican,50 to 64,1.124,Clin/Lwnskny,Economy/jobs,Unfavorable,,Yes
1.0,0.0,G,11.0,49.0,22.0,Second call,1.0,45-49,White,Male,Coverdale,Millner,Disapprove,Disapprove,Neither,No,Excellent,Yes,Yes,,Same,Dole,Millner,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Suburban Reps,45 to 59,40 to 49,Republican,40 to 49,1.062,Taxes,State taxes,Unfavorable,Favorable,No
1.0,0.0,G,11.0,49.0,23.0,Second call,1.0,40-44,White,Male,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,No,Same,Dole,Millner,Independent,College grad,100K or more,Conservative,18 to 64,State,Complete,Suburban Reps,30 to 44,40 to 49,Independent/Other,40 to 49,1.062,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,24.0,Second call,1.0,50-59,White,Female,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,No,Same,Dole,Millner,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Suburban Reps,45 to 59,50 to 59,Republican,50 to 64,1.124,Taxes,State taxes,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,25.0,Second call,1.0,50-59,White,Female,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,No,Good,No,Yes,Yes,Same,Dole,Millner,Republican,Postgrad,75 to 100K,Conservative,18 to 64,State,Complete,Suburban Reps,45 to 59,50 to 59,Republican,50 to 64,1.124,Taxes,Economy/jobs,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,26.0,Second call,1.0,30-39,White,Male,Coverdale,Millner,Disapprove,Disapprove,Oppose Clinton,No,Excellent,Yes,Yes,No,Better,Dole,Both,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Suburban Reps,30 to 44,30 to 39,Republican,30 to 39,1.062,Clin/Lwnskny,State taxes,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,49.0,27.0,Third call,1.0,30-39,White,Female,Coverdale,Millner,Approve,Approve,Neither,No,Good,Yes,Yes,No,Same,Dole,Both,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Suburban Reps,30 to 44,30 to 39,Republican,30 to 39,1.124,Taxes,State taxes,Unfavorable,,Yes
1.0,0.0,G,11.0,49.0,28.0,Third call,1.0,25-29,White,Male,Coverdale,Millner,Disapprove,Approve,Neither,Yes,Excellent,Yes,,,Same,Dole,Both,Independent,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Suburban Reps,18 to 29,25 to 29,Independent/Other,25 to 29,0.957,Taxes,State taxes,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,49.0,29.0,Third call,1.0,45-49,White,Female,Coverdale,Barnes,Disapprove,Disapprove,Neither,No,Good,Yes,Yes,No,Same,Clinton,Neither,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Suburban Reps,45 to 59,40 to 49,Democrat,40 to 49,1.007,Taxes,Economy/jobs,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,49.0,30.0,Third call,1.0,60-64,White,Female,Coles,Barnes,Approve,Disapprove,Neither,No,Excellent,No,No,Yes,Same,Clinton,Both,Independent,Some college,100K or more,Moderate,18 to 64,State,Complete,Suburban Reps,60 and over,60 and over,Independent/Other,50 to 64,1.316,,Education,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,49.0,31.0,Third call,1.0,60-64,White,Male,Coles,Millner,Approve,Approve,Neither,No,Good,No,No,Yes,Worse,Dole,Millner,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Suburban Reps,60 and over,60 and over,Republican,50 to 64,1.388,Taxes,Ethic/moral,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,32.0,Third call,1.0,30-39,White,Female,Loftman,Cashin,Approve,Disapprove,Neither,No,Good,No,No,No,Better,Clinton,Neither,Something else,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Suburban Reps,30 to 44,30 to 39,Independent/Other,30 to 39,0.682,Education,Ethic/moral,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,49.0,33.0,Third call,1.0,40-44,White,Female,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,No,Better,Did not vote,Both,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Suburban Reps,30 to 44,40 to 49,Republican,40 to 49,1.124,Clin/Lwnskny,Ethic/moral,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,34.0,Third call,1.0,65 and over,White,Female,Coles,Barnes,Approve,Disapprove,Support Clinton,No,Excellent,No,No,,Better,Clinton,Barnes,Democrat,Some college,75 to 100K,Liberal,65 and over,State,Complete,Suburban Reps,60 and over,60 and over,Democrat,65 and over,1.316,Social Security,Education,Favorable,,Yes
1.0,0.0,G,11.0,49.0,35.0,Third call,1.0,40-44,White,Female,Coverdale,Millner,Disapprove,Disapprove,Neither,Yes,Good,Yes,Yes,Yes,Better,Dole,Millner,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Suburban Reps,30 to 44,40 to 49,Republican,40 to 49,1.124,Taxes,State taxes,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,36.0,Third call,1.0,40-44,White,Male,Coverdale,Millner,Approve,Approve,Neither,No,Good,No,No,No,Better,Dole,,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Suburban Reps,30 to 44,40 to 49,Republican,40 to 49,1.062,Taxes,Economy/jobs,,Favorable,Yes
1.0,0.0,G,11.0,49.0,37.0,Third call,1.0,30-39,White,Female,Coverdale,Millner,Disapprove,Approve,Neither,Yes,Good,Yes,Yes,Yes,Better,Dole,Millner,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Suburban Reps,30 to 44,30 to 39,Republican,30 to 39,1.124,Foreign Policy,Ethic/moral,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,38.0,Third call,1.0,30-39,White,Female,Coles,Barnes,Approve,Disapprove,Neither,Yes,Good,No,,No,Same,Clinton,Barnes,Democrat,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Suburban Reps,30 to 44,30 to 39,Democrat,30 to 39,0.886,Health Care,Ethic/moral,,Favorable,Yes
1.0,0.0,G,11.0,49.0,39.0,Third call,1.0,60-64,White,Female,Coverdale,Millner,Disapprove,Approve,Neither,No,Good,No,Yes,Yes,Same,Dole,Millner,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Suburban Reps,60 and over,60 and over,Republican,50 to 64,1.6709999999999998,Social Security,Education,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,40.0,Third call,1.0,30-39,White,Male,Coverdale,Barnes,Disapprove,Approve,Neither,No,Good,Yes,Yes,No,Better,Dole,Barnes,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Suburban Reps,30 to 44,30 to 39,Republican,30 to 39,0.9510000000000001,Taxes,Education,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,41.0,Third call,1.0,25-29,White,Male,Coverdale,Cashin,Disapprove,Disapprove,Neither,No,Excellent,Yes,Yes,Yes,Better,Dole,Neither,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Suburban Reps,18 to 29,25 to 29,Republican,25 to 29,0.8280000000000001,Taxes,Ethic/moral,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,42.0,Third call,1.0,45-49,White,Female,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,,Good,Yes,Yes,,Better,Dole,,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Suburban Reps,45 to 59,40 to 49,Republican,40 to 49,1.124,Clin/Lwnskny,Ethic/moral,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,43.0,Third call,1.0,50-59,White,Male,Coverdale,Millner,,,,,,,,,,,Both,,,,,18 to 64,State,Not complete,Suburban Reps,45 to 59,50 to 59,,50 to 64,1.062,Economy/jobs,State taxes,,,
1.0,0.0,G,11.0,49.0,44.0,Third call,1.0,25-29,White,Female,Coverdale,Cashin,Approve,Disapprove,Neither,,Not so good,No,No,No,Worse,,Barnes,Independent,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Suburban Reps,18 to 29,25 to 29,Independent/Other,25 to 29,0.876,,,Unfavorable,Unfavorable,No
1.0,0.0,G,11.0,49.0,45.0,Third call,1.0,50-59,Asian,Male,,Barnes,Approve,Disapprove,,No,Excellent,No,No,Yes,Better,Clinton,Both,Independent,Some college,100K or more,Liberal,18 to 64,State,Complete,Suburban Reps,45 to 59,50 to 59,Independent/Other,50 to 64,0.8840000000000001,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,49.0,46.0,Third call,1.0,30-39,White,Female,Loftman,Cashin,Disapprove,Approve,Neither,Yes,Good,Yes,Yes,,Same,Other,,Something else,College grad,100K or more,Moderate,18 to 64,State,Complete,Suburban Reps,30 to 44,30 to 39,Independent/Other,30 to 39,0.682,Taxes,State taxes,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,47.0,Third call,1.0,45-49,White,Female,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,No,Same,Dole,Millner,Republican,Some college,100K or more,Conservative,18 to 64,State,Complete,Suburban Reps,45 to 59,40 to 49,Republican,40 to 49,1.124,Taxes,Crime/drugs,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,49.0,48.0,Third call,1.0,60-64,White,Male,Coverdale,Millner,Approve,Approve,Oppose Clinton,No,Good,Yes,Yes,Yes,Same,Dole,Both,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Suburban Reps,60 and over,60 and over,Republican,50 to 64,1.579,Social Security,Ethic/moral,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,53.0,1.0,First call,1.0,45-49,Black,Female,Coles,Barnes,Approve,Disapprove,Support Clinton,No,,No,No,Yes,Better,Clinton,,Independent,Some college,75 to 100K,Moderate,18 to 64,National,Complete,Atlanta area,45 to 59,40 to 49,Independent/Other,40 to 49,0.406,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,53.0,2.0,First call,1.0,30-39,Black,Female,Coles,Barnes,Approve,,Neither,No,,No,No,,Better,Clinton,,Democrat,College grad,50 to 75K,,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Democrat,30 to 39,0.406,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,53.0,3.0,First call,1.0,30-39,Black,Male,Coles,Barnes,Approve,Disapprove,Neither,No,,No,No,Yes,Better,Clinton,,Democrat,College grad,100K or more,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Democrat,30 to 39,0.439,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,53.0,4.0,First call,1.0,45-49,Black,Female,Coles,Barnes,Disapprove,Approve,Oppose Clinton,Yes,,Yes,Yes,No,Better,Clinton,,Something else,Some college,50 to 75K,Conservative,18 to 64,National,Complete,Atlanta area,45 to 59,40 to 49,Independent/Other,40 to 49,0.406,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,53.0,5.0,First call,1.0,45-49,White,Female,Coles,Barnes,Approve,Approve,Neither,No,,No,No,No,Better,Clinton,,Democrat,College grad,50 to 75K,Moderate,18 to 64,National,Complete,Atlanta area,45 to 59,40 to 49,Democrat,40 to 49,0.33499999999999996,,,Favorable,Unfavorable,No
1.0,0.0,G,11.0,53.0,6.0,First call,1.0,45-49,Black,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,50 to 75K,Moderate,18 to 64,National,Complete,Atlanta area,45 to 59,40 to 49,Democrat,40 to 49,0.406,,,,,
1.0,0.0,G,11.0,53.0,7.0,First call,1.0,50-59,Black,Male,Coles,Barnes,Approve,,,,,,,,Better,,,Independent,,75 to 100K,Liberal,18 to 64,National,Complete,Atlanta area,45 to 59,50 to 59,Independent/Other,50 to 64,0.439,,,,,
1.0,0.0,G,11.0,53.0,8.0,First call,1.0,30-39,Black,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,50 to 75K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Democrat,30 to 39,0.406,,,,,
1.0,0.0,G,11.0,53.0,9.0,First call,1.0,30-39,Black,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Independent,,50 to 75K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Independent/Other,30 to 39,0.406,,,,,
1.0,0.0,G,11.0,53.0,10.0,Second call,1.0,40-44,Black,Male,Coles,Barnes,Approve,Disapprove,Support Clinton,No,,No,No,No,Same,Clinton,,Democrat,Some college,30 to 50K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Democrat,40 to 49,0.439,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,53.0,11.0,Second call,1.0,30-39,Black,Female,Coles,Barnes,Approve,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Democrat,30 to 39,0.406,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,53.0,12.0,Second call,1.0,50-59,Black,Female,Coles,Barnes,Approve,Disapprove,Neither,,,No,No,,Better,Clinton,,Democrat,HS grad,50 to 75K,,18 to 64,National,Complete,Atlanta area,45 to 59,50 to 59,Democrat,50 to 64,0.406,,,Favorable,,No
1.0,0.0,G,11.0,53.0,13.0,Second call,1.0,45-49,Black,Male,Coles,Barnes,Approve,Approve,,,,,,,,,,,,,,18 to 64,National,Not complete,Atlanta area,45 to 59,40 to 49,,40 to 49,0.439,,,,,Yes
1.0,0.0,G,11.0,53.0,14.0,Second call,1.0,50-59,White,Male,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,,,Yes,Yes,Yes,,Dole,,Republican,,,,18 to 64,National,Complete,Atlanta area,45 to 59,50 to 59,Republican,50 to 64,0.344,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,53.0,15.0,Second call,1.0,40-44,Black,Female,Coles,Barnes,Approve,Disapprove,Support Clinton,,,No,No,No,Better,Clinton,,Democrat,Some college,15 to 30K,,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Democrat,40 to 49,0.406,,,Favorable,Unfavorable,No
1.0,0.0,G,11.0,53.0,16.0,Second call,1.0,50-59,White,Male,Coles,Cashin,Approve,Approve,,,,,,,,,,,,,,18 to 64,National,Not complete,Atlanta area,45 to 59,50 to 59,,50 to 64,0.173,,,,,No
1.0,0.0,G,11.0,53.0,17.0,Second call,1.0,50-59,Black,Female,Coles,Barnes,Approve,Disapprove,Neither,No,,No,No,Yes,Same,Clinton,,Democrat,College grad,30 to 50K,Conservative,18 to 64,National,Complete,Atlanta area,45 to 59,50 to 59,Democrat,50 to 64,0.406,,,Favorable,Unfavorable,No
1.0,0.0,G,11.0,53.0,18.0,Second call,1.0,40-44,Black,Female,,,Approve,,,,,,,,Worse,,,Democrat,,50 to 75K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Democrat,40 to 49,0.386,,,,,
1.0,0.0,G,11.0,53.0,19.0,Second call,1.0,30-39,Black,Female,Coles,Barnes,Approve,,,,,,,,Same,,,Republican,,30 to 50K,,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Republican,30 to 39,0.406,,,,,
1.0,0.0,G,11.0,53.0,20.0,Second call,1.0,40-44,Black,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,75 to 100K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Democrat,40 to 49,0.406,,,,,
1.0,0.0,G,11.0,53.0,21.0,Second call,1.0,30-39,Black,Male,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,50 to 75K,Conservative,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Democrat,30 to 39,0.439,,,,,
1.0,0.0,G,11.0,53.0,22.0,Second call,1.0,25-29,Black,Male,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,30 to 50K,Moderate,18 to 64,National,Complete,Atlanta area,18 to 29,25 to 29,Democrat,25 to 29,0.695,,,,,
1.0,0.0,G,11.0,53.0,23.0,Second call,1.0,30-39,,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,15 to 30K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Democrat,30 to 39,0.33499999999999996,,,,,
1.0,0.0,G,11.0,53.0,24.0,Second call,1.0,30-39,Black,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,15 to 30K,Conservative,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Democrat,30 to 39,0.406,,,,,
1.0,0.0,G,11.0,53.0,25.0,Third call,1.0,30-39,Hispanic,Male,Coverdale,Millner,Approve,,Oppose Clinton,,,,,No,Same,Dole,,Independent,Some college,100K or more,Conservative,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Independent/Other,30 to 39,0.41800000000000004,,,,Unfavorable,
1.0,0.0,G,11.0,53.0,26.0,Third call,1.0,40-44,Black,Male,Coverdale,Barnes,,Disapprove,Support Clinton,,,Yes,Yes,,Better,Dole,,Republican,HS grad,15 to 30K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Republican,40 to 49,0.499,,,,Unfavorable,Yes
1.0,0.0,G,11.0,53.0,27.0,Third call,1.0,30-39,Black,Male,Loftman,Cashin,Disapprove,Approve,Oppose Clinton,,,Yes,,Yes,Same,Perot,,Something else,Some college,15 to 30K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Independent/Other,30 to 39,0.16899999999999998,,,Unfavorable,Unfavorable,
1.0,0.0,G,11.0,53.0,28.0,Third call,1.0,45-49,Black,Female,Coles,Barnes,Approve,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,,Democrat,College grad,50 to 75K,Moderate,18 to 64,National,Complete,Atlanta area,45 to 59,40 to 49,Democrat,40 to 49,0.406,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,53.0,29.0,Third call,1.0,45-49,Black,Male,Coles,Barnes,Approve,Disapprove,,No,,,,,Same,,,,,,,18 to 64,National,Complete,Atlanta area,45 to 59,40 to 49,,40 to 49,0.439,,,Favorable,Unfavorable,
1.0,0.0,G,11.0,53.0,30.0,Third call,1.0,40-44,Black,Male,Coles,Barnes,Approve,Disapprove,Support Clinton,No,,No,No,No,Same,Clinton,,Democrat,HS grad,30 to 50K,,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Democrat,40 to 49,0.439,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,53.0,31.0,Third call,1.0,30-39,Black,Female,Coles,Barnes,Approve,Disapprove,Neither,No,,No,No,No,Same,Clinton,,Democrat,College grad,50 to 75K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Democrat,30 to 39,0.406,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,53.0,32.0,Third call,1.0,30-39,White,Female,Coles,Barnes,Approve,Disapprove,Support Clinton,No,,No,No,No,Same,Clinton,,Democrat,HS grad,15 to 30K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Democrat,30 to 39,0.33499999999999996,,,Favorable,Unfavorable,No
1.0,0.0,G,11.0,53.0,33.0,Third call,1.0,40-44,Black,Male,Coverdale,Millner,Disapprove,,Oppose Clinton,Yes,,No,No,Yes,Worse,,,Democrat,No HS,50 to 75K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Democrat,40 to 49,0.41800000000000004,,,,Favorable,Yes
1.0,0.0,G,11.0,53.0,34.0,Third call,1.0,40-44,White,Female,Loftman,Barnes,Approve,Disapprove,Oppose Clinton,No,,Yes,No,No,Worse,Dole,,Independent,Some college,Under 15K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Independent/Other,40 to 49,0.266,,,,Unfavorable,No
1.0,0.0,G,11.0,53.0,35.0,Third call,1.0,30-39,Hispanic,Male,Coles,Cashin,Approve,Disapprove,Oppose Clinton,Yes,,No,No,Yes,,Other,,Something else,Some college,15 to 30K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Independent/Other,30 to 39,0.213,,,,Unfavorable,
1.0,0.0,G,11.0,53.0,36.0,Third call,1.0,18-24,Black,Male,Coles,Millner,Disapprove,Disapprove,Oppose Clinton,Yes,,Yes,No,No,Worse,Clinton,,Something else,Some college,50 to 75K,Moderate,18 to 64,National,Complete,Atlanta area,18 to 29,18 to 24,Independent/Other,18 to 24,0.581,,,Unfavorable,Favorable,
1.0,0.0,G,11.0,53.0,37.0,Third call,1.0,45-49,Black,Female,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,Yes,,,No,No,Worse,Clinton,,Republican,HS grad,Under 15K,Moderate,18 to 64,National,Complete,Atlanta area,45 to 59,40 to 49,Republican,40 to 49,0.388,,,Unfavorable,Unfavorable,
1.0,0.0,G,11.0,53.0,38.0,Third call,1.0,50-59,Black,Female,Loftman,Other,Disapprove,,Neither,,,Yes,,No,,Perot,,Something else,Some college,Under 15K,,18 to 64,National,Complete,Atlanta area,45 to 59,50 to 59,Independent/Other,50 to 64,0.292,,,,,
1.0,0.0,G,11.0,53.0,39.0,Third call,1.0,45-49,Black,Male,Coles,Barnes,Approve,,,,,,,,Better,,,,,Under 15K,Moderate,18 to 64,National,Complete,Atlanta area,45 to 59,40 to 49,,40 to 49,0.439,,,,,
1.0,0.0,G,11.0,53.0,40.0,Third call,1.0,25-29,Black,Male,Coverdale,Millner,Approve,,,,,,,,Same,,,Republican,,15 to 30K,Liberal,18 to 64,National,Complete,Atlanta area,18 to 29,25 to 29,Republican,25 to 29,0.6589999999999999,,,,,
1.0,0.0,G,11.0,53.0,41.0,Third call,1.0,25-29,,Male,Loftman,Cashin,,,,,,,,,Worse,,,Independent,,15 to 30K,,18 to 64,National,Complete,Atlanta area,18 to 29,25 to 29,Independent/Other,25 to 29,0.21900000000000003,,,,,
1.0,0.0,G,11.0,53.0,42.0,Third call,1.0,60-64,Black,Female,Coles,Cashin,Approve,,,,,,,,Better,,,Independent,,15 to 30K,Moderate,18 to 64,National,Complete,Atlanta area,60 and over,60 and over,Independent/Other,50 to 64,0.256,,,,,
1.0,0.0,G,11.0,53.0,43.0,Third call,1.0,30-39,White,Female,Loftman,Barnes,,,,,,,,,,,,Something else,,75 to 100K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Independent/Other,30 to 39,0.266,,,,,
1.0,0.0,G,11.0,53.0,44.0,Third call,1.0,45-49,Black,Female,Coverdale,Cashin,Disapprove,,,,,,,,Better,,,Republican,,Under 15K,Conservative,18 to 64,National,Complete,Atlanta area,45 to 59,40 to 49,Republican,40 to 49,0.223,,,,,
1.0,0.0,G,11.0,53.0,45.0,Third call,1.0,18-24,White,Male,Coverdale,Cashin,Disapprove,,,,,,,,Worse,,,Independent,,Under 15K,Moderate,18 to 64,National,Complete,Atlanta area,18 to 29,18 to 24,Independent/Other,18 to 24,0.313,,,,,
1.0,0.0,G,11.0,53.0,46.0,Third call,1.0,45-49,Asian,Female,Coles,Cashin,Disapprove,,,,,,,,,,,Republican,,30 to 50K,Moderate,18 to 64,National,Complete,Atlanta area,45 to 59,40 to 49,Republican,40 to 49,0.161,,,,,
1.0,0.0,G,11.0,53.0,47.0,Third call,1.0,45-49,White,Female,Coles,Millner,Disapprove,,,,,,,,Worse,,,,,75 to 100K,Liberal,18 to 64,National,Complete,Atlanta area,45 to 59,40 to 49,,40 to 49,0.278,,,,,
1.0,0.0,G,11.0,53.0,48.0,Third call,1.0,25-29,Black,Male,Coles,Barnes,Approve,,,,,,,,Same,,,Democrat,,30 to 50K,Moderate,18 to 64,National,Complete,Atlanta area,18 to 29,25 to 29,Democrat,25 to 29,0.695,,,,,
1.0,0.0,G,11.0,53.0,49.0,Third call,1.0,40-44,Black,Female,Coles,Barnes,Approve,,,,,,,,Same,,,Democrat,,30 to 50K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,Democrat,40 to 49,0.406,,,,,
1.0,0.0,G,11.0,53.0,50.0,Third call,1.0,50-59,White,Male,Coverdale,Millner,Disapprove,,,,,,,,Worse,,,Republican,,,Liberal,18 to 64,National,Complete,Atlanta area,45 to 59,50 to 59,Republican,50 to 64,0.344,,,,,
1.0,0.0,G,11.0,53.0,51.0,Third call,1.0,40-44,Black,,Coles,Barnes,Approve,,,,,,,,Same,,,,,30 to 50K,,18 to 64,National,Complete,Atlanta area,30 to 44,40 to 49,,40 to 49,0.406,,,,,
1.0,0.0,G,11.0,53.0,52.0,Third call,1.0,30-39,Black,Male,Coles,Barnes,Approve,,,,,,,,Same,,,Democrat,,30 to 50K,Moderate,18 to 64,National,Complete,Atlanta area,30 to 44,30 to 39,Democrat,30 to 39,0.439,,,,,
1.0,0.0,G,11.0,58.0,1.0,First call,1.0,65 and over,White,Female,Coverdale,Millner,Disapprove,Approve,Neither,No,Good,Yes,Yes,Yes,Same,Dole,Millner,Republican,,75 to 100K,Conservative,65 and over,State,Complete,North and South,60 and over,60 and over,Republican,65 and over,1.387,Taxes,State taxes,Unfavorable,Favorable,No
1.0,0.0,G,11.0,58.0,2.0,First call,1.0,30-39,White,Female,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,Yes,Better,Dole,Neither,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,North and South,30 to 44,30 to 39,Republican,30 to 39,1.137,Taxes,State taxes,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,58.0,3.0,First call,1.0,65 and over,White,Female,Coverdale,Millner,Disapprove,Disapprove,Neither,Yes,Good,Yes,Yes,Yes,Worse,Dole,Millner,Republican,College grad,30 to 50K,Conservative,65 and over,State,Complete,North and South,60 and over,60 and over,Republican,65 and over,1.387,Social Security,Ethic/moral,Unfavorable,Favorable,Yes
