V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
1.0,0.0,G,45.0,17.0,32.0,Third call,1.0,18-24,White,Female,Bennett,Approve,,,,,,,Same,,Independent,30 to 50K,Moderate,18 to 64,National,Salt Lake County,18 to 29,18 to 24,Independent/Other,18 to 24,0.795
1.0,0.0,G,45.0,17.0,33.0,Third call,1.0,30-39,Hispanic,Female,Bennett,Disapprove,,,,,,,Worse,,Democrat,15 to 30K,Moderate,18 to 64,National,Salt Lake County,30 to 44,30 to 39,Democrat,30 to 39,1.11
1.0,0.0,G,45.0,17.0,34.0,Third call,1.0,30-39,White,Male,Bennett,Disapprove,,,,,,,Better,,Republican,30 to 50K,Conservative,18 to 64,National,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,0.7920000000000001
1.0,0.0,G,45.0,17.0,35.0,Third call,1.0,45-49,White,Male,Other,Disapprove,,,,,,,Same,,Independent,15 to 30K,Moderate,18 to 64,National,Salt Lake County,45 to 59,40 to 49,Independent/Other,40 to 49,1.083
1.0,0.0,G,45.0,19.0,1.0,First call,1.0,40-44,White,Female,Bennett,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Independent,15 to 30K,Conservative,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Independent/Other,40 to 49,2.467
1.0,0.0,G,45.0,19.0,2.0,First call,1.0,60-64,White,Female,Bennett,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Worse,Dole,Republican,Under 15K,Conservative,18 to 64,State,Salt Lake County,60 and over,60 and over,Republican,50 to 64,2.3529999999999998
1.0,0.0,G,45.0,19.0,3.0,First call,1.0,45-49,White,Female,Bennett,Disapprove,Approve,Neither,No,No,Yes,Yes,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Republican,40 to 49,2.467
1.0,0.0,G,45.0,19.0,4.0,First call,1.0,65 and over,White,Female,Bennett,Disapprove,Approve,Neither,,,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,65 and over,State,Salt Lake County,60 and over,60 and over,Republican,65 and over,2.3529999999999998
1.0,0.0,G,45.0,19.0,5.0,First call,1.0,45-49,White,Male,Leckman,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Independent,50 to 75K,Liberal,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Independent/Other,40 to 49,2.351
1.0,0.0,G,45.0,19.0,6.0,First call,1.0,,White,Male,Leckman,,Approve,,Yes,Yes,Yes,,Better,Clinton,Democrat,Under 15K,Moderate,,State,Salt Lake County,,,Democrat,,2.351
1.0,0.0,G,45.0,19.0,7.0,First call,1.0,30-39,White,Male,Leckman,Approve,Disapprove,Neither,No,No,No,Yes,Better,Clinton,Democrat,15 to 30K,Liberal,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Democrat,30 to 39,2.351
1.0,0.0,G,45.0,19.0,8.0,First call,1.0,45-49,White,Male,Bennett,Disapprove,Approve,Neither,No,Yes,Yes,No,Better,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Republican,40 to 49,2.505
1.0,0.0,G,45.0,19.0,9.0,First call,1.0,25-29,White,Female,Bennett,Approve,Approve,Neither,Yes,No,No,Yes,Worse,Clinton,Democrat,Under 15K,Conservative,18 to 64,State,Salt Lake County,18 to 29,25 to 29,Democrat,25 to 29,2.515
1.0,0.0,G,45.0,19.0,10.0,First call,1.0,65 and over,White,Female,Leckman,Approve,Approve,Neither,No,No,No,No,Better,Clinton,Democrat,Under 15K,Moderate,65 and over,State,Salt Lake County,60 and over,60 and over,Democrat,65 and over,2.209
1.0,0.0,G,45.0,19.0,11.0,First call,1.0,30-39,White,Male,Bennett,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Better,Dole,Republican,100K or more,Moderate,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,2.505
1.0,0.0,G,45.0,19.0,12.0,First call,1.0,25-29,White,Female,Leckman,Approve,Disapprove,Neither,No,No,No,Yes,Better,Clinton,Democrat,100K or more,Moderate,18 to 64,State,Salt Lake County,18 to 29,25 to 29,Democrat,25 to 29,2.36
1.0,0.0,G,45.0,19.0,13.0,First call,1.0,65 and over,White,Female,Leckman,Disapprove,Disapprove,Neither,,No,,Yes,Same,Clinton,Democrat,Under 15K,Conservative,65 and over,State,Salt Lake County,60 and over,60 and over,Democrat,65 and over,2.209
1.0,0.0,G,45.0,19.0,14.0,First call,1.0,50-59,White,Male,Leckman,Approve,Approve,Neither,No,No,No,Yes,Same,Clinton,Independent,15 to 30K,Moderate,18 to 64,State,Salt Lake County,45 to 59,50 to 59,Independent/Other,50 to 64,2.351
1.0,0.0,G,45.0,19.0,15.0,First call,1.0,30-39,White,Male,Bennett,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,No,Better,Dole,Republican,15 to 30K,Conservative,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,2.505
1.0,0.0,G,45.0,19.0,16.0,Second call,1.0,65 and over,Asian,Male,Leckman,Approve,Disapprove,Support Clinton,No,No,No,No,Same,Clinton,Independent,50 to 75K,Conservative,65 and over,State,Salt Lake County,60 and over,60 and over,Independent/Other,65 and over,2.242
1.0,0.0,G,45.0,19.0,17.0,Second call,1.0,30-39,White,Female,Leckman,Approve,Disapprove,Neither,No,No,No,Yes,Worse,Clinton,Democrat,50 to 75K,Liberal,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Democrat,30 to 39,2.316
1.0,0.0,G,45.0,19.0,18.0,Second call,1.0,65 and over,White,Female,Leckman,Disapprove,Disapprove,,,No,No,No,Worse,Clinton,Republican,Under 15K,Moderate,65 and over,State,Salt Lake County,60 and over,60 and over,Republican,65 and over,2.209
1.0,0.0,G,45.0,19.0,19.0,Second call,1.0,25-29,White,Female,Bennett,Disapprove,Approve,Neither,No,No,Yes,No,Better,Clinton,Something else,30 to 50K,Moderate,18 to 64,State,Salt Lake County,18 to 29,25 to 29,Independent/Other,25 to 29,2.515
1.0,0.0,G,45.0,19.0,20.0,Second call,1.0,50-59,White,Male,Leckman,Approve,Disapprove,Neither,No,No,No,Yes,Better,Clinton,Independent,Under 15K,Moderate,18 to 64,State,Salt Lake County,45 to 59,50 to 59,Independent/Other,50 to 64,2.351
1.0,0.0,G,45.0,19.0,21.0,Second call,1.0,65 and over,White,Female,Bennett,Disapprove,Approve,Oppose Clinton,,,Yes,Yes,Worse,Dole,Republican,15 to 30K,,65 and over,State,Salt Lake County,60 and over,60 and over,Republican,65 and over,2.3529999999999998
1.0,0.0,G,45.0,19.0,22.0,Second call,1.0,65 and over,White,Male,Bennett,Disapprove,Approve,Neither,No,,Yes,Yes,Same,Dole,Republican,,Conservative,65 and over,State,Salt Lake County,60 and over,60 and over,Republican,65 and over,2.388
1.0,0.0,G,45.0,19.0,23.0,Second call,1.0,30-39,White,Male,Leckman,Approve,Disapprove,Neither,No,No,No,Yes,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Democrat,30 to 39,2.351
1.0,0.0,G,45.0,19.0,24.0,Second call,1.0,18-24,White,Female,Bennett,Disapprove,Approve,Neither,No,Yes,Yes,No,Better,Dole,Republican,15 to 30K,Conservative,18 to 64,State,Salt Lake County,18 to 29,18 to 24,Republican,18 to 24,2.515
1.0,0.0,G,45.0,19.0,25.0,Second call,1.0,40-44,White,Female,Leckman,Approve,Disapprove,Neither,No,No,No,No,Same,Perot,Democrat,Under 15K,Moderate,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Democrat,40 to 49,2.316
1.0,0.0,G,45.0,19.0,26.0,Second call,1.0,60-64,White,Male,Bennett,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Salt Lake County,60 and over,60 and over,Republican,50 to 64,2.388
1.0,0.0,G,45.0,19.0,27.0,Second call,1.0,30-39,White,Male,Bennett,Approve,Disapprove,Neither,No,No,No,Yes,Better,Dole,Republican,75 to 100K,Moderate,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,2.505
1.0,0.0,G,45.0,19.0,28.0,Second call,1.0,65 and over,White,Male,Bennett,Disapprove,Disapprove,Neither,No,Yes,Yes,No,Same,Dole,Independent,,Conservative,65 and over,State,Salt Lake County,60 and over,60 and over,Independent/Other,65 and over,2.388
1.0,0.0,G,45.0,19.0,29.0,Second call,1.0,60-64,Black,Female,Leckman,Approve,Disapprove,Support Clinton,Yes,No,No,No,Better,Clinton,Democrat,15 to 30K,Liberal,18 to 64,State,Salt Lake County,60 and over,60 and over,Democrat,50 to 64,3.144
1.0,0.0,G,45.0,19.0,30.0,Second call,1.0,50-59,White,Female,Leckman,Approve,Disapprove,Neither,No,No,No,No,Same,Clinton,Independent,15 to 30K,Moderate,18 to 64,State,Salt Lake County,45 to 59,50 to 59,Independent/Other,50 to 64,2.316
1.0,0.0,G,45.0,19.0,31.0,Second call,1.0,25-29,White,Male,Leckman,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Independent,30 to 50K,Liberal,18 to 64,State,Salt Lake County,18 to 29,25 to 29,Independent/Other,25 to 29,2.397
1.0,0.0,G,45.0,28.0,1.0,First call,1.0,65 and over,White,Female,Bennett,Disapprove,Approve,Oppose Clinton,,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,65 and over,State,Salt Lake County,60 and over,60 and over,Republican,65 and over,1.156
1.0,0.0,G,45.0,28.0,2.0,First call,1.0,45-49,White,Female,Leckman,Approve,Approve,Neither,No,No,No,No,Better,Did not vote,Democrat,30 to 50K,Liberal,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Democrat,40 to 49,1.138
1.0,0.0,G,45.0,28.0,3.0,First call,1.0,50-59,White,Female,Bennett,Approve,Approve,Neither,Yes,No,Yes,Yes,Better,Clinton,Independent,50 to 75K,Conservative,18 to 64,State,Salt Lake County,45 to 59,50 to 59,Independent/Other,50 to 64,1.212
1.0,0.0,G,45.0,28.0,4.0,First call,1.0,40-44,White,Male,Bennett,Approve,Disapprove,Neither,No,Yes,Yes,No,Better,Clinton,Republican,50 to 75K,,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Republican,40 to 49,1.231
1.0,0.0,G,45.0,28.0,5.0,First call,1.0,40-44,White,Female,Leckman,Approve,Disapprove,Support Clinton,No,No,No,Yes,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Democrat,40 to 49,1.138
1.0,0.0,G,45.0,28.0,6.0,First call,1.0,65 and over,White,Male,Leckman,Approve,Disapprove,Support Clinton,No,No,No,No,Same,Clinton,Democrat,15 to 30K,Moderate,65 and over,State,Salt Lake County,60 and over,60 and over,Democrat,65 and over,1.101
1.0,0.0,G,45.0,28.0,7.0,First call,1.0,45-49,White,Female,Leckman,Disapprove,Approve,Oppose Clinton,No,No,Yes,No,Same,Dole,Democrat,15 to 30K,Moderate,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Democrat,40 to 49,1.138
1.0,0.0,G,45.0,28.0,8.0,First call,1.0,30-39,White,Female,Bennett,Disapprove,Approve,Neither,No,Yes,Yes,,Better,Dole,Republican,50 to 75K,Moderate,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,1.212
1.0,0.0,G,45.0,28.0,9.0,First call,1.0,45-49,White,Male,Bennett,Disapprove,Disapprove,Neither,Yes,No,No,Yes,Same,Dole,Independent,50 to 75K,Conservative,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Independent/Other,40 to 49,1.231
1.0,0.0,G,45.0,28.0,10.0,First call,1.0,25-29,White,Female,Bennett,Disapprove,Approve,Neither,No,No,Yes,No,Same,Dole,Something else,15 to 30K,Conservative,18 to 64,State,Salt Lake County,18 to 29,25 to 29,Independent/Other,25 to 29,1.236
1.0,0.0,G,45.0,28.0,11.0,First call,1.0,30-39,White,Male,Bennett,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,No,Better,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,1.231
1.0,0.0,G,45.0,28.0,12.0,First call,1.0,40-44,White,Male,Bennett,Disapprove,Approve,Neither,Yes,Yes,Yes,Yes,Worse,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Republican,40 to 49,1.231
1.0,0.0,G,45.0,28.0,13.0,First call,1.0,45-49,White,Male,Leckman,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Democrat,40 to 49,1.156
1.0,0.0,G,45.0,28.0,14.0,First call,1.0,40-44,White,Female,Other,Disapprove,Approve,Neither,No,Yes,No,No,Worse,Perot,Republican,30 to 50K,Conservative,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Republican,40 to 49,1.658
1.0,0.0,G,45.0,28.0,15.0,First call,1.0,40-44,White,Female,Bennett,Disapprove,Disapprove,Neither,No,Yes,Yes,No,Same,Dole,Republican,75 to 100K,Moderate,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Republican,40 to 49,1.212
1.0,0.0,G,45.0,28.0,16.0,Second call,1.0,45-49,White,Male,Bennett,Disapprove,,Neither,,,,Yes,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Republican,40 to 49,1.231
1.0,0.0,G,45.0,28.0,17.0,Second call,1.0,40-44,White,Female,Leckman,Disapprove,,Neither,No,Yes,Yes,Yes,Same,Other,Republican,50 to 75K,Conservative,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Republican,40 to 49,1.138
1.0,0.0,G,45.0,28.0,18.0,Second call,1.0,50-59,White,Female,Bennett,Approve,Disapprove,Neither,No,No,No,Yes,Same,Clinton,Independent,50 to 75K,Moderate,18 to 64,State,Salt Lake County,45 to 59,50 to 59,Independent/Other,50 to 64,1.212
1.0,0.0,G,45.0,28.0,19.0,Second call,1.0,18-24,Hispanic,Male,Leckman,Approve,Approve,Neither,No,No,No,No,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Salt Lake County,18 to 29,18 to 24,Democrat,18 to 24,1.676
1.0,0.0,G,45.0,28.0,20.0,Second call,1.0,30-39,White,Female,Bennett,Disapprove,Approve,Neither,No,No,No,No,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,1.212
1.0,0.0,G,45.0,28.0,21.0,Second call,1.0,18-24,White,Female,Leckman,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Something else,Under 15K,Liberal,18 to 64,State,Salt Lake County,18 to 29,18 to 24,Independent/Other,18 to 24,1.159
1.0,0.0,G,45.0,28.0,22.0,Second call,1.0,40-44,White,Male,Bennett,Disapprove,,Neither,No,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Moderate,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Republican,40 to 49,1.231
1.0,0.0,G,45.0,28.0,23.0,Second call,1.0,40-44,White,Male,Leckman,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Independent,100K or more,Moderate,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Independent/Other,40 to 49,1.156
1.0,0.0,G,45.0,28.0,24.0,Second call,1.0,30-39,White,Male,Bennett,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Better,Dole,Republican,15 to 30K,Moderate,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,1.231
1.0,0.0,G,45.0,28.0,25.0,Second call,1.0,30-39,White,Male,Bennett,Disapprove,Approve,Neither,No,No,Yes,No,Better,Dole,Republican,50 to 75K,Moderate,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,1.231
1.0,0.0,G,45.0,28.0,26.0,Second call,1.0,45-49,White,Female,Bennett,Disapprove,Approve,Neither,No,Yes,Yes,,Same,Dole,Republican,75 to 100K,Moderate,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Republican,40 to 49,1.212
1.0,0.0,G,45.0,28.0,27.0,Second call,1.0,18-24,Other,Female,Leckman,Disapprove,Approve,Neither,Yes,Yes,Yes,Yes,Worse,Clinton,Democrat,15 to 30K,Moderate,18 to 64,State,Salt Lake County,18 to 29,18 to 24,Democrat,18 to 24,1.159
1.0,0.0,G,45.0,28.0,28.0,Second call,1.0,30-39,White,Female,Bennett,Disapprove,Disapprove,,Yes,,Yes,,Same,Clinton,Independent,50 to 75K,Conservative,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Independent/Other,30 to 39,1.212
1.0,0.0,G,45.0,28.0,29.0,Second call,1.0,30-39,Other,Female,Bennett,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Republican,Under 15K,Conservative,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,1.212
1.0,0.0,G,45.0,28.0,30.0,Second call,1.0,50-59,White,Male,Bennett,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Same,Other,Republican,15 to 30K,Moderate,18 to 64,State,Salt Lake County,45 to 59,50 to 59,Republican,50 to 64,1.231
1.0,0.0,G,45.0,28.0,31.0,Second call,1.0,50-59,White,Male,Leckman,Disapprove,Disapprove,Neither,Yes,Yes,Yes,No,Same,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,Salt Lake County,45 to 59,50 to 59,Democrat,50 to 64,1.156
1.0,0.0,G,45.0,28.0,32.0,Second call,1.0,45-49,White,Male,Leckman,Approve,Disapprove,Support Clinton,Yes,No,No,No,Same,Clinton,Democrat,30 to 50K,Conservative,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Democrat,40 to 49,1.156
1.0,0.0,G,45.0,28.0,33.0,Third call,1.0,45-49,White,Male,Bennett,Approve,Approve,Neither,,No,Yes,Yes,Same,Clinton,Democrat,30 to 50K,Conservative,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Democrat,40 to 49,1.231
1.0,0.0,G,45.0,28.0,34.0,Third call,1.0,30-39,White,Female,Bennett,Disapprove,Disapprove,Neither,No,,Yes,Yes,Worse,Dole,Republican,15 to 30K,Conservative,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,1.212
1.0,0.0,G,45.0,28.0,35.0,Third call,1.0,60-64,White,Female,Leckman,Approve,Disapprove,Support Clinton,No,No,No,Yes,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Salt Lake County,60 and over,60 and over,Democrat,50 to 64,1.086
1.0,0.0,G,45.0,28.0,36.0,Third call,1.0,40-44,White,Male,Bennett,Disapprove,Approve,Oppose Clinton,No,No,No,No,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Republican,40 to 49,1.231
1.0,0.0,G,45.0,28.0,37.0,Third call,1.0,30-39,Black,Male,Bennett,Disapprove,Disapprove,Neither,No,Yes,Yes,No,Same,Dole,Republican,15 to 30K,Liberal,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,1.751
1.0,0.0,G,45.0,28.0,38.0,Third call,1.0,25-29,White,Female,Leckman,Approve,Approve,Neither,No,No,No,No,Worse,Clinton,Republican,30 to 50K,Moderate,18 to 64,State,Salt Lake County,18 to 29,25 to 29,Republican,25 to 29,1.159
1.0,0.0,G,45.0,28.0,39.0,Third call,1.0,60-64,White,Male,Leckman,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,No,Same,Perot,Independent,50 to 75K,Conservative,18 to 64,State,Salt Lake County,60 and over,60 and over,Independent/Other,50 to 64,1.101
1.0,0.0,G,45.0,28.0,40.0,Third call,1.0,30-39,White,Female,Leckman,Approve,Disapprove,Neither,No,No,No,No,Better,Clinton,Democrat,50 to 75K,Liberal,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Democrat,30 to 39,1.138
1.0,0.0,G,45.0,28.0,41.0,Third call,1.0,18-24,White,Female,Bennett,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,,Same,Dole,Something else,30 to 50K,Conservative,18 to 64,State,Salt Lake County,18 to 29,18 to 24,Independent/Other,18 to 24,1.236
1.0,0.0,G,45.0,28.0,42.0,Third call,1.0,18-24,White,Female,Other,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Better,Did not vote,Something else,30 to 50K,,18 to 64,State,Salt Lake County,18 to 29,18 to 24,Independent/Other,18 to 24,1.689
1.0,0.0,G,45.0,28.0,43.0,Third call,1.0,30-39,White,Male,Bennett,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Same,Perot,Republican,30 to 50K,Moderate,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,1.231
1.0,0.0,G,45.0,28.0,44.0,Third call,1.0,40-44,White,Female,Bennett,Disapprove,Approve,Neither,No,Yes,Yes,No,Better,Dole,Republican,30 to 50K,Moderate,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Republican,40 to 49,1.212
1.0,0.0,G,45.0,28.0,45.0,Third call,1.0,30-39,White,Female,Bennett,Approve,Disapprove,Neither,No,No,Yes,Yes,Worse,Dole,Independent,30 to 50K,Moderate,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Independent/Other,30 to 39,1.212
1.0,0.0,G,45.0,28.0,46.0,Third call,1.0,30-39,White,Male,Bennett,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Better,Dole,Republican,50 to 75K,Moderate,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,1.231
1.0,0.0,G,45.0,28.0,47.0,Third call,1.0,40-44,White,Female,Leckman,Disapprove,Disapprove,Neither,No,No,Yes,No,Same,Clinton,Independent,50 to 75K,Moderate,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Independent/Other,40 to 49,1.138
1.0,0.0,G,45.0,28.0,48.0,Third call,1.0,50-59,White,Male,Bennett,Approve,Disapprove,Neither,No,Yes,Yes,Yes,Worse,Other,Independent,30 to 50K,Moderate,18 to 64,State,Salt Lake County,45 to 59,50 to 59,Independent/Other,50 to 64,1.231
1.0,0.0,G,45.0,28.0,49.0,Third call,1.0,45-49,White,Female,Leckman,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Worse,Perot,Independent,15 to 30K,Conservative,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Independent/Other,40 to 49,1.138
1.0,0.0,G,45.0,28.0,50.0,Third call,1.0,30-39,Hispanic,Female,Leckman,Disapprove,Disapprove,Neither,No,No,No,Yes,Worse,Clinton,Democrat,50 to 75K,Liberal,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Democrat,30 to 39,1.62
1.0,0.0,G,45.0,28.0,51.0,Third call,1.0,50-59,White,Male,Leckman,Approve,Disapprove,Neither,Yes,,No,,Same,,Something else,50 to 75K,Conservative,18 to 64,State,Salt Lake County,45 to 59,50 to 59,Independent/Other,50 to 64,1.156
1.0,0.0,G,45.0,28.0,52.0,Third call,1.0,30-39,White,Male,Bennett,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Better,Perot,Democrat,75 to 100K,Moderate,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Democrat,30 to 39,1.231
1.0,0.0,G,45.0,28.0,53.0,Third call,1.0,30-39,White,Male,Leckman,Approve,Approve,Neither,No,No,No,No,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Democrat,30 to 39,1.156
1.0,0.0,G,45.0,28.0,54.0,Third call,1.0,30-39,White,Male,Bennett,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Better,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,1.231
1.0,0.0,G,45.0,28.0,55.0,Third call,1.0,45-49,White,Female,Leckman,Approve,Disapprove,Neither,No,No,No,No,Better,Clinton,Democrat,30 to 50K,Conservative,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Democrat,40 to 49,1.138
1.0,0.0,G,45.0,28.0,56.0,Third call,1.0,40-44,White,Male,Leckman,Approve,Approve,Neither,No,No,No,No,Worse,Perot,Independent,30 to 50K,Moderate,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Independent/Other,40 to 49,1.156
1.0,0.0,G,45.0,28.0,57.0,Third call,1.0,40-44,Hispanic,Male,Leckman,Approve,Approve,Neither,No,No,No,No,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Salt Lake County,30 to 44,40 to 49,Democrat,40 to 49,1.645
1.0,0.0,G,45.0,28.0,58.0,Third call,1.0,30-39,White,Male,Bennett,Disapprove,Approve,Neither,No,Yes,Yes,No,Worse,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Salt Lake County,30 to 44,30 to 39,Republican,30 to 39,1.231
1.0,0.0,G,45.0,35.0,1.0,First call,1.0,50-59,White,Female,Bennett,Disapprove,Approve,Neither,,No,No,No,Better,Did not vote,Independent,30 to 50K,Moderate,18 to 64,State,Salt Lake County,45 to 59,50 to 59,Independent/Other,50 to 64,2.063
1.0,0.0,G,45.0,35.0,2.0,First call,1.0,45-49,Hispanic,Female,Bennett,Disapprove,Disapprove,Neither,No,No,No,No,,Dole,Republican,,Conservative,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Republican,40 to 49,2.936
1.0,0.0,G,45.0,35.0,3.0,First call,1.0,,,,Leckman,,,Neither,,,,,,Dole,Independent,,Moderate,,State,Salt Lake County,,,Independent/Other,,1.9369999999999998
1.0,0.0,G,45.0,35.0,4.0,First call,1.0,,White,Male,Leckman,,,Neither,No,,,,,,,,,,State,Salt Lake County,,,,,1.967
1.0,0.0,G,45.0,35.0,5.0,First call,1.0,50-59,,Male,Leckman,,,Neither,No,,,Yes,Same,Dole,Independent,15 to 30K,,18 to 64,State,Salt Lake County,45 to 59,50 to 59,Independent/Other,50 to 64,1.967
1.0,0.0,G,45.0,35.0,6.0,First call,1.0,45-49,Asian,Female,Leckman,Disapprove,Approve,Neither,No,No,Yes,,Same,Dole,Republican,75 to 100K,Conservative,18 to 64,State,Salt Lake County,45 to 59,40 to 49,Republican,40 to 49,1.9369999999999998
1.0,0.0,G,45.0,35.0,7.0,First call,1.0,50-59,White,Female,Leckman,Approve,Disapprove,Neither,No,No,No,No,Better,Clinton,Democrat,50 to 75K,Liberal,18 to 64,State,Salt Lake County,45 to 59,50 to 59,Democrat,50 to 64,1.9369999999999998
1.0,0.0,G,45.0,35.0,8.0,First call,1.0,50-59,White,Male,Leckman,Disapprove,,Neither,Yes,No,No,,Same,Dole,Republican,75 to 100K,Conservative,18 to 64,State,Salt Lake County,45 to 59,50 to 59,Republican,50 to 64,1.967
1.0,0.0,G,45.0,35.0,9.0,First call,1.0,25-29,White,Male,Leckman,Approve,,Neither,No,,,,Same,Did not vote,Independent,,Moderate,18 to 64,State,Salt Lake County,18 to 29,25 to 29,Independent/Other,25 to 29,2.004
1.0,0.0,G,45.0,35.0,10.0,First call,1.0,25-29,White,Female,Bennett,Approve,Disapprove,Neither,No,No,No,Yes,Better,Clinton,Independent,15 to 30K,Moderate,18 to 64,State,Salt Lake County,18 to 29,25 to 29,Independent/Other,25 to 29,2.103
1.0,0.0,G,45.0,35.0,11.0,First call,1.0,,,,Bennett,,,,,,,,,,,,,,State,Salt Lake County,,,,,2.095
