ID,HOUCA18,GOVCA18,SENCA18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND16,ATTEND16B,ATTREL,BACKSIDE,BOYSGIRLS,BREAK18,BREAK18A,BREAK18B,BRNAGAIN,CALL,CDNUM,CHILD18,CHILDBOY,CHILDGIRL,CONTROLHOUSE,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ELECTSECFOREIGN18,FAVDEM2,FAVPARTY,FAVPELOSI,FAVREP2,FINSIT2,FORTRUMPH,FTVOTER18,GEOCODE,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HOU,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,LATINO,LGBT,MARRIED,MUELLERAPP,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,REL5,RELIGN18,RELWHITE,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18HOU,TIME18HOUMONTH,TIME18HOUWEEK,TRACK,TRADE18,TRUMP2,TRUMP4,TRUMPFP18,TRUMPIMM,UNITED18,VERSION,VETVOTER,VOTE2016,VOTEISS18,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,WPROTBRN,WPROTBRN3
67687.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,,Complete,,,,,,Call 2,35.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Only Democratic Party,,Unfavorable,About the same,To express opposition to Donald Trump,,2.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,Yes,No,,,Not so good,Not so good or poor,45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,75.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,,,,,The Democratic candidate,Female,Latino women,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,No impact,Election day exit poll,,,,Seriously off on the wrong track,No impact,,,,,Becoming more divided,Version 4,,,,0.113461926579475,,No,,,,,
69267.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,Call 3,19.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Omit,,Omit,Worse,To express opposition to Donald Trump,,3.0,The Democratic candidate,,,,,The Democratic candidate,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",,,No,No,,,Good,Excellent or good,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,99.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Male,White men,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,0.730158269405365,,No,,,,,
69291.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,Call 3,19.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Only Democratic Party,,Unfavorable,About the same,To express opposition to Donald Trump,,3.0,The Democratic candidate,,,,,The Democratic candidate,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",,,No,No,,,Not so good,Not so good or poor,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,99.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,0.591390430927277,,No,,,,,
69311.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Keep it as is,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,An important factor,Important,A factor,,Call 3,19.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,,,,,,,No,3.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,99.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.591390430927277,,,,,,,
69318.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Keep it as is,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,All others,,,,Complete,,The most important factor,Important,A factor,,Call 3,5.0,,,,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,No,,,,,,,No,3.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,Yes,,,,,,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,7.0,Liberal Democrats,Liberal Democrats,Other,Other,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,,,,,The Democratic candidate,Female,Latino women,,,,Suburbs,Suburbs,English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.0538069792091846,,,,,,,
69336.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,,,Call 3,5.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Omit,,,,,3.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Immigration,,Yes,,,Approve,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,7.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Very important,Important,Non-white,Hispanic/Latino,No group is favored,West,Catholic,Catholic,,Politically motivated,The Democratic candidate,Female,Latino women,,,,Suburbs,Suburbs,English,California,Other,,Election day exit poll,In the last few days,In the last month,In the last week,,,,,,Too tough,,Version 2,,,,0.0538069792091846,Non-white,,,,,,
69337.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,,,,Complete,,,,,,Call 3,19.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Unfavorable,,,,,3.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Health care,,No,,,Approve,,,45+,65+,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Liberal,99.0,Moderate/Liberal Republicans,Liberal Independents,Other,Asian,National questionnaire,Asian,Very important,Important,Non-white,Asian,Whites are favored over minorities,West,None,None,,Justified,The Democratic candidate,Female,All other races,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.0852051228284836,Non-white,,,,,,
69341.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,Call 3,1.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Only Democratic Party,,Unfavorable,About the same,To express opposition to Donald Trump,,2.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,,,Good,Excellent or good,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,4.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,English,California,White suburban men,Hurt,Election day exit poll,,,,Seriously off on the wrong track,No impact,,,,,Becoming more divided,Version 4,,,,0.476274788379669,,No,,,,,
69354.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,,,Call 3,1.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Only Democratic Party,,Unfavorable,Worse,To express opposition to Donald Trump,,2.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,,,Good,Excellent or good,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,4.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,English,California,White suburban women,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,0.812751829624176,,No,,,,,
69355.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Never,A few times a year or less,All others,Complete,"Yes, only girls",,,,No,Call 3,5.0,Yes,No,Yes,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,3.0,The Democratic candidate,Support,No,,The Democratic Party,The Democratic candidate,,,,,,,,The economy,,No,,Yes,,,,45+,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,7.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,,,White,White,,West,Something else,Other,Something else,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Suburbs,Suburbs,English,California,White suburban women,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,2.01485776901245,White something else,,All others,Very important,Important,No,All others
69365.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,An important factor,Important,A factor,,Call 3,19.0,,,,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,No,,,,,,,No,3.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,99.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Male,White men,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,1.90283536911011,,,,,,,
69369.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,An important factor,Important,A factor,,Call 3,5.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,,,,,,,No,3.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,7.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,English,California,White suburban women,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.783439755439758,,,,,,,
69381.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Keep it as is,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,An important factor,Important,A factor,,Call 3,1.0,,,,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,No,,,,,,,No,2.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Liberal,4.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,English,California,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.388521254062653,,,,,,,
69383.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,,,,Complete,,,,,,Call 3,5.0,,,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,Favorable,,,,,3.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Health care,,Yes,,,Approve,,,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,7.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Very important,Important,Non-white,Hispanic/Latino,Whites are favored over minorities,West,Catholic,Catholic,,Politically motivated,The Democratic candidate,Female,Latino women,,,,Suburbs,Suburbs,English,California,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.100440517067909,Non-white,,,,,,
69397.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,A few times a year,A few times a year or less,Catholic/Do not attend weekly,Complete,"Yes, both boys and girls",,,,No,Call 3,19.0,Yes,Yes,Yes,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,3.0,The Democratic candidate,Support,No,,The Democratic Party,The Democratic candidate,,,,,,,,Health care,,Yes,,Yes,,,,45+,18-64,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Moderate,99.0,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,Catholic,Catholic,,,The Democratic candidate,Female,Latino women,Very serious,Serious,Married women,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,0.0852051228284836,Non-white,,All others,Very important,Important,No,
69420.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,An important factor,Important,A factor,,Call 3,1.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,,,,,,,Yes,2.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,4.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,English,California,White suburban women,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.385757923126221,,,,,,,
69422.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,,,,Complete,,,,,,Call 3,5.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Only Democratic Party,,Unfavorable,Better,Donald Trump was not a factor,,3.0,The Democratic candidate,,,,,The Democratic candidate,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",,,No,No,,,Good,Excellent or good,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Democratic Men,Non-White Democrats,Conservative,7.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Asian,National questionnaire,Asian,,,Non-white,Asian,,West,,,,,The Democratic candidate,Male,All other races,,,,Suburbs,Suburbs,English,California,Other,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,0.0399943925440311,,No,,,,,
69427.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,A few times a year or less,All others,Complete,No children in home,,,,No,Call 3,19.0,No,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,3.0,The Democratic candidate,Support,Yes,,The Democratic Party,The Democratic candidate,,,,,,,,Health care,,No,,Yes,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,99.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,West,None,None,None,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Married men,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,0.730158269405365,White none,,All others,Very important,Important,No,All others
69430.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Keep it as is,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,A minor factor,Not important,A factor,,Call 3,14.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,,,,,,,Yes,3.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,93.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,English,California,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.434148162603378,,,,,,,
69433.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,An important factor,Important,A factor,,Call 3,1.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,,,,,,,No,2.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,4.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,English,California,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,Yes,Hillary Clinton,Should be able to vote will be prevented from voting,0.476274788379669,,,,,,,
69448.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,,Call 3,19.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Only Democratic Party,,Unfavorable,Better,To express opposition to Donald Trump,,3.0,The Democratic candidate,,,,,The Democratic candidate,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and non white",,,Yes,No,,,Good,Excellent or good,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,99.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,,,,,The Democratic candidate,Female,Latino women,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,0.0758189260959625,,No,,,,,
69455.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,,Call 3,20.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Only Democratic Party,,Unfavorable,Worse,To express opposition to Donald Trump,,1.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,No,No,,,Not so good,Not so good or poor,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Conservative,42.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,,,Non-white,Black,,West,,,,,The Democratic candidate,Male,Black men,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Staying about the same,Version 4,,,,0.271386384963989,,No,,,,,
69460.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,,A few times a year,A few times a year or less,All others,Complete,"Yes, both boys and girls",,,,Yes,Call 3,1.0,Yes,Yes,Yes,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,2.0,The Democratic candidate,Support,No,,The Democratic Party,The Democratic candidate,,,,,,,,Health care,,Yes,,No,,,,45+,65+,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Moderate,4.0,Moderate/Liberal Republicans,Moderate Independents,Other,,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,Something else,Other,,,The Democratic candidate,Female,Latino women,Very serious,Serious,Non married women,Suburbs,Suburbs,English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,,,Version 3,,,,0.0399851240217686,Non-white,,All others,Very important,Important,No,
69467.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Keep it as is,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,The most important factor,Important,A factor,,Call 3,14.0,,,,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,No,,,,,,,No,3.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,93.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,English,California,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,Yes,Hillary Clinton,Should be able to vote will be prevented from voting,0.661097466945648,,,,,,,
69468.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Overturn it,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,The most important factor,Important,A factor,,Call 3,5.0,,,,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,No,,,,,,,Yes,3.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,7.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,English,California,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Didn't vote,Should be able to vote will be prevented from voting,0.78905177116394,,,,,,,
69476.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Omit,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,,Complete,,An important factor,Important,A factor,,Call 3,44.0,,,,The Democratic Party,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,No,,,,,,,No,4.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,19.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,,,Non-white,Black,,West,,,,,The Democratic candidate,Female,Black women,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No difference,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,1.29119861125946,,,,,,,
