ID,SENOH18,GOVOH18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MARRIED,NEC,NEC2,OPIOID18,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,UNIONHH12,VERSION,VOTE2016,WEIGHT,WHNCLINC,WOMEN,WOMEN2
32717.0,Jim Renacci,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,8.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,5.0,,Omit,No,,,,,,,Gun policy,No,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,,6.0,,,White,White,National questionnaire,White,White,White,Midwest,Omit,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,Ohio,White suburban men,,Election day exit poll,,,,,,,Not tough enough,,Version 2,,0.775734782218933,,,
32718.0,Jim Renacci,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,8.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,5.0,,Omit,No,,,,,,,Gun policy,No,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,,6.0,,,White,White,National questionnaire,White,White,White,Midwest,Omit,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,Ohio,White suburban men,,Election day exit poll,,,,,,,Not tough enough,,Version 2,,0.775734782218933,,,
32723.0,Sherrod Brown,Richard Cordray,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,14.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,No,1.0,The Democratic candidate,,,,,,,,,,No,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,30.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,Ohio,White suburban men,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 1,Hillary Clinton,0.604936301708221,,,
32726.0,Jim Renacci,Mike DeWine,30-44,30-59,40-44,18-44,18-49,30-44,40-49,,,,Complete,Call 1,4.0,,Never attended college,No college degree,High school graduate or less,,,,,,,,,3.0,The Republican candidate,,,,,,,,,The economy,,Yes,,,,18-44,18-64,Independent/Something else,,,Independent men,Independent,Independent Men,,Moderate,4.0,Moderate/Liberal Republicans,Moderate Independents,,,National questionnaire,,,,Midwest,,The Republican candidate,Male,,Not too serious,Not serious,Married men,Rural,Small Cities/Rural,Ohio,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.459644615650177,,Not at all important,Not important
32727.0,Sherrod Brown,Mike DeWine,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,5.0,The Republican candidate,Major changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",Gun policy,No,Yes,Not so good,Not so good or poor,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,70.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Male,White men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Helped,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,,Version 1,Other,0.483266204595566,No,,
32731.0,Sherrod Brown,Richard Cordray,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,12.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,,,4.0,The Democratic candidate,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,No,,Good,Excellent or good,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,47.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",Ohio,Other,No impact,Election day exit poll,,,,Hurt,,,,,Version 4,,0.412977665662766,No,,
32736.0,Jim Renacci,Mike DeWine,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,13.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,2.0,The Republican candidate,,,,,,,,,Immigration,No,Yes,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,104.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,Midwest,,The Republican candidate,Female,White women,Very serious,Serious,Married women,Suburbs,Suburbs,Ohio,White suburban women,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,1.23612892627716,,Not too important,Not important
32744.0,Sherrod Brown,Mike DeWine,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,5.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,3.0,The Republican candidate,Major changes,,,,,,,,The economy,No,Yes,Good,Excellent or good,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,,157.0,,,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Democratic candidate,Female,White women,,,Married women,Rural,Small Cities/Rural,Ohio,Other,Helped,Election day exit poll,In the last few days,In the last month,In the last week,,Strongly or somewhat approve,Strongly approve,About right,,Version 1,Donald Trump,0.842902362346649,,,
32747.0,Jim Renacci,Mike DeWine,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,2.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,5.0,The Republican candidate,Major changes,No,,,,,,,Health care,No,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,75.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,,Election day exit poll,,,,,,,Not tough enough,,Version 2,,0.732606828212738,,,
32751.0,Sherrod Brown,Richard Cordray,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Not complete,Call 1,12.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,4.0,The Democratic candidate,,,,,,,,,,No,,,,,18-44,18-64,,,,,,,,,47.0,,,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",Ohio,Other,,Election day exit poll,,,,,,,,,Version 2,,0.574765801429749,,,
32753.0,Sherrod Brown,Richard Cordray,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,16.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,1.0,The Democratic candidate,Omit,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",The economy,No,No,Good,Excellent or good,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,34.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Female,White women,,,Non married women,Suburbs,Suburbs,Ohio,White suburban women,Omit,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Somewhat disapprove,Omit,,Version 1,Omit,0.617039978504181,Yes,,
32765.0,Jim Renacci,Mike DeWine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,13.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,No,2.0,The Republican candidate,,,,,,,,,,No,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,104.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,Ohio,White suburban men,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,,Version 1,Donald Trump,1.45293581485748,,,
32768.0,Sherrod Brown,Richard Cordray,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,Better,To express opposition to Donald Trump,No,5.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,Disapprove,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,70.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,,Election day exit poll,,,,Hurt,,,,No,Version 2,,0.467457205057144,,Very important,Important
32776.0,Sherrod Brown,Richard Cordray,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,4.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,3.0,The Democratic candidate,,,,,,,,,Health care,No,No,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,4.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Non married men,Rural,Small Cities/Rural,Ohio,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,1.01050221920013,,Very important,Important
32784.0,Jim Renacci,Mike DeWine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,Call 1,14.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,1.0,The Republican candidate,,,,,,,,,,No,Yes,,,,45+,65+,,,,,,,,,30.0,,,White,White,National questionnaire,White,White,White,Midwest,,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs,Ohio,White suburban women,,Election day exit poll,,,,,,,,,Version 3,,1.25882434844971,,,
32786.0,Sherrod Brown,Richard Cordray,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,12.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,4.0,The Democratic candidate,Major changes,No,,,,,,,The economy,No,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,47.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Male,White men,,,,"Cities over 500,000","Cities over 50,000",Ohio,Other,,Election day exit poll,,,,,,,Too tough,,Version 2,,0.485410541296005,,,
32798.0,Jim Renacci,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,13.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,2.0,,,,,,,,,,Immigration,No,Yes,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,104.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,Midwest,,The Republican candidate,Female,White women,Very serious,Serious,Married women,Suburbs,Suburbs,Ohio,White suburban women,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.697567343711853,,Very important,Important
32812.0,Sherrod Brown,Mike DeWine,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,5.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,3.0,The Republican candidate,Major changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,No,Good,Excellent or good,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,157.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Democratic candidate,Male,White men,,,Non married men,Rural,Small Cities/Rural,Ohio,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Somewhat approve,Too tough,,Version 1,Hillary Clinton,0.711861610412598,No,,
32815.0,Sherrod Brown,Richard Cordray,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,1.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Neither party,Unfavorable,About the same,Donald Trump was not a factor,Yes,5.0,The Democratic candidate,,No,,,,,,,,No,No,,,Disapprove,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Moderate,70.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,,Election day exit poll,,,,No impact,,,,No,Version 2,,0.404402196407318,,Somewhat important,Important
32817.0,Jim Renacci,Mike DeWine,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,3.0,The Republican candidate,Major changes,No,,,,,,,The economy,No,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,4.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,Ohio,Other,,Election day exit poll,,,,,,,About right,,Version 2,,0.521599590778351,,,
32818.0,Sherrod Brown,Richard Cordray,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,12.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Yes,4.0,The Democratic candidate,,,,,,,,,,No,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,47.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,"Cities over 500,000","Cities over 50,000",Ohio,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 1,Didn't vote,0.675575017929077,,,
32824.0,Jim Renacci,Mike DeWine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,16.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,1.0,The Republican candidate,,No,,,,,,,,No,Yes,,,Approve,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,34.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,Not too serious,Not serious,Married men,Suburbs,Suburbs,Ohio,White suburban men,,Election day exit poll,,,,Helped,,,,No,Version 2,,1.17698383331299,,Not too important,Not important
32830.0,Jim Renacci,Mike DeWine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,13.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,2.0,The Republican candidate,Minor changes,No,,,,,,,Immigration,No,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,104.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,Ohio,White suburban men,,Election day exit poll,,,,,,,About right,,Version 2,,1.04395568370819,,,
32834.0,Sherrod Brown,Richard Cordray,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,14.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,No,1.0,The Democratic candidate,,,,,,,,,,No,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,30.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Ohio,White suburban women,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 1,Hillary Clinton,0.514667809009552,,,
32845.0,Sherrod Brown,Richard Cordray,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 1,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,5.0,The Democratic candidate,,,,,,,,,Immigration,Yes,No,,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,75.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,,The Democratic candidate,Female,Latino women,Somewhat serious,Serious,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.334884315729141,,Very important,Important
32846.0,Sherrod Brown,Richard Cordray,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 1,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,5.0,The Democratic candidate,,,,,,,,,Immigration,Yes,No,,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,75.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,,The Democratic candidate,Female,Latino women,Somewhat serious,Serious,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.334884315729141,,Very important,Important
32853.0,Sherrod Brown,Richard Cordray,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,12.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Democratic Party,Unfavorable,Better,,,4.0,The Democratic candidate,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",,No,,Not so good,Not so good or poor,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,47.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",Ohio,Other,No impact,Election day exit poll,,,,No impact,,,,,Version 4,,0.574765801429749,No,,
32858.0,Jim Renacci,Mike DeWine,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,5.0,The Republican candidate,Minor changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,Yes,Excellent,Excellent or good,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,70.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,,Version 1,Donald Trump,0.763125836849213,No,,
32869.0,Jim Renacci,Richard Cordray,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,13.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Only Republican Party,Favorable,Better,,,2.0,The Democratic candidate,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",,No,,Good,Excellent or good,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,,104.0,,,White,White,National questionnaire,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,Ohio,White suburban women,Omit,Election day exit poll,,,,Helped,,,,,Version 4,,0.576317846775055,Yes,,
33460.0,Jim Renacci,Mike DeWine,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,5.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,3.0,The Republican candidate,Major changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Immigration,No,Yes,Excellent,Excellent or good,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,157.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,Ohio,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,,Version 1,Other,1.03952753543854,No,,
33463.0,Jim Renacci,Mike DeWine,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,15.0,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,6.0,The Republican candidate,,No,,,,,,,,No,Yes,,,Approve,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,125.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,Very serious,Serious,Married men,Suburbs,Suburbs,Ohio,White suburban men,,Election day exit poll,,,,Helped,,,,No,Version 2,,0.660524666309357,,Not at all important,Not important
33530.0,Sherrod Brown,Mike DeWine,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,5.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Both parties,Favorable,About the same,Donald Trump was not a factor,No,3.0,The Republican candidate,,No,,,,,,,,No,Yes,,,Approve,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,157.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Married women,Rural,Small Cities/Rural,Ohio,Other,,Election day exit poll,,,,Helped,,,,Yes,Version 2,,0.842902362346649,,Somewhat important,Important
33578.0,Jim Renacci,Mike DeWine,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,5.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,3.0,The Republican candidate,Minor changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,No,Excellent,Excellent or good,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,157.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,Justified,The Republican candidate,Male,White men,,,Non married men,Rural,Small Cities/Rural,Ohio,Other,Helped,Election day exit poll,In the last week,In the last month,In the last week,,Strongly or somewhat approve,Somewhat approve,Not tough enough,,Version 1,Donald Trump,0.95992386341095,No,,
33581.0,Jim Renacci,Mike DeWine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,3.0,The Republican candidate,Minor changes,No,,,,,,,Immigration,No,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,4.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,,Rural,Small Cities/Rural,Ohio,Other,,Election day exit poll,,,,,,,About right,,Version 2,,0.924024522304535,,,
