ID,SENTX18,GOVTX18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BORNINTX14,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,CRUZLIB,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVCRUZ,FAVDEM2,FAVMCONL,FAVOROURKE,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENTX18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMMWALL,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVTX18,KAVTX18A,KAVTX18B,KNEEL18,LATINO,MARRIED,MOVETOTX14,NEC,NEC2,OROURKELIB,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEFACTOR,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2
52367.0,Beto O'Rourke,Lupe Valdez,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,Call 2,24.0,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,2.0,The Democratic candidate,No,Major changes,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,,,,,No,No,,Not so good,Not so good or poor,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,19.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,,South,Politically motivated,The Democratic candidate,Female,White women,,,Non married women,Suburbs,Suburbs,English,Texas,White suburban women,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Didn't vote,0.581163704395294,No,,,
52370.0,Beto O'Rourke,Lupe Valdez,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,,Call 2,19.0,The Democratic Party,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,No,5.0,The Democratic candidate,,,,,,,,,,,,,,,,,,,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,41.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Non-white,Black,,South,,The Democratic candidate,Female,Black women,,,,Rural,Small Cities/Rural,,Texas,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,Hillary Clinton,0.437072813510895,,,,
52381.0,Ted Cruz,Greg Abbott,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Call 2,2.0,,,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,Omit,,,,,,3.0,The Republican candidate,,Major changes,,,No,,,,,,,The economy,,,,,No,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,56.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,No group is favored,South,Politically motivated,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,English,Texas,White suburban men,,Election day exit poll,,,,,,,About right,Version 2,,0.62244725227356,,,,
52384.0,Ted Cruz,Greg Abbott,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Yes,Call 2,3.0,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,2.0,The Republican candidate,No,,The Republican Party,,,,,,,,,Immigration,,,,,No,Yes,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,10.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Female,White women,Not too serious,Not serious,Married women,Suburbs,Suburbs,English,Texas,White suburban women,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,0.765979647636414,,White Born-again/Evangelical Christians,Not too important,Not important
52390.0,Beto O'Rourke,Lupe Valdez,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,No,Call 2,30.0,,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,,,2.0,The Democratic candidate,No,,The Democratic Party,,,,,,,,,Immigration,,,,,Yes,No,,,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,21.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,,The Democratic candidate,Female,Latino women,Very serious,Serious,Non married women,"Cities over 500,000","Cities over 50,000",Spanish,Texas,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,0.238797083497047,,All others,Very important,Important
52397.0,Beto O'Rourke,Greg Abbott,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,Call 2,36.0,,The Democratic Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Favorable,,Favorable,Both parties,,Favorable,Both,Better,Donald Trump was not a factor,Yes,1.0,The Republican candidate,,,,,No,,,,,,,,,,,,No,No,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,74.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,,South,,The Democratic candidate,Female,White women,Very serious,Serious,Non married women,Suburbs,Suburbs,English,Texas,White suburban women,,Election day exit poll,,,,No impact,Strongly or somewhat disapprove,Somewhat disapprove,,Version 2,,0.217027559876442,,,Very important,Important
52398.0,Beto O'Rourke,Greg Abbott,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,All others,All others,Not complete,,,Call 2,25.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,Donald Trump was not a factor,Yes,4.0,The Republican candidate,,,,,,,,,,,,,,,,,No,No,,,,,18-44,18-64,,,,,,,,,105.0,,,Other,Other,State questionnaire,Other,Non-white,Other,,South,,The Democratic candidate,Male,All other races,,,Non married men,Suburbs,Suburbs,English,Texas,Other,,Election day exit poll,,,,,,,,Version 2,,0.173952490091324,,,,
52406.0,Ted Cruz,Greg Abbott,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 2,26.0,The Republican Party,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,Yes,2.0,The Republican candidate,,,,,,,,,,,,,,,,,No,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,26.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,English,Texas,White suburban men,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 1,Donald Trump,0.484942317008972,,,,
52410.0,Other,Other,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Call 2,25.0,The Democratic Party,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,No,4.0,Other,,,,,,,,,,,,,,,,,No,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,100.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,,South,,Other,Female,White women,,,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,Hillary Clinton,0.389360517263412,,,,
52420.0,Beto O'Rourke,Greg Abbott,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 2,4.0,,The Democratic Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Favorable,,Favorable,Only Democratic Party,,Unfavorable,Only Beto O'Rourke,About the same,To express opposition to Donald Trump,No,1.0,The Republican candidate,,,,,Yes,,,,,,,,,,,,No,Yes,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Conservative,73.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,,South,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Married women,Rural,Small Cities/Rural,English,Texas,Other,,Election day exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.191494911909103,,,Somewhat important,Important
52421.0,Ted Cruz,Greg Abbott,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,Call 2,1.0,,The Republican Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,,Unfavorable,Only Republican Party,,Favorable,Only Ted Cruz,About the same,Donald Trump was not a factor,Yes,1.0,The Republican candidate,,,,,No,,,,,,,,,,,,No,No,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,87.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Somewhat serious,Serious,Non married men,Suburbs,Suburbs,English,Texas,White suburban men,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.209603577852249,,,Somewhat important,Important
52429.0,Beto O'Rourke,Did not vote,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,White 45-64,Complete,,,Call 2,18.0,,The Democratic Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Favorable,,Favorable,Only Democratic Party,,Unfavorable,Only Beto O'Rourke,About the same,Donald Trump was not a factor,Yes,3.0,Did not vote,,,,,No,,,,,,,,,,,,Yes,Yes,,,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,50.0,Liberal Democrats,Liberal Democrats,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,,The Democratic candidate,Female,Latino women,Very serious,Serious,Married women,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.233494624495506,,,Somewhat important,Important
52430.0,Beto O'Rourke,Lupe Valdez,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,Call 2,36.0,,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Favorable,,Favorable,Only Democratic Party,,Unfavorable,Only Beto O'Rourke,About the same,To express opposition to Donald Trump,Yes,3.0,The Democratic candidate,,,,,Yes,,,,,,,,,,,,Yes,Yes,,,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,45.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,,The Democratic candidate,Female,Latino women,Very serious,Serious,Married women,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Election day exit poll,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.424604147672653,,,Very important,Important
52433.0,Beto O'Rourke,Lupe Valdez,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,Complete,Moved to Texas,No,Call 2,24.0,The Democratic Party,,Too conservative,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,Unfavorable,,,Favorable,,,,,,2.0,The Democratic candidate,No,,The Republican Party,Oppose,,,,,,,,,Not a factor at all,Not important,Not a factor,Disapprove,No,,10+ years but not born here,,,About right,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Moderate,19.0,Conservative Republicans,Mod./Liberal Republicans,Other,Asian,State questionnaire,Asian,Non-white,Asian,No group is favored,South,,The Democratic candidate,Male,All other races,,,,Suburbs,Suburbs,English,Texas,Other,,Election day exit poll,,,,,,,,Version 3,,0.195997267961502,,All others,,
52434.0,Beto O'Rourke,Greg Abbott,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Born in Texas,Yes,Call 2,28.0,The Democratic Party,,Too liberal,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,Unfavorable,,,Unfavorable,,,,,,6.0,The Republican candidate,Yes,,The Democratic Party,Oppose,,,,,,,,,An important factor,Important,A factor,Disapprove,Yes,,I was born in Texas,,,About right,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,114.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,No group is favored,South,,The Democratic candidate,Female,Latino women,,,,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Other,,Election day exit poll,,,,,,,,Version 3,,1.4354989528656,,All others,,
52436.0,Beto O'Rourke,Lupe Valdez,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,,Call 2,15.0,,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Favorable,,Favorable,Only Democratic Party,,Unfavorable,Only Beto O'Rourke,About the same,Donald Trump was not a factor,No,6.0,The Democratic candidate,,,,,Yes,,,,,,,,,,,,Yes,Yes,,,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,63.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,,The Democratic candidate,Female,Latino women,Very serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",Spanish,Texas,Other,,Election day exit poll,,,,Hurt,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.657134532928467,,,Very important,Important
52438.0,Ted Cruz,Greg Abbott,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 2,6.0,,,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,,2.0,The Republican candidate,Yes,Major changes,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Omit,,,,,No,Yes,,Good,Excellent or good,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,95.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,,South,Politically motivated,The Republican candidate,Male,White men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.640471935272217,No,,,
52452.0,Beto O'Rourke,Lupe Valdez,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Yes,Call 2,30.0,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,,2.0,The Democratic candidate,No,,The Democratic Party,,,,,,,,,Gun policy,,,,,No,No,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Conservative,21.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Non-white,Black,,South,,The Democratic candidate,Male,Black men,Very serious,Serious,Non married men,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,0.190936774015427,,All others,Very important,Important
52454.0,Ted Cruz,Greg Abbott,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 2,3.0,,,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,Unfavorable,,,Only Republican Party,,Favorable,,About the same,,,2.0,The Republican candidate,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,,,,,No,,,Excellent,Excellent or good,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,10.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,English,Texas,White suburban men,No impact,Election day exit poll,,,,No impact,,,,Version 4,,0.659309387207031,No,,,
52456.0,Ted Cruz,Greg Abbott,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Born in Texas,Yes,Call 2,5.0,The Republican Party,,About right,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,Unfavorable,,,Unfavorable,,,,,,1.0,The Republican candidate,Yes,,The Republican Party,Support,,,,,,,,,An important factor,Important,A factor,Disapprove,No,,I was born in Texas,,,Too liberal,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,70.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,No group is favored,South,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,English,Texas,White suburban women,,Election day exit poll,,,,,,,,Version 3,,0.186140105128288,,White Born-again/Evangelical Christians,,
52461.0,Beto O'Rourke,Greg Abbott,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,Complete,,,Call 2,25.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,,4.0,The Republican candidate,No,Minor changes,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",Immigration,,,,,No,Yes,,Not so good,Not so good or poor,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,105.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Other,State questionnaire,Other,Non-white,Other,,South,Justified,The Democratic candidate,Male,All other races,,,Married men,Suburbs,Suburbs,English,Texas,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.173952490091324,No,,,
52463.0,Ted Cruz,Greg Abbott,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Call 2,36.0,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,1.0,The Republican candidate,Yes,Minor changes,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,,,,,No,Yes,,Good,Excellent or good,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,74.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,Politically motivated,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs,English,Texas,White suburban women,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,0.364283084869385,No,,,
52465.0,Beto O'Rourke,Lupe Valdez,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,,Call 2,19.0,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Unfavorable,,,Only Republican Party,,Favorable,,Worse,,,5.0,The Democratic candidate,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",,,,,,Yes,,,Not so good,Not so good or poor,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,41.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,,The Democratic candidate,Female,Latino women,,,,Rural,Small Cities/Rural,English,Texas,Other,Hurt,Election day exit poll,,,,Hurt,,,,Version 4,,0.27133896946907,No,,,
52467.0,Ted Cruz,Greg Abbott,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,No,Call 2,2.0,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,3.0,The Republican candidate,,,The Republican Party,,,,,,,,,Omit,,,,,No,Yes,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,56.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,,South,,The Republican candidate,Female,White women,Somewhat serious,Serious,Married women,Suburbs,Suburbs,English,Texas,White suburban women,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,0.539211690425873,,All others,Somewhat important,Important
52478.0,Ted Cruz,Greg Abbott,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,Call 2,1.0,,,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,,1.0,The Republican candidate,Yes,Major changes,,,,,,,,,,Health care,,,,,No,Yes,,Not so good,Not so good or poor,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,,87.0,,,White,White,State questionnaire,White,White,White,,South,Justified,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs,English,Texas,White suburban women,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,0.294502258300781,,,,
52485.0,Beto O'Rourke,Lupe Valdez,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,Call 2,26.0,The Democratic Party,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,Yes,2.0,The Democratic candidate,,,,,,,,,,,,,,,,,No,,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,26.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,White,,South,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,English,Texas,White suburban women,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,Hillary Clinton,0.303180873394012,,,,
52488.0,Beto O'Rourke,Did not vote,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Call 2,18.0,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,3.0,Did not vote,Yes,Major changes,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,,,,,No,Yes,,Not so good,Not so good or poor,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,50.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,,South,Omit,The Democratic candidate,Female,White women,,,Married women,"Cities over 500,000","Cities over 50,000",English,Texas,Other,Omit,Election day exit poll,In the last few days,In the last month,In the last week,,Strongly or somewhat disapprove,Strongly disapprove,Omit,Version 1,Didn't vote,0.214299827814102,No,,,
52490.0,Beto O'Rourke,Lupe Valdez,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,Call 2,25.0,The Democratic Party,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,Yes,4.0,The Democratic candidate,,,,,,,,,,,,,,,,,No,,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,100.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Non-white,Black,,South,,The Democratic candidate,Male,Black men,,,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,Hillary Clinton,0.467123121023178,,,,
52492.0,Ted Cruz,Greg Abbott,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,Call 2,24.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,2.0,The Republican candidate,Yes,Minor changes,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,,,,,No,Yes,,Not so good,Not so good or poor,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,19.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,,South,Justified,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs,English,Texas,White suburban women,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Somewhat approve,About right,Version 1,Donald Trump,0.355373114347458,No,,,
