ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENCT06,GOVCT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,LATINO,BUSH4,IRAQTRP,IRAQWAR,DROPOUT,LAMONTEXP,LIEBAGREE,IMPIRAQS,IMPTERRS,IMPECONS,IMPVALUES,FORCANDCT,TERRWORR,TERWORR2,SENCNTL,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
25098.0,Connecticut,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.920871019363403,Ned Lamont (Dem),John DeStefano (Dem),Male,White,18-24,Democratic,Liberal,$100k-$150k,Catholic,A few times a month,College graduate,No,Strongly disapprove,Maintain the same number of troops,Somewhat approve,No,Yes,Too often,Extremely important,Somewhat important,Extremely important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,George W Bush was not a factor,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,18-29,18-24,18-64,18-29,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East/West Rural,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25121.0,Connecticut,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.828501403331757,Ned Lamont (Dem),John DeStefano (Dem),Female,White,75 or over,Democratic,Moderate,,Protestant,A few time a year,Some college or associate degree,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Yes,Yes,Too often,Extremely important,Extremely important,Extremely important,Not at all important,For your candidate,Not too worried,Not too/Not at all worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25154.0,Connecticut,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.920871019363403,Ned Lamont (Dem),John DeStefano (Dem),Male,White,18-24,Something else,,,None,A few time a year,High school graduate,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Yes,No Answer,Too often,Extremely important,Somewhat important,Somewhat important,Not at all important,Against his opponents,Not too worried,Not too/Not at all worried,Does not matter to me,To express opposition to George W Bush,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,,,None,White None,Ocassionally, All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East/West Rural,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25162.0,Connecticut,69.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.871813952922821,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,White,45-49,Democratic,Moderate,$200k or more,None, Never,Postgraduate study,No,Strongly approve,Maintain the same number of troops,Somewhat approve,No,No,Noy often enough,Somewhat important,Somewhat important,Somewhat important,Somewhat important,For your candidate,Very worried,Very/Somewhat worried,Demcorats,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,Never, All others,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25167.0,Connecticut,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18296349048615,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,50-59,Republican,Conservative,$75k-$100k,Catholic, Never,Postgraduate study,No,Somewhat approve,Maintain the same number of troops,Strongly approve,No,No,About the right amount,Somewhat important,Somewhat important,Not at all important,Not at all important,Against his opponents,Not too worried,Not too/Not at all worried,Republicans,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Never,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25192.0,Connecticut,30.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.717988550662994,Ned Lamont (Dem),John DeStefano (Dem),Female,White,40-44,,,,,,,No,Strongly disapprove,,,Yes,Yes,Too often,,,,,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,,,,,,,,,,Disapprove,,,White,Suburbs,Suburbs,1.0,Strong Democratic,East/West Rural,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25216.0,Connecticut,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.717988550662994,Ned Lamont (Dem),John DeStefano (Dem),Female,White,50-59,Independent,Moderate,$100k-$150k,Protestant, Never,Postgraduate study,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,No,No,Too often,Somewhat important,Somewhat important,Extremely important,Extremely important,Against his opponents,Very worried,Very/Somewhat worried,Demcorats,George W Bush was not a factor,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Never,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25230.0,Connecticut,69.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.12019300460815,Ned Lamont (Dem),M. Jodi Rell (Rep),Male,White,65-74,Independent,Moderate,$200k or more,Catholic,A few time a year,College graduate,,Strongly disapprove,Withdraw all troops,Strongly disapprove,Yes,Yes,Too often,Extremely important,Not at all important,Somewhat important,Not at all important,Against his opponents,Not too worried,Not too/Not at all worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25252.0,Connecticut,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.717988550662994,Ned Lamont (Dem),John DeStefano (Dem),Female,White,50-59,Independent,Moderate,$150k-$200k,Protestant,A few time a year,College graduate,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Yes,Yes,Too often,Somewhat important,Somewhat important,Extremely important,Somewhat important,Against his opponents,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East/West Rural,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25268.0,Connecticut,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.745172142982483,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,White,45-49,Independent,Moderate,$200k or more,Catholic,Once a week,Postgraduate study,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,Yes,Yes,Too often,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Against his opponents,Somewhat worried,Very/Somewhat worried,Republicans,To express opposition to George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25299.0,Connecticut,69.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.17127978801727,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,Hispanic/Latino,50-59,,,,,,,Yes,Strongly approve,,,No,No,About the right amount,,,,,For your candidate,Very worried,Very/Somewhat worried,Does not matter to me,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,45-59,50-64,18-64,30-59,,,,,,,,,,Approve,,,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25300.0,Connecticut,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.42934358119965,Alan Schlesinger (Rep),M. Jodi Rell (Rep),Male,White,40-44,Independent,Moderate,$100k-$150k,None,A few time a year,College graduate,No,Somewhat approve,Withdraw some troops,Somewhat approve,No,No,About the right amount,Somewhat important,Somewhat important,Somewhat important,Not at all important,For your candidate,Somewhat worried,Very/Somewhat worried,Does not matter to me,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,None,White None,Ocassionally, All others,College graduate,At least some college,Approve,Withdraw all or some troops,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East/West Rural,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25315.0,Connecticut,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.42934358119965,Alan Schlesinger (Rep),M. Jodi Rell (Rep),Male,White,45-49,Republican,Conservative,$100k-$150k,Catholic,Once a week,College graduate,,Strongly approve,Send more troops,Strongly approve,Yes,No,About the right amount,Somewhat important,Somewhat important,Extremely important,Not at all important,Against his opponents,Somewhat worried,Very/Somewhat worried,Republicans,To express support for George W Bush,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25341.0,Connecticut,87.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.816727697849274,Ned Lamont (Dem),John DeStefano (Dem),Male,White,50-59,Independent,Moderate,$50k-$75k,Other Christian,More than once a week,College graduate,No,Strongly disapprove,No answer,Strongly disapprove,Yes,No,Too often,Somewhat important,Somewhat important,Extremely important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Does not matter to me,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly, All others,College graduate,At least some college,Disapprove,No answer,Disapprove,White,Suburbs,Suburbs,3.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
25347.0,Connecticut,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.42934358119965,Alan Schlesinger (Rep),M. Jodi Rell (Rep),Male,White,45-49,Independent,Moderate,$200k or more,Catholic,A few time a year,Postgraduate study,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,No,Yes,Too often,Somewhat important,Somewhat important,Somewhat important,Not at all important,Against his opponents,Not too worried,Not too/Not at all worried,Demcorats,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East/West Rural,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25358.0,Connecticut,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.829755127429962,Ned Lamont (Dem),M. Jodi Rell (Rep),Male,White,50-59,Republican,Conservative,$100k-$150k,Protestant,A few times a month,College graduate,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,No,No,Too often,Extremely important,Somewhat important,Somewhat important,Not at all important,Against his opponents,Somewhat worried,Very/Somewhat worried,Republicans,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25362.0,Connecticut,69.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.17127978801727,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,45-49,Independent,Moderate,$200k or more,Catholic,Once a week,College graduate,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,No,No,About the right amount,Somewhat important,Extremely important,Somewhat important,Extremely important,For your candidate,Very worried,Very/Somewhat worried,Does not matter to me,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25388.0,Connecticut,3.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.31524896621704,Joe Lieberman (CFL),John DeStefano (Dem),Male,White,75 or over,,,,,,,No,Strongly disapprove,,,No,No,About the right amount,,,,,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,,,,,Disapprove,,,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25397.0,Connecticut,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.28364026546478,Alan Schlesinger (Rep),M. Jodi Rell (Rep),Female,White,50-59,Republican,Moderate,$75k-$100k,Protestant,A few times a month,Some college or associate degree,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,Yes,Yes,About the right amount,Somewhat important,Somewhat important,Somewhat important,Not at all important,Against his opponents,Somewhat worried,Very/Somewhat worried,Does not matter to me,To express opposition to George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East/West Rural,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25415.0,Connecticut,87.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.940730631351471,Ned Lamont (Dem),John DeStefano (Dem),Male,White,25-29,Democratic,Liberal,$15k-$30k,Catholic, Never,College graduate,No,Strongly approve,Maintain the same number of troops,Strongly approve,Yes,Yes,About the right amount,Extremely important,Extremely important,Extremely important,Not at all important,For your candidate,Not at all worried,Not too/Not at all worried,Demcorats,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Never,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,3.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
25420.0,Connecticut,69.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.46891725063324,Alan Schlesinger (Rep),John DeStefano (Dem),Male,White,40-44,Republican,Conservative,$150k-$200k,Catholic,Once a week,College graduate,No,Strongly approve,Send more troops,Strongly approve,Yes,No,About the right amount,Not at all important,Somewhat important,Somewhat important,Not at all important,Against his opponents,Very worried,Very/Somewhat worried,Republicans,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25435.0,Connecticut,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.02362036705017,Joe Lieberman (CFL),John DeStefano (Dem),Female,Asian,30-39,Democratic,Moderate,$200k or more,Catholic,A few time a year,Postgraduate study,No,Somewhat disapprove,Maintain the same number of troops,Strongly disapprove,No,Yes,About the right amount,Somewhat important,Somewhat important,Somewhat important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,Non-White,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,Asian,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25450.0,Connecticut,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.42934358119965,Alan Schlesinger (Rep),M. Jodi Rell (Rep),Male,White,50-59,Republican,Conservative,$75k-$100k,None, Never,Postgraduate study,No,Strongly disapprove,Maintain the same number of troops,Somewhat disapprove,Yes,No,About the right amount,Somewhat important,Somewhat important,Not at all important,Somewhat important,Against his opponents,Somewhat worried,Very/Somewhat worried,Republicans,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,None,White None,Never, All others,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East/West Rural,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25462.0,Connecticut,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.873612582683563,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,White,50-59,Independent,Moderate,$30k-$50k,Catholic,A few time a year,Some college or associate degree,No,Somewhat disapprove,Withdraw all troops,Somewhat disapprove,Yes,Yes,About the right amount,Somewhat important,Somewhat important,Extremely important,Somewhat important,Against his opponents,Somewhat worried,Very/Somewhat worried,Does not matter to me,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,3.0,Strong Democratic,Large Cities Except Stamford and Norwalk,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
25471.0,Connecticut,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06237542629242,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,40-44,Independent,Moderate,$100k-$150k,Catholic,A few times a month,College graduate,No,Somewhat approve,Withdraw some troops,Somewhat approve,No,Yes,About the right amount,Somewhat important,Somewhat important,Somewhat important,No answer,For your candidate,Somewhat worried,Very/Somewhat worried,Republicans,George W Bush was not a factor,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Approve,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25476.0,Connecticut,87.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.73347270488739,Ned Lamont (Dem),John DeStefano (Dem),Female,White,50-59,Democratic,Liberal,$100k-$150k,Catholic,A few time a year,Postgraduate study,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,No,Yes,Too often,Somewhat important,Somewhat important,Somewhat important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,3.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
25496.0,Connecticut,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.745172142982483,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,White,40-44,Democratic,Liberal,$100k-$150k,Jewish,A few time a year,Postgraduate study,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Yes,Yes,Too often,Extremely important,Extremely important,Extremely important,Somewhat important,For your candidate,Very worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Jewish,White Jewish,Ocassionally, All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East/West Rural,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25514.0,Connecticut,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06237542629242,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,30-39,Republican,Moderate,$75k-$100k,None, Never,Some college or associate degree,No,Strongly approve,Maintain the same number of troops,Strongly approve,No,Yes,About the right amount,Extremely important,Extremely important,Extremely important,Not at all important,For your candidate,Not too worried,Not too/Not at all worried,Republicans,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,None,White None,Never, All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25547.0,Connecticut,69.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.30422937870026,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,30-39,Republican,Moderate,$100k-$150k,None, Never,College graduate,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,No,No,About the right amount,Somewhat important,Extremely important,Extremely important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Republicans,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,None,White None,Never, All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25550.0,Connecticut,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.829755127429962,Ned Lamont (Dem),M. Jodi Rell (Rep),Male,White,50-59,Something else,Moderate,$75k-$100k,None, Never,Postgraduate study,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,No,Yes,Too often,Extremely important,Not at all important,Extremely important,Not at all important,Against his opponents,Not at all worried,Not too/Not at all worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Never, All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East/West Rural,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25552.0,Connecticut,87.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.774466216564178,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,White,30-39,Democratic,Moderate,$75k-$100k,Catholic,A few time a year,College graduate,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,No,No,Too often,Extremely important,Extremely important,Extremely important,Somewhat important,Against his opponents,Very worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,3.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
25558.0,Connecticut,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.967505514621735,Ned Lamont (Dem),John DeStefano (Dem),Male,Black,45-49,Democratic,Moderate,$150k-$200k,Catholic, No answer,,No,Somewhat approve,Withdraw all troops,Somewhat disapprove,Yes,Yes,Too often,Extremely important,Extremely important,Extremely important,Somewhat important,For your candidate,Not at all worried,Not too/Not at all worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,Non-White, No answer,Catholic/Do not attend weekly,,,Approve,Withdraw all or some troops,Disapprove,Black,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
