ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENPA06,GOVPA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,CHILD,BUSH4,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMPVALUES,ABORTION,ABORT2,STECPA,STEC2,FORCANDPA,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
32146.0,Pennsylvania,168.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.03752052783966,Bob Casey (Dem),Ed Rendell (Dem),Male,White,75 or over,,,,,,,,"Yes, I do",,,Strongly disapprove,,,John Kerry (Dem),,,,,,Illegal in all cases,Illegal in most/all cases,Excellent,Excellent/Good,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,,,,,,,Disapprove,,,Yes,Yes,I am (voter is member),All others,,,,,,White,Suburbs,Suburbs,12.0,Strong Democratic,Pittsburgh Area and West,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
32148.0,Pennsylvania,2.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.948866724967957,Rick Santorum (Rep),Ed Rendell (Dem),Male,White,65-74,,,,,,,,No one does,Yes,,Strongly disapprove,,,George W. Bush (Rep),,,,,,Illegal in all cases,Illegal in most/all cases,Good,Excellent/Good,Against his opponent,George W Bush was not a factor,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,,,,,,,Disapprove,,,No,No,No (no union member in household),All others,,,,,Married men,White,Rural,Small Cities/Rural,19.0,Strong Republican,Central and Northern Tier,Suburb,Rural,Rural,Downscale
32149.0,Pennsylvania,151.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.357772499322891,Bob Casey (Dem),Ed Rendell (Dem),Male,Black,40-44,Democratic,Liberal,$30k-$50k,,,,College graduate,No one does,,Yes,,,Somewhat approve,Did not vote,,,,,,,,,,,,,,,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,,,,,College graduate,At least some college,,,Approve,No,No,No (no union member in household),,All others,,,Men with children,,Black,"Cities over 500,000","Cities over 50,000",2.0,Strong Democratic,Philadelphia,High Density Urban,Urban,Urban Core,Downscale
32150.0,Pennsylvania,113.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957308948040009,Bob Casey (Dem),Ed Rendell (Dem),Female,White,50-59,Democratic,Liberal,Under $15k,Protestant,Never,Yes,,,No,No,Somewhat disapprove,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Never,Protestant/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,All others,All others,All others,Other women, Women without children,Single women,White,Rural,Small Cities/Rural,5.0,Strong Republican,Central and Northern Tier,Extremely Low Density Rural,Rural,Rural,Downscale
32156.0,Pennsylvania,106.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.39875745773315,Rick Santorum (Rep),Lynn Swann (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,Other Christian,A few time a year,Yes,,,Yes,No,Somewhat disapprove,Maintain the same number of troops,Somewhat approve,,,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,All others,,,Disapprove,Same number or more troops,Approve,,,,All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,11.0,Strong Democratic,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
32163.0,Pennsylvania,80.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.00117135047913,Bob Casey (Dem),Ed Rendell (Dem),Female,White,65-74,Democratic,Moderate,$15k-$30k,,,,High school graduate,No one does,,No,,,Strongly disapprove,John Kerry (Dem),,,,,,,,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,,,,,Did not graduate from college,High school graduate or less,,,Disapprove,No,No,No (no union member in household),,All others,,, Women without children,,White,Suburbs,Suburbs,9.0,Strong Republican,Pittsburgh Area and West,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
32164.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.40602433681488,Bob Casey (Dem),Lynn Swann (Rep),Male,White,65-74,Independent,Conservative,$30k-$50k,Protestant,A few times a month,No,College graduate,No one does,Yes,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Extremely important,Illegal in most cases,Illegal in most/all cases,Not so godd,Not so good/Poor,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,16.0,Strong Republican,Central and Northern Tier,Suburb,70s Suburbs,Urban Perimeter,Very upscale
32165.0,Pennsylvania,158.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31494677066803,Rick Santorum (Rep),Ed Rendell (Dem),Female,White,60-64,Republican,Moderate,$150k-$200k,Catholic,A few time a year,No,Postgraduate study,No one does,Yes,No,Somewhat disapprove,Maintain the same number of troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not at all important,Legal in most cases,Legal in all/most cases,Not so godd,Not so good/Poor,For your candidate,George W Bush was not a factor,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,No,No,No (no union member in household),Married women,All others,All others,Other women, Women without children,Married women,White,"Cities over 500,000","Cities over 50,000",2.0,Strong Democratic,Philadelphia,Suburb,Urban,Urban Core,Very upscale
32166.0,Pennsylvania,116.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05254542827606,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,75 or over,Republican,,Under $15k,Protestant,Never,No,,,No,No,Strongly approve,No answer,Somewhat approve,,,,,,,,,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,Protestant/Do not attend weekly,,,Approve,No answer,Approve,,,,All others,All others,All others,Other women, Women without children,Single women,White,Suburbs,Suburbs,3.0,Strong Republican,Pittsburgh Area and West,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
32169.0,Pennsylvania,161.0,National questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.51578772068024,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,50-59,,,,,,,,,,No,Strongly approve,,,,,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,,,,,,,,,,,,Approve,,,,,,,All others,,, Women without children,,White,Rural,Small Cities/Rural,10.0,Competitive,Central and Northern Tier,Extremely Low Density Rural,Rural,Rural,Upscale
32175.0,Pennsylvania,134.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03995680809021,Bob Casey (Dem),Ed Rendell (Dem),Female,White,75 or over,Democratic,Moderate,Under $15k,Catholic,Once a week,No,,,No,No,Somewhat disapprove,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,All others,All others,All others,Other women, Women without children,Single women,White,Suburbs,Suburbs,15.0,Strong Republican,Northeast,Suburb,80s Suburbs,Urban Perimeter,Very upscale
32179.0,Pennsylvania,79.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09399139881134,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,40-44,Republican,,$30k-$50k,Protestant,A few time a year,Yes,High school graduate,,Yes,Yes,Strongly approve,Withdraw some troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Extremely important,Extremely important,Illegal in all cases,Illegal in most/all cases,Good,Excellent/Good,No Answer,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Approve,,,,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
32183.0,Pennsylvania,122.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16131222248077,Rick Santorum (Rep),Lynn Swann (Rep),Male,White,60-64,Republican,Conservative,$100k-$150k,Catholic,Never,No,College graduate,No one does,Yes,No,Somewhat disapprove,Send more troops,Strongly approve,George W. Bush (Rep),Not at all important,Extremely important,Somewhat important,Extremely important,Somewhat important,Illegal in most cases,Illegal in most/all cases,Good,Excellent/Good,For your candidate,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Catholic,White Catholic,All others,All others,Never,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Approve,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,6.0,Competitive,Philadelphia Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
32194.0,Pennsylvania,135.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.714175641536713,Bob Casey (Dem),Ed Rendell (Dem),Male,White,50-59,Democratic,Liberal,Under $15k,Protestant,A few time a year,No,College graduate,No one does,No,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,15.0,Strong Republican,Northeast,Suburb,80s Suburbs,Urban Perimeter,Very upscale
32199.0,Pennsylvania,118.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.978626132011414,Bob Casey (Dem),Ed Rendell (Dem),Female,Black,50-59,Democratic,Moderate,$50k-$75k,Protestant,Once a week,No,Some college or associate degree,"Yes, I do",Yes,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Extremely important,Extremely important,Somewhat important,Legal in most cases,Legal in all/most cases,Not so godd,Not so good/Poor,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),Married women,All others,All others,Other women, Women without children,Married women,Black,Rural,Small Cities/Rural,11.0,Strong Democratic,Northeast,Suburb,Rural,Rural,Upscale
32201.0,Pennsylvania,128.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.721362054347992,Bob Casey (Dem),Ed Rendell (Dem),Male,White,25-29,Independent,Liberal,$30k-$50k,Catholic,A few time a year,No,College graduate,No one does,No,Yes,Strongly disapprove,Maintain the same number of troops,Somewhat disapprove,John Kerry (Dem),Somewhat important,Somewhat important,Extremely important,Somewhat important,Extremely important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,All men,Men with children,Single men,White,Suburbs,Suburbs,13.0,Strong Democratic,Philadelphia Suburbs,Suburb,60s Suburbs,Urban Perimeter,Very upscale
32208.0,Pennsylvania,121.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.456305086612701,Bob Casey (Dem),Ed Rendell (Dem),Male,White,50-59,Something else,Moderate,$75k-$100k,Protestant,A few times a month,No,,,Yes,Yes,Strongly disapprove,Withdraw some troops,Strongly disapprove,,,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,6.0,Competitive,Philadelphia Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
32211.0,Pennsylvania,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.889433801174164,Bob Casey (Dem),Ed Rendell (Dem),Female,White,45-49,Democratic,Liberal,$75k-$100k,None,Never,No,College graduate,No one does,Yes,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Not at all important,Extremely important,Extremely important,Extremely important,Legal in all cases,Legal in all/most cases,Excellent,Excellent/Good,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,None,White None,All others,All others,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,8.0,Competitive,Philadelphia Suburbs,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
32213.0,Pennsylvania,163.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18081903457642,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,65-74,Republican,Moderate,$75k-$100k,Protestant,Once a week,,College graduate,No one does,Yes,No,Strongly approve,No answer,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Illegal in most cases,Illegal in most/all cases,Excellent,Excellent/Good,For your candidate,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,All others,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,No answer,Approve,No,No,No (no union member in household),Married women,All others,All others,Other women, Women without children,Married women,White,"Cities 10,000-50,000",Small Cities/Rural,10.0,Competitive,Central and Northern Tier,Town,Rural,Rural,Upscale
32217.0,Pennsylvania,151.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.345061630010605,Bob Casey (Dem),Ed Rendell (Dem),Female,Black,65-74,,,,,,,Some college or associate degree,No one does,,No,,,Strongly disapprove,John Kerry (Dem),,,,,,,,,,,,,,,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,,,,,,,,,,Did not graduate from college,At least some college,,,Disapprove,No,No,No (no union member in household),,All others,,, Women without children,,Black,"Cities over 500,000","Cities over 50,000",2.0,Strong Democratic,Philadelphia,High Density Urban,Urban,Urban Core,Downscale
32219.0,Pennsylvania,79.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.05840492248535,Bob Casey (Dem),Ed Rendell (Dem),Male,White,50-59,,,,,,,,"Yes, I do",Yes,,Strongly disapprove,,,John Kerry (Dem),,,,,,Legal in most cases,Legal in all/most cases,Not so godd,Not so good/Poor,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,,,,,,,,,,,,Disapprove,,,Yes,Yes,I am (voter is member),All others,,,,,Married men,White,Suburbs,Suburbs,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
32220.0,Pennsylvania,64.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1591317653656,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,45-49,Republican,Conservative,$50k-$75k,Protestant,More than once a week,Yes,High school graduate,No one does,Yes,Yes,Strongly approve,Maintain the same number of troops,Strongly approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Extremely important,Illegal in all cases,Illegal in most/all cases,Excellent,Excellent/Good,For your candidate,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,No,No,No (no union member in household),Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,17.0,Strong Democratic,Central and Northern Tier,Town,70s Suburbs,Urban Perimeter,Very upscale
32224.0,Pennsylvania,22.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.54862856864929,Bob Casey (Dem),Ed Rendell (Dem),Female,White,50-59,Republican,Conservative,,Protestant,A few times a month,No,Postgraduate study,No one does,Yes,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Illegal in most cases,Illegal in most/all cases,Good,Excellent/Good,Against his opponent,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,18.0,Strong Republican,Pittsburgh Area and West,Suburb,60s Suburbs,Urban Perimeter,Very upscale
32228.0,Pennsylvania,168.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.07240474224091,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,65-74,Republican,Conservative,Under $15k,Catholic,A few times a month,Yes,High school graduate,No one does,,No,Somewhat approve,Withdraw some troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Extremely important,Extremely important,Illegal in most cases,Illegal in most/all cases,Not so godd,Not so good/Poor,For your candidate,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,All others,White Evangelical Born Again Christians,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,, Women without children,,White,Suburbs,Suburbs,12.0,Strong Democratic,Pittsburgh Area and West,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
32235.0,Pennsylvania,106.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01995766162872,Bob Casey (Dem),Ed Rendell (Dem),Female,White,65-74,Democratic,Liberal,$50k-$75k,Catholic,More than once a week,No,,,Yes,No,Strongly disapprove,No answer,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,,,Disapprove,No answer,Disapprove,,,,Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,11.0,Strong Democratic,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
32248.0,Pennsylvania,133.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.925737202167511,Bob Casey (Dem),Ed Rendell (Dem),Female,White,45-49,Independent,Moderate,$100k-$150k,,,,College graduate,No one does,,No,,,Strongly disapprove,John Kerry (Dem),,,,,,,,,,,,,,,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,,,,College graduate,At least some college,,,Disapprove,No,No,No (no union member in household),,All others,,, Women without children,,White,Suburbs,Suburbs,6.0,Competitive,Philadelphia Suburbs,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
32254.0,Pennsylvania,113.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11521792411804,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,60-64,Republican,Conservative,Under $15k,Protestant,Once a week,Yes,,,No,No,Strongly approve,Send more troops,Strongly approve,,,,,,,,,,,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,,,Approve,Same number or more troops,Approve,,,,All others,All others,All others,Other women, Women without children,Single women,White,Rural,Small Cities/Rural,5.0,Strong Republican,Central and Northern Tier,Extremely Low Density Rural,Rural,Rural,Downscale
32258.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18081903457642,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,60-64,Republican,,$100k-$150k,Protestant,Once a week,No,Some college or associate degree,No one does,Yes,Yes,Strongly approve,Send more troops,Somewhat approve,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Somewhat important,Not at all important,Legal in all cases,Legal in all/most cases,No Answer,No Answer,For your candidate,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,No,No,No (no union member in household),Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,16.0,Strong Republican,Central and Northern Tier,Suburb,70s Suburbs,Urban Perimeter,Very upscale
32261.0,Pennsylvania,122.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.925737202167511,Bob Casey (Dem),Ed Rendell (Dem),Female,White,45-49,Democratic,Liberal,$100k-$150k,Jewish,Never,No,College graduate,No one does,Yes,Yes,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Not at all important,Not at all important,Somewhat important,Not at all important,Somewhat important,Legal in all cases,Legal in all/most cases,Good,Excellent/Good,Against his opponent,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Jewish,White Jewish,All others,All others,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,6.0,Competitive,Philadelphia Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
32262.0,Pennsylvania,135.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.911055326461792,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,65-74,Independent,Conservative,$15k-$30k,Protestant,More than once a week,Yes,College graduate,No one does,No,No,Somewhat approve,Send more troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Not at all important,Not at all important,Somewhat important,Extremely important,Illegal in most cases,Illegal in most/all cases,Not so godd,Not so good/Poor,For your candidate,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,Other women, Women without children,Single women,White,Suburbs,Suburbs,15.0,Strong Republican,Northeast,Suburb,80s Suburbs,Urban Perimeter,Very upscale
32271.0,Pennsylvania,116.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.999604642391205,Bob Casey (Dem),Ed Rendell (Dem),Male,White,45-49,Democratic,Moderate,$30k-$50k,Catholic,A few time a year,No,,,No,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,White male,White male,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,3.0,Strong Republican,Pittsburgh Area and West,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
32272.0,Pennsylvania,134.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03995680809021,Bob Casey (Dem),Ed Rendell (Dem),Female,White,65-74,Independent,Moderate,$15k-$30k,Protestant,Once a week,No,,,Yes,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestant/Attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,15.0,Strong Republican,Northeast,Suburb,80s Suburbs,Urban Perimeter,Very upscale
