ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUND06,SENND06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BUSH4,IRAQWAR,GUNOWNER,HOEVNJOB,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
36961.0,North Dakota,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.793498277664185,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,75 or over,Republican,Conservative,$15k-$30k,Protestant,Once a week,Strongly approve,Somewhat approve,No,Approve,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58318.0
36984.0,North Dakota,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.72953021526337,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,18-24,Republican,Conservative,Under $15k,Catholic,Once a week,Strongly approve,Somewhat approve,Yes,Approve,To express support for George W Bush,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,East,Town,Rural,Rural,Very upscale,58201.0
36991.0,North Dakota,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.38968884944916,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,30-39,Republican,Conservative,$50k-$75k,Mormon/LDS,Once a week,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
36992.0,North Dakota,78.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.645210981369019,Earl Pomeroy (Dem),Dwight Grotberg (Rep),Male,White,45-49,Republican,Conservative,$50k-$75k,Other Christian,More than once a week,Strongly approve,Somewhat approve,Yes,Approve,To express opposition to George W Bush,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,All others,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58801.0
36998.0,North Dakota,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.9681476354599,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,75 or over,Republican,Moderate,$15k-$30k,Protestant,More than once a week,Somewhat disapprove,Somewhat approve,No,Approve,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Disapprove,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58318.0
37013.0,North Dakota,78.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.977643609046936,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,Other,50-59,Democratic,Moderate,$30k-$50k,Catholic,A few times a month,Somewhat disapprove,Somewhat disapprove,No,Approve,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,Non-White,Ocassionally,Catholic/Do not attend weekly,Disapprove,Disapprove,American Indian,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58801.0
37017.0,North Dakota,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.19056451320648,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,30-39,Republican,Conservative,$75k-$100k,Catholic,More than once a week,Somewhat disapprove,Strongly disapprove,Yes,Approve,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,East,Town,Rural,Rural,Very upscale,58201.0
37023.0,North Dakota,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.866704702377319,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,45-49,Republican,Moderate,$75k-$100k,Other Christian,A few time a year,Strongly approve,Strongly approve,Yes,Approve,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
37030.0,North Dakota,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.12337028980255,Matt Mechtel (Rep),Kent Conrad (Dem),Female,White,50-59,Republican,Conservative,$75k-$100k,Protestant,Once a week,Somewhat approve,Somewhat disapprove,Yes,No Answer,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58318.0
37043.0,North Dakota,78.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0801637172699,Matt Mechtel (Rep),Kent Conrad (Dem),Female,White,50-59,Republican,Moderate,$50k-$75k,Protestant,More than once a week,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58801.0
37044.0,North Dakota,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.21242797374725,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,18-24,Democratic,Liberal,,Catholic,Once a week,Somewhat disapprove,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,18-29,18-24,18-64,18-29,Democratic,,,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,East,Town,Rural,Rural,Very upscale,58201.0
37051.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.746233999729156,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,50-59,Independent,Moderate,$50k-$75k,Protestant,A few time a year,Somewhat approve,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37054.0,North Dakota,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.866704702377319,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,45-49,Independent,Moderate,$75k-$100k,Other Christian,A few time a year,Somewhat disapprove,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
37064.0,North Dakota,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0040534734726,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,75 or over,,Moderate,,Catholic,More than once a week,Somewhat approve,Somewhat disapprove,No,Approve,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,East,Town,Rural,Rural,Very upscale,58201.0
37073.0,North Dakota,78.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.977643609046936,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,30-39,Democratic,Moderate,$30k-$50k,Something else,A few time a year,Strongly disapprove,Strongly disapprove,No,Approve,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,White Something else,Ocassionally,All others,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58801.0
37084.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.83878231048584,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,45-49,Independent,Moderate,$50k-$75k,Catholic,More than once a week,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37085.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.86711323261261,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,50-59,Democratic,Moderate,$50k-$75k,Catholic,A few time a year,Strongly disapprove,Somewhat disapprove,Yes,Approve,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
37089.0,North Dakota,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.07865297794342,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,18-24,Democratic,Moderate,$75k-$100k,None,A few times a month,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White female,White female,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,None,White None,Ocassionally,All others,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,East,Town,Rural,Rural,Very upscale,58201.0
37105.0,North Dakota,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.866704702377319,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,40-44,Democratic,Liberal,$75k-$100k,Protestant,A few time a year,Strongly disapprove,Strongly disapprove,Yes,Disapprove,To express opposition to George W Bush,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
37119.0,North Dakota,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.834604561328888,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,45-49,Republican,Moderate,,Catholic,Once a week,Somewhat approve,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Republican,,,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,East,Town,Rural,Rural,Very upscale,58201.0
37124.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.746233999729156,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,30-39,Republican,Moderate,Under $15k,Catholic,Once a week,Somewhat approve,Somewhat disapprove,No,Approve,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37135.0,North Dakota,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0049284696579,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,75 or over,Democratic,Moderate,$15k-$30k,Protestant,Once a week,Strongly disapprove,Strongly disapprove,No answer,Approve,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
37139.0,North Dakota,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.50220388174057,Other,Dwight Grotberg (Rep),Female,White,60-64,Republican,Conservative,$50k-$75k,Protestant,Once a week,Strongly approve,Strongly approve,Yes,Approve,To express support for George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58318.0
37141.0,North Dakota,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.938112556934357,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,40-44,Republican,Moderate,$30k-$50k,Protestant,A few time a year,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,East,Town,Rural,Rural,Very upscale,58201.0
37147.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.497460842132568,,Kent Conrad (Dem),Female,White,50-59,,,,Catholic,Once a week,No answer,Somewhat disapprove,No,No Answer,No answer,White female,White female,45-59,50-64,18-64,30-59,,,,Catholic,White Catholic,Weekly,Catholic/Attend weekly,No answer,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
37156.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.897741198539734,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,60-64,Something else,Conservative,$15k-$30k,Catholic,A few time a year,Strongly approve,Strongly approve,Yes,Approve,To express support for George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37163.0,North Dakota,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.834604561328888,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,45-49,Independent,Moderate,$15k-$30k,Protestant,A few time a year,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,East,Town,Rural,Rural,Very upscale,58201.0
37178.0,North Dakota,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.90456485748291,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,50-59,Independent,Conservative,$15k-$30k,Protestant,Once a week,Strongly disapprove,Strongly disapprove,No,Approve,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58318.0
37184.0,North Dakota,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.886912107467651,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,,75 or over,Democratic,Conservative,$15k-$30k,Protestant,Once a week,Strongly disapprove,Strongly disapprove,No answer,Approve,George W Bush was not a factor,,,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Weekly,Protestant/Attend weekly,Disapprove,Disapprove,,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
37185.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.859240412712097,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,40-44,Something else,Moderate,$15k-$30k,Catholic,Once a week,Somewhat disapprove,Somewhat approve,Yes,Approve,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
37186.0,North Dakota,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.893269777297974,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,60-64,Democratic,Moderate,$50k-$75k,Protestant,A few times a month,Strongly disapprove,Strongly disapprove,Yes,Approve,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,East,Town,Rural,Rural,Very upscale,58201.0
37195.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.83878231048584,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,50-59,Republican,Conservative,$75k-$100k,Catholic,Once a week,Strongly approve,Somewhat approve,No,Approve,To express support for George W Bush,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37226.0,North Dakota,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05537664890289,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,50-59,Democratic,Moderate,$50k-$75k,Catholic,Once a week,Strongly disapprove,Strongly disapprove,Yes,Approve,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
37229.0,North Dakota,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.834604561328888,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,50-59,Independent,Moderate,,Protestant,Once a week,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,East,Town,Rural,Rural,Very upscale,58201.0
37231.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.859240412712097,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,50-59,Independent,Moderate,$30k-$50k,Catholic,Once a week,Somewhat approve,Somewhat disapprove,Yes,Approve,To express support for George W Bush,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
37233.0,North Dakota,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08821773529053,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,60-64,Democratic,Liberal,$30k-$50k,None,Never,Strongly disapprove,Strongly disapprove,Yes,No Answer,To express opposition to George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,None,White None,Never,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58318.0
37234.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.746233999729156,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,30-39,Republican,Conservative,$50k-$75k,Other Christian,Once a week,Strongly approve,Strongly approve,Yes,Approve,To express support for George W Bush,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,All others,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37269.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.825664222240448,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,65-74,Republican,Moderate,$15k-$30k,Protestant,More than once a week,Strongly approve,Strongly approve,Yes,Approve,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
37270.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.897741198539734,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,60-64,Republican,Conservative,$30k-$50k,Catholic,More than once a week,Somewhat approve,Somewhat approve,No,Approve,To express support for George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37272.0,North Dakota,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.50549626350403,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,50-59,Republican,Moderate,$30k-$50k,Protestant,Never,Somewhat approve,Strongly approve,Yes,Approve,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Never,Protestant/Do not attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
37283.0,North Dakota,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01674938201904,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,50-59,Independent,Moderate,$30k-$50k,Protestant,A few time a year,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale,58318.0
37296.0,North Dakota,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.938112556934357,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,Asian,50-59,Independent,Moderate,$75k-$100k,Something else,A few time a year,Strongly disapprove,Strongly disapprove,No,Disapprove,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Something else,Non-White,Ocassionally,All others,Disapprove,Disapprove,Asian,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,East,Town,Rural,Rural,Very upscale,58201.0
37313.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.818167746067047,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,65-74,Independent,Conservative,,Catholic,Once a week,Somewhat approve,Somewhat approve,No,Approve,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
37320.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.740277767181396,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,,30-39,,Conservative,$30k-$50k,Catholic,More than once a week,Somewhat approve,No answer,Yes,Approve,George W Bush was not a factor,,,30-44,30-39,18-64,30-59,,Less than $50k,Less than $100k,Catholic,Non-White,Weekly,Catholic/Attend weekly,Approve,No answer,,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37333.0,North Dakota,37.0,National questionnaire,Version 2,Call 2,Not complete,Election day exit poll,1.0426709651947,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,65-74,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,,,,,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
37366.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.771439015865326,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,30-39,Something else,,Under $15k,Catholic,Once a week,Strongly disapprove,Strongly disapprove,No,Disapprove,To express opposition to George W Bush,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
