ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENHI06,GOVHI06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,UNION4,LATINO,BUSH4,IRAQWAR,AKAKABIL,STECHI,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEHI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
43429.0,Hawaii,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1012727022171,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,Asian,60-64,Democratic,Moderate,$50k-$75k,No one does,No,Somewhat approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
43440.0,Hawaii,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.53318810462952,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Hispanic/Latino,50-59,Democratic,Liberal,$30k-$50k,"Yes, I do",Yes,Strongly disapprove,Strongly disapprove,Favor,Poor,Not so good/Poor,To express opposition to George W Bush,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Hispanic/Latino,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
43452.0,Hawaii,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13952040672302,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,75 or over,Democratic,Moderate,$15k-$30k,No one does,No,Somewhat disapprove,Somewhat disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
43468.0,Hawaii,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.46976089477539,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Asian,45-49,Democratic,Moderate,$75k-$100k,"Yes, I do",No,Strongly disapprove,Strongly disapprove,No Answer,Not so good,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
43479.0,Hawaii,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.17580878734589,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Asian,30-39,Democratic,Liberal,$75k-$100k,No one does,No,Somewhat disapprove,Somewhat disapprove,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
43495.0,Hawaii,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.9783072471618701,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,45-49,Independent,Moderate,$50k-$75k,"Yes, I do",No,Strongly disapprove,Somewhat disapprove,Oppose,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
43496.0,Hawaii,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09237909317017,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Asian,75 or over,Democratic,Moderate,$15k-$30k,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
43511.0,Hawaii,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.67753934860229,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Asian,75 or over,Independent,Moderate,$50k-$75k,No one does,No,Strongly approve,Somewhat disapprove,Favor,Good,Excellent/Good,To express support for George W Bush,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Approve,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
43515.0,Hawaii,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.880462169647217,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,Asian,30-39,Republican,Conservative,$75k-$100k,No one does,No,Strongly approve,Strongly approve,Oppose,Good,Excellent/Good,To express support for George W Bush,Non-white female,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
43525.0,Hawaii,23.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.705886602401733,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Asian,40-44,,Moderate,$50k-$75k,,No,Somewhat approve,No answer,No Answer,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,30-44,40-49,18-64,30-59,,$50k or more,Less than $100k,Approve,No answer,,,,Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
43530.0,Hawaii,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.9783072471618701,Daniel Akaka (Dem),Randy Iwase (Dem),Male,White,45-49,Democratic,Moderate,$200k or more,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
43543.0,Hawaii,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09237909317017,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Other,65-74,Democratic,,$30k-$50k,"Yes, I do",,No answer,No answer,No Answer,Not so good,Not so good/Poor,No answer,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,No answer,No answer,Yes,Yes,I am (voter is member),Other,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
43560.0,Hawaii,23.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.773558378219604,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Black,30-39,Democratic,Conservative,$50k-$75k,No one does,No,Strongly disapprove,Somewhat disapprove,Oppose,Poor,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Black,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
43576.0,Hawaii,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.48138439655304,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,50-59,,,$100k-$150k,"Yes, someone else does",No,Strongly approve,Somewhat approve,No Answer,Good,Excellent/Good,To express support for George W Bush,Non-white male,Non-white,45-59,50-64,18-64,30-59,,$50k or more,$100k or more,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
43597.0,Hawaii,23.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.604248881340027,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,30-39,Independent,Conservative,$50k-$75k,"Yes, I do",No,Somewhat disapprove,Somewhat disapprove,Oppose,Excellent,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
43614.0,Hawaii,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.17580878734589,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Asian,50-59,,,,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,45-59,50-64,18-64,30-59,,,,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
43618.0,Hawaii,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.21758437156677,Daniel Akaka (Dem),Randy Iwase (Dem),Male,White,75 or over,Democratic,Moderate,Under $15k,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Favor,Poor,Not so good/Poor,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
43625.0,Hawaii,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.86441028118134,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Asian,18-24,Something else,Moderate,$75k-$100k,"Yes, someone else does",No,Somewhat approve,Somewhat disapprove,No Answer,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Approve,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
43636.0,Hawaii,23.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.773558378219604,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Asian,40-44,Democratic,Moderate,$50k-$75k,No one does,No,Somewhat disapprove,Somewhat disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
43656.0,Hawaii,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.933181583881378,Daniel Akaka (Dem),Randy Iwase (Dem),Female,White,30-39,Democratic,Liberal,$30k-$50k,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
43666.0,Hawaii,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.7762463092804,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,65-74,Independent,Moderate,$75k-$100k,No one does,No,Somewhat disapprove,Strongly disapprove,Oppose,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
43671.0,Hawaii,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.34203147888184,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Other,65-74,Something else,Moderate,$15k-$30k,No one does,No,Somewhat disapprove,Somewhat disapprove,Oppose,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Other,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
43677.0,Hawaii,23.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.766550779342651,Daniel Akaka (Dem),Other,Female,Black,30-39,Democratic,Conservative,,"Yes, I do",No,Strongly disapprove,Somewhat disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,,,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Black,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
43692.0,Hawaii,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957816958427429,Cynthia Thielen (Rep),Randy Iwase (Dem),Female,White,60-64,Independent,Moderate,$30k-$50k,"Yes, I do",No,Strongly disapprove,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Approve,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
43704.0,Hawaii,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.48138439655304,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,30-39,Republican,Conservative,$50k-$75k,No one does,No,Strongly approve,Strongly approve,Oppose,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
43706.0,Hawaii,23.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.72902238368988,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Other,18-24,Independent,Moderate,$30k-$50k,No one does,No,Strongly disapprove,Strongly disapprove,No Answer,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Other,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
43714.0,Hawaii,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.91845828294754,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,30-39,Democratic,Moderate,$50k-$75k,"Yes, someone else does",No,Somewhat approve,Strongly approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
43719.0,Hawaii,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.728935182094574,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,45-49,Republican,Moderate,$75k-$100k,"Yes, someone else does",No,Strongly approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",Asian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
43736.0,Hawaii,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.9783072471618701,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,30-39,Democratic,Moderate,$150k-$200k,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
43744.0,Hawaii,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.65293824672699,Other,Linda Lingle (Rep),Female,Other,40-44,Independent,Liberal,$50k-$75k,No one does,No,Somewhat approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),Other,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
43759.0,Hawaii,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.21758437156677,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,75 or over,Democratic,Moderate,$30k-$50k,No one does,,Somewhat disapprove,Strongly disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
43769.0,Hawaii,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.880462169647217,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,Hispanic/Latino,45-49,Independent,Moderate,$15k-$30k,"Yes, someone else does",Yes,Strongly disapprove,Strongly disapprove,Oppose,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
43784.0,Hawaii,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.22274625301361,,Linda Lingle (Rep),Female,White,30-39,Republican,Conservative,$50k-$75k,No one does,No,Strongly approve,Strongly approve,No Answer,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
43795.0,Hawaii,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0887118577957202,Daniel Akaka (Dem),Randy Iwase (Dem),Female,White,50-59,Independent,Moderate,$15k-$30k,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Oppose,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
43801.0,Hawaii,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.87945556640625,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Other,25-29,Democratic,Liberal,$50k-$75k,"Yes, someone else does",No,Somewhat disapprove,Strongly disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Native Hawaiian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
43812.0,Hawaii,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.91845828294754,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Other,30-39,Republican,Conservative,$75k-$100k,No one does,No,Strongly approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),Other,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
43827.0,Hawaii,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.46664488315582,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,18-24,Democratic,Liberal,$50k-$75k,"Yes, someone else does",No,Strongly disapprove,Strongly disapprove,Oppose,Good,Excellent/Good,George W Bush was not a factor,White female,White female,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
43833.0,Hawaii,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1672135591507,Daniel Akaka (Dem),Randy Iwase (Dem),Female,White,65-74,Democratic,Liberal,$100k-$150k,,No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,,,,White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
43859.0,Hawaii,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.973452746868134,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,50-59,Independent,Conservative,$30k-$50k,No one does,No,Somewhat disapprove,Strongly disapprove,Oppose,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
43871.0,Hawaii,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.12439489364624,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Asian,25-29,Democratic,Moderate,$150k-$200k,No one does,No,Strongly disapprove,Somewhat disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
43876.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06549429893494,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Asian,25-29,Democratic,Moderate,Under $15k,"Yes, someone else does",No,Somewhat approve,Somewhat approve,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
43895.0,Hawaii,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.933181583881378,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Hispanic/Latino,50-59,Democratic,Liberal,$100k-$150k,No one does,Yes,Strongly disapprove,Strongly disapprove,No Answer,No Answer,No Answer,To express opposition to George W Bush,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
43908.0,Hawaii,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03634297847748,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Other,30-39,Something else,Moderate,$50k-$75k,No one does,No,Somewhat approve,Somewhat disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Disapprove,No,No,No (no union member in household),Native Hawaiian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
43918.0,Hawaii,32.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1676409244537402,Daniel Akaka (Dem),Randy Iwase (Dem),Female,White,18-24,Something else,,Under $15k,No one does,No,Strongly disapprove,Strongly disapprove,No Answer,No Answer,No Answer,To express opposition to George W Bush,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96795.0
43919.0,Hawaii,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.69877952337265,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,30-39,Independent,Moderate,$100k-$150k,No one does,No,Somewhat approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
