ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNY06,GOVNY06,AGNY06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,UNION4,LATINO,BUSH4,IRAQWAR,IRAQTERR,SAFER06,TERRWORR,TERWORR2,ECONWORR,ECOWORR2,HILLPRES,RUDYPRES,PATAKPRS,HILVRUDY,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
33629.0, New York,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.3792366981506299,John Spencer (Rep/Con),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,Asian,65-74,Democratic,Conservative,$30k-$50k,,College graduate,"Yes, I do",No,,Somewhat approve,,,,,,,,,,,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,College graduate,At least some college,,Approve,Yes,Yes,I am (voter is member),Asian,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Downscale
33631.0, New York,52.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.51227927207947,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,30-39,Democratic,Liberal,$100k-$150k,Something else,College graduate,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Something else,White Something else,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,29.0,Competitive,Upstate Urban Areas,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33636.0, New York,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.3988918364048,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Female,White,60-64,Independent,Moderate,$50k-$75k,Jewish,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Part of the war on terrorism,Safer from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,No,No,No,Hillary Rodham Clinton (Dem),White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Jewish,White Jewish,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
33637.0, New York,113.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.366320490837097,Hillary Rodham Clinton (Dem/Ind/WF),,,Female,Asian,60-64,Independent,,$50k-$75k,,,,,,No answer,,,,,,,,,,,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,,,,,,No answer,,,,Asian,,"Cities 10,000-50,000",Small Cities/Rural,23.0,Strong Republican,Rural Upstate Areas,Low Density Rural,Rural,Rural,Downscale
33645.0, New York,105.0,National questionnaire,Version 2,Call 2,Not complete,Election day exit poll,1.23393213748932,,Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,Hispanic/Latino,50-59,,,,,,"Yes, I do",Yes,,,,,,,,,,,,,Non-white male,Non-white,45-59,50-64,18-64,30-59,,,,,,,,,,Yes,Yes,I am (voter is member),Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",13.0,Strong Republican,New York City,Extremely High Density Urban,Urban,Urban Core,Upscale
33654.0, New York,42.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.10877323150635,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,75 or over,Democratic,Liberal,,Jewish,High school graduate,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Jewish,White Jewish,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,"Cities over 500,000","Cities over 50,000",12.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
33655.0, New York,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.16737353801727,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,45-49,Something else,Moderate,$15k-$30k,Catholic,Some college or associate degree,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Safer from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Did not graduate from college,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale
33668.0, New York,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.611656427383423,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,Black,60-64,Democratic,Liberal,$50k-$75k,None,Postgraduate study,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Not too worried,Not too/Not at all worried,Somewhat worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,None,Non-White,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Black,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
33671.0, New York,52.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.25000715255737,Hillary Rodham Clinton (Dem/Ind/WF),John J. Faso (Rep/Con),Andrew M. Cuomo (Dem/WF),Female,White,40-44,Independent,Moderate,$200k or more,Catholic,Postgraduate study,No one does,No,Somewhat disapprove,Somewhat disapprove,,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Not too worried,Not too/Not at all worried,No,Yes,No,Rudolph Giuliani (Rep),White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,29.0,Competitive,Upstate Urban Areas,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33672.0, New York,16.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.52188503742218,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Male,White,18-24,Democratic,Liberal,$15k-$30k,None,,,No,Strongly approve,Strongly disapprove,,,,,,,,,,,White male,White male,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,None,White None,,,Approve,Disapprove,,,,White,English,Rural,Small Cities/Rural,29.0,Competitive,Rural Upstate Areas,Town,Rural,Rural,Upscale
33680.0, New York,144.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0482691526413,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,75 or over,Democratic,Moderate,,Catholic,College graduate,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,No Answer,No,No,Would not vote for president,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,18.0,Strong Democratic,Lower Hudson Valley,Suburb,60s Suburbs,Urban Perimeter,Very upscale
33681.0, New York,103.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.05769836902618,Hillary Rodham Clinton (Dem/Ind/WF),John J. Faso (Rep/Con),Andrew M. Cuomo (Dem/WF),Female,White,50-59,Independent,Liberal,$30k-$50k,,Some college or associate degree,No one does,No,,Somewhat disapprove,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,Did not graduate from college,At least some college,,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
33686.0, New York,12.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.33044636249542,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Male,White,30-39,Republican,Moderate,$30k-$50k,Other Christian,,,No,Strongly disapprove,Somewhat disapprove,,,,,,,,,,,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Disapprove,Disapprove,,,,White,English,Suburbs,Suburbs,22.0,Unoppsed Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Upscale
33692.0, New York,14.0,National questionnaire,Version 2,Call 2,Not complete,Election day exit poll,1.3255934715271,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Female,White,75 or over,,,,,,No one does,No,,,,,,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,,,,,,,,,,No,No,No (no union member in household),White,English,"Cities 10,000-50,000",Small Cities/Rural,27.0,Strong Democratic,Rural Upstate Areas,Suburb,Rural,Rural,Downscale
33696.0, New York,113.0,National questionnaire,Version 2,Call 2,Not complete,Election day exit poll,0.546694040298462,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,25-29,,,,,,"Yes, someone else does",No,,,,,,,,,,,,,White female,White female,18-29,25-29,18-64,18-29,,,,,,,,,,Yes,No,"Else in HH (member in household, but not voter",White,English,"Cities 10,000-50,000",Small Cities/Rural,23.0,Strong Republican,Rural Upstate Areas,Low Density Rural,Rural,Rural,Downscale
33707.0, New York,100.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.884583950042725,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,Other,40-44,Democratic,Moderate,,,Did not complete high school,,No,,No answer,,,,,,,,,,,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,,,,,Did not graduate from college,High school graduate or less,,No answer,,,,Other,English,"Cities over 500,000","Cities over 50,000",14.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Downscale
33708.0, New York,108.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.672664344310761,John Spencer (Rep/Con),John J. Faso (Rep/Con),Andrew M. Cuomo (Dem/WF),Male,White,45-49,Republican,Moderate,$200k or more,Catholic,,,No,Somewhat approve,Somewhat approve,,,,,,,,,,,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,,,Approve,Approve,,,,White,English,"Cities over 500,000","Cities over 50,000",13.0,Strong Republican,New York City,Extremely High Density Urban,Urban,Urban Core,Upscale
33710.0, New York,72.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05417931079865,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Female,Hispanic/Latino,25-29,Democratic,Moderate,$50k-$75k,Catholic,Postgraduate study,"Yes, I do",Yes,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,Yes,Yes,No,Hillary Rodham Clinton (Dem),Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,Catholic,Non-White,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Black,English,"Cities over 500,000","Cities over 50,000",15.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
33711.0, New York,105.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.52547204494476,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Female,White,45-49,Independent,Moderate,$75k-$100k,Catholic,,,No,Strongly disapprove,Strongly disapprove,,,,,,,,,,,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,,,Disapprove,Disapprove,,,,White,English,"Cities over 500,000","Cities over 50,000",13.0,Strong Republican,New York City,Extremely High Density Urban,Urban,Urban Core,Upscale
33713.0, New York,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.422487854957581,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,45-49,Something else,Liberal,$150k-$200k,Other Christian,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,Yes,Yes,No,Hillary Rodham Clinton (Dem),White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
33715.0, New York,52.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.24740624427795,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,75 or over,Republican,Conservative,$30k-$50k,Other Christian,Some college or associate degree,No one does,No,Strongly approve,Somewhat approve,Part of the war on terrorism,Safer from terrorism,Not too worried,Not too/Not at all worried,Somewhat worried,Very/Somewhat worried,No,Yes,No,Rudolph Giuliani (Rep),White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,No,No,No (no union member in household),White,English,Suburbs,Suburbs,29.0,Competitive,Upstate Urban Areas,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33718.0, New York,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.558122515678406,Hillary Rodham Clinton (Dem/Ind/WF),Other,Andrew M. Cuomo (Dem/WF),Female,White,30-39,Democratic,Moderate,$150k-$200k,Catholic,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,Yes,Yes,No,Hillary Rodham Clinton (Dem),White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",12.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
33719.0, New York,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.996541678905487,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,45-49,Something else,Moderate,$30k-$50k,,Some college or associate degree,"Yes, I do",No,,Strongly disapprove,,,,,,,,,,,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,Did not graduate from college,At least some college,,Disapprove,Yes,Yes,I am (voter is member),White,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Downscale
33722.0, New York,90.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.52472472190857,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Female,Black,65-74,Republican,Conservative,$15k-$30k,Protestant,,,No,Strongly approve,Strongly approve,,,,,,,,,,,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,,,Approve,Approve,,,,Black,English,Suburbs,Suburbs,22.0,Unoppsed Democratic,Lower Hudson Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
33733.0, New York,42.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.10877323150635,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,60-64,Democratic,Liberal,$50k-$75k,,Postgraduate study,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Not at all worried,Not too/Not at all worried,Very worried,Very/Somewhat worried,Yes,No Answer,No Answer,Hillary Rodham Clinton (Dem),White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,,,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,"Cities over 500,000","Cities over 50,000",12.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
33734.0, New York,144.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.999260127544403,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,65-74,Democratic,Moderate,$50k-$75k,Catholic,Postgraduate study,No one does,No,Strongly disapprove,No answer,Separate from the war on terrorism,Safer from terrorism,Not too worried,Not too/Not at all worried,Very worried,Very/Somewhat worried,Yes,No,No,No Answer,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,College graduate,At least some college,Disapprove,No answer,No,No,No (no union member in household),White,English,Suburbs,Suburbs,18.0,Strong Democratic,Lower Hudson Valley,Suburb,60s Suburbs,Urban Perimeter,Very upscale
33746.0, New York,86.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0979026556015,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,45-49,Republican,Conservative,$50k-$75k,Protestant,,,No,Strongly approve,Strongly approve,,,,,,,,,,,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Approve,Approve,,,,White,English,Suburbs,Suburbs,29.0,Competitive,Rural Upstate Areas,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
33747.0, New York,72.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.821399390697479,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,Hispanic/Latino,45-49,Democratic,Moderate,,Protestant,Some college or associate degree,No one does,No,Somewhat approve,Strongly disapprove,Separate from the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,,,Protestant/Other Christian,Non-White,Did not graduate from college,At least some college,Approve,Disapprove,No,No,No (no union member in household),Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",15.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
33751.0, New York,16.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05797898769379,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,50-59,Republican,Conservative,$50k-$75k,Other Christian,,,No,Strongly approve,Strongly approve,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Approve,Approve,,,,White,English,Rural,Small Cities/Rural,29.0,Competitive,Rural Upstate Areas,Town,Rural,Rural,Upscale
33757.0, New York,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.498506963253021,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,75 or over,Democratic,Liberal,$50k-$75k,Catholic,Postgraduate study,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
33769.0, New York,52.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.78438675403595,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,60-64,Democratic,Liberal,$15k-$30k,None,College graduate,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White male,White male,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,None,White None,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,29.0,Competitive,Upstate Urban Areas,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33772.0, New York,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.667880296707153,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Did not vote,Male,White,60-64,Democratic,Liberal,,None,College graduate,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White male,White male,60 or over,50-64,18-64,60 or over,Democratic,,,None,White None,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",12.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
33777.0, New York,105.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,3.20767784118652,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,Black,25-29,Democratic,Moderate,$50k-$75k,Other Christian,,,No,Strongly disapprove,Strongly disapprove,,,,,,,,,,,Non-white male,Non-white,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,,,Disapprove,Disapprove,,,,Black,English,"Cities over 500,000","Cities over 50,000",13.0,Strong Republican,New York City,Extremely High Density Urban,Urban,Urban Core,Upscale
33778.0, New York,14.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.070925116539,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Female,White,40-44,Republican,Conservative,$75k-$100k,,Some college or associate degree,No one does,No,,Strongly approve,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,,,Did not graduate from college,At least some college,,Approve,No,No,No (no union member in household),White,English,"Cities 10,000-50,000",Small Cities/Rural,27.0,Strong Democratic,Rural Upstate Areas,Suburb,Rural,Rural,Downscale
33779.0, New York,72.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.907062828540802,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Female,Black,60-64,Democratic,Liberal,$150k-$200k,Catholic,Some college or associate degree,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,Yes,Hillary Rodham Clinton (Dem),Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,Catholic,Non-White,Did not graduate from college,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),Black,English,"Cities over 500,000","Cities over 50,000",15.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
33783.0, New York,144.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.802360475063324,Hillary Rodham Clinton (Dem/Ind/WF),Other,Andrew M. Cuomo (Dem/WF),Male,Other,60-64,Independent,Liberal,$50k-$75k,None,College graduate,No one does,No,Somewhat disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Not at all worried,Not too/Not at all worried,Somewhat worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,None,Non-White,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),Other,English,Suburbs,Suburbs,18.0,Strong Democratic,Lower Hudson Valley,Suburb,60s Suburbs,Urban Perimeter,Very upscale
33785.0, New York,103.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.53631281852722,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,50-59,Independent,Moderate,$75k-$100k,,Some college or associate degree,,,,Strongly disapprove,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,Did not graduate from college,At least some college,,Disapprove,,,,White,,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
33788.0, New York,100.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.884583950042725,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,30-39,Independent,Moderate,$15k-$30k,,Some college or associate degree,"Yes, someone else does",No,,Strongly disapprove,,,,,,,,,,,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,Did not graduate from college,At least some college,,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,English,"Cities over 500,000","Cities over 50,000",14.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Downscale
