ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENAZ06,GOVAZ06,PR103AZ,PR107AZ,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,LATINO,BUSH4,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMMFENCE,MCCAINPR,FORBUSHS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
23250.0,Arizona,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.900541424751282,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,65-74,,,,,No,Strongly disapprove,No answer,Extremely important,No answer,No answer,No answer,A great deal,No Answer,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,Disapprove,No answer,White,English,Suburbs,Suburbs,8.0,Competitive,Pima/Pinal/Santa Cruz,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85718.0
23263.0,Arizona,26.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.686173141002655,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Male,Hispanic/Latino,30-39,Republican,Moderate,$75k-$100k,,,Strongly approve,Somewhat disapprove,,,,,,,,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,,,Approve,Disapprove,Hispanic/Latino,,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Very upscale,85022.0
23294.0,Arizona,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.779349088668823,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Male,White,60-64,Independent,Moderate,$150k-$200k,Some college or associate degree,,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Not much,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,Did not graduate from college,At least some college,Disapprove,Disapprove,White,,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85296.0
23302.0,Arizona,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01634240150452,John Kyl (Rep),Janet Napolitano (Dem),No,No,Female,White,30-39,Independent,Moderate,$15k-$30k,College graduate,No,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,Maricopa County,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85381.0
23317.0,Arizona,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.865328371524811,John Kyl (Rep),Len Munsil (Rep),No,Yes,Male,Hispanic/Latino,25-29,Republican,Moderate,$50k-$75k,Some college or associate degree,Yes,Somewhat disapprove,Somewhat approve,Somewhat important,Extremely important,Extremely important,Somewhat important,Not at all,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white male,Non-white,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Approve,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Rest of State,Extremely Low Density Rural,Urban,Urban Core,Very upscale,86004.0
23318.0,Arizona,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.724537134170532,John Kyl (Rep),Janet Napolitano (Dem),Yes,No,Male,White,30-39,Republican,,$75k-$100k,Some college or associate degree,No,Strongly approve,Somewhat approve,Extremely important,Extremely important,Somewhat important,Extremely important,A great deal,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85016.0
23328.0,Arizona,40.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.438834309577942,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Female,White,60-64,Democratic,Moderate,$15k-$30k,Some college or associate degree,No,Strongly disapprove,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,George W Bush was not a factor,Deported to the country they came from,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,Rest of State,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,86436.0
23344.0,Arizona,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.627657771110535,,,Yes,Yes,,White,75 or over,,,,Some college or associate degree,,No answer,Strongly disapprove,Extremely important,Not at all important,Not at all important,Extremely important,Not at all,No Answer,No answer,No answer,,Non-white,60 or over,65 or over,65 or over,60 or over,,,,Did not graduate from college,At least some college,No answer,Disapprove,White,,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Suburb,Urban,Urban Core,Very downscale,85041.0
23348.0,Arizona,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.711027264595032,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Female,White,40-44,Democratic,Moderate,$200k or more,College graduate,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Not at all,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,8.0,Competitive,Pima/Pinal/Santa Cruz,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85718.0
23353.0,Arizona,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.582539558410645,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Female,White,18-24,Independent,Moderate,$15k-$30k,Some college or associate degree,No,Somewhat disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85296.0
23362.0,Arizona,24.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.918646395206451,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Male,White,50-59,,,,,No,Strongly approve,,,,,,A great deal,,To express support for George W Bush,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,,,,,,Approve,,White,English,"Cities 50,000-500,000","Cities over 50,000",5.0,Competitive,Maricopa County,Suburb,Urban,Urban Core,Very upscale,85255.0
23369.0,Arizona,26.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.779349088668823,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Male,White,60-64,Independent,Moderate,$75k-$100k,,No,Strongly disapprove,Strongly disapprove,,,,,,,,No answer,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,,,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Very upscale,85022.0
23371.0,Arizona,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.4468013048172,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Female,White,60-64,Democratic,Moderate,$50k-$75k,Postgraduate study,No,Somewhat disapprove,Somewhat disapprove,Not at all important,Not at all important,Somewhat important,Somewhat important,Somewhat,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85016.0
23396.0,Arizona,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.918646395206451,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Male,White,30-39,Something else,Conservative,$100k-$150k,High school graduate,No,Strongly approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,No,To express support for George W Bush,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Did not graduate from college,High school graduate or less,Approve,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,Maricopa County,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85381.0
23408.0,Arizona,40.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.3621175289154102,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Female,White,65-74,Democratic,Moderate,$30k-$50k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,Somewhat,No,To express opposition to George W Bush,No answer,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,2.0,Strong Republican,Rest of State,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,86436.0
23412.0,Arizona,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.822057545185089,John Kyl (Rep),Janet Napolitano (Dem),Yes,Yes,Male,White,30-39,Republican,Conservative,$50k-$75k,Some college or associate degree,No,Strongly approve,Strongly approve,Somewhat important,Extremely important,Extremely important,Extremely important,Somewhat,Yes,To express support for George W Bush,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85027.0
23419.0,Arizona,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.55255627632141,John Kyl (Rep),,Yes,No,Male,White,30-39,Independent,Moderate,$50k-$75k,College graduate,No,Somewhat disapprove,Somewhat disapprove,Not at all important,Not at all important,Somewhat important,Not at all important,Not much,No Answer,George W Bush was not a factor,No answer,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Rest of State,Extremely Low Density Rural,Urban,Urban Core,Very upscale,86004.0
23427.0,Arizona,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.438667267560959,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,30-39,Something else,Moderate,$100k-$150k,Some college or associate degree,No,Somewhat disapprove,Somewhat disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,A great deal,Yes,To express opposition to George W Bush,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85016.0
23442.0,Arizona,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.2217684984207202,John Kyl (Rep),Janet Napolitano (Dem),Yes,No,Male,White,45-49,Independent,Moderate,$100k-$150k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Not at all important,Not much,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85296.0
23444.0,Arizona,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.718493402004242,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,White,45-49,Democratic,Liberal,$50k-$75k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Not at all,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,8.0,Competitive,Pima/Pinal/Santa Cruz,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85718.0
23456.0,Arizona,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.532128930091858,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Male,Other,60-64,Independent,Moderate,$15k-$30k,Some college or associate degree,No,Somewhat approve,Somewhat approve,Not at all important,Extremely important,Somewhat important,Extremely important,Somewhat,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,Other,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Suburb,Urban,Urban Core,Very downscale,85041.0
23475.0,Arizona,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.823814213275909,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,50-59,Republican,Conservative,$50k-$75k,High school graduate,No,Strongly approve,Strongly approve,Extremely important,Extremely important,Somewhat important,Extremely important,Somewhat,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,Maricopa County,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85381.0
23478.0,Arizona,38.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.900980114936829,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Male,White,45-49,,,,,No,Strongly approve,,,,,,A great deal,,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,,,,,,Approve,,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85027.0
23486.0,Arizona,26.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.739713430404663,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,50-59,Democratic,Liberal,$75k-$100k,,No,Strongly disapprove,Strongly disapprove,,,,,,,,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Very upscale,85022.0
23488.0,Arizona,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.393383473157883,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Female,White,30-39,Democratic,Liberal,$75k-$100k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Not much,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85016.0
23492.0,Arizona,40.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.788087010383606,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,White,60-64,Democratic,Moderate,$50k-$75k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,No Answer,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,2.0,Strong Republican,Rest of State,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,86436.0
23506.0,Arizona,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.735912263393402,John Kyl (Rep),Janet Napolitano (Dem),Yes,Yes,Female,,65-74,Independent,Moderate,$100k-$150k,High school graduate,No,Somewhat disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,,,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85296.0
23520.0,Arizona,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.389502495527267,,Janet Napolitano (Dem),No,Yes,Female,White,50-59,Something else,Conservative,$75k-$100k,College graduate,No,Somewhat approve,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Not at all important,Not much,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Approve,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Rest of State,Extremely Low Density Rural,Urban,Urban Core,Very upscale,86004.0
23526.0,Arizona,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.254374742507935,Jim Pederson (Dem),Len Munsil (Rep),Yes,Yes,Female,White,50-59,Independent,Moderate,$15k-$30k,High school graduate,No,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Suburb,Urban,Urban Core,Very downscale,85041.0
23537.0,Arizona,38.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.27597308158875,John Kyl (Rep),Janet Napolitano (Dem),No,No,Female,White,18-24,,,,,No,Strongly disapprove,,,,,,Not at all,,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,,,,,,Disapprove,,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85027.0
23545.0,Arizona,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.822922587394714,John Kyl (Rep),Janet Napolitano (Dem),Yes,No,Male,White,60-64,Independent,Moderate,$100k-$150k,Postgraduate study,No,Somewhat disapprove,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,Somewhat,Yes,George W Bush was not a factor,No answer,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Approve,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85016.0
23549.0,Arizona,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.718493402004242,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,White,40-44,Democratic,Liberal,$200k or more,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,Somewhat,No Answer,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,8.0,Competitive,Pima/Pinal/Santa Cruz,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85718.0
23550.0,Arizona,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0956449508667,John Kyl (Rep),Janet Napolitano (Dem),Yes,No,Female,White,50-59,Republican,Moderate,$200k or more,Postgraduate study,No,Somewhat approve,Somewhat approve,Not at all important,Somewhat important,Somewhat important,Extremely important,Not much,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",5.0,Competitive,Maricopa County,Suburb,Urban,Urban Core,Very upscale,85255.0
23570.0,Arizona,40.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.891503989696503,Jim Pederson (Dem),Janet Napolitano (Dem),,,Female,White,65-74,Democratic,,$30k-$50k,High school graduate,No,Strongly disapprove,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,English,Suburbs,Suburbs,2.0,Strong Republican,Rest of State,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,86436.0
23571.0,Arizona,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.946886897087097,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,25-29,Democratic,Moderate,$200k or more,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,18-29,25-29,18-64,18-29,Democratic,$50k or more,$100k or more,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85296.0
23584.0,Arizona,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.401716262102127,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,Hispanic/Latino,25-29,Democratic,Moderate,$15k-$30k,College graduate,Yes,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Not at all,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Suburb,Urban,Urban Core,Very downscale,85041.0
23591.0,Arizona,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.878806531429291,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Male,Hispanic/Latino,75 or over,Democratic,Conservative,$15k-$30k,High school graduate,,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat,No,To express opposition to George W Bush,Deported to the country they came from,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Hispanic/Latino,,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Rest of State,Extremely Low Density Rural,Urban,Urban Core,Very upscale,86004.0
23602.0,Arizona,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.561525940895081,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,25-29,Independent,Moderate,$30k-$50k,College graduate,No,Strongly disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85016.0
23616.0,Arizona,26.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.823814213275909,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,50-59,Independent,Moderate,$30k-$50k,,No,Somewhat approve,No answer,,,,,,,,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,Approve,No answer,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Very upscale,85022.0
23625.0,Arizona,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.816058218479156,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,White,60-64,Democratic,Liberal,$100k-$150k,College graduate,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Not at all,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,8.0,Competitive,Pima/Pinal/Santa Cruz,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85718.0
23626.0,Arizona,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.685456275939941,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,White,60-64,Independent,Conservative,$15k-$30k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,A great deal,Yes,To express opposition to George W Bush,Deported to the country they came from,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85027.0
23643.0,Arizona,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04339003562927,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Male,White,65-74,Independent,Moderate,$150k-$200k,Postgraduate study,No,Somewhat approve,Strongly approve,Somewhat important,Extremely important,Somewhat important,Somewhat important,Not much,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85296.0
23648.0,Arizona,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.393383473157883,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Female,White,45-49,Democratic,Liberal,,College graduate,No,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Extremely important,Extremely important,Not at all,No,To express opposition to George W Bush,Deported to the country they came from,White female,White female,45-59,40-49,18-64,30-59,Democratic,,,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85016.0
