ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENTN06,GOVTN06,AMEND1TN,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,MARRIED,CHILD,BUSH4,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMPCORRS,FRISTPRS,UNFRTN06,UNFRFORD,UNFRCORK,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
18701.0,Tennessee,62.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1303459405899,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,60-64,Republican,Conservative,,Protestant,Once a week,Yes,College graduate,Yes,No,Strongly approve,Send more troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,50-64,18-64,60 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,All others,All others,All others,All men,Men without children,Married men,White,Rural,Small Cities/Rural,6.0,Strong Democratic,Middle/West,Low Density Rural,Rural,Rural,Very downscale
18706.0,Tennessee,80.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.01542937755585,,Phil Bredesen (Dem),Yes,Male,White,60-64,,,,,,,,Yes,No,Strongly approve,,,George W. Bush (Rep),,,,,,No Answer,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express support for George W Bush,,,,White male,White male,60 or over,50-64,18-64,60 or over,,,,,,,,,,,,Approve,,,All others,All others,All others,All men,Men without children,Married men,White,"Cities over 500,000","Cities over 50,000",9.0,Strong Democratic,Southwest,Suburb,Urban,Urban Core,Upscale
18719.0,Tennessee,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.594497442245483,Harold Ford (Dem),Phil Bredesen (Dem),No,Female,White,65-74,Independent,Moderate,$200k or more,Jewish,A few times a month,No,Postgraduate study,No,No,Strongly disapprove,No answer,Strongly disapprove,Joh Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,Jewish,White Jewish,All others,All others,Ocassionally,All others,College graduate,At least some college,Disapprove,No answer,Disapprove,All others,All others,All others,Other women, Women without children,Single women,White,"Cities over 500,000","Cities over 50,000",9.0,Strong Democratic,Southwest,Suburb,Urban,Urban Core,Very upscale
18728.0,Tennessee,90.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.793171405792236,Bob Corker (Rep),Jim Bryson (Rep),Yes,Female,White,40-44,Republican,Conservative,$50k-$75k,Other Christian,More than once a week,No,Some college or associate degree,Yes,Yes,Somewhat disapprove,Withdraw all troops,Strongly disapprove,George W. Bush (Rep),Somewhat important,Somewhat important,Extremely important,Extremely important,Extremely important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,"Cities 10,000-50,000",Small Cities/Rural,4.0,Strong Democratic,Middle/West,Low Density Rural,Rural,Rural,Very downscale
18735.0,Tennessee,76.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.556101739406586,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Male,Black,40-44,Democratic,Liberal,$15k-$30k,Something else,A few times a month,Yes,Some college or associate degree,No,Yes,Somewhat disapprove,Withdraw all troops,Somewhat approve,Joh Kerry (Dem),Extremely important,Extremely important,Extremely important,Somewhat important,Somewhat important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,Non-White,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Approve,All others,All others,All others,All men,Men with children,Single men,Black,"Cities over 500,000","Cities over 50,000",9.0,Strong Democratic,Southwest,High Density Urban,Urban,Urban Core,Downscale
18749.0,Tennessee,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06611108779907,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Female,White,18-24,Republican,Conservative,Under $15k,Other Christian,A few time a year,No,Some college or associate degree,No,No,Strongly approve,Maintain the same number of troops,Strongly approve,Did not vote,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,All others,All others,All others,Other women, Women without children,Single women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,East,Suburb,Urban,Urban Core,Downscale
18751.0,Tennessee,94.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.23921692371368,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Male,White,60-64,Independent,Moderate,$50k-$75k,Jewish,Once a week,No,College graduate,Yes,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Extremely important,Not at all important,No Answer,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Jewish,White Jewish,All others,All others,Weekly,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,1.0,Strong Republican,East,Suburb,80s Suburbs,Urban Perimeter,Upscale
18754.0,Tennessee,11.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.17868185043335,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,18-24,Republican,Conservative,$15k-$30k,Other Christian,Once a week,Yes,,No,No,Strongly approve,Send more troops,Strongly approve,,,,,,,,,,,,,,,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,,,Approve,Same number or more troops,Approve,All others,All others,All others,All men,Men without children,Single men,White,"Cities over 500,000","Cities over 50,000",5.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Upscale
18757.0,Tennessee,10.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.20509958267212,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,Black,50-59,Democratic,Moderate,$75k-$100k,Protestant,A few time a year,No,Postgraduate study,No,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Joh Kerry (Dem),Not at all important,Extremely important,Extremely important,Extremely important,Extremely important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,All others,Other women, Women without children,Single women,Black,"Cities over 500,000","Cities over 50,000",5.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Downscale
18758.0,Tennessee,93.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.666160464286804,Harold Ford (Dem),Phil Bredesen (Dem),No,Male,White,50-59,Independent,Liberal,$100k-$150k,None,Never,No,,Yes,Yes,Strongly disapprove,Withdraw all troops,Somewhat disapprove,,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,None,White None,All others,All others,Never,All others,,,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,1.0,Strong Republican,East,Suburb,80s Suburbs,Urban Perimeter,Upscale
18759.0,Tennessee,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.771455228328705,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Female,White,40-44,Republican,Conservative,$150k-$200k,Protestant,More than once a week,No,College graduate,Yes,Yes,Somewhat approve,Withdraw some troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Somewhat important,Extremely important,Extremely important,Extremely important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Disapprove,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Republican,Nashville area,Suburb,Urban,Urban Core,Upscale
18765.0,Tennessee,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.28199696540833,Bob Corker (Rep),,Yes,Female,White,60-64,Republican,Conservative,$50k-$75k,Other Christian,More than once a week,Yes,Did not complete high school,Yes,No,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,No Answer,Only Harold Ford did,"Yes, Harold Ford did","No, Bob Corker did not",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,Married women,All others,All others,Other women, Women without children,Married women,White,Rural,Small Cities/Rural,4.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale
18768.0,Tennessee,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.708328902721405,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,30-39,Independent,Conservative,$75k-$100k,Protestant,Once a week,Yes,Postgraduate study,Yes,Yes,Strongly disapprove,Maintain the same number of troops,Somewhat approve,Someone else,Somewhat important,Somewhat important,Somewhat important,Extremely important,Somewhat important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Approve,All others,All others,Married with children,All men,Men with children,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,East,Low Density Rural,Rural,Rural,Upscale
18789.0,Tennessee,65.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.907650947570801,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,30-39,Republican,Conservative,$75k-$100k,Protestant,More than once a week,Yes,College graduate,Yes,No,Strongly approve,Maintain the same number of troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Somewhat important,Extremely important,Extremely important,Yes,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",To express support for George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,All others,All others,All others,All men,Men without children,Married men,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Very upscale
18795.0,Tennessee,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.686752915382385,Bob Corker (Rep),Jim Bryson (Rep),Yes,Female,White,30-39,Republican,Conservative,$75k-$100k,Other Christian,More than once a week,Yes,Some college or associate degree,Yes,Yes,Somewhat approve,Send more troops,No answer,George W. Bush (Rep),No answer,Extremely important,Extremely important,Extremely important,Extremely important,Yes,No Answer,No Answer,No Answer,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,No answer,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Rural,Small Cities/Rural,3.0,Strong Republican,East,Low Density Rural,Rural,Rural,Very downscale
18805.0,Tennessee,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.863041639328003,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Male,White,30-39,Republican,Conservative,$50k-$75k,Protestant,Once a week,Yes,College graduate,Yes,Yes,Strongly approve,Maintain the same number of troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Somewhat important,Extremely important,No,Only Harold Ford did,"Yes, Harold Ford did","No, Bob Corker did not",To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,All others,All others,Married with children,All men,Men with children,Married men,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,East,Suburb,Urban,Urban Core,Downscale
18811.0,Tennessee,76.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.67644214630127,Bob Corker (Rep),Jim Bryson (Rep),Yes,Female,White,18-24,Republican,Conservative,$30k-$50k,Catholic,A few times a month,No,Postgraduate study,Yes,No,Strongly approve,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Extremely important,Extremely important,Extremely important,Somewhat important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Married women,All others,All others,Other women, Women without children,Married women,White,"Cities over 500,000","Cities over 50,000",9.0,Strong Democratic,Southwest,High Density Urban,Urban,Urban Core,Downscale
18818.0,Tennessee,11.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.664827585220337,Harold Ford (Dem),Phil Bredesen (Dem),No,Female,White,30-39,Democratic,Liberal,$100k-$150k,None,A few time a year,No,,Yes,Yes,Strongly disapprove,Withdraw some troops,Strongly disapprove,,,,,,,,,,,,,,,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,All others,All others,Ocassionally,All others,,,Disapprove,Withdraw all or some troops,Disapprove,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,"Cities over 500,000","Cities over 50,000",5.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Upscale
18824.0,Tennessee,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.421193212270737,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,White,40-44,Independent,Moderate,$50k-$75k,Other Christian,A few times a month,No,Some college or associate degree,Yes,Yes,Somewhat disapprove,Withdraw all troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Somewhat important,Extremely important,Somewhat important,Somewhat important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,2.0,Strong Republican,East,Suburb,80s Suburbs,Urban Perimeter,Upscale
18825.0,Tennessee,90.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1303459405899,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,65-74,Republican,Conservative,,Protestant,Never,No,Some college or associate degree,Yes,No,Somewhat disapprove,Send more troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Extremely important,Somewhat important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Same number or more troops,Approve,All others,All others,All others,All men,Men without children,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,4.0,Strong Democratic,Middle/West,Low Density Rural,Rural,Rural,Very downscale
18826.0,Tennessee,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.426882416009903,Harold Ford (Dem),Phil Bredesen (Dem),No,Male,White,50-59,Democratic,Moderate,$100k-$150k,Jewish,A few time a year,No,Postgraduate study,Yes,Yes,Strongly disapprove,Withdraw some troops,Strongly disapprove,Joh Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Not at all important,Somewhat important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Jewish,White Jewish,All others,All others,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,Married with children,All men,Men with children,Married men,White,"Cities over 500,000","Cities over 50,000",9.0,Strong Democratic,Southwest,Suburb,Urban,Urban Core,Very upscale
18828.0,Tennessee,93.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.643710374832153,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,White,50-59,Democratic,Moderate,$50k-$75k,Other Christian,A few time a year,Yes,,Yes,No,Somewhat disapprove,Withdraw some troops,Strongly disapprove,,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,All others,,,Disapprove,Withdraw all or some troops,Disapprove,Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,1.0,Strong Republican,East,Suburb,80s Suburbs,Urban Perimeter,Upscale
18833.0,Tennessee,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.95332407951355,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Male,White,75 or over,Independent,Moderate,Under $15k,None,Once a week,No,Did not complete high school,Yes,No,Strongly disapprove,Withdraw all troops,Somewhat disapprove,Did not vote,Not at all important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No Answer,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express opposition to George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,None,White None,All others,All others,Weekly,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,All others,All men,Men without children,Married men,White,Rural,Small Cities/Rural,4.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale
18843.0,Tennessee,62.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.793171405792236,Bob Corker (Rep),Jim Bryson (Rep),Yes,Female,White,50-59,Republican,Conservative,,Protestant,Once a week,Yes,High school graduate,Yes,No,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Somewhat important,No answer,Somewhat important,Somewhat important,Extremely important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,Married women,All others,All others,Other women, Women without children,Married women,White,Rural,Small Cities/Rural,6.0,Strong Democratic,Middle/West,Low Density Rural,Rural,Rural,Very downscale
18864.0,Tennessee,10.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.755408823490143,Harold Ford (Dem),Phil Bredesen (Dem),No,Female,Black,30-39,Democratic,Liberal,$30k-$50k,Other Christian,More than once a week,Yes,College graduate,No,No,Strongly disapprove,Withdraw all troops,Somewhat disapprove,Joh Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Weekly,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,All others,Other women, Women without children,Single women,Black,"Cities over 500,000","Cities over 50,000",5.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Downscale
18867.0,Tennessee,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.708328902721405,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,50-59,Republican,Conservative,$15k-$30k,Something else,Never,No,High school graduate,No,No,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Not at all important,Not at all important,Somewhat important,Extremely important,Somewhat important,Yes,Only Harold Ford did,"Yes, Harold Ford did","No, Bob Corker did not",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Something else,White Something else,All others,All others,Never,All others,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,All others,All others,All others,All men,Men without children,Single men,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,East,Low Density Rural,Rural,Rural,Upscale
18870.0,Tennessee,65.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.00125586986542,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Male,White,30-39,Independent,Conservative,$100k-$150k,Other Christian,More than once a week,Yes,Some college or associate degree,Yes,Yes,Somewhat approve,Send more troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,No Answer,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,All others,All others,Married with children,All men,Men with children,Married men,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Very upscale
18872.0,Tennessee,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.20191431045532,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Female,White,65-74,Republican,Moderate,Under $15k,Protestant,More than once a week,Yes,High school graduate,Yes,No,Somewhat approve,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Extremely important,Somewhat important,Somewhat important,Somewhat important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,Married women,All others,All others,Other women, Women without children,Married women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,East,Suburb,Urban,Urban Core,Downscale
18879.0,Tennessee,92.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.860113680362701,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,30-39,Republican,Conservative,$30k-$50k,Catholic,Once a week,,Some college or associate degree,No,Yes,Strongly approve,Maintain the same number of troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Somewhat important,Extremely important,Extremely important,No Answer,Neither did,"No, Harold Ford did not","No, Bob Corker did not",To express support for George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,All others,All others,All others,All men,Men with children,Single men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East,Suburb,Urban,Urban Core,Upscale
18884.0,Tennessee,94.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.678971290588379,Harold Ford (Dem),Phil Bredesen (Dem),No,Male,White,30-39,Democratic,Liberal,$150k-$200k,None,A few time a year,No,Postgraduate study,Yes,Yes,Somewhat disapprove,Send more troops,Strongly disapprove,Joh Kerry (Dem),Somewhat important,Somewhat important,Extremely important,Not at all important,Extremely important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express opposition to George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,All others,All others,Ocassionally,All others,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,1.0,Strong Republican,East,Suburb,80s Suburbs,Urban Perimeter,Upscale
