ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENUT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,MARRIED,LATINO,BUSH4,IRAQWAR,CONGRES4,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,BUSH,IRAQWAR2,CONGRESS,WOMENWED,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
41020.0, Utah,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.16614198684692,Orrin Hatch (Rep),Male,White,60-64,Republican,Moderate,,Yes,No,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,White male,White male,60 or over,50-64,18-64,60 or over,Republican,,,Disapprove,Disapprove,Disapprove,All others,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0
41040.0, Utah,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.685339689254761,Orrin Hatch (Rep),Female,White,60-64,Republican,Conservative,$100k-$150k,Yes,No,Somewhat approve,Somewhat disapprove,Somewhat approve,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Approve,Disapprove,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Very upscale,84058.0
41043.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.557439804077148,Pete Ashdown (Dem),Male,White,40-44,Something else,Moderate,$30k-$50k,No,No,Somewhat approve,Somewhat disapprove,Somewhat disapprove,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Approve,Disapprove,Disapprove,All others,Single men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
41045.0, Utah,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.17919957637787,Pete Ashdown (Dem),Male,White,40-44,Independent,Moderate,$200k or more,Yes,No,Strongly disapprove,Somewhat disapprove,Strongly disapprove,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Disapprove,Disapprove,Disapprove,All others,Married men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0
41051.0, Utah,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.981769204139709,Pete Ashdown (Dem),Female,White,50-59,Democratic,Moderate,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,Suburb,Urban,Urban Core,Very upscale,84108.0
41061.0, Utah,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957085013389587,Orrin Hatch (Rep),Female,White,30-39,Republican,Conservative,$75k-$100k,Yes,No,Strongly approve,Somewhat approve,Strongly Approve,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,Suburbs,Suburbs,2.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,84093.0
41062.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.557439804077148,Pete Ashdown (Dem),Male,White,50-59,Democratic,Liberal,Under $15k,No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
41067.0, Utah,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.64689028263092,Orrin Hatch (Rep),Female,White,50-59,Independent,Moderate,$50k-$75k,No,No,Somewhat disapprove,Somewhat approve,Somewhat disapprove,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Approve,Disapprove,All others,Single women,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Very upscale,84058.0
41076.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.557439804077148,Pete Ashdown (Dem),Male,White,40-44,Independent,Moderate,$75k-$100k,Yes,No,Somewhat approve,Somewhat approve,Somewhat disapprove,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,Disapprove,All others,Married men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
41083.0, Utah,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957085013389587,Orrin Hatch (Rep),Female,White,45-49,Republican,Conservative,$30k-$50k,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White female,White female,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,Suburbs,Suburbs,2.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,84093.0
41097.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.5355104804039,Pete Ashdown (Dem),Female,White,50-59,Democratic,Moderate,Under $15k,No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
41098.0, Utah,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.34627497196198,Pete Ashdown (Dem),Female,Asian,18-24,Democratic,Liberal,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single women,Asian,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0
41104.0, Utah,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.981769204139709,Pete Ashdown (Dem),Female,White,50-59,Democratic,Moderate,$150k-$200k,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,Suburb,Urban,Urban Core,Very upscale,84108.0
41107.0, Utah,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.713404536247253,Orrin Hatch (Rep),Male,White,65-74,Democratic,Moderate,$75k-$100k,Yes,No,No answer,Strongly approve,Somewhat approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,No answer,Approve,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Very upscale,84058.0
41113.0, Utah,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05549395084381,Orrin Hatch (Rep),Male,White,65-74,Republican,Conservative,$100k-$150k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Approve,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,2.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,84093.0
41134.0, Utah,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.673380613327026,Orrin Hatch (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Somewhat approve,Somewhat approve,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Very upscale,84058.0
41137.0, Utah,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.981769204139709,Pete Ashdown (Dem),Female,Asian,50-59,Democratic,Moderate,$75k-$100k,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,Asian,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,Suburb,Urban,Urban Core,Very upscale,84108.0
41138.0, Utah,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.996277928352356,Orrin Hatch (Rep),Male,Other,30-39,Republican,Conservative,$100k-$150k,Yes,No,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Non-white male,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Disapprove,Disapprove,Disapprove,All others,Married men,Other,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0
41141.0, Utah,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957085013389587,Orrin Hatch (Rep),Female,White,50-59,Independent,Moderate,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,White,Suburbs,Suburbs,2.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,84093.0
41167.0, Utah,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.64689028263092,Orrin Hatch (Rep),Female,White,40-44,Republican,Conservative,$200k or more,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,West/Provo Area,Suburb,Urban,Urban Core,Very upscale,84058.0
41171.0, Utah,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957085013389587,Orrin Hatch (Rep),Female,White,50-59,Republican,Conservative,$75k-$100k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,Suburbs,Suburbs,2.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,84093.0
41175.0, Utah,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.16691160202026,Orrin Hatch (Rep),Female,White,18-24,Republican,Conservative,$30k-$50k,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White female,White female,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,Rural,Small Cities/Rural,1.0,Strong Republican,West/Provo Area,Extremely Low Density Rural,Rural,Rural,Downscale,84311.0
41177.0, Utah,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957085013389587,Orrin Hatch (Rep),Female,White,50-59,Republican,Moderate,$50k-$75k,Yes,No,Strongly approve,Somewhat approve,Somewhat approve,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0
41182.0, Utah,6.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.3243807554245,Orrin Hatch (Rep),Female,Other,18-24,Republican,Moderate,$30k-$50k,No,No,Somewhat approve,Strongly approve,Somewhat disapprove,Non-white female,Non-white,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Approve,Approve,Disapprove,All others,Single women,Other,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0
41186.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.532647490501404,Pete Ashdown (Dem),Male,,65-74,,Moderate,$30k-$50k,,,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,,,60 or over,65 or over,65 or over,60 or over,,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,,,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
41194.0, Utah,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957085013389587,Orrin Hatch (Rep),Female,White,40-44,Republican,Conservative,$200k or more,Yes,No,Somewhat approve,Strongly approve,Somewhat disapprove,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Disapprove,Married women,Married women,White,Suburbs,Suburbs,2.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,84093.0
41205.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.557439804077148,Pete Ashdown (Dem),Male,Other,40-44,Democratic,Moderate,$75k-$100k,Yes,No,Somewhat approve,Somewhat disapprove,Somewhat approve,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Approve,Disapprove,Approve,All others,Married men,Other,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
41206.0, Utah,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.04012298583984,Pete Ashdown (Dem),Female,Hispanic/Latino,60-64,,Liberal,$200k or more,No,Yes,Strongly disapprove,Strongly disapprove,Strongly disapprove,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,,$50k or more,$100k or more,Disapprove,Disapprove,Disapprove,All others,Single women,American Indian,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,Suburb,Urban,Urban Core,Very upscale,84108.0
41214.0, Utah,6.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06482529640198,Orrin Hatch (Rep),Female,,75 or over,Republican,Conservative,,Yes,No,Strongly approve,Strongly approve,Somewhat approve,,,60 or over,65 or over,65 or over,60 or over,Republican,,,Approve,Approve,Approve,Married women,Married women,,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0
41217.0, Utah,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05549395084381,Orrin Hatch (Rep),Male,White,60-64,Independent,Conservative,$50k-$75k,Yes,No,Strongly approve,Strongly approve,Strongly Approve,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0
41222.0, Utah,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957085013389587,Orrin Hatch (Rep),Female,White,50-59,Republican,Moderate,$200k or more,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Approve,Married women,Married women,White,Suburbs,Suburbs,2.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,84093.0
41227.0, Utah,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13667571544647,Orrin Hatch (Rep),Female,White,30-39,Republican,Conservative,$75k-$100k,Yes,No,Strongly approve,Somewhat approve,Somewhat approve,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
41232.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.557439804077148,Pete Ashdown (Dem),Male,Other,50-59,Something else,,,Yes,,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,,,Disapprove,Disapprove,Disapprove,All others,Married men,Other,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
41245.0, Utah,4.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.861118018627167,Orrin Hatch (Rep),Female,White,50-59,Republican,,,Yes,No,Somewhat approve,No answer,Somewhat approve,White female,White female,45-59,50-64,18-64,30-59,Republican,,,Approve,No answer,Approve,Married women,Married women,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0
41248.0, Utah,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08271622657776,Pete Ashdown (Dem),Male,White,75 or over,Something else,Liberal,$30k-$50k,No,No,Strongly approve,Strongly disapprove,Strongly disapprove,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Approve,Disapprove,Disapprove,All others,Single men,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,Suburb,Urban,Urban Core,Very upscale,84108.0
41249.0, Utah,6.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.3243807554245,Orrin Hatch (Rep),Female,White,18-24,Republican,Moderate,$30k-$50k,No,No,Somewhat approve,Somewhat approve,Somewhat approve,White female,White female,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,All others,Single women,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0
41252.0, Utah,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957085013389587,Orrin Hatch (Rep),Female,White,50-59,Republican,Moderate,$200k or more,Yes,No,Somewhat approve,Somewhat approve,Strongly disapprove,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Disapprove,Married women,Married women,White,Suburbs,Suburbs,2.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,84093.0
41253.0, Utah,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.25355052947998,Orrin Hatch (Rep),Male,White,65-74,Independent,Liberal,$15k-$30k,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Approve,Approve,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
41254.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.488831996917725,Did not vote,Female,White,30-39,Something else,Conservative,Under $15k,Yes,No,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
41259.0, Utah,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.996277928352356,Orrin Hatch (Rep),Male,White,45-49,Democratic,Moderate,$75k-$100k,Yes,No,Somewhat approve,Somewhat approve,Somewhat disapprove,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Approve,Approve,Disapprove,All others,Married men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0
41275.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.689887464046478,Other,Female,White,50-59,Something else,Liberal,$15k-$30k,No,No,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
41277.0, Utah,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.3334203958511401,Pete Ashdown (Dem),Female,White,30-39,Democratic,Liberal,$75k-$100k,Yes,No,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
41278.0, Utah,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.996277928352356,Orrin Hatch (Rep),Male,White,40-44,Republican,Conservative,$75k-$100k,Yes,No,Strongly approve,Somewhat approve,Somewhat approve,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,2.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,84093.0
41285.0, Utah,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08271622657776,Pete Ashdown (Dem),Male,White,75 or over,Democratic,Moderate,$15k-$30k,No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single men,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Salt Lake County,Suburb,Urban,Urban Core,Very upscale,84108.0
41287.0, Utah,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.996277928352356,Orrin Hatch (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,Yes,No,Somewhat approve,Strongly approve,Somewhat approve,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0
41288.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.47096773982048,Orrin Hatch (Rep),Male,White,30-39,Republican,Conservative,$100k-$150k,Yes,No,Somewhat approve,Strongly approve,Somewhat approve,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
41301.0, Utah,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18322288990021,Orrin Hatch (Rep),Male,White,45-49,Republican,Conservative,$75k-$100k,Yes,No,Strongly approve,Strongly approve,Strongly disapprove,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Disapprove,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
41303.0, Utah,4.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.861118018627167,Orrin Hatch (Rep),Female,White,50-59,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0
41306.0, Utah,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05549395084381,Orrin Hatch (Rep),Male,White,60-64,Independent,Conservative,$150k-$200k,Yes,No,Somewhat approve,Somewhat disapprove,Strongly disapprove,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,Approve,Disapprove,Disapprove,All others,Married men,White,Suburbs,Suburbs,2.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,84093.0
41308.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.47096773982048,Orrin Hatch (Rep),Male,White,40-44,Republican,Conservative,$50k-$75k,Yes,No,Somewhat approve,Strongly approve,Somewhat approve,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
41321.0, Utah,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18322288990021,Orrin Hatch (Rep),Male,White,45-49,Republican,Conservative,$75k-$100k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
41323.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.537697017192841,Orrin Hatch (Rep),Female,White,18-24,Republican,Conservative,Under $15k,No,No,Somewhat approve,Somewhat approve,Somewhat approve,White female,White female,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,All others,Single women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
41326.0, Utah,6.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.16002249717712,Orrin Hatch (Rep),Male,White,45-49,Republican,Conservative,$75k-$100k,,No,Somewhat approve,Strongly approve,No Answer,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,No Answer,All others,,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0
41329.0, Utah,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.996277928352356,Orrin Hatch (Rep),Male,White,50-59,Republican,Conservative,$100k-$150k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,2.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,84093.0
