ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNE06,GOVNE06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,BRNAGAIN,LATINO,BUSH4,IRAQWAR,HAGELPRS,FORBUSHS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,WHTEVANG,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
37830.0, Nebraska,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.23987340927124,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,50-59,Independent,Conservative,$75k-$100k,No,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale
37836.0, Nebraska,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.21660947799683,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,25-29,Republican,,$30k-$50k,Yes,No,Strongly approve,Strongly approve,No,To express support for George W Bush,Offered a chance to apply for legal status,White male,White male,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
37841.0, Nebraska,68.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.934228181838989,,Dave Heineman (Rep),Female,White,18-24,Something else,Conservative,$200k or more,No,No,Strongly disapprove,Somewhat disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
37858.0, Nebraska,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.844555735588074,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,50-59,Republican,Conservative,$50k-$75k,Yes,No,Somewhat approve,Somewhat approve,No,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
37864.0, Nebraska,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00059962272644,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,45-49,Republican,Conservative,,Yes,No,Strongly approve,Strongly approve,No,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Republican,,,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Upscale
37868.0, Nebraska,49.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03338694572449,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,50-59,Republican,Moderate,,No,No,Somewhat disapprove,Somewhat disapprove,No Answer,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,,,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Congressional District 1,Suburb,Urban,Urban Core,Very upscale
37871.0, Nebraska,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.934228181838989,,Dave Heineman (Rep),Female,White,18-24,Republican,Conservative,$30k-$50k,No,No,Somewhat disapprove,Somewhat approve,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,All others,Disapprove,Approve,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale
37875.0, Nebraska,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06964576244354,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,25-29,Something else,Conservative,$15k-$30k,Yes,No,Somewhat approve,Somewhat approve,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale
37885.0, Nebraska,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.880748867988586,Ben Nelson (Dem),David Hahn (Dem),Female,,65-74,Democratic,Conservative,$30k-$50k,Yes,,Strongly disapprove,Strongly disapprove,No,George W Bush was not a factor,Deported to the country they came from,,,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
37886.0, Nebraska,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.20083522796631,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,45-49,Republican,Moderate,$75k-$100k,No,No,Strongly approve,Strongly approve,No,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
37888.0, Nebraska,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.931043565273285,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,40-44,Republican,Conservative,$75k-$100k,Yes,No,Somewhat approve,Somewhat approve,No Answer,To express support for George W Bush,Deported to the country they came from,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
37903.0, Nebraska,68.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.10980641841888,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,30-39,Republican,Moderate,$75k-$100k,No,No,Somewhat approve,Somewhat disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Disapprove,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
37905.0, Nebraska,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.844555735588074,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,50-59,Republican,Conservative,$50k-$75k,Yes,No,Somewhat approve,Somewhat approve,No Answer,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
37913.0, Nebraska,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.04864513874054,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,60-64,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Somewhat approve,No,To express support for George W Bush,Deported to the country they came from,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale
37919.0, Nebraska,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.762549579143524,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,30-39,Republican,Moderate,$50k-$75k,No,No,Somewhat approve,Strongly approve,No Answer,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Upscale
37920.0, Nebraska,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.985082030296326,Ben Nelson (Dem),David Hahn (Dem),Female,White,65-74,Democratic,Moderate,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,No,To express opposition to George W Bush,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
37922.0, Nebraska,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.87021940946579,Ben Nelson (Dem),David Hahn (Dem),Female,White,50-59,Democratic,Moderate,$100k-$150k,No,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale
37926.0, Nebraska,49.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.161536693573,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,25-29,Republican,Conservative,$30k-$50k,Yes,No,Strongly approve,Strongly approve,No,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Congressional District 1,Suburb,Urban,Urban Core,Very upscale
37932.0, Nebraska,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00169861316681,Ben Nelson (Dem),David Hahn (Dem),Male,Hispanic/Latino,30-39,Democratic,Liberal,$30k-$50k,No,Yes,Somewhat approve,Somewhat disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Approve,Disapprove,Hispanic/Latino,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
37942.0, Nebraska,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.996578454971313,Ben Nelson (Dem),David Hahn (Dem),Female,White,25-29,Democratic,Moderate,$30k-$50k,No,No,Somewhat disapprove,Somewhat disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
37945.0, Nebraska,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.931043565273285,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,40-44,Republican,Moderate,$200k or more,No,No,Strongly approve,Strongly approve,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
37946.0, Nebraska,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.956055700778961,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,18-24,Republican,Conservative,Under $15k,No,No,Somewhat disapprove,Somewhat approve,No,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,All others,Disapprove,Approve,White,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
37952.0, Nebraska,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.04498100280762,Ben Nelson (Dem),David Hahn (Dem),Male,White,65-74,Republican,Conservative,$15k-$30k,Yes,No,Somewhat disapprove,Strongly disapprove,No,To express opposition to George W Bush,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
37956.0, Nebraska,68.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.971577763557434,Other,Dave Heineman (Rep),Female,White,75 or over,Republican,Moderate,Under $15k,No,No,Somewhat disapprove,Somewhat disapprove,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
37962.0, Nebraska,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11240923404694,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,75 or over,Republican,Conservative,$30k-$50k,Yes,No,Strongly approve,Somewhat approve,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale
37971.0, Nebraska,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.923134028911591,Ben Nelson (Dem),David Hahn (Dem),Male,White,50-59,Democratic,Liberal,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale
37984.0, Nebraska,49.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.914077818393707,Ben Nelson (Dem),,Female,White,65-74,Republican,Conservative,$30k-$50k,No,No,Strongly approve,Somewhat approve,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Congressional District 1,Suburb,Urban,Urban Core,Very upscale
37985.0, Nebraska,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05508673191071,Pete Ricketts (Rep),David Hahn (Dem),Male,White,50-59,Republican,Conservative,$50k-$75k,Yes,No,Somewhat approve,Strongly approve,No Answer,To express support for George W Bush,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
37986.0, Nebraska,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.89590984582901,Pete Ricketts (Rep),Dave Heineman (Rep),Male,Hispanic/Latino,30-39,Democratic,Moderate,$50k-$75k,No,Yes,Strongly disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
37989.0, Nebraska,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.88762378692627,Ben Nelson (Dem),David Hahn (Dem),Female,White,50-59,Democratic,Liberal,$30k-$50k,No,No,Somewhat disapprove,Strongly approve,No Answer,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Approve,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
37990.0, Nebraska,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0576810836792,Ben Nelson (Dem),Dave Heineman (Rep),Female,,75 or over,Independent,Moderate,Under $15k,No,No,Somewhat approve,Somewhat disapprove,No,George W Bush was not a factor,Offered a chance to apply for legal status,,,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,All others,Approve,Disapprove,,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
38007.0, Nebraska,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.877675533294678,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,50-59,Republican,Conservative,$30k-$50k,Yes,No,Strongly approve,Strongly approve,No,To express support for George W Bush,No answer,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
38019.0, Nebraska,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.07472240924835,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,40-44,Democratic,Moderate,$100k-$150k,Yes,No,Strongly disapprove,Somewhat approve,No Answer,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,White Evangelical Born Again Christians,Disapprove,Approve,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
38023.0, Nebraska,68.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11771774291992,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,30-39,Independent,Moderate,$100k-$150k,No,,Somewhat approve,Somewhat approve,No Answer,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,All others,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
38024.0, Nebraska,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.898642420768738,Ben Nelson (Dem),David Hahn (Dem),Female,White,30-39,Independent,Moderate,$50k-$75k,No,No,Strongly disapprove,Somewhat disapprove,Yes,To express opposition to George W Bush,Deported to the country they came from,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
38033.0, Nebraska,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1693367958068799,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,75 or over,Democratic,Liberal,$15k-$30k,,No,Strongly disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale
38038.0, Nebraska,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.943244576454163,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,50-59,Independent,Moderate,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,No,George W Bush was not a factor,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Upscale
38044.0, Nebraska,49.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03338694572449,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,50-59,Democratic,Moderate,$75k-$100k,No,No,Somewhat approve,Somewhat approve,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Congressional District 1,Suburb,Urban,Urban Core,Very upscale
38045.0, Nebraska,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14332175254822,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,50-59,Republican,Moderate,$200k or more,No,No,Somewhat approve,Somewhat approve,No,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
38046.0, Nebraska,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13579642772675,Ben Nelson (Dem),David Hahn (Dem),Female,White,45-49,Democratic,Liberal,$15k-$30k,Yes,No,Somewhat disapprove,Somewhat disapprove,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale
38056.0, Nebraska,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14007210731506,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,30-39,Republican,Conservative,$30k-$50k,No,No,Strongly approve,Strongly approve,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,All others,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
38073.0, Nebraska,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03326916694641,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,65-74,Republican,Moderate,$75k-$100k,No,No,Strongly approve,Strongly approve,No,To express support for George W Bush,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
38078.0, Nebraska,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.731632828712463,Ben Nelson (Dem),David Hahn (Dem),Female,Black,65-74,Democratic,Moderate,$100k-$150k,,No,Strongly disapprove,Strongly disapprove,No Answer,To express opposition to George W Bush,Deported to the country they came from,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
38082.0, Nebraska,68.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11771774291992,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,45-49,Republican,Conservative,$100k-$150k,Yes,No,Somewhat approve,Somewhat approve,No,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
38089.0, Nebraska,49.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.20797383785248,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,60-64,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Strongly approve,No,To express support for George W Bush,Deported to the country they came from,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Congressional District 1,Suburb,Urban,Urban Core,Very upscale
38090.0, Nebraska,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.943244576454163,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,50-59,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Somewhat approve,No,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Upscale
38091.0, Nebraska,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.32311081886292,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,25-29,Independent,Liberal,$50k-$75k,No,No,Somewhat approve,Somewhat approve,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale
38092.0, Nebraska,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05717647075653,Ben Nelson (Dem),David Hahn (Dem),Male,White,25-29,Democratic,Liberal,$15k-$30k,No,No,Somewhat disapprove,Somewhat disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
38097.0, Nebraska,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.10980641841888,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,40-44,Republican,Conservative,$100k-$150k,No,No,Strongly approve,Strongly approve,Yes,George W Bush was not a factor,Deported to the country they came from,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale
38113.0, Nebraska,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.2128427028656,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,50-59,Republican,Conservative,$200k or more,No,No,Somewhat approve,Somewhat approve,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
