ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUVT06,SENVT06,GOVVT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,BUSH4,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,STECVT,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
28726.0, Vermont,79.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.0022444725036599,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,65-74,,,,,Strongly disapprove,,,,,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,Disapprove,,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
28734.0, Vermont,80.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.947777450084686,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Male,,65-74,Independent,Moderate,$75k-$100k,College graduate,Strongly disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,,,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
28737.0, Vermont,57.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.21465945243835,Peter Welch (Dem),Other,Cris Ericson (Ind),Male,White,50-59,Independent,Moderate,Under $15k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
28738.0, Vermont,75.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06043887138367,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Male,,50-59,Independent,Moderate,$30k-$50k,Some college or associate degree,Strongly disapprove,Strongly approve,Extremely important,Extremely important,Extremely important,Good,Excellent/Good,To express opposition to George W Bush,,,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Approve,,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
28741.0, Vermont,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.34082472324371,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,50-59,Republican,Conservative,$75k-$100k,High school graduate,Strongly approve,Strongly approve,Extremely important,Extremely important,Extremely important,Good,Excellent/Good,To express support for George W Bush,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Downscale
28754.0, Vermont,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.91430127620697,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,45-49,Independent,Moderate,$50k-$75k,Some college or associate degree,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,No Answer,No Answer,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
28765.0, Vermont,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.26350736618042,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,65-74,Democratic,Liberal,$100k-$150k,College graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Upscale
28769.0, Vermont,79.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14560770988464,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,45-49,Independent,Moderate,$100k-$150k,Some college or associate degree,Somewhat approve,Somewhat approve,Not at all important,Not at all important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Did not graduate from college,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
28775.0, Vermont,51.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.33496975898743,Peter Welch (Dem),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,75 or over,Republican,Moderate,,College graduate,Somewhat approve,Somewhat approve,Somewhat important,Extremely important,Extremely important,Good,Excellent/Good,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,College graduate,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
28787.0, Vermont,42.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.947576642036438,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,60-64,Democratic,Liberal,$50k-$75k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
28795.0, Vermont,75.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.39575290679932,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,60-64,Independent,Conservative,,Some college or associate degree,Somewhat approve,Strongly approve,Not at all important,Not at all important,Extremely important,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,,,Did not graduate from college,At least some college,Approve,Approve,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
28810.0, Vermont,57.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.52518451213837,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,75 or over,Independent,,,High school graduate,No answer,No answer,No answer,No answer,No answer,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Did not graduate from college,High school graduate or less,No answer,No answer,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
28813.0, Vermont,79.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.869149923324585,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,45-49,Democratic,Moderate,,Some college or associate degree,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Poor,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Democratic,,,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
28822.0, Vermont,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.27328085899353,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,50-59,Republican,Moderate,$30k-$50k,College graduate,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Extremely important,Poor,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,College graduate,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
28832.0, Vermont,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.20512068271637,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,45-49,Independent,Liberal,$75k-$100k,College graduate,Somewhat approve,Somewhat approve,Extremely important,Extremely important,Extremely important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Upscale
28846.0, Vermont,51.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.88254851102829,,Rich Tarrant (Rep),,Male,White,50-59,Democratic,Conservative,Under $15k,High school graduate,Somewhat disapprove,Somewhat disapprove,Extremely important,Extremely important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
28847.0, Vermont,75.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0746465921402,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,30-39,Democratic,Moderate,$75k-$100k,College graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
28850.0, Vermont,79.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.58089804649353,,Did not vote,Cris Ericson (Ind),Female,Hispanic/Latino,60-64,Independent,Moderate,$15k-$30k,Some college or associate degree,Strongly approve,Strongly approve,Somewhat important,Somewhat important,Extremely important,Poor,Not so good/Poor,To express support for George W Bush,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,Hispanic/Latino,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
28854.0, Vermont,57.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.577458500862122,Peter Welch (Dem),Bernie Sanders (Ind),Cris Ericson (Ind),Female,White,65-74,Democratic,,$15k-$30k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
28868.0, Vermont,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.30552935600281,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,75 or over,Republican,Conservative,$15k-$30k,High school graduate,Somewhat disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
28882.0, Vermont,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.515567719936371,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,40-44,Independent,Liberal,Under $15k,College graduate,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Low Density Rural,Rural,Rural,Upscale
28891.0, Vermont,79.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0746465921402,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,40-44,Democratic,Liberal,Under $15k,Some college or associate degree,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
28898.0, Vermont,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31366813182831,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,45-49,Independent,Moderate,$100k-$150k,Some college or associate degree,Somewhat disapprove,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Did not graduate from college,At least some college,Disapprove,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Upscale
28908.0, Vermont,75.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.32103681564331,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,65-74,Republican,Moderate,$75k-$100k,Some college or associate degree,Strongly approve,Somewhat approve,Somewhat important,Extremely important,Extremely important,Good,Excellent/Good,To express support for George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
28913.0, Vermont,22.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.869149923324585,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,45-49,Democratic,Liberal,$30k-$50k,Postgraduate study,Strongly disapprove,Strongly disapprove,Somewhat important,Not at all important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
28923.0, Vermont,51.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.46826064586639,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,60-64,Republican,Conservative,$30k-$50k,Some college or associate degree,Strongly approve,Strongly approve,Extremely important,Extremely important,Extremely important,Excellent,Excellent/Good,To express support for George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
28926.0, Vermont,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.91430127620697,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,45-49,Independent,Moderate,$15k-$30k,High school graduate,Strongly disapprove,Strongly disapprove,No answer,Somewhat important,Somewhat important,Not so good,Not so good/Poor,No answer,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
28941.0, Vermont,57.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0798380374908398,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,60-64,Independent,Moderate,Under $15k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Poor,Not so good/Poor,To express opposition to George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
28942.0, Vermont,79.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.23920917510986,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,60-64,Something else,Conservative,Under $15k,High school graduate,No answer,Strongly approve,Not at all important,Extremely important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,No answer,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
28946.0, Vermont,22.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.32791423797607,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Male,Black,30-39,Democratic,Moderate,$30k-$50k,Postgraduate study,Somewhat disapprove,Somewhat approve,Not at all important,Not at all important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Approve,Black,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
28968.0, Vermont,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31366813182831,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,50-59,Independent,Moderate,$30k-$50k,College graduate,Somewhat approve,Somewhat approve,Not at all important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Upscale
28974.0, Vermont,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.531921088695526,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,50-59,Independent,Liberal,,Postgraduate study,Strongly disapprove,Strongly disapprove,Somewhat important,Not at all important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,,,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Low Density Rural,Rural,Rural,Upscale
28977.0, Vermont,75.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.44002497196198,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,65-74,Republican,Conservative,$100k-$150k,College graduate,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
28984.0, Vermont,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.27682089805603,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,,65-74,Republican,Conservative,,Some college or associate degree,Somewhat approve,Somewhat approve,Not at all important,Not at all important,No answer,No Answer,No Answer,George W Bush was not a factor,,,60 or over,65 or over,65 or over,60 or over,Republican,,,Did not graduate from college,At least some college,Approve,Approve,,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
28997.0, Vermont,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.552709221839905,Peter Welch (Dem),Bernie Sanders (Ind),,Male,White,30-39,Independent,Conservative,$30k-$50k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,No Answer,No Answer,To express opposition to George W Bush,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Upscale
29000.0, Vermont,79.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.28840517997742,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,50-59,Republican,Conservative,$15k-$30k,High school graduate,Strongly approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
29001.0, Vermont,51.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.30562651157379,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,,Independent,Liberal,Under $15k,Some college or associate degree,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Extremely important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,,,,,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
29011.0, Vermont,42.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.947576642036438,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,65-74,Independent,Moderate,$30k-$50k,High school graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
29018.0, Vermont,22.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.971431612968445,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,60-64,Democratic,Liberal,$200k or more,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
29024.0, Vermont,57.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.840374886989594,Peter Welch (Dem),Bernie Sanders (Ind),Other,Female,White,50-59,Independent,Moderate,$75k-$100k,College graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
29030.0, Vermont,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.42312061786652,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,65-74,Republican,Conservative,$100k-$150k,High school graduate,Strongly approve,Strongly approve,Extremely important,Extremely important,Extremely important,Good,Excellent/Good,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Did not graduate from college,High school graduate or less,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
29032.0, Vermont,75.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.28042304515839,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,65-74,Independent,Moderate,,College graduate,Somewhat disapprove,Somewhat approve,Somewhat important,Somewhat important,Extremely important,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,College graduate,At least some college,Disapprove,Approve,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
29041.0, Vermont,79.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.44002497196198,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,65-74,,,,,Strongly approve,,,,,No Answer,No Answer,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,Approve,,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
29052.0, Vermont,22.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13861262798309,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,25-29,Independent,Liberal,$50k-$75k,College graduate,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
29057.0, Vermont,65.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.44177162647247,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,65-74,,,,,Strongly disapprove,,,,,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,,,,,,Disapprove,,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Very upscale
29071.0, Vermont,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.633711397647858,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,25-29,Democratic,Liberal,$30k-$50k,Some college or associate degree,Somewhat disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Upscale
