ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENWA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,CHILD,LATINO,BUSH4,COUNTACC,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPENVRS,SAFER06,LANDBUSH,ANWRQ,STECWA,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
3495.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.331994652748108,Maria Cantwell (Dem),Female,White,45-49,Independent,Conservative,$15k-$30k,Other Christian,Never,College graduate,No one does,Yes,No,No answer,Somewhat confident,No answer,No answer,Somewhat important,Somewhat important,Somewhat important,Very important,Safer from terrorism,Hurt your state,Oppose,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Never,All others,College graduate,At least some college,No answer,No answer,No answer,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,Suburbs,Suburbs,5.0,Strong Republican,East,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
3496.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.40912556648254,Maria Cantwell (Dem),Male,White,40-44,Democratic,Liberal,$150k-$200k,None,Never,Postgraduate study,No one does,Yes,No,Strongly disapprove,Not very confident,No answer,Strongly approve,Extremely important,Somewhat important,Somewhat important,Extremely important,No Answer,Hurt your state,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,Never,All others,College graduate,At least some college,Disapprove,No answer,Approve,Not very/Not at all confident,No,No,No (no union member in household),All others,Men with children,White,"Cities 50,000-500,000","Cities over 50,000",8.0,Competitive,King County,Suburb,Urban,Urban Core,Very upscale
3497.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.973525941371918,Maria Cantwell (Dem),Female,Other,50-59,Independent,Moderate,$100k-$150k,Protestant,A few times a month,Postgraduate study,"Yes, I do",No,No,Strongly disapprove,Somewhat confident,Send more troops,Strongly disapprove,No answer,Somewhat important,Extremely important,Very important,Less safe from terrorism,Not affected your state,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,Non-White,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others, Women without children,Other,"Cities 10,000-50,000",Small Cities/Rural,4.0,Strong Republican,East,Low Density Rural,Rural,Rural,Very downscale
3498.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.04720783233643,Maria Cantwell (Dem),Female,White,50-59,Democratic,Liberal,$100k-$150k,Protestant,More than once a week,Postgraduate study,No one does,No,No,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,West,Suburb,Rural,Rural,Upscale
3499.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.714837610721588,Maria Cantwell (Dem),Male,White,30-39,Independent,Liberal,$75k-$100k,None,Never,College graduate,No one does,No,No,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,Not at all important,Not at all important,Somewhat important,Somewhat important,Less safe from terrorism,Not affected your state,Oppose,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",8.0,Competitive,King County,High Density Urban,Urban,Urban Core,Very upscale
3500.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.781241059303284,Maria Cantwell (Dem),Female,White,65-74,Democratic,Moderate,$30k-$50k,Protestant,A few times a month,College graduate,No one does,No,No,Strongly disapprove,Very confident,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,Suburbs,Suburbs,3.0,Strong Democratic,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
3501.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.734110772609711,Maria Cantwell (Dem),Male,Hispanic/Latino,45-49,Democratic,Liberal,$75k-$100k,None,Never,College graduate,No one does,Yes,Yes,Strongly disapprove,Not very confident,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Not at all important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Good,Excellent/Good,To express opposition to George W Bush,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,None,Non-White,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others,Men with children,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Democratic,King County,Extremely High Density Urban,Urban,Urban Core,Upscale
3502.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.775461673736572,Mike McGavick (Rep),Male,White,60-64,Republican,Conservative,$200k or more,Mormon/LDS,More than once a week,Postgraduate study,No one does,No,No,Somewhat approve,Somewhat confident,Maintain the same number of troops,Somewhat approve,Not at all important,Somewhat important,Extremely important,Not at all important,Safer from terrorism,Not affected your state,Favor,Excellent,Excellent/Good,George W Bush was not a factor,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,Suburbs,Suburbs,3.0,Strong Democratic,West,Suburb,80s Suburbs,Urban Perimeter,Very upscale
3503.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.3545184135437,Mike McGavick (Rep),Male,White,65-74,Independent,Conservative,$50k-$75k,Catholic,Once a week,College graduate,"Yes, someone else does",No,No,Strongly approve,Somewhat confident,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Extremely important,Very important,Safer from terrorism,No Answer,Favor,Excellent,Excellent/Good,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",All others,Men without children,White,Suburbs,Suburbs,1.0,Strong Democratic,King County,Suburb,70s Suburbs,Urban Perimeter,Very upscale
3504.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.758656799793243,Maria Cantwell (Dem),Female,White,60-64,Independent,Moderate,$75k-$100k,Something else,More than once a week,Postgraduate study,No one does,No,No,Strongly disapprove,Somewhat confident,No answer,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,Less safe from terrorism,No Answer,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Something else,White Something else,Weekly,All others,College graduate,At least some college,Disapprove,No answer,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,"Cities 50,000-500,000","Cities over 50,000",5.0,Strong Republican,East,High Density Urban,Urban,Urban Core,Downscale
3505.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.817360937595367,Mike McGavick (Rep),Female,White,30-39,Republican,Conservative,$50k-$75k,Protestant,More than once a week,Some college or associate degree,No one does,Yes,No,Strongly approve,Very confident,No answer,Somewhat approve,Not at all important,Not at all important,Somewhat important,Somewhat important,Safer from terrorism,No Answer,No Answer,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Approve,No answer,Approve,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Competitive,Urban Puget Sound,Town,Rural,Rural,Upscale
3506.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.00127124786377,Maria Cantwell (Dem),Male,White,65-74,Independent,Moderate,$50k-$75k,Protestant,A few times a month,Postgraduate study,No one does,No,No,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,Somewhat important,No answer,Somewhat important,Very important,Less safe from terrorism,Hurt your state,Oppose,Good,Excellent/Good,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Competitive,Urban Puget Sound,Town,Rural,Rural,Upscale
3507.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.903567671775818,Mike McGavick (Rep),Female,White,60-64,Republican,Conservative,$200k or more,Protestant,More than once a week,Some college or associate degree,"Yes, I do",No,No,Strongly approve,Not very confident,Send more troops,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Safer from terrorism,Helped your state,Favor,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Not very/Not at all confident,Yes,Yes,I am (voter is member),All others, Women without children,White,Rural,Small Cities/Rural,4.0,Strong Republican,East,Extremely Low Density Rural,Rural,Rural,Very downscale
3508.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.22583973407745,Maria Cantwell (Dem),Female,White,50-59,Something else,Liberal,,,A few time a year,Postgraduate study,No one does,No,No,Strongly disapprove,Not very confident,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,,,,,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others, Women without children,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Democratic,King County,Extremely High Density Urban,Urban,Urban Core,Very upscale
3509.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.723163425922394,Maria Cantwell (Dem),Female,,,,,,,No answer,,,,,No answer,,No answer,No answer,No answer,No answer,No answer,No Answer,No Answer,No Answer,No Answer,No Answer,No Answer,No answer,,,,,,,,,,,,No answer,No answer,,,No answer,No answer,No answer,,,,,All others,,,Suburbs,Suburbs,2.0,Competitive,Urban Puget Sound,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
3510.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.14944994449615,Mike McGavick (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,Catholic,More than once a week,Postgraduate study,No one does,Yes,No,Somewhat approve,Not very confident,No answer,Somewhat approve,Not at all important,Somewhat important,Extremely important,Somewhat important,Safer from terrorism,No Answer,Favor,Good,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,No answer,Approve,Not very/Not at all confident,No,No,No (no union member in household),All others,Men with children,White,"Cities 50,000-500,000","Cities over 50,000",5.0,Strong Republican,East,Suburb,Urban,Urban Core,Very upscale
3511.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.7234787940979,Mike McGavick (Rep),Male,White,50-59,Independent,Conservative,,Catholic,A few time a year,College graduate,"Yes, I do",Yes,No,Somewhat disapprove,Somewhat confident,Maintain the same number of troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Less safe from terrorism,Not affected your state,Oppose,Excellent,Excellent/Good,No answer,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,,,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Men with children,White,Suburbs,Suburbs,8.0,Competitive,King County,Suburb,No Answer,High-Growth Suburban Perimeter,Very upscale
3512.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.57240533828735,Mike McGavick (Rep),Male,White,45-49,Republican,Conservative,,Mormon/LDS,More than once a week,College graduate,No one does,Yes,No,Strongly approve,Somewhat confident,Maintain the same number of troops,Somewhat approve,Extremely important,Extremely important,Extremely important,Somewhat important,Safer from terrorism,Not affected your state,Favor,Excellent,Excellent/Good,To express support for George W Bush,White male,White male,45-59,40-49,18-64,30-59,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men with children,White,Suburbs,Suburbs,5.0,Strong Republican,East,Suburb,70s Suburbs,Urban Perimeter,Upscale
3513.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.498401433229446,Mike McGavick (Rep),Male,White,40-44,Independent,Conservative,$50k-$75k,Catholic,A few time a year,College graduate,"Yes, someone else does",Yes,No,Somewhat approve,Somewhat confident,Send more troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,Safer from terrorism,Hurt your state,Favor,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",All others,Men with children,White,Rural,Small Cities/Rural,4.0,Strong Republican,East,Extremely Low Density Rural,Rural,Rural,Downscale
3514.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.695979714393616,Mike McGavick (Rep),Female,White,25-29,Republican,Conservative,$50k-$75k,Protestant,More than once a week,Some college or associate degree,No one does,Yes,No,Strongly approve,Somewhat confident,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Somewhat important,Somewhat important,Safer from terrorism,Not affected your state,Favor,Good,Excellent/Good,To express support for George W Bush,White female,White female,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,Suburbs,Suburbs,9.0,Strong Democratic,Urban Puget Sound,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
3515.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.580161154270172,Maria Cantwell (Dem),Male,White,75 or over,,Liberal,Under $15k,None,No answer,Some college or associate degree,No one does,No,No,Strongly disapprove,,No answer,Strongly disapprove,No answer,No answer,No answer,Extremely important,No Answer,No Answer,Oppose,No Answer,No Answer,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,,Less than $50k,Less than $100k,None,White None,No answer,All others,Did not graduate from college,At least some college,Disapprove,No answer,Disapprove,,No,No,No (no union member in household),All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Democratic,West,High Density Urban,Urban,Urban Core,Very downscale
3516.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.377680838108063,Maria Cantwell (Dem),Female,White,65-74,Democratic,Liberal,$30k-$50k,None,Never,Some college or associate degree,No one does,Yes,No,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,None,White None,Never,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Competitive,Urban Puget Sound,Town,Rural,Rural,Upscale
3517.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.391977965831757,Bruce Guthrie (Lbt),Female,White,75 or over,Republican,Conservative,$30k-$50k,Protestant,A few times a month,High school graduate,No one does,No,No,No answer,Very confident,Withdraw some troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Very important,Safer from terrorism,No Answer,Favor,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,No answer,Withdraw all or some troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,West,Suburb,Rural,Rural,Upscale
3518.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.11038887500763,Mike McGavick (Rep),Male,White,65-74,Republican,Conservative,$30k-$50k,Protestant,More than once a week,College graduate,No one does,No,No,Strongly approve,Very confident,No answer,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Safer from terrorism,Hurt your state,Favor,Good,Excellent/Good,To express support for George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,No answer,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,Rural,Small Cities/Rural,3.0,Strong Democratic,West,Low Density Rural,Rural,Rural,Very downscale
3519.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.503937423229218,Did not vote,Female,White,50-59,,,,,,,,,No,,,,,,,,,,,,,,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,,,,,,,,,,,,,,,,,,,White,Suburbs,Suburbs,3.0,Strong Democratic,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
3520.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.755361676216125,Maria Cantwell (Dem),Female,White,65-74,Democratic,Moderate,$50k-$75k,Protestant,More than once a week,Postgraduate study,No one does,No,No,Strongly disapprove,Very confident,No answer,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Less safe from terrorism,No Answer,Oppose,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,No answer,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,Suburbs,Suburbs,9.0,Strong Democratic,Urban Puget Sound,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
3521.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.67690372467041,Maria Cantwell (Dem),Female,White,45-49,Democratic,Liberal,$100k-$150k,Protestant,A few time a year,High school graduate,No one does,Yes,No,Strongly disapprove,Very confident,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Very important,Less safe from terrorism,No Answer,Oppose,Excellent,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,Suburbs,Suburbs,8.0,Competitive,King County,Suburb,No Answer,High-Growth Suburban Perimeter,Very upscale
3522.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.24916279315948,Mike McGavick (Rep),Female,White,45-49,Something else,Conservative,,Protestant,A few time a year,College graduate,No one does,,No,Somewhat approve,Not at all confident,Send more troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No Answer,Not affected your state,Favor,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Not very/Not at all confident,No,No,No (no union member in household),All others,,White,Suburbs,Suburbs,9.0,Strong Democratic,King County,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Upscale
3523.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.593916058540344,Mike McGavick (Rep),Female,White,40-44,Republican,Conservative,$150k-$200k,Catholic,A few time a year,College graduate,No one does,Yes,No,Somewhat disapprove,Somewhat confident,Maintain the same number of troops,Strongly approve,Somewhat important,Somewhat important,Extremely important,Very important,Safer from terrorism,Helped your state,Favor,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,Suburbs,Suburbs,8.0,Competitive,King County,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
3524.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.837680280208588,Mike McGavick (Rep),Female,White,65-74,Republican,Conservative,$200k or more,Other Christian,Never,College graduate,No one does,No,No,Strongly approve,Not at all confident,Maintain the same number of troops,Strongly approve,Extremely important,Somewhat important,Somewhat important,Not at all important,Safer from terrorism,Not affected your state,Favor,Not so good,Not so good/Poor,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Never,All others,College graduate,At least some college,Approve,Same number or more troops,Approve,Not very/Not at all confident,No,No,No (no union member in household),All others, Women without children,White,Suburbs,Suburbs,9.0,Strong Democratic,West,Suburb,70s Suburbs,Urban Perimeter,Upscale
3525.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.460691034793854,Maria Cantwell (Dem),Female,White,30-39,Democratic,Moderate,$30k-$50k,Other Christian,A few time a year,Some college or associate degree,No one does,Yes,No,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Very important,Less safe from terrorism,Not affected your state,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Democratic,West,Suburb,Urban,Urban Core,Downscale
3526.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.17406344413757,Maria Cantwell (Dem),Female,Other,40-44,Democratic,Liberal,Under $15k,Catholic,A few time a year,Some college or associate degree,No one does,Yes,No,Strongly disapprove,Not very confident,Withdraw some troops,Strongly disapprove,Extremely important,Not at all important,Extremely important,Very important,Less safe from terrorism,Hurt your state,Oppose,Poor,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,Non-White,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),Women with children,Women with children,Other,"Cities 10,000-50,000",Small Cities/Rural,2.0,Competitive,Urban Puget Sound,Town,Rural,Rural,Upscale
3527.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.867148041725159,Mike McGavick (Rep),Female,White,50-59,Independent,Moderate,$30k-$50k,Protestant,Never,Some college or associate degree,No one does,No,No,Somewhat disapprove,Somewhat confident,Withdraw some troops,Somewhat disapprove,Not at all important,No answer,Somewhat important,Somewhat important,Safer from terrorism,No Answer,Favor,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Never,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,"Cities 10,000-50,000",Small Cities/Rural,5.0,Strong Republican,East,Town,Rural,Rural,Downscale
3528.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.1977261304855298,Mike McGavick (Rep),Male,White,60-64,Independent,Liberal,$100k-$150k,Protestant,Never,High school graduate,No one does,No,No,Somewhat approve,Not at all confident,Maintain the same number of troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Safer from terrorism,Not affected your state,Oppose,Poor,Not so good/Poor,George W Bush was not a factor,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Never,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others,Men without children,White,Suburbs,Suburbs,4.0,Strong Republican,East,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
