ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENTX06,GOVTX06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,LATINO,BUSH4,IRAQWAR,TWOWAYGOVTEX,PERRYJOB,PERRJOB2,IMMFENCE,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
21524.0,Texas,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.468900948762894,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,Black,50-59,Democratic,,,High school graduate,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Not at all,Not at all important,Somewhat important,Somewhat important,No answer,No answer,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,,,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Black,English,"Cities over 500,000","Cities over 50,000",30.0,Strong Democratic,Dallas/Fort Worth,Suburb,Urban,Urban Core,Upscale
21544.0,Texas,76.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08440375328064,Kay Bailey Hutchison (Rep),Chris Bell (Dem),Male,White,65-74,Republican,Moderate,$150k-$200k,,No,Somewhat approve,Somewhat approve,,,,,,,,,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,,,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,West,Suburb,Urban,Urban Core,Upscale
21546.0,Texas,76.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08440375328064,Kay Bailey Hutchison (Rep),Chris Bell (Dem),Male,White,65-74,Republican,Moderate,$150k-$200k,,No,Somewhat approve,Somewhat approve,,,,,,,,,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,,,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,West,Suburb,Urban,Urban Core,Upscale
21550.0,Texas,64.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.454781889915466,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Female,White,18-24,Something else,Moderate,$15k-$30k,Some college or associate degree,No,Somewhat approve,Somewhat disapprove,No Answer,Somewhat disapprove,Disapprove,Not much,Somewhat important,Somewhat important,Extremely important,Somewhat important,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Disapprove,White,English,"Cities 10,000-50,000",Small Cities/Rural,23.0,Competitive,West,Extremely Low Density Rural,Rural,Rural,Upscale
21553.0,Texas,44.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.23393034934998,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Female,White,60-64,Republican,Conservative,$100k-$150k,,No,Strongly approve,Somewhat approve,,,,,,,,,Deported to the country they came from,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,,,Approve,Approve,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
21554.0,Texas,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.757071435451508,,Carole Strayhorn (Ind),Female,White,40-44,Democratic,Liberal,$50k-$75k,College graduate,No,Somewhat disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,A great deal,No answer,No answer,No answer,No answer,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,31.0,Strong Republican,South-Central,Low Density Rural,80s Suburbs,Urban Perimeter,Upscale
21568.0,Texas,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.463360339403152,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,50-59,Democratic,Moderate,$50k-$75k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Somewhat disapprove,Disapprove,Somewhat,Extremely important,Somewhat important,Somewhat important,Extremely important,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",32.0,Strong Republican,Dallas/Fort Worth,Suburb,Urban,Urban Core,Very upscale
21574.0,Texas,78.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.07132995128632,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,White,40-44,Republican,,$100k-$150k,College graduate,No,,Somewhat approve,,,,,,,,,,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,,Approve,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
21592.0,Texas,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.589038968086243,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Male,Black,75 or over,Democratic,Conservative,Under $15k,College graduate,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Somewhat,Extremely important,Extremely important,Extremely important,Extremely important,Deported to the country they came from,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Black,English,"Cities over 500,000","Cities over 50,000",30.0,Strong Democratic,Dallas/Fort Worth,Suburb,Urban,Urban Core,Upscale
21593.0,Texas,89.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06168878078461,Kay Bailey Hutchison (Rep),Chris Bell (Dem),Female,White,50-59,Independent,Moderate,$75k-$100k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Somewhat disapprove,Disapprove,Not much,Extremely important,Somewhat important,Extremely important,Somewhat important,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",10.0,Strong Republican,South-Central,High Density Urban,Urban,Urban Core,Very upscale
21603.0,Texas,83.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.825059354305267,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),Male,White,40-44,Republican,Conservative,$30k-$50k,Postgraduate study,No,,Somewhat approve,,,,,,,,,,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,College graduate,At least some college,,Approve,White,English,Suburbs,Suburbs,26.0,Strong Republican,Dallas/Fort Worth,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
21604.0,Texas,21.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.753388583660126,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),Male,Black,50-59,Democratic,Conservative,$30k-$50k,Some college or associate degree,No,Strongly disapprove,Somewhat approve,Chris Bell (Dem),Somewhat approve,Approve,A great deal,Somewhat important,Extremely important,Extremely important,Extremely important,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Approve,Black,English,"Cities 10,000-50,000",Small Cities/Rural,26.0,Strong Republican,East,Low Density Rural,Rural,Rural,Downscale
21623.0,Texas,91.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.732204973697662,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,50-59,Republican,Conservative,$50k-$75k,,No,Strongly approve,Strongly approve,,,,,,,,,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,,,Approve,Approve,White,English,Suburbs,Suburbs,21.0,Strong Republican,South-Central,Suburb,80s Suburbs,Urban Perimeter,Very upscale
21624.0,Texas,64.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.561990320682526,,Kinky Friedman (Ind),Male,White,25-29,Independent,Liberal,$30k-$50k,College graduate,No,Strongly disapprove,Strongly disapprove,Would not have voted for governor,Strongly disapprove,Disapprove,Somewhat,No answer,No answer,No answer,No answer,Deported to the country they came from,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities 10,000-50,000",Small Cities/Rural,23.0,Competitive,West,Extremely Low Density Rural,Rural,Rural,Upscale
21632.0,Texas,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.858920097351074,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),Male,White,40-44,Independent,Moderate,$75k-$100k,College graduate,No,Somewhat disapprove,Strongly disapprove,Chris Bell (Dem),Somewhat approve,Approve,Somewhat,Somewhat important,Extremely important,Extremely important,Extremely important,Offered a chance to apply for legal status,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,31.0,Strong Republican,South-Central,Low Density Rural,80s Suburbs,Urban Perimeter,Upscale
21648.0,Texas,21.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.28742003440857,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,White,75 or over,,,,,No,Strongly approve,,,Somewhat approve,Approve,Somewhat,,,,,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,Approve,,White,English,"Cities 10,000-50,000",Small Cities/Rural,26.0,Strong Republican,East,Low Density Rural,Rural,Rural,Downscale
21649.0,Texas,52.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.63341379165649,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,60-64,Republican,Conservative,$150k-$200k,,No,Strongly approve,Strongly approve,,,,,,,,,Deported to the country they came from,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,,,Approve,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,Houston,Suburb,70s Suburbs,Urban Perimeter,Upscale
21682.0,Texas,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.840542018413544,Kay Bailey Hutchison (Rep),Chris Bell (Dem),Male,Black,50-59,Democratic,Conservative,$100k-$150k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Somewhat disapprove,Disapprove,Not at all,Not at all important,Somewhat important,Somewhat important,Not at all important,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Did not graduate from college,At least some college,Disapprove,Disapprove,Black,English,"Cities over 500,000","Cities over 50,000",30.0,Strong Democratic,Dallas/Fort Worth,Suburb,Urban,Urban Core,Upscale
21692.0,Texas,64.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.454781889915466,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Female,White,25-29,Independent,Moderate,$30k-$50k,Postgraduate study,No,Somewhat approve,Strongly disapprove,Would not have voted for governor,Strongly disapprove,Disapprove,A great deal,Somewhat important,Extremely important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Approve,Disapprove,White,English,"Cities 10,000-50,000",Small Cities/Rural,23.0,Competitive,West,Extremely Low Density Rural,Rural,Rural,Upscale
21694.0,Texas,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.463360339403152,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,50-59,Something else,Moderate,Under $15k,Postgraduate study,No,Somewhat approve,Somewhat approve,Chris Bell (Dem),Somewhat disapprove,Disapprove,Somewhat,Not at all important,Not at all important,Extremely important,Somewhat important,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",32.0,Strong Republican,Dallas/Fort Worth,Suburb,Urban,Urban Core,Very upscale
21695.0,Texas,44.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.440791368484497,Kay Bailey Hutchison (Rep),Other,Male,White,45-49,Democratic,Moderate,$75k-$100k,,No,Strongly approve,Somewhat approve,,,,,,,,,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Approve,Approve,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
21724.0,Texas,78.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.00436425209045,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,40-44,Republican,Moderate,,Some college or associate degree,No,,No answer,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Republican,,,Did not graduate from college,At least some college,,No answer,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
21729.0,Texas,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08260488510132,,Rick Perry (Rep),Male,White,60-64,Republican,Moderate,$50k-$75k,College graduate,No,Somewhat approve,Somewhat approve,Rick Perry (Rep),Strongly approve,Approve,Somewhat,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Deported to the country they came from,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,31.0,Strong Republican,South-Central,Low Density Rural,80s Suburbs,Urban Perimeter,Upscale
21742.0,Texas,76.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11138641834259,Did not vote,Did not vote,Male,White,65-74,Independent,Conservative,$100k-$150k,,No,Strongly disapprove,Somewhat disapprove,,,,,,,,,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,,,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,West,Suburb,Urban,Urban Core,Upscale
21749.0,Texas,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.964480221271515,Kay Bailey Hutchison (Rep),Chris Bell (Dem),Female,Black,60-64,Something else,Moderate,$75k-$100k,College graduate,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Somewhat,Extremely important,Somewhat important,Extremely important,Extremely important,Deported to the country they came from,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Black,English,"Cities over 500,000","Cities over 50,000",30.0,Strong Democratic,Dallas/Fort Worth,Suburb,Urban,Urban Core,Upscale
21775.0,Texas,64.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.426213443279266,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Female,White,30-39,Republican,Conservative,,Postgraduate study,No,Somewhat disapprove,Somewhat disapprove,Rick Perry (Rep),Somewhat disapprove,Disapprove,Not much,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Republican,,,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities 10,000-50,000",Small Cities/Rural,23.0,Competitive,West,Extremely Low Density Rural,Rural,Rural,Upscale
21817.0,Texas,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.803636848926544,Other,Chris Bell (Dem),Female,Black,45-49,Democratic,Moderate,$50k-$75k,,No,Somewhat disapprove,Somewhat approve,Chris Bell (Dem),Somewhat disapprove,Disapprove,Somewhat,Somewhat important,Extremely important,Extremely important,Somewhat important,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Disapprove,Approve,Black,English,"Cities over 500,000","Cities over 50,000",30.0,Strong Democratic,Dallas/Fort Worth,Suburb,Urban,Urban Core,Upscale
21820.0,Texas,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.49286624789238,Other,Carole Strayhorn (Ind),Male,White,40-44,Independent,Conservative,$50k-$75k,College graduate,No,Strongly disapprove,Strongly disapprove,Would not have voted for governor,No Answer,No Answer,Not much,Extremely important,Extremely important,Extremely important,Extremely important,Deported to the country they came from,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,31.0,Strong Republican,South-Central,Low Density Rural,80s Suburbs,Urban Perimeter,Upscale
21821.0,Texas,91.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.955940008163452,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,White,75 or over,Republican,Conservative,$100k-$150k,,No,Somewhat approve,Somewhat approve,,,,,,,,,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,,,Approve,Approve,White,English,Suburbs,Suburbs,21.0,Strong Republican,South-Central,Suburb,80s Suburbs,Urban Perimeter,Very upscale
21823.0,Texas,52.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.61875855922699,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Male,White,30-39,Independent,Conservative,$15k-$30k,,No,Somewhat disapprove,Somewhat approve,,,,,,,,,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,Disapprove,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,Houston,Suburb,70s Suburbs,Urban Perimeter,Upscale
21834.0,Texas,64.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.454631149768829,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Male,White,50-59,Republican,Conservative,$30k-$50k,Some college or associate degree,No,Strongly approve,Strongly approve,Would not have voted for governor,Somewhat approve,Approve,A great deal,Not at all important,Extremely important,Extremely important,Extremely important,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities 10,000-50,000",Small Cities/Rural,23.0,Competitive,West,Extremely Low Density Rural,Rural,Rural,Upscale
21858.0,Texas,78.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.888389647006989,Other,Other,Male,White,65-74,Independent,Conservative,$150k-$200k,Postgraduate study,No,,Somewhat approve,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,,Approve,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
21861.0,Texas,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.577711343765259,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Male,Black,60-64,Democratic,Moderate,$30k-$50k,High school graduate,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Somewhat,Extremely important,Extremely important,Extremely important,Extremely important,Offered a chance to apply for legal status,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Black,English,"Cities over 500,000","Cities over 50,000",32.0,Strong Republican,Dallas/Fort Worth,Suburb,Urban,Urban Core,Very upscale
21896.0,Texas,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.00383865833282,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,White,18-24,Republican,,$30k-$50k,College graduate,No,Somewhat approve,Strongly disapprove,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,College graduate,At least some college,Approve,Disapprove,White,English,Suburbs,Suburbs,31.0,Strong Republican,South-Central,Low Density Rural,80s Suburbs,Urban Perimeter,Upscale
21916.0,Texas,64.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.46346175670624,Kay Bailey Hutchison (Rep),Did not vote,Male,White,60-64,Republican,Conservative,$30k-$50k,Some college or associate degree,No,Somewhat approve,Strongly approve,Would not have voted for governor,Somewhat approve,Approve,A great deal,Somewhat important,Somewhat important,Somewhat important,Extremely important,Deported to the country they came from,White male,White male,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities 10,000-50,000",Small Cities/Rural,23.0,Competitive,West,Extremely Low Density Rural,Rural,Rural,Upscale
21921.0,Texas,76.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.531895399093628,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Female,White,60-64,Something else,Moderate,$150k-$200k,,No,Strongly disapprove,Strongly disapprove,,,,,,,,,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,,,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,West,Suburb,Urban,Urban Core,Upscale
21943.0,Texas,78.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.00436425209045,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,45-49,Republican,Conservative,$100k-$150k,Some college or associate degree,No,,Somewhat approve,,,,,,,,,,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Did not graduate from college,At least some college,,Approve,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
21971.0,Texas,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.578234851360321,Other,Other,Male,White,25-29,Something else,Moderate,$30k-$50k,High school graduate,No,Strongly disapprove,Strongly disapprove,Would not have voted for governor,Strongly disapprove,Disapprove,Not at all,Extremely important,Not at all important,Extremely important,Not at all important,Offered a chance to apply for legal status,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,English,Suburbs,Suburbs,31.0,Strong Republican,South-Central,Low Density Rural,80s Suburbs,Urban Perimeter,Upscale
21986.0,Texas,52.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.580081760883331,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Female,Hispanic/Latino,30-39,Republican,Liberal,$30k-$50k,,Yes,Strongly approve,Strongly approve,,,,,,,,,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,,,Approve,Approve,Hispanic/Latino,English,Suburbs,Suburbs,2.0,Strong Republican,Houston,Suburb,70s Suburbs,Urban Perimeter,Upscale
21989.0,Texas,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.463360339403152,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,Hispanic/Latino,50-59,Democratic,Moderate,$15k-$30k,Some college or associate degree,Yes,Strongly disapprove,Somewhat disapprove,Chris Bell (Dem),Somewhat disapprove,Disapprove,Not at all,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",32.0,Strong Republican,Dallas/Fort Worth,Suburb,Urban,Urban Core,Very upscale
22021.0,Texas,83.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.07328629493713,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Male,White,30-39,Republican,Conservative,$75k-$100k,Some college or associate degree,No,,Strongly approve,,,,,,,,,,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,,Approve,White,English,Suburbs,Suburbs,26.0,Strong Republican,Dallas/Fort Worth,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
22050.0,Texas,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.710893452167511,,Carole Strayhorn (Ind),Male,,18-24,Independent,Moderate,$15k-$30k,High school graduate,No,No answer,Strongly disapprove,Would not have voted for governor,No Answer,No Answer,No answer,Not at all important,Not at all important,Not at all important,Not at all important,Offered a chance to apply for legal status,,,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,No answer,Disapprove,,English,Suburbs,Suburbs,31.0,Strong Republican,South-Central,Low Density Rural,80s Suburbs,Urban Perimeter,Upscale
22051.0,Texas,78.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.56019973754883,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Male,White,60-64,Democratic,Liberal,$50k-$75k,High school graduate,No,,Strongly disapprove,,,,,,,,,,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,,Disapprove,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
22073.0,Texas,91.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.781024575233459,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,White,30-39,Independent,Conservative,$75k-$100k,,No,Strongly approve,Somewhat approve,,,,,,,,,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,Approve,Approve,White,English,Suburbs,Suburbs,21.0,Strong Republican,South-Central,Suburb,80s Suburbs,Urban Perimeter,Very upscale
22091.0,Texas,76.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18512737751007,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,40-44,Independent,Conservative,$200k or more,,No,Strongly approve,Strongly approve,,,,,,,,,Deported to the country they came from,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,West,Suburb,Urban,Urban Core,Upscale
22124.0,Texas,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.494254797697067,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Male,White,50-59,Democratic,Moderate,$15k-$30k,College graduate,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Not much,Extremely important,Extremely important,Extremely important,Somewhat important,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",32.0,Strong Republican,Dallas/Fort Worth,Suburb,Urban,Urban Core,Very upscale
