ID,WEIGHT,ILDPRS20,BACKSIDE,BEATTRUMPMAR17,CALL,CDNUM,CORONAVIRUSMAR17,CORONAVIRUSMAR17B,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVDEM20,FAVSANDERS,GEOCODE,ISSDEM20B,LATINO,LGBT,MAJCRISISMAR17,MARRIED,NECWORR2,NECWORRY,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRIB,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SATBIDEN20,SATBIDEN20B,SATSANDERS20,SATSANDERS20B,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNFAIRBIDEN20,UNFAIRDEM20,UNFAIRSANDERS20,VOTENOV20,WINORISS20,WORK,WRKWOMEN,WRKWOMEN4,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277279525.0,0.734529376029968,Bernie Sanders,Complete,Joe Biden,,4.0,Very concerned,Concerned,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,1.0,Climate change,No,No,Joe Biden,Yes,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Married women,Support,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Omit,Omit,Yes,Can beat Donald Trump,Yes,Working women,Working women,30-44,30-59,40-44,17-44,17-49,30-44,40-49,60618.0
277279524.0,0.997408807277679,Bernie Sanders,Complete,Bernie Sanders,,5.0,Not too concerned,Not concerned,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,1.0,Climate change,No,No,Bernie Sanders,No,Not worried,Not too worried,Omit,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,Other,American Indian,State questionnaire,Other,Non-white,American Indian,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,All other races,Non married men,Support,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,Yes,Only Biden did,No,Yes,Omit,Yes,All others,Working men,30-44,30-59,40-44,17-44,17-49,30-44,40-49,60625.0
277279523.0,1.20070314407349,Joe Biden,Complete,Joe Biden,,7.0,Very concerned,Concerned,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,2.0,Race relations,No,No,Bernie Sanders,Yes,Worried,Somewhat worried,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,Black women,Married women,Oppose,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,In February,Earlier than that,Earlier than that,Angry,Yes,Both of them,Yes,Yes,Agrees with you on major issues,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60302.0
277279522.0,0.986473619937897,Joe Biden,Complete,Joe Biden,,1.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Biden,Unfavorable,1.0,Income inequality,No,No,Joe Biden,Yes,Worried,Somewhat worried,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissatisfied, but not angry or Angry",Male,Black men,Married men,Oppose,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Agrees with you on major issues,Yes,All others,Working men,45-65,30-59,50-59,45+,50+,45-59,50-64,60619.0
277279521.0,1.18192744255066,Joe Biden,Complete,Joe Biden,,9.0,Very concerned,Concerned,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Both,Favorable,2.0,Health care,No,No,Joe Biden,Yes,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Has the right temperament,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissatisfied, but not angry or Angry",Female,White women,Married women,Support,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60053.0
277279520.0,0.625339806079865,Joe Biden,Complete,Joe Biden,,14.0,Somewhat concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Biden,Unfavorable,3.0,Income inequality,No,No,Joe Biden,Yes,Worried,Very worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Support,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Only Sanders did,Yes,Yes,Can beat Donald Trump,Yes,All others,Working men,65+,60+,65 or over,45+,50+,60+,65+,60134.0
277279519.0,0.715116202831268,Joe Biden,Complete,Joe Biden,,9.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,1.0,Climate change,No,No,Joe Biden,No,Worried,Very worried,Omit,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Omit,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissatisfied, but not angry or Angry",Female,White women,Non married women,Oppose,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Omit,Omit,Omit,Angry,Omit,Omit,Omit,No,Omit,Yes,Working women,Working women,45-65,30-59,50-59,45+,50+,45-59,50-64,60645.0
277279518.0,2.51831150054932,Bernie Sanders,Complete,Bernie Sanders,,4.0,Very concerned,Concerned,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Only Sanders,Favorable,1.0,Climate change,Yes,No,Bernie Sanders,No,Worried,Somewhat worried,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Something else,All others,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,Angry,"Dissatisfied, but not angry or Angry","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,Latino women,Non married women,Support,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,In February,Earlier than that,Earlier than that,Angry,Yes,Only Biden did,No,Yes,Omit,Yes,Working women,Working women,17-29,17-29,25-29,17-44,17-49,17-29,25-29,60609.0
277279517.0,1.05305182933807,Bernie Sanders,Complete,Joe Biden,,7.0,Somewhat concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,1.0,Health care,No,No,Joe Biden,No,Worried,Very worried,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,No,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Non married men,Support,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,"Dissatisfied, but not angry",Omit,Omit,Omit,No,Can beat Donald Trump,Yes,All others,Working men,17-29,17-29,25-29,17-44,17-49,17-29,25-29,60615.0
277279516.0,1.01268923282623,Bernie Sanders,Complete,Bernie Sanders,,3.0,Somewhat concerned,Concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Sanders,Favorable,2.0,Climate change,No,No,Bernie Sanders,No,Worried,Somewhat worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Non married women,Support,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Agrees with you on major issues,Yes,Working women,Working women,17-29,17-29,25-29,17-44,17-49,17-29,25-29,60467.0
277279515.0,0.991973042488098,Joe Biden,Complete,Joe Biden,,7.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,1.0,Climate change,No,No,Joe Biden,No,Worried,Somewhat worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,Other,Other,State questionnaire,Other,Non-white,Other,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,All other races,Non married men,Oppose,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,30-44,30-59,30-39,17-44,17-49,30-44,30-39,60654.0
277279514.0,0.437856048345566,Bernie Sanders,Complete,Bernie Sanders,,17.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,4.0,Climate change,No,No,Bernie Sanders,No,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Non married men,Support,Rural,Small Cities/Rural,English, Illinois,Other,Telephone survey,In February,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Agrees with you on major issues,Yes,All others,Working men,45-65,30-59,50-59,45+,50+,45-59,50-64,61401.0
277279513.0,0.908236682415009,Joe Biden,Complete,Joe Biden,,7.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,2.0,Health care,No,No,Joe Biden,No,Worried,Somewhat worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Has the right temperament,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Non married men,Oppose,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,In February,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,45-65,30-59,45-49,45+,17-49,45-59,40-49,60302.0
277279512.0,3.28851556777954,Bernie Sanders,Complete,Bernie Sanders,,11.0,Not too concerned,Not concerned,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Only Sanders,Favorable,2.0,Health care,Yes,Yes,Bernie Sanders,No,Worried,Somewhat worried,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Something else,All others,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,Angry,"Dissatisfied, but not angry or Angry","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,Latino women,Non married women,Support,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,Omit,Omit,No,Yes,Can beat Donald Trump,Yes,Working women,Working women,17-29,17-29,25-29,17-44,17-49,17-29,25-29,60439.0
277279511.0,1.28820264339447,Bernie Sanders,Complete,Bernie Sanders,,5.0,Very concerned,Concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Sanders,Favorable,3.0,Health care,No,No,Bernie Sanders,Yes,Not worried,Not too worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Married women,Support,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Agrees with you on major issues,No,All others,Non-working women,45-65,30-59,50-59,45+,50+,45-59,50-64,60181.0
277279510.0,0.375880211591721,Joe Biden,Complete,Joe Biden,,18.0,Very concerned,Concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,5.0,Health care,No,No,Joe Biden,No,Worried,Somewhat worried,Omit,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissatisfied, but not angry or Angry",Female,White women,Non married women,Oppose,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Only Sanders did,Yes,No,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,61704.0
277279509.0,0.735962748527527,Other,Complete,Bernie Sanders,,2.0,Very concerned,Concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Sanders,Favorable,2.0,Climate change,No,No,Bernie Sanders,No,Worried,Very worried,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Non married men,Support,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,Yes,Only Biden did,No,Yes,Can beat Donald Trump,Yes,All others,Working men,45-65,30-59,45-49,45+,17-49,45-59,40-49,60477.0
277279508.0,1.12799322605133,Bernie Sanders,Complete,Omit,,5.0,Very concerned,Concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,1.0,Health care,No,No,Omit,No,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Non married men,Support,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Omit,Omit,Omit,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,30-44,30-59,30-39,17-44,17-49,30-44,30-39,60610.0
277279507.0,0.684378266334534,Bernie Sanders,Complete,Joe Biden,,4.0,Very concerned,Concerned,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,1.0,Health care,No,No,Joe Biden,Yes,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Support,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Agrees with you on major issues,Yes,All others,Working men,30-44,30-59,40-44,17-44,17-49,30-44,40-49,60630.0
277279506.0,0.466024458408356,Joe Biden,Complete,Joe Biden,,13.0,Somewhat concerned,Concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Biden,Unfavorable,5.0,Health care,No,No,Joe Biden,Yes,Worried,Somewhat worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Omit,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Support,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,45-65,30-59,50-59,45+,50+,45-59,50-64,62501.0
277279505.0,0.666290521621704,Joe Biden,Complete,Joe Biden,,5.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,1.0,Omit,No,,Bernie Sanders,No,Worried,Somewhat worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Omit,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Non married men,Support,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,45-65,30-59,50-59,45+,50+,45-59,50-64,60657.0
277279504.0,0.613495886325836,Joe Biden,Complete,Joe Biden,,12.0,Not too concerned,Not concerned,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Both,Favorable,5.0,Income inequality,No,No,Joe Biden,Yes,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissatisfied, but not angry or Angry",Male,White men,Married men,Oppose,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,45-65,30-59,45-49,45+,17-49,45-59,40-49,62221.0
277279503.0,0.420954018831253,Joe Biden,Complete,Joe Biden,,13.0,Very concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,5.0,Climate change,No,No,Joe Biden,Yes,Worried,Somewhat worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Has the right temperament,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Oppose,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,30-44,30-59,40-44,17-44,17-49,30-44,40-49,61874.0
277279502.0,1.70438468456268,Other,Complete,Joe Biden,,2.0,Not at all concerned,Not concerned,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Omit,Omit,Omit,2.0,Health care,No,No,Joe Biden,Yes,Not worried,Not too worried,Omit,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Something else,All others,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,Black women,Married women,Oppose,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,"Dissatisfied, but not angry",Omit,Omit,Omit,Yes,Can beat Donald Trump,Yes,Working women,Working women,45-65,30-59,45-49,45+,17-49,45-59,40-49,60478.0
277279501.0,1.91787564754486,Bernie Sanders,Complete,Bernie Sanders,,11.0,Somewhat concerned,Concerned,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,3.0,Climate change,No,No,Bernie Sanders,No,Not worried,Not too worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Non married women,Support,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,Working women,Working women,30-44,30-59,30-39,17-44,17-49,30-44,30-39,60505.0
277279500.0,1.26601922512054,Bernie Sanders,Complete,Bernie Sanders,,12.0,Not too concerned,Not concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Sanders,Favorable,5.0,Climate change,No,Yes,Bernie Sanders,No,Not worried,Not too worried,Omit,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Angry,"Dissatisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Non married women,Omit,"Cities 10,000-50,000",Small Cities/Rural,English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,Omit,Omit,Omit,No,Agrees with you on major issues,No,All others,Non-working women,17-29,17-29,17-24,17-44,17-49,17-29,17-24,62901.0
277279499.0,1.29863882064819,Joe Biden,Complete,Joe Biden,,1.0,Somewhat concerned,Concerned,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,1.0,Health care,No,No,Joe Biden,Yes,Not worried,Not too worried,Return to Barack Obama's policies,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Conservative,Moderate or Conservative,Conservative,,Yes,Has the right temperament,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,Black men,Married men,Support,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,"Satisfied, but not enthusiastic",No,Neither of them,No,Yes,Agrees with you on major issues,Yes,All others,Working men,45-65,30-59,45-49,45+,17-49,45-59,40-49,60652.0
277279498.0,0.398635357618332,Joe Biden,Complete,Joe Biden,,16.0,Somewhat concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,4.0,Climate change,No,No,Joe Biden,Yes,Worried,Somewhat worried,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Oppose,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,65+,60+,65 or over,45+,50+,60+,65+,61111.0
