ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,MEXICAN,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,ISSUE,NEC,iraqtrps,gwbangr,gaymrrge,perrangr,KERRYTX,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1067950.0,Texas,146.0,Call 2,Backside complete,0.511753559112549,John Kerry,Female,White,No,45-49,Democrat,Very liberal,Postgraduate study,"$15,000-$29,999",Worse today,"Yes, I do",Jewish,A few times a year,No,Economy/Jobs,Poor,Withdraw some troops,Angry,Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Very likely,Wesley Clark,A lot,Taken more jobs from your state,Very confident,45-64,45-59,40-49,Occasionally,All others/Omits,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Jewish,White Jewish,White female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,South-Central,"City: 50,000 to 500,000","City over 50,000",10.0,78758.0
1067951.0,Texas,146.0,Call 2,Backside complete,0.511753559112549,John Kerry,Female,White,No,40-44,Independent,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Other Christian,A few times a month,No,Economy/Jobs,Not so good,Keep the same number of troops,Angry,No legal recognition of gay couples' relationships,Angry,Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,30-44,30-44,40-49,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,South-Central,"City: 50,000 to 500,000","City over 50,000",10.0,78758.0
1067952.0,Texas,114.0,Call 2,Backside complete,1.10327458381653,John Kerry,Male,Hispanic/Latino,Yes,30-39,Independent,Moderate,College graduate,"$30,000-$49,999",Better today,No one does,Catholic,Once a week,No,Education,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,John Edwards,Somewhat,Created more jobs in your state,Somewhat confident,30-44,30-44,30-39,Weekly,Catholic/Attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Hispanic/Latino,Hispanic/South,"City: 10,000 to 49,999",Small cities and Rural,23.0,78852.0
1067954.0,Texas,35.0,Call 2,Backside complete,0.395093977451324,John Kerry,Female,,No,65-74,Democrat,Somewhat liberal,,"$50,000-$74,999",Worse today,No one does,Protestant,More than once a week,No,Economy/Jobs,Poor,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Omit,Omit,A lot,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,,"$50,000 or more",Withdraw some/all troops,Omit,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,,No,No,Not too/not at all confident,,Dallas/Ft. Worth,"City over 500,000","City over 50,000",5.0,75253.0
1067956.0,Texas,91.0,Call 2,Backside complete,0.456499397754669,Howard Dean,Female,Black,No,30-39,Democrat,Moderate,High school graduate,"Under $15,000",Better today,No one does,Other Christian,A few times a year,No,National security/Terrorism,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,Hillary Clinton,Not much,Had no effect on jobs in your state,Very confident,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,Not much/Not at all,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77021.0
1067957.0,Texas,91.0,Call 2,Backside complete,1.57456231117249,John Edwards,Male,,No,75 or over,Democrat,,High school graduate,,About the same,"Yes, I do and someone else does",Catholic,Omit,No,Taxes,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Very likely,Hillary Clinton,Omit,Omit,Somewhat confident,65 or over,60 or over,65 or over,Omit,All others/Omits,No college degree,,Withdraw some/all troops,Very/somewhat likely,Omit,Not so good/Poor,65 or over,Democrat,,Catholic,All others/Omits,,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,,Houston,"City over 500,000","City over 50,000",18.0,77021.0
1067959.0,Texas,155.0,Call 2,Backside complete,1.57456231117249,John Edwards,Male,White,No,75 or over,Independent,Very conservative,High school graduate,"$15,000-$29,999",About the same,No one does,Something else,More than once a week,Yes,Health care/Medicare,Not so good,Withdraw some troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not at all likely,John Edwards,Not at all,Taken more jobs from your state,Very confident,65 or over,60 or over,65 or over,Weekly,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,65 or over,Independent,Conservative,Something else,White Something else,White male,No,No,Very/somewhat confident,White,East,Rural,Small cities and Rural,1.0,75410.0
1067960.0,Texas,155.0,Call 2,Backside not complete,1.57275688648224,John Kerry,Male,White,No,65-74,,,,,,,,,,National security/Terrorism,,Withdraw all troops,Angry,,Angry,Very likely,Hillary Clinton,,Taken more jobs from your state,,65 or over,60 or over,65 or over,,,,,Withdraw some/all troops,Very/somewhat likely,,,65 or over,,,,,White male,,,,White,East,Rural,Small cities and Rural,1.0,75410.0
1067965.0,Texas,146.0,Call 2,Backside complete,0.687394380569458,John Kerry,Male,Hispanic/Latino,Yes,75 or over,Democrat,Somewhat conservative,High school graduate,"Under $15,000",About the same,No one does,Catholic,Once a week,No,Health care/Medicare,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Conservative,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Hispanic/Latino,South-Central,"City: 50,000 to 500,000","City over 50,000",10.0,78758.0
1067969.0,Texas,66.0,Call 2,Backside complete,0.844334185123444,John Kerry,Female,White,No,50-59,Independent,Moderate,Some college or associate degree,,About the same,"Yes, I do",Other Christian,Omit,No,Health care/Medicare,Not so good,Keep the same number of troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Not too likely,Hillary Clinton,Omit,Omit,Very confident,45-64,45-59,50-64,Omit,All others/Omits,No college degree,,Send more/Keep the same number of troops,Not too/Not at all likely,Omit,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",9.0,77551.0
1067970.0,Texas,114.0,Call 2,Backside complete,1.06475245952606,John Kerry,Female,Hispanic/Latino,Yes,25-29,Independent,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,,Catholic,More than once a week,No,Health care/Medicare,Not so good,Keep the same number of troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Very likely,Hillary Clinton,Somewhat,Created more jobs in your state,Somewhat confident,18-29,18-29,25-29,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Catholic,All others/Omits,Non-white female,,,Very/somewhat confident,Hispanic/Latino,Hispanic/South,"City: 10,000 to 49,999",Small cities and Rural,23.0,78852.0
1067971.0,Texas,114.0,Call 2,Backside complete,0.956831157207489,John Kerry,Female,Hispanic/Latino,Yes,45-49,Democrat,Moderate,High school graduate,"$15,000-$29,999",About the same,No one does,Protestant,Once a week,No,Economy/Jobs,Poor,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,Angry,Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Hispanic/Latino,Hispanic/South,"City: 10,000 to 49,999",Small cities and Rural,23.0,78852.0
1067972.0,Texas,35.0,Call 2,Backside complete,0.400056540966034,John Kerry,Female,White,,60-64,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Protestant,A few times a year,No,Health care/Medicare,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,Dallas/Ft. Worth,"City over 500,000","City over 50,000",5.0,75253.0
1067979.0,Texas,66.0,Call 2,Backside complete,1.57456231117249,John Edwards,Male,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Catholic,A few times a year,No,Education,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,John Edwards,Not much,Created more jobs in your state,Somewhat confident,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,Not much/Not at all,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",9.0,77551.0
1067980.0,Texas,114.0,Call 2,Backside complete,1.10327458381653,John Kerry,Male,Hispanic/Latino,Yes,50-59,Democrat,Moderate,Did not complete high school,"Under $15,000",Worse today,No one does,Other Christian,Once a week,No,Economy/Jobs,Poor,Send more troops,Angry,No legal recognition of gay couples' relationships,Angry,Very likely,Bill Richardson,Omit,Taken more jobs from your state,Very confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,Omit,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Hispanic/Latino,Hispanic/South,"City: 10,000 to 49,999",Small cities and Rural,23.0,78852.0
1067981.0,Texas,35.0,Call 2,Backside complete,0.398128211498261,John Kerry,Female,Black,No,50-59,Something Else,Moderate,College graduate,"$15,000-$29,999",Worse today,"Yes, I do",Something else,More than once a week,No,Economy/Jobs,Poor,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,Angry,Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Weekly,All others/Omits,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Something else,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",5.0,75253.0
1067982.0,Texas,91.0,Call 2,Backside complete,1.4801903963089,Did not vote,Male,Black,No,75 or over,Democrat,Moderate,High school graduate,"$30,000-$49,999",About the same,"Yes, I do",Other Christian,More than once a week,No,Omit,Not so good,Withdraw some troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not too likely,Hillary Clinton,Omit,Omit,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,Omit,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77021.0
1067988.0,Texas,66.0,Call 2,Backside not complete,1.57456231117249,John Edwards,Female,White,No,50-59,,,,,,,,,,Economy/Jobs,,Withdraw all troops,Angry,,"Dissatisfied, but not angry",Somewhat likely,John Edwards,,Omit,,45-64,45-59,50-64,,,,,Withdraw some/all troops,Very/somewhat likely,,,18-64,,,,,White female,,,,White,East,"City: 50,000 to 500,000","City over 50,000",9.0,77551.0
1067989.0,Texas,146.0,Call 2,Backside complete,0.590077698230743,John Kerry,Male,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$15,000-$29,999",Worse today,No one does,Protestant,A few times a year,No,Economy/Jobs,Not so good,Keep the same number of troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Not too likely,Wesley Clark,A lot,Taken more jobs from your state,Very confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,College degree,"Under $50,000",Send more/Keep the same number of troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,South-Central,"City: 50,000 to 500,000","City over 50,000",10.0,78758.0
1067990.0,Texas,114.0,Call 2,Backside complete,1.28522861003876,John Kerry,Male,Hispanic/Latino,,65-74,Democrat,Somewhat liberal,Did not complete high school,"Under $15,000",About the same,No one does,Catholic,Once a week,No,Health care/Medicare,Good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Somewhat likely,John Edwards,A lot,Created more jobs in your state,Omit,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,65 or over,Democrat,Liberal,Catholic,All others/Omits,Non-white male,No,No,Omit,Hispanic/Latino,Hispanic/South,"City: 10,000 to 49,999",Small cities and Rural,23.0,78852.0
1067992.0,Texas,155.0,Call 2,Backside complete,1.30623006820679,Howard Dean,Male,White,No,65-74,Independent,Moderate,Some college or associate degree,"$15,000-$29,999",Better today,No one does,Protestant,A few times a year,Yes,Health care/Medicare,Good,Keep the same number of troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Somewhat likely,Dick Gephardt,Somewhat,Created more jobs in your state,Very confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,65 or over,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,East,Rural,Small cities and Rural,1.0,75410.0
1067998.0,Texas,146.0,Call 2,Backside complete,0.596152901649475,John Kerry,Female,White,No,65-74,Independent,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,No one does,Protestant,Once a week,No,The situation in Iraq,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Not too/not at all confident,White,South-Central,"City: 50,000 to 500,000","City over 50,000",10.0,78758.0
1068000.0,Texas,114.0,Call 2,Backside complete,1.28522861003876,John Kerry,Male,Hispanic/Latino,Yes,60-64,Democrat,Somewhat liberal,Did not complete high school,"Under $15,000",Omit,,Other Christian,A few times a month,No,Education,Omit,Withdraw all troops,Enthusaistic,Omit,Enthusaistic,Not at all likely,Hillary Clinton,Omit,Taken more jobs from your state,Omit,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,Omit,Omit,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,,,Omit,Hispanic/Latino,Hispanic/South,"City: 10,000 to 49,999",Small cities and Rural,23.0,78852.0
1068003.0,Texas,35.0,Call 2,Backside complete,0.419761180877686,John Kerry,Male,Black,No,45-49,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,No one does,Protestant,A few times a month,No,Health care/Medicare,Poor,Withdraw some troops,Angry,Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Very likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Not too confident,45-64,45-59,40-49,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Not too/not at all confident,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",5.0,75253.0
1068004.0,Texas,91.0,Call 2,Backside complete,1.4801903963089,Did not vote,Male,Black,,60-64,Democrat,Somewhat conservative,High school graduate,"$50,000-$74,999",About the same,No one does,Other Christian,A few times a year,No,Economy/Jobs,Poor,Withdraw some troops,Angry,No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Not at all confident,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Not too/not at all confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77021.0
1068005.0,Texas,155.0,Call 2,Backside complete,1.46555387973785,John Kerry,Female,White,No,75 or over,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Protestant,More than once a week,No,Health care/Medicare,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,Angry,Somewhat likely,John Edwards,Somewhat,Had no effect on jobs in your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,East,Rural,Small cities and Rural,1.0,75410.0
1068009.0,Texas,146.0,Call 2,Backside complete,0.511753559112549,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Something else,Never,No,Health care/Medicare,Poor,Withdraw some troops,Angry,Gay couples allowed to legally form civil unions,Angry,Somewhat likely,John Edwards,A lot,Had no effect on jobs in your state,Somewhat confident,45-64,45-59,50-64,Never,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Something else,White Something else,White female,No,No,Very/somewhat confident,White,South-Central,"City: 50,000 to 500,000","City over 50,000",10.0,78758.0
1068010.0,Texas,131.0,Call 2,Backside complete,0.83392196893692,John Edwards,Female,Black,No,40-44,Democrat,Somewhat liberal,Did not complete high school,"$15,000-$29,999",About the same,No one does,Other Christian,More than once a week,No,Health care/Medicare,Not so good,Keep the same number of troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Somewhat likely,Hillary Clinton,Not much,Taken more jobs from your state,Somewhat confident,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,Not much/Not at all,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",24.0,76119.0
1068011.0,Texas,131.0,Call 2,Backside complete,0.42408287525177,John Kerry,Female,Black,,60-64,Democrat,Moderate,Postgraduate study,"Under $15,000",About the same,No one does,Something else,More than once a week,No,Health care/Medicare,Not so good,Keep the same number of troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,Omit,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,60 or over,50-64,Weekly,All others/Omits,College degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Something else,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",24.0,76119.0
1068015.0,Texas,66.0,Call 2,Backside complete,0.931057810783386,John Kerry,Female,White,No,75 or over,Democrat,Somewhat conservative,High school graduate,"$30,000-$49,999",Worse today,No one does,Protestant,A few times a year,No,Health care/Medicare,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,Hillary Clinton,A lot,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Not too/not at all confident,White,East,"City: 50,000 to 500,000","City over 50,000",9.0,77551.0
1068016.0,Texas,35.0,Call 2,Backside complete,0.398128211498261,John Kerry,Female,Black,No,30-39,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Better today,No one does,Other Christian,Once a week,,Health care/Medicare,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,Omit,Very likely,Omit,A lot,Omit,Somewhat confident,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",5.0,75253.0
1068017.0,Texas,35.0,Call 2,Backside complete,0.419761180877686,John Kerry,Male,Black,No,45-49,Independent,Moderate,High school graduate,"$75,000-$99,999",About the same,"Yes, I do",Protestant,Once a week,No,Economy/Jobs,Not so good,Withdraw some troops,Angry,No legal recognition of gay couples' relationships,Angry,Somewhat likely,Omit,Not much,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,Not much/Not at all,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",5.0,75253.0
1068018.0,Texas,91.0,Call 2,Backside not complete,1.10197687149048,Did not vote,Female,Black,No,40-44,,,,,,,,,,Omit,,Withdraw all troops,"Dissatisfied, but not angry",,"Dissatisfied, but not angry",Very likely,Hillary Clinton,,Created more jobs in your state,,30-44,30-44,40-49,,,,,Withdraw some/all troops,Very/somewhat likely,,,18-64,,,,,Non-white female,,,,Black,Houston,"City over 500,000","City over 50,000",18.0,77021.0
1068023.0,Texas,28.0,Call 2,Backside not complete,1.57456231117249,Other,Male,White,No,75 or over,,,,,,,,,,Taxes,,Withdraw all troops,"Dissatisfied, but not angry",,Omit,Very likely,Omit,,Taken more jobs from your state,,65 or over,60 or over,65 or over,,,,,Withdraw some/all troops,Very/somewhat likely,,,65 or over,,,,,White male,,,,White,East,"City: 50,000 to 500,000","City over 50,000",3.0,75075.0
1068026.0,Texas,131.0,Call 2,Backside complete,0.398128211498261,John Kerry,Female,Black,No,40-44,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,,More than once a week,No,Education,Poor,Withdraw all troops,Angry,Omit,Angry,Not too likely,Hillary Clinton,A lot,Taken more jobs from your state,Somewhat confident,30-44,30-44,40-49,Weekly,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",24.0,76119.0
1068027.0,Texas,35.0,Call 2,Backside complete,0.419761180877686,John Kerry,Male,Black,No,50-59,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,Other Christian,More than once a week,No,Health care/Medicare,Poor,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,Hillary Clinton,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",5.0,75253.0
1068031.0,Texas,155.0,Call 2,Backside complete,1.57456231117249,Other,Male,White,No,45-49,Republican,Somewhat conservative,High school graduate,"$75,000-$99,999",Better today,No one does,Other Christian,A few times a year,Yes,Health care/Medicare,Good,Keep the same number of troops,Enthusaistic,No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not too likely,Dick Gephardt,Not much,Had no effect on jobs in your state,Very confident,45-64,45-59,40-49,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,East,Rural,Small cities and Rural,1.0,75410.0
1068035.0,Texas,28.0,Call 2,Backside complete,1.57275688648224,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Protestant,More than once a week,No,Health care/Medicare,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally marry,Omit,Somewhat likely,Bob Graham,A lot,Created more jobs in your state,Somewhat confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",3.0,75075.0
1068039.0,Texas,66.0,Call 2,Backside complete,0.889391958713531,John Kerry,Female,White,No,18-24,Democrat,Very liberal,College graduate,"$100,000 or more",About the same,No one does,None,A few times a year,No,Economy/Jobs,Poor,Withdraw some troops,Angry,Gay couples allowed to legally marry,"Dissatisfied, but not angry",Somewhat likely,Wesley Clark,Somewhat,Omit,Somewhat confident,18-29,18-29,18-24,Occasionally,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,None,White None,White female,No,No,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",9.0,77551.0
