ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,MARRIED,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1001680.0,Rhode Island,72.0,Call 2,Backside complete,0.679911315441132,John Edwards,Male,White,No,50-59,Independent,Moderate,Some college or associate degree,"$75,000-$99,999",Better today,No one does,Protestant,Yes,In the last three days,Omit,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,Rural,Small cities and Rural,2.0,02898
1001681.0,Rhode Island,72.0,Call 2,Backside complete,0.620793342590332,John Edwards,Female,White,No,30-39,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Catholic,Yes,Before that,Economy/Jobs,He has a positive message,Not at all important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,Rural,Small cities and Rural,2.0,02898
1001682.0,Rhode Island,39.0,Call 2,Backside complete,0.740965366363525,John Kerry,Female,White,No,18-24,Democrat,Somewhat liberal,College graduate,,About the same,"Yes, someone else does",Catholic,No,Before that,The war in Iraq,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,18-29,18-29,18-24,Very/somewhat important,College degree,No,,18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02838
1001683.0,Rhode Island,39.0,Call 2,Backside complete,0.727328300476074,John Kerry,Female,White,No,45-49,Democrat,Very liberal,Some college or associate degree,"$100,000 or more",About the same,No one does,Something else,Yes,Before that,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02838
1001684.0,Rhode Island,80.0,Call 2,Backside complete,1.31092870235443,John Kerry,Male,White,No,18-24,Democrat,Very liberal,Some college or associate degree,,About the same,No one does,Catholic,No,In the last week,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,18-29,18-29,18-24,Very/somewhat important,No college degree,Yes,,18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02878
1001686.0,Rhode Island,5.0,Call 2,Backside complete,1.2240309715271,John Kerry,Male,White,No,50-59,Independent,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,None,Yes,Before that,Economy/Jobs,He can defeat George W. Bush,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Independent,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02830
1001687.0,Rhode Island,86.0,Call 2,Backside complete,1.55980432033539,John Kerry,Female,White,No,75 or over,Independent,Moderate,High school graduate,"$15,000-$29,999",About the same,No one does,Catholic,No,Before that,Health care/Medicare,He has the right experience,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Warwick/Middle-class suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,02886
1001688.0,Rhode Island,45.0,Call 2,Backside not complete,0.727328300476074,John Kerry,Female,White,,40-44,,,,,,,,,Before that,Health care/Medicare,He has the right experience,,"Dissatisfied, but not angry",,,Satisfied if either one is the nominee,Only John Kerry,,,Only John Kerry,30-44,30-44,40-49,,,,,18-64,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,,,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02840
1001690.0,Rhode Island,51.0,Call 2,Backside complete,0.914368033409119,John Kerry,Female,White,No,65-74,Independent,Somewhat liberal,High school graduate,"$30,000-$49,999",About the same,"Yes, someone else does",None,Yes,In the last week,Health care/Medicare,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Independent,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Warwick/Middle-class suburbs,"City: 10,000 to 49,999",Small cities and Rural,1.0,02911
1001691.0,Rhode Island,72.0,Call 2,Backside complete,1.34377002716064,John Kerry,Male,,No,,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,,Protestant,Yes,Before that,Economy/Jobs,Omit,Omit,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Omit,No,Takes more jobs from your state,Only John Kerry,,,,Omit,No college degree,No,"$50,000 or more",,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,,Omit,Omit,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,,,,Rural/Rest of state,Rural,Small cities and Rural,2.0,02898
1001692.0,Rhode Island,39.0,Call 2,Backside complete,0.647534608840942,John Edwards,Male,White,No,50-59,Independent,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",About the same,"Yes, I do",Catholic,Yes,In the last month,Health care/Medicare,He is honest and trustworthy,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Kerry,No,Takes more jobs from your state,Neither candidate,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02838
1001693.0,Rhode Island,80.0,Call 2,Backside not complete,1.38148391246796,John Kerry,Male,White,No,75 or over,,,,,,,,,Before that,Health care/Medicare,He cares about people like me,,"Dissatisfied, but not angry",,,Satisfied only if Kerry is the nominee,Both candidates,,,Only John Kerry,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,,,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02878
1001694.0,Rhode Island,80.0,Call 2,Backside complete,1.38148391246796,John Kerry,Male,White,No,65-74,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",About the same,No one does,Protestant,No,In the last week,National security/Terrorism,He stands up for what he believes,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"Under $50,000",65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02878
1001695.0,Rhode Island,49.0,Call 2,Backside complete,2.00741076469421,John Kerry,Male,White,No,50-59,Independent,Moderate,Postgraduate study,"$100,000 or more",Better today,"Yes, someone else does",Other Christian,Yes,In the last month,Economy/Jobs,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,2.0,02852
1001696.0,Rhode Island,5.0,Call 2,Backside not complete,0.908478021621704,John Edwards,Female,White,No,50-59,,,,,,,,,In the last month,Economy/Jobs,He has a positive message,,"Dissatisfied, but not angry",,,Satisfied if either one is the nominee,Both candidates,,,Both candidates,45-64,45-59,50-64,,,,,18-64,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,,,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02830
1001697.0,Rhode Island,5.0,Call 2,Backside not complete,0.994992136955261,John Edwards,Male,White,No,50-59,,,,,,,,,Today,Economy/Jobs,He is honest and trustworthy,,"Satisfied, but not enthusiastic",,,Satisfied if either one is the nominee,Only John Edwards,,,Both candidates,45-64,45-59,50-64,,,,,18-64,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,,,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02830
1001698.0,Rhode Island,45.0,Call 2,Backside not complete,0.634734213352203,John Edwards,Female,White,No,75 or over,,,,,,,,,In the last month,Omit,Omit,,"Dissatisfied, but not angry",,,Satisfied only if Edwards is the nominee,Both candidates,,,Both candidates,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,,,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02840
1001701.0,Rhode Island,86.0,Call 2,Backside complete,1.55980432033539,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,High school graduate,"$50,000-$74,999",Worse today,No one does,Jewish,Yes,In the last month,Health care/Medicare,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"$50,000 or more",65 or over,Democrat,Liberal,Jewish,White Jewish,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Warwick/Middle-class suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,02886
1001702.0,Rhode Island,51.0,Call 2,Backside complete,0.851700484752655,John Kerry,Female,White,No,50-59,Democrat,Moderate,Some college or associate degree,,Worse today,"Yes, I do",Protestant,Yes,Before that,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,Omit,Satisfied if either one is the nominee,Both candidates,Omit,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,Omit,,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Warwick/Middle-class suburbs,"City: 10,000 to 49,999",Small cities and Rural,1.0,02911
1001703.0,Rhode Island,72.0,Call 2,Backside complete,0.763694703578949,John Kerry,Female,White,No,40-44,Democrat,Very liberal,High school graduate,"$100,000 or more",Worse today,No one does,Something else,Yes,In the last month,Omit,He can defeat George W. Bush,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Not too/not at all important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,Rural,Small cities and Rural,2.0,02898
1001704.0,Rhode Island,39.0,Call 2,Backside complete,0.796591579914093,John Kerry,Male,White,No,30-39,Independent,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,"Yes, I do",Other Christian,Yes,Today,The war in Iraq,He can defeat George W. Bush,Omit,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,Omit,College degree,No,"$50,000 or more",18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02838
1001705.0,Rhode Island,80.0,Call 2,Backside complete,1.26136445999146,John Kerry,Female,White,No,75 or over,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Catholic,Yes,In the last month,Health care/Medicare,He cares about people like me,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Omit,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02878
1001706.0,Rhode Island,49.0,Call 2,Backside complete,2.00741076469421,John Kerry,Male,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$100,000 or more",Better today,No one does,Catholic,Yes,In the last month,Economy/Jobs,He can defeat George W. Bush,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,2.0,02852
1001710.0,Rhode Island,51.0,Call 2,Backside complete,0.914368033409119,John Kerry,Female,White,No,60-64,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Something else,No,Before that,Health care/Medicare,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Omit,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Warwick/Middle-class suburbs,"City: 10,000 to 49,999",Small cities and Rural,1.0,02911
1001711.0,Rhode Island,72.0,Call 2,Backside complete,0.763694703578949,John Kerry,Female,White,No,30-39,Independent,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Something else,Yes,In the last month,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Independent,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,Rural,Small cities and Rural,2.0,02898
1001712.0,Rhode Island,39.0,Call 2,Backside complete,0.727328300476074,John Kerry,Female,White,No,30-39,Independent,Moderate,College graduate,"$50,000-$74,999",Worse today,"Yes, someone else does",Other Christian,Yes,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02838
1001713.0,Rhode Island,80.0,Call 2,Backside complete,1.04601740837097,John Edwards,Male,White,No,45-49,Independent,Somewhat conservative,Postgraduate study,"$75,000-$99,999",Better today,"Yes, I do and someone else does",Catholic,Yes,In the last month,National security/Terrorism,He stands up for what he believes,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02878
1001714.0,Rhode Island,80.0,Call 2,Backside not complete,1.38148391246796,John Kerry,Male,White,No,65-74,,,,,,,,,In the last month,Economy/Jobs,He can defeat George W. Bush,,Angry,,,Satisfied if either one is the nominee,Only John Kerry,,,Both candidates,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,,,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02878
1001715.0,Rhode Island,49.0,Call 2,Backside complete,2.00741076469421,John Kerry,Male,White,No,45-49,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,Protestant,Yes,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,2.0,02852
1001717.0,Rhode Island,5.0,Call 2,Backside complete,0.994992136955261,John Edwards,Male,White,No,40-44,Something Else,Moderate,,"$30,000-$49,999",About the same,No one does,Catholic,Yes,In the last month,Health care/Medicare,He is honest and trustworthy,Omit,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Neither candidate,30-44,30-44,40-49,Omit,,No,"Under $50,000",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02830
1001718.0,Rhode Island,45.0,Call 2,Backside complete,0.796591579914093,John Kerry,Male,White,No,50-59,Independent,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,"Yes, I do",Other Christian,Yes,In the last month,Education,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02840
1001720.0,Rhode Island,51.0,Call 2,Backside not complete,0.857663512229919,John Edwards,Female,White,No,65-74,,,,,,,,,In the last month,Economy/Jobs,He has a positive message,,Enthusaistic,,,Satisfied only if Edwards is the nominee,Neither candidate,,,Only John Edwards,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,,,White,Warwick/Middle-class suburbs,"City: 10,000 to 49,999",Small cities and Rural,1.0,02911
1001721.0,Rhode Island,51.0,Call 2,Backside complete,1.00144302845001,John Kerry,Male,White,No,75 or over,Democrat,,,,Omit,"Yes, I do",,Yes,Before that,Health care/Medicare,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Omit,Satisfied if either one is the nominee,Both candidates,Omit,Omit,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,,Omit,,65 or over,Democrat,,,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Warwick/Middle-class suburbs,"City: 10,000 to 49,999",Small cities and Rural,1.0,02911
1001722.0,Rhode Island,72.0,Call 2,Backside not complete,0.897964537143707,John Kerry,Male,White,No,65-74,,,,,,,,,Before that,Economy/Jobs,He can defeat George W. Bush,,"Dissatisfied, but not angry",,,Satisfied if either one is the nominee,Both candidates,,,Both candidates,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,,,White,Rural/Rest of state,Rural,Small cities and Rural,2.0,02898
1001723.0,Rhode Island,72.0,Call 2,Backside complete,0.763694703578949,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Worse today,No one does,Something else,Yes,In the last week,Education,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,No,Has no effect on jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,Rural,Small cities and Rural,2.0,02898
1001724.0,Rhode Island,39.0,Call 2,Backside complete,0.796591579914093,John Kerry,Male,White,No,30-39,Independent,Very liberal,College graduate,"$30,000-$49,999",Better today,No one does,None,No,In the last week,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"Under $50,000",18-64,Independent,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02838
