ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,issue,qual,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,satkerry,AGE,AGE60,AGE65,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
670755.0,Missouri,105.0,Call 2,Backside complete,0.781484007835388,John Edwards,Female,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",Worse today,No one does,No one has,Protestant,Never,Employed part-time,Never,Today,Health care/Medicare,He cares about people like me,Not so good,Somewhat approve,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,45-64,45-59,50-64,Never,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Employed women,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63146.0
670760.0,Missouri,23.0,Call 2,Backside complete,1.72360360622406,John Edwards,Female,White,No,40-44,Independent,Somewhat conservative,High school graduate,"$15,000-$29,999",About the same,"Yes, someone else does","Yes, someone else has",None,Never,Employed full-time,Occasionally,In the last three days,Economy/Jobs,He stands up for what he believes,Not so good,Strongly disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,30-44,30-44,40-49,Never,All others/Omits,Not too/Not at all important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Conservative,None,White None,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Frequently/Occasionally,White,Southwest,Suburbs,Suburbs,7.0,65631.0
670761.0,Missouri,14.0,Call 2,Backside complete,1.76266205310822,John Kerry,Female,White,No,50-59,Republican,Somewhat conservative,High school graduate,"$50,000-$74,999",Worse today,"Yes, I do and someone else does","Yes, someone else has",Protestant,Once a week,Employed part-time,Rarely,In the last week,Taxes,He has the right experience,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,North & Southeast,"City: 10,000 to 49,999",Small cities and Rural,8.0,63901.0
670766.0,Missouri,94.0,Call 2,Backside complete,1.03176605701447,Howard Dean,Male,White,No,18-24,Independent,Very liberal,Some college or associate degree,"$100,000 or more",Worse today,No one does,No one has,Jewish,Never,Employed part-time,Occasionally,Before that,Health care/Medicare,He has the right experience,Not so good,Somewhat approve,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,18-29,18-29,18-24,Never,All others/Omits,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Independent,Liberal,Jewish,White Jewish,Very/somewhat satisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
670770.0,Missouri,76.0,Call 2,Backside complete,0.88437020778656,Howard Dean,Female,White,No,40-44,,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Worse today,No one does,No one has,Protestant,A few times a month,Not working and looking for work,Rarely,In the last week,Economy/Jobs,He stands up for what he believes,Poor,Somewhat disapprove,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,30-44,30-44,40-49,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63376.0
670773.0,Missouri,105.0,Call 2,Backside complete,0.67944872379303,John Edwards,Female,White,No,60-64,Independent,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,"Yes, someone else has",None,Never,Not working and not looking for work,Occasionally,In the last three days,Education,He has a positive message,Not so good,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Very satisfied,45-64,60 or over,50-64,Never,All others/Omits,Not too/Not at all important,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Liberal,None,White None,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63146.0
670775.0,Missouri,108.0,Call 2,Backside complete,0.461475342512131,Howard Dean,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,"Yes, someone else has",Protestant,Never,Employed full-time,Never,Today,Economy/Jobs,He stands up for what he believes,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Never,Protestant/Do not attend weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis City,"City: 50,000 to 500,000","City over 50,000",1.0,63112.0
670779.0,Missouri,14.0,Call 2,Backside complete,1.11928188800812,,Female,White,No,50-59,Republican,Very conservative,Some college or associate degree,,Better today,"Yes, I do",No one has,Other Christian,More than once a week,Employed full-time,Never,Before that,Economy/Jobs,He stands up for what he believes,Good,Somewhat approve,Somewhat important,Enthusaistic,Omit,Very dissatisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Employed women,Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,North & Southeast,"City: 10,000 to 49,999",Small cities and Rural,8.0,63901.0
670784.0,Missouri,94.0,Call 2,Backside complete,0.790897905826569,Howard Dean,Male,White,No,40-44,Independent,Moderate,Some college or associate degree,"$75,000-$99,999",Worse today,No one does,No one has,Catholic,A few times a year,Employed full-time,Rarely,In the last month,Taxes,He stands up for what he believes,Poor,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues, Somewhat satisfied,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
670785.0,Missouri,98.0,Call 2,Backside complete,0.908211171627045,John Edwards,Female,White,No,50-59,Independent,Somewhat conservative,Postgraduate study,"$30,000-$49,999",About the same,"Yes, someone else does",No one has,Other Christian,More than once a week,Not working and not looking for work,Rarely,In the last week,Omit,He cares about people like me,Not so good,Somewhat approve,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,Unemployed women,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63043.0
670790.0,Missouri,50.0,Call 2,Backside complete,1.01176571846008,John Kerry,Male,White,No,50-59,Independent,Moderate,Some college or associate degree,,Worse today,"Yes, someone else does",No one has,Protestant,Once a week,Employed full-time,Rarely,In the last week,Health care/Medicare,He cares about people like me,Not so good,Somewhat disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Not too/Not at all important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,3.0,63052.0
670791.0,Missouri,105.0,Call 2,Backside not complete,0.989224791526794,John Kerry,Male,Black,,65-74,,,,,,,,,,,Never,In the last week,Economy/Jobs,He can defeat George W. Bush,,,,Angry,,Very satisfied,65 or over,60 or over,65 or over,,,,,,,,,,65 or over,,,,,Very/somewhat satisfied,Non-white male,Today/Last 3 days/Last week,,,Rarely/Never,Black,St. Louis suburbs,Suburbs,Suburbs,1.0,63146.0
670793.0,Missouri,108.0,Call 2,Backside complete,0.461475342512131,Howard Dean,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,,Better today,"Yes, someone else does",No one has,Protestant,A few times a month,Employed full-time,Never,In the last month,The war in Iraq,He stands up for what he believes,Not so good,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues, Somewhat satisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,"Yes, I am or someone in household is",No,Rarely/Never,White,St. Louis City,"City: 50,000 to 500,000","City over 50,000",1.0,63112.0
670795.0,Missouri,23.0,Call 2,Backside complete,1.76266205310822,John Kerry,Female,White,No,30-39,Democrat,Moderate,College graduate,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Something else,A few times a month,Employed full-time,Never,In the last month,Economy/Jobs,He cares about people like me,Not so good,Somewhat disapprove,Not at all important,"Dissatisfied, but not angry",Omit,Very satisfied,30-44,30-44,30-39,Occasionally,All others/Omits,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Something else,White Something else,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,Southwest,Suburbs,Suburbs,7.0,65631.0
670799.0,Missouri,94.0,Call 2,Backside complete,0.848995387554169,Howard Dean,Female,White,,45-49,Independent,Somewhat conservative,Some college or associate degree,,Better today,No one does,No one has,,More than once a week,Employed part-time,Never,In the last three days,Omit,Omit,Good,Strongly approve,Not at all important,Enthusaistic,Omit,Very dissatisfied,45-64,45-59,40-49,Weekly,All others/Omits,Not too/Not at all important,No college degree,Employed women,Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Independent,Conservative,,All others/Omits,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
670800.0,Missouri,98.0,Call 2,Backside complete,0.908211171627045,John Edwards,Female,White,No,50-59,Independent,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",About the same,No one does,No one has,Catholic,A few times a year,Employed full-time,Never,Today,Education,He can defeat George W. Bush,Not so good,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues, Somewhat satisfied,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63043.0
670802.0,Missouri,76.0,Call 2,Backside complete,0.623094975948334,John Kerry,Male,White,No,75 or over,Democrat,Moderate,High school graduate,"$50,000-$74,999",Worse today,No one does,"Yes, I have",Catholic,Never,,Never,In the last month,Health care/Medicare,He stands up for what he believes,Poor,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Never,Catholic/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63376.0
670805.0,Missouri,50.0,Call 2,Backside complete,1.16308522224426,Howard Dean,Male,White,No,50-59,Independent,Moderate,College graduate,"$50,000-$74,999",Worse today,"Yes, someone else does","Yes, I have",None,Never,Employed part-time,Never,Today,Health care/Medicare,He stands up for what he believes,Not so good,Somewhat approve,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,45-64,45-59,50-64,Never,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Independent,Moderate,None,White None,Somewhat/very dissatisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,3.0,63052.0
670806.0,Missouri,105.0,Call 2,Backside complete,1.05995666980743,Wesley Clark,Female,White,No,65-74,Democrat,Very liberal,College graduate,"$50,000-$74,999",Worse today,No one does,"Yes, someone else has",Protestant,Once a week,Employed full-time,Frequently,Before that,Economy/Jobs,He cares about people like me,Not so good,Somewhat disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63146.0
670809.0,Missouri,23.0,Call 2,Backside complete,1.76266205310822,John Kerry,Male,White,No,50-59,Democrat,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",,Omit,Employed full-time,Never,In the last week,Economy/Jobs,He stands up for what he believes,Not so good,Somewhat approve,Not at all important,"Dissatisfied, but not angry",Omit,Very satisfied,45-64,45-59,50-64,Omit,All others/Omits,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Conservative,,All others/Omits,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Southwest,Suburbs,Suburbs,7.0,65631.0
670810.0,Missouri,14.0,Call 2,Backside complete,1.63420557975769,John Kerry,Male,White,No,75 or over,Democrat,Moderate,Postgraduate study,"$15,000-$29,999",About the same,No one does,"Yes, I have",Protestant,Once a week,Not working and not looking for work,Never,In the last month,Economy/Jobs,He can defeat George W. Bush,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,North & Southeast,"City: 10,000 to 49,999",Small cities and Rural,8.0,63901.0
670815.0,Missouri,94.0,Call 2,Backside complete,0.738145351409912,Howard Dean,Female,White,No,75 or over,Independent,Moderate,College graduate,"$30,000-$49,999",About the same,No one does,No one has,Protestant,Once a week,Not working and not looking for work,Never,In the last month,Economy/Jobs,He stands up for what he believes,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Somewhat dissatisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Last month/Before that,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
670816.0,Missouri,98.0,Call 2,Backside complete,0.908211171627045,John Edwards,Female,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",Worse today,No one does,No one has,None,Never,Employed part-time,Never,In the last month,Economy/Jobs,He has a positive message,Not so good,Strongly disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Never,All others/Omits,Not too/Not at all important,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63043.0
670821.0,Missouri,76.0,Call 2,Backside complete,0.700079441070557,John Edwards,Female,White,No,45-49,Independent,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do","Yes, someone else has",Catholic,A few times a month,Not working and not looking for work,Never,In the last month,Economy/Jobs,He cares about people like me,Poor,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Very dissatisfied,45-64,45-59,40-49,Occasionally,Catholic/Do not attend weekly,Not too/Not at all important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Conservative,Catholic,White Catholic,Somewhat/very dissatisfied,White female,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63376.0
670824.0,Missouri,50.0,Call 2,Backside complete,1.2485226392746,Howard Dean,Female,White,No,40-44,Democrat,Moderate,High school graduate,,Worse today,No one does,"Yes, someone else has",Other Christian,A few times a year,Employed full-time,Occasionally,Before that,Economy/Jobs,He stands up for what he believes,Not so good,Somewhat approve,Somewhat important,Angry,He agrees with you on the major issues, Somewhat satisfied,30-44,30-44,40-49,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Employed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,St. Louis suburbs,Suburbs,Suburbs,3.0,63052.0
670826.0,Missouri,108.0,Call 2,Backside complete,0.461475342512131,Howard Dean,Female,White,No,18-24,Something Else,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,No one has,None,Never,Employed part-time,Frequently,In the last week,The war in Iraq,He stands up for what he believes,Poor,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Very dissatisfied,18-29,18-29,18-24,Never,All others/Omits,Not too/Not at all important,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Liberal,None,White None,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,St. Louis City,"City: 50,000 to 500,000","City over 50,000",1.0,63112.0
670830.0,Missouri,14.0,Call 2,Backside complete,1.63420557975769,John Kerry,Male,White,No,60-64,Independent,Moderate,College graduate,"$50,000-$74,999",About the same,"Yes, I do","Yes, I have",Protestant,A few times a year,Not working and not looking for work,Rarely,Before that,Economy/Jobs,He stands up for what he believes,Good,Strongly approve,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,North & Southeast,"City: 10,000 to 49,999",Small cities and Rural,8.0,63901.0
670835.0,Missouri,94.0,Call 2,Backside complete,0.687633454799652,Howard Dean,Male,White,No,65-74,Democrat,Somewhat conservative,Postgraduate study,"$30,000-$49,999",Worse today,No one does,No one has,Protestant,Once a week,Not working and not looking for work,Never,In the last month,The war in Iraq,He stands up for what he believes,Poor,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues, Somewhat satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
670839.0,Missouri,76.0,Call 2,Backside complete,0.652172446250916,John Edwards,Male,White,No,50-59,Democrat,Moderate,College graduate,"$15,000-$29,999",About the same,No one does,"Yes, I have",Other Christian,Once a week,Employed full-time,Never,In the last week,Health care/Medicare,He has a positive message,Good,Somewhat approve,Not too important,Enthusaistic,He agrees with you on the major issues,Somewhat dissatisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63376.0
670841.0,Missouri,105.0,Call 2,Backside complete,0.746641099452972,John Kerry,Female,White,,60-64,Democrat,Very liberal,College graduate,,About the same,No one does,"Yes, someone else has",Protestant,Once a week,Not working and not looking for work,Occasionally,In the last three days,The war in Iraq,He can defeat George W. Bush,Poor,Strongly disapprove,Not too important,Angry,He agrees with you on the major issues,Very satisfied,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63146.0
670844.0,Missouri,23.0,Call 2,Backside complete,1.76266205310822,John Kerry,Male,White,No,75 or over,,Somewhat conservative,Did not complete high school,"Under $15,000",Worse today,"Yes, someone else does","Yes, I have",Other Christian,A few times a year,Not working and not looking for work,Never,Before that,Health care/Medicare,He cares about people like me,Not so good,Strongly approve,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",No,Rarely/Never,White,Southwest,Suburbs,Suburbs,7.0,65631.0
670845.0,Missouri,14.0,Call 2,Backside complete,1.63420557975769,John Kerry,Male,White,No,65-74,Democrat,Very conservative,High school graduate,,Worse today,No one does,"Yes, I have",Protestant,A few times a month,Not working and not looking for work,Never,In the last month,Health care/Medicare,He has the right experience,Poor,Somewhat disapprove,Not too important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November, Somewhat satisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,North & Southeast,"City: 10,000 to 49,999",Small cities and Rural,8.0,63901.0
670849.0,Missouri,94.0,Call 2,Backside complete,1.00735366344452,Did not vote,Female,White,No,50-59,Independent,Somewhat liberal,Some college or associate degree,,Better today,"Yes, someone else does","Yes, someone else has",Something else,Never,Not working and not looking for work,Never,Before that,Health care/Medicare,He has a positive message,Good,Strongly approve,Not at all important,"Satisfied, but not enthusiastic",Omit,Omit,45-64,45-59,50-64,Never,All others/Omits,Not too/Not at all important,No college degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Excellent/Good,18-64,Independent,Liberal,Something else,White Something else,Omit,White female,Last month/Before that,"Yes, I am or someone in household is",No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
670850.0,Missouri,98.0,Call 2,Backside complete,0.998026490211487,John Kerry,Female,White,No,50-59,Independent,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,"Yes, someone else does","Yes, someone else has",Catholic,Once a week,Not working and not looking for work,Never,In the last three days,Taxes,He stands up for what he believes,Poor,Somewhat approve,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Weekly,Catholic/Attend weekly,Very/somewhat important,No college degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63043.0
670857.0,Missouri,105.0,Call 2,Backside complete,0.746641099452972,John Kerry,Female,White,No,75 or over,Independent,Moderate,High school graduate,"$30,000-$49,999",About the same,No one does,"Yes, I have",Protestant,A few times a year,Not working and not looking for work,Never,In the last month,The war in Iraq,He can defeat George W. Bush,Good,Strongly disapprove,Not at all important,Angry,He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,65 or over,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63146.0
670859.0,Missouri,108.0,Call 2,Backside complete,0.492420196533203,Al Sharpton,Female,,No,45-49,Something Else,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,"Yes, someone else has",Something else,More than once a week,Employed full-time,Never,Before that,The war in Iraq,He has the right experience,Poor,Strongly disapprove,Not too important,Angry,He agrees with you on the major issues,Very dissatisfied,45-64,45-59,40-49,Weekly,All others/Omits,Not too/Not at all important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Liberal,Something else,All others/Omits,Somewhat/very dissatisfied,,Last month/Before that,No,No,Rarely/Never,,St. Louis City,"City: 50,000 to 500,000","City over 50,000",1.0,63112.0
