ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WGT,dpres,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,issue,qual,NEC,IRAQAPP,BUSHANGR,BEATBUSH,satkerry,TRADE,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,EMPWMN,INC50K,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
798560.0,Tennessee,23.0,Call 1,Backside complete,Election day exit poll,0.929854512214661,John Edwards,Male,White,No,30-39,Democrat,Very liberal,College graduate,"$75,000-$99,999",Better today,"Yes, I do",No one has,Protestant,A few times a year,Employed full-time,Occasionally,In the last three days,Health care/Medicare,He can defeat George W. Bush,Not so good,Strongly disapprove,Angry,He agrees with you on the major issues,Very satisfied,Takes more jobs from your state,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,College degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,Nashville area,"City: 50,000 to 500,000","City over 50,000",5.0,37412.0
798567.0,Tennessee,115.0,Call 1,Backside complete,Election day exit poll,2.32154703140259,Howard Dean,Female,Black,No,18-24,Independent,Very liberal,Postgraduate study,"$100,000 or more",About the same,"Yes, I do","Yes, someone else has",Protestant,Once a week,Employed full-time,Rarely,In the last month,Economy/Jobs,He stands up for what he believes,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,Takes more jobs from your state,18-29,18-29,18-24,Weekly,Protestant/Attend Weekly,College degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,All others/Omits,Very/Somewhat dissatisfied,Non-white female,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,Black,Southwest (Memphis),"City over 500,000","City over 50,000",9.0,38106.0
798568.0,Tennessee,13.0,Call 1,Backside complete,Election day exit poll,1.34989476203918,John Kerry,Female,White,No,75 or over,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Omit,No one does,"Yes, someone else has",Protestant,More than once a week,Not working and not looking for work,Never,In the last three days,National security/Terrorism,He stands up for what he believes,Not so good,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,Takes more jobs from your state,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,Unemployed women,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,East,Suburbs,Suburbs,1.0,37643.0
798570.0,Tennessee,104.0,Call 1,Backside complete,Election day exit poll,0.587755978107452,John Kerry,Male,White,No,30-39,Democrat,Very liberal,College graduate,"$100,000 or more",About the same,No one does,No one has,None,Never,Employed full-time,Never,In the last week,The war in Iraq,He has a positive message,Not so good,Strongly disapprove,Angry,He agrees with you on the major issues,Very satisfied,Creates more jobs in your state,30-44,30-44,30-39,Never,All others/Omits,College degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Southwest (Memphis),"City over 500,000","City over 50,000",9.0,37010.0
798572.0,Tennessee,29.0,Call 1,Backside complete,Election day exit poll,1.03285300731659,John Kerry,Female,White,No,25-29,Democrat,Very liberal,College graduate,"$50,000-$74,999",About the same,No one does,,None,A few times a year,Employed full-time,Occasionally,In the last three days,The war in Iraq,He can defeat George W. Bush,Not so good,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,Has no effect on jobs in your state,18-29,18-29,25-29,Occasionally,All others/Omits,College degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,,,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Nashville area,"City over 500,000","City over 50,000",5.0,37033.0
798573.0,Tennessee,138.0,Call 1,Backside complete,Election day exit poll,0.970073640346527,John Edwards,Female,White,No,45-49,Democrat,Moderate,College graduate,"$75,000-$99,999",Worse today,No one does,"Yes, I have and someone else has",Protestant,Once a week,Employed full-time,Rarely,In the last month,Economy/Jobs,He stands up for what he believes,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,Creates more jobs in your state,45-59,45-59,40-49,Weekly,Protestant/Attend Weekly,College degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White female,Last month/Before that,No,No,Rarely/Never,White,Nashville area,Rural,Small cities and Rural,7.0,37135.0
798574.0,Tennessee,73.0,Call 1,Backside complete,Election day exit poll,1.58903467655182,John Kerry,Male,White,No,60-64,Independent,Moderate,Postgraduate study,"$30,000-$49,999",Worse today,No one does,No one has,Protestant,Once a week,Not working and not looking for work,Occasionally,In the last month,Economy/Jobs,He can defeat George W. Bush,Poor,Somewhat approve,Angry,He agrees with you on the major issues,Very dissatisfied,Takes more jobs from your state,45-59,60 or over,50-64,Weekly,Protestant/Attend Weekly,College degree,All others/Omits,"Under $50,000",Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,38128.0
798575.0,Tennessee,23.0,Call 1,Backside complete,Election day exit poll,1.71054434776306,John Kerry,Male,Black,No,65-74,Democrat,Moderate,High school graduate,"Under $15,000",About the same,No one does,No one has,Something else,Once a week,,Frequently,In the last month,Health care/Medicare,He stands up for what he believes,Not so good,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,Takes more jobs from your state,65 or over,60 or over,65 or over,Weekly,All others/Omits,No college degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Moderate,Something else,All others/Omits,Very/Somewhat satisfied,Non-white male,Last month/Before that,No,No,Frequently/Occasionally,Black,Nashville area,"City: 50,000 to 500,000","City over 50,000",5.0,37412.0
798576.0,Tennessee,106.0,Call 1,Backside complete,Election day exit poll,0.587755978107452,Al Sharpton,Female,Black,No,30-39,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",About the same,No one does,No one has,Other Christian,Once a week,Employed full-time,Never,In the last week,Economy/Jobs,He stands up for what he believes,Not so good,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,Takes more jobs from your state,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,College degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Southwest (Memphis),"City: 50,000 to 500,000","City over 50,000",9.0,37064.0
798583.0,Tennessee,104.0,Call 1,Backside complete,Election day exit poll,0.587755978107452,John Kerry,Male,White,,50-59,Democrat,Somewhat liberal,College graduate,"$100,000 or more",About the same,No one does,No one has,Protestant,A few times a year,Employed full-time,Rarely,In the last month,Health care/Medicare,He has the right temperament,Good,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,Creates more jobs in your state,45-59,45-59,50-64,Occasionally,Protestant/Do not attend weekly,College degree,All others/Omits,"$50,000 or more",Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,Southwest (Memphis),"City over 500,000","City over 50,000",9.0,37010.0
798584.0,Tennessee,29.0,Call 1,Backside complete,Election day exit poll,1.04213798046112,John Kerry,Male,White,No,25-29,Something Else,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Better today,No one does,No one has,Something else,Never,Employed full-time,Frequently,Before that,Education,He can defeat George W. Bush,Not so good,Somewhat disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,Creates more jobs in your state,18-29,18-29,25-29,Never,All others/Omits,No college degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Liberal,Something else,White Something else,Very/Somewhat satisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,Nashville area,"City over 500,000","City over 50,000",5.0,37033.0
798585.0,Tennessee,138.0,Call 1,Backside complete,Election day exit poll,1.2634037733078,John Kerry,Female,White,No,40-44,Democrat,Very liberal,High school graduate,"$50,000-$74,999",About the same,No one does,No one has,Catholic,A few times a year,Employed full-time,Rarely,In the last week,Economy/Jobs,He has the right experience,Not so good,Strongly approve,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,Takes more jobs from your state,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,No college degree,Employed women,"$50,000 or more",Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Nashville area,Rural,Small cities and Rural,7.0,37135.0
798586.0,Tennessee,73.0,Call 1,Backside complete,Election day exit poll,1.8648362159729,John Kerry,Female,White,No,30-39,Democrat,Very liberal,Postgraduate study,"$100,000 or more",About the same,No one does,"Yes, someone else has",Something else,Never,Employed full-time,Occasionally,In the last week,Economy/Jobs,He stands up for what he believes,Not so good,Strongly disapprove,Angry,He can defeat George W. Bush in November,Somewhat satisfied,Takes more jobs from your state,30-44,30-44,30-39,Never,All others/Omits,College degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Something else,White Something else,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,38128.0
798587.0,Tennessee,23.0,Call 1,Backside complete,Election day exit poll,0.929854512214661,John Edwards,Male,White,No,50-59,Independent,Moderate,Postgraduate study,"$100,000 or more",About the same,No one does,"Yes, I have",Protestant,Once a week,Employed full-time,Occasionally,In the last week,Economy/Jobs,He has a positive message,Good,Somewhat approve,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very dissatisfied,Takes more jobs from your state,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,All others/Omits,"$50,000 or more",Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Nashville area,"City: 50,000 to 500,000","City over 50,000",5.0,37412.0
798588.0,Tennessee,106.0,Call 1,Backside complete,Election day exit poll,1.75371396541595,John Kerry,Female,Black,No,40-44,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Omit,No one does,No one has,Other Christian,More than once a week,Employed full-time,Occasionally,In the last month,Taxes,He stands up for what he believes,Not so good,Strongly disapprove,Angry,He agrees with you on the major issues,Very satisfied,Takes more jobs from your state,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,No college degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white female,Last month/Before that,No,No,Frequently/Occasionally,Black,Southwest (Memphis),"City: 50,000 to 500,000","City over 50,000",9.0,37064.0
798596.0,Tennessee,104.0,Call 1,Backside complete,Election day exit poll,0.587755978107452,John Kerry,Male,White,No,75 or over,Independent,Somewhat liberal,College graduate,"$75,000-$99,999",About the same,No one does,No one has,Protestant,A few times a month,Employed full-time,Occasionally,In the last week,Education,He stands up for what he believes,Good,Somewhat disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,Omit,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,College degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Excellent/Good,65 or over,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Southwest (Memphis),"City over 500,000","City over 50,000",9.0,37010.0
798597.0,Tennessee,114.0,Call 1,Backside not complete,Election day exit poll,0.587755978107452,John Kerry,Male,White,No,75 or over,,,,,,,,,,,Never,Before that,Health care/Medicare,He can defeat George W. Bush,,,"Dissatisfied, but not angry",,Very satisfied,,65 or over,60 or over,65 or over,,,,,,,,,,65 or over,,,,,Very/Somewhat satisfied,White male,Last month/Before that,,,Rarely/Never,White,Southwest (Memphis),"City: 50,000 to 500,000","City over 50,000",9.0,37072.0
798600.0,Tennessee,13.0,Call 1,Backside complete,Election day exit poll,0.989102482795715,John Edwards,Male,White,No,75 or over,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, I do","Yes, I have",Protestant,More than once a week,Not working and not looking for work,Frequently,In the last month,Economy/Jobs,He cares about people like me,Poor,Somewhat disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Somewhat satisfied,Takes more jobs from your state,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,East,Suburbs,Suburbs,1.0,37643.0
798601.0,Tennessee,29.0,Call 1,Backside complete,Election day exit poll,1.58153998851776,Wesley Clark,Female,Black,No,60-64,Democrat,Moderate,Did not complete high school,"$50,000-$74,999",Better today,No one does,No one has,,Once a week,Employed full-time,Never,In the last month,Health care/Medicare,Omit,Poor,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,Has no effect on jobs in your state,45-59,60 or over,50-64,Weekly,All others/Omits,No college degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,,All others/Omits,Very/Somewhat satisfied,Non-white female,Last month/Before that,No,No,Rarely/Never,Black,Nashville area,"City over 500,000","City over 50,000",5.0,37033.0
798602.0,Tennessee,138.0,Call 1,Backside complete,Election day exit poll,1.2634037733078,John Kerry,Female,White,No,30-39,Independent,Moderate,College graduate,"$75,000-$99,999",Better today,No one does,No one has,Protestant,Once a week,Not working and not looking for work,Never,Before that,National security/Terrorism,He has the right experience,Good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,Takes more jobs from your state,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,College degree,Unemployed women,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Excellent/Good,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,Nashville area,Rural,Small cities and Rural,7.0,37135.0
798603.0,Tennessee,23.0,Call 1,Backside complete,Election day exit poll,2.00743556022644,John Kerry,Female,Black,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"Under $15,000",Worse today,No one does,"Yes, I have and someone else has",Something else,Omit,Not working and looking for work,Never,In the last week,Economy/Jobs,He stands up for what he believes,Poor,Somewhat disapprove,Angry,He agrees with you on the major issues,Somewhat satisfied,Takes more jobs from your state,45-59,45-59,50-64,Omit,All others/Omits,No college degree,Unemployed women,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Something else,All others/Omits,Very/Somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Nashville area,"City: 50,000 to 500,000","City over 50,000",5.0,37412.0
798604.0,Tennessee,106.0,Call 1,Backside complete,Election day exit poll,1.10697710514069,Wesley Clark,Male,White,No,75 or over,Democrat,Moderate,High school graduate,"$15,000-$29,999",About the same,"Yes, I do",No one has,Protestant,Once a week,Not working and not looking for work,Never,In the last month,Health care/Medicare,He can defeat George W. Bush,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,Creates more jobs in your state,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Southwest (Memphis),"City: 50,000 to 500,000","City over 50,000",9.0,37064.0
798610.0,Tennessee,104.0,Call 1,Backside complete,Election day exit poll,0.587755978107452,John Kerry,Male,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,No one has,Jewish,A few times a month,Employed full-time,Never,In the last month,Economy/Jobs,He can defeat George W. Bush,Not so good,Somewhat disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,Takes more jobs from your state,45-59,45-59,40-49,Occasionally,All others/Omits,College degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Jewish,White Jewish,Very/Somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,Southwest (Memphis),"City over 500,000","City over 50,000",9.0,37010.0
798614.0,Tennessee,114.0,Call 1,Backside complete,Election day exit poll,0.769172787666321,John Kerry,Female,Black,No,45-49,Democrat,,Some college or associate degree,"$50,000-$74,999",About the same,No one does,"Yes, someone else has",Other Christian,Once a week,Employed full-time,Never,In the last week,The war in Iraq,He has a positive message,Poor,Strongly disapprove,Angry,He can defeat George W. Bush in November,Somewhat satisfied,Takes more jobs from your state,45-59,45-59,40-49,Weekly,Protestant/Attend Weekly,No college degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Southwest (Memphis),"City: 50,000 to 500,000","City over 50,000",9.0,37072.0
798615.0,Tennessee,29.0,Call 1,Backside complete,Election day exit poll,0.9540935754776,Wesley Clark,Male,White,No,60-64,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",Better today,No one does,"Yes, I have",None,Never,Employed part-time,Occasionally,Before that,The war in Iraq,He has the right experience,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,Creates more jobs in your state,45-59,60 or over,50-64,Never,All others/Omits,College degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/Somewhat satisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,Nashville area,"City over 500,000","City over 50,000",5.0,37033.0
798616.0,Tennessee,13.0,Call 1,Backside complete,Election day exit poll,1.59843099117279,John Kerry,Female,White,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Worse today,"Yes, I do",No one has,Protestant,Once a week,Employed full-time,Occasionally,Before that,Education,He can defeat George W. Bush,Not so good,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,Takes more jobs from your state,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,College degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,East,Suburbs,Suburbs,1.0,37643.0
798617.0,Tennessee,138.0,Call 1,Backside complete,Election day exit poll,1.2634037733078,John Kerry,Female,White,No,40-44,Democrat,Somewhat liberal,High school graduate,"$75,000-$99,999",Worse today,"Yes, someone else does","Yes, someone else has",Catholic,A few times a month,Employed full-time,Occasionally,In the last week,Health care/Medicare,He has the right experience,Not so good,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,Takes more jobs from your state,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,No college degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Frequently/Occasionally,White,Nashville area,Rural,Small cities and Rural,7.0,37135.0
798618.0,Tennessee,73.0,Call 1,Backside complete,Election day exit poll,1.58903467655182,John Kerry,Male,White,No,60-64,Democrat,Very liberal,Postgraduate study,"$100,000 or more",About the same,No one does,No one has,None,Never,Employed full-time,Never,Today,Taxes,He can defeat George W. Bush,Not so good,Strongly disapprove,Angry,He agrees with you on the major issues,Very satisfied,Creates more jobs in your state,45-59,60 or over,50-64,Never,All others/Omits,College degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,38128.0
798619.0,Tennessee,23.0,Call 1,Backside complete,Election day exit poll,1.02272403240204,John Kerry,Male,White,,75 or over,Democrat,Moderate,High school graduate,,About the same,"Yes, I do","Yes, I have",Protestant,More than once a week,,Rarely,Before that,Economy/Jobs,He can defeat George W. Bush,Poor,Somewhat approve,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,Takes more jobs from your state,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Nashville area,"City: 50,000 to 500,000","City over 50,000",5.0,37412.0
798620.0,Tennessee,106.0,Call 1,Backside complete,Election day exit poll,1.67195653915405,John Edwards,Female,Black,No,50-59,Democrat,Moderate,Did not complete high school,"$30,000-$49,999",Worse today,No one does,No one has,Other Christian,A few times a month,Employed full-time,Never,In the last week,Taxes,He understands Tennessee,Not so good,Somewhat disapprove,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Somewhat satisfied,Takes more jobs from your state,45-59,45-59,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Southwest (Memphis),"City: 50,000 to 500,000","City over 50,000",9.0,37064.0
798622.0,Tennessee,104.0,Call 1,Backside complete,Election day exit poll,0.937214851379395,John Edwards,Male,Black,No,40-44,Democrat,Very conservative,Some college or associate degree,"$50,000-$74,999",About the same,No one does,No one has,Other Christian,Once a week,Employed full-time,Rarely,In the last three days,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,Angry,He agrees with you on the major issues,Very satisfied,Has no effect on jobs in your state,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white male,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Southwest (Memphis),"City over 500,000","City over 50,000",9.0,37010.0
798627.0,Tennessee,13.0,Call 1,Backside complete,Election day exit poll,1.17121136188507,John Edwards,Male,White,No,30-39,Republican,Moderate,College graduate,"$15,000-$29,999",About the same,No one does,"Yes, someone else has",Protestant,Once a week,Employed full-time,Occasionally,Today,Economy/Jobs,He stands up for what he believes,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,Takes more jobs from your state,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,College degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Republican,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,East,Suburbs,Suburbs,1.0,37643.0
798628.0,Tennessee,29.0,Call 1,Backside complete,Election day exit poll,0.606357634067535,Howard Dean,Male,White,No,40-44,Democrat,Very liberal,College graduate,"$15,000-$29,999",Worse today,No one does,No one has,None,Never,Employed full-time,Rarely,Today,The war in Iraq,He stands up for what he believes,Poor,Strongly disapprove,Angry,He agrees with you on the major issues,Somewhat satisfied,Has no effect on jobs in your state,30-44,30-44,40-49,Never,All others/Omits,College degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Nashville area,"City over 500,000","City over 50,000",5.0,37033.0
798629.0,Tennessee,29.0,Call 1,Backside complete,Election day exit poll,1.1252189874649,John Kerry,Female,White,No,40-44,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",Worse today,No one does,No one has,None,A few times a year,Employed full-time,Never,Before that,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,Takes more jobs from your state,30-44,30-44,40-49,Occasionally,All others/Omits,College degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/Somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,Nashville area,"City over 500,000","City over 50,000",5.0,37033.0
798630.0,Tennessee,138.0,Call 1,Backside complete,Election day exit poll,1.2634037733078,John Kerry,Female,White,,50-59,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, I do",No one has,Protestant,Once a week,Employed full-time,Never,In the last week,The war in Iraq,He can defeat George W. Bush,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,Creates more jobs in your state,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Nashville area,Rural,Small cities and Rural,7.0,37135.0
