ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,CUBAN3,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,ISSUE,NEC,iraqtrps,gwbangr,gaymrrge,jebangr,kerryfl,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1066929.0,Florida,78.0,Call 2,Backside complete,1.67472803592682,John Kerry,Female,Black,No,30-39,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Other Christian,Once a week,No,Education,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,Angry,Very likely,John Edwards,A lot,Had no effect on jobs in your state,Very confident,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,North,"City: 10,000 to 49,999",Small cities and Rural,6.0,32696.0
1066930.0,Florida,51.0,Call 2,Backside complete,0.483651548624039,Dennis Kucinich,Female,White,No,,Something Else,Somewhat conservative,High school graduate,,Worse today,"Yes, I do and someone else does",None,A few times a year,No,Education,Not so good,Send more troops,Angry,No legal recognition of gay couples' relationships,Angry,Omit,John Edwards,Not at all,Had no effect on jobs in your state,Not too confident,,,,Occasionally,All others/Omits,No college degree,,Send more/Keep the same number of troops,Omit,Not much/Not at all,Not so good/Poor,,Independent,Conservative,None,White None,White female,"Yes, I am or someone in household is",Yes I am,Not too/not at all confident,White,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",5.0,34609.0
1066931.0,Florida,51.0,Call 2,Backside complete,0.99652224779129,John Kerry,Male,Black,No,75 or over,Something Else,Somewhat conservative,High school graduate,,About the same,No one does,None,A few times a year,No,Health care/Medicare,Not so good,Omit,"Satisfied, but not enthusiastic",Omit,"Satisfied, but not enthusiastic",Somewhat likely,Hillary Clinton,Not much,Omit,Not at all confident,65 or over,60 or over,65 or over,Occasionally,All others/Omits,No college degree,,Omit,Very/somewhat likely,Not much/Not at all,Not so good/Poor,65 or over,Independent,Conservative,None,All others/Omits,Non-white male,No,No,Not too/not at all confident,Black,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",5.0,34609.0
1066932.0,Florida,52.0,Call 2,Backside complete,0.664348185062408,John Kerry,Male,Black,,60-64,Democrat,Moderate,Postgraduate study,,About the same,No one does,Protestant,More than once a week,No,Health care/Medicare,Poor,Omit,Angry,No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Omit,Not too confident,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,College degree,,Omit,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Not too/not at all confident,Black,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",5.0,34609.0
1066933.0,Florida,46.0,Call 2,Backside complete,1.69659507274628,John Kerry,Male,White,No,60-64,Democrat,Somewhat conservative,Some college or associate degree,"$100,000 or more",Worse today,No one does,,Never,Yes,Taxes,Not so good,Keep the same number of troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,Bob Graham,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,60 or over,50-64,Never,All others/Omits,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Conservative,,All others/Omits,White male,No,No,Very/somewhat confident,White,North,"City: 50,000 to 500,000","City over 50,000",1.0,32507.0
1066934.0,Florida,10.0,Call 2,Backside complete,0.46455129981041,John Kerry,Female,White,No,75 or over,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Jewish,A few times a year,No,The situation in Iraq,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,Omit,Omit,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Occasionally,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,Omit,Not so good/Poor,65 or over,Democrat,Moderate,Jewish,White Jewish,White female,No,No,Not too/not at all confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,20.0,33021.0
1066935.0,Florida,92.0,Call 2,Backside complete,0.738466620445251,Did not vote,Male,White,No,50-59,Republican,Somewhat conservative,College graduate,"$50,000-$74,999",Better today,"Yes, I do",Protestant,A few times a year,Yes,Taxes,Good,Send more troops,Enthusaistic,Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Not at all likely,Bill Richardson,Not at all,Created more jobs in your state,Very confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,Central,"City: 10,000 to 49,999",Small cities and Rural,15.0,34743.0
1066936.0,Florida,75.0,Call 2,Backside complete,0.710981011390686,John Kerry,Female,White,No,65-74,Democrat,Moderate,High school graduate,"$50,000-$74,999",About the same,No one does,Catholic,Never,No,The situation in Iraq,Poor,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Never,Catholic/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,South,"City: 50,000 to 500,000","City over 50,000",14.0,33909.0
1066937.0,Florida,11.0,Call 2,Backside complete,1.7364661693573,Other,Female,White,No,75 or over,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Jewish,A few times a year,No,National security/Terrorism,Not so good,Keep the same number of troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Not too likely,John Edwards,Not much,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Occasionally,All others/Omits,No college degree,"Under $50,000",Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,65 or over,Democrat,Moderate,Jewish,White Jewish,White female,No,No,Not too/not at all confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,19.0,33321.0
1066939.0,Florida,73.0,Call 2,Backside complete,1.05475425720215,John Kerry,Female,Black,No,75 or over,Democrat,Moderate,Postgraduate study,"$30,000-$49,999",About the same,No one does,Protestant,More than once a week,,Health care/Medicare,Poor,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,Omit,Very likely,Hillary Clinton,A lot,Omit,Very confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,South,"City: 10,000 to 49,999",Small cities and Rural,14.0,33916.0
1066940.0,Florida,11.0,Call 2,Backside complete,1.7364661693573,Other,Male,White,No,75 or over,Independent,Moderate,Postgraduate study,,Worse today,No one does,Jewish,A few times a month,No,National security/Terrorism,Good,Keep the same number of troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Not too likely,Dick Gephardt,Not much,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Occasionally,All others/Omits,College degree,,Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,65 or over,Independent,Moderate,Jewish,White Jewish,White male,No,No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,19.0,33321.0
1066942.0,Florida,78.0,Call 2,Backside not complete,1.63267934322357,John Kerry,Female,Black,No,65-74,,,,,,,,,,Health care/Medicare,,Omit,Omit,,Omit,Omit,Omit,,Omit,,65 or over,60 or over,65 or over,,,,,Omit,Omit,,,65 or over,,,,,Non-white female,,,,Black,North,"City: 10,000 to 49,999",Small cities and Rural,6.0,32696.0
1066943.0,Florida,92.0,Call 2,Backside complete,0.674374103546143,John Kerry,Female,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Worse today,No one does,Catholic,A few times a year,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,Hillary Clinton,Somewhat,Omit,Somewhat confident,30-44,30-44,30-39,Occasionally,Catholic/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,Central,"City: 10,000 to 49,999",Small cities and Rural,15.0,34743.0
1066944.0,Florida,92.0,Call 2,Backside complete,0.656543493270874,John Kerry,Female,Black,No,45-49,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",About the same,,Something else,Once a week,No,Health care/Medicare,Good,Keep the same number of troops,Angry,No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Hillary Clinton,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Weekly,All others/Omits,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Liberal,Something else,All others/Omits,Non-white female,,,Very/somewhat confident,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,15.0,34743.0
1066945.0,Florida,46.0,Call 2,Backside complete,1.25296497344971,John Kerry,Female,,,60-64,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Protestant,A few times a year,No,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Not at all confident,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,,No,No,Not too/not at all confident,,North,"City: 50,000 to 500,000","City over 50,000",1.0,32507.0
1066947.0,Florida,16.0,Call 2,Backside complete,1.00088763237,John Kerry,Male,Black,No,60-64,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,"Yes, I do",Protestant,Once a week,No,Health care/Medicare,Good,Withdraw some troops,Angry,No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,John Edwards,A lot,Taken more jobs from your state,Very confident,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",23.0,33311.0
1066948.0,Florida,51.0,Call 2,Backside complete,1.7364661693573,Other,Male,Hispanic/Latino,,65-74,Republican,Somewhat conservative,Some college or associate degree,,About the same,No one does,Catholic,A few times a year,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Not too likely,Bill Richardson,Not at all,Omit,Somewhat confident,65 or over,60 or over,65 or over,Occasionally,Catholic/Do not attend weekly,No college degree,,Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,65 or over,Republican,Conservative,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Hispanic/Latino,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",5.0,34609.0
1066949.0,Florida,73.0,Call 2,Backside complete,1.05847907066345,John Kerry,,Black,,65-74,Democrat,,,"$15,000-$29,999",Worse today,"Yes, I do",,Once a week,,Health care/Medicare,Not so good,Omit,Omit,No legal recognition of gay couples' relationships,Omit,Omit,John Edwards,A lot,Omit,Not at all confident,65 or over,60 or over,65 or over,Weekly,All others/Omits,,"Under $50,000",Omit,Omit,A lot/somewhat,Not so good/Poor,65 or over,Democrat,,,All others/Omits,,"Yes, I am or someone in household is",Yes I am,Not too/not at all confident,Black,South,"City: 10,000 to 49,999",Small cities and Rural,14.0,33916.0
1066950.0,Florida,92.0,Call 2,Backside complete,0.678441762924194,John Kerry,Female,Other,,65-74,Democrat,Somewhat conservative,Did not complete high school,"$15,000-$29,999",Omit,No one does,Other Christian,Once a week,No,Health care/Medicare,Not so good,Omit,Omit,No legal recognition of gay couples' relationships,Omit,Omit,Omit,A lot,Omit,Not too confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Omit,Omit,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Not too/not at all confident,Other,Central,"City: 10,000 to 49,999",Small cities and Rural,15.0,34743.0
1066951.0,Florida,52.0,Call 2,Backside complete,0.587333559989929,John Kerry,Female,White,No,75 or over,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",About the same,"Yes, I do",Catholic,More than once a week,No,Health care/Medicare,Not so good,Omit,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Hillary Clinton,A lot,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Omit,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Catholic,White Catholic,White female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",5.0,34609.0
1066952.0,Florida,78.0,Call 2,Backside complete,1.63039100170135,John Kerry,Female,White,No,75 or over,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Better today,No one does,Protestant,Once a week,Yes,Health care/Medicare,Good,Omit,"Dissatisfied, but not angry",Omit,"Satisfied, but not enthusiastic",Somewhat likely,John Edwards,Omit,Omit,Not too confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Omit,Very/somewhat likely,Omit,Excellent/Good,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Not too/not at all confident,White,North,"City: 10,000 to 49,999",Small cities and Rural,6.0,32696.0
1066953.0,Florida,75.0,Call 2,Backside complete,0.706718266010284,John Kerry,Female,White,No,50-59,Democrat,Moderate,High school graduate,"$30,000-$49,999",About the same,No one does,Catholic,A few times a year,Yes,Health care/Medicare,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,Hillary Clinton,A lot,Taken more jobs from your state,Very confident,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,South,"City: 50,000 to 500,000","City over 50,000",14.0,33909.0
1066954.0,Florida,46.0,Call 2,Backside complete,1.69659507274628,John Kerry,Male,White,No,65-74,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Better today,No one does,Protestant,A few times a year,No,National security/Terrorism,Good,Keep the same number of troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Not too likely,Bob Graham,Somewhat,Taken more jobs from your state,Very confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Not too/Not at all likely,A lot/somewhat,Excellent/Good,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,North,"City: 50,000 to 500,000","City over 50,000",1.0,32507.0
1066956.0,Florida,10.0,Call 2,Backside complete,0.539736747741699,John Kerry,Male,White,No,75 or over,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Jewish,More than once a week,No,The situation in Iraq,Poor,Keep the same number of troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,All others/Omits,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Jewish,White Jewish,White male,No,No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,20.0,33021.0
1066957.0,Florida,10.0,Call 2,Backside complete,0.449556827545166,John Kerry,Female,Black,No,40-44,Democrat,Moderate,Some college or associate degree,"Under $15,000",About the same,No one does,Catholic,A few times a year,No,Economy/Jobs,Not so good,Withdraw all troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Somewhat likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Somewhat confident,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,20.0,33021.0
1066958.0,Florida,16.0,Call 2,Backside complete,1.02190613746643,John Kerry,Male,Other,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",About the same,No one does,Other Christian,A few times a month,No,Omit,Poor,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,Hillary Clinton,Somewhat,Had no effect on jobs in your state,Somewhat confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Other,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",23.0,33311.0
1066961.0,Florida,73.0,Call 2,Backside complete,1.22546136379242,John Kerry,Male,Black,No,75 or over,Democrat,Moderate,Did not complete high school,"$15,000-$29,999",About the same,No one does,Other Christian,Once a week,No,Economy/Jobs,Not so good,Send more troops,Angry,No legal recognition of gay couples' relationships,Angry,Somewhat likely,John Edwards,A lot,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Not too/not at all confident,Black,South,"City: 10,000 to 49,999",Small cities and Rural,14.0,33916.0
1066962.0,Florida,52.0,Call 2,Backside complete,0.682390749454498,John Kerry,Male,White,No,75 or over,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Protestant,A few times a month,No,Economy/Jobs,Good,Withdraw all troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Very likely,Dick Gephardt,A lot,Had no effect on jobs in your state,Very confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",5.0,34609.0
1066963.0,Florida,46.0,Call 2,Backside complete,1.41312563419342,John Kerry,Female,Black,No,30-39,Democrat,Very liberal,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Something else,A few times a month,No,Economy/Jobs,Poor,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,30-44,30-44,30-39,Occasionally,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Something else,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,North,"City: 50,000 to 500,000","City over 50,000",1.0,32507.0
1066964.0,Florida,52.0,Call 2,Backside complete,0.583812117576599,John Kerry,Female,White,No,45-49,Independent,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Protestant,A few times a year,No,Economy/Jobs,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",5.0,34609.0
1066965.0,Florida,92.0,Call 2,Backside complete,0.788244426250458,John Kerry,Male,Hispanic/Latino,"Yes, Cuban",75 or over,Democrat,Somewhat liberal,High school graduate,"$15,000-$29,999",About the same,No one does,Catholic,Once a week,Yes,Economy/Jobs,Not so good,Withdraw some troops,Angry,No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Hispanic/Latino,Central,"City: 10,000 to 49,999",Small cities and Rural,15.0,34743.0
1066966.0,Florida,10.0,Call 2,Backside complete,1.7364661693573,Other,Male,White,No,40-44,Independent,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Catholic,A few times a month,No,Health care/Medicare,Good,Withdraw some troops,Enthusaistic,Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Not too likely,Bob Graham,Somewhat,Taken more jobs from your state,Very confident,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Excellent/Good,18-64,Independent,Conservative,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,20.0,33021.0
1066968.0,Florida,16.0,Call 2,Backside complete,0.994886636734009,John Kerry,Male,Black,No,50-59,Democrat,Moderate,Some college or associate degree,"$75,000-$99,999",Worse today,No one does,Other Christian,More than once a week,No,Health care/Medicare,Not so good,Send more troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,Angry,Not too likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",23.0,33311.0
1066969.0,Florida,11.0,Call 2,Backside complete,0.752768933773041,Dennis Kucinich,Male,White,No,75 or over,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",About the same,No one does,Jewish,Never,No,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,Bob Graham,A lot,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Never,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Jewish,White Jewish,White male,No,No,Not too/not at all confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,19.0,33321.0
1066970.0,Florida,119.0,Call 2,Backside complete,1.10354220867157,John Kerry,Male,White,No,60-64,Democrat,Moderate,Some college or associate degree,"$100,000 or more",Better today,No one does,Other Christian,More than once a week,No,Economy/Jobs,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Omit,"Satisfied, but not enthusiastic",Very likely,John Edwards,Somewhat,Had no effect on jobs in your state,Somewhat confident,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,Central,"City: 10,000 to 49,999",Small cities and Rural,24.0,32714.0
1066971.0,Florida,30.0,Call 2,Backside complete,1.49745738506317,John Kerry,Male,Hispanic/Latino,"Yes, Cuban",30-39,Democrat,Moderate,High school graduate,"$30,000-$49,999",About the same,No one does,Catholic,A few times a month,Yes,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,John Edwards,Not much,Had no effect on jobs in your state,Very confident,30-44,30-44,30-39,Occasionally,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,Not much/Not at all,Not so good/Poor,18-64,Democrat,Moderate,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,White,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",21.0,33168.0
1066972.0,Florida,52.0,Call 2,Backside complete,0.660364985466003,John Kerry,Male,Black,No,30-39,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,No one does,Catholic,A few times a year,No,Health care/Medicare,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,30-44,30-44,30-39,Occasionally,Catholic/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",5.0,34609.0
1066973.0,Florida,73.0,Call 2,Backside complete,1.04843044281006,John Kerry,Female,Black,No,40-44,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Other Christian,More than once a week,No,Economy/Jobs,Poor,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Very likely,Bob Graham,A lot,Taken more jobs from your state,Not at all confident,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Not too/not at all confident,Black,South,"City: 10,000 to 49,999",Small cities and Rural,14.0,33916.0
