ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,MARRIED,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
995117.0,Connecticut,47.0,Call 1,Backside complete,0.557931005954742,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$100,000 or more",Worse today,No one does,Catholic,Yes,In the last month,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 50,000 to 500,000","City over 50,000",3.0,06460
995118.0,Connecticut,47.0,Call 1,Backside not complete,0.579945683479309,John Kerry,Female,White,No,50-59,,,,,,,,,Today,Health care/Medicare,He stands up for what he believes,,"Dissatisfied, but not angry",,,Dissatisfied if either one is the nominee,Both candidates,,,Both candidates,45-64,45-59,50-64,,,,,18-64,,,,,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,,,White,Connecticut Valley,"City: 50,000 to 500,000","City over 50,000",3.0,06460
995133.0,Connecticut,20.0,Call 1,Backside complete,0.972801446914673,John Kerry,Female,White,No,45-49,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",Better today,No one does,Protestant,Yes,In the last month,The war in Iraq,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,40-49,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,2.0,06357
995137.0,Connecticut,56.0,Call 1,Backside complete,0.603897511959076,John Kerry,Male,White,No,40-44,Democrat,Moderate,Postgraduate study,"$100,000 or more",About the same,"Yes, someone else does",None,Yes,In the last week,Omit,He has the right experience,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,No,Creates more jobs in your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,East/West rural,"City: 10,000 to 49,999",Small cities and Rural,5.0,06470
995150.0,Connecticut,20.0,Call 1,Backside complete,0.965692460536957,John Kerry,Female,White,No,65-74,Democrat,Moderate,Did not complete high school,"$15,000-$29,999",About the same,No one does,Protestant,Yes,In the last month,Economy/Jobs,He has the right experience,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,2.0,06357
995152.0,Connecticut,47.0,Call 1,Backside complete,0.553853809833527,John Kerry,Male,White,No,60-64,Democrat,Moderate,Postgraduate study,"$100,000 or more",About the same,No one does,Jewish,No,Before that,The war in Iraq,He can defeat George W. Bush,Not at all important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,45-64,60 or over,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 50,000 to 500,000","City over 50,000",3.0,06460
995153.0,Connecticut,56.0,Call 1,Backside complete,0.603897511959076,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,No one does,Protestant,No,Today,Health care/Medicare,He stands up for what he believes,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,East/West rural,"City: 10,000 to 49,999",Small cities and Rural,5.0,06470
995157.0,Connecticut,61.0,Call 1,Backside complete,0.544147372245789,John Kerry,Male,White,No,60-64,Democrat,Somewhat conservative,High school graduate,"$15,000-$29,999",Worse today,"Yes, I do",Catholic,Yes,In the last week,Health care/Medicare,He has the right experience,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Kerry,No,Has no effect on jobs in your state,Only John Kerry,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,East/West rural,"City: 10,000 to 49,999",Small cities and Rural,2.0,06360
995167.0,Connecticut,47.0,Call 1,Backside complete,0.557931005954742,John Kerry,Male,White,No,50-59,Something Else,Somewhat conservative,College graduate,"$30,000-$49,999",Better today,No one does,Something else,No,Today,The war in Iraq,He is honest and trustworthy,Very important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"Under $50,000",18-64,Independent,Conservative,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 50,000 to 500,000","City over 50,000",3.0,06460
995171.0,Connecticut,61.0,Call 1,Backside complete,0.544147372245789,John Kerry,Male,White,No,60-64,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Catholic,Yes,In the last month,Economy/Jobs,He has a positive message,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,East/West rural,"City: 10,000 to 49,999",Small cities and Rural,2.0,06360
995176.0,Connecticut,20.0,Call 1,Backside complete,0.935874044895172,John Kerry,Male,White,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Catholic,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,2.0,06357
995183.0,Connecticut,61.0,Call 1,Backside complete,0.56561815738678,John Kerry,Female,White,No,65-74,Democrat,Moderate,High school graduate,"$30,000-$49,999",About the same,No one does,Catholic,Yes,Before that,Health care/Medicare,He cares about people like me,Very important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,East/West rural,"City: 10,000 to 49,999",Small cities and Rural,2.0,06360
995193.0,Connecticut,47.0,Call 1,Backside complete,0.553853809833527,John Kerry,Male,White,No,65-74,Independent,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Better today,No one does,Protestant,Yes,Before that,Health care/Medicare,He is honest and trustworthy,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,Yes,"Under $50,000",65 or over,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 50,000 to 500,000","City over 50,000",3.0,06460
995196.0,Connecticut,61.0,Call 1,Backside complete,0.544147372245789,John Kerry,Male,White,No,65-74,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Catholic,Yes,In the last month,Economy/Jobs,He can defeat George W. Bush,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,East/West rural,"City: 10,000 to 49,999",Small cities and Rural,2.0,06360
995209.0,Connecticut,61.0,Call 1,Backside complete,0.569782018661499,John Kerry,Female,White,No,45-49,Democrat,Moderate,Some college or associate degree,"$75,000-$99,999",Better today,No one does,Catholic,Yes,In the last month,Economy/Jobs,He has the right experience,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Not too/not at all important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,East/West rural,"City: 10,000 to 49,999",Small cities and Rural,2.0,06360
995222.0,Connecticut,20.0,Call 1,Backside complete,0.929034948348999,John Kerry,Male,White,No,60-64,Independent,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,"Yes, I do",Jewish,Yes,In the last month,Economy/Jobs,He stands up for what he believes,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,60 or over,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Independent,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,2.0,06357
995226.0,Connecticut,61.0,Call 1,Backside complete,0.548153162002563,John Kerry,Male,White,No,50-59,Democrat,Moderate,College graduate,"$100,000 or more",Better today,No one does,Jewish,Yes,Before that,Taxes,He has the right experience,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Neither candidate,No,Omit,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Jewish,White Jewish,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,East/West rural,"City: 10,000 to 49,999",Small cities and Rural,2.0,06360
995237.0,Connecticut,20.0,Call 1,Backside complete,0.965692460536957,John Kerry,Female,White,No,75 or over,Democrat,Somewhat liberal,Did not complete high school,,Worse today,"Yes, I do",Catholic,Yes,Before that,The war in Iraq,He can defeat George W. Bush,Omit,Angry,He can defeat George W. Bush in November,Omit,Satisfied only if Kerry is the nominee,Only John Kerry,Omit,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Omit,No college degree,Omit,,65 or over,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,2.0,06357
995242.0,Connecticut,61.0,Call 1,Backside complete,0.569782018661499,John Kerry,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",Worse today,"Yes, I do",Protestant,Yes,In the last month,The war in Iraq,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,East/West rural,"City: 10,000 to 49,999",Small cities and Rural,2.0,06360
995255.0,Connecticut,61.0,Call 1,Backside complete,0.548153162002563,John Kerry,Male,White,No,40-44,Independent,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Jewish,Yes,Today,Taxes,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Independent,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,East/West rural,"City: 10,000 to 49,999",Small cities and Rural,2.0,06360
995274.0,Connecticut,61.0,Call 1,Backside complete,0.569782018661499,John Kerry,Female,White,No,45-49,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,Protestant,No,Today,Health care/Medicare,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,East/West rural,"City: 10,000 to 49,999",Small cities and Rural,2.0,06360
995531.0,Connecticut,66.0,Call 1,Backside complete,1.15989136695862,John Kerry,Female,White,No,40-44,Something Else,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, I do",Catholic,Yes,Today,Omit,He stands up for what he believes,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Connecticut Valley,Rural,Small cities and Rural,3.0,06712
998770.0,Connecticut,59.0,Call 2,Backside complete,1.1860020160675,John Kerry,Male,White,No,65-74,Democrat,Moderate,College graduate,"$30,000-$49,999",About the same,No one does,Protestant,No,Today,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs",Rural,Small cities and Rural,2.0,06359
998796.0,Connecticut,59.0,Call 2,Backside complete,1.02407681941986,John Kerry,Male,,No,65-74,Democrat,Very liberal,Postgraduate study,"$100,000 or more",About the same,No one does,None,Yes,In the last week,National security/Terrorism,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,Yes,"$50,000 or more",65 or over,Democrat,Liberal,None,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,,"Coast, including NYC suburbs",Rural,Small cities and Rural,2.0,06359
998813.0,Connecticut,59.0,Call 2,Backside complete,1.1860020160675,John Kerry,Male,White,No,75 or over,Democrat,Moderate,High school graduate,"$30,000-$49,999",About the same,No one does,Protestant,Yes,In the last month,Health care/Medicare,He has the right experience,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs",Rural,Small cities and Rural,2.0,06359
998826.0,Connecticut,12.0,Call 2,Backside complete,0.7049480676651,John Kerry,Female,White,No,60-64,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, someone else does",Jewish,Yes,In the last week,National security/Terrorism,He stands up for what he believes,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Not too/not at all important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,5.0,06410
998840.0,Connecticut,59.0,Call 2,Backside complete,1.1860020160675,John Kerry,Male,White,No,75 or over,Democrat,Moderate,Some college or associate degree,"$100,000 or more",About the same,No one does,Catholic,Yes,In the last week,National security/Terrorism,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Edwards,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"$50,000 or more",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,No,No,White,"Coast, including NYC suburbs",Rural,Small cities and Rural,2.0,06359
998841.0,Connecticut,59.0,Call 2,Backside complete,1.24187421798706,John Kerry,Female,White,No,30-39,Democrat,Very liberal,College graduate,"$50,000-$74,999",About the same,No one does,Protestant,Yes,In the last week,Education,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs",Rural,Small cities and Rural,2.0,06359
998857.0,Connecticut,12.0,Call 2,Backside complete,0.710137546062469,John Kerry,Female,White,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",About the same,"Yes, I do",Protestant,Yes,Today,Economy/Jobs,He is honest and trustworthy,Not too important,"Dissatisfied, but not angry",Omit,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Omit,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Omit,Omit,"Yes, I am or someone in household is",Yes I am,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,5.0,06410
998866.0,Connecticut,59.0,Call 2,Backside complete,1.19473278522491,John Kerry,Male,White,No,45-49,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",Worse today,No one does,None,No,In the last month,The war in Iraq,He is honest and trustworthy,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs",Rural,Small cities and Rural,2.0,06359
998874.0,Connecticut,12.0,Call 2,Backside complete,0.710137546062469,John Kerry,Female,White,No,30-39,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",Better today,"Yes, someone else does",None,Yes,Before that,The war in Iraq,He has the right experience,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,5.0,06410
998876.0,Connecticut,52.0,Call 2,Backside complete,1.09238648414612,John Kerry,Female,White,No,60-64,Democrat,,High school graduate,"$50,000-$74,999",Worse today,"Yes, I do",Catholic,Yes,Before that,Health care/Medicare,He has a positive message,Not at all important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,45-64,60 or over,50-64,Not too/not at all important,No college degree,No,"$50,000 or more",18-64,Democrat,,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,"Large Cities/Not Stamford, Norwalk","City: 50,000 to 500,000","City over 50,000",5.0,06051
998881.0,Connecticut,70.0,Call 2,Backside complete,0.6390620470047,John Kerry,Male,White,No,65-74,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,"Yes, someone else does",Jewish,Yes,In the last month,Health care/Medicare,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"$50,000 or more",65 or over,Democrat,Liberal,Jewish,White Jewish,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,06074
998884.0,Connecticut,94.0,Call 2,Backside complete,1.04228723049164,John Kerry,Female,White,No,30-39,Democrat,Somewhat liberal,College graduate,,Worse today,No one does,Jewish,Yes,Today,Omit,Omit,Very important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Omit,No,Omit,Omit,30-44,30-44,30-39,Very/somewhat important,College degree,No,,18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Omit,Omit,Today/Last 3 days/Last week,Omit,Omit,No,No,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,4.0,06880
