ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,MARRIED,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1000317.0,Maryland,123.0,Call 2,Backside complete,1.01341533660889,John Edwards,Female,Black,No,30-39,Democrat,Somewhat conservative,College graduate,"$15,000-$29,999",Worse today,"Yes, someone else does",None,Yes,Omit,Economy/Jobs,He can defeat George W. Bush,Omit,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Omit,Only John Edwards,30-44,30-44,30-39,Omit,College degree,No,"Under $50,000",17-64,Democrat,Conservative,None,All others/Omits,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,Non-white female,Only Edwards/Either,Only Edwards/Neither,Omit,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",No,Black,DC suburbs,"City: 10,000 to 49,999",Small cities and Rural,4.0,20743.0
1000321.0,Maryland,26.0,Call 2,Backside complete,1.31042957305908,John Edwards,Female,White,No,65-74,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Jewish,No,In the last three days,Health care/Medicare,He has a positive message,Not too important,Angry,He can defeat George W. Bush in November,Omit,Satisfied if either one is the nominee,Both candidates,Omit,Omit,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,Omit,"Under $50,000",65 or over,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,2.0,21133.0
1000325.0,Maryland,41.0,Call 2,Backside complete,1.07720577716827,John Kerry,Female,Black,No,50-59,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",About the same,"Yes, I do",Protestant,No,Today,Education,He cares about people like me,Very important,Omit,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Has no effect on jobs in your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Baltimore city,"City over 500,000","City over 50,000",3.0,21218.0
1000330.0,Maryland,14.0,Call 2,Backside complete,1.11377990245819,John Kerry,Female,White,No,75 or over,Democrat,Moderate,High school graduate,"$15,000-$29,999",About the same,No one does,Protestant,No,Today,Health care/Medicare,He has a positive message,Not at all important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Baltimore suburbs,Rural,Small cities and Rural,5.0,21037.0
1000332.0,Maryland,56.0,Call 2,Backside complete,0.994419038295746,Howard Dean,Male,White,No,75 or over,Democrat,Moderate,High school graduate,,About the same,No one does,Catholic,Yes,In the last week,Health care/Medicare,He has the right experience,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,Omit,,65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,6.0,21784.0
1000334.0,Maryland,86.0,Call 2,Backside complete,1.05515956878662,John Kerry,Male,White,No,60-64,Democrat,Moderate,College graduate,"$50,000-$74,999",About the same,No one does,,Yes,In the last month,Taxes,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,No,Has no effect on jobs in your state,Both candidates,45-64,60 or over,50-64,Not too/not at all important,College degree,No,"$50,000 or more",17-64,Democrat,Moderate,,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,DC suburbs,Rural,Small cities and Rural,4.0,20871.0
1000337.0,Maryland,83.0,Call 2,Backside complete,1.0563782453537,John Kerry,Male,Black,No,50-59,Democrat,Moderate,Some college or associate degree,"$100,000 or more",About the same,No one does,Other Christian,Yes,In the last week,Health care/Medicare,He has the right experience,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,7.0,21043.0
1000338.0,Maryland,83.0,Call 2,Backside complete,1.09804368019104,John Kerry,Female,Black,No,25-29,Democrat,Moderate,College graduate,"$75,000-$99,999",Better today,No one does,Other Christian,Yes,In the last month,The war in Iraq,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,17-29,17-29,25-29,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Black,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,7.0,21043.0
1000341.0,Maryland,123.0,Call 2,Backside not complete,1.19051051139832,John Kerry,Male,Black,No,75 or over,,,,,,,,,In the last month,The war in Iraq,He has the right experience,,"Dissatisfied, but not angry",,,Satisfied only if Kerry is the nominee,Both candidates,,,Both candidates,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,,,Black,DC suburbs,"City: 10,000 to 49,999",Small cities and Rural,4.0,20743.0
1000343.0,Maryland,115.0,Call 2,Backside complete,0.509995102882385,Howard Dean,Female,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Catholic,Yes,Before that,Economy/Jobs,He stands up for what he believes,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,No college degree,Omit,"$50,000 or more",17-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,DC suburbs,"City: 10,000 to 49,999",Small cities and Rural,5.0,20782.0
1000344.0,Maryland,26.0,Call 2,Backside complete,1.5277384519577,John Kerry,Female,Black,No,40-44,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Better today,No one does,Other Christian,No,In the last month,The war in Iraq,He has a positive message,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,2.0,21133.0
1000347.0,Maryland,14.0,Call 2,Backside complete,1.15812730789185,John Kerry,Female,White,No,40-44,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Catholic,No,In the last week,Education,He stands up for what he believes,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Very/somewhat important,No college degree,Yes,"Under $50,000",17-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Baltimore suburbs,Rural,Small cities and Rural,5.0,21037.0
1000350.0,Maryland,59.0,Call 2,Backside complete,1.3626070022583,John Edwards,Female,White,No,40-44,Democrat,Very liberal,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,Something else,Yes,In the last month,Economy/Jobs,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Dissatisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",17-64,Democrat,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Baltimore suburbs,Suburbs,Suburbs,1.0,21921.0
1000356.0,Maryland,41.0,Call 2,Backside complete,1.0359570980072,John Kerry,Female,Black,No,65-74,Democrat,Somewhat liberal,High school graduate,"Under $15,000",About the same,"Yes, someone else does",Other Christian,No,Before that,Health care/Medicare,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Omit,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Omit,Omit,"Yes, I am or someone in household is",No,Black,Baltimore city,"City over 500,000","City over 50,000",3.0,21218.0
1000359.0,Maryland,56.0,Call 2,Backside complete,1.48897874355316,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,High school graduate,"$75,000-$99,999",Worse today,"Yes, I do and someone else does",Catholic,Yes,In the last month,Health care/Medicare,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",17-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,6.0,21784.0
1000362.0,Maryland,101.0,Call 2,Backside complete,0.764073431491852,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,Protestant,Yes,In the last month,The war in Iraq,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Omit,Both candidates,45-64,45-59,40-49,Not too/not at all important,College degree,No,"Under $50,000",17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,DC suburbs,Suburbs,Suburbs,8.0,20817.0
1000363.0,Maryland,101.0,Call 2,Backside complete,0.764073431491852,John Kerry,Female,Asian,No,45-49,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Something else,No,Before that,National security/Terrorism,He has the right experience,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Has no effect on jobs in your state,Only John Kerry,45-64,45-59,40-49,Not too/not at all important,College degree,Yes,"$50,000 or more",17-64,Democrat,Moderate,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Asian,DC suburbs,Suburbs,Suburbs,8.0,20817.0
1000367.0,Maryland,83.0,Call 2,Backside complete,1.00971066951752,John Kerry,Male,White,No,50-59,Democrat,Somewhat conservative,Postgraduate study,"$75,000-$99,999",Better today,No one does,Protestant,Yes,In the last week,Economy/Jobs,He is honest and trustworthy,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,7.0,21043.0
1000373.0,Maryland,115.0,Call 2,Backside complete,0.919478178024292,John Kerry,Female,White,No,40-44,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,None,Yes,In the last three days,Omit,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,Yes,Has no effect on jobs in your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,DC suburbs,"City: 10,000 to 49,999",Small cities and Rural,5.0,20782.0
1000377.0,Maryland,59.0,Call 2,Backside complete,1.46024751663208,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Protestant,Yes,In the last month,Education,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Baltimore suburbs,Suburbs,Suburbs,1.0,21921.0
1000378.0,Maryland,14.0,Call 2,Backside complete,1.28825151920319,John Kerry,Male,Hispanic/Latino,Yes,45-49,Democrat,Very liberal,,"$75,000-$99,999",Worse today,No one does,Something else,Yes,Before that,Economy/Jobs,He stands up for what he believes,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Omit,No,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,,No,"$50,000 or more",17-64,Democrat,Liberal,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Omit,Omit,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Hispanic/Latino,Baltimore suburbs,Rural,Small cities and Rural,5.0,21037.0
1000381.0,Maryland,41.0,Call 2,Backside complete,1.15235447883606,John Kerry,Male,Black,No,75 or over,Democrat,Somewhat conservative,Did not complete high school,"Under $15,000",Worse today,"Yes, I do",Protestant,No,Before that,Health care/Medicare,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Baltimore city,"City over 500,000","City over 50,000",3.0,21218.0
1000383.0,Maryland,86.0,Call 2,Backside complete,0.98634934425354,John Kerry,Female,White,No,50-59,Independent,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Better today,No one does,Protestant,No,Before that,Education,He is honest and trustworthy,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Omit,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,College degree,No,"Under $50,000",17-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,DC suburbs,Rural,Small cities and Rural,4.0,20871.0
1000386.0,Maryland,56.0,Call 2,Backside complete,1.91503763198853,John Kerry,Male,White,No,17-24,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",Better today,No one does,None,No,Before that,The war in Iraq,He can defeat George W. Bush,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,17-29,17-29,17-24,Not too/not at all important,College degree,No,"$50,000 or more",17-64,Democrat,Liberal,None,White None,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,6.0,21784.0
1000388.0,Maryland,101.0,Call 2,Backside complete,0.669144332408905,John Edwards,Female,White,No,75 or over,Democrat,Very liberal,College graduate,"$75,000-$99,999",About the same,No one does,Catholic,Yes,In the last month,Health care/Medicare,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,Yes,"$50,000 or more",65 or over,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,DC suburbs,Suburbs,Suburbs,8.0,20817.0
1000391.0,Maryland,83.0,Call 2,Backside complete,0.949675261974335,John Kerry,Female,Black,No,50-59,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Worse today,"Yes, someone else does",None,Yes,In the last month,The war in Iraq,He cares about people like me,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,College degree,Yes,"$50,000 or more",17-64,Democrat,Liberal,None,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,Black,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,7.0,21043.0
1000392.0,Maryland,83.0,Call 2,Backside complete,0.907721400260925,John Kerry,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Something else,Yes,Before that,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,7.0,21043.0
1000398.0,Maryland,123.0,Call 2,Backside complete,0.713698625564575,Howard Dean,Female,Black,No,17-24,Democrat,Somewhat conservative,College graduate,"$30,000-$49,999",Better today,"Yes, someone else does",Other Christian,No,Before that,Economy/Jobs,He can defeat George W. Bush,Not too important,Angry,Omit,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,17-29,17-29,17-24,Not too/not at all important,College degree,Omit,"Under $50,000",17-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",No,Black,DC suburbs,"City: 10,000 to 49,999",Small cities and Rural,4.0,20743.0
1000400.0,Maryland,115.0,Call 2,Backside complete,0.961975395679474,John Kerry,Female,Black,No,45-49,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,"Yes, someone else does",Other Christian,Yes,Before that,Economy/Jobs,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Kerry,No,Creates more jobs in your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,No,"$50,000 or more",17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Black,DC suburbs,"City: 10,000 to 49,999",Small cities and Rural,5.0,20782.0
1000405.0,Maryland,14.0,Call 2,Backside complete,1.2389212846756,John Kerry,Male,White,No,75 or over,Independent,Moderate,High school graduate,"$30,000-$49,999",About the same,No one does,Protestant,Yes,Before that,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Baltimore suburbs,Rural,Small cities and Rural,5.0,21037.0
1000408.0,Maryland,86.0,Call 2,Backside complete,1.09717297554016,John Kerry,Male,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Better today,"Yes, I do",Jewish,No,Before that,Health care/Medicare,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,Yes,Has no effect on jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,Yes,"Under $50,000",17-64,Democrat,Moderate,Jewish,White Jewish,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,DC suburbs,Rural,Small cities and Rural,4.0,20871.0
1000410.0,Maryland,59.0,Call 2,Backside complete,1.56211817264557,John Kerry,Male,White,No,75 or over,Democrat,Moderate,High school graduate,"$50,000-$74,999",About the same,No one does,Protestant,Yes,In the last month,Omit,He can defeat George W. Bush,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,Yes,"$50,000 or more",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Baltimore suburbs,Suburbs,Suburbs,1.0,21921.0
1000415.0,Maryland,56.0,Call 2,Backside complete,1.18040955066681,John Kerry,Female,,No,65-74,Democrat,Somewhat conservative,College graduate,"$30,000-$49,999",About the same,No one does,Protestant,Yes,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,Yes,"Under $50,000",65 or over,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,6.0,21784.0
1000418.0,Maryland,83.0,Call 2,Backside complete,0.907721400260925,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Other Christian,Yes,Before that,National security/Terrorism,He can defeat George W. Bush,Not at all important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Baltimore suburbs,"City: 10,000 to 49,999",Small cities and Rural,7.0,21043.0
