ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,ALRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,SHAREREL,TEAPARTY,TIMEST12,UNDERREP12,VOTENOV12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,ECONWORR,INTERNATIONAL12R,ECOWORR2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
268094.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.569837927818298,Mitt Romney,Female,White,65 or over,65 or over,,Republican,"Under $30,000",High school or less,Illegal in most cases,,,Yes,I strongly favor my candidate,Omit,Omit,About right,Omit,,,,A great deal,Somewhat support,,Romney,Definitely vote for the Republican nominee,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale
268091.0,Alabama,72.0,Call 1,Complete,Election day exit poll,0.661461174488068,Mitt Romney,Male,White,50-59,50-59,Moderate,Republican,"$200,000 or more",College graduate,,Romney,A minor factor,Yes,,,,,,The economy,,Can defeat Barack Obama,,Neutral,In the last few days,,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Not important,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Very worried,Gingrich,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
268090.0,Alabama,11.0,Call 1,Complete,Election day exit poll,1.04162895679474,Mitt Romney,Male,White,45-49,45-49,Moderate,Republican,"Under $30,000",Some college/assoc. degree,,Romney,The most important factor,Yes,,,,,,The economy,,Can defeat Barack Obama,,Somewhat support,In the last few weeks,,,,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Very worried,Romney,Worried,State questionnaire,Rural,Small Cities/Rural,2.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
268086.0,Alabama,84.0,Call 1,Complete,Election day exit poll,1.61319351196289,Mitt Romney,Male,Black,30-39,30-39,Moderate,Republican,"$50,000-$99,999",Postgraduate study,Legal in all cases,,,Yes,I dislike the other candidates,Too conservative,About right,About right,Too conservative,,,,Not at all,Strongly oppose,,Romney,Only vote for the Republican nominee if your candidate wins,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,Not much or not at all,Oppose,Born-again but not Tea Party supporter,,,No,All others,All others,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 2,Suburb,Urban,Urban Core,Upscale
268085.0,Alabama,5.0,Call 1,Complete,Election day exit poll,1.04277837276459,Mitt Romney,Male,White,60-64,60-64,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,,Romney,One of several important factors,No,,,,,,The economy,Yes,Has the right experience,,Strongly support,In the last few days,,,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,,Has the right experience,Very worried,Romney,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 1,Suburb,Rural,Rural,Very upscale
268084.0,Alabama,72.0,Call 1,Complete,Election day exit poll,0.661461174488068,Mitt Romney,Male,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,Illegal in all cases,,,Yes,I strongly favor my candidate,Too conservative,Too conservative,About right,Too conservative,,,,Somewhat,Somewhat support,,Romney,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale
268078.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.564952194690704,Mitt Romney,Male,White,65 or over,65 or over,,Republican,"Under $30,000",High school or less,,Romney,Omit,No,,,,,,Illegal immigration,Yes,Omit,,Omit,Before that,,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,,,,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,Omit,Omit,,Omit,,Earlier than that,Before January 1st,Yes,All others,,Omit,Omit,Romney,Omit,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale
268075.0,Alabama,72.0,Call 1,Complete,Election day exit poll,0.650096774101257,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,,Romney,One of several important factors,Yes,,,,,,The economy,No,Can defeat Barack Obama,,Neutral,In the last few days,,,,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Somewhat worried,Romney,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
268068.0,Alabama,72.0,Call 1,Complete,Election day exit poll,0.661461174488068,Mitt Romney,Male,White,50-59,50-59,Very conservative,Independent,"$100,000-$199,999",Postgraduate study,Illegal in most cases,,,Yes,I like my candidate but with reservations,About right,Too conservative,About right,Not conservative enough,,,,Somewhat,Neutral,,Romney,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale
268066.0,Alabama,32.0,Call 1,Complete,Election day exit poll,1.49043846130371,Mitt Romney,Female,White,45-49,45-49,Moderate,Republican,"$30,000-$49,999",High school or less,,Romney,One of several important factors,Yes,,,,,,The economy,No,Can defeat Barack Obama,,Neutral,Earlier this year,,,,Non married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Somewhat worried,Romney,Worried,State questionnaire,Rural,Small Cities/Rural,2.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
268065.0,Alabama,2.0,Call 1,Complete,Election day exit poll,1.12451159954071,Mitt Romney,Male,White,18-24,17-24,Moderate,Republican,"Under $30,000",College graduate,,Romney,One of several important factors,Yes,,,,,,The economy,No,Has strong moral character,,Neutral,In the last few days,,,,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
268064.0,Alabama,45.0,Call 1,Complete,Election day exit poll,1.02829444408417,Mitt Romney,Male,White,50-59,50-59,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,,Romney,One of several important factors,Yes,,,,,,The economy,No,Can defeat Barack Obama,,Neutral,Just today,,,,Non married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Very worried,Romney,Worried,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
268061.0,Alabama,100.0,Call 1,Complete,Election day exit poll,1.14444375038147,Mitt Romney,Female,White,50-59,50-59,Somewhat conservative,Republican,"$30,000-$49,999",Postgraduate study,Illegal in all cases,,,Yes,I strongly favor my candidate,Too conservative,Too conservative,About right,Too conservative,,,,A great deal,Neutral,,Romney,Definitely vote for the Republican nominee,No,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
268059.0,Alabama,72.0,Call 1,Complete,Election day exit poll,1.3824737071991,Mitt Romney,Male,Other,60-64,60-64,Moderate,Republican,"$100,000-$199,999",Postgraduate study,Legal in most cases,,,No,I like my candidate but with reservations,Too conservative,About right,About right,Too conservative,,,,Not at all,Somewhat oppose,,Paul,Definitely vote for the Republican nominee,No,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,,,Not much or not at all,Oppose,Neither,,,No,All others,All others,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale
268057.0,Alabama,2.0,Call 1,Complete,Election day exit poll,0.848113656044006,Mitt Romney,Male,White,65 or over,65 or over,Moderate,Independent,"$30,000-$49,999",Postgraduate study,Legal in all cases,,,No,I strongly favor my candidate,Not conservative enough,About right,About right,Too conservative,,,,Not much,Somewhat support,,Romney,Only vote for the Republican nominee if your candidate wins,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,,,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,All others,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
268053.0,Alabama,72.0,Call 1,Complete,Election day exit poll,0.667181491851807,Mitt Romney,Female,White,50-59,50-59,Moderate,Independent,"$100,000-$199,999",College graduate,,Romney,One of several important factors,No,,,,,,The economy,Yes,Can defeat Barack Obama,,Somewhat support,Before that,,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,,Can defeat Barack Obama,Very worried,Gingrich,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
268049.0,Alabama,32.0,Call 1,Complete,Election day exit poll,1.47765970230103,Mitt Romney,Male,White,40-44,40-44,Moderate,Independent,"$100,000-$199,999",College graduate,,Romney,One of several important factors,Yes,,,,,,The economy,Yes,Can defeat Barack Obama,,Somewhat support,In the last few weeks,,,,Married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Very worried,Romney,Worried,State questionnaire,Rural,Small Cities/Rural,2.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
268047.0,Alabama,100.0,Call 1,Complete,Election day exit poll,1.10557675361633,Mitt Romney,Male,White,65 or over,65 or over,Very liberal,Independent,,High school or less,,Romney,Not a factor at all,Yes,,,,,,Federal budget deficit,Yes,Is a true conservative,,Strongly oppose,In the last few days,,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,,,,No college degree,High school graduate or less,,,Not a factor,Not important,,Oppose,Born-again but not Tea Party supporter,Last few days,Since January 1st,,White Born-again/Evangelical Christians,,Is a true conservative,Very worried,Omit,Worried,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
268045.0,Alabama,84.0,Call 1,Complete,Election day exit poll,0.994163572788239,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"Under $30,000",High school or less,,Romney,One of several important factors,,,,,,,Omit,No,Can defeat Barack Obama,,Somewhat support,Earlier this year,,,,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Support,,Earlier than that,Since January 1st,Yes,,,Can defeat Barack Obama,Very worried,Romney,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,Suburb,Urban,Urban Core,Upscale
268037.0,Alabama,100.0,Call 1,Complete,Election day exit poll,1.14444375038147,Mitt Romney,Female,White,50-59,50-59,Moderate,Republican,,High school or less,Illegal in all cases,,,Yes,I like my candidate but with reservations,About right,About right,Not conservative enough,About right,,,,A great deal,Strongly oppose,,Romney,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,,,,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Oppose,Born-again but not Tea Party supporter,,,,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
268033.0,Alabama,45.0,Call 1,Complete,Election day exit poll,1.01062762737274,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Independent,"$30,000-$49,999",Postgraduate study,,Omit,Not a factor at all,No,,,,,,The economy,Yes,Has the right experience,,Strongly oppose,In the last few weeks,,,,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,Not a factor,Not important,,Oppose,Neither,Earlier than that,Since January 1st,No,All others,,Has the right experience,Somewhat worried,Omit,Worried,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
268020.0,Alabama,5.0,Call 1,Complete,Election day exit poll,1.07018280029297,Mitt Romney,Male,White,50-59,50-59,Somewhat conservative,Independent,"$100,000-$199,999",Postgraduate study,Illegal in most cases,,,Yes,I like my candidate but with reservations,Not conservative enough,Too conservative,Not conservative enough,About right,,,,Somewhat,Strongly support,,Gingrich,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 2,Suburb,Rural,Rural,Very upscale
268015.0,Alabama,5.0,Call 1,Complete,Election day exit poll,1.07018280029297,Mitt Romney,Male,White,50-59,50-59,Very conservative,Republican,"Under $30,000",Postgraduate study,,Romney,One of several important factors,No,,,,,,The economy,No,Can defeat Barack Obama,,Strongly support,In the last few days,,,,Non married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,,Can defeat Barack Obama,Very worried,Romney,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,Version 1,Suburb,Rural,Rural,Very upscale
268010.0,Alabama,96.0,Call 1,Complete,Election day exit poll,0.915222585201263,Mitt Romney,Male,White,65 or over,65 or over,Moderate,Independent,"$50,000-$99,999",Postgraduate study,,Romney,Omit,Yes,,,,,,Abortion,,Can defeat Barack Obama,,Neutral,Earlier this year,,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Omit,Omit,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Very worried,Romney,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
271275.0,Alabama,8.0,Call 3,Complete,Election day exit poll,1.01867353916168,Rick Santorum,Female,White,18-24,17-24,Very conservative,Republican,"Under $30,000",College graduate,,Santorum,One of several important factors,Yes,,,,,,Federal budget deficit,No,Can defeat Barack Obama,,Strongly support,Earlier this year,,,,Non married women,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Not too worried,Santorum,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 1,Suburb,Rural,Rural,Upscale
271272.0,Alabama,58.0,Call 3,Complete,Election day exit poll,1.50937879085541,Rick Santorum,Male,White,25-29,25-29,Very conservative,Republican,"$50,000-$99,999",College graduate,,Santorum,One of several important factors,Yes,,,,,,Federal budget deficit,No,Is a true conservative,,Neutral,Before that,,,,Non married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,Is a true conservative,Very worried,Santorum,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 1,Suburb,Rural,Rural,Upscale
271267.0,Alabama,35.0,Call 3,Complete,Election day exit poll,1.04631304740906,Rick Santorum,Female,White,30-39,30-39,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in all cases,,,Yes,I like my candidate but with reservations,About right,Not conservative enough,Not conservative enough,About right,,,,Somewhat,Strongly support,,Santorum,Definitely vote for the Republican nominee,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
271266.0,Alabama,8.0,Call 3,Complete,Election day exit poll,1.01867353916168,Rick Santorum,Female,White,18-24,17-24,Moderate,Republican,"Under $30,000",College graduate,,Gingrich,A minor factor,Yes,,,,,,The economy,No,Has strong moral character,,Neutral,Just today,,,,Non married women,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Somewhat worried,Santorum,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 1,Suburb,Rural,Rural,Upscale
271257.0,Alabama,58.0,Call 3,Complete,Election day exit poll,1.16829979419708,Rick Santorum,Male,White,40-44,40-44,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in all cases,,,Yes,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,A great deal,Strongly support,,Santorum,Definitely vote for the Republican nominee,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 2,Suburb,Rural,Rural,Upscale
271255.0,Alabama,8.0,Call 3,Complete,Election day exit poll,0.781720399856567,Rick Santorum,Male,White,40-44,40-44,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in all cases,,,Yes,I dislike the other candidates,Not conservative enough,Not conservative enough,About right,About right,,,,A great deal,Somewhat support,,Santorum,Definitely vote for the Republican nominee,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 2,Suburb,Rural,Rural,Upscale
271246.0,Alabama,35.0,Call 3,Complete,Election day exit poll,1.04631304740906,Rick Santorum,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",High school or less,,Santorum,Not a factor at all,No,,,,,,The economy,Yes,Is a true conservative,,Somewhat support,In the last few weeks,,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,,Not a factor,Not important,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,Is a true conservative,Very worried,Gingrich,Worried,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
271245.0,Alabama,58.0,Call 3,Complete,Election day exit poll,1.17840325832367,Rick Santorum,Female,White,50-59,50-59,Somewhat conservative,Republican,"Under $30,000",College graduate,,Santorum,One of several important factors,Yes,,,,,,The economy,No,Has strong moral character,,Somewhat support,In the last few days,,,,Non married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Santorum,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 1,Suburb,Rural,Rural,Upscale
271208.0,Alabama,58.0,Call 3,Complete,Election day exit poll,1.16829979419708,Rick Santorum,Male,White,45-49,45-49,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,,,No,I strongly favor my candidate,Not conservative enough,Too conservative,Not conservative enough,About right,,,,Not much,Somewhat support,,Santorum,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Not born again,,,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,All others,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 2,Suburb,Rural,Rural,Upscale
