ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,VTRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,TEAPARTY,TIMEST12,UNDERREP12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BREAKFACT,BREAKIMP,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,XQLTREP12,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
241522.0, Vermont,28.0,Call 3,Complete,Election day exit poll,0.755087733268738,Ron Paul,Female,White,65 or over,65 or over,Somewhat liberal,Democrat,"$50,000-$99,999",Postgraduate study,Legal in most cases,A minor factor,Yes,I like my candidate but with reservations,The economy,Yes,Has strong moral character,Strongly oppose,In the last few days,Paul,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Not important,Oppose,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Has strong moral character,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
241506.0, Vermont,28.0,Call 3,Complete,Election day exit poll,0.405876129865646,Ron Paul,Male,Other,45-49,45-49,Moderate,Independent,"$100,000-$199,999",College graduate,Legal in most cases,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,Yes,Has the right experience,Neutral,Earlier this year,Paul,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,A factor,Important,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Has the right experience,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
241493.0, Vermont,28.0,Call 3,Complete,Election day exit poll,0.596595346927643,Ron Paul,Male,White,45-49,45-49,Moderate,Independent,"$100,000-$199,999",College graduate,Legal in all cases,One of several important factors,No,I dislike the other candidates,The economy,Yes,Has the right experience,Somewhat oppose,In the last few weeks,Paul,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,A factor,Important,Oppose,Neither,Earlier than that,Since January 1st,No,All others,Has the right experience,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
241480.0, Vermont,28.0,Call 3,Complete,Election day exit poll,0.596595346927643,Ron Paul,Male,White,50-59,50-59,Moderate,Independent,"$100,000-$199,999",College graduate,Legal in most cases,Not a factor at all,No,I dislike the other candidates,Federal budget deficit,Yes,Is a true conservative,Neutral,Just today,Paul,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not a factor,Not important,Neutral,Neither,Last few days,Since January 1st,No,All others,Is a true conservative,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
239546.0, Vermont,16.0,Call 3,Complete,Election day exit poll,1.00244402885437,Ron Paul,Female,White,65 or over,65 or over,Moderate,Independent,"Under $30,000",Postgraduate study,Legal in all cases,A minor factor,No,I strongly favor my candidate,The economy,No,Has strong moral character,Strongly oppose,Before that,Paul,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Not important,Oppose,Neither,Earlier than that,Before January 1st,No,All others,Has strong moral character,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,Town,Rural,Rural,Upscale
241464.0, Vermont,28.0,Call 3,Complete,Election day exit poll,0.782292604446411,Ron Paul,Female,White,45-49,45-49,Moderate,Independent,,Postgraduate study,Legal in all cases,A minor factor,No,I dislike the other candidates,The economy,Yes,Omit,Strongly oppose,Just today,Paul,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,,,,College graduate,More than High school graduate,Legal,A factor,Not important,Oppose,Neither,Last few days,Since January 1st,No,All others,Omit,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
241450.0, Vermont,28.0,Call 3,Complete,Election day exit poll,0.782292604446411,Ron Paul,Female,White,45-49,45-49,Somewhat liberal,Democrat,"$50,000-$99,999",Postgraduate study,Legal in all cases,A minor factor,No,I dislike the other candidates,The economy,Yes,Has the right experience,Somewhat oppose,In the last few weeks,Paul,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Not important,Oppose,Neither,Earlier than that,Since January 1st,No,All others,Has the right experience,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
239512.0, Vermont,13.0,Call 3,Complete,Election day exit poll,1.19671928882599,Ron Paul,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,Yes,Has the right experience,Somewhat support,In the last few weeks,Paul,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Has the right experience,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
241441.0, Vermont,28.0,Call 3,Complete,Election day exit poll,0.782292604446411,Ron Paul,Female,White,50-59,50-59,Very conservative,Independent,"$50,000-$99,999",Postgraduate study,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,Yes,Has strong moral character,Strongly support,In the last few weeks,Paul,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,A factor,Important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Has strong moral character,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
234843.0, Vermont,61.0,Call 2,Complete,Election day exit poll,0.787198841571808,Ron Paul,Female,White,60-64,60-64,Very liberal,Democrat,"$50,000-$99,999",Postgraduate study,Legal in all cases,Not a factor at all,No,I dislike the other candidates,The economy,Yes,Has the right experience,Strongly oppose,Just today,Omit,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not a factor,Not important,Oppose,Neither,Last few days,Since January 1st,No,All others,Has the right experience,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
238833.0, Vermont,52.0,Call 3,Complete,Election day exit poll,0.475591599941254,Ron Paul,Male,White,65 or over,65 or over,Moderate,Something else,"$50,000-$99,999",High school or less,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Has strong moral character,Somewhat support,Just today,Paul,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Legal,A factor,Important,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very upscale
239483.0, Vermont,16.0,Call 3,Complete,Election day exit poll,1.33960342407227,Ron Paul,Male,White,18-24,17-24,Very liberal,Independent,"$30,000-$49,999",Some college/assoc. degree,Legal in most cases,A minor factor,No,I like my candidate but with reservations,The economy,No,Omit,Strongly oppose,Earlier this year,Paul,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Not important,Oppose,Neither,Earlier than that,Since January 1st,Yes,All others,Omit,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,Town,Rural,Rural,Upscale
239482.0, Vermont,76.0,Call 3,Complete,Election day exit poll,1.18015968799591,Ron Paul,Male,White,40-44,40-44,Moderate,Something else,"$50,000-$99,999",Postgraduate study,Illegal in most cases,One of several important factors,Yes,I strongly favor my candidate,Federal budget deficit,,Has the right experience,Neutral,Earlier this year,Paul,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,A factor,Important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Has the right experience,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
232211.0, Vermont,22.0,Call 1,Complete,Election day exit poll,0.874525666236877,Ron Paul,Female,White,65 or over,65 or over,Moderate,Republican,"$30,000-$49,999",Some college/assoc. degree,Legal in all cases,One of several important factors,No,I dislike the other candidates,Federal budget deficit,,Has strong moral character,Strongly oppose,Before that,Omit,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Oppose,Neither,Earlier than that,Before January 1st,Yes,All others,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale
241554.0, Vermont,28.0,Call 3,Complete,Election day exit poll,0.596595346927643,Ron Paul,Male,White,30-39,30-39,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in most cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,Yes,Is a true conservative,Strongly support,Just today,Paul,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,A factor,Important,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Is a true conservative,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
239428.0, Vermont,16.0,Call 3,Complete,Election day exit poll,1.06466066837311,Mitt Romney,Male,White,45-49,45-49,Somewhat conservative,Independent,"$50,000-$99,999",High school or less,Illegal in most cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,Yes,Has the right experience,Strongly support,Just today,Santorum,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,A factor,Important,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Has the right experience,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,Town,Rural,Rural,Upscale
239426.0, Vermont,13.0,Call 3,Complete,Election day exit poll,1.26835453510284,Mitt Romney,Male,White,30-39,30-39,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Omit,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Omit,Neutral,In the last few weeks,Romney,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Omit,A factor,Important,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
233626.0, Vermont,37.0,Call 1,Complete,Election day exit poll,1.25000751018524,Mitt Romney,Female,White,60-64,60-64,Somewhat liberal,Democrat,"$50,000-$99,999",High school or less,Legal in most cases,One of several important factors,Yes,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Neutral,In the last few weeks,Santorum,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Legal,A factor,Important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Can defeat Barack Obama,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
233622.0, Vermont,37.0,Call 1,Complete,Election day exit poll,1.25000751018524,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,Legal in most cases,One of several important factors,Yes,I like my candidate but with reservations,Federal budget deficit,No,Is a true conservative,Neutral,Earlier this year,Gingrich,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
239406.0, Vermont,76.0,Call 3,Not complete,Election day exit poll,1.14466452598572,Mitt Romney,Male,White,65 or over,65 or over,,,,High school or less,,The most important factor,,I strongly favor my candidate,,Yes,,,Just today,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,,,,,,,,No college degree,High school graduate or less,,A factor,Important,,,Last few days,Since January 1st,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
232135.0, Vermont,25.0,Call 1,Complete,Election day exit poll,0.931295335292816,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$100,000-$199,999",College graduate,Illegal in all cases,One of several important factors,Yes,I like my candidate but with reservations,Federal budget deficit,Yes,Can defeat Barack Obama,Strongly support,Just today,Santorum,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,A factor,Important,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Can defeat Barack Obama,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
238524.0, Vermont,25.0,Call 3,Complete,Election day exit poll,1.26516926288605,Mitt Romney,Female,White,50-59,50-59,Very conservative,Republican,"$50,000-$99,999",College graduate,Omit,One of several important factors,Yes,I like my candidate but with reservations,The economy,Yes,Has the right experience,Somewhat support,In the last few days,Paul,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Omit,A factor,Important,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Has the right experience,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
239386.0, Vermont,16.0,Call 3,Complete,Election day exit poll,1.02763617038727,Mitt Romney,Male,White,65 or over,65 or over,Moderate,Republican,"$30,000-$49,999",Some college/assoc. degree,Legal in most cases,The most important factor,No,I strongly favor my candidate,The economy,Yes,Has strong moral character,Neutral,Just today,Romney,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Neutral,Neither,Last few days,Since January 1st,Yes,All others,Has strong moral character,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,Town,Rural,Rural,Upscale
235520.0, Vermont,28.0,Call 2,Complete,Election day exit poll,1.05156922340393,Mitt Romney,Female,White,45-49,45-49,Somewhat conservative,Independent,"$50,000-$99,999",Postgraduate study,Legal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Strongly support,Just today,Romney,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Important,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Can defeat Barack Obama,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
235519.0, Vermont,28.0,Call 2,Complete,Election day exit poll,1.05156922340393,Mitt Romney,Female,White,45-49,45-49,Somewhat conservative,Independent,"$50,000-$99,999",Postgraduate study,Legal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Strongly support,Just today,Romney,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Important,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Can defeat Barack Obama,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
235503.0, Vermont,28.0,Call 2,Complete,Election day exit poll,1.01499998569489,Mitt Romney,Female,White,60-64,60-64,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in most cases,One of several important factors,Yes,I like my candidate but with reservations,Federal budget deficit,Yes,Can defeat Barack Obama,Somewhat support,In the last few days,Santorum,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,A factor,Important,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Can defeat Barack Obama,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
239587.0, Vermont,76.0,Call 3,Complete,Election day exit poll,1.98428320884705,Mitt Romney,Male,White,25-29,25-29,Somewhat liberal,Republican,"$50,000-$99,999",,Omit,One of several important factors,No,I like my candidate but with reservations,Illegal immigration,Yes,Has the right experience,Omit,Just today,Romney,Married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,,,Omit,A factor,Important,Omit,,Last few days,Since January 1st,No,All others,Has the right experience,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
233549.0, Vermont,61.0,Call 1,Complete,Election day exit poll,1.03942775726318,Mitt Romney,Male,White,50-59,50-59,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,Legal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Somewhat support,Earlier this year,Paul,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
239334.0, Vermont,76.0,Call 3,Complete,Election day exit poll,1.18590533733368,Mitt Romney,Male,White,40-44,40-44,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,No,Has strong moral character,Neutral,Before that,Romney,Non married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,A factor,Important,Neutral,Neither,Earlier than that,Before January 1st,Yes,All others,Has strong moral character,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
239328.0, Vermont,16.0,Call 3,Complete,Election day exit poll,1.02763617038727,Mitt Romney,Male,White,60-64,60-64,Very liberal,Democrat,"$30,000-$49,999",Some college/assoc. degree,Legal in all cases,One of several important factors,No,I strongly favor my candidate,Abortion,Yes,Has the right experience,Strongly support,Before that,Romney,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,Yes,All others,Has the right experience,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,Town,Rural,Rural,Upscale
233532.0, Vermont,61.0,Call 1,Complete,Election day exit poll,1.31556355953217,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",Postgraduate study,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,Yes,Can defeat Barack Obama,Strongly support,Earlier this year,Romney,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
233521.0, Vermont,61.0,Call 1,Complete,Election day exit poll,1.03942775726318,Mitt Romney,Male,White,30-39,30-39,Moderate,Democrat,"$30,000-$49,999",College graduate,Legal in all cases,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Has the right experience,Omit,Just today,Romney,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Important,Omit,,Last few days,Since January 1st,No,All others,Has the right experience,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
233505.0, Vermont,61.0,Call 1,Complete,Election day exit poll,1.31556355953217,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Independent,"$30,000-$49,999",High school or less,Legal in all cases,One of several important factors,No,I dislike the other candidates,Illegal immigration,No,Has the right experience,Neutral,Before that,Romney,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Legal,A factor,Important,Neutral,Neither,Earlier than that,Before January 1st,Yes,All others,Has the right experience,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
233498.0, Vermont,61.0,Call 1,Complete,Election day exit poll,1.362961769104,Mitt Romney,Female,White,50-59,50-59,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Illegal in all cases,The most important factor,Yes,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Neutral,In the last few weeks,Romney,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,A factor,Important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Can defeat Barack Obama,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
239284.0, Vermont,16.0,Call 3,Complete,Election day exit poll,1.39604878425598,Mitt Romney,Female,White,45-49,45-49,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Legal in all cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Somewhat support,Earlier this year,Romney,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,A factor,Important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,Town,Rural,Rural,Upscale
233485.0, Vermont,61.0,Call 1,Complete,Election day exit poll,1.03942775726318,Mitt Romney,Male,White,30-39,30-39,Very liberal,Republican,"$50,000-$99,999",High school or less,Legal in all cases,One of several important factors,No,I like my candidate but with reservations,The economy,No,Can defeat Barack Obama,Somewhat support,Just today,Paul,Non married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Legal,A factor,Important,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Can defeat Barack Obama,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
