ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,NVRPRS12,SEX,QRACEAI,XAGE8,PHIL5,PARTYIA,INCOME12RNH,EDUC12R,LATINO,BREAK12CAUNV,BRNAGAIN,ISSREP12NV,QLTIA12R,RELIGN10,TEAPARTY,TIMENV12,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,REL5,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,QRACE3,RACE,SPANISHQ,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
113351.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.471971869468689,Mitt Romney,Female,White,40-44,Moderate,Republican,"$200,000 or more",Postgraduate study,No,Not a factor at all,No,The economy,Has the right experience,Mormon,Neutral,Before that,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Neutral,Neither,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113404.0,Nevada,7.0,Call 3,Complete,Election day exit poll,0.471971869468689,Mitt Romney,Female,White,50-59,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,No,One of several important factors,No,Federal budget deficit,Has the right experience,Protestant,Somewhat support,Just today,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,No,White Protestant non-evangelical,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
112933.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,65 or over,Very conservative,Republican,"$30,000-$49,999",College graduate,No,One of several important factors,Yes,Illegal immigration,Can defeat Barack Obama,Protestant,Somewhat support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113392.0,Nevada,7.0,Call 3,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,65 or over,Somewhat conservative,Republican,"Under $30,000",College graduate,No,One of several important factors,No,The economy,Can defeat Barack Obama,Protestant,Somewhat support,In January,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113358.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",High school or less,No,One of several important factors,No,The economy,Can defeat Barack Obama,None,Neutral,In January,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,None,Neutral,Neither,Earlier than that,In the last month,Yes,All others,No,All others,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113355.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,A minor factor,Yes,Illegal immigration,Can defeat Barack Obama,Protestant,Somewhat oppose,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Oppose,Born-again but not Tea Party supporter,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113052.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,A minor factor,Yes,The economy,Can defeat Barack Obama,Protestant,Somewhat support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113010.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,60-64,Moderate,Independent,"$50,000-$99,999",Some college/assoc. degree,No,A minor factor,No,Federal budget deficit,Can defeat Barack Obama,None,Somewhat support,In the last few days,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,None,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,No,All others,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
112990.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,60-64,Very conservative,Republican,"$50,000-$99,999",High school or less,No,A minor factor,No,The economy,Can defeat Barack Obama,Catholic,Somewhat support,Before that,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,A factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,All others,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
112986.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,65 or over,Moderate,Republican,"$30,000-$49,999",Some college/assoc. degree,No,One of several important factors,Yes,The economy,Can defeat Barack Obama,Protestant,Somewhat support,In January,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113400.0,Nevada,7.0,Call 3,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,60-64,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,A minor factor,No,Federal budget deficit,Can defeat Barack Obama,Other christian,Neutral,In January,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Neutral,Neither,Earlier than that,In the last month,Yes,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113393.0,Nevada,7.0,Call 3,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,65 or over,Very conservative,Republican,"Under $30,000",High school or less,No,The most important factor,Yes,Omit,Can defeat Barack Obama,Protestant,Strongly support,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113386.0,Nevada,7.0,Call 3,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,65 or over,Somewhat conservative,Independent,,High school or less,No,Not a factor at all,No,Omit,Can defeat Barack Obama,Mormon,Neutral,Before that,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,High school graduate or less,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Neutral,Neither,Earlier than that,Earlier than that,,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113356.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,Asian,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",High school or less,No,Omit,No,The economy,Can defeat Barack Obama,Catholic,Strongly support,In January,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Omit,Omit,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,All others,Can defeat Barack Obama,Other,Asian,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113357.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,60-64,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,No,A minor factor,No,The economy,Is a true conservative,Other christian,Somewhat oppose,In January,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Oppose,Neither,Earlier than that,In the last month,No,All others,No,White Protestant non-evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113137.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,No,A minor factor,No,The economy,Has strong moral character,Mormon,Strongly oppose,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Oppose,Neither,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Has strong moral character,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113362.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,The most important factor,,Abortion,Has strong moral character,Protestant,Somewhat support,In January,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,,Earlier than that,In the last month,No,,,,Has strong moral character,White,White,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113078.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,60-64,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,No,A minor factor,No,Federal budget deficit,Has the right experience,Catholic,Somewhat support,In January,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,All others,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113079.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,60-64,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,A minor factor,No,The economy,Has the right experience,Catholic,Somewhat support,Before that,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,Yes,All others,No,All others,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113401.0,Nevada,7.0,Call 3,Complete,Election day exit poll,0.486574590206146,Mitt Romney,Female,White,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,Not a factor at all,No,Federal budget deficit,Has the right experience,Protestant,Strongly oppose,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Oppose,Neither,Last few days,In the last month,Yes,All others,No,White Protestant non-evangelical,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113349.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.495345562696457,Mitt Romney,Male,White,50-59,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,One of several important factors,No,The economy,Can defeat Barack Obama,Protestant,Strongly support,In the last few days,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113127.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.495345562696457,Mitt Romney,Male,White,50-59,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,No,Not a factor at all,,Federal budget deficit,Has strong moral character,Mormon,Strongly support,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,,Earlier than that,Earlier than that,No,,No,,Has strong moral character,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113132.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.495345562696457,Mitt Romney,Male,White,50-59,Somewhat conservative,Independent,"$30,000-$49,999",Postgraduate study,No,Not a factor at all,No,Abortion,Has the right experience,Catholic,Somewhat oppose,Before that,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Catholic,Oppose,Neither,Earlier than that,Earlier than that,No,All others,No,All others,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113369.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.495345562696457,Mitt Romney,Male,White,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,One of several important factors,Yes,Federal budget deficit,Has the right experience,Protestant,Strongly support,In January,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has the right experience,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
111917.0,Nevada,23.0,Call 1,Complete,Election day exit poll,0.496799856424332,Mitt Romney,Female,White,25-29,Moderate,Republican,"$50,000-$99,999",Postgraduate study,No,One of several important factors,No,The economy,Can defeat Barack Obama,Mormon,Somewhat support,Before that,17-29,17-29,17-44,17-29,25-29,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
112815.0,Nevada,23.0,Call 2,Complete,Election day exit poll,0.496799856424332,Mitt Romney,Female,White,25-29,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,A minor factor,No,The economy,Can defeat Barack Obama,Mormon,Somewhat oppose,Before that,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Oppose,Neither,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
112674.0,Nevada,23.0,Call 2,Complete,Election day exit poll,0.496799856424332,Mitt Romney,Female,White,17-24,Moderate,Republican,"Under $30,000",Some college/assoc. degree,No,A minor factor,Yes,The economy,Can defeat Barack Obama,Mormon,Neutral,Before that,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Neutral,Born-again but not Tea Party supporter,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,No,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
111824.0,Nevada,23.0,Call 1,Complete,Election day exit poll,0.496799856424332,Mitt Romney,Female,White,17-24,Somewhat conservative,Republican,"$100,000-$199,999",High school or less,No,A minor factor,No,The economy,Can defeat Barack Obama,Jewish,Somewhat oppose,Before that,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,A factor,Not important,Jewish,Oppose,Neither,Earlier than that,Earlier than that,No,All others,No,All others,Can defeat Barack Obama,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
111850.0,Nevada,23.0,Call 1,Complete,Election day exit poll,0.496799856424332,Mitt Romney,Female,White,17-24,Moderate,Something else,"Under $30,000",Some college/assoc. degree,No,A minor factor,No,The economy,Has strong moral character,Mormon,Neutral,Before that,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Neutral,Neither,Earlier than that,Earlier than that,Yes,All others,No,White Protestant non-evangelical,Has strong moral character,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
111865.0,Nevada,23.0,Call 1,Complete,Election day exit poll,0.496799856424332,Mitt Romney,Female,White,17-24,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,Not a factor at all,No,The economy,Has the right experience,Mormon,Neutral,Before that,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Neutral,Neither,Earlier than that,Earlier than that,Yes,All others,No,White Protestant non-evangelical,Has the right experience,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
112752.0,Nevada,23.0,Call 2,Complete,Election day exit poll,0.499910354614258,Mitt Romney,Male,,40-44,Somewhat conservative,Republican,"$200,000 or more",Some college/assoc. degree,Yes,A minor factor,Yes,The economy,Can defeat Barack Obama,,Somewhat support,Before that,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Not important,,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,All others,,,Can defeat Barack Obama,Other,Hispanic/Latino,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
113135.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.510671496391296,Mitt Romney,Male,White,60-64,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,No,Omit,Yes,The economy,Can defeat Barack Obama,Protestant,Neutral,Before that,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Omit,Omit,Protestant/Other Non-Catholic Christian,Neutral,Born-again but not Tea Party supporter,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113123.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.510671496391296,Mitt Romney,Male,White,60-64,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,No,A minor factor,No,The economy,Can defeat Barack Obama,Mormon,Somewhat support,Before that,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113382.0,Nevada,7.0,Call 3,Complete,Election day exit poll,0.510671496391296,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$100,000-$199,999",College graduate,No,One of several important factors,No,The economy,Can defeat Barack Obama,Catholic,Strongly support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,All others,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113377.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.510671496391296,Mitt Romney,Male,White,65 or over,Moderate,Independent,"$30,000-$49,999",College graduate,No,A minor factor,No,Federal budget deficit,Can defeat Barack Obama,None,Neutral,Before that,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Not important,None,Neutral,Neither,Earlier than that,Earlier than that,No,All others,No,All others,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113374.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.510671496391296,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$30,000-$49,999",College graduate,No,One of several important factors,Yes,Federal budget deficit,Can defeat Barack Obama,Other christian,Strongly support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
113361.0,Nevada,7.0,Call 2,Complete,Election day exit poll,0.510671496391296,Mitt Romney,Male,White,60-64,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,One of several important factors,Yes,Federal budget deficit,Can defeat Barack Obama,Other christian,Strongly support,In the last few days,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
112975.0,Nevada,7.0,Call 1,Complete,Election day exit poll,0.510671496391296,Mitt Romney,Male,White,65 or over,Moderate,Republican,"Under $30,000",Some college/assoc. degree,No,A minor factor,Yes,Federal budget deficit,Can defeat Barack Obama,Protestant,Neutral,Before that,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Neutral,Born-again but not Tea Party supporter,Earlier than that,Earlier than that,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale
