ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHBERK,ETHHELLER,ETHNV12,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNV12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENNV12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,WEIGHT
4847.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,,3.0,,,,,,,,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,,,Leave it as is,Expand it or leave it as is,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,,No,,Yes,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50007.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,1.37741148471832
4681.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,,1.0,,,,,,,,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,,,Leave it as is,Expand it or leave it as is,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,,No,,Yes,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50001.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Male,White men,Married men,Suburbs,Suburbs,English,Nevada,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,Version 1,,Yes,,,,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,1.29934287071228
75474.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,Call 3,3.0,,,,,,,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Unfavorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,,,Leave it as is,Expand it or leave it as is,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,,No,,No,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,78.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Male,White men,Non married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,Yes,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,0.420917987823486
34395.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,,,,,,,,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Favorable,Unfavorable,About the same,2.0,Omit,,,Leave it as is,Expand it or leave it as is,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,,No,,Yes,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,58.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very downscale,0.433657348155975
33611.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,Complete,,Call 1,4.0,,,,,,,,Unemployment,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,,,Repeal some of it,Repeal some of it or repeal all of it,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,The economy,,Yes,,Yes,,,,,,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Conservative,76.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,,Shelley Berkley,Female,Latino women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Downscale,0.498733192682266
77021.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 3,3.0,,,,,,,,Omit,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,,,Repeal some of it,Repeal some of it or repeal all of it,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,The economy,,Yes,,Yes,,,,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,15.0,Barack Obama,Cares about people like me,Other,Asian,State questionnaire,Hispanic/Latino,West,,,,None of these candidates,Female,Latino women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,0.177418619394302
33695.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,Call 1,3.0,,,,,,,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Unfavorable,Better today,2.0,Government is doing too many things better left to businesses and individuals,,,Repeal some of it,Repeal some of it or repeal all of it,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,,No,,Yes,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,26.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,0.349760919809341
4884.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,,3.0,,,,,,,,Omit,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,,,Repeal some of it,Repeal some of it or repeal all of it,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,,No,,Yes,,,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50007.0,None of these candidates,Cares about people like me,White,White,State questionnaire,White,West,,,,Dean Heller,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,Version 1,,Yes,,,,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,0.342952460050583
34108.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,,Call 1,1.0,,,,,,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,,,Repeal all of it,Repeal some of it or repeal all of it,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,,No,,Yes,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,12.0,Mitt Romney,Cares about people like me,White,White,State questionnaire,White,West,,,,Dean Heller,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,0.476404964923859
59607.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,,Call 2,3.0,,,,,,,,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,,,Omit,Omit,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,,No,,No,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,68.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Male,White men,Non married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,0.417697638273239
4931.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,,,4.0,,,,,,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Omit,About the same,2.0,Government is doing too many things better left to businesses and individuals,,,Omit,Omit,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,,No,,No,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50010.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,None of these candidates,Female,White women,Non married women,Suburbs,Suburbs,English,Nevada,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,Version 1,,Yes,,,,Suburb,80s Suburbs,Urban Perimeter,Very downscale,4.35265922546387
55345.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,All others,All others,Complete,,Call 2,1.0,,,,,,,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Favorable,Unfavorable,Better today,2.0,Government should do more to solve problems,,,Expand it,Expand it or leave it as is,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,Health care,,No,,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,12.0,Barack Obama,Cares about people like me,Other,Other,State questionnaire,Other,West,,,,Shelley Berkley,Female,All other races,Non married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,0.348760038614273
76853.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,,Call 3,4.0,,,,,,,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Unfavorable,Better today,2.0,Government should do more to solve problems,,,Expand it,Expand it or leave it as is,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,,No,,Yes,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,38.0,Other,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,0.170562759041786
34830.0,,,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,Complete,,Call 1,1.0,,,,,,,,Unemployment,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Unfavorable,Worse today,2.0,Government should do more to solve problems,,,Expand it,Expand it or leave it as is,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Health care,,No,,No,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,58.0,Barack Obama,Cares about people like me,Black,Black,State questionnaire,Black,West,,,,Shelley Berkley,Female,Black women,Non married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very downscale,0.394734680652618
4832.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,,,3.0,,,,,,,,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Favorable,Unfavorable,Worse today,2.0,Government should do more to solve problems,,,Expand it,Expand it or leave it as is,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,Health care,,No,,Yes,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50007.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Upscale,2.31104326248169
55559.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,,Call 2,1.0,,,,,,,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,,,Expand it,Expand it or leave it as is,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Health care,,No,,No,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,72.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Male,White men,Non married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very downscale,0.406559020280838
77004.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 3,1.0,,,,,,,,Taxes,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,,,Expand it,Expand it or leave it as is,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,Health care,,Yes,,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,72.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,,Shelley Berkley,Female,Latino women,Non married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very downscale,0.359087884426117
77005.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 3,1.0,,,,,,,,Taxes,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,,,Expand it,Expand it or leave it as is,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,Health care,,Yes,,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,72.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,,Shelley Berkley,Female,Latino women,Non married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very downscale,0.359087884426117
76448.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 3,3.0,,,,,,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,,,Expand it,Expand it or leave it as is,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Health care,,No,,No,,,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,68.0,Barack Obama,Cares about people like me,Black,Black,State questionnaire,Black,West,,,,Shelley Berkley,Female,Black women,Non married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,0.335813194513321
4916.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,Complete,,,3.0,,,,,,,,Rising prices,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Unfavorable,Better today,2.0,Government is doing too many things better left to businesses and individuals,,,Expand it,Expand it or leave it as is,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,Health care,,No,,Yes,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,50007.0,Barack Obama,Cares about people like me,Black,Black,State questionnaire,Black,West,,,,Shelley Berkley,Female,Black women,Married women,Suburbs,Suburbs,English,Nevada,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very downscale,2.71068429946899
33527.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,,Call 1,4.0,,,,,,,,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,,,Expand it,Expand it or leave it as is,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Health care,,,,No,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,76.0,Mitt Romney,Cares about people like me,White,White,State questionnaire,White,West,,,,Dean Heller,Male,White men,Non married men,Suburbs,Suburbs,,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,Yes,,,,Suburb,80s Suburbs,Urban Perimeter,Downscale,0.786990940570831
56279.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,,Call 2,1.0,,,,,,,,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Unfavorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,,,Expand it,Expand it or leave it as is,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Health care,,No,,Yes,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,12.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Male,White men,Married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,Yes,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,0.37930753827095
4829.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,All others,All others,Complete,,,3.0,,,,,,,,Omit,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,Favorable,Unfavorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,,,Expand it,Expand it or leave it as is,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Health care,,No,,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,,50007.0,Barack Obama,Cares about people like me,Other,American Indian,State questionnaire,Other,West,,,,Shelley Berkley,Female,All other races,Non married women,Suburbs,Suburbs,English,Nevada,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Upscale,2.58592009544373
33463.0,,,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,Complete,,Call 1,3.0,,,,,,,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Favorable,Unfavorable,Better today,2.0,Government should do more to solve problems,,,Leave it as is,Expand it or leave it as is,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,Health care,,No,,No,,,,,,45+,65+,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,78.0,Barack Obama,Cares about people like me,Black,Black,State questionnaire,Black,West,,,,Shelley Berkley,Female,Black women,Non married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,0.422532916069031
78300.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 3,4.0,,,,,,,,Taxes,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,Favorable,Unfavorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,,,Leave it as is,Expand it or leave it as is,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,Health care,,No,,Yes,,,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,39.0,Barack Obama,Cares about people like me,Black,Black,State questionnaire,Black,West,,,,Shelley Berkley,Male,Black men,Married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Upscale,0.486932337284088
75797.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,,Call 3,3.0,,,,,,,,The housing market,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Unfavorable,Favorable,Worse today,2.0,Government should do more to solve problems,,,Repeal some of it,Repeal some of it or repeal all of it,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,,No,,Yes,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,26.0,Mitt Romney,Cares about people like me,White,White,State questionnaire,White,West,,,,Dean Heller,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,0.487472265958786
37629.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Complete,,Call 1,4.0,,,,,,,,Unemployment,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,Favorable,Unfavorable,Better today,2.0,Government should do more to solve problems,,,Repeal all of it,Repeal some of it or repeal all of it,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Health care,,Yes,,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,32.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,,Shelley Berkley,Male,Latino men,Non married men,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Upscale,0.46016526222229
4875.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,,,3.0,,,,,,,,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Favorable,Better today,2.0,Government should do more to solve problems,,,Expand it,Expand it or leave it as is,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Omit,,No,,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50007.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,,,,Shelley Berkley,Female,White women,Non married women,Suburbs,Suburbs,English,Nevada,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,Version 1,,Yes,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,5.02993440628052
36564.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,Complete,,Call 1,3.0,,,,,,,,The housing market,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Omit,Better today,2.0,Government should do more to solve problems,,,Expand it,Expand it or leave it as is,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,Omit,,No,,Yes,,,,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,15.0,Barack Obama,Cares about people like me,Other,Asian,State questionnaire,Asian,West,,,,Shelley Berkley,Female,All other races,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,0.363940417766571
54911.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 2,4.0,,,,,,,,Unemployment,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,,,Expand it,Expand it or leave it as is,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,Omit,,Yes,,Yes,,,,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Conservative,39.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,,,,Shelley Berkley,Female,Latino women,Married women,Suburbs,Suburbs,English,Nevada,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,Version 1,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Upscale,0.472484052181244
