ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOBAIL12,AUTOHH,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LAIDOFF4,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMI12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENMI12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
28421.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,Complete,,Call 1,12.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,,,No,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,130.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,,,,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,,Version 4,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48111.0,0.770492196083069
27514.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 1,11.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,,,No,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,126.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,,,,Pete Hoekstra,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,,Version 4,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48168.0,0.761898875236511
69164.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,8.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,,,No,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,79.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,,,,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,,Version 4,,No,,,,,,,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48462.0,1.14047729969025
68828.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,8.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,,,No,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,24.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,,,,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,,Version 4,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Upscale,48842.0,0.61988091468811
50824.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,,Call 2,8.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,,,No,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,79.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,,,,Pete Hoekstra,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,,Version 4,,No,,,,,,,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48462.0,1.09089541435242
63545.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Approve,No,Complete,No,Call 3,14.0,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,No,No,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,84.0,Barack Obama,,White,White,State questionnaire,White,Midwest,None,None,The rich,Debbie Stabenow,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White none,No,All others,Yes,,Working women,No,All others,Working women,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48323.0,1.08180809020996
63471.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Approve,No,Complete,No,Call 3,3.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,41.0,Barack Obama,,White,White,State questionnaire,White,Midwest,None,None,The rich,Debbie Stabenow,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White none,No,All others,Yes,,Working women,No,All others,Working women,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49508.0,0.765782415866852
4113.0,Legal,Legal in all cases,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,Approve,No,Complete,No,,13.0,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,No,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,65+,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,50060.0,Barack Obama,,Black,Black,State questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,Debbie Stabenow,Female,Black women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Telephone survey,,,,No,Version 3,Non-white,No,All others,No,,Non-working women,No,,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,48174.0,0.634327709674835
67191.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Approve,No,Complete,Yes,Call 3,12.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,3.0,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,No,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,,106.0,Barack Obama,,Black,Black,State questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Debbie Stabenow,Female,Black women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,Yes,Version 3,Non-white,No,All others,No,,Non-working women,No,,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48108.0,0.797192573547363
26869.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Disapprove,No,Complete,No,Call 1,3.0,,,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,4.0,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,46.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Debbie Stabenow,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White Protestants,Yes,All others,No,,Non-working women,No,White Protestant non-evangelical,All others,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,49326.0,0.83332496881485
3997.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,No,Complete,No,,4.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50019.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Debbie Stabenow,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Telephone survey,,,,No,Version 3,White Protestants,No,All others,No,,Non-working men,No,White Protestant non-evangelical,All others,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,48618.0,0.681335866451263
4103.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,No,Complete,Yes,,12.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50055.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The rich,Debbie Stabenow,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Telephone survey,,,,No,Version 3,White Catholics,Yes,White Born-again/Evangelical Christians,No,,Non-working women,No,All others,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48183.0,0.859108030796051
47137.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,Yes,Complete,Yes,Call 2,8.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,Yes,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The middle class,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,85.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,Debbie Stabenow,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,Yes,Version 3,White Protestants,No,White Born-again/Evangelical Christians,Yes,,Working men,Yes,White Protestant evangelical,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48371.0,1.09999120235443
48116.0,Illegal,Illegal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,Approve,Yes,Complete,Yes,Call 2,12.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,3.0,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,Yes,No,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The poor,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,106.0,Barack Obama,,Black,Black,State questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Debbie Stabenow,Male,Black men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,Non-white,No,All others,Yes,,Working men,No,,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48108.0,0.725547432899475
71903.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Approve,Yes,Complete,Yes,Call 3,11.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The poor,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,90.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Debbie Stabenow,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,Yes,,Working men,Yes,White Protestant evangelical,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48386.0,1.11526894569397
47679.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,Approve,No,Complete,Yes,Call 2,8.0,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,2.0,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The poor,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,85.0,Barack Obama,,Black,Black,State questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Debbie Stabenow,Male,Black men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,Non-white,No,All others,Yes,,Working men,No,,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48371.0,1.36747074127197
72698.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,Yes,Complete,No,Call 3,11.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,Yes,No,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Omit,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,90.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The rich,Debbie Stabenow,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,Yes,Version 3,White Catholics,Yes,All others,No,,Non-working women,No,All others,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48386.0,1.06678295135498
72697.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,Yes,Complete,No,Call 3,11.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,Yes,No,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Omit,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,90.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The rich,Debbie Stabenow,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,Yes,Version 3,White Catholics,Yes,All others,No,,Non-working women,No,All others,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48386.0,1.06678295135498
22500.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Approve,No,Complete,No,Call 1,11.0,,,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,2.0,,,Mitt Romney,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,Yes,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,90.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Debbie Stabenow,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White Catholics,Yes,All others,No,,Non-working women,No,All others,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48386.0,1.85871922969818
21014.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Approve,No,Complete,No,Call 1,12.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,Mitt Romney,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,Yes,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,107.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,None,None,The middle class,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White none,No,All others,Yes,,Working men,No,All others,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48108.0,0.8757244348526
49649.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,All others,All others,Disapprove,No,Complete,No,Call 2,8.0,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,3.0,,,Mitt Romney,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,45+,18-64,,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Conservative,30.0,Mitt Romney,,Other,Other,State questionnaire,Other,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Pete Hoekstra,Male,All other races,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,Non-white,No,All others,Yes,,Working men,No,,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48864.0,0.8632732629776
4059.0,Illegal,Illegal in all cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Omit,No,Complete,No,,8.0,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,Mitt Romney,,,,,,,,,,,Yes,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50037.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Pete Hoekstra,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Telephone survey,,,,No,Version 3,White Catholics,,All others,No,,Non-working women,No,All others,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48116.0,1.30156910419464
66449.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Disapprove,No,Complete,Yes,Call 3,3.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,Omit,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,Yes,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,46.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Debbie Stabenow,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,Yes,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,No,,Non-working women,Yes,White Protestant evangelical,All others,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,49326.0,1.15612757205963
66530.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Disapprove,Yes,Complete,Yes,Call 3,12.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,Mitt Romney,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,Yes,No,,,,,Angry,"Dissatisfied, but not angry or angry",The rich,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,106.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White Protestants,No,White Born-again/Evangelical Christians,Yes,,Working men,Yes,White Protestant evangelical,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,48108.0,0.762371182441711
49393.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,No,Complete,Yes,Call 2,7.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,,Mitt Romney,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,Yes,No,,,,,Angry,"Dissatisfied, but not angry or angry",The rich,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,34.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,No,,Non-working men,Yes,White Protestant evangelical,All others,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,49230.0,0.772402405738831
49392.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,No,Complete,Yes,Call 2,7.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,,Mitt Romney,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,Yes,No,,,,,Angry,"Dissatisfied, but not angry or angry",The rich,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,34.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Pete Hoekstra,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Election day exit poll,,,,No,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,No,,Non-working men,Yes,White Protestant evangelical,All others,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,49230.0,0.772402405738831
3975.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Disapprove,No,Complete,Yes,,2.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,Mitt Romney,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,Yes,No,,,,,Angry,"Dissatisfied, but not angry or angry",The rich,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50008.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Pete Hoekstra,Female,White women,,Suburbs,Suburbs, Michigan,Not increase for anyone,Telephone survey,,,,No,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,No,,Non-working women,Yes,White Protestant evangelical,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49508.0,1.40908920764923
4043.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,No,Complete,Yes,,7.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The middle class,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50032.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Debbie Stabenow,Male,White men,,Suburbs,Suburbs, Michigan,Not increase for anyone,Telephone survey,,,,No,Version 3,White Catholics,No,White Born-again/Evangelical Christians,Yes,,Working men,No,All others,All others,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,48117.0,4.07891988754272
